time,"I(L0)","I(LQ|XO1)"
2.267800e-09,2.914460e-06,1.417008e-06
2.268000e-09,2.536385e-06,1.394795e-06
2.268200e-09,2.161597e-06,1.344792e-06
2.268400e-09,1.788344e-06,1.285464e-06
2.268600e-09,1.414498e-06,1.236375e-06
2.268800e-09,1.038026e-06,1.213637e-06
2.269000e-09,6.574627e-07,1.226414e-06
2.269200e-09,2.723213e-07,1.275219e-06
2.269400e-09,-1.166180e-07,1.352296e-06
2.269600e-09,-5.071724e-07,1.443867e-06
2.269800e-09,-8.957980e-07,1.533627e-06
2.270000e-09,-1.277806e-06,1.606592e-06
2.270200e-09,-1.647736e-06,1.652406e-06
2.270400e-09,-1.999838e-06,1.667363e-06
2.270600e-09,-2.328624e-06,1.654768e-06
2.270800e-09,-2.629416e-06,1.623654e-06
2.271000e-09,-2.898839e-06,1.586266e-06
2.271200e-09,-3.135184e-06,1.554976e-06
2.271400e-09,-3.338620e-06,1.539385e-06
2.271600e-09,-3.511209e-06,1.544282e-06
2.271800e-09,-3.656729e-06,1.568879e-06
2.272000e-09,-3.780317e-06,1.607426e-06
2.272200e-09,-3.887982e-06,1.650951e-06
2.272400e-09,-3.986041e-06,1.689663e-06
2.272600e-09,-4.080535e-06,1.715390e-06
2.272800e-09,-4.176699e-06,1.723480e-06
2.273000e-09,-4.278533e-06,1.713740e-06
2.273200e-09,-4.388510e-06,1.690271e-06
2.273400e-09,-4.507451e-06,1.660277e-06
2.273600e-09,-4.634541e-06,1.632226e-06
2.273800e-09,-4.767500e-06,1.613807e-06
2.274000e-09,-4.902850e-06,1.610197e-06
2.274200e-09,-5.036258e-06,1.623015e-06
2.274400e-09,-5.162911e-06,1.650158e-06
2.274600e-09,-5.277886e-06,1.686513e-06
2.274800e-09,-5.376486e-06,1.725306e-06
2.275000e-09,-5.454518e-06,1.759733e-06
2.275200e-09,-5.508494e-06,1.784491e-06
2.275400e-09,-5.535752e-06,1.796833e-06
2.275600e-09,-5.534482e-06,1.796974e-06
2.275800e-09,-5.503671e-06,1.787774e-06
2.276000e-09,-5.442956e-06,1.773858e-06
2.276200e-09,-5.352414e-06,1.760401e-06
2.276400e-09,-5.232286e-06,1.751902e-06
2.276600e-09,-5.082662e-06,1.751239e-06
2.276800e-09,-4.903151e-06,1.759186e-06
2.277000e-09,-4.692569e-06,1.774478e-06
2.277200e-09,-4.448677e-06,1.794363e-06
2.277400e-09,-4.168017e-06,1.815455e-06
2.277600e-09,-3.845908e-06,1.834670e-06
2.277800e-09,-3.476649e-06,1.850012e-06
2.278000e-09,-3.054009e-06,1.861025e-06
2.278200e-09,-2.572047e-06,1.868839e-06
2.278400e-09,-2.026257e-06,1.875824e-06
2.278600e-09,-1.414953e-06,1.884955e-06
2.278800e-09,-7.406275e-07,1.899073e-06
2.279000e-09,-1.086564e-08,1.920207e-06
2.279200e-09,7.616628e-07,1.949110e-06
2.279400e-09,1.560431e-06,1.985098e-06
2.279600e-09,2.367302e-06,2.026204e-06
2.279800e-09,3.165021e-06,2.069581e-06
2.280000e-09,3.938837e-06,2.112050e-06
2.280200e-09,4.676457e-06,2.150651e-06
2.280400e-09,5.366287e-06,2.183100e-06
2.280600e-09,5.994810e-06,2.208047e-06
2.280800e-09,6.544421e-06,2.225129e-06
2.281000e-09,6.992827e-06,2.234825e-06
2.281200e-09,7.314425e-06,2.238180e-06
2.281400e-09,7.483199e-06,2.236482e-06
2.281600e-09,7.476117e-06,2.230948e-06
2.281800e-09,7.275897e-06,2.222507e-06
2.282000e-09,6.872388e-06,2.211680e-06
2.282200e-09,6.262371e-06,2.198567e-06
2.282400e-09,5.448239e-06,2.182913e-06
2.282600e-09,4.436446e-06,2.164223e-06
2.282800e-09,3.236842e-06,2.141873e-06
2.283000e-09,1.863918e-06,2.115217e-06
2.283200e-09,3.404121e-07,2.083663e-06
2.283400e-09,-1.297460e-06,2.046724e-06
2.283600e-09,-2.995736e-06,2.004083e-06
2.283800e-09,-4.683220e-06,1.955646e-06
2.284000e-09,-6.279292e-06,1.901637e-06
2.284200e-09,-7.707293e-06,1.842694e-06
2.284400e-09,-8.907767e-06,1.779966e-06
2.284600e-09,-9.845937e-06,1.715182e-06
2.284800e-09,-1.051181e-05,1.650665e-06
2.285000e-09,-1.091566e-05,1.589262e-06
2.285200e-09,-1.108333e-05,1.534189e-06
2.285400e-09,-1.105460e-05,1.488793e-06
2.285600e-09,-1.088468e-05,1.456258e-06
2.285800e-09,-1.064601e-05,1.439272e-06
2.286000e-09,-1.042557e-05,1.439711e-06
2.286200e-09,-1.031502e-05,1.458353e-06
2.286400e-09,-1.039492e-05,1.494657e-06
2.286600e-09,-1.071889e-05,1.546619e-06
2.286800e-09,-1.130411e-05,1.610721e-06
2.287000e-09,-1.213103e-05,1.681984e-06
2.287200e-09,-1.315090e-05,1.754146e-06
2.287400e-09,-1.429667e-05,1.819984e-06
2.287600e-09,-1.549271e-05,1.871802e-06
2.287800e-09,-1.666101e-05,1.902095e-06
2.288000e-09,-1.772443e-05,1.904352e-06
2.288200e-09,-1.860972e-05,1.873934e-06
2.288400e-09,-1.925307e-05,1.808923e-06
2.288600e-09,-1.960836e-05,1.710791e-06
2.288800e-09,-1.965514e-05,1.584726e-06
2.289000e-09,-1.940303e-05,1.439504e-06
2.289200e-09,-1.889104e-05,1.286817e-06
2.289400e-09,-1.818352e-05,1.140099e-06
2.289600e-09,-1.736556e-05,1.012969e-06
2.289800e-09,-1.653900e-05,9.175248e-07
2.290000e-09,-1.581783e-05,8.627659e-07
2.290200e-09,-1.531932e-05,8.534252e-07
2.290400e-09,-1.514936e-05,8.894299e-07
2.290600e-09,-1.538392e-05,9.660867e-07
2.290800e-09,-1.605225e-05,1.074940e-06
2.291000e-09,-1.712725e-05,1.205110e-06
2.291200e-09,-1.852492e-05,1.344813e-06
2.291400e-09,-2.011194e-05,1.482758e-06
2.291600e-09,-2.171944e-05,1.609150e-06
2.291800e-09,-2.316217e-05,1.716177e-06
2.292000e-09,-2.426261e-05,1.798003e-06
2.292200e-09,-2.487794e-05,1.850437e-06
2.292400e-09,-2.492436e-05,1.870539e-06
2.292600e-09,-2.439221e-05,1.856426e-06
2.292800e-09,-2.334810e-05,1.807453e-06
2.293000e-09,-2.192457e-05,1.724797e-06
2.293200e-09,-2.030165e-05,1.612285e-06
2.293400e-09,-1.868437e-05,1.477173e-06
2.293600e-09,-1.727845e-05,1.330507e-06
2.293800e-09,-1.626539e-05,1.186755e-06
2.294000e-09,-1.577902e-05,1.062534e-06
2.294200e-09,-1.588710e-05,9.745059e-07
2.294400e-09,-1.658181e-05,9.367310e-07
2.294600e-09,-1.778039e-05,9.579864e-07
2.294800e-09,-1.933543e-05,1.039633e-06
2.295000e-09,-2.105281e-05,1.174559e-06
2.295200e-09,-2.271599e-05,1.347559e-06
2.295400e-09,-2.411460e-05,1.537193e-06
2.295600e-09,-2.507411e-05,1.718889e-06
2.295800e-09,-2.548156e-05,1.868766e-06
2.296000e-09,-2.530243e-05,1.967464e-06
2.296200e-09,-2.458548e-05,2.003294e-06
2.296400e-09,-2.345507e-05,1.974120e-06
2.296600e-09,-2.209220e-05,1.887624e-06
2.296800e-09,-2.070714e-05,1.759964e-06
2.297000e-09,-1.950759e-05,1.613064e-06
2.297200e-09,-1.866742e-05,1.471072e-06
2.297400e-09,-1.830140e-05,1.356597e-06
2.297600e-09,-1.845001e-05,1.287360e-06
2.297800e-09,-1.907583e-05,1.273766e-06
2.298000e-09,-2.007144e-05,1.317714e-06
2.298200e-09,-2.127708e-05,1.412737e-06
2.298400e-09,-2.250590e-05,1.545337e-06
2.298600e-09,-2.357318e-05,1.697241e-06
2.298800e-09,-2.432505e-05,1.848158e-06
2.299000e-09,-2.466184e-05,1.978657e-06
2.299200e-09,-2.455213e-05,2.072745e-06
2.299400e-09,-2.403542e-05,2.119860e-06
2.299600e-09,-2.321350e-05,2.116088e-06
2.299800e-09,-2.223195e-05,2.064495e-06
2.300000e-09,-2.125522e-05,1.974607e-06
2.300200e-09,-2.043933e-05,1.861127e-06
2.300400e-09,-1.990729e-05,1.742054e-06
2.300600e-09,-1.973119e-05,1.636408e-06
2.300800e-09,-1.992375e-05,1.561826e-06
2.301000e-09,-2.043982e-05,1.532287e-06
2.301200e-09,-2.118703e-05,1.556245e-06
2.301400e-09,-2.204311e-05,1.635407e-06
2.301600e-09,-2.287692e-05,1.764354e-06
2.301800e-09,-2.356968e-05,1.931091e-06
2.302000e-09,-2.403308e-05,2.118493e-06
2.302200e-09,-2.422140e-05,2.306509e-06
2.302400e-09,-2.413576e-05,2.474819e-06
2.302600e-09,-2.382026e-05,2.605584e-06
2.302800e-09,-2.335117e-05,2.685890e-06
2.303000e-09,-2.282138e-05,2.709511e-06
2.303200e-09,-2.232360e-05,2.677731e-06
2.303400e-09,-2.193497e-05,2.599106e-06
2.303600e-09,-2.170603e-05,2.488218e-06
2.303800e-09,-2.165530e-05,2.363611e-06
2.304000e-09,-2.177008e-05,2.245254e-06
2.304200e-09,-2.201237e-05,2.151888e-06
2.304400e-09,-2.232851e-05,2.098664e-06
2.304600e-09,-2.266023e-05,2.095372e-06
2.304800e-09,-2.295511e-05,2.145485e-06
2.305000e-09,-2.317475e-05,2.246094e-06
2.305200e-09,-2.329962e-05,2.388671e-06
2.305400e-09,-2.333001e-05,2.560514e-06
2.305600e-09,-2.328347e-05,2.746605e-06
2.305800e-09,-2.318962e-05,2.931614e-06
2.306000e-09,-2.308348e-05,3.101773e-06
2.306200e-09,-2.299874e-05,3.246376e-06
2.306400e-09,-2.296205e-05,3.358752e-06
2.306600e-09,-2.298920e-05,3.436653e-06
2.306800e-09,-2.308348e-05,3.482050e-06
2.307000e-09,-2.323628e-05,3.500463e-06
2.307200e-09,-2.342941e-05,3.499942e-06
2.307400e-09,-2.363877e-05,3.489887e-06
2.307600e-09,-2.383831e-05,3.479864e-06
2.307800e-09,-2.400404e-05,3.478556e-06
2.308000e-09,-2.411721e-05,3.492947e-06
2.308200e-09,-2.416665e-05,3.527796e-06
2.308400e-09,-2.414994e-05,3.585423e-06
2.308600e-09,-2.407355e-05,3.665772e-06
2.308800e-09,-2.395198e-05,3.766732e-06
2.309000e-09,-2.380600e-05,3.884637e-06
2.309200e-09,-2.366028e-05,4.014893e-06
2.309400e-09,-2.354052e-05,4.152654e-06
2.309600e-09,-2.347037e-05,4.293471e-06
2.309800e-09,-2.346839e-05,4.433838e-06
2.310000e-09,-2.354543e-05,4.571594e-06
2.310200e-09,-2.370280e-05,4.706113e-06
2.310400e-09,-2.393163e-05,4.838282e-06
2.310600e-09,-2.421353e-05,4.970269e-06
2.310800e-09,-2.452278e-05,5.105126e-06
2.311000e-09,-2.482985e-05,5.246278e-06
2.311200e-09,-2.510571e-05,5.396986e-06
2.311400e-09,-2.532636e-05,5.559858e-06
2.311600e-09,-2.547663e-05,5.736474e-06
2.311800e-09,-2.555276e-05,5.927178e-06
2.312000e-09,-2.556284e-05,6.131064e-06
2.312200e-09,-2.552537e-05,6.346137e-06
2.312400e-09,-2.546581e-05,6.569623e-06
2.312600e-09,-2.541208e-05,6.798373e-06
2.312800e-09,-2.538966e-05,7.029297e-06
2.313000e-09,-2.541729e-05,7.259758e-06
2.313200e-09,-2.550410e-05,7.487881e-06
2.313400e-09,-2.564865e-05,7.712729e-06
2.313600e-09,-2.583995e-05,7.934347e-06
2.313800e-09,-2.606020e-05,8.153656e-06
2.314000e-09,-2.628869e-05,8.372257e-06
2.314200e-09,-2.650587e-05,8.592142e-06
2.314400e-09,-2.669697e-05,8.815387e-06
2.314600e-09,-2.685427e-05,9.043839e-06
2.314800e-09,-2.697776e-05,9.278843e-06
2.315000e-09,-2.707414e-05,9.521020e-06
2.315200e-09,-2.715440e-05,9.770118e-06
2.315400e-09,-2.723075e-05,1.002493e-05
2.315600e-09,-2.731344e-05,1.028328e-05
2.315800e-09,-2.740843e-05,1.054212e-05
2.316000e-09,-2.751614e-05,1.079767e-05
2.316200e-09,-2.763175e-05,1.104561e-05
2.316400e-09,-2.774670e-05,1.128144e-05
2.316600e-09,-2.785109e-05,1.150077e-05
2.316800e-09,-2.793633e-05,1.169975e-05
2.317000e-09,-2.799732e-05,1.187545e-05
2.317200e-09,-2.803369e-05,1.202620e-05
2.317400e-09,-2.804973e-05,1.215189e-05
2.317600e-09,-2.805325e-05,1.225404e-05
2.317800e-09,-2.805345e-05,1.233584e-05
2.318000e-09,-2.805852e-05,1.240189e-05
2.318200e-09,-2.807357e-05,1.245784e-05
2.318400e-09,-2.809931e-05,1.250987e-05
2.318600e-09,-2.813194e-05,1.256405e-05
2.318800e-09,-2.816419e-05,1.262582e-05
2.319000e-09,-2.818731e-05,1.269936e-05
2.319200e-09,-2.819345e-05,1.278727e-05
2.319400e-09,-2.817797e-05,1.289034e-05
2.319600e-09,-2.814101e-05,1.300752e-05
2.319800e-09,-2.808794e-05,1.313620e-05
2.320000e-09,-2.802857e-05,1.327254e-05
2.320200e-09,-2.797532e-05,1.341196e-05
2.320400e-09,-2.794057e-05,1.354972e-05
2.320600e-09,-2.793399e-05,1.368142e-05
2.320800e-09,-2.796015e-05,1.380342e-05
2.321000e-09,-2.801725e-05,1.391317e-05
2.321200e-09,-2.809703e-05,1.400941e-05
2.321400e-09,-2.818603e-05,1.409211e-05
2.321600e-09,-2.826790e-05,1.416237e-05
2.321800e-09,-2.832636e-05,1.422215e-05
2.322000e-09,-2.834816e-05,1.427397e-05
2.322200e-09,-2.832542e-05,1.432052e-05
2.322400e-09,-2.825702e-05,1.436434e-05
2.322600e-09,-2.814862e-05,1.440760e-05
2.322800e-09,-2.801149e-05,1.445186e-05
2.323000e-09,-2.786037e-05,1.449807e-05
2.323200e-09,-2.771090e-05,1.454656e-05
2.323400e-09,-2.757703e-05,1.459725e-05
2.323600e-09,-2.746893e-05,1.464979e-05
2.323800e-09,-2.739180e-05,1.470377e-05
2.324000e-09,-2.734557e-05,1.475891e-05
2.324200e-09,-2.732559e-05,1.481515e-05
2.324400e-09,-2.732388e-05,1.487268e-05
2.324600e-09,-2.733089e-05,1.493185e-05
2.324800e-09,-2.733707e-05,1.499304e-05
2.325000e-09,-2.733432e-05,1.505647e-05
2.325200e-09,-2.731679e-05,1.512202e-05
2.325400e-09,-2.728122e-05,1.518907e-05
2.325600e-09,-2.722665e-05,1.525646e-05
2.325800e-09,-2.715391e-05,1.532253e-05
2.326000e-09,-2.706484e-05,1.538529e-05
2.326200e-09,-2.696158e-05,1.544266e-05
2.326400e-09,-2.684618e-05,1.549278e-05
2.326600e-09,-2.672030e-05,1.553431e-05
2.326800e-09,-2.658536e-05,1.556669e-05
2.327000e-09,-2.644276e-05,1.559032e-05
2.327200e-09,-2.629424e-05,1.560659e-05
2.327400e-09,-2.614205e-05,1.561775e-05
2.327600e-09,-2.598901e-05,1.562672e-05
2.327800e-09,-2.583834e-05,1.563672e-05
2.328000e-09,-2.569321e-05,1.565086e-05
2.328200e-09,-2.555621e-05,1.567180e-05
2.328400e-09,-2.542886e-05,1.570137e-05
2.328600e-09,-2.531117e-05,1.574034e-05
2.328800e-09,-2.520148e-05,1.578832e-05
2.329000e-09,-2.509657e-05,1.584382e-05
2.329200e-09,-2.499204e-05,1.590439e-05
2.329400e-09,-2.488293e-05,1.596695e-05
2.329600e-09,-2.476433e-05,1.602812e-05
2.329800e-09,-2.463209e-05,1.608465e-05
2.330000e-09,-2.448325e-05,1.613375e-05
2.330200e-09,-2.431633e-05,1.617343e-05
2.330400e-09,-2.413133e-05,1.620269e-05
2.330600e-09,-2.392948e-05,1.622164e-05
2.330800e-09,-2.371287e-05,1.623142e-05
2.331000e-09,-2.348398e-05,1.623406e-05
2.331200e-09,-2.324526e-05,1.623224e-05
2.331400e-09,-2.299879e-05,1.622891e-05
2.331600e-09,-2.274613e-05,1.622697e-05
2.331800e-09,-2.248828e-05,1.622894e-05
2.332000e-09,-2.222581e-05,1.623662e-05
2.332200e-09,-2.195903e-05,1.625097e-05
2.332400e-09,-2.168820e-05,1.627197e-05
2.332600e-09,-2.141368e-05,1.629870e-05
2.332800e-09,-2.113595e-05,1.632951e-05
2.333000e-09,-2.085561e-05,1.636225e-05
2.333200e-09,-2.057318e-05,1.639456e-05
2.333400e-09,-2.028897e-05,1.642422e-05
2.333600e-09,-2.000289e-05,1.644939e-05
2.333800e-09,-1.971426e-05,1.646889e-05
2.334000e-09,-1.942182e-05,1.648224e-05
2.334200e-09,-1.912378e-05,1.648971e-05
2.334400e-09,-1.881796e-05,1.649225e-05
2.334600e-09,-1.850204e-05,1.649126e-05
2.334800e-09,-1.817385e-05,1.648838e-05
2.335000e-09,-1.783166e-05,1.648523e-05
2.335200e-09,-1.747439e-05,1.648314e-05
2.335400e-09,-1.710177e-05,1.648304e-05
2.335600e-09,-1.671439e-05,1.648524e-05
2.335800e-09,-1.631369e-05,1.648952e-05
2.336000e-09,-1.590185e-05,1.649512e-05
2.336200e-09,-1.548160e-05,1.650095e-05
2.336400e-09,-1.505603e-05,1.650575e-05
2.336600e-09,-1.462844e-05,1.650832e-05
2.336800e-09,-1.420214e-05,1.650775e-05
2.337000e-09,-1.378028e-05,1.650355e-05
2.337200e-09,-1.336582e-05,1.649580e-05
2.337400e-09,-1.296140e-05,1.648512e-05
2.337600e-09,-1.256932e-05,1.647270e-05
2.337800e-09,-1.219150e-05,1.646010e-05
2.338000e-09,-1.182947e-05,1.644915e-05
2.338200e-09,-1.148435e-05,1.644172e-05
2.338400e-09,-1.115685e-05,1.643953e-05
2.338600e-09,-1.084722e-05,1.644399e-05
2.338800e-09,-1.055528e-05,1.645603e-05
2.339000e-09,-1.028044e-05,1.647607e-05
2.339200e-09,-1.002167e-05,1.650396e-05
2.339400e-09,-9.777577e-06,1.653901e-05
2.339600e-09,-9.546445e-06,1.658013e-05
2.339800e-09,-9.326312e-06,1.662588e-05
2.340000e-09,-9.115055e-06,1.667464e-05
2.340200e-09,-8.910491e-06,1.672480e-05
2.340400e-09,-8.710486e-06,1.677482e-05
2.340600e-09,-8.513074e-06,1.682342e-05
2.340800e-09,-8.316561e-06,1.686965e-05
2.341000e-09,-8.119636e-06,1.691292e-05
2.341200e-09,-7.921454e-06,1.695308e-05
2.341400e-09,-7.721698e-06,1.699036e-05
2.341600e-09,-7.520612e-06,1.702532e-05
2.341800e-09,-7.318990e-06,1.705885e-05
2.342000e-09,-7.118122e-06,1.709200e-05
2.342200e-09,-6.919700e-06,1.712595e-05
2.342400e-09,-6.725680e-06,1.716189e-05
2.342600e-09,-6.538116e-06,1.720092e-05
2.342800e-09,-6.358971e-06,1.724402e-05
2.343000e-09,-6.189932e-06,1.729196e-05
2.343200e-09,-6.032240e-06,1.734528e-05
2.343400e-09,-5.886552e-06,1.740427e-05
2.343600e-09,-5.752861e-06,1.746898e-05
2.343800e-09,-5.630469e-06,1.753923e-05
2.344000e-09,-5.518033e-06,1.761468e-05
2.344200e-09,-5.413674e-06,1.769479e-05
2.344400e-09,-5.315142e-06,1.777891e-05
2.344600e-09,-5.220012e-06,1.786632e-05
2.344800e-09,-5.125910e-06,1.795621e-05
2.345000e-09,-5.030729e-06,1.804776e-05
2.345200e-09,-4.932818e-06,1.814016e-05
2.345400e-09,-4.831124e-06,1.823263e-05
2.345600e-09,-4.725278e-06,1.832448e-05
2.345800e-09,-4.615604e-06,1.841516e-05
2.346000e-09,-4.503061e-06,1.850430e-05
2.346200e-09,-4.389115e-06,1.859175e-05
2.346400e-09,-4.275560e-06,1.867766e-05
2.346600e-09,-4.164314e-06,1.876250e-05
2.346800e-09,-4.057194e-06,1.884704e-05
2.347000e-09,-3.955720e-06,1.893237e-05
2.347200e-09,-3.860954e-06,1.901982e-05
2.347400e-09,-3.773394e-06,1.911091e-05
2.347600e-09,-3.692952e-06,1.920717e-05
2.347800e-09,-3.618984e-06,1.931007e-05
2.348000e-09,-3.550403e-06,1.942083e-05
2.348200e-09,-3.485824e-06,1.954032e-05
2.348400e-09,-3.423748e-06,1.966890e-05
2.348600e-09,-3.362736e-06,1.980639e-05
2.348800e-09,-3.301570e-06,1.995201e-05
2.349000e-09,-3.239360e-06,2.010447e-05
2.349200e-09,-3.175611e-06,2.026203e-05
2.349400e-09,-3.110218e-06,2.042264e-05
2.349600e-09,-3.043418e-06,2.058422e-05
2.349800e-09,-2.975695e-06,2.074480e-05
2.350000e-09,-2.907671e-06,2.090277e-05
2.350200e-09,-2.839985e-06,2.105709e-05
2.350400e-09,-2.773196e-06,2.120744e-05
2.350600e-09,-2.707722e-06,2.135425e-05
2.350800e-09,-2.643805e-06,2.149876e-05
2.351000e-09,-2.581531e-06,2.164290e-05
2.351200e-09,-2.520870e-06,2.178912e-05
2.351400e-09,-2.461738e-06,2.194018e-05
2.351600e-09,-2.404067e-06,2.209888e-05
2.351800e-09,-2.347847e-06,2.226778e-05
2.352000e-09,-2.293155e-06,2.244893e-05
2.352200e-09,-2.240145e-06,2.264369e-05
2.352400e-09,-2.189008e-06,2.285258e-05
2.352600e-09,-2.139909e-06,2.307521e-05
2.352800e-09,-2.092916e-06,2.331037e-05
2.353000e-09,-2.047940e-06,2.355617e-05
2.353200e-09,-2.004688e-06,2.381019e-05
2.353400e-09,-1.962668e-06,2.406983e-05
2.353600e-09,-1.921217e-06,2.433255e-05
2.353800e-09,-1.879577e-06,2.459613e-05
2.354000e-09,-1.836998e-06,2.485894e-05
2.354200e-09,-1.792844e-06,2.512013e-05
2.354400e-09,-1.746694e-06,2.537966e-05
2.354600e-09,-1.698418e-06,2.563837e-05
2.354800e-09,-1.648205e-06,2.589787e-05
2.355000e-09,-1.596542e-06,2.616038e-05
2.355200e-09,-1.544149e-06,2.642858e-05
2.355400e-09,-1.491872e-06,2.670530e-05
2.355600e-09,-1.440558e-06,2.699334e-05
2.355800e-09,-1.390936e-06,2.729520e-05
2.356000e-09,-1.343506e-06,2.761296e-05
2.356200e-09,-1.298483e-06,2.794807e-05
2.356400e-09,-1.255777e-06,2.830138e-05
2.356600e-09,-1.215026e-06,2.867307e-05
2.356800e-09,-1.175669e-06,2.906275e-05
2.357000e-09,-1.137041e-06,2.946954e-05
2.357200e-09,-1.098480e-06,2.989224e-05
2.357400e-09,-1.059413e-06,3.032946e-05
2.357600e-09,-1.019423e-06,3.077980e-05
2.357800e-09,-9.782698e-07,3.124199e-05
2.358000e-09,-9.358830e-07,3.171500e-05
2.358200e-09,-8.923169e-07,3.219816e-05
2.358400e-09,-8.476912e-07,3.269124e-05
2.358600e-09,-8.021280e-07,3.319442e-05
2.358800e-09,-7.557012e-07,3.370838e-05
2.359000e-09,-7.084083e-07,3.423421e-05
2.359200e-09,-6.601694e-07,3.477341e-05
2.359400e-09,-6.108524e-07,3.532779e-05
2.359600e-09,-5.603144e-07,3.589945e-05
2.359800e-09,-5.084490e-07,3.649064e-05
2.360000e-09,-4.552259e-07,3.710372e-05
2.360200e-09,-4.007120e-07,3.774105e-05
2.360400e-09,-3.450685e-07,3.840490e-05
2.360600e-09,-2.885230e-07,3.909742e-05
2.360800e-09,-2.313237e-07,3.982052e-05
2.361000e-09,-1.736840e-07,4.057584e-05
2.361200e-09,-1.157326e-07,4.136473e-05
2.361400e-09,-5.747770e-08,4.218825e-05
2.361600e-09,1.204368e-09,4.304710e-05
2.361800e-09,6.055433e-08,4.394173e-05
2.362000e-09,1.208920e-07,4.487232e-05
2.362200e-09,1.825631e-07,4.583884e-05
2.362400e-09,2.458812e-07,4.684110e-05
2.362600e-09,3.110787e-07,4.787880e-05
2.362800e-09,3.782727e-07,4.895156e-05
2.363000e-09,4.474552e-07,5.005898e-05
2.363200e-09,5.185040e-07,5.120061e-05
2.363400e-09,5.912113e-07,5.237598e-05
2.363600e-09,6.653206e-07,5.358457e-05
2.363800e-09,7.405616e-07,5.482573e-05
2.364000e-09,8.166737e-07,5.609864e-05
2.364200e-09,8.934124e-07,5.740220e-05
2.364400e-09,9.705367e-07,5.873493e-05
2.364600e-09,1.047781e-06,6.009488e-05
2.364800e-09,1.124822e-06,6.147949e-05
2.365000e-09,1.201243e-06,6.288549e-05
2.365200e-09,1.276514e-06,6.430883e-05
2.365400e-09,1.349994e-06,6.574458e-05
2.365600e-09,1.420955e-06,6.718691e-05
2.365800e-09,1.488626e-06,6.862914e-05
2.366000e-09,1.552263e-06,7.006373e-05
2.366200e-09,1.611222e-06,7.148246e-05
2.366400e-09,1.665030e-06,7.287661e-05
2.366600e-09,1.713450e-06,7.423722e-05
2.366800e-09,1.756514e-06,7.555539e-05
2.367000e-09,1.794543e-06,7.682266e-05
2.367200e-09,1.828128e-06,7.803142e-05
2.367400e-09,1.858093e-06,7.917533e-05
2.367600e-09,1.885436e-06,8.024966e-05
2.367800e-09,1.911258e-06,8.125170e-05
2.368000e-09,1.936688e-06,8.218094e-05
2.368200e-09,1.962803e-06,8.303922e-05
2.368400e-09,1.990564e-06,8.383073e-05
2.368600e-09,2.020758e-06,8.456185e-05
2.368800e-09,2.053947e-06,8.524083e-05
2.369000e-09,2.090438e-06,8.587733e-05
2.369200e-09,2.130263e-06,8.648189e-05
2.369400e-09,2.173171e-06,8.706530e-05
2.369600e-09,2.218637e-06,8.763792e-05
2.369800e-09,2.265893e-06,8.820904e-05
2.370000e-09,2.313969e-06,8.878630e-05
2.370200e-09,2.361756e-06,8.937520e-05
2.370400e-09,2.408089e-06,8.997877e-05
2.370600e-09,2.451838e-06,9.059734e-05
2.370800e-09,2.492008e-06,9.122860e-05
2.371000e-09,2.527836e-06,9.186779e-05
2.371200e-09,2.558875e-06,9.250806e-05
2.371400e-09,2.585050e-06,9.314102e-05
2.371600e-09,2.606686e-06,9.375747e-05
2.371800e-09,2.624490e-06,9.434809e-05
2.372000e-09,2.639495e-06,9.490431e-05
2.372200e-09,2.652966e-06,9.541899e-05
2.372400e-09,2.666281e-06,9.588709e-05
2.372600e-09,2.680794e-06,9.630610e-05
2.372800e-09,2.697700e-06,9.667633e-05
2.373000e-09,2.717922e-06,9.700084e-05
2.373200e-09,2.742024e-06,9.728522e-05
2.373400e-09,2.770165e-06,9.753713e-05
2.373600e-09,2.802093e-06,9.776558e-05
2.373800e-09,2.837189e-06,9.798023e-05
2.374000e-09,2.874535e-06,9.819049e-05
2.374200e-09,2.913014e-06,9.840480e-05
2.374400e-09,2.951427e-06,9.862991e-05
2.374600e-09,2.988600e-06,9.887038e-05
2.374800e-09,3.023499e-06,9.912821e-05
2.375000e-09,3.055317e-06,9.940283e-05
2.375200e-09,3.083542e-06,9.969119e-05
2.375400e-09,3.108001e-06,9.998813e-05
2.375600e-09,3.128868e-06,1.002869e-04
2.375800e-09,3.146642e-06,1.005800e-04
2.376000e-09,3.162103e-06,1.008596e-04
2.376200e-09,3.176233e-06,1.011186e-04
2.376400e-09,3.190123e-06,1.013509e-04
2.376600e-09,3.204867e-06,1.015526e-04
2.376800e-09,3.221459e-06,1.017213e-04
2.377000e-09,3.240697e-06,1.018573e-04
2.377200e-09,3.263108e-06,1.019628e-04
2.377400e-09,3.288907e-06,1.020416e-04
2.377600e-09,3.317985e-06,1.020992e-04
2.377800e-09,3.349933e-06,1.021415e-04
2.378000e-09,3.384103e-06,1.021747e-04
2.378200e-09,3.419686e-06,1.022047e-04
2.378400e-09,3.455806e-06,1.022362e-04
2.378600e-09,3.491615e-06,1.022727e-04
2.378800e-09,3.526378e-06,1.023161e-04
2.379000e-09,3.559540e-06,1.023669e-04
2.379200e-09,3.590768e-06,1.024239e-04
2.379400e-09,3.619966e-06,1.024845e-04
2.379600e-09,3.647265e-06,1.025455e-04
2.379800e-09,3.672992e-06,1.026029e-04
2.380000e-09,3.697622e-06,1.026525e-04
2.380200e-09,3.721724e-06,1.026905e-04
2.380400e-09,3.745906e-06,1.027136e-04
