time,"I(RIN1)","I(LQ|XBFR2)","I(LQ|XBFR3)","I(LQ|XBFR4)","I(LQ|XBFR5)","I(LQ|XBFR6)","I(LQ|XBFR7)","I(LQ|XBFR8)"
6.868000e-10,-5.036008e-06,9.321656e-05,1.121397e-05,-3.879838e-06,6.536397e-06,8.366695e-05,1.057664e-05,1.282267e-06
6.870000e-10,-5.037797e-06,9.293081e-05,1.122408e-05,-3.584550e-06,4.717688e-06,8.338273e-05,1.057583e-05,1.285715e-06
6.872000e-10,-5.040076e-06,9.265657e-05,1.123421e-05,-3.331153e-06,3.159065e-06,8.310283e-05,1.057070e-05,1.287004e-06
6.874000e-10,-5.042855e-06,9.239914e-05,1.124595e-05,-3.124054e-06,1.897848e-06,8.283010e-05,1.056005e-05,1.285691e-06
6.876000e-10,-5.046132e-06,9.215848e-05,1.125971e-05,-2.965898e-06,9.577205e-07,8.257259e-05,1.054447e-05,1.281938e-06
6.878000e-10,-5.049891e-06,9.192905e-05,1.127468e-05,-2.857169e-06,3.455582e-07,8.234284e-05,1.052634e-05,1.276463e-06
6.880000e-10,-5.054105e-06,9.170035e-05,1.128899e-05,-2.795976e-06,4.963844e-08,8.215631e-05,1.050949e-05,1.270388e-06
6.882000e-10,-5.058742e-06,9.145825e-05,1.129999e-05,-2.778040e-06,3.952135e-08,8.202936e-05,1.049868e-05,1.265027e-06
6.884000e-10,-5.063753e-06,9.118669e-05,1.130468e-05,-2.796899e-06,2.676788e-07,8.197669e-05,1.049877e-05,1.261654e-06
6.886000e-10,-5.069070e-06,9.086964e-05,1.130021e-05,-2.844300e-06,6.727442e-07,8.200888e-05,1.051405e-05,1.261291e-06
6.888000e-10,-5.074591e-06,9.049308e-05,1.128427e-05,-2.910727e-06,1.184053e-06,8.213011e-05,1.054746e-05,1.264552e-06
6.890000e-10,-5.080164e-06,9.004659e-05,1.125546e-05,-2.986008e-06,1.726984e-06,8.233643e-05,1.060007e-05,1.271568e-06
6.892000e-10,-5.085569e-06,8.952459e-05,1.121349e-05,-3.059917e-06,2.228513e-06,8.261486e-05,1.067080e-05,1.281986e-06
6.894000e-10,-5.090503e-06,8.892693e-05,1.115921e-05,-3.122743e-06,2.622407e-06,8.294358e-05,1.075639e-05,1.295042e-06
6.896000e-10,-5.094567e-06,8.825906e-05,1.109455e-05,-3.165785e-06,2.853590e-06,8.329313e-05,1.085163e-05,1.309680e-06
6.898000e-10,-5.097270e-06,8.753167e-05,1.102231e-05,-3.181791e-06,2.881411e-06,8.362891e-05,1.094991e-05,1.324691e-06
6.900000e-10,-5.098054e-06,8.676012e-05,1.094586e-05,-3.165364e-06,2.681744e-06,8.391443e-05,1.104384e-05,1.338858e-06
6.902000e-10,-5.096353e-06,8.596366e-05,1.086892e-05,-3.113342e-06,2.247988e-06,8.411528e-05,1.112612e-05,1.351078e-06
6.904000e-10,-5.091669e-06,8.516471e-05,1.079518e-05,-3.025162e-06,1.591117e-06,8.420315e-05,1.119024e-05,1.360455e-06
6.906000e-10,-5.083682e-06,8.438811e-05,1.072819e-05,-2.903120e-06,7.388405e-07,8.415944e-05,1.123131e-05,1.366367e-06
6.908000e-10,-5.072346e-06,8.366039e-05,1.067116e-05,-2.752453e-06,-2.661208e-07,8.397779e-05,1.124659e-05,1.368495e-06
6.910000e-10,-5.057962e-06,8.300897e-05,1.062692e-05,-2.581129e-06,-1.368738e-06,8.366538e-05,1.123586e-05,1.366839e-06
6.912000e-10,-5.041197e-06,8.246107e-05,1.059791e-05,-2.399275e-06,-2.505437e-06,8.324255e-05,1.120155e-05,1.361714e-06
6.914000e-10,-5.023044e-06,8.204245e-05,1.058625e-05,-2.218252e-06,-3.608894e-06,8.274103e-05,1.114855e-05,1.353730e-06
6.916000e-10,-5.004728e-06,8.177564e-05,1.059377e-05,-2.049455e-06,-4.613608e-06,8.220085e-05,1.108384e-05,1.343761e-06
6.918000e-10,-4.987572e-06,8.167787e-05,1.062203e-05,-1.903013e-06,-5.461809e-06,8.166651e-05,1.101582e-05,1.332894e-06
6.920000e-10,-4.972854e-06,8.175871e-05,1.067227e-05,-1.786595e-06,-6.109051e-06,8.118270e-05,1.095351e-05,1.322360e-06
6.922000e-10,-4.961659e-06,8.201764e-05,1.074524e-05,-1.704536e-06,-6.528778e-06,8.079021e-05,1.090572e-05,1.313444e-06
6.924000e-10,-4.954756e-06,8.244202e-05,1.084097e-05,-1.657413e-06,-6.715222e-06,8.052214e-05,1.088018e-05,1.307372e-06
6.926000e-10,-4.952520e-06,8.300572e-05,1.095842e-05,-1.642151e-06,-6.684156e-06,8.040085e-05,1.088275e-05,1.305193e-06
6.928000e-10,-4.954909e-06,8.366903e-05,1.109512e-05,-1.652617e-06,-6.471303e-06,8.043574e-05,1.091691e-05,1.307657e-06
6.930000e-10,-4.961508e-06,8.438012e-05,1.124684e-05,-1.680582e-06,-6.128507e-06,8.062204e-05,1.098331e-05,1.315120e-06
6.932000e-10,-4.971616e-06,8.507832e-05,1.140739e-05,-1.716895e-06,-5.718098e-06,8.094076e-05,1.107972e-05,1.327472e-06
6.934000e-10,-4.984347e-06,8.569911e-05,1.156872e-05,-1.752642e-06,-5.306143e-06,8.135982e-05,1.120113e-05,1.344120e-06
6.936000e-10,-4.998716e-06,8.618043e-05,1.172121e-05,-1.780146e-06,-4.955444e-06,8.183656e-05,1.134016e-05,1.364023e-06
6.938000e-10,-5.013686e-06,8.646945e-05,1.185441e-05,-1.793652e-06,-4.719142e-06,8.232149e-05,1.148769e-05,1.385776e-06
6.940000e-10,-5.028178e-06,8.652889e-05,1.195805e-05,-1.789679e-06,-4.635656e-06,8.276308e-05,1.163358e-05,1.407748e-06
6.942000e-10,-5.041091e-06,8.634190e-05,1.202323e-05,-1.767041e-06,-4.725411e-06,8.311313e-05,1.176765e-05,1.428241e-06
6.944000e-10,-5.051342e-06,8.591451e-05,1.204375e-05,-1.726642e-06,-4.989538e-06,8.333221e-05,1.188058e-05,1.445665e-06
6.946000e-10,-5.057949e-06,8.527556e-05,1.201725e-05,-1.671119e-06,-5.410497e-06,8.339424e-05,1.196484e-05,1.458711e-06
6.948000e-10,-5.060171e-06,8.447384e-05,1.194603e-05,-1.604430e-06,-5.954454e-06,8.328969e-05,1.201556e-05,1.466485e-06
6.950000e-10,-5.057640e-06,8.357331e-05,1.183735e-05,-1.531390e-06,-6.575157e-06,8.302682e-05,1.203105e-05,1.468610e-06
6.952000e-10,-5.050477e-06,8.264686e-05,1.170316e-05,-1.457183e-06,-7.219037e-06,8.263076e-05,1.201320e-05,1.465277e-06
6.954000e-10,-5.039329e-06,8.176973e-05,1.155916e-05,-1.386824e-06,-7.831124e-06,8.214059e-05,1.196743e-05,1.457240e-06
6.956000e-10,-5.025321e-06,8.101315e-05,1.142337e-05,-1.324610e-06,-8.361254e-06,8.160495e-05,1.190232e-05,1.445748e-06
6.958000e-10,-5.009933e-06,8.043865e-05,1.131424e-05,-1.273601e-06,-8.769868e-06,8.107658e-05,1.182886e-05,1.432447e-06
6.960000e-10,-4.994813e-06,8.009327e-05,1.124868e-05,-1.235229e-06,-9.032667e-06,8.060687e-05,1.175940e-05,1.419219e-06
6.962000e-10,-4.981568e-06,8.000579e-05,1.124017e-05,-1.209113e-06,-9.143430e-06,8.024057e-05,1.170640e-05,1.408015e-06
6.964000e-10,-4.971566e-06,8.018379e-05,1.129714e-05,-1.193145e-06,-9.114514e-06,8.001147e-05,1.168113e-05,1.400658e-06
6.966000e-10,-4.965759e-06,8.061189e-05,1.142193e-05,-1.183846e-06,-8.974895e-06,7.993922e-05,1.169242e-05,1.398659e-06
6.968000e-10,-4.964578e-06,8.125137e-05,1.161031e-05,-1.176956e-06,-8.765939e-06,8.002738e-05,1.174563e-05,1.403050e-06
6.970000e-10,-4.967908e-06,8.204170e-05,1.185173e-05,-1.168155e-06,-8.535513e-06,8.026305e-05,1.184196e-05,1.414261e-06
6.972000e-10,-4.975131e-06,8.290437e-05,1.213009e-05,-1.153784e-06,-8.331286e-06,8.061795e-05,1.197822e-05,1.432042e-06
6.974000e-10,-4.985247e-06,8.374945e-05,1.242517e-05,-1.131450e-06,-8.194248e-06,8.105099e-05,1.214704e-05,1.455463e-06
6.976000e-10,-4.997010e-06,8.448454e-05,1.271442e-05,-1.100377e-06,-8.153418e-06,8.151239e-05,1.233754e-05,1.482978e-06
6.978000e-10,-5.009073e-06,8.502533e-05,1.297509e-05,-1.061490e-06,-8.222502e-06,8.194891e-05,1.253641e-05,1.512564e-06
6.980000e-10,-5.020115e-06,8.530625e-05,1.318640e-05,-1.017199e-06,-8.398891e-06,8.230978e-05,1.272928e-05,1.541918e-06
6.982000e-10,-5.028954e-06,8.528949e-05,1.333173e-05,-9.709610e-07,-8.665018e-06,8.255266e-05,1.290220e-05,1.568695e-06
6.984000e-10,-5.034656e-06,8.497062e-05,1.340048e-05,-9.266974e-07,-8.991714e-06,8.264883e-05,1.304322e-05,1.590771e-06
6.986000e-10,-5.036643e-06,8.437968e-05,1.338944e-05,-8.881566e-07,-9.342996e-06,8.258665e-05,1.314365e-05,1.606484e-06
6.988000e-10,-5.034773e-06,8.357752e-05,1.330359e-05,-8.583140e-07,-9.681534e-06,8.237298e-05,1.319918e-05,1.614836e-06
6.990000e-10,-5.029387e-06,8.264819e-05,1.315603e-05,-8.388802e-07,-9.974041e-06,8.203215e-05,1.321041e-05,1.615636e-06
6.992000e-10,-5.021273e-06,8.168872e-05,1.296709e-05,-8.299840e-07,-1.019585e-05,8.160265e-05,1.318292e-05,1.609542e-06
6.994000e-10,-5.011562e-06,8.079792e-05,1.276261e-05,-8.300775e-07,-1.033403e-05,8.113221e-05,1.312684e-05,1.598019e-06
6.996000e-10,-5.001569e-06,8.006581e-05,1.257145e-05,-8.360893e-07,-1.038875e-05,8.067193e-05,1.305583e-05,1.583197e-06
6.998000e-10,-4.992596e-06,7.956458e-05,1.242259e-05,-8.438196e-07,-1.037254e-05,8.027029e-05,1.298567e-05,1.567649e-06
7.000000e-10,-4.985745e-06,7.934183e-05,1.234199e-05,-8.485296e-07,-1.030775e-05,7.996779e-05,1.293263e-05,1.554116e-06
7.002000e-10,-4.981765e-06,7.941607e-05,1.234957e-05,-8.456459e-07,-1.022261e-05,7.979270e-05,1.291161e-05,1.545200e-06
7.004000e-10,-4.980957e-06,7.977478e-05,1.245683e-05,-8.314703e-07,-1.014638e-05,7.975837e-05,1.293455e-05,1.543070e-06
7.006000e-10,-4.983159e-06,8.037500e-05,1.266517e-05,-8.037808e-07,-1.010459e-05,7.986213e-05,1.300899e-05,1.549209e-06
7.008000e-10,-4.987803e-06,8.114676e-05,1.296533e-05,-7.622199e-07,-1.011499e-05,8.008593e-05,1.313718e-05,1.564236e-06
7.010000e-10,-4.994033e-06,8.199958e-05,1.333800e-05,-7.084032e-07,-1.018495e-05,8.039859e-05,1.331573e-05,1.587823e-06
7.012000e-10,-5.000849e-06,8.283193e-05,1.375551e-05,-6.457266e-07,-1.031078e-05,8.075949e-05,1.353593e-05,1.618711e-06
7.014000e-10,-5.007268e-06,8.354301e-05,1.418461e-05,-5.789041e-07,-1.047898e-05,8.112328e-05,1.378457e-05,1.654848e-06
7.016000e-10,-5.012447e-06,8.404560e-05,1.458993e-05,-5.133154e-07,-1.066912e-05,8.144532e-05,1.404543e-05,1.693597e-06
7.018000e-10,-5.015785e-06,8.427786e-05,1.493777e-05,-4.542670e-07,-1.085791e-05,8.168699e-05,1.430100e-05,1.732031e-06
7.020000e-10,-5.016991e-06,8.421196e-05,1.519994e-05,-4.062830e-07,-1.102355e-05,8.182029e-05,1.453438e-05,1.767255e-06
7.022000e-10,-5.016098e-06,8.385790e-05,1.535697e-05,-3.725241e-07,-1.114964e-05,8.183108e-05,1.473123e-05,1.796729e-06
7.024000e-10,-5.013445e-06,8.326156e-05,1.540063e-05,-3.544103e-07,-1.122787e-05,8.172037e-05,1.488131e-05,1.818556e-06
7.026000e-10,-5.009607e-06,8.249764e-05,1.533508e-05,-3.514821e-07,-1.125917e-05,8.150364e-05,1.497967e-05,1.831696e-06
7.028000e-10,-5.005293e-06,8.165870e-05,1.517691e-05,-3.615023e-07,-1.125298e-05,8.120821e-05,1.502725e-05,1.836094e-06
7.030000e-10,-5.001225e-06,8.084251e-05,1.495359e-05,-3.807653e-07,-1.122513e-05,8.086922e-05,1.503080e-05,1.832689e-06
7.032000e-10,-4.998012e-06,8.013976e-05,1.470082e-05,-4.045597e-07,-1.119445e-05,8.052489e-05,1.500225e-05,1.823319e-06
7.034000e-10,-4.996059e-06,7.962363e-05,1.445877e-05,-4.277177e-07,-1.117917e-05,8.021170e-05,1.495740e-05,1.810523e-06
7.036000e-10,-4.995509e-06,7.934233e-05,1.426775e-05,-4.451796e-07,-1.119342e-05,7.996017e-05,1.491427e-05,1.797269e-06
7.038000e-10,-4.996238e-06,7.931503e-05,1.416372e-05,-4.525144e-07,-1.124474e-05,7.979177e-05,1.489119e-05,1.786630e-06
7.040000e-10,-4.997903e-06,7.953092e-05,1.417425e-05,-4.463439e-07,-1.133293e-05,7.971708e-05,1.490476e-05,1.781451e-06
7.042000e-10,-5.000024e-06,7.995158e-05,1.431523e-05,-4.246409e-07,-1.145034e-05,7.973540e-05,1.496814e-05,1.784041e-06
7.044000e-10,-5.002089e-06,8.051592e-05,1.458908e-05,-3.868836e-07,-1.158368e-05,7.983557e-05,1.508960e-05,1.795924e-06
7.046000e-10,-5.003659e-06,8.114771e-05,1.498426e-05,-3.340702e-07,-1.171674e-05,7.999803e-05,1.527168e-05,1.817676e-06
7.048000e-10,-5.004452e-06,8.176480e-05,1.547659e-05,-2.686036e-07,-1.183365e-05,8.019748e-05,1.551095e-05,1.848872e-06
7.050000e-10,-5.004381e-06,8.228931e-05,1.603183e-05,-1.940667e-07,-1.192204e-05,8.040615e-05,1.579846e-05,1.888137e-06
7.052000e-10,-5.003560e-06,8.265746e-05,1.660946e-05,-1.149088e-07,-1.197526e-05,8.059710e-05,1.612077e-05,1.933307e-06
7.054000e-10,-5.002264e-06,8.282758e-05,1.716710e-05,-3.606656e-08,-1.199364e-05,8.074715e-05,1.646142e-05,1.981669e-06
7.056000e-10,-5.000861e-06,8.278495e-05,1.766500e-05,3.745938e-08,-1.198419e-05,8.083930e-05,1.680275e-05,2.030267e-06
7.058000e-10,-4.999728e-06,8.254278e-05,1.807017e-05,1.010478e-07,-1.195904e-05,8.086418e-05,1.712772e-05,2.076215e-06
7.060000e-10,-4.999169e-06,8.213890e-05,1.835966e-05,1.508918e-07,-1.193291e-05,8.082052e-05,1.742170e-05,2.117013e-06
7.062000e-10,-4.999349e-06,8.162922e-05,1.852274e-05,1.843924e-07,-1.192014e-05,8.071461e-05,1.767388e-05,2.150797e-06
7.064000e-10,-5.000265e-06,8.107894e-05,1.856176e-05,2.004728e-07,-1.193184e-05,8.055898e-05,1.787827e-05,2.176526e-06
7.066000e-10,-5.001740e-06,8.055317e-05,1.849181e-05,1.997751e-07,-1.197377e-05,8.037035e-05,1.803421e-05,2.194064e-06
7.068000e-10,-5.003464e-06,8.010849e-05,1.833915e-05,1.847025e-07,-1.204534e-05,8.016739e-05,1.814630e-05,2.204167e-06
7.070000e-10,-5.005057e-06,7.978645e-05,1.813857e-05,1.592839e-07,-1.213992e-05,7.996850e-05,1.822387e-05,2.208382e-06
7.072000e-10,-5.006149e-06,7.960974e-05,1.793010e-05,1.288532e-07,-1.224635e-05,7.978984e-05,1.827996e-05,2.208858e-06
7.074000e-10,-5.006459e-06,7.958114e-05,1.775513e-05,9.955981e-08,-1.235131e-05,7.964386e-05,1.833009e-05,2.208121e-06
7.076000e-10,-5.005855e-06,7.968502e-05,1.765247e-05,7.774966e-08,-1.244209e-05,7.953835e-05,1.839075e-05,2.208810e-06
7.078000e-10,-5.004391e-06,7.989099e-05,1.765466e-05,6.928136e-08,-1.250910e-05,7.947620e-05,1.847783e-05,2.213426e-06
7.080000e-10,-5.002298e-06,8.015891e-05,1.778491e-05,7.885628e-08,-1.254774e-05,7.945550e-05,1.860531e-05,2.224115e-06
7.082000e-10,-4.999942e-06,8.044463e-05,1.805504e-05,1.094507e-07,-1.255915e-05,7.947023e-05,1.878397e-05,2.242487e-06
7.084000e-10,-4.997751e-06,8.070580e-05,1.846456e-05,1.619313e-07,-1.254972e-05,7.951118e-05,1.902064e-05,2.269510e-06
7.086000e-10,-4.996132e-06,8.090683e-05,1.900099e-05,2.349185e-07,-1.252966e-05,7.956710e-05,1.931771e-05,2.305461e-06
7.088000e-10,-4.995389e-06,8.102271e-05,1.964147e-05,3.249269e-07,-1.251071e-05,7.962589e-05,1.967314e-05,2.349945e-06
7.090000e-10,-4.995659e-06,8.104108e-05,2.035527e-05,4.267781e-07,-1.250371e-05,7.967583e-05,2.008089e-05,2.401970e-06
7.092000e-10,-4.996889e-06,8.096251e-05,2.110695e-05,5.342321e-07,-1.251644e-05,7.970669e-05,2.053165e-05,2.460071e-06
7.094000e-10,-4.998847e-06,8.079915e-05,2.185990e-05,6.407523e-07,-1.255213e-05,7.971061e-05,2.101386e-05,2.522463e-06
7.096000e-10,-5.001164e-06,8.057198e-05,2.257969e-05,7.402918e-07,-1.260906e-05,7.968278e-05,2.151485e-05,2.587209e-06
7.098000e-10,-5.003408e-06,8.030728e-05,2.323701e-05,8.279862e-07,-1.268115e-05,7.962181e-05,2.202198e-05,2.652396e-06
7.100000e-10,-5.005170e-06,8.003283e-05,2.380996e-05,9.006518e-07,-1.275942e-05,7.952969e-05,2.252376e-05,2.716293e-06
7.102000e-10,-5.006137e-06,7.977438e-05,2.428555e-05,9.570261e-07,-1.283406e-05,7.941145e-05,2.301074e-05,2.777487e-06
7.104000e-10,-5.006153e-06,7.955282e-05,2.466030e-05,9.977319e-07,-1.289648e-05,7.927454e-05,2.347622e-05,2.834984e-06
7.106000e-10,-5.005246e-06,7.938220e-05,2.494017e-05,1.024994e-06,-1.294110e-05,7.912786e-05,2.391666e-05,2.888271e-06
7.108000e-10,-5.003615e-06,7.926890e-05,2.513966e-05,1.042181e-06,-1.296635e-05,7.898069e-05,2.433184e-05,2.937338e-06
7.110000e-10,-5.001593e-06,7.921159e-05,2.528044e-05,1.053274e-06,-1.297482e-05,7.884159e-05,2.472481e-05,2.982658e-06
7.112000e-10,-4.999573e-06,7.920219e-05,2.538937e-05,1.062346e-06,-1.297246e-05,7.871739e-05,2.510156e-05,3.025128e-06
7.114000e-10,-4.997934e-06,7.922737e-05,2.549628e-05,1.073160e-06,-1.296717e-05,7.861241e-05,2.547053e-05,3.065997e-06
7.116000e-10,-4.996964e-06,7.927042e-05,2.563153e-05,1.088907e-06,-1.296698e-05,7.852800e-05,2.584197e-05,3.106753e-06
7.118000e-10,-4.996811e-06,7.931342e-05,2.582373e-05,1.112126e-06,-1.297829e-05,7.846239e-05,2.622724e-05,3.149023e-06
7.120000e-10,-4.997454e-06,7.933919e-05,2.609762e-05,1.144745e-06,-1.300459e-05,7.841110e-05,2.663807e-05,3.194459e-06
7.122000e-10,-4.998717e-06,7.933311e-05,2.647254e-05,1.188210e-06,-1.304582e-05,7.836749e-05,2.708583e-05,3.244639e-06
7.124000e-10,-5.000312e-06,7.928457e-05,2.696154e-05,1.243634e-06,-1.309855e-05,7.832370e-05,2.758093e-05,3.300979e-06
7.126000e-10,-5.001895e-06,7.918784e-05,2.757111e-05,1.311895e-06,-1.315688e-05,7.827170e-05,2.813232e-05,3.364671e-06
7.128000e-10,-5.003145e-06,7.904248e-05,2.830164e-05,1.393667e-06,-1.321387e-05,7.820432e-05,2.874722e-05,3.436643e-06
7.130000e-10,-5.003821e-06,7.885314e-05,2.914845e-05,1.489359e-06,-1.326307e-05,7.811613e-05,2.943091e-05,3.517536e-06
7.132000e-10,-5.003808e-06,7.862883e-05,3.010310e-05,1.599012e-06,-1.330000e-05,7.800404e-05,3.018687e-05,3.607718e-06
7.134000e-10,-5.003136e-06,7.838176e-05,3.115496e-05,1.722173e-06,-1.332300e-05,7.786761e-05,3.101690e-05,3.707315e-06
7.136000e-10,-5.001962e-06,7.812582e-05,3.229267e-05,1.857826e-06,-1.333352e-05,7.770888e-05,3.192155e-05,3.816253e-06
7.138000e-10,-5.000536e-06,7.787488e-05,3.350541e-05,2.004405e-06,-1.333572e-05,7.753198e-05,3.290047e-05,3.934332e-06
7.140000e-10,-4.999144e-06,7.764114e-05,3.478387e-05,2.159922e-06,-1.333544e-05,7.734235e-05,3.395291e-05,4.061286e-06
7.142000e-10,-4.998043e-06,7.743352e-05,3.612091e-05,2.322208e-06,-1.333894e-05,7.714589e-05,3.507815e-05,4.196862e-06
7.144000e-10,-4.997417e-06,7.725657e-05,3.751184e-05,2.489218e-06,-1.335151e-05,7.694806e-05,3.627592e-05,4.340881e-06
7.146000e-10,-4.997342e-06,7.710979e-05,3.895451e-05,2.659363e-06,-1.337644e-05,7.675309e-05,3.754670e-05,4.493296e-06
7.148000e-10,-4.997773e-06,7.698754e-05,4.044918e-05,2.831778e-06,-1.341447e-05,7.656337e-05,3.889196e-05,4.654225e-06
7.150000e-10,-4.998571e-06,7.687971e-05,4.199825e-05,3.006491e-06,-1.346372e-05,7.637916e-05,4.031426e-05,4.823970e-06
7.152000e-10,-4.999528e-06,7.677290e-05,4.360586e-05,3.184436e-06,-1.352036e-05,7.619864e-05,4.181723e-05,5.003014e-06
7.154000e-10,-5.000425e-06,7.665219e-05,4.527743e-05,3.367310e-06,-1.357950e-05,7.601817e-05,4.340541e-05,5.191998e-06
7.156000e-10,-5.001071e-06,7.650314e-05,4.701911e-05,3.557286e-06,-1.363635e-05,7.583286e-05,4.508398e-05,5.391677e-06
7.158000e-10,-5.001347e-06,7.631382e-05,4.883709e-05,3.756648e-06,-1.368726e-05,7.563728e-05,4.685834e-05,5.602864e-06
7.160000e-10,-5.001223e-06,7.607657e-05,5.073686e-05,3.967396e-06,-1.373044e-05,7.542625e-05,4.873355e-05,5.826355e-06
7.162000e-10,-5.000756e-06,7.578922e-05,5.272235e-05,4.190902e-06,-1.376622e-05,7.519555e-05,5.071361e-05,6.062845e-06
7.164000e-10,-5.000076e-06,7.545558e-05,5.479491e-05,4.427657e-06,-1.379685e-05,7.494259e-05,5.280059e-05,6.312829e-06
7.166000e-10,-4.999343e-06,7.508512e-05,5.695223e-05,4.677159e-06,-1.382582e-05,7.466686e-05,5.499358e-05,6.576481e-06
7.168000e-10,-4.998718e-06,7.469192e-05,5.918717e-05,4.937910e-06,-1.385702e-05,7.437016e-05,5.728745e-05,6.853523e-06
7.170000e-10,-4.998321e-06,7.429302e-05,6.148654e-05,5.207519e-06,-1.389379e-05,7.405666e-05,5.967145e-05,7.143064e-06
7.172000e-10,-4.998209e-06,7.390640e-05,6.382994e-05,5.482849e-06,-1.393817e-05,7.373270e-05,6.212785e-05,7.443436e-06
7.174000e-10,-4.998369e-06,7.354894e-05,6.618899e-05,5.760158e-06,-1.399047e-05,7.340643e-05,6.463056e-05,7.752002e-06
7.176000e-10,-4.998730e-06,7.323450e-05,6.852694e-05,6.035201e-06,-1.404921e-05,7.308730e-05,6.714414e-05,8.064997e-06
7.178000e-10,-4.999181e-06,7.297249e-05,7.079921e-05,6.303277e-06,-1.411146e-05,7.278525e-05,6.962356e-05,8.377401e-06
7.180000e-10,-4.999603e-06,7.276690e-05,7.295497e-05,6.559249e-06,-1.417342e-05,7.250994e-05,7.201493e-05,8.682904e-06
7.182000e-10,-4.999904e-06,7.261596e-05,7.494005e-05,6.797588e-06,-1.423118e-05,7.226962e-05,7.425774e-05,8.974015e-06
7.184000e-10,-5.000035e-06,7.251243e-05,7.670103e-05,7.012507e-06,-1.428137e-05,7.207014e-05,7.628870e-05,9.242367e-06
7.186000e-10,-5.000004e-06,7.244441e-05,7.819031e-05,7.198238e-06,-1.432167e-05,7.191376e-05,7.804704e-05,9.479230e-06
7.188000e-10,-4.999872e-06,7.239667e-05,7.937144e-05,7.349491e-06,-1.435105e-05,7.179838e-05,7.948088e-05,9.676264e-06
7.190000e-10,-4.999733e-06,7.235225e-05,8.022397e-05,7.462069e-06,-1.436970e-05,7.171710e-05,8.055367e-05,9.826423e-06
7.192000e-10,-4.999689e-06,7.229431e-05,8.074693e-05,7.533560e-06,-1.437874e-05,7.165838e-05,8.124968e-05,9.924928e-06
7.194000e-10,-4.999822e-06,7.220799e-05,8.096032e-05,7.563990e-06,-1.437978e-05,7.160708e-05,8.157743e-05,9.970156e-06
7.196000e-10,-5.000172e-06,7.208191e-05,8.090430e-05,7.556291e-06,-1.437445e-05,7.154604e-05,8.157044e-05,9.964282e-06
7.198000e-10,-5.000723e-06,7.190944e-05,8.063615e-05,7.516458e-06,-1.436403e-05,7.145833e-05,8.128498e-05,9.913516e-06
7.200000e-10,-5.001402e-06,7.168921e-05,8.022554e-05,7.453302e-06,-1.434924e-05,7.132950e-05,8.079532e-05,9.827857e-06
7.202000e-10,-5.002099e-06,7.142515e-05,7.974887e-05,7.377791e-06,-1.433028e-05,7.114970e-05,8.018725e-05,9.720329e-06
7.204000e-10,-5.002682e-06,7.112573e-05,7.928331e-05,7.302038e-06,-1.430702e-05,7.091507e-05,7.955085e-05,9.605781e-06
7.206000e-10,-5.003031e-06,7.080288e-05,7.890131e-05,7.238084e-06,-1.427938e-05,7.062840e-05,7.897356e-05,9.499417e-06
7.208000e-10,-5.003064e-06,7.047055e-05,7.866595e-05,7.196648e-06,-1.424770e-05,7.029875e-05,7.853409e-05,9.415261e-06
7.210000e-10,-5.002751e-06,7.014316e-05,7.862717e-05,7.186036e-06,-1.421314e-05,6.994036e-05,7.829756e-05,9.364788e-06
7.212000e-10,-5.002126e-06,6.983420e-05,7.881900e-05,7.211374e-06,-1.417778e-05,6.957094e-05,7.831189e-05,9.355915e-06
7.214000e-10,-5.001279e-06,6.955511e-05,7.925750e-05,7.274241e-06,-1.414459e-05,6.920972e-05,7.860526e-05,9.392461e-06
7.216000e-10,-5.000336e-06,6.931444e-05,7.993960e-05,7.372727e-06,-1.411711e-05,6.887539e-05,7.918453e-05,9.474106e-06
7.218000e-10,-4.999437e-06,6.911734e-05,8.084265e-05,7.501851e-06,-1.409887e-05,6.858434e-05,8.003441e-05,9.596774e-06
7.220000e-10,-4.998713e-06,6.896543e-05,8.192508e-05,7.654221e-06,-1.409278e-05,6.834915e-05,8.111768e-05,9.753306e-06
7.222000e-10,-4.998257e-06,6.885672e-05,8.312848e-05,7.820812e-06,-1.410042e-05,6.817741e-05,8.237668e-05,9.934272e-06
7.224000e-10,-4.998114e-06,6.878580e-05,8.438132e-05,7.991764e-06,-1.412157e-05,6.807094e-05,8.373656e-05,1.012878e-05
7.226000e-10,-4.998277e-06,6.874403e-05,8.560454e-05,8.157106e-06,-1.415392e-05,6.802531e-05,8.511053e-05,1.032523e-05
7.228000e-10,-4.998693e-06,6.871980e-05,8.671885e-05,8.307421e-06,-1.419328e-05,6.802978e-05,8.640727e-05,1.051196e-05
7.230000e-10,-4.999281e-06,6.869904e-05,8.765286e-05,8.434435e-06,-1.423398e-05,6.806763e-05,8.753985e-05,1.067787e-05
7.232000e-10,-4.999945e-06,6.866589e-05,8.835120e-05,8.531583e-06,-1.426970e-05,6.811711e-05,8.843524e-05,1.081313e-05
7.234000e-10,-5.000598e-06,6.860373e-05,8.878121e-05,8.594538e-06,-1.429439e-05,6.815302e-05,8.904294e-05,1.090987e-05
7.236000e-10,-5.001174e-06,6.849662e-05,8.893693e-05,8.621678e-06,-1.430317e-05,6.814898e-05,8.934110e-05,1.096300e-05
7.238000e-10,-5.001634e-06,6.833087e-05,8.883985e-05,8.614431e-06,-1.429302e-05,6.808013e-05,8.933918e-05,1.097094e-05
