time,"I(LQ|XSSA1)"
1.599000e-09,9.170713e-05
1.599200e-09,9.182365e-05
1.599400e-09,9.199255e-05
1.599600e-09,9.220537e-05
1.599800e-09,9.244936e-05
1.600000e-09,9.270764e-05
1.600200e-09,9.296018e-05
1.600400e-09,9.318555e-05
1.600600e-09,9.336301e-05
1.600800e-09,9.347499e-05
1.601000e-09,9.350925e-05
1.601200e-09,9.346054e-05
1.601400e-09,9.333146e-05
1.601600e-09,9.313244e-05
1.601800e-09,9.288080e-05
1.602000e-09,9.259906e-05
1.602200e-09,9.231276e-05
1.602400e-09,9.204805e-05
1.602600e-09,9.182917e-05
1.602800e-09,9.167624e-05
1.603000e-09,9.160333e-05
1.603200e-09,9.161713e-05
1.603400e-09,9.171614e-05
1.603600e-09,9.189067e-05
1.603800e-09,9.212359e-05
1.604000e-09,9.239187e-05
1.604200e-09,9.266889e-05
1.604400e-09,9.292717e-05
1.604600e-09,9.314141e-05
1.604800e-09,9.329128e-05
1.605000e-09,9.336370e-05
1.605200e-09,9.335416e-05
1.605400e-09,9.326695e-05
1.605600e-09,9.311434e-05
1.605800e-09,9.291468e-05
1.606000e-09,9.268999e-05
1.606200e-09,9.246322e-05
1.606400e-09,9.225567e-05
1.606600e-09,9.208489e-05
1.606800e-09,9.196318e-05
1.607000e-09,9.189694e-05
1.607200e-09,9.188665e-05
1.607400e-09,9.192749e-05
1.607600e-09,9.201047e-05
1.607800e-09,9.212376e-05
1.608000e-09,9.225411e-05
1.608200e-09,9.238823e-05
1.608400e-09,9.251400e-05
1.608600e-09,9.262136e-05
1.608800e-09,9.270293e-05
1.609000e-09,9.275427e-05
1.609200e-09,9.277381e-05
1.609400e-09,9.276256e-05
1.609600e-09,9.272353e-05
1.609800e-09,9.266116e-05
1.610000e-09,9.258062e-05
1.610200e-09,9.248731e-05
1.610400e-09,9.238636e-05
1.610600e-09,9.228247e-05
1.610800e-09,9.217980e-05
1.611000e-09,9.208201e-05
1.611200e-09,9.199245e-05
1.611400e-09,9.191420e-05
1.611600e-09,9.185014e-05
1.611800e-09,9.180284e-05
1.612000e-09,9.177431e-05
1.612200e-09,9.176565e-05
1.612400e-09,9.177671e-05
1.612600e-09,9.180572e-05
1.612800e-09,9.184909e-05
1.613000e-09,9.190148e-05
1.613200e-09,9.195602e-05
1.613400e-09,9.200485e-05
1.613600e-09,9.203989e-05
1.613800e-09,9.205361e-05
1.614000e-09,9.203993e-05
1.614200e-09,9.199493e-05
1.614400e-09,9.191735e-05
1.614600e-09,9.180882e-05
1.614800e-09,9.167376e-05
1.615000e-09,9.151895e-05
1.615200e-09,9.135287e-05
1.615400e-09,9.118489e-05
1.615600e-09,9.102432e-05
1.615800e-09,9.087952e-05
1.616000e-09,9.075710e-05
1.616200e-09,9.066133e-05
1.616400e-09,9.059369e-05
1.616600e-09,9.055285e-05
1.616800e-09,9.053473e-05
1.617000e-09,9.053298e-05
1.617200e-09,9.053959e-05
1.617400e-09,9.054566e-05
1.617600e-09,9.054226e-05
1.617800e-09,9.052127e-05
1.618000e-09,9.047608e-05
1.618200e-09,9.040218e-05
1.618400e-09,9.029744e-05
1.618600e-09,9.016217e-05
1.618800e-09,8.999898e-05
1.619000e-09,8.981235e-05
1.619200e-09,8.960807e-05
1.619400e-09,8.939268e-05
1.619600e-09,8.917284e-05
1.619800e-09,8.895470e-05
1.620000e-09,8.874351e-05
1.620200e-09,8.854327e-05
1.620400e-09,8.835650e-05
1.620600e-09,8.818423e-05
1.620800e-09,8.802597e-05
1.621000e-09,8.787993e-05
1.621200e-09,8.774319e-05
1.621400e-09,8.761192e-05
1.621600e-09,8.748170e-05
1.621800e-09,8.734779e-05
1.622000e-09,8.720544e-05
1.622200e-09,8.705012e-05
1.622400e-09,8.687782e-05
1.622600e-09,8.668522e-05
1.622800e-09,8.646991e-05
1.623000e-09,8.623043e-05
1.623200e-09,8.596637e-05
1.623400e-09,8.567836e-05
1.623600e-09,8.536792e-05
1.623800e-09,8.503741e-05
1.624000e-09,8.468979e-05
1.624200e-09,8.432842e-05
1.624400e-09,8.395680e-05
1.624600e-09,8.357836e-05
1.624800e-09,8.319619e-05
1.625000e-09,8.281282e-05
1.625200e-09,8.243007e-05
1.625400e-09,8.204887e-05
1.625600e-09,8.166921e-05
1.625800e-09,8.129008e-05
1.626000e-09,8.090953e-05
1.626200e-09,8.052472e-05
1.626400e-09,8.013209e-05
1.626600e-09,7.972755e-05
1.626800e-09,7.930665e-05
1.627000e-09,7.886482e-05
1.627200e-09,7.839763e-05
1.627400e-09,7.790095e-05
1.627600e-09,7.737111e-05
1.627800e-09,7.680506e-05
1.628000e-09,7.620041e-05
1.628200e-09,7.555544e-05
1.628400e-09,7.486906e-05
1.628600e-09,7.414073e-05
1.628800e-09,7.337029e-05
1.629000e-09,7.255786e-05
1.629200e-09,7.170361e-05
1.629400e-09,7.080764e-05
1.629600e-09,6.986979e-05
1.629800e-09,6.888949e-05
1.630000e-09,6.786567e-05
1.630200e-09,6.679661e-05
1.630400e-09,6.567984e-05
1.630600e-09,6.451211e-05
1.630800e-09,6.328925e-05
1.631000e-09,6.200618e-05
1.631200e-09,6.065690e-05
1.631400e-09,5.923447e-05
1.631600e-09,5.773109e-05
1.631800e-09,5.613818e-05
1.632000e-09,5.444648e-05
1.632200e-09,5.264616e-05
1.632400e-09,5.072698e-05
1.632600e-09,4.867842e-05
1.632800e-09,4.648996e-05
1.633000e-09,4.415135e-05
1.633200e-09,4.165304e-05
1.633400e-09,3.898678e-05
1.633600e-09,3.614631e-05
1.633800e-09,3.312837e-05
1.634000e-09,2.993375e-05
1.634200e-09,2.656860e-05
1.634400e-09,2.304578e-05
1.634600e-09,1.938619e-05
1.634800e-09,1.561989e-05
1.635000e-09,1.178685e-05
1.635200e-09,7.936999e-06
1.635400e-09,4.129603e-06
1.635600e-09,4.316573e-07
1.635800e-09,-3.084458e-06
1.636000e-09,-6.343952e-06
1.636200e-09,-9.272901e-06
1.636400e-09,-1.180154e-05
1.636600e-09,-1.386730e-05
1.636800e-09,-1.541757e-05
1.637000e-09,-1.641200e-05
1.637200e-09,-1.682466e-05
1.637400e-09,-1.664583e-05
1.637600e-09,-1.588367e-05
1.637800e-09,-1.456557e-05
1.638000e-09,-1.273906e-05
1.638200e-09,-1.047215e-05
1.638400e-09,-7.852657e-06
1.638600e-09,-4.986392e-06
1.638800e-09,-1.993724e-06
1.639000e-09,9.953938e-07
1.639200e-09,3.847800e-06
1.639400e-09,6.434327e-06
1.639600e-09,8.637063e-06
1.639800e-09,1.035596e-05
1.640000e-09,1.151430e-05
1.640200e-09,1.206286e-05
1.640400e-09,1.198286e-05
1.640600e-09,1.128779e-05
1.640800e-09,1.002403e-05
1.641000e-09,8.269955e-06
1.641200e-09,6.133194e-06
1.641400e-09,3.745487e-06
1.641600e-09,1.255198e-06
1.641800e-09,-1.182246e-06
1.642000e-09,-3.415151e-06
1.642200e-09,-5.306456e-06
1.642400e-09,-6.743574e-06
1.642600e-09,-7.646255e-06
1.642800e-09,-7.971954e-06
1.643000e-09,-7.718539e-06
1.643200e-09,-6.924369e-06
1.643400e-09,-5.665741e-06
1.643600e-09,-4.051638e-06
1.643800e-09,-2.215752e-06
1.644000e-09,-3.060830e-07
1.644200e-09,1.527127e-06
1.644400e-09,3.143901e-06
1.644600e-09,4.426056e-06
1.644800e-09,5.286525e-06
1.645000e-09,5.675678e-06
1.645200e-09,5.584330e-06
1.645400e-09,5.043433e-06
1.645600e-09,4.120572e-06
1.645800e-09,2.913458e-06
1.646000e-09,1.540748e-06
1.646200e-09,1.308751e-07
1.646400e-09,-1.190060e-06
1.646600e-09,-2.309992e-06
1.646800e-09,-3.140867e-06
1.647000e-09,-3.625855e-06
1.647200e-09,-3.743222e-06
1.647400e-09,-3.506697e-06
1.647600e-09,-2.962500e-06
1.647800e-09,-2.183368e-06
1.648000e-09,-1.260195e-06
1.648200e-09,-2.920814e-07
1.648400e-09,6.240961e-07
1.648600e-09,1.403418e-06
1.648800e-09,1.980830e-06
1.649000e-09,2.316430e-06
1.649200e-09,2.397742e-06
1.649400e-09,2.238967e-06
1.649600e-09,1.877510e-06
1.649800e-09,1.368313e-06
1.650000e-09,7.766759e-07
1.650200e-09,1.704466e-07
1.650400e-09,-3.874899e-07
1.650600e-09,-8.455284e-07
1.650800e-09,-1.167790e-06
1.651000e-09,-1.336344e-06
1.651200e-09,-1.351194e-06
1.651400e-09,-1.228285e-06
1.651600e-09,-9.959667e-07
1.651800e-09,-6.904829e-07
1.652000e-09,-3.510778e-07
1.652200e-09,-1.536253e-08
1.652400e-09,2.845153e-07
1.652600e-09,5.245075e-07
1.652800e-09,6.899519e-07
1.653000e-09,7.755844e-07
1.653200e-09,7.845214e-07
1.653400e-09,7.265400e-07
1.653600e-09,6.159905e-07
1.653800e-09,4.696492e-07
1.654000e-09,3.047679e-07
1.654200e-09,1.375150e-07
1.654400e-09,-1.809679e-08
1.654600e-09,-1.508054e-07
1.654800e-09,-2.523227e-07
1.655000e-09,-3.173364e-07
1.655200e-09,-3.434221e-07
1.655400e-09,-3.309373e-07
1.655600e-09,-2.828995e-07
1.655800e-09,-2.048065e-07
1.656000e-09,-1.043408e-07
1.656200e-09,9.093500e-09
1.656400e-09,1.250313e-07
1.656600e-09,2.328067e-07
1.656800e-09,3.225674e-07
1.657000e-09,3.863433e-07
1.657200e-09,4.190141e-07
1.657400e-09,4.189997e-07
1.657600e-09,3.885173e-07
1.657800e-09,3.333188e-07
1.658000e-09,2.619150e-07
1.658200e-09,1.843929e-07
1.658400e-09,1.110008e-07
1.658600e-09,5.072349e-08
1.658800e-09,1.007139e-08
1.659000e-09,-7.720067e-09
1.659200e-09,-2.948824e-09
1.659400e-09,2.087817e-08
1.659600e-09,5.788613e-08
1.659800e-09,1.010261e-07
1.660000e-09,1.433907e-07
1.660200e-09,1.794038e-07
1.660400e-09,2.056708e-07
1.660600e-09,2.213531e-07
1.660800e-09,2.280239e-07
1.661000e-09,2.290656e-07
1.661200e-09,2.287491e-07
1.661400e-09,2.311931e-07
1.661600e-09,2.394172e-07
1.661800e-09,2.546802e-07
1.662000e-09,2.762307e-07
1.662200e-09,3.015033e-07
1.662400e-09,3.267019e-07
1.662600e-09,3.476276e-07
1.662800e-09,3.605690e-07
1.663000e-09,3.630686e-07
1.663200e-09,3.544166e-07
1.663400e-09,3.357867e-07
1.663600e-09,3.100051e-07
1.663800e-09,2.810170e-07
1.664000e-09,2.531748e-07
1.664200e-09,2.304981e-07
1.664400e-09,2.160569e-07
1.664600e-09,2.115854e-07
1.664800e-09,2.173798e-07
1.665000e-09,2.324640e-07
1.665200e-09,2.549529e-07
1.665400e-09,2.825094e-07
1.665600e-09,3.127870e-07
1.665800e-09,3.437670e-07
1.666000e-09,3.739365e-07
1.666200e-09,4.023017e-07
1.666400e-09,4.282702e-07
1.666600e-09,4.514714e-07
1.666800e-09,4.715905e-07
1.667000e-09,4.882831e-07
1.667200e-09,5.012030e-07
1.667400e-09,5.101403e-07
1.667600e-09,5.152227e-07
1.667800e-09,5.171159e-07
1.668000e-09,5.171470e-07
1.668200e-09,5.172947e-07
1.668400e-09,5.200194e-07
1.668600e-09,5.279468e-07
1.668800e-09,5.434587e-07
1.669000e-09,5.682730e-07
1.669200e-09,6.031055e-07
1.669400e-09,6.474971e-07
1.669600e-09,6.998569e-07
1.669800e-09,7.577263e-07
1.670000e-09,8.182261e-07
1.670200e-09,8.786032e-07
1.670400e-09,9.367764e-07
1.670600e-09,9.917766e-07
1.670800e-09,1.043997e-06
1.671000e-09,1.095206e-06
1.671200e-09,1.148314e-06
1.671400e-09,1.206934e-06
1.671600e-09,1.274800e-06
1.671800e-09,1.355132e-06
1.672000e-09,1.450019e-06
1.672200e-09,1.559907e-06
1.672400e-09,1.683230e-06
1.672600e-09,1.816222e-06
1.672800e-09,1.952951e-06
1.673000e-09,2.085563e-06
1.673200e-09,2.204791e-06
1.673400e-09,2.300690e-06
1.673600e-09,2.363606e-06
1.673800e-09,2.385310e-06
1.674000e-09,2.360210e-06
1.674200e-09,2.286490e-06
1.674400e-09,2.167011e-06
1.674600e-09,2.009776e-06
1.674800e-09,1.827774e-06
1.675000e-09,1.638093e-06
1.675200e-09,1.460301e-06
1.675400e-09,1.314205e-06
1.675600e-09,1.217287e-06
1.675800e-09,1.182185e-06
1.676000e-09,1.214659e-06
1.676200e-09,1.312445e-06
1.676400e-09,1.465254e-06
1.676600e-09,1.656028e-06
1.676800e-09,1.863281e-06
1.677000e-09,2.064168e-06
1.677200e-09,2.237741e-06
1.677400e-09,2.367828e-06
1.677600e-09,2.444999e-06
1.677800e-09,2.467322e-06
1.678000e-09,2.439831e-06
1.678200e-09,2.372894e-06
1.678400e-09,2.279897e-06
1.678600e-09,2.174748e-06
1.678800e-09,2.069724e-06
1.679000e-09,1.974038e-06
1.679200e-09,1.893312e-06
1.679400e-09,1.829917e-06
1.679600e-09,1.783931e-06
1.679800e-09,1.754359e-06
1.680000e-09,1.740225e-06
1.680200e-09,1.741234e-06
1.680400e-09,1.757876e-06
1.680600e-09,1.790976e-06
1.680800e-09,1.840904e-06
1.681000e-09,1.906700e-06
1.681200e-09,1.985436e-06
1.681400e-09,2.071999e-06
1.681600e-09,2.159430e-06
1.681800e-09,2.239743e-06
1.682000e-09,2.305051e-06
1.682200e-09,2.348773e-06
1.682400e-09,2.366627e-06
1.682600e-09,2.357250e-06
1.682800e-09,2.322317e-06
1.683000e-09,2.266200e-06
1.683200e-09,2.195266e-06
1.683400e-09,2.117000e-06
1.683600e-09,2.039120e-06
1.683800e-09,1.968826e-06
1.684000e-09,1.912253e-06
1.684200e-09,1.874127e-06
1.684400e-09,1.857576e-06
1.684600e-09,1.864034e-06
1.684800e-09,1.893173e-06
1.685000e-09,1.942862e-06
1.685200e-09,2.009177e-06
1.685400e-09,2.086538e-06
1.685600e-09,2.168018e-06
1.685800e-09,2.245901e-06
1.686000e-09,2.312434e-06
1.686200e-09,2.360733e-06
1.686400e-09,2.385691e-06
1.686600e-09,2.384736e-06
1.686800e-09,2.358289e-06
1.687000e-09,2.309820e-06
1.687200e-09,2.245457e-06
1.687400e-09,2.173203e-06
1.687600e-09,2.101863e-06
1.687800e-09,2.039872e-06
1.688000e-09,1.994184e-06
1.688200e-09,1.969415e-06
1.688400e-09,1.967356e-06
1.688600e-09,1.986907e-06
1.688800e-09,2.024424e-06
1.689000e-09,2.074395e-06
1.689200e-09,2.130317e-06
1.689400e-09,2.185630e-06
1.689600e-09,2.234563e-06
1.689800e-09,2.272767e-06
1.690000e-09,2.297678e-06
1.690200e-09,2.308579e-06
1.690400e-09,2.306408e-06
1.690600e-09,2.293360e-06
1.690800e-09,2.272395e-06
1.691000e-09,2.246741e-06
1.691200e-09,2.219463e-06
1.691400e-09,2.193163e-06
1.691600e-09,2.169813e-06
1.691800e-09,2.150735e-06
1.692000e-09,2.136665e-06
1.692200e-09,2.127881e-06
1.692400e-09,2.124335e-06
1.692600e-09,2.125770e-06
1.692800e-09,2.131786e-06
1.693000e-09,2.141873e-06
1.693200e-09,2.155405e-06
1.693400e-09,2.171628e-06
1.693600e-09,2.189646e-06
1.693800e-09,2.208431e-06
1.694000e-09,2.226854e-06
1.694200e-09,2.243741e-06
1.694400e-09,2.257946e-06
1.694600e-09,2.268432e-06
1.694800e-09,2.274358e-06
1.695000e-09,2.275151e-06
1.695200e-09,2.270577e-06
1.695400e-09,2.260795e-06
1.695600e-09,2.246391e-06
1.695800e-09,2.228387e-06
1.696000e-09,2.208214e-06
1.696200e-09,2.187633e-06
1.696400e-09,2.168609e-06
1.696600e-09,2.153134e-06
1.696800e-09,2.143007e-06
1.697000e-09,2.139604e-06
1.697200e-09,2.143663e-06
1.697400e-09,2.155137e-06
1.697600e-09,2.173119e-06
1.697800e-09,2.195897e-06
1.698000e-09,2.221120e-06
1.698200e-09,2.246061e-06
1.698400e-09,2.267955e-06
1.698600e-09,2.284354e-06
1.698800e-09,2.293444e-06
1.699000e-09,2.294278e-06
1.699200e-09,2.286896e-06
1.699400e-09,2.272300e-06
1.699600e-09,2.252311e-06
1.699800e-09,2.229316e-06
1.700000e-09,2.205953e-06
1.700200e-09,2.184779e-06
1.700400e-09,2.167976e-06
1.700600e-09,2.157110e-06
1.700800e-09,2.153001e-06
1.701000e-09,2.155675e-06
1.701200e-09,2.164432e-06
1.701400e-09,2.177976e-06
1.701600e-09,2.194614e-06
1.701800e-09,2.212465e-06
1.702000e-09,2.229680e-06
1.702200e-09,2.244624e-06
1.702400e-09,2.256018e-06
1.702600e-09,2.263028e-06
1.702800e-09,2.265295e-06
1.703000e-09,2.262920e-06
1.703200e-09,2.256403e-06
1.703400e-09,2.246558e-06
1.703600e-09,2.234410e-06
1.703800e-09,2.221089e-06
1.704000e-09,2.207730e-06
1.704200e-09,2.195387e-06
1.704400e-09,2.184965e-06
1.704600e-09,2.177162e-06
1.704800e-09,2.172441e-06
1.705000e-09,2.171009e-06
1.705200e-09,2.172820e-06
1.705400e-09,2.177585e-06
1.705600e-09,2.184800e-06
1.705800e-09,2.193781e-06
1.706000e-09,2.203714e-06
1.706200e-09,2.213712e-06
1.706400e-09,2.222871e-06
1.706600e-09,2.230344e-06
1.706800e-09,2.235400e-06
1.707000e-09,2.237493e-06
1.707200e-09,2.236308e-06
1.707400e-09,2.231804e-06
1.707600e-09,2.224231e-06
