time,"I(RINA)","I(RINB)","I(LQ|XCOUT)","I(LQ|XSUM)"
3.580000e-10,-5.000500e-06,4.997999e-06,-3.187975e-05,-6.812609e-06
3.582000e-10,-5.000574e-06,4.994952e-06,-3.232536e-05,-6.924508e-06
3.584000e-10,-5.000596e-06,4.993263e-06,-3.276087e-05,-7.041115e-06
3.586000e-10,-5.000561e-06,4.993258e-06,-3.319084e-05,-7.160675e-06
3.588000e-10,-5.000476e-06,4.994830e-06,-3.362121e-05,-7.282376e-06
3.590000e-10,-5.000356e-06,4.997492e-06,-3.405883e-05,-7.406185e-06
3.592000e-10,-5.000219e-06,5.000521e-06,-3.451094e-05,-7.532531e-06
3.594000e-10,-5.000090e-06,5.003154e-06,-3.498471e-05,-7.661894e-06
3.596000e-10,-4.999990e-06,5.004775e-06,-3.548679e-05,-7.794405e-06
3.598000e-10,-4.999933e-06,5.005059e-06,-3.602300e-05,-7.929523e-06
3.600000e-10,-4.999927e-06,5.004029e-06,-3.659808e-05,-8.065871e-06
3.602000e-10,-4.999968e-06,5.002031e-06,-3.721555e-05,-8.201255e-06
3.604000e-10,-5.000046e-06,4.999626e-06,-3.787765e-05,-8.332883e-06
3.606000e-10,-5.000142e-06,4.997436e-06,-3.858541e-05,-8.457743e-06
3.608000e-10,-5.000236e-06,4.995989e-06,-3.933869e-05,-8.573090e-06
3.610000e-10,-5.000310e-06,4.995594e-06,-4.013636e-05,-8.676965e-06
3.612000e-10,-5.000350e-06,4.996280e-06,-4.097642e-05,-8.768652e-06
3.614000e-10,-5.000349e-06,4.997805e-06,-4.185628e-05,-8.849005e-06
3.616000e-10,-5.000311e-06,4.999735e-06,-4.277288e-05,-8.920593e-06
3.618000e-10,-5.000246e-06,5.001565e-06,-4.372296e-05,-8.987611e-06
3.620000e-10,-5.000168e-06,5.002843e-06,-4.470324e-05,-9.055581e-06
3.622000e-10,-5.000094e-06,5.003286e-06,-4.571065e-05,-9.130866e-06
3.624000e-10,-5.000040e-06,5.002833e-06,-4.674247e-05,-9.220054e-06
3.626000e-10,-5.000016e-06,5.001651e-06,-4.779656e-05,-9.329296e-06
3.628000e-10,-5.000024e-06,5.000075e-06,-4.887138e-05,-9.463679e-06
3.630000e-10,-5.000059e-06,4.998521e-06,-4.996614e-05,-9.626705e-06
3.632000e-10,-5.000112e-06,4.997374e-06,-5.108076e-05,-9.819954e-06
3.634000e-10,-5.000168e-06,4.996897e-06,-5.221586e-05,-1.004294e-05
3.636000e-10,-5.000213e-06,4.997173e-06,-5.337262e-05,-1.029323e-05
3.638000e-10,-5.000234e-06,4.998094e-06,-5.455265e-05,-1.056670e-05
3.640000e-10,-5.000228e-06,4.999401e-06,-5.575776e-05,-1.085802e-05
3.642000e-10,-5.000193e-06,5.000755e-06,-5.698976e-05,-1.116123e-05
3.644000e-10,-5.000139e-06,5.001822e-06,-5.825016e-05,-1.147034e-05
3.646000e-10,-5.000076e-06,5.002359e-06,-5.953994e-05,-1.177987e-05
3.648000e-10,-5.000021e-06,5.002263e-06,-6.085932e-05,-1.208543e-05
3.650000e-10,-4.999985e-06,5.001592e-06,-6.220750e-05,-1.238400e-05
3.652000e-10,-4.999977e-06,5.000539e-06,-6.358257e-05,-1.267417e-05
3.654000e-10,-5.000000e-06,4.999378e-06,-6.498127e-05,-1.295619e-05
3.656000e-10,-5.000048e-06,4.998393e-06,-6.639903e-05,-1.323186e-05
3.658000e-10,-5.000111e-06,4.997810e-06,-6.782990e-05,-1.350428e-05
3.660000e-10,-5.000175e-06,4.997744e-06,-6.926661e-05,-1.377754e-05
3.662000e-10,-5.000225e-06,4.998181e-06,-7.070069e-05,-1.405638e-05
3.664000e-10,-5.000248e-06,4.998986e-06,-7.212270e-05,-1.434578e-05
3.666000e-10,-5.000237e-06,4.999947e-06,-7.352246e-05,-1.465064e-05
3.668000e-10,-5.000194e-06,5.000828e-06,-7.488940e-05,-1.497549e-05
3.670000e-10,-5.000126e-06,5.001425e-06,-7.621298e-05,-1.532434e-05
3.672000e-10,-5.000046e-06,5.001619e-06,-7.748316e-05,-1.570051e-05
3.674000e-10,-4.999969e-06,5.001391e-06,-7.869087e-05,-1.610665e-05
3.676000e-10,-4.999911e-06,5.000825e-06,-7.982855e-05,-1.654481e-05
3.678000e-10,-4.999883e-06,5.000080e-06,-8.089059e-05,-1.701656e-05
3.680000e-10,-4.999891e-06,4.999343e-06,-8.187375e-05,-1.752313e-05
3.682000e-10,-4.999932e-06,4.998790e-06,-8.277745e-05,-1.806563e-05
3.684000e-10,-4.999999e-06,4.998536e-06,-8.360392e-05,-1.864522e-05
3.686000e-10,-5.000077e-06,4.998619e-06,-8.435814e-05,-1.926330e-05
3.688000e-10,-5.000151e-06,4.998994e-06,-8.504768e-05,-1.992160e-05
3.690000e-10,-5.000205e-06,4.999548e-06,-8.568225e-05,-2.062228e-05
3.692000e-10,-5.000231e-06,5.000135e-06,-8.627319e-05,-2.136799e-05
3.694000e-10,-5.000223e-06,5.000610e-06,-8.683278e-05,-2.216184e-05
3.696000e-10,-5.000185e-06,5.000869e-06,-8.737345e-05,-2.300736e-05
3.698000e-10,-5.000125e-06,5.000864e-06,-8.790708e-05,-2.390844e-05
3.700000e-10,-5.000056e-06,5.000617e-06,-8.844415e-05,-2.486918e-05
3.702000e-10,-4.999992e-06,5.000203e-06,-8.899319e-05,-2.589387e-05
3.704000e-10,-4.999946e-06,4.999736e-06,-8.956016e-05,-2.698679e-05
3.706000e-10,-4.999925e-06,4.999332e-06,-9.014810e-05,-2.815218e-05
3.708000e-10,-4.999933e-06,4.999083e-06,-9.075702e-05,-2.939413e-05
3.710000e-10,-4.999966e-06,4.999038e-06,-9.138387e-05,-3.071648e-05
3.712000e-10,-5.000016e-06,4.999194e-06,-9.202282e-05,-3.212276e-05
3.714000e-10,-5.000072e-06,4.999498e-06,-9.266576e-05,-3.361611e-05
3.716000e-10,-5.000123e-06,4.999867e-06,-9.330290e-05,-3.519915e-05
3.718000e-10,-5.000159e-06,5.000205e-06,-9.392356e-05,-3.687384e-05
3.720000e-10,-5.000176e-06,5.000432e-06,-9.451706e-05,-3.864130e-05
3.722000e-10,-5.000172e-06,5.000498e-06,-9.507362e-05,-4.050157e-05
3.724000e-10,-5.000151e-06,5.000397e-06,-9.558516e-05,-4.245325e-05
3.726000e-10,-5.000121e-06,5.000160e-06,-9.604600e-05,-4.449316e-05
3.728000e-10,-5.000088e-06,4.999851e-06,-9.645343e-05,-4.661591e-05
3.730000e-10,-5.000062e-06,4.999546e-06,-9.680788e-05,-4.881343e-05
3.732000e-10,-5.000047e-06,4.999316e-06,-9.711294e-05,-5.107451e-05
3.734000e-10,-5.000046e-06,4.999209e-06,-9.737501e-05,-5.338451e-05
3.736000e-10,-5.000055e-06,4.999243e-06,-9.760279e-05,-5.572507e-05
3.738000e-10,-5.000071e-06,4.999402e-06,-9.780645e-05,-5.807419e-05
3.740000e-10,-5.000088e-06,4.999643e-06,-9.799680e-05,-6.040662e-05
3.742000e-10,-5.000099e-06,4.999905e-06,-9.818432e-05,-6.269462e-05
3.744000e-10,-5.000101e-06,5.000128e-06,-9.837829e-05,-6.490930e-05
3.746000e-10,-5.000091e-06,5.000265e-06,-9.858604e-05,-6.702241e-05
3.748000e-10,-5.000072e-06,5.000292e-06,-9.881239e-05,-6.900853e-05
3.750000e-10,-5.000049e-06,5.000210e-06,-9.905929e-05,-7.084766e-05
3.752000e-10,-5.000026e-06,5.000045e-06,-9.932581e-05,-7.252782e-05
3.754000e-10,-5.000010e-06,4.999838e-06,-9.960830e-05,-7.404746e-05
3.756000e-10,-5.000007e-06,4.999638e-06,-9.990085e-05,-7.541748e-05
3.758000e-10,-5.000017e-06,4.999487e-06,-1.001959e-04,-7.666251e-05
3.760000e-10,-5.000041e-06,4.999411e-06,-1.004850e-04,-7.782131e-05
3.762000e-10,-5.000074e-06,4.999419e-06,-1.007597e-04,-7.894625e-05
3.764000e-10,-5.000111e-06,4.999500e-06,-1.010121e-04,-8.010192e-05
3.766000e-10,-5.000144e-06,4.999627e-06,-1.012358e-04,-8.136288e-05
3.768000e-10,-5.000168e-06,4.999767e-06,-1.014265e-04,-8.281052e-05
3.770000e-10,-5.000178e-06,4.999884e-06,-1.015820e-04,-8.452924e-05
3.772000e-10,-5.000173e-06,4.999955e-06,-1.017022e-04,-8.660134e-05
3.774000e-10,-5.000155e-06,4.999967e-06,-1.017895e-04,-8.910022e-05
3.776000e-10,-5.000127e-06,4.999921e-06,-1.018479e-04,-9.208095e-05
3.778000e-10,-5.000096e-06,4.999834e-06,-1.018827e-04,-9.556680e-05
3.780000e-10,-5.000067e-06,4.999727e-06,-1.018997e-04,-9.953082e-05
3.782000e-10,-5.000046e-06,4.999627e-06,-1.019050e-04,-1.038734e-04
3.784000e-10,-5.000035e-06,4.999556e-06,-1.019040e-04,-1.084022e-04
3.786000e-10,-5.000036e-06,4.999527e-06,-1.019011e-04,-1.128257e-04
3.788000e-10,-5.000046e-06,4.999543e-06,-1.018997e-04,-1.167719e-04
3.790000e-10,-5.000063e-06,4.999597e-06,-1.019019e-04,-1.198344e-04
3.792000e-10,-5.000081e-06,4.999674e-06,-1.019084e-04,-1.216392e-04
3.794000e-10,-5.000095e-06,4.999756e-06,-1.019193e-04,-1.219173e-04
3.796000e-10,-5.000102e-06,4.999823e-06,-1.019335e-04,-1.205634e-04
3.798000e-10,-5.000100e-06,4.999863e-06,-1.019498e-04,-1.176621e-04
3.800000e-10,-5.000090e-06,4.999867e-06,-1.019672e-04,-1.134757e-04
3.802000e-10,-5.000075e-06,4.999837e-06,-1.019846e-04,-1.083971e-04
3.804000e-10,-5.000060e-06,4.999781e-06,-1.020019e-04,-1.028846e-04
3.806000e-10,-5.000048e-06,4.999709e-06,-1.020191e-04,-9.739520e-05
3.808000e-10,-5.000045e-06,4.999635e-06,-1.020369e-04,-9.233244e-05
3.810000e-10,-5.000053e-06,4.999572e-06,-1.020556e-04,-8.801366e-05
3.812000e-10,-5.000072e-06,4.999527e-06,-1.020748e-04,-8.465776e-05
3.814000e-10,-5.000100e-06,4.999504e-06,-1.020930e-04,-8.238735e-05
3.816000e-10,-5.000137e-06,4.999500e-06,-1.021071e-04,-8.123919e-05
3.818000e-10,-5.000178e-06,4.999509e-06,-1.021122e-04,-8.117717e-05
3.820000e-10,-5.000220e-06,4.999521e-06,-1.021019e-04,-8.210451e-05
3.822000e-10,-5.000261e-06,4.999526e-06,-1.020687e-04,-8.387391e-05
3.824000e-10,-5.000300e-06,4.999517e-06,-1.020044e-04,-8.629656e-05
3.826000e-10,-5.000336e-06,4.999486e-06,-1.019017e-04,-8.915221e-05
3.828000e-10,-5.000370e-06,4.999434e-06,-1.017545e-04,-9.220254e-05
3.830000e-10,-5.000404e-06,4.999362e-06,-1.015590e-04,-9.520920e-05
3.832000e-10,-5.000441e-06,4.999276e-06,-1.013143e-04,-9.795546e-05
3.834000e-10,-5.000482e-06,4.999182e-06,-1.010228e-04,-1.002683e-04
3.836000e-10,-5.000530e-06,4.999090e-06,-1.006902e-04,-1.020361e-04
3.838000e-10,-5.000584e-06,4.999005e-06,-1.003246e-04,-1.032179e-04
3.840000e-10,-5.000644e-06,4.998932e-06,-9.993618e-05,-1.038404e-04
3.842000e-10,-5.000708e-06,4.998874e-06,-9.953551e-05,-1.039853e-04
3.844000e-10,-5.000773e-06,4.998828e-06,-9.913264e-05,-1.037674e-04
3.846000e-10,-5.000837e-06,4.998790e-06,-9.873585e-05,-1.033102e-04
3.848000e-10,-5.000899e-06,4.998756e-06,-9.835079e-05,-1.027224e-04
3.850000e-10,-5.000959e-06,4.998718e-06,-9.798002e-05,-1.020801e-04
3.852000e-10,-5.001016e-06,4.998671e-06,-9.762297e-05,-1.014172e-04
3.854000e-10,-5.001073e-06,4.998612e-06,-9.727634e-05,-1.007238e-04
3.856000e-10,-5.001131e-06,4.998538e-06,-9.693476e-05,-9.995314e-05
3.858000e-10,-5.001189e-06,4.998453e-06,-9.659168e-05,-9.903398e-05
3.860000e-10,-5.001247e-06,4.998359e-06,-9.624036e-05,-9.788649e-05
3.862000e-10,-5.001303e-06,4.998266e-06,-9.587471e-05,-9.643823e-05
3.864000e-10,-5.001354e-06,4.998181e-06,-9.549005e-05,-9.463746e-05
3.866000e-10,-5.001396e-06,4.998113e-06,-9.508357e-05,-9.246179e-05
3.868000e-10,-5.001424e-06,4.998070e-06,-9.465454e-05,-8.992120e-05
3.870000e-10,-5.001432e-06,4.998058e-06,-9.420426e-05,-8.705587e-05
3.872000e-10,-5.001417e-06,4.998080e-06,-9.373578e-05,-8.392996e-05
3.874000e-10,-5.001375e-06,4.998137e-06,-9.325342e-05,-8.062340e-05
3.876000e-10,-5.001304e-06,4.998226e-06,-9.276222e-05,-7.722339e-05
3.878000e-10,-5.001205e-06,4.998342e-06,-9.226745e-05,-7.381730e-05
3.880000e-10,-5.001081e-06,4.998476e-06,-9.177406e-05,-7.048765e-05
3.882000e-10,-5.000937e-06,4.998621e-06,-9.128645e-05,-6.730968e-05
3.884000e-10,-5.000779e-06,4.998769e-06,-9.080816e-05,-6.435107e-05
3.886000e-10,-5.000617e-06,4.998912e-06,-9.034192e-05,-6.167339e-05
3.888000e-10,-5.000460e-06,4.999043e-06,-8.988969e-05,-5.933432e-05
3.890000e-10,-5.000318e-06,4.999155e-06,-8.945281e-05,-5.739017e-05
3.892000e-10,-5.000198e-06,4.999246e-06,-8.903223e-05,-5.589776e-05
3.894000e-10,-5.000108e-06,4.999312e-06,-8.862872e-05,-5.491534e-05
3.896000e-10,-5.000052e-06,4.999353e-06,-8.824308e-05,-5.450191e-05
3.898000e-10,-5.000028e-06,4.999368e-06,-8.787631e-05,-5.471466e-05
3.900000e-10,-5.000034e-06,4.999361e-06,-8.752972e-05,-5.560411e-05
3.902000e-10,-5.000063e-06,4.999336e-06,-8.720496e-05,-5.720665e-05
3.904000e-10,-5.000104e-06,4.999299e-06,-8.690401e-05,-5.953438e-05
3.906000e-10,-5.000145e-06,4.999260e-06,-8.662905e-05,-6.256268e-05
3.908000e-10,-5.000173e-06,4.999227e-06,-8.638222e-05,-6.621643e-05
3.910000e-10,-5.000176e-06,4.999210e-06,-8.616538e-05,-7.035731e-05
3.912000e-10,-5.000145e-06,4.999220e-06,-8.597978e-05,-7.477604e-05
3.914000e-10,-5.000073e-06,4.999262e-06,-8.582570e-05,-7.919448e-05
3.916000e-10,-4.999960e-06,4.999342e-06,-8.570215e-05,-8.328252e-05
3.918000e-10,-4.999809e-06,4.999457e-06,-8.560663e-05,-8.669166e-05
3.920000e-10,-4.999629e-06,4.999603e-06,-8.553497e-05,-8.910169e-05
3.922000e-10,-4.999436e-06,4.999768e-06,-8.548137e-05,-9.027100e-05
3.924000e-10,-4.999246e-06,4.999935e-06,-8.543859e-05,-9.007733e-05
3.926000e-10,-4.999080e-06,5.000085e-06,-8.539833e-05,-8.853744e-05
3.928000e-10,-4.998959e-06,5.000197e-06,-8.535175e-05,-8.580043e-05
3.930000e-10,-4.998904e-06,5.000250e-06,-8.529015e-05,-8.211791e-05
3.932000e-10,-4.998929e-06,5.000226e-06,-8.520565e-05,-7.780037e-05
3.934000e-10,-4.999043e-06,5.000114e-06,-8.509192e-05,-7.317176e-05
3.936000e-10,-4.999248e-06,4.999911e-06,-8.494478e-05,-6.853192e-05
3.938000e-10,-4.999533e-06,4.999623e-06,-8.476262e-05,-6.413207e-05
3.940000e-10,-4.999880e-06,4.999267e-06,-8.454661e-05,-6.016390e-05
3.942000e-10,-5.000260e-06,4.998871e-06,-8.430079e-05,-5.675975e-05
3.944000e-10,-5.000638e-06,4.998470e-06,-8.403172e-05,-5.399977e-05
3.946000e-10,-5.000973e-06,4.998105e-06,-8.374814e-05,-5.192249e-05
3.948000e-10,-5.001225e-06,4.997818e-06,-8.346028e-05,-5.053577e-05
3.950000e-10,-5.001357e-06,4.997650e-06,-8.317918e-05,-4.982655e-05
3.952000e-10,-5.001340e-06,4.997630e-06,-8.291583e-05,-4.976828e-05
3.954000e-10,-5.001157e-06,4.997777e-06,-8.268042e-05,-5.032608e-05
3.956000e-10,-5.000809e-06,4.998091e-06,-8.248153e-05,-5.145930e-05
3.958000e-10,-5.000312e-06,4.998556e-06,-8.232549e-05,-5.312198e-05
3.960000e-10,-4.999702e-06,4.999136e-06,-8.221587e-05,-5.526126e-05
3.962000e-10,-4.999031e-06,4.999780e-06,-8.215314e-05,-5.781430e-05
3.964000e-10,-4.998362e-06,5.000423e-06,-8.213457e-05,-6.070410e-05
3.966000e-10,-4.997764e-06,5.000997e-06,-8.215440e-05,-6.383531e-05
3.968000e-10,-4.997305e-06,5.001433e-06,-8.220412e-05,-6.709113e-05
3.970000e-10,-4.997043e-06,5.001673e-06,-8.227316e-05,-7.033292e-05
3.972000e-10,-4.997017e-06,5.001675e-06,-8.234958e-05,-7.340387e-05
3.974000e-10,-4.997247e-06,5.001423e-06,-8.242104e-05,-7.613766e-05
3.976000e-10,-4.997720e-06,5.000924e-06,-8.247571e-05,-7.837196e-05
3.978000e-10,-4.998400e-06,5.000216e-06,-8.250329e-05,-7.996500e-05
3.980000e-10,-4.999223e-06,4.999363e-06,-8.249580e-05,-8.081243e-05
3.982000e-10,-5.000106e-06,4.998448e-06,-8.244823e-05,-8.086083e-05
3.984000e-10,-5.000954e-06,4.997566e-06,-8.235895e-05,-8.011495e-05
3.986000e-10,-5.001670e-06,4.996813e-06,-8.222975e-05,-7.863704e-05
3.988000e-10,-5.002167e-06,4.996276e-06,-8.206570e-05,-7.653854e-05
3.990000e-10,-5.002377e-06,4.996022e-06,-8.187459e-05,-7.396636e-05
3.992000e-10,-5.002264e-06,4.996088e-06,-8.166626e-05,-7.108656e-05
3.994000e-10,-5.001822e-06,4.996478e-06,-8.145174e-05,-6.806867e-05
3.996000e-10,-5.001086e-06,4.997159e-06,-8.124237e-05,-6.507280e-05
3.998000e-10,-5.000124e-06,4.998063e-06,-8.104884e-05,-6.224085e-05
4.000000e-10,-4.999032e-06,4.999096e-06,-8.088042e-05,-5.969160e-05
4.002000e-10,-4.997925e-06,5.000144e-06,-8.074434e-05,-5.751924e-05
4.004000e-10,-4.996921e-06,5.001090e-06,-8.064523e-05,-5.579397e-05
4.006000e-10,-4.996133e-06,5.001821e-06,-8.058495e-05,-5.456391e-05
4.008000e-10,-4.995652e-06,5.002247e-06,-8.056249e-05,-5.385709e-05
4.010000e-10,-4.995535e-06,5.002310e-06,-8.057419e-05,-5.368326e-05
4.012000e-10,-4.995801e-06,5.001991e-06,-8.061407e-05,-5.403506e-05
4.014000e-10,-4.996425e-06,5.001315e-06,-8.067442e-05,-5.488856e-05
4.016000e-10,-4.997340e-06,5.000346e-06,-8.074642e-05,-5.620318e-05
4.018000e-10,-4.998446e-06,4.999186e-06,-8.082088e-05,-5.792138e-05
4.020000e-10,-4.999616e-06,4.997957e-06,-8.088896e-05,-5.996848e-05
4.022000e-10,-5.000716e-06,4.996794e-06,-8.094284e-05,-6.225307e-05
4.024000e-10,-5.001616e-06,4.995825e-06,-8.097629e-05,-6.466865e-05
4.026000e-10,-5.002209e-06,4.995156e-06,-8.098502e-05,-6.709703e-05
4.028000e-10,-5.002419e-06,4.994861e-06,-8.096693e-05,-6.941377e-05
4.030000e-10,-5.002216e-06,4.994970e-06,-8.092206e-05,-7.149580e-05
4.032000e-10,-5.001617e-06,4.995469e-06,-8.085242e-05,-7.323028e-05
4.034000e-10,-5.000682e-06,4.996296e-06,-8.076168e-05,-7.452403e-05
4.036000e-10,-4.999512e-06,4.997352e-06,-8.065470e-05,-7.531168e-05
4.038000e-10,-4.998233e-06,4.998513e-06,-8.053705e-05,-7.556140e-05
4.040000e-10,-4.996983e-06,4.999643e-06,-8.041458e-05,-7.527696e-05
4.042000e-10,-4.995894e-06,5.000608e-06,-8.029295e-05,-7.449601e-05
4.044000e-10,-4.995080e-06,5.001299e-06,-8.017732e-05,-7.328486e-05
4.046000e-10,-4.994619e-06,5.001637e-06,-8.007214e-05,-7.173092e-05
4.048000e-10,-4.994546e-06,5.001585e-06,-7.998096e-05,-6.993415e-05
4.050000e-10,-4.994854e-06,5.001151e-06,-7.990640e-05,-6.799883e-05
4.052000e-10,-4.995488e-06,5.000386e-06,-7.985013e-05,-6.602671e-05
4.054000e-10,-4.996363e-06,4.999376e-06,-7.981286e-05,-6.411184e-05
4.056000e-10,-4.997365e-06,4.998230e-06,-7.979437e-05,-6.233737e-05
4.058000e-10,-4.998375e-06,4.997068e-06,-7.979357e-05,-6.077381e-05
4.060000e-10,-4.999275e-06,4.996004e-06,-7.980843e-05,-5.947843e-05
4.062000e-10,-4.999967e-06,4.995136e-06,-7.983611e-05,-5.849520e-05
4.064000e-10,-5.000383e-06,4.994531e-06,-7.987299e-05,-5.785494e-05
4.066000e-10,-5.000487e-06,4.994224e-06,-7.991477e-05,-5.757537e-05
4.068000e-10,-5.000281e-06,4.994214e-06,-7.995672e-05,-5.766093e-05
4.070000e-10,-4.999798e-06,4.994466e-06,-7.999390e-05,-5.810243e-05
4.072000e-10,-4.999097e-06,4.994919e-06,-8.002152e-05,-5.887665e-05
4.074000e-10,-4.998255e-06,4.995499e-06,-8.003527e-05,-5.994609e-05
4.076000e-10,-4.997353e-06,4.996124e-06,-8.003170e-05,-6.125921e-05
4.078000e-10,-4.996467e-06,4.996717e-06,-8.000857e-05,-6.275143e-05
4.080000e-10,-4.995661e-06,4.997214e-06,-7.996504e-05,-6.434714e-05
4.082000e-10,-4.994979e-06,4.997569e-06,-7.990180e-05,-6.596297e-05
4.084000e-10,-4.994444e-06,4.997759e-06,-7.982106e-05,-6.751222e-05
4.086000e-10,-4.994061e-06,4.997778e-06,-7.972633e-05,-6.891033e-05
4.088000e-10,-4.993814e-06,4.997637e-06,-7.962213e-05,-7.008085e-05
4.090000e-10,-4.993679e-06,4.997360e-06,-7.951356e-05,-7.096120e-05
4.092000e-10,-4.993624e-06,4.996974e-06,-7.940583e-05,-7.150742e-05
4.094000e-10,-4.993619e-06,4.996508e-06,-7.930378e-05,-7.169735e-05
4.096000e-10,-4.993638e-06,4.995985e-06,-7.921150e-05,-7.153151e-05
4.098000e-10,-4.993658e-06,4.995424e-06,-7.913194e-05,-7.103200e-05
4.100000e-10,-4.993668e-06,4.994836e-06,-7.906681e-05,-7.023931e-05
4.102000e-10,-4.993658e-06,4.994224e-06,-7.901646e-05,-6.920790e-05
4.104000e-10,-4.993623e-06,4.993591e-06,-7.897998e-05,-6.800116e-05
4.106000e-10,-4.993559e-06,4.992936e-06,-7.895538e-05,-6.668644e-05
4.108000e-10,-4.993459e-06,4.992261e-06,-7.893990e-05,-6.533066e-05
4.110000e-10,-4.993312e-06,4.991571e-06,-7.893022e-05,-6.399695e-05
4.112000e-10,-4.993103e-06,4.990874e-06,-7.892283e-05,-6.274213e-05
4.114000e-10,-4.992814e-06,4.990181e-06,-7.891426e-05,-6.161521e-05
4.116000e-10,-4.992426e-06,4.989504e-06,-7.890127e-05,-6.065650e-05
4.118000e-10,-4.991922e-06,4.988849e-06,-7.888102e-05,-5.989722e-05
4.120000e-10,-4.991288e-06,4.988222e-06,-7.885115e-05,-5.935929e-05
4.122000e-10,-4.990517e-06,4.987617e-06,-7.880981e-05,-5.905524e-05
4.124000e-10,-4.989608e-06,4.987021e-06,-7.875568e-05,-5.898817e-05
4.126000e-10,-4.988569e-06,4.986415e-06,-7.868799e-05,-5.915173e-05
4.128000e-10,-4.987411e-06,4.985770e-06,-7.860650e-05,-5.953018e-05
4.130000e-10,-4.986148e-06,4.985055e-06,-7.851151e-05,-6.009872e-05
4.132000e-10,-4.984794e-06,4.984235e-06,-7.840390e-05,-6.082411e-05
4.134000e-10,-4.983357e-06,4.983281e-06,-7.828509e-05,-6.166573e-05
4.136000e-10,-4.981838e-06,4.982164e-06,-7.815702e-05,-6.257719e-05
4.138000e-10,-4.980230e-06,4.980864e-06,-7.802207e-05,-6.350838e-05
4.140000e-10,-4.978515e-06,4.979364e-06,-7.788289e-05,-6.440800e-05
4.142000e-10,-4.976668e-06,4.977653e-06,-7.774225e-05,-6.522633e-05
4.144000e-10,-4.974656e-06,4.975719e-06,-7.760274e-05,-6.591813e-05
4.146000e-10,-4.972442e-06,4.973554e-06,-7.746659e-05,-6.644525e-05
4.148000e-10,-4.969987e-06,4.971143e-06,-7.733538e-05,-6.677882e-05
4.150000e-10,-4.967256e-06,4.968465e-06,-7.720986e-05,-6.690075e-05
4.152000e-10,-4.964211e-06,4.965494e-06,-7.708989e-05,-6.680438e-05
4.154000e-10,-4.960820e-06,4.962192e-06,-7.697436e-05,-6.649422e-05
4.156000e-10,-4.957053e-06,4.958519e-06,-7.686133e-05,-6.598501e-05
4.158000e-10,-4.952882e-06,4.954428e-06,-7.674819e-05,-6.530008e-05
4.160000e-10,-4.948284e-06,4.949873e-06,-7.663195e-05,-6.446933e-05
4.162000e-10,-4.943237e-06,4.944814e-06,-7.650947e-05,-6.352703e-05
4.164000e-10,-4.937727e-06,4.939220e-06,-7.637779e-05,-6.250971e-05
4.166000e-10,-4.931756e-06,4.933082e-06,-7.623433e-05,-6.145414e-05
4.168000e-10,-4.925351e-06,4.926419e-06,-7.607706e-05,-6.039561e-05
4.170000e-10,-4.918578e-06,4.919298e-06,-7.590462e-05,-5.936661e-05
4.172000e-10,-4.911568e-06,4.911845e-06,-7.571625e-05,-5.839566e-05
4.174000e-10,-4.904541e-06,4.904277e-06,-7.551181e-05,-5.750658e-05
4.176000e-10,-4.897836e-06,4.896927e-06,-7.529157e-05,-5.671793e-05
4.178000e-10,-4.891940e-06,4.890276e-06,-7.505618e-05,-5.604268e-05
4.180000e-10,-4.887502e-06,4.884972e-06,-7.480648e-05,-5.548818e-05
4.182000e-10,-4.885324e-06,4.881832e-06,-7.454342e-05,-5.505625e-05
4.184000e-10,-4.886299e-06,4.881795e-06,-7.426804e-05,-5.474347e-05
4.186000e-10,-4.891297e-06,4.885813e-06,-7.398137e-05,-5.454170e-05
4.188000e-10,-4.900980e-06,4.894668e-06,-7.368449e-05,-5.443868e-05
4.190000e-10,-4.915587e-06,4.908745e-06,-7.337847e-05,-5.441880e-05
4.192000e-10,-4.934751e-06,4.927814e-06,-7.306434e-05,-5.446389e-05
4.194000e-10,-4.957406e-06,4.950897e-06,-7.274308e-05,-5.455406e-05
4.196000e-10,-4.981862e-06,4.976314e-06,-7.241551e-05,-5.466849e-05
4.198000e-10,-5.006040e-06,5.001900e-06,-7.208218e-05,-5.478618e-05
4.200000e-10,-5.027809e-06,5.025364e-06,-7.174326e-05,-5.488654e-05
4.202000e-10,-5.045341e-06,5.044670e-06,-7.139849e-05,-5.495000e-05
4.204000e-10,-5.057368e-06,5.058350e-06,-7.104703e-05,-5.495839e-05
4.206000e-10,-5.063297e-06,5.065651e-06,-7.068756e-05,-5.489537e-05
4.208000e-10,-5.063177e-06,5.066526e-06,-7.031822e-05,-5.474672e-05
4.210000e-10,-5.057560e-06,5.061492e-06,-6.993679e-05,-5.450059e-05
4.212000e-10,-5.047318e-06,5.051433e-06,-6.954079e-05,-5.414772e-05
4.214000e-10,-5.033474e-06,5.037418e-06,-6.912763e-05,-5.368160e-05
4.216000e-10,-5.017096e-06,5.020568e-06,-6.869481e-05,-5.309848e-05
4.218000e-10,-4.999237e-06,5.001995e-06,-6.824001e-05,-5.239734e-05
4.220000e-10,-4.980944e-06,4.982798e-06,-6.776122e-05,-5.157972e-05
4.222000e-10,-4.963283e-06,4.964099e-06,-6.725674e-05,-5.064940e-05
4.224000e-10,-4.947373e-06,4.947079e-06,-6.672518e-05,-4.961197e-05
4.226000e-10,-4.934386e-06,4.932987e-06,-6.616547e-05,-4.847428e-05
