time,"I(RIN1)","I(LQ|XBFR1)","I(LQ|XBFR2)","I(LQ|XBFR3)","I(LQ|XBFR4)","I(RX1)","I(RX2)"
2.254600e-09,4.995208e-06,1.035017e-04,3.332560e-05,4.080620e-06,1.403941e-06,-8.025948e-04,1.164542e-04
2.254800e-09,4.994381e-06,1.035152e-04,3.398086e-05,4.206749e-06,1.091759e-06,-8.018473e-04,1.214945e-04
2.255000e-09,4.993810e-06,1.035530e-04,3.466617e-05,4.331901e-06,7.041707e-07,-8.010680e-04,1.265301e-04
2.255200e-09,4.993555e-06,1.036085e-04,3.535581e-05,4.448464e-06,3.192755e-07,-8.002572e-04,1.315607e-04
2.255400e-09,4.993643e-06,1.036723e-04,3.602654e-05,4.551417e-06,1.180457e-08,-7.994147e-04,1.365863e-04
2.255600e-09,4.994067e-06,1.037331e-04,3.666057e-05,4.638950e-06,-1.606248e-07,-7.985408e-04,1.416066e-04
2.255800e-09,4.994776e-06,1.037789e-04,3.724759e-05,4.712432e-06,-1.677008e-07,-7.976352e-04,1.466213e-04
2.256000e-09,4.995689e-06,1.037991e-04,3.778566e-05,4.775784e-06,-1.120980e-08,-7.966982e-04,1.516303e-04
2.256200e-09,4.996694e-06,1.037857e-04,3.828090e-05,4.834410e-06,2.763558e-07,-7.957298e-04,1.566331e-04
2.256400e-09,4.997668e-06,1.037347e-04,3.874609e-05,4.893953e-06,6.389625e-07,-7.947299e-04,1.616297e-04
2.256600e-09,4.998489e-06,1.036466e-04,3.919841e-05,4.959135e-06,1.008476e-06,-7.936987e-04,1.666198e-04
2.256800e-09,4.999053e-06,1.035268e-04,3.965677e-05,5.032924e-06,1.318086e-06,-7.926361e-04,1.716034e-04
2.257000e-09,4.999285e-06,1.033843e-04,4.013915e-05,5.116187e-06,1.515091e-06,-7.915422e-04,1.765801e-04
2.257200e-09,4.999152e-06,1.032314e-04,4.066038e-05,5.207862e-06,1.570589e-06,-7.904171e-04,1.815499e-04
2.257400e-09,4.998665e-06,1.030812e-04,4.123072e-05,5.305589e-06,1.484260e-06,-7.892607e-04,1.865125e-04
2.257600e-09,4.997875e-06,1.029459e-04,4.185533e-05,5.406613e-06,1.283442e-06,-7.880732e-04,1.914677e-04
2.257800e-09,4.996872e-06,1.028356e-04,4.253475e-05,5.508739e-06,1.016833e-06,-7.868546e-04,1.964153e-04
2.258000e-09,4.995764e-06,1.027560e-04,4.326616e-05,5.611097e-06,7.441953e-07,-7.856050e-04,2.013551e-04
2.258200e-09,4.994671e-06,1.027084e-04,4.404502e-05,5.714531e-06,5.242212e-07,-7.843243e-04,2.062870e-04
2.258400e-09,4.993703e-06,1.026890e-04,4.486689e-05,5.821526e-06,4.030015e-07,-7.830126e-04,2.112108e-04
2.258600e-09,4.992951e-06,1.026897e-04,4.572887e-05,5.935697e-06,4.053845e-07,-7.816700e-04,2.161262e-04
2.258800e-09,4.992470e-06,1.026990e-04,4.663044e-05,6.060958e-06,5.308643e-07,-7.802966e-04,2.210331e-04
2.259000e-09,4.992277e-06,1.027044e-04,4.757362e-05,6.200576e-06,7.546858e-07,-7.788924e-04,2.259313e-04
2.259200e-09,4.992348e-06,1.026933e-04,4.856225e-05,6.356344e-06,1.033784e-06,-7.774574e-04,2.308205e-04
2.259400e-09,4.992626e-06,1.026558e-04,4.960083e-05,6.528068e-06,1.316198e-06,-7.759918e-04,2.357005e-04
2.259600e-09,4.993025e-06,1.025853e-04,5.069297e-05,6.713494e-06,1.551939e-06,-7.744955e-04,2.405713e-04
2.259800e-09,4.993450e-06,1.024801e-04,5.183997e-05,6.908707e-06,1.703038e-06,-7.729686e-04,2.454325e-04
2.260000e-09,4.993808e-06,1.023431e-04,5.303985e-05,7.108904e-06,1.750762e-06,-7.714112e-04,2.502841e-04
2.260200e-09,4.994026e-06,1.021814e-04,5.428689e-05,7.309380e-06,1.698592e-06,-7.698234e-04,2.551259e-04
2.260400e-09,4.994056e-06,1.020049e-04,5.557207e-05,7.506487e-06,1.570519e-06,-7.682051e-04,2.599576e-04
2.260600e-09,4.993886e-06,1.018249e-04,5.688415e-05,7.698350e-06,1.405163e-06,-7.665566e-04,2.647791e-04
2.260800e-09,4.993539e-06,1.016522e-04,5.821123e-05,7.885182e-06,1.247095e-06,-7.648777e-04,2.695902e-04
2.261000e-09,4.993069e-06,1.014952e-04,5.954254e-05,8.069114e-06,1.137280e-06,-7.631687e-04,2.743906e-04
2.261200e-09,4.992546e-06,1.013590e-04,6.087004e-05,8.253583e-06,1.104669e-06,-7.614295e-04,2.791803e-04
2.261400e-09,4.992051e-06,1.012445e-04,6.218956e-05,8.442431e-06,1.160665e-06,-7.596603e-04,2.839590e-04
2.261600e-09,4.991658e-06,1.011487e-04,6.350118e-05,8.638925e-06,1.297525e-06,-7.578611e-04,2.887264e-04
2.261800e-09,4.991424e-06,1.010648e-04,6.480884e-05,8.844918e-06,1.490877e-06,-7.560320e-04,2.934825e-04
2.262000e-09,4.991378e-06,1.009841e-04,6.611914e-05,9.060370e-06,1.705649e-06,-7.541730e-04,2.982269e-04
2.262200e-09,4.991520e-06,1.008973e-04,6.743961e-05,9.283314e-06,1.904027e-06,-7.522843e-04,3.029595e-04
2.262400e-09,4.991820e-06,1.007959e-04,6.877681e-05,9.510290e-06,2.053635e-06,-7.503658e-04,3.076802e-04
2.262600e-09,4.992228e-06,1.006741e-04,7.013450e-05,9.737120e-06,2.134192e-06,-7.484178e-04,3.123887e-04
2.262800e-09,4.992676e-06,1.005293e-04,7.151234e-05,9.959839e-06,2.141266e-06,-7.464402e-04,3.170849e-04
2.263000e-09,4.993100e-06,1.003628e-04,7.290531e-05,1.017555e-05,2.086439e-06,-7.444331e-04,3.217686e-04
2.263200e-09,4.993443e-06,1.001795e-04,7.430391e-05,1.038300e-05,1.994006e-06,-7.423967e-04,3.264396e-04
2.263400e-09,4.993671e-06,9.998698e-05,7.569516e-05,1.058270e-05,1.895062e-06,-7.403309e-04,3.310979e-04
2.263600e-09,4.993776e-06,9.979411e-05,7.706420e-05,1.077659e-05,1.820383e-06,-7.382359e-04,3.357431e-04
2.263800e-09,4.993776e-06,9.960981e-05,7.839603e-05,1.096738e-05,1.793705e-06,-7.361117e-04,3.403751e-04
2.264000e-09,4.993714e-06,9.944142e-05,7.967731e-05,1.115756e-05,1.826855e-06,-7.339585e-04,3.449938e-04
2.264200e-09,4.993649e-06,9.929361e-05,8.089775e-05,1.134855e-05,1.917719e-06,-7.317764e-04,3.495989e-04
2.264400e-09,4.993645e-06,9.916769e-05,8.205080e-05,1.154007e-05,2.051368e-06,-7.295653e-04,3.541902e-04
2.264600e-09,4.993757e-06,9.906155e-05,8.313387e-05,1.172992e-05,2.203951e-06,-7.273254e-04,3.587675e-04
2.264800e-09,4.994025e-06,9.897008e-05,8.414779e-05,1.191430e-05,2.348375e-06,-7.250568e-04,3.633307e-04
2.265000e-09,4.994464e-06,9.888619e-05,8.509590e-05,1.208851e-05,2.460421e-06,-7.227596e-04,3.678795e-04
2.265200e-09,4.995062e-06,9.880197e-05,8.598297e-05,1.224804e-05,2.523941e-06,-7.204339e-04,3.724138e-04
2.265400e-09,4.995778e-06,9.871010e-05,8.681423e-05,1.238957e-05,2.534003e-06,-7.180797e-04,3.769333e-04
2.265600e-09,4.996553e-06,9.860495e-05,8.759466e-05,1.251185e-05,2.497409e-06,-7.156972e-04,3.814379e-04
2.265800e-09,4.997313e-06,9.848342e-05,8.832877e-05,1.261616e-05,2.430573e-06,-7.132865e-04,3.859275e-04
2.266000e-09,4.997986e-06,9.834534e-05,8.902078e-05,1.270621e-05,2.355387e-06,-7.108475e-04,3.904017e-04
2.266200e-09,4.998509e-06,9.819328e-05,8.967509e-05,1.278750e-05,2.294078e-06,-7.083805e-04,3.948606e-04
2.266400e-09,4.998838e-06,9.803197e-05,9.029692e-05,1.286634e-05,2.264278e-06,-7.058856e-04,3.993038e-04
2.266600e-09,4.998956e-06,9.786746e-05,9.089271e-05,1.294864e-05,2.275387e-06,-7.033628e-04,4.037312e-04
2.266800e-09,4.998870e-06,9.770600e-05,9.147034e-05,1.303883e-05,2.326984e-06,-7.008122e-04,4.081426e-04
2.267000e-09,4.998615e-06,9.755308e-05,9.203871e-05,1.313913e-05,2.409537e-06,-6.982339e-04,4.125379e-04
2.267200e-09,4.998244e-06,9.741262e-05,9.260701e-05,1.324923e-05,2.507120e-06,-6.956280e-04,4.169169e-04
2.267400e-09,4.997822e-06,9.728646e-05,9.318352e-05,1.336663e-05,2.601423e-06,-6.929947e-04,4.212794e-04
2.267600e-09,4.997418e-06,9.717430e-05,9.377435e-05,1.348737e-05,2.676052e-06,-6.903340e-04,4.256253e-04
2.267800e-09,4.997093e-06,9.707385e-05,9.438225e-05,1.360699e-05,2.720150e-06,-6.876461e-04,4.299543e-04
2.268000e-09,4.996896e-06,9.698140e-05,9.500585e-05,1.372162e-05,2.730525e-06,-6.849310e-04,4.342664e-04
2.268200e-09,4.996857e-06,9.689247e-05,9.563950e-05,1.382876e-05,2.711906e-06,-6.821889e-04,4.385614e-04
2.268400e-09,4.996985e-06,9.680255e-05,9.627376e-05,1.392770e-05,2.675355e-06,-6.794199e-04,4.428391e-04
2.268600e-09,4.997269e-06,9.670770e-05,9.689659e-05,1.401946e-05,2.635313e-06,-6.766240e-04,4.470994e-04
2.268800e-09,4.997683e-06,9.660509e-05,9.749495e-05,1.410627e-05,2.606046e-06,-6.738015e-04,4.513420e-04
2.269000e-09,4.998187e-06,9.649319e-05,9.805664e-05,1.419074e-05,2.598328e-06,-6.709523e-04,4.555669e-04
2.269200e-09,4.998734e-06,9.637182e-05,9.857206e-05,1.427505e-05,2.617133e-06,-6.680767e-04,4.597738e-04
2.269400e-09,4.999279e-06,9.624192e-05,9.903550e-05,1.436020e-05,2.660806e-06,-6.651747e-04,4.639626e-04
2.269600e-09,4.999779e-06,9.610527e-05,9.944591e-05,1.444568e-05,2.721821e-06,-6.622465e-04,4.681330e-04
2.269800e-09,5.000203e-06,9.596405e-05,9.980688e-05,1.452955e-05,2.788864e-06,-6.592921e-04,4.722850e-04
2.270000e-09,5.000528e-06,9.582046e-05,1.001260e-04,1.460895e-05,2.849687e-06,-6.563116e-04,4.764182e-04
2.270200e-09,5.000745e-06,9.567641e-05,1.004137e-04,1.468096e-05,2.894018e-06,-6.533053e-04,4.805327e-04
2.270400e-09,5.000854e-06,9.553330e-05,1.006818e-04,1.474343e-05,2.915853e-06,-6.502731e-04,4.846281e-04
2.270600e-09,5.000867e-06,9.539197e-05,1.009417e-04,1.479579e-05,2.914634e-06,-6.472153e-04,4.887043e-04
2.270800e-09,5.000801e-06,9.525269e-05,1.012037e-04,1.483940e-05,2.895097e-06,-6.441319e-04,4.927612e-04
2.271000e-09,5.000678e-06,9.511527e-05,1.014754e-04,1.487751e-05,2.865903e-06,-6.410231e-04,4.967986e-04
2.271200e-09,5.000523e-06,9.497926e-05,1.017616e-04,1.491472e-05,2.837440e-06,-6.378889e-04,5.008164e-04
2.271400e-09,5.000359e-06,9.484405e-05,1.020641e-04,1.495607e-05,2.819352e-06,-6.347296e-04,5.048145e-04
2.271600e-09,5.000210e-06,9.470907e-05,1.023820e-04,1.500596e-05,2.818380e-06,-6.315453e-04,5.087926e-04
2.271800e-09,5.000095e-06,9.457385e-05,1.027121e-04,1.506723e-05,2.836998e-06,-6.283360e-04,5.127506e-04
2.272000e-09,5.000030e-06,9.443805e-05,1.030497e-04,1.514043e-05,2.873111e-06,-6.251019e-04,5.166884e-04
2.272200e-09,5.000028e-06,9.430147e-05,1.033890e-04,1.522370e-05,2.920810e-06,-6.218431e-04,5.206058e-04
2.272400e-09,5.000096e-06,9.416394e-05,1.037235e-04,1.531301e-05,2.971961e-06,-6.185598e-04,5.245027e-04
2.272600e-09,5.000238e-06,9.402526e-05,1.040469e-04,1.540300e-05,3.018186e-06,-6.152521e-04,5.283790e-04
2.272800e-09,5.000450e-06,9.388507e-05,1.043530e-04,1.548801e-05,3.052770e-06,-6.119201e-04,5.322343e-04
2.273000e-09,5.000726e-06,9.374279e-05,1.046364e-04,1.556318e-05,3.072052e-06,-6.085639e-04,5.360687e-04
2.273200e-09,5.001054e-06,9.359755e-05,1.048930e-04,1.562540e-05,3.076021e-06,-6.051837e-04,5.398819e-04
2.273400e-09,5.001416e-06,9.344826e-05,1.051201e-04,1.567383e-05,3.068034e-06,-6.017796e-04,5.436739e-04
2.273600e-09,5.001792e-06,9.329364e-05,1.053171e-04,1.571001e-05,3.053784e-06,-5.983518e-04,5.474443e-04
2.273800e-09,5.002160e-06,9.313246e-05,1.054856e-04,1.573740e-05,3.039821e-06,-5.949003e-04,5.511931e-04
2.274000e-09,5.002495e-06,9.296362e-05,1.056296e-04,1.576064e-05,3.031983e-06,-5.914254e-04,5.549201e-04
2.274200e-09,5.002775e-06,9.278647e-05,1.057550e-04,1.578459e-05,3.034139e-06,-5.879271e-04,5.586252e-04
2.274400e-09,5.002983e-06,9.260090e-05,1.058694e-04,1.581334e-05,3.047475e-06,-5.844056e-04,5.623083e-04
2.274600e-09,5.003105e-06,9.240754e-05,1.059810e-04,1.584958e-05,3.070472e-06,-5.808610e-04,5.659691e-04
2.274800e-09,5.003139e-06,9.220774e-05,1.060977e-04,1.589416e-05,3.099517e-06,-5.772935e-04,5.696075e-04
2.275000e-09,5.003090e-06,9.200347e-05,1.062260e-04,1.594620e-05,3.129941e-06,-5.737032e-04,5.732235e-04
2.275200e-09,5.002972e-06,9.179717e-05,1.063701e-04,1.600349e-05,3.157224e-06,-5.700902e-04,5.768168e-04
2.275400e-09,5.002811e-06,9.159138e-05,1.065312e-04,1.606311e-05,3.178046e-06,-5.664547e-04,5.803873e-04
2.275600e-09,5.002636e-06,9.138839e-05,1.067075e-04,1.612217e-05,3.190974e-06,-5.627969e-04,5.839350e-04
2.275800e-09,5.002482e-06,9.118983e-05,1.068939e-04,1.617839e-05,3.196622e-06,-5.591168e-04,5.874596e-04
2.276000e-09,5.002383e-06,9.099637e-05,1.070833e-04,1.623050e-05,3.197319e-06,-5.554147e-04,5.909610e-04
2.276200e-09,5.002368e-06,9.080745e-05,1.072675e-04,1.627833e-05,3.196383e-06,-5.516906e-04,5.944391e-04
2.276400e-09,5.002460e-06,9.062122e-05,1.074383e-04,1.632259e-05,3.197224e-06,-5.479448e-04,5.978938e-04
2.276600e-09,5.002666e-06,9.043469e-05,1.075889e-04,1.636453e-05,3.202493e-06,-5.441774e-04,6.013249e-04
2.276800e-09,5.002985e-06,9.024403e-05,1.077149e-04,1.640544e-05,3.213490e-06,-5.403884e-04,6.047322e-04
2.277000e-09,5.003397e-06,9.004503e-05,1.078147e-04,1.644625e-05,3.229941e-06,-5.365782e-04,6.081157e-04
2.277200e-09,5.003873e-06,8.983369e-05,1.078897e-04,1.648731e-05,3.250187e-06,-5.327468e-04,6.114751e-04
2.277400e-09,5.004375e-06,8.960680e-05,1.079440e-04,1.652829e-05,3.271685e-06,-5.288944e-04,6.148104e-04
2.277600e-09,5.004862e-06,8.936240e-05,1.079835e-04,1.656845e-05,3.291705e-06,-5.250210e-04,6.181214e-04
2.277800e-09,5.005293e-06,8.910014e-05,1.080149e-04,1.660687e-05,3.308006e-06,-5.211270e-04,6.214080e-04
2.278000e-09,5.005634e-06,8.882133e-05,1.080444e-04,1.664288e-05,3.319367e-06,-5.172124e-04,6.246701e-04
2.278200e-09,5.005863e-06,8.852885e-05,1.080774e-04,1.667631e-05,3.325821e-06,-5.132773e-04,6.279074e-04
2.278400e-09,5.005973e-06,8.822671e-05,1.081172e-04,1.670772e-05,3.328578e-06,-5.093220e-04,6.311200e-04
2.278600e-09,5.005972e-06,8.791949e-05,1.081651e-04,1.673827e-05,3.329675e-06,-5.053465e-04,6.343077e-04
2.278800e-09,5.005880e-06,8.761171e-05,1.082202e-04,1.676954e-05,3.331440e-06,-5.013511e-04,6.374703e-04
2.279000e-09,5.005733e-06,8.730711e-05,1.082804e-04,1.680317e-05,3.335931e-06,-4.973359e-04,6.406078e-04
2.279200e-09,5.005571e-06,8.700813e-05,1.083423e-04,1.684041e-05,3.344469e-06,-4.933011e-04,6.437200e-04
2.279400e-09,5.005438e-06,8.671554e-05,1.084023e-04,1.688185e-05,3.357372e-06,-4.892467e-04,6.468068e-04
2.279600e-09,5.005372e-06,8.642827e-05,1.084571e-04,1.692719e-05,3.373947e-06,-4.851731e-04,6.498680e-04
2.279800e-09,5.005406e-06,8.614356e-05,1.085039e-04,1.697525e-05,3.392703e-06,-4.810804e-04,6.529036e-04
2.280000e-09,5.005558e-06,8.585730e-05,1.085412e-04,1.702423e-05,3.411748e-06,-4.769686e-04,6.559135e-04
2.280200e-09,5.005833e-06,8.556458e-05,1.085680e-04,1.707202e-05,3.429235e-06,-4.728380e-04,6.588974e-04
2.280400e-09,5.006223e-06,8.526029e-05,1.085845e-04,1.711670e-05,3.443776e-06,-4.686888e-04,6.618553e-04
2.280600e-09,5.006704e-06,8.493979e-05,1.085910e-04,1.715689e-05,3.454717e-06,-4.645211e-04,6.647871e-04
2.280800e-09,5.007247e-06,8.459944e-05,1.085883e-04,1.719205e-05,3.462224e-06,-4.603351e-04,6.676926e-04
2.281000e-09,5.007815e-06,8.423700e-05,1.085771e-04,1.722259e-05,3.467184e-06,-4.561309e-04,6.705718e-04
2.281200e-09,5.008371e-06,8.385181e-05,1.085582e-04,1.724972e-05,3.470948e-06,-4.519087e-04,6.734245e-04
2.281400e-09,5.008882e-06,8.344473e-05,1.085319e-04,1.727523e-05,3.474993e-06,-4.476687e-04,6.762506e-04
2.281600e-09,5.009324e-06,8.301794e-05,1.084988e-04,1.730102e-05,3.480588e-06,-4.434109e-04,6.790500e-04
2.281800e-09,5.009683e-06,8.257452e-05,1.084594e-04,1.732877e-05,3.488532e-06,-4.391357e-04,6.818226e-04
2.282000e-09,5.009954e-06,8.211800e-05,1.084143e-04,1.735958e-05,3.499024e-06,-4.348431e-04,6.845683e-04
2.282200e-09,5.010146e-06,8.165184e-05,1.083644e-04,1.739379e-05,3.511677e-06,-4.305334e-04,6.872870e-04
2.282400e-09,5.010275e-06,8.117895e-05,1.083105e-04,1.743094e-05,3.525658e-06,-4.262066e-04,6.899785e-04
2.282600e-09,5.010367e-06,8.070141e-05,1.082538e-04,1.747000e-05,3.539918e-06,-4.218630e-04,6.926428e-04
2.282800e-09,5.010448e-06,8.022017e-05,1.081950e-04,1.750957e-05,3.553449e-06,-4.175028e-04,6.952798e-04
2.283000e-09,5.010547e-06,7.973502e-05,1.081349e-04,1.754829e-05,3.565498e-06,-4.131260e-04,6.978893e-04
2.283200e-09,5.010690e-06,7.924461e-05,1.080734e-04,1.758509e-05,3.575714e-06,-4.087330e-04,7.004712e-04
2.283400e-09,5.010898e-06,7.874664e-05,1.080103e-04,1.761944e-05,3.584186e-06,-4.043238e-04,7.030255e-04
2.283600e-09,5.011185e-06,7.823811e-05,1.079444e-04,1.765140e-05,3.591381e-06,-3.998987e-04,7.055520e-04
2.283800e-09,5.011558e-06,7.771558e-05,1.078746e-04,1.768159e-05,3.597997e-06,-3.954578e-04,7.080507e-04
2.284000e-09,5.012019e-06,7.717549e-05,1.077991e-04,1.771093e-05,3.604794e-06,-3.910014e-04,7.105214e-04
2.284200e-09,5.012561e-06,7.661445e-05,1.077161e-04,1.774045e-05,3.612407e-06,-3.865295e-04,7.129641e-04
2.284400e-09,5.013173e-06,7.602941e-05,1.076242e-04,1.777096e-05,3.621222e-06,-3.820423e-04,7.153787e-04
2.284600e-09,5.013841e-06,7.541787e-05,1.075222e-04,1.780289e-05,3.631304e-06,-3.775401e-04,7.177650e-04
2.284800e-09,5.014548e-06,7.477790e-05,1.074091e-04,1.783616e-05,3.642412e-06,-3.730230e-04,7.201229e-04
2.285000e-09,5.015278e-06,7.410825e-05,1.072849e-04,1.787021e-05,3.654068e-06,-3.684912e-04,7.224525e-04
2.285200e-09,5.016018e-06,7.340820e-05,1.071496e-04,1.790410e-05,3.665685e-06,-3.639448e-04,7.247535e-04
2.285400e-09,5.016756e-06,7.267752e-05,1.070036e-04,1.793679e-05,3.676694e-06,-3.593841e-04,7.270259e-04
2.285600e-09,5.017486e-06,7.191635e-05,1.068476e-04,1.796729e-05,3.686661e-06,-3.548092e-04,7.292696e-04
2.285800e-09,5.018205e-06,7.112496e-05,1.066822e-04,1.799495e-05,3.695373e-06,-3.502202e-04,7.314845e-04
2.286000e-09,5.018913e-06,7.030370e-05,1.065079e-04,1.801954e-05,3.702854e-06,-3.456175e-04,7.336705e-04
2.286200e-09,5.019615e-06,6.945275e-05,1.063250e-04,1.804131e-05,3.709350e-06,-3.410011e-04,7.358275e-04
2.286400e-09,5.020319e-06,6.857203e-05,1.061336e-04,1.806093e-05,3.715256e-06,-3.363712e-04,7.379555e-04
2.286600e-09,5.021035e-06,6.766113e-05,1.059335e-04,1.807930e-05,3.721022e-06,-3.317281e-04,7.400544e-04
2.286800e-09,5.021774e-06,6.671916e-05,1.057247e-04,1.809740e-05,3.727063e-06,-3.270719e-04,7.421241e-04
2.287000e-09,5.022547e-06,6.574480e-05,1.055066e-04,1.811602e-05,3.733676e-06,-3.224028e-04,7.441644e-04
2.287200e-09,5.023365e-06,6.473626e-05,1.052789e-04,1.813565e-05,3.740990e-06,-3.177209e-04,7.461754e-04
2.287400e-09,5.024239e-06,6.369136e-05,1.050411e-04,1.815632e-05,3.748955e-06,-3.130266e-04,7.481569e-04
2.287600e-09,5.025177e-06,6.260754e-05,1.047927e-04,1.817768e-05,3.757362e-06,-3.083198e-04,7.501089e-04
2.287800e-09,5.026186e-06,6.148197e-05,1.045331e-04,1.819900e-05,3.765896e-06,-3.036010e-04,7.520313e-04
2.288000e-09,5.027270e-06,6.031165e-05,1.042614e-04,1.821935e-05,3.774202e-06,-2.988701e-04,7.539240e-04
2.288200e-09,5.028431e-06,5.909347e-05,1.039769e-04,1.823773e-05,3.781948e-06,-2.941275e-04,7.557869e-04
2.288400e-09,5.029670e-06,5.782431e-05,1.036784e-04,1.825330e-05,3.788883e-06,-2.893733e-04,7.576200e-04
2.288600e-09,5.030986e-06,5.650112e-05,1.033645e-04,1.826542e-05,3.794872e-06,-2.846076e-04,7.594232e-04
2.288800e-09,5.032373e-06,5.512101e-05,1.030339e-04,1.827378e-05,3.799903e-06,-2.798308e-04,7.611964e-04
2.289000e-09,5.033824e-06,5.368132e-05,1.026850e-04,1.827834e-05,3.804071e-06,-2.750429e-04,7.629395e-04
2.289200e-09,5.035331e-06,5.217973e-05,1.023166e-04,1.827934e-05,3.807544e-06,-2.702441e-04,7.646526e-04
2.289400e-09,5.036880e-06,5.061436e-05,1.019273e-04,1.827710e-05,3.810520e-06,-2.654347e-04,7.663354e-04
2.289600e-09,5.038455e-06,4.898392e-05,1.015162e-04,1.827201e-05,3.813177e-06,-2.606148e-04,7.679880e-04
2.289800e-09,5.040035e-06,4.728791e-05,1.010829e-04,1.826433e-05,3.815641e-06,-2.557846e-04,7.696102e-04
2.290000e-09,5.041595e-06,4.552681e-05,1.006270e-04,1.825418e-05,3.817954e-06,-2.509443e-04,7.712021e-04
2.290200e-09,5.043101e-06,4.370232e-05,1.001487e-04,1.824151e-05,3.820079e-06,-2.460941e-04,7.727636e-04
2.290400e-09,5.044518e-06,4.181770e-05,9.964882e-05,1.822607e-05,3.821905e-06,-2.412341e-04,7.742945e-04
2.290600e-09,5.045800e-06,3.987801e-05,9.912813e-05,1.820757e-05,3.823281e-06,-2.363645e-04,7.757949e-04
2.290800e-09,5.046895e-06,3.789043e-05,9.858800e-05,1.818569e-05,3.824044e-06,-2.314856e-04,7.772646e-04
2.291000e-09,5.047747e-06,3.586452e-05,9.803013e-05,1.816021e-05,3.824062e-06,-2.265974e-04,7.787036e-04
2.291200e-09,5.048294e-06,3.381246e-05,9.745662e-05,1.813113e-05,3.823264e-06,-2.217003e-04,7.801119e-04
2.291400e-09,5.048471e-06,3.174914e-05,9.687013e-05,1.809870e-05,3.821657e-06,-2.167942e-04,7.814894e-04
2.291600e-09,5.048216e-06,2.969209e-05,9.627395e-05,1.806347e-05,3.819340e-06,-2.118795e-04,7.828361e-04
2.291800e-09,5.047471e-06,2.766133e-05,9.567216e-05,1.802630e-05,3.816493e-06,-2.069564e-04,7.841518e-04
2.292000e-09,5.046191e-06,2.567883e-05,9.506975e-05,1.798837e-05,3.813364e-06,-2.020250e-04,7.854366e-04
2.292200e-09,5.044349e-06,2.376786e-05,9.447272e-05,1.795107e-05,3.810247e-06,-1.970855e-04,7.866904e-04
2.292400e-09,5.041940e-06,2.195197e-05,9.388806e-05,1.791600e-05,3.807457e-06,-1.921382e-04,7.879131e-04
2.292600e-09,5.038990e-06,2.025380e-05,9.332369e-05,1.788494e-05,3.805312e-06,-1.871832e-04,7.891047e-04
2.292800e-09,5.035559e-06,1.869370e-05,9.278817e-05,1.785975e-05,3.804120e-06,-1.822207e-04,7.902652e-04
2.293000e-09,5.031741e-06,1.728829e-05,9.229041e-05,1.784237e-05,3.804172e-06,-1.772511e-04,7.913945e-04
2.293200e-09,5.027663e-06,1.604906e-05,9.183917e-05,1.783474e-05,3.805747e-06,-1.722745e-04,7.924925e-04
2.293400e-09,5.023480e-06,1.498121e-05,9.144241e-05,1.783878e-05,3.809114e-06,-1.672911e-04,7.935592e-04
2.293600e-09,5.019367e-06,1.408283e-05,9.110670e-05,1.785629e-05,3.814533e-06,-1.623011e-04,7.945946e-04
2.293800e-09,5.015504e-06,1.334460e-05,9.083648e-05,1.788883e-05,3.822257e-06,-1.573048e-04,7.955986e-04
2.294000e-09,5.012067e-06,1.274999e-05,9.063347e-05,1.793764e-05,3.832519e-06,-1.523024e-04,7.965713e-04
2.294200e-09,5.009209e-06,1.227608e-05,9.049607e-05,1.800345e-05,3.845507e-06,-1.472940e-04,7.975125e-04
2.294400e-09,5.007056e-06,1.189493e-05,9.041908e-05,1.808634e-05,3.861337e-06,-1.422800e-04,7.984222e-04
2.294600e-09,5.005686e-06,1.157534e-05,9.039361e-05,1.818561e-05,3.880010e-06,-1.372604e-04,7.993003e-04
2.294800e-09,5.005129e-06,1.128492e-05,9.040727e-05,1.829962e-05,3.901379e-06,-1.322355e-04,8.001470e-04
2.295000e-09,5.005365e-06,1.099226e-05,9.044475e-05,1.842577e-05,3.925116e-06,-1.272055e-04,8.009620e-04
2.295200e-09,5.006318e-06,1.066903e-05,9.048871e-05,1.856053e-05,3.950700e-06,-1.221705e-04,8.017454e-04
2.295400e-09,5.007866e-06,1.029185e-05,9.052096e-05,1.869956e-05,3.977417e-06,-1.171309e-04,8.024972e-04
2.295600e-09,5.009850e-06,9.843729e-06,9.052384e-05,1.883792e-05,4.004394e-06,-1.120866e-04,8.032173e-04
2.295800e-09,5.012079e-06,9.315140e-06,9.048168e-05,1.897044e-05,4.030651e-06,-1.070379e-04,8.039057e-04
2.296000e-09,5.014348e-06,8.704467e-06,9.038216e-05,1.909211e-05,4.055182e-06,-1.019850e-04,8.045624e-04
2.296200e-09,5.016451e-06,8.017943e-06,9.021756e-05,1.919854e-05,4.077045e-06,-9.692803e-05,8.051873e-04
2.296400e-09,5.018194e-06,7.269016e-06,8.998547e-05,1.928643e-05,4.095460e-06,-9.186716e-05,8.057804e-04
2.296600e-09,5.019414e-06,6.477187e-06,8.968923e-05,1.935396e-05,4.109910e-06,-8.680258e-05,8.063417e-04
2.296800e-09,5.019988e-06,5.666368e-06,8.933775e-05,1.940111e-05,4.120212e-06,-8.173448e-05,8.068711e-04
2.297000e-09,5.019849e-06,4.862860e-06,8.894485e-05,1.942982e-05,4.126573e-06,-7.666306e-05,8.073687e-04
2.297200e-09,5.018988e-06,4.093083e-06,8.852818e-05,1.944397e-05,4.129604e-06,-7.158855e-05,8.078344e-04
