time,"I(LQ|X1)","I(LOUT)","I(LJOIN)","I(LQB|X2)","I(LQA|X2)","I(LIN|X2)","I(LINA|X2)","I(LINB|X2)"
1.654500e-09,1.046264e-04,5.924116e-07,3.641821e-05,3.991077e-06,-3.914600e-06,0.000000e+00,-5.548903e-06,5.548903e-06
1.654750e-09,1.046673e-04,5.904228e-07,3.643363e-05,3.968032e-06,-3.895436e-06,0.000000e+00,-5.475925e-06,5.475925e-06
1.655000e-09,1.047568e-04,5.884314e-07,3.646636e-05,3.945029e-06,-3.876276e-06,0.000000e+00,-5.403035e-06,5.403035e-06
1.655250e-09,1.048764e-04,5.864367e-07,3.650981e-05,3.922071e-06,-3.857116e-06,0.000000e+00,-5.330241e-06,5.330241e-06
1.655500e-09,1.050030e-04,5.844382e-07,3.655582e-05,3.899157e-06,-3.837954e-06,0.000000e+00,-5.257553e-06,5.257553e-06
1.655750e-09,1.051134e-04,5.824355e-07,3.659613e-05,3.876289e-06,-3.818785e-06,0.000000e+00,-5.184979e-06,5.184979e-06
1.656000e-09,1.051883e-04,5.804277e-07,3.662383e-05,3.853467e-06,-3.799606e-06,0.000000e+00,-5.112529e-06,5.112529e-06
1.656250e-09,1.052151e-04,5.784143e-07,3.663450e-05,3.830693e-06,-3.780412e-06,0.000000e+00,-5.040212e-06,5.040212e-06
1.656500e-09,1.051902e-04,5.763946e-07,3.662686e-05,3.807967e-06,-3.761198e-06,0.000000e+00,-4.968039e-06,4.968039e-06
1.656750e-09,1.051190e-04,5.743678e-07,3.660283e-05,3.785290e-06,-3.741959e-06,0.000000e+00,-4.896018e-06,4.896018e-06
1.657000e-09,1.050145e-04,5.723329e-07,3.656703e-05,3.762664e-06,-3.722691e-06,0.000000e+00,-4.824160e-06,4.824160e-06
1.657250e-09,1.048948e-04,5.702893e-07,3.652584e-05,3.740090e-06,-3.703388e-06,0.000000e+00,-4.752476e-06,4.752476e-06
1.657500e-09,1.047793e-04,5.682357e-07,3.648622e-05,3.717569e-06,-3.684043e-06,0.000000e+00,-4.680975e-06,4.680975e-06
1.657750e-09,1.046858e-04,5.661713e-07,3.645441e-05,3.695102e-06,-3.664651e-06,0.000000e+00,-4.609669e-06,4.609669e-06
1.658000e-09,1.046268e-04,5.640949e-07,3.643496e-05,3.672692e-06,-3.645205e-06,0.000000e+00,-4.538569e-06,4.538569e-06
1.658250e-09,1.046085e-04,5.620054e-07,3.642998e-05,3.650339e-06,-3.625697e-06,0.000000e+00,-4.467685e-06,4.467685e-06
1.658500e-09,1.046292e-04,5.599013e-07,3.643892e-05,3.628045e-06,-3.606120e-06,0.000000e+00,-4.397030e-06,4.397030e-06
1.658750e-09,1.046805e-04,5.577814e-07,3.645878e-05,3.605812e-06,-3.586466e-06,0.000000e+00,-4.326615e-06,4.326615e-06
1.659000e-09,1.047489e-04,5.556440e-07,3.648474e-05,3.583642e-06,-3.566726e-06,0.000000e+00,-4.256453e-06,4.256453e-06
1.659250e-09,1.048182e-04,5.534877e-07,3.651106e-05,3.561537e-06,-3.546890e-06,0.000000e+00,-4.186555e-06,4.186555e-06
1.659500e-09,1.048726e-04,5.513106e-07,3.653216e-05,3.539500e-06,-3.526950e-06,0.000000e+00,-4.116936e-06,4.116936e-06
1.659750e-09,1.048993e-04,5.491110e-07,3.654348e-05,3.517533e-06,-3.506894e-06,0.000000e+00,-4.047607e-06,4.047607e-06
1.660000e-09,1.048908e-04,5.468867e-07,3.654230e-05,3.495639e-06,-3.486710e-06,0.000000e+00,-3.978583e-06,3.978583e-06
1.660250e-09,1.048454e-04,5.446356e-07,3.652807e-05,3.473820e-06,-3.466388e-06,0.000000e+00,-3.909878e-06,3.909878e-06
1.660500e-09,1.047677e-04,5.423554e-07,3.650241e-05,3.452081e-06,-3.445913e-06,0.000000e+00,-3.841505e-06,3.841505e-06
1.660750e-09,1.046672e-04,5.400434e-07,3.646870e-05,3.430425e-06,-3.425272e-06,0.000000e+00,-3.773481e-06,3.773481e-06
1.661000e-09,1.045564e-04,5.376969e-07,3.643139e-05,3.408857e-06,-3.404450e-06,0.000000e+00,-3.705820e-06,3.705820e-06
1.661250e-09,1.044487e-04,5.353131e-07,3.639520e-05,3.387380e-06,-3.383431e-06,0.000000e+00,-3.638539e-06,3.638539e-06
1.661500e-09,1.043557e-04,5.328885e-07,3.636428e-05,3.366000e-06,-3.362199e-06,0.000000e+00,-3.571653e-06,3.571653e-06
1.661750e-09,1.042855e-04,5.304197e-07,3.634152e-05,3.344722e-06,-3.340733e-06,0.000000e+00,-3.505181e-06,3.505181e-06
1.662000e-09,1.042416e-04,5.279029e-07,3.632813e-05,3.323552e-06,-3.319015e-06,0.000000e+00,-3.439139e-06,3.439139e-06
1.662250e-09,1.042222e-04,5.253340e-07,3.632348e-05,3.302498e-06,-3.297024e-06,0.000000e+00,-3.373546e-06,3.373546e-06
1.662500e-09,1.042209e-04,5.227084e-07,3.632535e-05,3.281567e-06,-3.274736e-06,0.000000e+00,-3.308420e-06,3.308420e-06
1.662750e-09,1.042283e-04,5.200212e-07,3.633033e-05,3.260768e-06,-3.252126e-06,0.000000e+00,-3.243782e-06,3.243782e-06
1.663000e-09,1.042333e-04,5.172670e-07,3.633446e-05,3.240110e-06,-3.229168e-06,0.000000e+00,-3.179652e-06,3.179652e-06
1.663250e-09,1.042250e-04,5.144400e-07,3.633396e-05,3.219603e-06,-3.205833e-06,0.000000e+00,-3.116051e-06,3.116051e-06
1.663500e-09,1.041950e-04,5.115337e-07,3.632579e-05,3.199261e-06,-3.182089e-06,0.000000e+00,-3.053002e-06,3.053002e-06
1.663750e-09,1.041383e-04,5.085410e-07,3.630819e-05,3.179097e-06,-3.157903e-06,0.000000e+00,-2.990527e-06,2.990527e-06
1.664000e-09,1.040541e-04,5.054543e-07,3.628083e-05,3.159126e-06,-3.133236e-06,0.000000e+00,-2.928650e-06,2.928650e-06
1.664250e-09,1.039455e-04,5.022650e-07,3.624486e-05,3.139364e-06,-3.108050e-06,0.000000e+00,-2.867397e-06,2.867397e-06
1.664500e-09,1.038190e-04,4.989637e-07,3.620255e-05,3.119832e-06,-3.082299e-06,0.000000e+00,-2.806794e-06,2.806794e-06
1.664750e-09,1.036829e-04,4.955400e-07,3.615691e-05,3.100552e-06,-3.055937e-06,0.000000e+00,-2.746868e-06,2.746868e-06
1.665000e-09,1.035462e-04,4.919824e-07,3.611107e-05,3.081548e-06,-3.028910e-06,0.000000e+00,-2.687648e-06,2.687648e-06
1.665250e-09,1.034166e-04,4.882783e-07,3.606780e-05,3.062849e-06,-3.001162e-06,0.000000e+00,-2.629163e-06,2.629163e-06
1.665500e-09,1.032994e-04,4.844134e-07,3.602900e-05,3.044486e-06,-2.972628e-06,0.000000e+00,-2.571445e-06,2.571445e-06
1.665750e-09,1.031970e-04,4.803721e-07,3.599549e-05,3.026497e-06,-2.943240e-06,0.000000e+00,-2.514527e-06,2.514527e-06
1.666000e-09,1.031083e-04,4.761368e-07,3.596687e-05,3.008922e-06,-2.912921e-06,0.000000e+00,-2.458442e-06,2.458442e-06
1.666250e-09,1.030290e-04,4.716878e-07,3.594166e-05,2.991809e-06,-2.881586e-06,0.000000e+00,-2.403226e-06,2.403226e-06
1.666500e-09,1.029528e-04,4.670032e-07,3.591758e-05,2.975213e-06,-2.849141e-06,0.000000e+00,-2.348918e-06,2.348918e-06
1.666750e-09,1.028723e-04,4.620582e-07,3.589199e-05,2.959194e-06,-2.815482e-06,0.000000e+00,-2.295556e-06,2.295556e-06
1.667000e-09,1.027800e-04,4.568250e-07,3.586229e-05,2.943826e-06,-2.780492e-06,0.000000e+00,-2.243182e-06,2.243182e-06
1.667250e-09,1.026700e-04,4.512722e-07,3.582634e-05,2.929190e-06,-2.744042e-06,0.000000e+00,-2.191839e-06,2.191839e-06
1.667500e-09,1.025386e-04,4.453640e-07,3.578279e-05,2.915380e-06,-2.705986e-06,0.000000e+00,-2.141574e-06,2.141574e-06
1.667750e-09,1.023844e-04,4.390601e-07,3.573120e-05,2.902506e-06,-2.666160e-06,0.000000e+00,-2.092434e-06,2.092434e-06
1.668000e-09,1.022089e-04,4.323144e-07,3.567211e-05,2.890695e-06,-2.624381e-06,0.000000e+00,-2.044469e-06,2.044469e-06
1.668250e-09,1.020158e-04,4.250744e-07,3.560679e-05,2.880092e-06,-2.580439e-06,0.000000e+00,-1.997733e-06,1.997733e-06
1.668500e-09,1.018103e-04,4.172798e-07,3.553709e-05,2.870868e-06,-2.534099e-06,0.000000e+00,-1.952281e-06,1.952281e-06
1.668750e-09,1.015979e-04,4.088614e-07,3.546500e-05,2.863222e-06,-2.485091e-06,0.000000e+00,-1.908172e-06,1.908172e-06
1.669000e-09,1.013839e-04,3.997396e-07,3.539236e-05,2.857386e-06,-2.433109e-06,0.000000e+00,-1.865467e-06,1.865467e-06
1.669250e-09,1.011721e-04,3.898220e-07,3.532055e-05,2.853631e-06,-2.377800e-06,0.000000e+00,-1.824230e-06,1.824230e-06
1.669500e-09,1.009646e-04,3.790020e-07,3.525030e-05,2.852275e-06,-2.318761e-06,0.000000e+00,-1.784530e-06,1.784530e-06
1.669750e-09,1.007612e-04,3.671550e-07,3.518157e-05,2.853694e-06,-2.255524e-06,0.000000e+00,-1.746436e-06,1.746436e-06
1.670000e-09,1.005600e-04,3.541359e-07,3.511362e-05,2.858329e-06,-2.187548e-06,0.000000e+00,-1.710023e-06,1.710023e-06
1.670250e-09,1.003570e-04,3.397747e-07,3.504512e-05,2.866703e-06,-2.114205e-06,0.000000e+00,-1.675369e-06,1.675369e-06
1.670500e-09,1.001477e-04,3.238715e-07,3.497437e-05,2.879436e-06,-2.034760e-06,0.000000e+00,-1.642553e-06,1.642553e-06
1.670750e-09,9.992683e-05,3.061905e-07,3.489958e-05,2.897267e-06,-1.948354e-06,0.000000e+00,-1.611660e-06,1.611660e-06
1.671000e-09,9.968988e-05,2.864526e-07,3.481911e-05,2.921076e-06,-1.853975e-06,0.000000e+00,-1.582777e-06,1.582777e-06
1.671250e-09,9.943325e-05,2.643263e-07,3.473168e-05,2.951916e-06,-1.750427e-06,0.000000e+00,-1.555993e-06,1.555993e-06
1.671500e-09,9.915477e-05,2.394165e-07,3.463653e-05,2.991052e-06,-1.636295e-06,0.000000e+00,-1.531401e-06,1.531401e-06
1.671750e-09,9.885390e-05,2.112501e-07,3.453346e-05,3.040006e-06,-1.509890e-06,0.000000e+00,-1.509092e-06,1.509092e-06
1.672000e-09,9.853156e-05,1.792594e-07,3.442280e-05,3.100616e-06,-1.369197e-06,0.000000e+00,-1.489162e-06,1.489162e-06
1.672250e-09,9.818986e-05,1.427599e-07,3.430530e-05,3.175111e-06,-1.211795e-06,0.000000e+00,-1.471704e-06,1.471704e-06
1.672500e-09,9.783166e-05,1.009235e-07,3.418197e-05,3.266196e-06,-1.034770e-06,0.000000e+00,-1.456808e-06,1.456808e-06
1.672750e-09,9.745995e-05,5.274502e-08,3.405388e-05,3.377174e-06,-8.345922e-07,0.000000e+00,-1.444561e-06,1.444561e-06
1.673000e-09,9.707740e-05,-3.000824e-09,3.392198e-05,3.512083e-06,-6.069769e-07,0.000000e+00,-1.435041e-06,1.435041e-06
1.673250e-09,9.668591e-05,-6.781261e-08,3.378693e-05,3.675880e-06,-3.466981e-07,0.000000e+00,-1.428314e-06,1.428314e-06
1.673500e-09,9.628625e-05,-1.435300e-07,3.364902e-05,3.874670e-06,-4.735695e-08,0.000000e+00,-1.424430e-06,1.424430e-06
1.673750e-09,9.587800e-05,-2.324198e-07,3.350809e-05,4.115996e-06,2.989111e-07,0.000000e+00,-1.423414e-06,1.423414e-06
1.674000e-09,9.545955e-05,-3.372847e-07,3.336357e-05,4.409207e-06,7.018098e-07,0.000000e+00,-1.425256e-06,1.425256e-06
1.674250e-09,9.502830e-05,-4.616024e-07,3.321454e-05,4.765932e-06,1.173356e-06,0.000000e+00,-1.429902e-06,1.429902e-06
1.674500e-09,9.458095e-05,-6.097033e-07,3.305983e-05,5.200680e-06,1.728487e-06,0.000000e+00,-1.437233e-06,1.437233e-06
1.674750e-09,9.411387e-05,-7.869966e-07,3.289814e-05,5.731605e-06,2.385833e-06,0.000000e+00,-1.447049e-06,1.447049e-06
1.675000e-09,9.362344e-05,-1.000261e-06,3.272819e-05,6.381496e-06,3.168706e-06,0.000000e+00,-1.459036e-06,1.459036e-06
1.675250e-09,9.310638e-05,-1.258014e-06,3.254881e-05,7.179032e-06,4.106362e-06,0.000000e+00,-1.472728e-06,1.472728e-06
1.675500e-09,9.255996e-05,-1.570988e-06,3.235903e-05,8.160392e-06,5.235616e-06,0.000000e+00,-1.487459e-06,1.487459e-06
1.675750e-09,9.198216e-05,-1.952724e-06,3.215814e-05,9.371293e-06,6.602875e-06,0.000000e+00,-1.502292e-06,1.502292e-06
1.676000e-09,9.137163e-05,-2.420332e-06,3.194566e-05,1.086956e-05,8.266703e-06,0.000000e+00,-1.515921e-06,1.515921e-06
1.676250e-09,9.072767e-05,-2.995415e-06,3.172133e-05,1.272831e-05,1.030096e-05,0.000000e+00,-1.526550e-06,1.526550e-06
1.676500e-09,9.005000e-05,-3.705180e-06,3.148505e-05,1.503974e-05,1.279857e-05,0.000000e+00,-1.531709e-06,1.531709e-06
1.676750e-09,8.933855e-05,-4.583675e-06,3.123681e-05,1.791942e-05,1.587565e-05,0.000000e+00,-1.528019e-06,1.528019e-06
1.677000e-09,8.859323e-05,-5.672989e-06,3.097657e-05,2.151046e-05,1.967550e-05,0.000000e+00,-1.510879e-06,1.510879e-06
1.677250e-09,8.781369e-05,-7.023961e-06,3.070420e-05,2.598614e-05,2.437086e-05,0.000000e+00,-1.474068e-06,1.474068e-06
1.677500e-09,8.699909e-05,-8.695403e-06,3.041941e-05,3.154756e-05,3.016100e-05,0.000000e+00,-1.409342e-06,1.409342e-06
1.677750e-09,8.614796e-05,-1.074976e-05,3.012167e-05,3.840929e-05,3.725653e-05,0.000000e+00,-1.306221e-06,1.306221e-06
1.678000e-09,8.525812e-05,-1.324138e-05,2.981020e-05,4.675997e-05,4.583915e-05,0.000000e+00,-1.152572e-06,1.152572e-06
1.678250e-09,8.432660e-05,-1.619177e-05,2.948397e-05,5.667804e-05,5.597729e-05,0.000000e+00,-9.372925e-07,9.372925e-07
1.678500e-09,8.334973e-05,-1.954698e-05,2.914165e-05,6.798577e-05,6.748227e-05,0.000000e+00,-6.569600e-07,6.569600e-07
1.678750e-09,8.232316e-05,-2.312401e-05,2.878170e-05,8.006369e-05,7.972831e-05,0.000000e+00,-3.267188e-07,3.267188e-07
1.679000e-09,8.124208e-05,-2.657886e-05,2.840242e-05,9.173916e-05,9.154688e-05,0.000000e+00,1.102099e-08,-1.102099e-08
1.679250e-09,8.010140e-05,-2.944831e-05,2.800199e-05,1.014293e-04,1.013676e-04,0.000000e+00,2.928447e-07,-2.928447e-07
1.679500e-09,7.889585e-05,-3.128096e-05,2.757855e-05,1.075931e-04,1.076589e-04,0.000000e+00,4.591296e-07,-4.591296e-07
1.679750e-09,7.761996e-05,-3.179824e-05,2.713014e-05,1.092852e-04,1.094708e-04,0.000000e+00,4.816294e-07,-4.816294e-07
1.680000e-09,7.626786e-05,-3.099531e-05,2.665469e-05,1.064987e-04,1.067784e-04,0.000000e+00,3.750518e-07,-3.750518e-07
1.680250e-09,7.483298e-05,-2.913334e-05,2.614986e-05,1.001335e-04,1.004604e-04,0.000000e+00,1.874582e-07,-1.874582e-07
1.680500e-09,7.330792e-05,-2.664043e-05,2.561301e-05,9.165255e-05,9.196792e-05,0.000000e+00,-2.210260e-08,2.210260e-08
1.680750e-09,7.168456e-05,-2.398099e-05,2.504128e-05,8.263344e-05,8.288351e-05,0.000000e+00,-2.050116e-07,2.050116e-07
1.681000e-09,6.995434e-05,-2.155305e-05,2.443160e-05,7.441960e-05,7.457142e-05,0.000000e+00,-3.339473e-07,3.339473e-07
1.681250e-09,6.810839e-05,-1.964140e-05,2.378084e-05,6.796445e-05,6.801453e-05,0.000000e+00,-4.020998e-07,4.020998e-07
1.681500e-09,6.613769e-05,-1.841931e-05,2.308579e-05,6.384182e-05,6.381651e-05,0.000000e+00,-4.155540e-07,4.155540e-07
1.681750e-09,6.403287e-05,-1.797434e-05,2.234311e-05,6.233717e-05,6.228631e-05,0.000000e+00,-3.845541e-07,3.845541e-07
1.682000e-09,6.178425e-05,-1.833331e-05,2.154937e-05,6.353479e-05,6.352145e-05,0.000000e+00,-3.172615e-07,3.172615e-07
1.682250e-09,5.938204e-05,-1.947058e-05,2.070109e-05,6.734680e-05,6.743511e-05,0.000000e+00,-2.173398e-07,2.173398e-07
1.682500e-09,5.681690e-05,-2.129415e-05,1.979495e-05,7.346612e-05,7.370897e-05,0.000000e+00,-8.544336e-08,8.544336e-08
1.682750e-09,5.408080e-05,-2.361738e-05,1.882811e-05,8.126930e-05,8.169766e-05,0.000000e+00,7.607363e-08,-7.607363e-08
1.683000e-09,5.116803e-05,-2.613984e-05,1.779852e-05,8.974895e-05,9.036554e-05,0.000000e+00,2.573617e-07,-2.573617e-07
1.683250e-09,4.807635e-05,-2.846991e-05,1.670539e-05,9.758752e-05,9.836682e-05,0.000000e+00,4.382129e-07,-4.382129e-07
1.683500e-09,4.480835e-05,-3.020523e-05,1.554965e-05,1.034275e-04,1.043221e-04,0.000000e+00,5.916235e-07,-5.916235e-07
1.683750e-09,4.137307e-05,-3.104552e-05,1.433451e-05,1.062528e-04,1.072045e-04,0.000000e+00,6.927927e-07,-6.927927e-07
1.684000e-09,3.778788e-05,-3.088321e-05,1.306612e-05,1.056967e-04,1.066485e-04,0.000000e+00,7.281990e-07,-7.281990e-07
1.684250e-09,3.408063e-05,-2.982796e-05,1.175440e-05,1.021259e-04,1.030333e-04,0.000000e+00,6.995531e-07,-6.995531e-07
1.684500e-09,3.029167e-05,-2.815940e-05,1.041367e-05,9.648100e-05,9.731974e-05,0.000000e+00,6.211886e-07,-6.211886e-07
1.684750e-09,2.647530e-05,-2.623820e-05,9.063230e-06,8.997669e-05,9.074652e-05,0.000000e+00,5.134576e-07,-5.134576e-07
1.685000e-09,2.270030e-05,-2.441730e-05,7.727510e-06,8.380142e-05,8.452550e-05,0.000000e+00,3.963279e-07,-3.963279e-07
1.685250e-09,1.904890e-05,-2.298203e-05,6.435717e-06,7.891628e-05,7.963644e-05,0.000000e+00,2.861325e-07,-2.861325e-07
1.685500e-09,1.561387e-05,-2.212523e-05,5.220818e-06,7.597197e-05,7.674031e-05,0.000000e+00,1.958951e-07,-1.958951e-07
1.685750e-09,1.249384e-05,-2.194563e-05,4.117846e-06,7.530494e-05,7.617268e-05,0.000000e+00,1.376659e-07,-1.376659e-07
1.686000e-09,9.786762e-06,-2.245319e-05,3.161607e-06,7.695636e-05,7.796096e-05,0.000000e+00,1.244885e-07,-1.244885e-07
1.686250e-09,7.582276e-06,-2.357009e-05,2.383939e-06,8.067492e-05,8.182824e-05,0.000000e+00,1.696525e-07,-1.696525e-07
1.686500e-09,5.953391e-06,-2.512766e-05,1.810783e-06,8.590379e-05,8.718550e-05,0.000000e+00,2.817966e-07,-2.817966e-07
1.686750e-09,4.948465e-06,-2.687211e-05,1.459318e-06,9.179465e-05,9.315554e-05,0.000000e+00,4.569693e-07,-4.569693e-07
1.687000e-09,4.584191e-06,-2.849593e-05,1.335474e-06,9.730875e-05,9.868529e-05,0.000000e+00,6.724993e-07,-6.724993e-07
1.687250e-09,4.840413e-06,-2.970027e-05,1.432090e-06,1.014257e-04,1.027609e-04,0.000000e+00,8.887587e-07,-8.887587e-07
1.687500e-09,5.657506e-06,-3.027035e-05,1.727984e-06,1.034019e-04,1.046629e-04,0.000000e+00,1.060369e-06,-1.060369e-06
1.687750e-09,6.936956e-06,-3.013213e-05,2.188156e-06,1.029686e-04,1.041543e-04,0.000000e+00,1.151523e-06,-1.151523e-06
1.688000e-09,8.545596e-06,-2.936559e-05,2.765295e-06,1.003831e-04,1.015203e-04,0.000000e+00,1.147349e-06,-1.147349e-06
1.688250e-09,1.032359e-05,-2.817231e-05,3.402619e-06,9.632266e-05,9.745475e-05,0.000000e+00,1.056398e-06,-1.056398e-06
1.688500e-09,1.209582e-05,-2.681552e-05,4.037912e-06,9.168061e-05,9.285529e-05,0.000000e+00,9.049481e-07,-9.049481e-07
1.688750e-09,1.368575e-05,-2.555778e-05,4.608456e-06,8.735346e-05,8.861267e-05,0.000000e+00,7.277791e-07,-7.277791e-07
1.689000e-09,1.493049e-05,-2.461471e-05,5.056385e-06,8.408148e-05,8.545465e-05,0.000000e+00,5.601516e-07,-5.601516e-07
1.689250e-09,1.569565e-05,-2.412968e-05,5.333946e-06,8.236169e-05,8.386106e-05,0.000000e+00,4.331604e-07,-4.331604e-07
1.689500e-09,1.588847e-05,-2.416464e-05,5.408193e-06,8.241582e-05,8.403299e-05,0.000000e+00,3.716400e-07,-3.716400e-07
1.689750e-09,1.546828e-05,-2.469895e-05,5.264674e-06,8.418522e-05,8.588980e-05,0.000000e+00,3.922522e-07,-3.922522e-07
1.690000e-09,1.445291e-05,-2.563223e-05,4.909722e-06,8.733837e-05,8.908112e-05,0.000000e+00,4.998642e-07,-4.998642e-07
1.690250e-09,1.292016e-05,-2.679421e-05,4.370975e-06,9.130049e-05,9.302338e-05,0.000000e+00,6.827276e-07,-6.827276e-07
1.690500e-09,1.100328e-05,-2.796815e-05,3.695776e-06,9.533028e-05,9.698248e-05,0.000000e+00,9.100022e-07,-9.100022e-07
1.690750e-09,8.879906e-06,-2.893128e-05,2.947233e-06,9.865719e-05,1.002115e-04,0.000000e+00,1.135972e-06,-1.135972e-06
1.691000e-09,6.754701e-06,-2.950468e-05,2.198051e-06,1.006550e-04,1.021172e-04,0.000000e+00,1.311863e-06,-1.311863e-06
1.691250e-09,4.837038e-06,-2.959614e-05,1.522616e-06,1.009936e-04,1.024001e-04,0.000000e+00,1.400781e-06,-1.400781e-06
1.691500e-09,3.316394e-06,-2.921949e-05,9.882411e-07,9.971063e-05,1.011158e-04,0.000000e+00,1.388726e-06,-1.388726e-06
1.691750e-09,2.338648e-06,-2.848434e-05,6.467519e-07,9.717831e-05,9.863797e-05,0.000000e+00,1.287016e-06,-1.287016e-06
1.692000e-09,1.986651e-06,-2.756253e-05,5.275823e-07,9.398817e-05,9.554514e-05,0.000000e+00,1.126348e-06,-1.126348e-06
1.692250e-09,2.267951e-06,-2.664521e-05,6.334136e-07,9.080184e-05,9.247790e-05,0.000000e+00,9.465540e-07,-9.465540e-07
1.692500e-09,3.111759e-06,-2.590425e-05,9.390970e-07,8.821619e-05,9.001039e-05,0.000000e+00,7.867576e-07,-7.867576e-07
1.692750e-09,4.376235e-06,-2.546523e-05,1.394240e-06,8.666921e-05,8.856040e-05,0.000000e+00,6.786105e-07,-6.786105e-07
1.693000e-09,5.865845e-06,-2.539282e-05,1.929378e-06,8.638911e-05,8.834080e-05,0.000000e+00,6.426884e-07,-6.426884e-07
1.693250e-09,7.356995e-06,-2.568585e-05,2.465072e-06,8.737667e-05,8.934338e-05,0.000000e+00,6.866240e-07,-6.866240e-07
1.693500e-09,8.628502e-06,-2.627970e-05,2.922745e-06,8.941240e-05,9.134781e-05,0.000000e+00,8.038244e-07,-8.038244e-07
1.693750e-09,9.492477e-06,-2.705630e-05,3.235645e-06,9.208979e-05,9.395659e-05,0.000000e+00,9.731374e-07,-9.731374e-07
1.694000e-09,9.821059e-06,-2.786370e-05,3.358346e-06,9.488193e-05,9.666147e-05,0.000000e+00,1.161224e-06,-1.161224e-06
1.694250e-09,9.565110e-06,-2.854510e-05,3.273393e-06,9.724224e-05,9.894044e-05,0.000000e+00,1.329099e-06,-1.329099e-06
1.694500e-09,8.762085e-06,-2.897229e-05,2.994090e-06,9.872206e-05,1.003683e-04,0.000000e+00,1.441965e-06,-1.441965e-06
1.694750e-09,7.531452e-06,-2.907408e-05,2.562881e-06,9.907126e-05,1.007097e-04,0.000000e+00,1.478847e-06,-1.478847e-06
1.695000e-09,6.057480e-06,-2.885045e-05,2.045231e-06,9.828863e-05,9.996571e-05,0.000000e+00,1.437959e-06,-1.437959e-06
1.695250e-09,4.561103e-06,-2.836815e-05,1.519628e-06,9.660682e-05,9.835851e-05,0.000000e+00,1.335782e-06,-1.335782e-06
1.695500e-09,3.264787e-06,-2.774076e-05,1.065107e-06,9.442192e-05,9.626605e-05,0.000000e+00,1.200889e-06,-1.200889e-06
1.695750e-09,2.356155e-06,-2.710070e-05,7.483240e-07,9.219514e-05,9.412949e-05,0.000000e+00,1.065585e-06,-1.065585e-06
1.696000e-09,1.956757e-06,-2.657170e-05,6.124606e-07,9.035644e-05,9.236192e-05,0.000000e+00,9.584721e-07,-9.584721e-07
1.696250e-09,2.101634e-06,-2.624736e-05,6.699656e-07,8.923010e-05,9.127669e-05,0.000000e+00,8.996011e-07,-8.996011e-07
1.696500e-09,2.733525e-06,-2.617793e-05,9.004963e-07,8.898933e-05,9.104283e-05,0.000000e+00,8.982791e-07,-8.982791e-07
1.696750e-09,3.713136e-06,-2.636500e-05,1.254565e-06,8.963835e-05,9.166685e-05,0.000000e+00,9.527202e-07,-9.527202e-07
1.697000e-09,4.844113e-06,-2.676334e-05,1.662414e-06,9.101892e-05,9.299856e-05,0.000000e+00,1.050894e-06,-1.050894e-06
1.697250e-09,5.908556e-06,-2.728951e-05,2.046631e-06,9.284059e-05,9.475996e-05,0.000000e+00,1.172568e-06,-1.172568e-06
1.697500e-09,6.706577e-06,-2.783744e-05,2.336201e-06,9.473454e-05,9.659707e-05,0.000000e+00,1.292945e-06,-1.292945e-06
1.697750e-09,7.092453e-06,-2.829930e-05,2.479353e-06,9.632651e-05,9.814945e-05,0.000000e+00,1.387850e-06,-1.387850e-06
1.698000e-09,7.000614e-06,-2.858793e-05,2.452792e-06,9.731508e-05,9.912492e-05,0.000000e+00,1.439393e-06,-1.439393e-06
1.698250e-09,6.456674e-06,-2.865513e-05,2.265618e-06,9.753507e-05,9.936046e-05,0.000000e+00,1.440232e-06,-1.440232e-06
1.698500e-09,5.571365e-06,-2.850050e-05,1.957170e-06,9.698785e-05,9.885219e-05,0.000000e+00,1.394826e-06,-1.394826e-06
1.698750e-09,4.518193e-06,-2.816864e-05,1.589088e-06,9.583085e-05,9.774700e-05,0.000000e+00,1.317324e-06,-1.317324e-06
1.699000e-09,3.498724e-06,-2.773643e-05,1.232982e-06,9.433221e-05,9.630065e-05,0.000000e+00,1.227122e-06,-1.227122e-06
1.699250e-09,2.702224e-06,-2.729464e-05,9.560909e-07,9.280648e-05,9.481688e-05,0.000000e+00,1.143845e-06,-1.143845e-06
1.699500e-09,2.267866e-06,-2.692906e-05,8.078578e-07,9.154930e-05,9.358433e-05,0.000000e+00,1.083284e-06,-1.083284e-06
1.699750e-09,2.257471e-06,-2.670504e-05,8.102447e-07,9.078440e-05,9.282421e-05,0.000000e+00,1.055021e-06,-1.055021e-06
1.700000e-09,2.644475e-06,-2.665744e-05,9.538147e-07,9.062953e-05,9.265584e-05,0.000000e+00,1.061676e-06,-1.061676e-06
1.700250e-09,3.321471e-06,-2.678643e-05,1.200409e-06,9.108290e-05,9.308203e-05,0.000000e+00,1.099328e-06,-1.099328e-06
1.700500e-09,4.124713e-06,-2.705913e-05,1.491854e-06,9.202916e-05,9.399385e-05,0.000000e+00,1.158712e-06,-1.158712e-06
1.700750e-09,4.870334e-06,-2.741654e-05,1.762827e-06,9.326383e-05,9.519388e-05,0.000000e+00,1.227037e-06,-1.227037e-06
1.701000e-09,5.394297e-06,-2.778523e-05,1.955052e-06,9.453358e-05,9.643529e-05,0.000000e+00,1.290373e-06,-1.290373e-06
1.701250e-09,5.587237e-06,-2.809204e-05,2.029674e-06,9.558703e-05,9.747138e-05,0.000000e+00,1.336379e-06,-1.336379e-06
