time,"I(RINA)","I(RINB)","I(RINC)","I(LQ|X1)","I(LQ|X2)"
1.385800e-09,5.000513e-06,4.999035e-06,-4.999133e-06,1.680182e-05,-3.998104e-05
1.386000e-09,5.000543e-06,4.998973e-06,-4.999055e-06,1.619841e-05,-3.841372e-05
1.386200e-09,5.000570e-06,4.998916e-06,-4.998984e-06,1.554362e-05,-3.671282e-05
1.386400e-09,5.000594e-06,4.998873e-06,-4.998929e-06,1.483235e-05,-3.486441e-05
1.386600e-09,5.000615e-06,4.998847e-06,-4.998894e-06,1.405934e-05,-3.285401e-05
1.386800e-09,5.000633e-06,4.998838e-06,-4.998881e-06,1.321954e-05,-3.066720e-05
1.387000e-09,5.000646e-06,4.998843e-06,-4.998887e-06,1.230842e-05,-2.829056e-05
1.387200e-09,5.000656e-06,4.998857e-06,-4.998906e-06,1.132259e-05,-2.571306e-05
1.387400e-09,5.000661e-06,4.998871e-06,-4.998932e-06,1.026056e-05,-2.292796e-05
1.387600e-09,5.000660e-06,4.998879e-06,-4.998956e-06,9.123679e-06,-1.993520e-05
1.387800e-09,5.000654e-06,4.998877e-06,-4.998974e-06,7.917149e-06,-1.674414e-05
1.388000e-09,5.000641e-06,4.998863e-06,-4.998984e-06,6.651053e-06,-1.337643e-05
1.388200e-09,5.000620e-06,4.998839e-06,-4.998986e-06,5.341041e-06,-9.868356e-06
1.388400e-09,5.000592e-06,4.998808e-06,-4.998984e-06,4.008479e-06,-6.272184e-06
1.388600e-09,5.000555e-06,4.998777e-06,-4.998984e-06,2.679815e-06,-2.655650e-06
1.388800e-09,5.000509e-06,4.998754e-06,-4.998993e-06,1.385140e-06,9.005313e-07
1.389000e-09,5.000454e-06,4.998745e-06,-4.999016e-06,1.561694e-07,4.307037e-06
1.389200e-09,5.000391e-06,4.998753e-06,-4.999058e-06,-9.758625e-07,7.471397e-06
1.389400e-09,5.000320e-06,4.998782e-06,-4.999119e-06,-1.981893e-06,1.030348e-05
1.389600e-09,5.000244e-06,4.998829e-06,-4.999198e-06,-2.835966e-06,1.272007e-05
1.389800e-09,5.000164e-06,4.998893e-06,-4.999288e-06,-3.515461e-06,1.464819e-05
1.390000e-09,5.000082e-06,4.998966e-06,-4.999384e-06,-4.001023e-06,1.602727e-05
1.390200e-09,5.000002e-06,4.999044e-06,-4.999477e-06,-4.276710e-06,1.681088e-05
1.390400e-09,4.999926e-06,4.999121e-06,-4.999560e-06,-4.330766e-06,1.696858e-05
1.390600e-09,4.999857e-06,4.999192e-06,-4.999627e-06,-4.157120e-06,1.648818e-05
1.390800e-09,4.999798e-06,4.999253e-06,-4.999674e-06,-3.757371e-06,1.537849e-05
1.391000e-09,4.999752e-06,4.999302e-06,-4.999698e-06,-3.142829e-06,1.367221e-05
1.391200e-09,4.999719e-06,4.999340e-06,-4.999699e-06,-2.336117e-06,1.142859e-05
1.391400e-09,4.999702e-06,4.999366e-06,-4.999681e-06,-1.371875e-06,8.735041e-06
1.391600e-09,4.999700e-06,4.999382e-06,-4.999647e-06,-2.961350e-07,5.707066e-06
1.391800e-09,4.999712e-06,4.999390e-06,-4.999601e-06,8.359241e-07,2.485260e-06
1.392000e-09,4.999737e-06,4.999391e-06,-4.999548e-06,1.963865e-06,-7.712101e-07
1.392200e-09,4.999772e-06,4.999384e-06,-4.999494e-06,3.027034e-06,-3.894562e-06
1.392400e-09,4.999812e-06,4.999371e-06,-4.999440e-06,3.969723e-06,-6.720398e-06
1.392600e-09,4.999855e-06,4.999351e-06,-4.999392e-06,4.745217e-06,-9.099555e-06
1.392800e-09,4.999894e-06,4.999325e-06,-4.999351e-06,5.317914e-06,-1.090776e-05
1.393000e-09,4.999927e-06,4.999293e-06,-4.999321e-06,5.663579e-06,-1.205221e-05
1.393200e-09,4.999948e-06,4.999256e-06,-4.999301e-06,5.768672e-06,-1.247563e-05
1.393400e-09,4.999955e-06,4.999215e-06,-4.999294e-06,5.629990e-06,-1.215897e-05
1.393600e-09,4.999944e-06,4.999174e-06,-4.999299e-06,5.255446e-06,-1.112397e-05
1.393800e-09,4.999914e-06,4.999136e-06,-4.999319e-06,4.665895e-06,-9.435359e-06
1.394000e-09,4.999865e-06,4.999103e-06,-4.999351e-06,3.896983e-06,-7.201515e-06
1.394200e-09,4.999799e-06,4.999079e-06,-4.999395e-06,2.999529e-06,-4.571734e-06
1.394400e-09,4.999718e-06,4.999066e-06,-4.999449e-06,2.037268e-06,-1.728448e-06
1.394600e-09,4.999627e-06,4.999066e-06,-4.999511e-06,1.081697e-06,1.125727e-06
1.394800e-09,4.999531e-06,4.999081e-06,-4.999577e-06,2.049107e-07,3.784653e-06
1.395000e-09,4.999436e-06,4.999108e-06,-4.999642e-06,-5.279015e-07,6.056335e-06
1.395200e-09,4.999349e-06,4.999147e-06,-4.999701e-06,-1.064664e-06,7.778789e-06
1.395400e-09,4.999274e-06,4.999193e-06,-4.999751e-06,-1.370394e-06,8.832355e-06
1.395600e-09,4.999217e-06,4.999242e-06,-4.999785e-06,-1.428986e-06,9.148085e-06
1.395800e-09,4.999181e-06,4.999290e-06,-4.999801e-06,-1.243499e-06,8.712773e-06
1.396000e-09,4.999167e-06,4.999332e-06,-4.999796e-06,-8.356390e-07,7.571188e-06
1.396200e-09,4.999176e-06,4.999362e-06,-4.999770e-06,-2.446236e-07,5.825217e-06
1.396400e-09,4.999205e-06,4.999379e-06,-4.999723e-06,4.750400e-07,3.628710e-06
1.396600e-09,4.999250e-06,4.999380e-06,-4.999658e-06,1.257530e-06,1.176659e-06
1.396800e-09,4.999305e-06,4.999364e-06,-4.999580e-06,2.031658e-06,-1.311572e-06
1.397000e-09,4.999365e-06,4.999334e-06,-4.999496e-06,2.728087e-06,-3.613309e-06
1.397200e-09,4.999421e-06,4.999291e-06,-4.999413e-06,3.286394e-06,-5.524654e-06
1.397400e-09,4.999468e-06,4.999240e-06,-4.999336e-06,3.660594e-06,-6.880057e-06
1.397600e-09,4.999499e-06,4.999185e-06,-4.999274e-06,3.822506e-06,-7.567074e-06
1.397800e-09,4.999510e-06,4.999132e-06,-4.999231e-06,3.763285e-06,-7.535747e-06
1.398000e-09,4.999498e-06,4.999085e-06,-4.999210e-06,3.493832e-06,-6.803005e-06
1.398200e-09,4.999463e-06,4.999047e-06,-4.999212e-06,3.044412e-06,-5.452303e-06
1.398400e-09,4.999405e-06,4.999020e-06,-4.999238e-06,2.463051e-06,-3.627784e-06
1.398600e-09,4.999328e-06,4.999004e-06,-4.999283e-06,1.811842e-06,-1.521817e-06
1.398800e-09,4.999235e-06,4.998999e-06,-4.999342e-06,1.160714e-06,6.442557e-07
1.399000e-09,4.999133e-06,4.999002e-06,-4.999410e-06,5.792843e-07,2.644286e-06
1.399200e-09,4.999028e-06,4.999009e-06,-4.999480e-06,1.283966e-07,4.272683e-06
1.399400e-09,4.998926e-06,4.999017e-06,-4.999546e-06,-1.469011e-07,5.366863e-06
1.399600e-09,4.998833e-06,4.999021e-06,-4.999600e-06,-2.219225e-07,5.824002e-06
1.399800e-09,4.998754e-06,4.999020e-06,-4.999639e-06,-9.438401e-08,5.611023e-06
1.400000e-09,4.998691e-06,4.999010e-06,-4.999659e-06,2.156805e-07,4.767834e-06
1.400200e-09,4.998648e-06,4.998991e-06,-4.999658e-06,6.679546e-07,3.403657e-06
1.400400e-09,4.998624e-06,4.998965e-06,-4.999636e-06,1.206060e-06,1.685908e-06
1.400600e-09,4.998617e-06,4.998932e-06,-4.999596e-06,1.764153e-06,-1.785404e-07
1.400800e-09,4.998626e-06,4.998897e-06,-4.999538e-06,2.275339e-06,-1.968173e-06
1.401000e-09,4.998646e-06,4.998863e-06,-4.999468e-06,2.680467e-06,-3.474195e-06
1.401200e-09,4.998673e-06,4.998834e-06,-4.999389e-06,2.935515e-06,-4.525975e-06
1.401400e-09,4.998703e-06,4.998812e-06,-4.999306e-06,3.016374e-06,-5.010884e-06
1.401600e-09,4.998731e-06,4.998799e-06,-4.999223e-06,2.920785e-06,-4.886575e-06
1.401800e-09,4.998752e-06,4.998796e-06,-4.999145e-06,2.667847e-06,-4.185158e-06
1.402000e-09,4.998764e-06,4.998800e-06,-4.999075e-06,2.295456e-06,-3.009136e-06
1.402200e-09,4.998761e-06,4.998809e-06,-4.999016e-06,1.855714e-06,-1.518950e-06
1.402400e-09,4.998742e-06,4.998816e-06,-4.998971e-06,1.408326e-06,8.738114e-08
1.402600e-09,4.998705e-06,4.998817e-06,-4.998941e-06,1.012587e-06,1.600451e-06
1.402800e-09,4.998648e-06,4.998805e-06,-4.998926e-06,7.192865e-07,2.827585e-06
1.403000e-09,4.998572e-06,4.998777e-06,-4.998928e-06,5.640828e-07,3.618263e-06
1.403200e-09,4.998478e-06,4.998729e-06,-4.998946e-06,5.633928e-07,3.883103e-06
1.403400e-09,4.998367e-06,4.998659e-06,-4.998979e-06,7.130335e-07,3.604319e-06
1.403600e-09,4.998241e-06,4.998569e-06,-4.999023e-06,9.893583e-07,2.836962e-06
1.403800e-09,4.998105e-06,4.998462e-06,-4.999075e-06,1.352632e-06,1.700919e-06
1.404000e-09,4.997963e-06,4.998345e-06,-4.999130e-06,1.752493e-06,3.641578e-07
1.404200e-09,4.997820e-06,4.998223e-06,-4.999183e-06,2.135117e-06,-9.811317e-07
1.404400e-09,4.997681e-06,4.998106e-06,-4.999228e-06,2.451065e-06,-2.146222e-06
1.404600e-09,4.997552e-06,4.998001e-06,-4.999257e-06,2.662409e-06,-2.972842e-06
1.404800e-09,4.997439e-06,4.997917e-06,-4.999266e-06,2.747782e-06,-3.355083e-06
1.405000e-09,4.997346e-06,4.997857e-06,-4.999249e-06,2.704744e-06,-3.253161e-06
1.405200e-09,4.997277e-06,4.997826e-06,-4.999203e-06,2.549413e-06,-2.697604e-06
1.405400e-09,4.997232e-06,4.997822e-06,-4.999126e-06,2.313668e-06,-1.783656e-06
1.405600e-09,4.997211e-06,4.997842e-06,-4.999020e-06,2.040233e-06,-6.565322e-07
1.405800e-09,4.997209e-06,4.997879e-06,-4.998887e-06,1.776089e-06,5.107821e-07
1.406000e-09,4.997219e-06,4.997924e-06,-4.998735e-06,1.565151e-06,1.544052e-06
1.406200e-09,4.997235e-06,4.997967e-06,-4.998572e-06,1.441480e-06,2.294309e-06
1.406400e-09,4.997245e-06,4.997996e-06,-4.998406e-06,1.424351e-06,2.659887e-06
1.406600e-09,4.997240e-06,4.998002e-06,-4.998249e-06,1.515937e-06,2.600577e-06
1.406800e-09,4.997208e-06,4.997975e-06,-4.998109e-06,1.701755e-06,2.142121e-06
1.407000e-09,4.997143e-06,4.997910e-06,-4.997997e-06,1.953577e-06,1.370746e-06
1.407200e-09,4.997037e-06,4.997803e-06,-4.997917e-06,2.234335e-06,4.186114e-07
1.407400e-09,4.996885e-06,4.997655e-06,-4.997873e-06,2.504352e-06,-5.577938e-07
1.407600e-09,4.996689e-06,4.997469e-06,-4.997864e-06,2.727977e-06,-1.402984e-06
1.407800e-09,4.996449e-06,4.997252e-06,-4.997886e-06,2.879397e-06,-1.987291e-06
1.408000e-09,4.996173e-06,4.997011e-06,-4.997932e-06,2.946568e-06,-2.226901e-06
1.408200e-09,4.995868e-06,4.996758e-06,-4.997993e-06,2.932632e-06,-2.095901e-06
1.408400e-09,4.995546e-06,4.996502e-06,-4.998056e-06,2.854778e-06,-1.628707e-06
1.408600e-09,4.995216e-06,4.996254e-06,-4.998111e-06,2.740917e-06,-9.128285e-07
1.408800e-09,4.994891e-06,4.996021e-06,-4.998145e-06,2.624757e-06,-7.322815e-08
1.409000e-09,4.994578e-06,4.995811e-06,-4.998148e-06,2.540022e-06,7.492110e-07
1.409200e-09,4.994283e-06,4.995626e-06,-4.998112e-06,2.514764e-06,1.421528e-06
1.409400e-09,4.994011e-06,4.995467e-06,-4.998033e-06,2.566799e-06,1.840683e-06
1.409600e-09,4.993761e-06,4.995332e-06,-4.997909e-06,2.701091e-06,1.949882e-06
1.409800e-09,4.993529e-06,4.995215e-06,-4.997742e-06,2.909471e-06,1.746591e-06
1.410000e-09,4.993308e-06,4.995110e-06,-4.997536e-06,3.172575e-06,1.281175e-06
1.410200e-09,4.993090e-06,4.995006e-06,-4.997300e-06,3.463540e-06,6.466873e-07
1.410400e-09,4.992865e-06,4.994895e-06,-4.997040e-06,3.752806e-06,-3.832015e-08
1.410600e-09,4.992619e-06,4.994765e-06,-4.996766e-06,4.013197e-06,-6.509816e-07
1.410800e-09,4.992343e-06,4.994607e-06,-4.996487e-06,4.224419e-06,-1.085553e-06
1.411000e-09,4.992024e-06,4.994412e-06,-4.996209e-06,4.376145e-06,-1.271273e-06
1.411200e-09,4.991655e-06,4.994172e-06,-4.995939e-06,4.469184e-06,-1.183532e-06
1.411400e-09,4.991227e-06,4.993882e-06,-4.995679e-06,4.514609e-06,-8.465781e-07
1.411600e-09,4.990736e-06,4.993539e-06,-4.995431e-06,4.531115e-06,-3.275641e-07
1.411800e-09,4.990178e-06,4.993143e-06,-4.995191e-06,4.541170e-06,2.767839e-07
1.412000e-09,4.989553e-06,4.992692e-06,-4.994957e-06,4.566626e-06,8.583537e-07
1.412200e-09,4.988860e-06,4.992191e-06,-4.994721e-06,4.624599e-06,1.317354e-06
1.412400e-09,4.988101e-06,4.991639e-06,-4.994477e-06,4.724324e-06,1.579925e-06
1.412600e-09,4.987274e-06,4.991040e-06,-4.994215e-06,4.865574e-06,1.610475e-06
1.412800e-09,4.986381e-06,4.990396e-06,-4.993927e-06,5.038846e-06,1.416639e-06
1.413000e-09,4.985418e-06,4.989705e-06,-4.993605e-06,5.227217e-06,1.046205e-06
1.413200e-09,4.984384e-06,4.988966e-06,-4.993240e-06,5.409449e-06,5.768326e-07
1.413400e-09,4.983272e-06,4.988176e-06,-4.992826e-06,5.563760e-06,1.006582e-07
1.413600e-09,4.982075e-06,4.987327e-06,-4.992355e-06,5.671587e-06,-2.932588e-07
1.413800e-09,4.980785e-06,4.986412e-06,-4.991824e-06,5.720680e-06,-5.353278e-07
1.414000e-09,4.979388e-06,4.985420e-06,-4.991226e-06,5.707013e-06,-5.876201e-07
1.414200e-09,4.977872e-06,4.984339e-06,-4.990558e-06,5.635226e-06,-4.496929e-07
1.414400e-09,4.976221e-06,4.983154e-06,-4.989813e-06,5.517589e-06,-1.571519e-07
1.414600e-09,4.974418e-06,4.981851e-06,-4.988985e-06,5.371774e-06,2.265300e-07
1.414800e-09,4.972446e-06,4.980413e-06,-4.988067e-06,5.217865e-06,6.231727e-07
1.415000e-09,4.970287e-06,4.978825e-06,-4.987050e-06,5.075195e-06,9.553758e-07
1.415200e-09,4.967923e-06,4.977068e-06,-4.985922e-06,4.959540e-06,1.161309e-06
1.415400e-09,4.965334e-06,4.975124e-06,-4.984672e-06,4.881159e-06,1.205992e-06
1.415600e-09,4.962503e-06,4.972973e-06,-4.983283e-06,4.843942e-06,1.087006e-06
1.415800e-09,4.959411e-06,4.970593e-06,-4.981738e-06,4.845717e-06,8.337211e-07
1.416000e-09,4.956044e-06,4.967961e-06,-4.980019e-06,4.879540e-06,5.004149e-07
1.416200e-09,4.952390e-06,4.965052e-06,-4.978103e-06,4.935611e-06,1.548140e-07
1.416400e-09,4.948444e-06,4.961840e-06,-4.975969e-06,5.003379e-06,-1.355596e-07
1.416600e-09,4.944211e-06,4.958295e-06,-4.973590e-06,5.073398e-06,-3.165100e-07
1.416800e-09,4.939714e-06,4.954394e-06,-4.970938e-06,5.138596e-06,-3.572152e-07
1.417000e-09,4.934998e-06,4.950112e-06,-4.967984e-06,5.194764e-06,-2.553389e-07
1.417200e-09,4.930143e-06,4.945434e-06,-4.964695e-06,5.240288e-06,-3.638067e-08
1.417400e-09,4.925272e-06,4.940357e-06,-4.961034e-06,5.275278e-06,2.523999e-07
1.417600e-09,4.920566e-06,4.934898e-06,-4.956963e-06,5.300417e-06,5.520903e-07
1.417800e-09,4.916276e-06,4.929103e-06,-4.952443e-06,5.315869e-06,8.041208e-07
1.418000e-09,4.912729e-06,4.923065e-06,-4.947438e-06,5.320545e-06,9.617085e-07
1.418200e-09,4.910330e-06,4.916934e-06,-4.941916e-06,5.311930e-06,9.985068e-07
1.418400e-09,4.909545e-06,4.910941e-06,-4.935859e-06,5.286500e-06,9.128588e-07
1.418600e-09,4.910868e-06,4.905414e-06,-4.929275e-06,5.240612e-06,7.269858e-07
1.418800e-09,4.914753e-06,4.900795e-06,-4.922206e-06,5.171613e-06,4.814808e-07
1.419000e-09,4.921534e-06,4.897644e-06,-4.914756e-06,5.078858e-06,2.263996e-07
1.419200e-09,4.931321e-06,4.896613e-06,-4.907112e-06,4.964352e-06,1.087410e-08
1.419400e-09,4.943919e-06,4.898396e-06,-4.899574e-06,4.832807e-06,-1.266083e-07
1.419600e-09,4.958781e-06,4.903624e-06,-4.892591e-06,4.691063e-06,-1.653352e-07
1.419800e-09,4.975020e-06,4.912733e-06,-4.886785e-06,4.546973e-06,-1.055922e-07
1.420000e-09,4.991505e-06,4.925811e-06,-4.882955e-06,4.407956e-06,3.249395e-08
1.420200e-09,5.007001e-06,4.942472e-06,-4.882041e-06,4.279529e-06,2.140531e-07
1.420400e-09,5.020344e-06,4.961812e-06,-4.885029e-06,4.164111e-06,3.972928e-07
1.420600e-09,5.030589e-06,4.982478e-06,-4.892778e-06,4.060320e-06,5.423193e-07
1.420800e-09,5.037114e-06,5.002835e-06,-4.905793e-06,3.962914e-06,6.191114e-07
1.421000e-09,5.039659e-06,5.021223e-06,-4.923990e-06,3.863329e-06,6.130549e-07
1.421200e-09,5.038299e-06,5.036199e-06,-4.946544e-06,3.750720e-06,5.270207e-07
1.421400e-09,5.033381e-06,5.046736e-06,-4.971890e-06,3.613250e-06,3.797282e-07
1.421600e-09,5.025445e-06,5.052310e-06,-4.997919e-06,3.439405e-06,2.009120e-07
1.421800e-09,5.015153e-06,5.052885e-06,-5.022321e-06,3.219073e-06,2.445049e-08
1.422000e-09,5.003238e-06,5.048829e-06,-5.042982e-06,2.944251e-06,-1.190194e-07
1.422200e-09,4.990471e-06,5.040783e-06,-5.058312e-06,2.609293e-06,-2.084369e-07
1.422400e-09,4.977658e-06,5.029541e-06,-5.067433e-06,2.210754e-06,-2.363301e-07
1.422600e-09,4.965631e-06,5.015964e-06,-5.070184e-06,1.746958e-06,-2.097784e-07
1.422800e-09,4.955238e-06,5.000932e-06,-5.066994e-06,1.217491e-06,-1.482661e-07
1.423000e-09,4.947315e-06,4.985332e-06,-5.058683e-06,6.228711e-07,-7.902015e-08
1.423200e-09,4.942622e-06,4.970072e-06,-5.046266e-06,-3.536913e-08,-3.091750e-08
1.423400e-09,4.941748e-06,4.956097e-06,-5.030799e-06,-7.539631e-07,-2.829198e-08
1.423600e-09,4.945004e-06,4.944387e-06,-5.013307e-06,-1.526425e-06,-8.591828e-08
1.423800e-09,4.952308e-06,4.935920e-06,-4.994763e-06,-2.340842e-06,-2.061352e-07
1.424000e-09,4.963124e-06,4.931585e-06,-4.976125e-06,-3.177278e-06,-3.785714e-07
1.424200e-09,4.976467e-06,4.932052e-06,-4.958383e-06,-4.005542e-06,-5.823753e-07
1.424400e-09,4.991000e-06,4.937611e-06,-4.942598e-06,-4.784381e-06,-7.903541e-07
1.424600e-09,5.005217e-06,4.948026e-06,-4.929909e-06,-5.463271e-06,-9.740895e-07
1.424800e-09,5.017657e-06,4.962462e-06,-4.921478e-06,-5.987441e-06,-1.108983e-06
1.425000e-09,5.027112e-06,4.979525e-06,-4.918359e-06,-6.305912e-06,-1.178292e-06
1.425200e-09,5.032775e-06,4.997431e-06,-4.921300e-06,-6.381219e-06,-1.175500e-06
1.425400e-09,5.034303e-06,5.014270e-06,-4.930511e-06,-6.198720e-06,-1.104747e-06
1.425600e-09,5.031805e-06,5.028302e-06,-4.945472e-06,-5.773040e-06,-9.794463e-07
1.425800e-09,5.025764e-06,5.038206e-06,-4.964868e-06,-5.149655e-06,-8.195182e-07
1.426000e-09,5.016936e-06,5.043224e-06,-4.986700e-06,-4.400597e-06,-6.478653e-07
1.426200e-09,5.006252e-06,5.043194e-06,-5.008577e-06,-3.614719e-06,-4.867691e-07
1.426400e-09,4.994734e-06,5.038476e-06,-5.028113e-06,-2.884368e-06,-3.547944e-07
1.426600e-09,4.983434e-06,5.029824e-06,-5.043316e-06,-2.291342e-06,-2.646254e-07
1.426800e-09,4.973374e-06,5.018250e-06,-5.052866e-06,-1.895211e-06,-2.220446e-07
1.427000e-09,4.965499e-06,5.004904e-06,-5.056224e-06,-1.726519e-06,-2.260580e-07
1.427200e-09,4.960597e-06,4.990987e-06,-5.053573e-06,-1.786051e-06,-2.699990e-07
1.427400e-09,4.959212e-06,4.977703e-06,-5.045659e-06,-2.049720e-06,-3.433240e-07
1.427600e-09,4.961555e-06,4.966208e-06,-5.033591e-06,-2.477155e-06,-4.337450e-07
1.427800e-09,4.967428e-06,4.957557e-06,-5.018657e-06,-3.021201e-06,-5.293293e-07
1.428000e-09,4.976207e-06,4.952624e-06,-5.002209e-06,-3.635538e-06,-6.202299e-07
1.428200e-09,4.986889e-06,4.951993e-06,-4.985593e-06,-4.278601e-06,-6.997822e-07
1.428400e-09,4.998223e-06,4.955837e-06,-4.970130e-06,-4.913506e-06,-7.648212e-07
1.428600e-09,5.008884e-06,4.963828e-06,-4.957090e-06,-5.505282e-06,-8.152193e-07
1.428800e-09,5.017668e-06,4.975118e-06,-4.947650e-06,-6.017740e-06,-8.528004e-07
1.429000e-09,5.023656e-06,4.988409e-06,-4.942793e-06,-6.412397e-06,-8.799236e-07
1.429200e-09,5.026315e-06,5.002129e-06,-4.943165e-06,-6.650985e-06,-8.981134e-07
1.429400e-09,5.025534e-06,5.014667e-06,-4.948914e-06,-6.701606e-06,-9.071158e-07
1.429600e-09,5.021587e-06,5.024618e-06,-4.959560e-06,-6.547074e-06,-9.046707e-07
1.429800e-09,5.015066e-06,5.030969e-06,-4.973976e-06,-6.192904e-06,-8.871178e-07
1.430000e-09,5.006787e-06,5.033211e-06,-4.990493e-06,-5.672162e-06,-8.507306e-07
1.430200e-09,4.997693e-06,5.031343e-06,-5.007145e-06,-5.045041e-06,-7.934545e-07
1.430400e-09,4.988768e-06,5.025812e-06,-5.021981e-06,-4.392384e-06,-7.165739e-07
1.430600e-09,4.980959e-06,5.017405e-06,-5.033368e-06,-3.804044e-06,-6.257940e-07
1.430800e-09,4.975092e-06,5.007129e-06,-5.040208e-06,-3.364394e-06,-5.313220e-07
1.431000e-09,4.971795e-06,4.996109e-06,-5.042043e-06,-3.138150e-06,-4.467558e-07
1.431200e-09,4.971428e-06,4.985490e-06,-5.039018e-06,-3.159561e-06,-3.868822e-07
1.431400e-09,4.974016e-06,4.976357e-06,-5.031776e-06,-3.427156e-06,-3.647840e-07
1.431600e-09,4.979231e-06,4.969654e-06,-5.021312e-06,-3.904832e-06,-3.888720e-07
1.431800e-09,4.986418e-06,4.966094e-06,-5.008823e-06,-4.528631e-06,-4.605343e-07
1.432000e-09,4.994671e-06,4.966070e-06,-4.995599e-06,-5.217457e-06,-5.730083e-07
1.432200e-09,5.002962e-06,4.969582e-06,-4.982932e-06,-5.885520e-06,-7.118406e-07
1.432400e-09,5.010286e-06,4.976203e-06,-4.972043e-06,-6.454301e-06,-8.569557e-07
1.432600e-09,5.015803e-06,4.985110e-06,-4.964002e-06,-6.862335e-06,-9.859975e-07
1.432800e-09,5.018943e-06,4.995186e-06,-4.959641e-06,-7.071751e-06,-1.078306e-06
1.433000e-09,5.019458e-06,5.005179e-06,-4.959445e-06,-7.071178e-06,-1.118738e-06
1.433200e-09,5.017431e-06,5.013881e-06,-4.963456e-06,-6.875201e-06,-1.100548e-06
1.433400e-09,5.013229e-06,5.020305e-06,-4.971218e-06,-6.520893e-06,-1.026733e-06
1.433600e-09,5.007442e-06,5.023805e-06,-4.981795e-06,-6.062168e-06,-9.095768e-07
1.433800e-09,5.000799e-06,5.024133e-06,-4.993881e-06,-5.562741e-06,-7.684604e-07
1.434000e-09,4.994088e-06,5.021429e-06,-5.005988e-06,-5.088506e-06,-6.264030e-07
1.434200e-09,4.988076e-06,5.016164e-06,-5.016666e-06,-4.700097e-06,-5.060089e-07
1.434400e-09,4.983435e-06,5.009058e-06,-5.024718e-06,-4.446337e-06,-4.256117e-07
1.434600e-09,4.980676e-06,5.000978e-06,-5.029349e-06,-4.359165e-06,-3.963357e-07
1.434800e-09,4.980088e-06,4.992853e-06,-5.030235e-06,-4.450483e-06,-4.205806e-07
1.435000e-09,4.981701e-06,4.985581e-06,-5.027509e-06,-4.711140e-06,-4.921312e-07
1.435200e-09,4.985279e-06,4.979954e-06,-5.021690e-06,-5.112116e-06,-5.977635e-07
1.435400e-09,4.990337e-06,4.976578e-06,-5.013575e-06,-5.607794e-06,-7.199399e-07
1.435600e-09,4.996214e-06,4.975806e-06,-5.004134e-06,-6.141055e-06,-8.400077e-07
1.435800e-09,5.002157e-06,4.977691e-06,-4.994409e-06,-6.649824e-06,-9.412740e-07
1.436000e-09,5.007431e-06,4.981962e-06,-4.985426e-06,-7.074481e-06,-1.011418e-06
1.436200e-09,5.011418e-06,4.988054e-06,-4.978114e-06,-7.365371e-06,-1.043890e-06
1.436400e-09,5.013692e-06,4.995176e-06,-4.973230e-06,-7.489477e-06,-1.038180e-06
1.436600e-09,5.014066e-06,5.002421e-06,-4.971282e-06,-7.435307e-06,-9.990876e-07
1.436800e-09,5.012591e-06,5.008895e-06,-4.972455e-06,-7.215099e-06,-9.352666e-07
1.437000e-09,5.009539e-06,5.013840e-06,-4.976579e-06,-6.863813e-06,-8.574426e-07
1.437200e-09,5.005347e-06,5.016729e-06,-4.983124e-06,-6.434793e-06,-7.766666e-07
1.437400e-09,5.000562e-06,5.017320e-06,-4.991259e-06,-5.992578e-06,-7.028931e-07
1.437600e-09,4.995774e-06,5.015661e-06,-4.999963e-06,-5.603849e-06,-6.440371e-07
1.437800e-09,4.991549e-06,5.012061e-06,-5.008168e-06,-5.327908e-06,-6.055245e-07
1.438000e-09,4.988374e-06,5.007031e-06,-5.014911e-06,-5.208180e-06,-5.902422e-07
1.438200e-09,4.986599e-06,5.001216e-06,-5.019461e-06,-5.266118e-06,-5.987347e-07
1.438400e-09,4.986401e-06,4.995316e-06,-5.021397e-06,-5.498406e-06,-6.294978e-07
1.438600e-09,4.987765e-06,4.990014e-06,-5.020638e-06,-5.877868e-06,-6.792628e-07
1.438800e-09,4.990479e-06,4.985908e-06,-5.017416e-06,-6.357799e-06,-7.432408e-07
1.439000e-09,4.994167e-06,4.983447e-06,-5.012221e-06,-6.878988e-06,-8.153649e-07
1.439200e-09,4.998339e-06,4.982885e-06,-5.005722e-06,-7.378284e-06,-8.886091e-07
1.439400e-09,5.002460e-06,4.984245e-06,-4.998690e-06,-7.797393e-06,-9.554658e-07
1.439600e-09,5.006019e-06,4.987317e-06,-4.991915e-06,-8.090656e-06,-1.008623e-06
1.439800e-09,5.008601e-06,4.991680e-06,-4.986138e-06,-8.230741e-06,-1.041810e-06
1.440000e-09,5.009934e-06,4.996759e-06,-4.981975e-06,-8.211586e-06,-1.050717e-06
1.440200e-09,5.009913e-06,5.001904e-06,-4.979861e-06,-8.048324e-06,-1.033806e-06
1.440400e-09,5.008606e-06,5.006480e-06,-4.979998e-06,-7.774373e-06,-9.928399e-07
1.440600e-09,5.006230e-06,5.009950e-06,-4.982327e-06,-7.436224e-06,-9.329691e-07
1.440800e-09,5.003118e-06,5.011945e-06,-4.986524e-06,-7.086752e-06,-8.622619e-07
1.441000e-09,4.999673e-06,5.012297e-06,-4.992042e-06,-6.778024e-06,-7.907108e-07
1.441200e-09,4.996317e-06,5.011046e-06,-4.998181e-06,-6.554563e-06,-7.288251e-07
