time,"V(B11|XCON)","V(B21|XCON)","I(B11|XCON)","I(B21|XCON)"
2.707800e-09,5.267935e-05,2.437750e-05,-4.134782e-05,2.563881e-05
2.708000e-09,4.721606e-05,1.804715e-05,-4.160961e-05,2.502492e-05
2.708200e-09,3.606132e-05,6.510939e-06,-4.178438e-05,2.452280e-05
2.708400e-09,2.125109e-05,-7.760887e-06,-4.178614e-05,2.414350e-05
2.708600e-09,5.583946e-06,-2.205356e-05,-4.155590e-05,2.386811e-05
2.708800e-09,-7.956173e-06,-3.387960e-05,-4.108365e-05,2.366413e-05
2.709000e-09,-1.685106e-05,-4.134056e-05,-4.041487e-05,2.349833e-05
2.709200e-09,-1.958017e-05,-4.337281e-05,-3.963942e-05,2.334229e-05
2.709400e-09,-1.589591e-05,-3.987264e-05,-3.886803e-05,2.317242e-05
2.709600e-09,-6.802122e-06,-3.168500e-05,-3.820515e-05,2.296817e-05
2.709800e-09,5.717727e-06,-2.044377e-05,-3.772605e-05,2.271176e-05
2.710000e-09,1.913274e-05,-8.275923e-06,-3.746289e-05,2.239000e-05
2.710200e-09,3.086267e-05,2.584338e-06,-3.740118e-05,2.199725e-05
2.710400e-09,3.875923e-05,1.019984e-05,-3.748619e-05,2.153801e-05
2.710600e-09,4.149567e-05,1.327642e-05,-3.763715e-05,2.102825e-05
2.710800e-09,3.879462e-05,1.138761e-05,-3.776626e-05,2.049478e-05
2.711000e-09,3.144336e-05,5.040663e-06,-3.779795e-05,1.997218e-05
2.711200e-09,2.108821e-05,-4.426011e-06,-3.768371e-05,1.949673e-05
2.711400e-09,9.858096e-06,-1.509902e-05,-3.740874e-05,1.909799e-05
2.711600e-09,-8.636314e-08,-2.486138e-05,-3.698971e-05,1.878976e-05
2.711800e-09,-6.969472e-06,-3.181606e-05,-3.646619e-05,1.856418e-05
2.712000e-09,-9.698743e-06,-3.467628e-05,-3.588974e-05,1.839198e-05
2.712200e-09,-8.006206e-06,-3.302984e-05,-3.531432e-05,1.822997e-05
2.712400e-09,-2.436473e-06,-2.740651e-05,-3.478955e-05,1.803362e-05
2.712600e-09,5.791223e-06,-1.912814e-05,-3.435561e-05,1.776987e-05
2.712800e-09,1.501557e-05,-9.984814e-06,-3.403833e-05,1.742539e-05
2.713000e-09,2.343147e-05,-1.828293e-06,-3.384411e-05,1.700746e-05
2.713200e-09,2.942086e-05,3.811447e-06,-3.375612e-05,1.653839e-05
2.713400e-09,3.186676e-05,6.002382e-06,-3.373483e-05,1.604688e-05
2.713600e-09,3.038466e-05,4.537383e-06,-3.372497e-05,1.556034e-05
2.713800e-09,2.540582e-05,-8.730802e-08,-3.366801e-05,1.510058e-05
2.714000e-09,1.807673e-05,-6.813486e-06,-3.351694e-05,1.468267e-05
2.714200e-09,9.991216e-06,-1.424369e-05,-3.324802e-05,1.431511e-05
2.714400e-09,2.824595e-06,-2.090715e-05,-3.286569e-05,1.399965e-05
2.714600e-09,-2.032453e-06,-2.553150e-05,-3.239925e-05,1.373022e-05
2.714800e-09,-3.749345e-06,-2.727955e-05,-3.189346e-05,1.349212e-05
2.715000e-09,-2.185166e-06,-2.590706e-05,-3.139666e-05,1.326334e-05
2.715200e-09,2.137245e-06,-2.180432e-05,-3.095013e-05,1.301843e-05
2.715400e-09,8.185277e-06,-1.590528e-05,-3.058099e-05,1.273461e-05
2.715600e-09,1.465189e-05,-9.479896e-06,-3.029909e-05,1.239777e-05
2.715800e-09,2.022204e-05,-3.856690e-06,-3.009725e-05,1.200621e-05
2.716000e-09,2.382405e-05,-1.405408e-07,-2.995406e-05,1.157091e-05
2.716200e-09,2.482548e-05,1.009485e-06,-2.983849e-05,1.111237e-05
2.716400e-09,2.314044e-05,-5.041552e-07,-2.971587e-05,1.065525e-05
2.716600e-09,1.922732e-05,-4.226562e-06,-2.955443e-05,1.022252e-05
2.716800e-09,1.397639e-05,-9.273639e-06,-2.933145e-05,9.830673e-06
2.717000e-09,8.510485e-06,-1.453622e-05,-2.903749e-05,9.486749e-06
2.717200e-09,3.943366e-06,-1.891872e-05,-2.867791e-05,9.187558e-06
2.717400e-09,1.149803e-06,-2.156257e-05,-2.827115e-05,8.921013e-06
2.717600e-09,5.967851e-07,-2.201017e-05,-2.784442e-05,8.669157e-06
2.717800e-09,2.268246e-06,-2.027857e-05,-2.742772e-05,8.412221e-06
2.718000e-09,5.692979e-06,-1.683148e-05,-2.704763e-05,8.132833e-06
2.718200e-09,1.006359e-05,-1.246030e-05,-2.672200e-05,7.819448e-06
2.718400e-09,1.441770e-05,-8.103787e-06,-2.645661e-05,7.468306e-06
2.718600e-09,1.784286e-05,-4.647321e-06,-2.624444e-05,7.083620e-06
2.718800e-09,1.966334e-05,-2.744601e-06,-2.606758e-05,6.676174e-06
2.719000e-09,1.957102e-05,-2.696438e-06,-2.590162e-05,6.260823e-06
2.719200e-09,1.767384e-05,-4.407583e-06,-2.572125e-05,5.853467e-06
2.719400e-09,1.445325e-05,-7.425732e-06,-2.550593e-05,5.468027e-06
2.719600e-09,1.064283e-05,-1.105092e-05,-2.524408e-05,5.113842e-06
2.719800e-09,7.058760e-06,-1.449070e-05,-2.493502e-05,4.793898e-06
2.720000e-09,4.422370e-06,-1.702839e-05,-2.458817e-05,4.504233e-06
2.720200e-09,3.214404e-06,-1.816955e-05,-2.422020e-05,4.234779e-06
2.720400e-09,3.589827e-06,-1.773634e-05,-2.385093e-05,3.971583e-06
2.720600e-09,5.366087e-06,-1.589120e-05,-2.349910e-05,3.699968e-06
2.720800e-09,8.081232e-06,-1.308653e-05,-2.317871e-05,3.407887e-06
2.721000e-09,1.110495e-05,-9.954241e-06,-2.289669e-05,3.088576e-06
2.721200e-09,1.377723e-05,-7.162080e-06,-2.265197e-05,2.741862e-06
2.721400e-09,1.554590e-05,-5.269755e-06,-2.243612e-05,2.373835e-06
2.721600e-09,1.607588e-05,-4.616145e-06,-2.223543e-05,1.995120e-06
2.721800e-09,1.530896e-05,-5.259974e-06,-2.203391e-05,1.618269e-06
2.722000e-09,1.346295e-05,-6.983223e-06,-2.181672e-05,1.254967e-06
2.722200e-09,1.097239e-05,-9.352637e-06,-2.157330e-05,9.136469e-07
2.722400e-09,8.385399e-06,-1.182288e-05,-2.129942e-05,5.979694e-07
2.722600e-09,6.240902e-06,-1.385739e-05,-2.099780e-05,3.063596e-07
2.722800e-09,4.954243e-06,-1.504073e-05,-2.067715e-05,3.262579e-08
2.723000e-09,4.735532e-06,-1.515952e-05,-2.034993e-05,-2.325264e-07
2.723200e-09,5.556599e-06,-1.423654e-05,-2.002948e-05,-4.994143e-07
2.723400e-09,7.170596e-06,-1.251331e-05,-1.972706e-05,-7.771730e-07
2.723600e-09,9.176789e-06,-1.038734e-05,-1.944967e-05,-1.071884e-06
2.723800e-09,1.111409e-05,-8.319748e-06,-1.919875e-05,-1.385425e-06
2.724000e-09,1.256206e-05,-6.734258e-06,-1.897031e-05,-1.715255e-06
2.724200e-09,1.322773e-05,-5.929418e-06,-1.875609e-05,-2.055146e-06
2.724400e-09,1.300073e-05,-6.021914e-06,-1.854558e-05,-2.396662e-06
2.724600e-09,1.196663e-05,-6.931424e-06,-1.832847e-05,-2.731045e-06
2.724800e-09,1.037777e-05,-8.408128e-06,-1.809678e-05,-3.051088e-06
2.725000e-09,8.589982e-06,-1.009489e-05,-1.784641e-05,-3.352605e-06
2.725200e-09,6.980869e-06,-1.160915e-05,-1.757778e-05,-3.635196e-06
2.725400e-09,5.868072e-06,-1.262595e-05,-1.729542e-05,-3.902165e-06
2.725600e-09,5.445232e-06,-1.294434e-05,-1.700673e-05,-4.159642e-06
2.725800e-09,5.748119e-06,-1.252353e-05,-1.672026e-05,-4.415114e-06
2.726000e-09,6.656263e-06,-1.148279e-05,-1.644383e-05,-4.675730e-06
2.726200e-09,7.927539e-06,-1.006702e-05,-1.618297e-05,-4.946758e-06
2.726400e-09,9.256474e-06,-8.587279e-06,-1.593990e-05,-5.230536e-06
2.726600e-09,1.034267e-05,-7.350599e-06,-1.571323e-05,-5.526126e-06
2.726800e-09,1.095438e-05,-6.594650e-06,-1.549853e-05,-5.829692e-06
2.727000e-09,1.097411e-05,-6.440935e-06,-1.528938e-05,-6.135486e-06
2.727200e-09,1.041734e-05,-6.875462e-06,-1.507889e-05,-6.437179e-06
2.727400e-09,9.421878e-06,-7.759401e-06,-1.486121e-05,-6.729237e-06
2.727600e-09,8.211419e-06,-8.865778e-06,-1.463272e-05,-7.008049e-06
2.727800e-09,7.042760e-06,-9.932903e-06,-1.439268e-05,-7.272585e-06
2.728000e-09,6.148837e-06,-1.072220e-05,-1.414321e-05,-7.524480e-06
2.728200e-09,5.690199e-06,-1.106786e-05,-1.388866e-05,-7.767545e-06
2.728400e-09,5.724896e-06,-1.090812e-05,-1.363454e-05,-8.006845e-06
2.728600e-09,6.202114e-06,-1.029257e-05,-1.338627e-05,-8.247551e-06
2.728800e-09,6.979482e-06,-9.365320e-06,-1.314802e-05,-8.493829e-06
2.729000e-09,7.858884e-06,-8.328806e-06,-1.292191e-05,-8.747990e-06
2.729200e-09,8.632035e-06,-7.397297e-06,-1.270770e-05,-9.010087e-06
2.729400e-09,9.125523e-06,-6.750418e-06,-1.250300e-05,-9.278007e-06
2.729600e-09,9.235777e-06,-6.496681e-06,-1.230393e-05,-9.548033e-06
2.729800e-09,8.947100e-06,-6.654266e-06,-1.210602e-05,-9.815720e-06
2.730000e-09,8.329891e-06,-7.152218e-06,-1.190522e-05,-1.007689e-05
2.730200e-09,7.520577e-06,-7.850677e-06,-1.169876e-05,-1.032850e-05
2.730400e-09,6.688600e-06,-8.574752e-06,-1.148560e-05,-1.056927e-05
2.730600e-09,5.998276e-06,-9.153993e-06,-1.126658e-05,-1.079983e-05
2.730800e-09,5.573998e-06,-9.458643e-06,-1.104413e-05,-1.102249e-05
2.731000e-09,5.476011e-06,-9.425066e-06,-1.082164e-05,-1.124067e-05
2.731200e-09,5.691333e-06,-9.065532e-06,-1.060270e-05,-1.145807e-05
2.731400e-09,6.140829e-06,-8.461186e-06,-1.039029e-05,-1.167789e-05
2.731600e-09,6.699992e-06,-7.740706e-06,-1.018624e-05,-1.190215e-05
2.731800e-09,7.228180e-06,-7.050067e-06,-9.990865e-06,-1.213132e-05
2.732000e-09,7.599581e-06,-6.520381e-06,-9.803032e-06,-1.236430e-05
2.732200e-09,7.729204e-06,-6.240760e-06,-9.620470e-06,-1.259876e-05
2.732400e-09,7.588637e-06,-6.241717e-06,-9.440341e-06,-1.283167e-05
2.732600e-09,7.208795e-06,-6.492009e-06,-9.259879e-06,-1.306001e-05
2.732800e-09,6.669836e-06,-6.908862e-06,-9.076980e-06,-1.328138e-05
2.733000e-09,6.081136e-06,-7.378609e-06,-8.890610e-06,-1.349452e-05
2.733200e-09,5.556219e-06,-7.782746e-06,-8.700958e-06,-1.369949e-05
2.733400e-09,5.188272e-06,-8.023520e-06,-8.509322e-06,-1.389759e-05
2.733600e-09,5.031479e-06,-8.043591e-06,-8.317762e-06,-1.409102e-05
2.733800e-09,5.091784e-06,-7.835926e-06,-8.128613e-06,-1.428235e-05
2.734000e-09,5.328492e-06,-7.442380e-06,-7.943978e-06,-1.447397e-05
2.734200e-09,5.665712e-06,-6.941935e-06,-7.765292e-06,-1.466756e-05
2.734400e-09,6.010614e-06,-6.431721e-06,-7.593065e-06,-1.486378e-05
2.734600e-09,6.274190e-06,-6.005270e-06,-7.426835e-06,-1.506218e-05
2.734800e-09,6.389973e-06,-5.732801e-06,-7.265332e-06,-1.526137e-05
2.735000e-09,6.326842e-06,-5.647603e-06,-7.106798e-06,-1.545934e-05
2.735200e-09,6.093555e-06,-5.741070e-06,-6.949393e-06,-1.565393e-05
2.735400e-09,5.734527e-06,-5.966949e-06,-6.791592e-06,-1.584331e-05
2.735600e-09,5.318279e-06,-6.253377e-06,-6.632492e-06,-1.602634e-05
2.735800e-09,4.921450e-06,-6.519670e-06,-6.471960e-06,-1.620277e-05
2.736000e-09,4.612020e-06,-6.694015e-06,-6.310619e-06,-1.637328e-05
2.736200e-09,4.435379e-06,-6.728242e-06,-6.149667e-06,-1.653922e-05
2.736400e-09,4.406014e-06,-6.606688e-06,-5.990593e-06,-1.670236e-05
2.736600e-09,4.506259e-06,-6.347624e-06,-5.834841e-06,-1.686441e-05
2.736800e-09,4.691945e-06,-5.997396e-06,-5.683508e-06,-1.702672e-05
2.737000e-09,4.903342e-06,-5.618949e-06,-5.537138e-06,-1.718999e-05
2.737200e-09,5.078760e-06,-5.277506e-06,-5.395638e-06,-1.735415e-05
2.737400e-09,5.167750e-06,-5.026597e-06,-5.258344e-06,-1.751841e-05
2.737600e-09,5.141146e-06,-4.897383e-06,-5.124194e-06,-1.768150e-05
2.737800e-09,4.995985e-06,-4.893334e-06,-4.991982e-06,-1.784191e-05
2.738000e-09,4.754594e-06,-4.991095e-06,-4.860625e-06,-1.799830e-05
2.738200e-09,4.458361e-06,-5.146985e-06,-4.729379e-06,-1.814969e-05
2.738400e-09,4.157848e-06,-5.307444e-06,-4.597984e-06,-1.829571e-05
2.738600e-09,3.901537e-06,-5.420956e-06,-4.466681e-06,-1.843661e-05
2.738800e-09,3.725694e-06,-5.448857e-06,-4.336138e-06,-1.857321e-05
2.739000e-09,3.647415e-06,-5.372773e-06,-4.207279e-06,-1.870664e-05
2.739200e-09,3.662138e-06,-5.197341e-06,-4.081076e-06,-1.883814e-05
2.739400e-09,3.745883e-06,-4.947882e-06,-3.958339e-06,-1.896874e-05
2.739600e-09,3.861470e-06,-4.663850e-06,-3.839563e-06,-1.909910e-05
2.739800e-09,3.967149e-06,-4.389671e-06,-3.724834e-06,-1.922934e-05
2.740000e-09,4.025692e-06,-4.165061e-06,-3.613847e-06,-1.935909e-05
2.740200e-09,4.011990e-06,-4.016913e-06,-3.505988e-06,-1.948757e-05
2.740400e-09,3.917642e-06,-3.954345e-06,-3.400489e-06,-1.961377e-05
2.740600e-09,3.751751e-06,-3.967807e-06,-3.296593e-06,-1.973671e-05
2.740800e-09,3.537974e-06,-4.032172e-06,-3.193722e-06,-1.985560e-05
2.741000e-09,3.308682e-06,-4.112945e-06,-3.091581e-06,-1.997004e-05
2.741200e-09,3.097619e-06,-4.174086e-06,-2.990205e-06,-2.008005e-05
2.741400e-09,2.932712e-06,-4.185715e-06,-2.889935e-06,-2.018606e-05
2.741600e-09,2.830521e-06,-4.130054e-06,-2.791324e-06,-2.028880e-05
2.741800e-09,2.793412e-06,-4.004481e-06,-2.695013e-06,-2.038910e-05
2.742000e-09,2.809892e-06,-3.821204e-06,-2.601586e-06,-2.048776e-05
2.742200e-09,2.857835e-06,-3.603836e-06,-2.511457e-06,-2.058532e-05
2.742400e-09,2.909764e-06,-3.381761e-06,-2.424789e-06,-2.068201e-05
2.742600e-09,2.938947e-06,-3.183615e-06,-2.341478e-06,-2.077771e-05
2.742800e-09,2.924982e-06,-3.031304e-06,-2.261192e-06,-2.087196e-05
2.743000e-09,2.857720e-06,-2.935778e-06,-2.183452e-06,-2.096413e-05
2.743200e-09,2.738802e-06,-2.895357e-06,-2.107746e-06,-2.105350e-05
2.743400e-09,2.580629e-06,-2.896808e-06,-2.033637e-06,-2.113949e-05
2.743600e-09,2.403130e-06,-2.918797e-06,-1.960849e-06,-2.122170e-05
2.743800e-09,2.229136e-06,-2.936839e-06,-1.889318e-06,-2.130003e-05
2.744000e-09,2.079416e-06,-2.928635e-06,-1.819190e-06,-2.137469e-05
2.744200e-09,1.968432e-06,-2.878637e-06,-1.750783e-06,-2.144610e-05
2.744400e-09,1.901667e-06,-2.780926e-06,-1.684504e-06,-2.151482e-05
2.744600e-09,1.874996e-06,-2.639909e-06,-1.620764e-06,-2.158142e-05
2.744800e-09,1.876103e-06,-2.468797e-06,-1.559890e-06,-2.164634e-05
2.745000e-09,1.887543e-06,-2.286330e-06,-1.502061e-06,-2.170985e-05
2.745200e-09,1.890701e-06,-2.112525e-06,-1.447281e-06,-2.177194e-05
2.745400e-09,1.869761e-06,-1.964403e-06,-1.395388e-06,-2.183239e-05
2.745600e-09,1.814868e-06,-1.852588e-06,-1.346098e-06,-2.189081e-05
2.745800e-09,1.723850e-06,-1.779444e-06,-1.299072e-06,-2.194671e-05
2.746000e-09,1.602233e-06,-1.739050e-06,-1.253991e-06,-2.199965e-05
2.746200e-09,1.461637e-06,-1.718921e-06,-1.210622e-06,-2.204930e-05
2.746400e-09,1.316993e-06,-1.702995e-06,-1.168859e-06,-2.209552e-05
2.746600e-09,1.183220e-06,-1.675219e-06,-1.128742e-06,-2.213835e-05
2.746800e-09,1.072104e-06,-1.622908e-06,-1.090437e-06,-2.217803e-05
2.747000e-09,9.900019e-07,-1.539220e-06,-1.054196e-06,-2.221491e-05
2.747200e-09,9.368232e-07,-1.424260e-06,-1.020298e-06,-2.224940e-05
2.747400e-09,9.064181e-07,-1.284657e-06,-9.889920e-07,-2.228183e-05
2.747600e-09,8.882117e-07,-1.131811e-06,-9.604418e-07,-2.231245e-05
2.747800e-09,8.696732e-07,-9.792319e-07,-9.347018e-07,-2.234132e-05
2.748000e-09,8.390524e-07,-8.395868e-07,-9.117093e-07,-2.236835e-05
2.748200e-09,7.877969e-07,-7.220996e-07,-8.913054e-07,-2.239333e-05
2.748400e-09,7.121612e-07,-6.308121e-07,-8.732735e-07,-2.241593e-05
2.748600e-09,6.137173e-07,-5.640331e-07,-8.573884e-07,-2.243583e-05
2.748800e-09,4.987231e-07,-5.150190e-07,-8.434634e-07,-2.245278e-05
2.749000e-09,3.765463e-07,-4.736745e-07,-8.313878e-07,-2.246661e-05
2.749200e-09,2.575258e-07,-4.288598e-07,-8.211451e-07,-2.247731e-05
2.749400e-09,1.507525e-07,-3.707853e-07,-8.128114e-07,-2.248499e-05
2.749600e-09,6.223656e-08,-2.929880e-07,-8.065344e-07,-2.248985e-05
2.749800e-09,-6.176136e-09,-1.934987e-07,-8.024981e-07,-2.249217e-05
2.750000e-09,-5.695477e-08,-7.500098e-08,-8.008828e-07,-2.249220e-05
2.750200e-09,-9.612204e-08,5.599217e-08,-8.018270e-07,-2.249013e-05
2.750400e-09,-1.317919e-07,1.907181e-07,-8.054013e-07,-2.248606e-05
2.750600e-09,-1.723520e-07,3.201255e-07,-8.115973e-07,-2.247998e-05
2.750800e-09,-2.246917e-07,4.367853e-07,-8.203337e-07,-2.247177e-05
2.751000e-09,-2.928433e-07,5.363538e-07,-8.314775e-07,-2.246123e-05
2.751200e-09,-3.772990e-07,6.183073e-07,-8.448747e-07,-2.244816e-05
2.751400e-09,-4.751066e-07,6.858352e-07,-8.603835e-07,-2.243233e-05
2.751600e-09,-5.806817e-07,7.449605e-07,-8.779034e-07,-2.241363e-05
2.751800e-09,-6.871256e-07,8.031166e-07,-8.973936e-07,-2.239198e-05
2.752000e-09,-7.877435e-07,8.675083e-07,-9.188787e-07,-2.236744e-05
2.752200e-09,-8.774359e-07,9.436126e-07,-9.424390e-07,-2.234011e-05
2.752400e-09,-9.536769e-07,1.034127e-06,-9.681913e-07,-2.231017e-05
2.752600e-09,-1.016899e-06,1.138559e-06,-9.962619e-07,-2.227780e-05
2.752800e-09,-1.070237e-06,1.253508e-06,-1.026760e-06,-2.224314e-05
2.753000e-09,-1.118716e-06,1.373538e-06,-1.059754e-06,-2.220631e-05
2.753200e-09,-1.168098e-06,1.492436e-06,-1.095263e-06,-2.216731e-05
2.753400e-09,-1.223627e-06,1.604550e-06,-1.133250e-06,-2.212609e-05
2.753600e-09,-1.288958e-06,1.705947e-06,-1.173638e-06,-2.208255e-05
2.753800e-09,-1.365485e-06,1.795138e-06,-1.216326e-06,-2.203654e-05
2.754000e-09,-1.452168e-06,1.873252e-06,-1.261208e-06,-2.198791e-05
2.754200e-09,-1.545890e-06,1.943649e-06,-1.308201e-06,-2.193655e-05
2.754400e-09,-1.642228e-06,2.011091e-06,-1.357259e-06,-2.188240e-05
2.754600e-09,-1.736451e-06,2.080660e-06,-1.408377e-06,-2.182546e-05
2.754800e-09,-1.824532e-06,2.156671e-06,-1.461594e-06,-2.176578e-05
2.755000e-09,-1.903953e-06,2.241811e-06,-1.516982e-06,-2.170347e-05
2.755200e-09,-1.974149e-06,2.336659e-06,-1.574624e-06,-2.163865e-05
2.755400e-09,-2.036520e-06,2.439688e-06,-1.634603e-06,-2.157144e-05
2.755600e-09,-2.094023e-06,2.547697e-06,-1.696977e-06,-2.150191e-05
2.755800e-09,-2.150468e-06,2.656581e-06,-1.761775e-06,-2.143011e-05
2.756000e-09,-2.209666e-06,2.762240e-06,-1.828985e-06,-2.135601e-05
2.756200e-09,-2.274631e-06,2.861441e-06,-1.898565e-06,-2.127955e-05
2.756400e-09,-2.346987e-06,2.952448e-06,-1.970448e-06,-2.120066e-05
2.756600e-09,-2.426705e-06,3.035301e-06,-2.044561e-06,-2.111921e-05
2.756800e-09,-2.512202e-06,3.111708e-06,-2.120836e-06,-2.103514e-05
2.757000e-09,-2.600757e-06,3.184590e-06,-2.199230e-06,-2.094838e-05
2.757200e-09,-2.689149e-06,3.257395e-06,-2.279725e-06,-2.085892e-05
2.757400e-09,-2.774365e-06,3.333346e-06,-2.362335e-06,-2.076678e-05
2.757600e-09,-2.854215e-06,3.414767e-06,-2.447099e-06,-2.067202e-05
2.757800e-09,-2.927756e-06,3.502648e-06,-2.534073e-06,-2.057472e-05
2.758000e-09,-2.995417e-06,3.596507e-06,-2.623314e-06,-2.047495e-05
2.758200e-09,-3.058830e-06,3.694576e-06,-2.714869e-06,-2.037280e-05
2.758400e-09,-3.120425e-06,3.794243e-06,-2.808765e-06,-2.026828e-05
2.758600e-09,-3.182866e-06,3.892649e-06,-2.905004e-06,-2.016141e-05
2.758800e-09,-3.248482e-06,3.987304e-06,-3.003563e-06,-2.005216e-05
2.759000e-09,-3.318789e-06,4.076594e-06,-3.104400e-06,-1.994047e-05
2.759200e-09,-3.394218e-06,4.160067e-06,-3.207462e-06,-1.982629e-05
2.759400e-09,-3.474081e-06,4.238463e-06,-3.312698e-06,-1.970954e-05
2.759600e-09,-3.556781e-06,4.313493e-06,-3.420068e-06,-1.959018e-05
2.759800e-09,-3.640199e-06,4.387416e-06,-3.529551e-06,-1.946820e-05
2.760000e-09,-3.722168e-06,4.462537e-06,-3.641146e-06,-1.934359e-05
2.760200e-09,-3.800937e-06,4.540708e-06,-3.754873e-06,-1.921640e-05
2.760400e-09,-3.875516e-06,4.622969e-06,-3.870763e-06,-1.908667e-05
2.760600e-09,-3.945843e-06,4.709367e-06,-3.988856e-06,-1.895445e-05
2.760800e-09,-4.012744e-06,4.799004e-06,-4.109185e-06,-1.881981e-05
2.761000e-09,-4.077713e-06,4.890278e-06,-4.231773e-06,-1.868276e-05
2.761200e-09,-4.142554e-06,4.981263e-06,-4.356625e-06,-1.854333e-05
2.761400e-09,-4.208981e-06,5.070133e-06,-4.483730e-06,-1.840151e-05
2.761600e-09,-4.278263e-06,5.155544e-06,-4.613060e-06,-1.825726e-05
2.761800e-09,-4.350978e-06,5.236886e-06,-4.744577e-06,-1.811055e-05
2.762000e-09,-4.426926e-06,5.314379e-06,-4.878241e-06,-1.796134e-05
2.762200e-09,-4.505220e-06,5.388969e-06,-5.014020e-06,-1.780959e-05
2.762400e-09,-4.584505e-06,5.462093e-06,-5.151888e-06,-1.765528e-05
2.762600e-09,-4.663279e-06,5.535340e-06,-5.291838e-06,-1.749843e-05
2.762800e-09,-4.740211e-06,5.610108e-06,-5.433876e-06,-1.733903e-05
2.763000e-09,-4.814424e-06,5.687318e-06,-5.578018e-06,-1.717713e-05
2.763200e-09,-4.885645e-06,5.767241e-06,-5.724288e-06,-1.701277e-05
2.763400e-09,-4.954239e-06,5.849480e-06,-5.872707e-06,-1.684598e-05
2.763600e-09,-5.021087e-06,5.933090e-06,-6.023292e-06,-1.667680e-05
2.763800e-09,-5.087377e-06,6.016811e-06,-6.176047e-06,-1.650523e-05
2.764000e-09,-5.154328e-06,6.099353e-06,-6.330964e-06,-1.633129e-05
2.764200e-09,-5.222933e-06,6.179669e-06,-6.488024e-06,-1.615496e-05
2.764400e-09,-5.293756e-06,6.257167e-06,-6.647199e-06,-1.597621e-05
2.764600e-09,-5.366840e-06,6.331808e-06,-6.808458e-06,-1.579503e-05
2.764800e-09,-5.441725e-06,6.404082e-06,-6.971769e-06,-1.561139e-05
2.765000e-09,-5.517570e-06,6.474874e-06,-7.137111e-06,-1.542528e-05
2.765200e-09,-5.593361e-06,6.545249e-06,-7.304470e-06,-1.523670e-05
2.765400e-09,-5.668129e-06,6.616222e-06,-7.473841e-06,-1.504566e-05
2.765600e-09,-5.741159e-06,6.688536e-06,-7.645232e-06,-1.485219e-05
2.765800e-09,-5.812123e-06,6.762524e-06,-7.818652e-06,-1.465632e-05
2.766000e-09,-5.881135e-06,6.838058e-06,-7.994113e-06,-1.445807e-05
2.766200e-09,-5.948693e-06,6.914606e-06,-8.171624e-06,-1.425746e-05
2.766400e-09,-6.015558e-06,6.991366e-06,-8.351185e-06,-1.405453e-05
2.766600e-09,-6.082574e-06,7.067451e-06,-8.532791e-06,-1.384927e-05
2.766800e-09,-6.150482e-06,7.142086e-06,-8.716424e-06,-1.364169e-05
2.767000e-09,-6.219768e-06,7.214764e-06,-8.902061e-06,-1.343178e-05
2.767200e-09,-6.290575e-06,7.285342e-06,-9.089675e-06,-1.321952e-05
2.767400e-09,-6.362691e-06,7.354044e-06,-9.279241e-06,-1.300491e-05
2.767600e-09,-6.435610e-06,7.421400e-06,-9.470733e-06,-1.278794e-05
2.767800e-09,-6.508664e-06,7.488108e-06,-9.664135e-06,-1.256861e-05
2.768000e-09,-6.581168e-06,7.554879e-06,-9.859438e-06,-1.234694e-05
2.768200e-09,-6.652571e-06,7.622282e-06,-1.005664e-05,-1.212295e-05
2.768400e-09,-6.722563e-06,7.690632e-06,-1.025573e-05,-1.189665e-05
2.768600e-09,-6.791132e-06,7.759938e-06,-1.045673e-05,-1.166807e-05
2.768800e-09,-6.858545e-06,7.829915e-06,-1.065963e-05,-1.143724e-05
2.769000e-09,-6.925275e-06,7.900067e-06,-1.086442e-05,-1.120417e-05
2.769200e-09,-6.991893e-06,7.969801e-06,-1.107111e-05,-1.096888e-05
2.769400e-09,-7.058935e-06,8.038560e-06,-1.127966e-05,-1.073138e-05
2.769600e-09,-7.126791e-06,8.105943e-06,-1.149007e-05,-1.049167e-05
2.769800e-09,-7.195630e-06,8.171777e-06,-1.170230e-05,-1.024974e-05
2.770000e-09,-7.265377e-06,8.236145e-06,-1.191634e-05,-1.000560e-05
2.770200e-09,-7.335742e-06,8.299350e-06,-1.213215e-05,-9.759251e-06
2.770400e-09,-7.406293e-06,8.361837e-06,-1.234971e-05,-9.510698e-06
2.770600e-09,-7.476558e-06,8.424094e-06,-1.256902e-05,-9.259954e-06
2.770800e-09,-7.546130e-06,8.486540e-06,-1.279005e-05,-9.007037e-06
2.771000e-09,-7.614745e-06,8.549443e-06,-1.301281e-05,-8.751969e-06
2.771200e-09,-7.682334e-06,8.612868e-06,-1.323729e-05,-8.494773e-06
2.771400e-09,-7.749028e-06,8.676681e-06,-1.346347e-05,-8.235472e-06
2.771600e-09,-7.815112e-06,8.740582e-06,-1.369136e-05,-7.974088e-06
2.771800e-09,-7.880964e-06,8.804186e-06,-1.392094e-05,-7.710638e-06
2.772000e-09,-7.946961e-06,8.867104e-06,-1.415219e-05,-7.445137e-06
2.772200e-09,-8.013402e-06,8.929031e-06,-1.438508e-05,-7.177593e-06
2.772400e-09,-8.080450e-06,8.989804e-06,-1.461961e-05,-6.908017e-06
2.772600e-09,-8.148103e-06,9.049429e-06,-1.485573e-05,-6.636415e-06
2.772800e-09,-8.216203e-06,9.108069e-06,-1.509342e-05,-6.362797e-06
