time,"I(LQ|XBFR1)"
1.427800e-09,1.269019e-05
1.428000e-09,1.276616e-05
1.428200e-09,1.264852e-05
1.428400e-09,1.235064e-05
1.428600e-09,1.190566e-05
1.428800e-09,1.136371e-05
1.429000e-09,1.078623e-05
1.429200e-09,1.023806e-05
1.429400e-09,9.778880e-06
1.429600e-09,9.455612e-06
1.429800e-09,9.297237e-06
1.430000e-09,9.312926e-06
1.430200e-09,9.493595e-06
1.430400e-09,9.816180e-06
1.430600e-09,1.024934e-05
1.430800e-09,1.075901e-05
1.431000e-09,1.131254e-05
1.431200e-09,1.188058e-05
1.431400e-09,1.243674e-05
1.431600e-09,1.295588e-05
1.431800e-09,1.341222e-05
1.432000e-09,1.377872e-05
1.432200e-09,1.402834e-05
1.432400e-09,1.413763e-05
1.432600e-09,1.409184e-05
1.432800e-09,1.389015e-05
1.433000e-09,1.354970e-05
1.433200e-09,1.310669e-05
1.433400e-09,1.261402e-05
1.433600e-09,1.213528e-05
1.433800e-09,1.173614e-05
1.434000e-09,1.147459e-05
1.434200e-09,1.139215e-05
1.434400e-09,1.150742e-05
1.434600e-09,1.181356e-05
1.434800e-09,1.227961e-05
1.435000e-09,1.285556e-05
1.435200e-09,1.347969e-05
1.435400e-09,1.408721e-05
1.435600e-09,1.461835e-05
1.435800e-09,1.502522e-05
1.436000e-09,1.527651e-05
1.436200e-09,1.535978e-05
1.436400e-09,1.528149e-05
1.436600e-09,1.506508e-05
1.436800e-09,1.474740e-05
1.437000e-09,1.437416e-05
1.437200e-09,1.399481e-05
1.437400e-09,1.365733e-05
1.437600e-09,1.340350e-05
1.437800e-09,1.326502e-05
1.438000e-09,1.326069e-05
1.438200e-09,1.339512e-05
1.438400e-09,1.365877e-05
1.438600e-09,1.402926e-05
1.438800e-09,1.447390e-05
1.439000e-09,1.495296e-05
1.439200e-09,1.542354e-05
1.439400e-09,1.584375e-05
1.439600e-09,1.617683e-05
1.439800e-09,1.639498e-05
1.440000e-09,1.648250e-05
1.440200e-09,1.643788e-05
1.440400e-09,1.627449e-05
1.440600e-09,1.601960e-05
1.440800e-09,1.571169e-05
1.441000e-09,1.539627e-05
1.441200e-09,1.512052e-05
1.441400e-09,1.492753e-05
1.441600e-09,1.485087e-05
1.441800e-09,1.491025e-05
1.442000e-09,1.510887e-05
1.442200e-09,1.543297e-05
1.442400e-09,1.585348e-05
1.442600e-09,1.632972e-05
1.442800e-09,1.681449e-05
1.443000e-09,1.725997e-05
1.443200e-09,1.762363e-05
1.443400e-09,1.787343e-05
1.443600e-09,1.799163e-05
1.443800e-09,1.797690e-05
1.444000e-09,1.784429e-05
1.444200e-09,1.762323e-05
1.444400e-09,1.735381e-05
1.444600e-09,1.708177e-05
1.444800e-09,1.685276e-05
1.445000e-09,1.670674e-05
1.445200e-09,1.667323e-05
1.445400e-09,1.676776e-05
1.445600e-09,1.699035e-05
1.445800e-09,1.732575e-05
1.446000e-09,1.774569e-05
1.446200e-09,1.821255e-05
1.446400e-09,1.868407e-05
1.446600e-09,1.911846e-05
1.446800e-09,1.947930e-05
1.447000e-09,1.973965e-05
1.447200e-09,1.988497e-05
1.447400e-09,1.991456e-05
1.447600e-09,1.984142e-05
1.447800e-09,1.969052e-05
1.448000e-09,1.949579e-05
1.448200e-09,1.929615e-05
1.448400e-09,1.913094e-05
1.448600e-09,1.903545e-05
1.448800e-09,1.903683e-05
1.449000e-09,1.915116e-05
1.449200e-09,1.938168e-05
1.449400e-09,1.971864e-05
1.449600e-09,2.014058e-05
1.449800e-09,2.061693e-05
1.450000e-09,2.111169e-05
1.450200e-09,2.158745e-05
1.450400e-09,2.200970e-05
1.450600e-09,2.235056e-05
1.450800e-09,2.259184e-05
1.451000e-09,2.272689e-05
1.451200e-09,2.276127e-05
1.451400e-09,2.271206e-05
1.451600e-09,2.260593e-05
1.451800e-09,2.247618e-05
1.452000e-09,2.235908e-05
1.452200e-09,2.228992e-05
1.452400e-09,2.229911e-05
1.452600e-09,2.240893e-05
1.452800e-09,2.263113e-05
1.453000e-09,2.296576e-05
1.453200e-09,2.340133e-05
1.453400e-09,2.391615e-05
1.453600e-09,2.448087e-05
1.453800e-09,2.506173e-05
1.454000e-09,2.562421e-05
1.454200e-09,2.613670e-05
1.454400e-09,2.657375e-05
1.454600e-09,2.691858e-05
1.454800e-09,2.716473e-05
1.455000e-09,2.731652e-05
1.455200e-09,2.738853e-05
1.455400e-09,2.740395e-05
1.455600e-09,2.739226e-05
1.455800e-09,2.738613e-05
1.456000e-09,2.741821e-05
1.456200e-09,2.751790e-05
1.456400e-09,2.770849e-05
1.456600e-09,2.800509e-05
1.456800e-09,2.841328e-05
1.457000e-09,2.892893e-05
1.457200e-09,2.953890e-05
1.457400e-09,3.022262e-05
1.457600e-09,3.095438e-05
1.457800e-09,3.170598e-05
1.458000e-09,3.244945e-05
1.458200e-09,3.315970e-05
1.458400e-09,3.381664e-05
1.458600e-09,3.440680e-05
1.458800e-09,3.492423e-05
1.459000e-09,3.537076e-05
1.459200e-09,3.575543e-05
1.459400e-09,3.609350e-05
1.459600e-09,3.640485e-05
1.459800e-09,3.671220e-05
1.460000e-09,3.703905e-05
1.460200e-09,3.740785e-05
1.460400e-09,3.783826e-05
1.460600e-09,3.834585e-05
1.460800e-09,3.894123e-05
1.461000e-09,3.962967e-05
1.461200e-09,4.041122e-05
1.461400e-09,4.128125e-05
1.461600e-09,4.223130e-05
1.461800e-09,4.325015e-05
1.462000e-09,4.432497e-05
1.462200e-09,4.544247e-05
1.462400e-09,4.658987e-05
1.462600e-09,4.775575e-05
1.462800e-09,4.893059e-05
1.463000e-09,5.010713e-05
1.463200e-09,5.128050e-05
1.463400e-09,5.244808e-05
1.463600e-09,5.360926e-05
1.463800e-09,5.476508e-05
1.464000e-09,5.591783e-05
1.464200e-09,5.707056e-05
1.464400e-09,5.822673e-05
1.464600e-09,5.938984e-05
1.464800e-09,6.056312e-05
1.465000e-09,6.174933e-05
1.465200e-09,6.295057e-05
1.465400e-09,6.416818e-05
1.465600e-09,6.540262e-05
1.465800e-09,6.665338e-05
1.466000e-09,6.791893e-05
1.466200e-09,6.919656e-05
1.466400e-09,7.048241e-05
1.466600e-09,7.177129e-05
1.466800e-09,7.305677e-05
1.467000e-09,7.433117e-05
1.467200e-09,7.558570e-05
1.467400e-09,7.681071e-05
1.467600e-09,7.799604e-05
1.467800e-09,7.913153e-05
1.468000e-09,8.020757e-05
1.468200e-09,8.121575e-05
1.468400e-09,8.214954e-05
1.468600e-09,8.300484e-05
1.468800e-09,8.378049e-05
1.469000e-09,8.447859e-05
1.469200e-09,8.510450e-05
1.469400e-09,8.566672e-05
1.469600e-09,8.617636e-05
1.469800e-09,8.664649e-05
1.470000e-09,8.709122e-05
1.470200e-09,8.752472e-05
1.470400e-09,8.796015e-05
1.470600e-09,8.840874e-05
1.470800e-09,8.887889e-05
1.471000e-09,8.937554e-05
1.471200e-09,8.989987e-05
1.471400e-09,9.044918e-05
1.471600e-09,9.101720e-05
1.471800e-09,9.159460e-05
1.472000e-09,9.216989e-05
1.472200e-09,9.273038e-05
1.472400e-09,9.326337e-05
1.472600e-09,9.375728e-05
1.472800e-09,9.420270e-05
1.473000e-09,9.459324e-05
1.473200e-09,9.492604e-05
1.473400e-09,9.520204e-05
1.473600e-09,9.542575e-05
1.473800e-09,9.560476e-05
1.474000e-09,9.574892e-05
1.474200e-09,9.586937e-05
1.474400e-09,9.597743e-05
1.474600e-09,9.608358e-05
1.474800e-09,9.619645e-05
1.475000e-09,9.632221e-05
1.475200e-09,9.646404e-05
1.475400e-09,9.662206e-05
1.475600e-09,9.679347e-05
1.475800e-09,9.697299e-05
1.476000e-09,9.715355e-05
1.476200e-09,9.732707e-05
1.476400e-09,9.748529e-05
1.476600e-09,9.762066e-05
1.476800e-09,9.772696e-05
1.477000e-09,9.779986e-05
1.477200e-09,9.783714e-05
1.477400e-09,9.783872e-05
1.477600e-09,9.780639e-05
1.477800e-09,9.774343e-05
1.478000e-09,9.765393e-05
1.478200e-09,9.754222e-05
1.478400e-09,9.741216e-05
1.478600e-09,9.726663e-05
1.478800e-09,9.710708e-05
1.479000e-09,9.693331e-05
1.479200e-09,9.674344e-05
1.479400e-09,9.653401e-05
1.479600e-09,9.630035e-05
1.479800e-09,9.603692e-05
1.480000e-09,9.573785e-05
1.480200e-09,9.539738e-05
1.480400e-09,9.501029e-05
1.480600e-09,9.457221e-05
1.480800e-09,9.407987e-05
1.481000e-09,9.353116e-05
1.481200e-09,9.292510e-05
1.481400e-09,9.226181e-05
1.481600e-09,9.154232e-05
1.481800e-09,9.076857e-05
1.482000e-09,8.994332e-05
1.482200e-09,8.907035e-05
1.482400e-09,8.815469e-05
1.482600e-09,8.720300e-05
1.482800e-09,8.622412e-05
1.483000e-09,8.522956e-05
1.483200e-09,8.423408e-05
1.483400e-09,8.325599e-05
1.483600e-09,8.231727e-05
1.483800e-09,8.144332e-05
1.484000e-09,8.066232e-05
1.484200e-09,8.000408e-05
1.484400e-09,7.949839e-05
1.484600e-09,7.917299e-05
1.484800e-09,7.905109e-05
1.485000e-09,7.914869e-05
1.485200e-09,7.947178e-05
1.485400e-09,8.001377e-05
1.485600e-09,8.075342e-05
1.485800e-09,8.165364e-05
1.486000e-09,8.266165e-05
1.486200e-09,8.371078e-05
1.486400e-09,8.472421e-05
1.486600e-09,8.562057e-05
1.486800e-09,8.632103e-05
1.487000e-09,8.675715e-05
1.487200e-09,8.687836e-05
1.487400e-09,8.665797e-05
1.487600e-09,8.609668e-05
1.487800e-09,8.522315e-05
1.488000e-09,8.409136e-05
1.488200e-09,8.277550e-05
1.488400e-09,8.136313e-05
1.488600e-09,7.994763e-05
1.488800e-09,7.862087e-05
1.489000e-09,7.746679e-05
1.489200e-09,7.655610e-05
1.489400e-09,7.594236e-05
1.489600e-09,7.565914e-05
1.489800e-09,7.571833e-05
1.490000e-09,7.610924e-05
1.490200e-09,7.679878e-05
1.490400e-09,7.773269e-05
1.490600e-09,7.883825e-05
1.490800e-09,8.002856e-05
1.491000e-09,8.120862e-05
1.491200e-09,8.228283e-05
1.491400e-09,8.316345e-05
1.491600e-09,8.377891e-05
1.491800e-09,8.408079e-05
1.492000e-09,8.404837e-05
1.492200e-09,8.369005e-05
1.492400e-09,8.304126e-05
1.492600e-09,8.215950e-05
1.492800e-09,8.111736e-05
1.493000e-09,7.999459e-05
1.493200e-09,7.887056e-05
1.493400e-09,7.781781e-05
1.493600e-09,7.689733e-05
1.493800e-09,7.615564e-05
1.494000e-09,7.562356e-05
1.494200e-09,7.531641e-05
1.494400e-09,7.523503e-05
1.494600e-09,7.536748e-05
1.494800e-09,7.569098e-05
1.495000e-09,7.617389e-05
1.495200e-09,7.677772e-05
1.495400e-09,7.745907e-05
1.495600e-09,7.817157e-05
1.495800e-09,7.886800e-05
1.496000e-09,7.950248e-05
1.496200e-09,8.003286e-05
1.496400e-09,8.042318e-05
1.496600e-09,8.064598e-05
1.496800e-09,8.068434e-05
1.497000e-09,8.053328e-05
1.497200e-09,8.020032e-05
1.497400e-09,7.970519e-05
1.497600e-09,7.907840e-05
1.497800e-09,7.835903e-05
1.498000e-09,7.759180e-05
1.498200e-09,7.682381e-05
1.498400e-09,7.610113e-05
1.498600e-09,7.546561e-05
1.498800e-09,7.495217e-05
1.499000e-09,7.458666e-05
1.499200e-09,7.438441e-05
1.499400e-09,7.434956e-05
1.499600e-09,7.447514e-05
1.499800e-09,7.474386e-05
1.500000e-09,7.512959e-05
1.500200e-09,7.559932e-05
1.500400e-09,7.611566e-05
1.500600e-09,7.663949e-05
1.500800e-09,7.713269e-05
1.501000e-09,7.756079e-05
1.501200e-09,7.789505e-05
1.501400e-09,7.811423e-05
1.501600e-09,7.820549e-05
1.501800e-09,7.816475e-05
1.502000e-09,7.799636e-05
1.502200e-09,7.771218e-05
1.502400e-09,7.733037e-05
1.502600e-09,7.687388e-05
1.502800e-09,7.636887e-05
1.503000e-09,7.584308e-05
1.503200e-09,7.532435e-05
1.503400e-09,7.483922e-05
1.503600e-09,7.441161e-05
1.503800e-09,7.406167e-05
1.504000e-09,7.380482e-05
1.504200e-09,7.365092e-05
1.504400e-09,7.360371e-05
1.504600e-09,7.366054e-05
1.504800e-09,7.381247e-05
1.505000e-09,7.404475e-05
1.505200e-09,7.433771e-05
1.505400e-09,7.466805e-05
1.505600e-09,7.501041e-05
1.505800e-09,7.533916e-05
1.506000e-09,7.563017e-05
1.506200e-09,7.586251e-05
1.506400e-09,7.601980e-05
1.506600e-09,7.609114e-05
1.506800e-09,7.607161e-05
1.507000e-09,7.596220e-05
1.507200e-09,7.576932e-05
1.507400e-09,7.550404e-05
1.507600e-09,7.518097e-05
1.507800e-09,7.481715e-05
1.508000e-09,7.443093e-05
1.508200e-09,7.404083e-05
1.508400e-09,7.366467e-05
1.508600e-09,7.331865e-05
1.508800e-09,7.301674e-05
1.509000e-09,7.277001e-05
1.509200e-09,7.258622e-05
1.509400e-09,7.246949e-05
1.509600e-09,7.242004e-05
1.509800e-09,7.243425e-05
1.510000e-09,7.250483e-05
1.510200e-09,7.262117e-05
1.510400e-09,7.277006e-05
1.510600e-09,7.293640e-05
1.510800e-09,7.310424e-05
1.511000e-09,7.325776e-05
1.511200e-09,7.338229e-05
1.511400e-09,7.346520e-05
1.511600e-09,7.349662e-05
1.511800e-09,7.346995e-05
1.512000e-09,7.338205e-05
1.512200e-09,7.323320e-05
1.512400e-09,7.302686e-05
1.512600e-09,7.276922e-05
1.512800e-09,7.246862e-05
1.513000e-09,7.213498e-05
1.513200e-09,7.177911e-05
1.513400e-09,7.141214e-05
1.513600e-09,7.104496e-05
1.513800e-09,7.068769e-05
1.514000e-09,7.034923e-05
1.514200e-09,7.003693e-05
1.514400e-09,6.975624e-05
1.514600e-09,6.951051e-05
1.514800e-09,6.930088e-05
1.515000e-09,6.912625e-05
1.515200e-09,6.898340e-05
1.515400e-09,6.886720e-05
1.515600e-09,6.877090e-05
1.515800e-09,6.868660e-05
1.516000e-09,6.860563e-05
1.516200e-09,6.851909e-05
1.516400e-09,6.841828e-05
1.516600e-09,6.829516e-05
1.516800e-09,6.814262e-05
1.517000e-09,6.795480e-05
1.517200e-09,6.772721e-05
1.517400e-09,6.745683e-05
1.517600e-09,6.714206e-05
1.517800e-09,6.678266e-05
1.518000e-09,6.637960e-05
1.518200e-09,6.593492e-05
1.518400e-09,6.545152e-05
1.518600e-09,6.493291e-05
1.518800e-09,6.438302e-05
1.519000e-09,6.380597e-05
1.519200e-09,6.320580e-05
1.519400e-09,6.258626e-05
1.519600e-09,6.195059e-05
1.519800e-09,6.130137e-05
1.520000e-09,6.064034e-05
1.520200e-09,5.996835e-05
1.520400e-09,5.928527e-05
1.520600e-09,5.859001e-05
1.520800e-09,5.788057e-05
1.521000e-09,5.715410e-05
1.521200e-09,5.640701e-05
1.521400e-09,5.563502e-05
1.521600e-09,5.483330e-05
1.521800e-09,5.399652e-05
1.522000e-09,5.311887e-05
1.522200e-09,5.219412e-05
1.522400e-09,5.121563e-05
1.522600e-09,5.017629e-05
1.522800e-09,4.906847e-05
1.523000e-09,4.788403e-05
1.523200e-09,4.661415e-05
1.523400e-09,4.524930e-05
1.523600e-09,4.377909e-05
1.523800e-09,4.219211e-05
1.524000e-09,4.047577e-05
1.524200e-09,3.861610e-05
1.524400e-09,3.659747e-05
1.524600e-09,3.440236e-05
1.524800e-09,3.201107e-05
1.525000e-09,2.940146e-05
1.525200e-09,2.654871e-05
1.525400e-09,2.342517e-05
1.525600e-09,2.000033e-05
1.525800e-09,1.624104e-05
1.526000e-09,1.211205e-05
1.526200e-09,7.577038e-06
1.526400e-09,2.600340e-06
1.526600e-09,-2.850431e-06
1.526800e-09,-8.800563e-06
1.527000e-09,-1.526297e-05
1.527200e-09,-2.223124e-05
1.527400e-09,-2.967081e-05
1.527600e-09,-3.750847e-05
1.527800e-09,-4.562065e-05
1.528000e-09,-5.382225e-05
1.528200e-09,-6.185915e-05
1.528400e-09,-6.940937e-05
1.528600e-09,-7.609896e-05
1.528800e-09,-8.153624e-05
1.529000e-09,-8.536227e-05
1.529200e-09,-8.730719e-05
1.529400e-09,-8.723670e-05
1.529600e-09,-8.517384e-05
1.529800e-09,-8.128934e-05
1.530000e-09,-7.586442e-05
1.530200e-09,-6.923891e-05
1.530400e-09,-6.176008e-05
1.530600e-09,-5.374499e-05
1.530800e-09,-4.546183e-05
1.531000e-09,-3.712917e-05
1.531200e-09,-2.892667e-05
1.531400e-09,-2.100947e-05
1.531600e-09,-1.351990e-05
1.531800e-09,-6.593685e-06
1.532000e-09,-3.606125e-07
1.532200e-09,5.057961e-06
1.532400e-09,9.552911e-06
1.532600e-09,1.303123e-05
1.532800e-09,1.541998e-05
1.533000e-09,1.667056e-05
1.533200e-09,1.676324e-05
1.533400e-09,1.571134e-05
1.533600e-09,1.356436e-05
1.533800e-09,1.040948e-05
1.534000e-09,6.371619e-06
1.534200e-09,1.612060e-06
1.534400e-09,-3.674371e-06
1.534600e-09,-9.264327e-06
1.534800e-09,-1.491397e-05
1.535000e-09,-2.037017e-05
1.535200e-09,-2.538371e-05
1.535400e-09,-2.972265e-05
1.535600e-09,-3.318377e-05
1.535800e-09,-3.560146e-05
1.536000e-09,-3.685455e-05
1.536200e-09,-3.687207e-05
1.536400e-09,-3.563854e-05
1.536600e-09,-3.319871e-05
1.536800e-09,-2.966061e-05
1.537000e-09,-2.519557e-05
1.537200e-09,-2.003427e-05
1.537400e-09,-1.445788e-05
1.537600e-09,-8.783764e-06
1.537800e-09,-3.346052e-06
1.538000e-09,1.527904e-06
1.538200e-09,5.542503e-06
1.538400e-09,8.456984e-06
1.538600e-09,1.010375e-05
1.538800e-09,1.040063e-05
1.539000e-09,9.357411e-06
1.539200e-09,7.077391e-06
1.539400e-09,3.754009e-06
1.539600e-09,-3.389665e-07
1.539800e-09,-4.865470e-06
1.540000e-09,-9.453742e-06
1.540200e-09,-1.372879e-05
1.540400e-09,-1.734550e-05
1.540600e-09,-2.001726e-05
1.540800e-09,-2.153694e-05
1.541000e-09,-2.179061e-05
1.541200e-09,-2.076564e-05
1.541400e-09,-1.855419e-05
1.541600e-09,-1.535128e-05
1.541800e-09,-1.144430e-05
1.542000e-09,-7.191472e-06
1.542200e-09,-2.989019e-06
1.542400e-09,7.693355e-07
1.542600e-09,3.734146e-06
1.542800e-09,5.636931e-06
1.543000e-09,6.317436e-06
1.543200e-09,5.739739e-06
1.543400e-09,3.996833e-06
1.543600e-09,1.303094e-06
1.543800e-09,-2.026356e-06
1.544000e-09,-5.609328e-06
1.544200e-09,-9.040304e-06
1.544400e-09,-1.193788e-05
1.544600e-09,-1.398824e-05
1.544800e-09,-1.497858e-05
1.545000e-09,-1.481801e-05
1.545200e-09,-1.354581e-05
1.545400e-09,-1.132757e-05
1.545600e-09,-8.438515e-06
1.545800e-09,-5.233210e-06
1.546000e-09,-2.102776e-06
1.546200e-09,5.751561e-07
1.546400e-09,2.485584e-06
1.546600e-09,3.416198e-06
1.546800e-09,3.283014e-06
1.547000e-09,2.139462e-06
1.547200e-09,1.686519e-07
1.547400e-09,-2.340831e-06
1.547600e-09,-5.034019e-06
1.547800e-09,-7.539039e-06
1.548000e-09,-9.519240e-06
1.548200e-09,-1.071901e-05
1.548400e-09,-1.099632e-05
1.548600e-09,-1.033877e-05
1.548800e-09,-8.862698e-06
1.549000e-09,-6.796056e-06
1.549200e-09,-4.446225e-06
1.549400e-09,-2.155513e-06
1.549600e-09,-2.502573e-07
1.549800e-09,1.007928e-06
1.550000e-09,1.460225e-06
1.550200e-09,1.072083e-06
1.550400e-09,-6.431453e-08
1.550600e-09,-1.746296e-06
1.550800e-09,-3.693469e-06
1.551000e-09,-5.592640e-06
1.551200e-09,-7.147909e-06
1.551400e-09,-8.127167e-06
1.551600e-09,-8.396856e-06
1.551800e-09,-7.939737e-06
1.552000e-09,-6.853970e-06
1.552200e-09,-5.334578e-06
1.552400e-09,-3.640201e-06
1.552600e-09,-2.049860e-06
1.552800e-09,-8.165347e-07
1.553000e-09,-1.256392e-07
1.553200e-09,-6.589005e-08
1.553400e-09,-6.174065e-07
1.553600e-09,-1.658462e-06
1.553800e-09,-2.989171e-06
1.554000e-09,-4.367907e-06
1.554200e-09,-5.554210e-06
1.554400e-09,-6.350540e-06
1.554600e-09,-6.635252e-06
1.554800e-09,-6.380987e-06
1.555000e-09,-5.655741e-06
1.555200e-09,-4.607235e-06
1.555400e-09,-3.433904e-06
1.555600e-09,-2.347855e-06
1.555800e-09,-1.536425e-06
1.556000e-09,-1.129344e-06
1.556200e-09,-1.177487e-06
1.556400e-09,-1.646858e-06
1.556600e-09,-2.428399e-06
1.556800e-09,-3.361204e-06
1.557000e-09,-4.264405e-06
1.557200e-09,-4.971552e-06
1.557400e-09,-5.360991e-06
1.557600e-09,-5.376569e-06
1.557800e-09,-5.035073e-06
1.558000e-09,-4.419512e-06
1.558200e-09,-3.660140e-06
1.558400e-09,-2.907398e-06
1.558600e-09,-2.302243e-06
1.558800e-09,-1.949682e-06
1.559000e-09,-1.900479e-06
1.559200e-09,-2.144256e-06
1.559400e-09,-2.614821e-06
1.559600e-09,-3.206112e-06
1.559800e-09,-3.795081e-06
1.560000e-09,-4.266681e-06
1.560200e-09,-4.535930e-06
1.560400e-09,-4.562830e-06
1.560600e-09,-4.357548e-06
1.560800e-09,-3.975345e-06
1.561000e-09,-3.502818e-06
1.561200e-09,-3.038704e-06
1.561400e-09,-2.673421e-06
1.561600e-09,-2.471548e-06
1.561800e-09,-2.460610e-06
1.562000e-09,-2.628060e-06
1.562200e-09,-2.926568e-06
1.562400e-09,-3.285994e-06
1.562600e-09,-3.629182e-06
1.562800e-09,-3.888066e-06
1.563000e-09,-4.016791e-06
1.563200e-09,-3.999347e-06
1.563400e-09,-3.850549e-06
1.563600e-09,-3.610645e-06
1.563800e-09,-3.335111e-06
1.564000e-09,-3.082127e-06
1.564200e-09,-2.900469e-06
1.564400e-09,-2.820323e-06
1.564600e-09,-2.848669e-06
1.564800e-09,-2.969843e-06
1.565000e-09,-3.150703e-06
1.565200e-09,-3.348962e-06
1.565400e-09,-3.522657e-06
1.565600e-09,-3.638701e-06
1.565800e-09,-3.678810e-06
1.566000e-09,-3.641842e-06
1.566200e-09,-3.542373e-06
1.566400e-09,-3.406198e-06
1.566600e-09,-3.263974e-06
1.566800e-09,-3.144513e-06
1.567000e-09,-3.069144e-06
1.567200e-09,-3.048193e-06
1.567400e-09,-3.080066e-06
1.567600e-09,-3.152853e-06
1.567800e-09,-3.247814e-06
1.568000e-09,-3.343852e-06
1.568200e-09,-3.421932e-06
1.568400e-09,-3.468574e-06
1.568600e-09,-3.477847e-06
1.568800e-09,-3.451644e-06
1.569000e-09,-3.398426e-06
1.569200e-09,-3.330855e-06
1.569400e-09,-3.262935e-06
1.569600e-09,-3.207257e-06
1.569800e-09,-3.172845e-06
1.570000e-09,-3.163912e-06
1.570200e-09,-3.179626e-06
1.570400e-09,-3.214788e-06
1.570600e-09,-3.261178e-06
1.570800e-09,-3.309276e-06
1.571000e-09,-3.350015e-06
1.571200e-09,-3.376298e-06
1.571400e-09,-3.384065e-06
1.571600e-09,-3.372790e-06
1.571800e-09,-3.345370e-06
1.572000e-09,-3.307462e-06
1.572200e-09,-3.266390e-06
1.572400e-09,-3.229796e-06
1.572600e-09,-3.204266e-06
1.572800e-09,-3.194140e-06
1.573000e-09,-3.200733e-06
1.573200e-09,-3.222107e-06
1.573400e-09,-3.253446e-06
1.573600e-09,-3.288002e-06
1.573800e-09,-3.318429e-06
1.574000e-09,-3.338268e-06
1.574200e-09,-3.343270e-06
1.574400e-09,-3.332295e-06
1.574600e-09,-3.307558e-06
1.574800e-09,-3.274178e-06
1.575000e-09,-3.239081e-06
1.575200e-09,-3.209504e-06
1.575400e-09,-3.191413e-06
1.575600e-09,-3.188187e-06
1.575800e-09,-3.199876e-06
1.576000e-09,-3.223203e-06
1.576200e-09,-3.252317e-06
1.576400e-09,-3.280136e-06
1.576600e-09,-3.299964e-06
1.576800e-09,-3.307013e-06
1.577000e-09,-3.299474e-06
1.577200e-09,-3.278892e-06
1.577400e-09,-3.249755e-06
1.577600e-09,-3.218406e-06
1.577800e-09,-3.191535e-06
1.578000e-09,-3.174613e-06
1.578200e-09,-3.170647e-06
1.578400e-09,-3.179534e-06
1.578600e-09,-3.198161e-06
1.578800e-09,-3.221219e-06
1.579000e-09,-3.242509e-06
1.579200e-09,-3.256430e-06
1.579400e-09,-3.259284e-06
1.579600e-09,-3.250084e-06
1.579800e-09,-3.230699e-06
1.580000e-09,-3.205312e-06
1.580200e-09,-3.179345e-06
1.580400e-09,-3.158124e-06
1.580600e-09,-3.145618e-06
1.580800e-09,-3.143549e-06
1.581000e-09,-3.151072e-06
1.581200e-09,-3.165085e-06
1.581400e-09,-3.181063e-06
1.581600e-09,-3.194205e-06
1.581800e-09,-3.200586e-06
1.582000e-09,-3.198058e-06
1.582200e-09,-3.186679e-06
1.582400e-09,-3.168589e-06
1.582600e-09,-3.147397e-06
1.582800e-09,-3.127244e-06
1.583000e-09,-3.111787e-06
1.583200e-09,-3.103345e-06
1.583400e-09,-3.102416e-06
1.583600e-09,-3.107663e-06
1.583800e-09,-3.116327e-06
1.584000e-09,-3.124973e-06
1.584200e-09,-3.130350e-06
1.584400e-09,-3.130156e-06
1.584600e-09,-3.123534e-06
1.584800e-09,-3.111189e-06
1.585000e-09,-3.095124e-06
1.585200e-09,-3.078082e-06
1.585400e-09,-3.062839e-06
1.585600e-09,-3.051544e-06
1.585800e-09,-3.045241e-06
1.586000e-09,-3.043698e-06
1.586200e-09,-3.045544e-06
1.586400e-09,-3.048678e-06
1.586600e-09,-3.050813e-06
1.586800e-09,-3.050040e-06
1.587000e-09,-3.045253e-06
1.587200e-09,-3.036354e-06
1.587400e-09,-3.024202e-06
1.587600e-09,-3.010340e-06
1.587800e-09,-2.996573e-06
1.588000e-09,-2.984525e-06
1.588200e-09,-2.975267e-06
1.588400e-09,-2.969105e-06
1.588600e-09,-2.965573e-06
1.588800e-09,-2.963600e-06
1.589000e-09,-2.961818e-06
1.589200e-09,-2.958904e-06
1.589400e-09,-2.953890e-06
1.589600e-09,-2.946357e-06
1.589800e-09,-2.936487e-06
1.590000e-09,-2.924966e-06
1.590200e-09,-2.912778e-06
1.590400e-09,-2.900950e-06
1.590600e-09,-2.890307e-06
1.590800e-09,-2.881302e-06
1.591000e-09,-2.873946e-06
1.591200e-09,-2.867847e-06
1.591400e-09,-2.862346e-06
1.591600e-09,-2.856690e-06
1.591800e-09,-2.850216e-06
1.592000e-09,-2.842493e-06
1.592200e-09,-2.833397e-06
1.592400e-09,-2.823101e-06
1.592600e-09,-2.812004e-06
1.592800e-09,-2.800619e-06
1.593000e-09,-2.789440e-06
1.593200e-09,-2.778834e-06
1.593400e-09,-2.768980e-06
1.593600e-09,-2.759849e-06
1.593800e-09,-2.751239e-06
1.594000e-09,-2.742842e-06
1.594200e-09,-2.734322e-06
1.594400e-09,-2.725397e-06
1.594600e-09,-2.715883e-06
1.594800e-09,-2.705724e-06
1.595000e-09,-2.694983e-06
1.595200e-09,-2.683806e-06
1.595400e-09,-2.672388e-06
1.595600e-09,-2.660916e-06
1.595800e-09,-2.649543e-06
1.596000e-09,-2.638360e-06
1.596200e-09,-2.627393e-06
1.596400e-09,-2.616609e-06
1.596600e-09,-2.605934e-06
1.596800e-09,-2.595270e-06
1.597000e-09,-2.584516e-06
1.597200e-09,-2.573581e-06
1.597400e-09,-2.562399e-06
1.597600e-09,-2.550926e-06
1.597800e-09,-2.539150e-06
1.598000e-09,-2.527088e-06
1.598200e-09,-2.514779e-06
