time,"I(RINA)","I(LQ|X2)","I(LQ|X3)","I(LQ|X4)","I(LQ|X5)","I(LQ|X6)","I(LQ|X7)","I(LQ|X8)"
5.466000e-10,-4.999774e-06,-9.084888e-06,-8.327865e-05,-1.978838e-07,2.650634e-08,-9.091348e-06,-8.323434e-05,-8.092532e-09
5.468000e-10,-4.999813e-06,-1.080125e-05,-8.255599e-05,-1.913310e-07,2.499357e-08,-1.080351e-05,-8.251884e-05,-4.088886e-09
5.470000e-10,-4.999879e-06,-1.133262e-05,-8.199432e-05,-1.837815e-07,2.083751e-08,-1.133008e-05,-8.196963e-05,-4.966093e-09
5.472000e-10,-4.999970e-06,-1.065591e-05,-8.167227e-05,-1.764528e-07,1.511091e-08,-1.064842e-05,-8.166317e-05,-1.149454e-08
5.474000e-10,-5.000078e-06,-8.863688e-06,-8.162846e-05,-1.705212e-07,8.857193e-09,-8.851601e-06,-8.163564e-05,-2.354451e-08
5.476000e-10,-5.000188e-06,-6.162333e-06,-8.185789e-05,-1.669609e-07,2.937567e-09,-6.146500e-06,-8.187956e-05,-4.008869e-08
5.478000e-10,-5.000285e-06,-2.861813e-06,-8.231439e-05,-1.664153e-07,-2.036386e-09,-2.843537e-06,-8.234663e-05,-5.934153e-08
5.480000e-10,-5.000351e-06,6.528211e-07,-8.291881e-05,-1.691142e-07,-5.720055e-09,6.719319e-07,-8.295622e-05,-7.901644e-08
5.482000e-10,-5.000374e-06,3.970071e-06,-8.357186e-05,-1.748503e-07,-8.029426e-09,3.988333e-06,-8.360845e-05,-9.666441e-08
5.484000e-10,-5.000345e-06,6.709857e-06,-8.417002e-05,-1.830138e-07,-9.105749e-09,6.725760e-06,-8.420008e-05,-1.100456e-07
5.486000e-10,-5.000266e-06,8.573853e-06,-8.462190e-05,-1.926817e-07,-9.234379e-09,8.586249e-06,-8.464097e-05,-1.174802e-07
5.488000e-10,-5.000147e-06,9.377057e-06,-8.486262e-05,-2.027465e-07,-8.725655e-09,9.385264e-06,-8.486813e-05,-1.181270e-07
5.490000e-10,-5.000004e-06,9.060531e-06,-8.486342e-05,-2.120668e-07,-7.801776e-09,9.064364e-06,-8.485504e-05,-1.121464e-07
5.492000e-10,-4.999858e-06,7.692195e-06,-8.463489e-05,-2.196202e-07,-6.544151e-09,7.691955e-06,-8.461451e-05,-1.007196e-07
5.494000e-10,-4.999730e-06,5.460573e-06,-8.422344e-05,-2.246359e-07,-4.925508e-09,5.457023e-06,-8.419472e-05,-8.591571e-08
5.496000e-10,-4.999640e-06,2.659006e-06,-8.370198e-05,-2.266927e-07,-2.899990e-09,2.653296e-06,-8.366971e-05,-7.041971e-08
5.498000e-10,-4.999602e-06,-3.461462e-07,-8.315691e-05,-2.257673e-07,-4.925160e-10,-3.526152e-07,-8.312617e-05,-5.715546e-08
5.500000e-10,-4.999623e-06,-3.164610e-06,-8.267389e-05,-2.222303e-07,2.158778e-09,-3.170383e-06,-8.264928e-05,-4.885607e-08
5.502000e-10,-4.999697e-06,-5.439410e-06,-8.232479e-05,-2.167903e-07,4.811633e-09,-5.443190e-06,-8.230974e-05,-4.764337e-08
5.504000e-10,-4.999815e-06,-6.897199e-06,-8.215757e-05,-2.103954e-07,7.155216e-09,-6.898013e-06,-8.215391e-05,-5.468038e-08
5.506000e-10,-4.999957e-06,-7.380685e-06,-8.219031e-05,-2.041065e-07,8.851208e-09,-7.377986e-06,-8.219807e-05,-6.995272e-08
5.508000e-10,-5.000101e-06,-6.861577e-06,-8.240985e-05,-1.989597e-07,9.582136e-09,-6.855282e-06,-8.242733e-05,-9.221901e-08
5.510000e-10,-5.000227e-06,-5.438862e-06,-8.277490e-05,-1.958361e-07,9.118642e-09,-5.429353e-06,-8.279900e-05,-1.191464e-07
5.512000e-10,-5.000317e-06,-3.326257e-06,-8.322325e-05,-1.953549e-07,7.400504e-09,-3.314334e-06,-8.324994e-05,-1.476202e-07
5.514000e-10,-5.000357e-06,-8.275768e-07,-8.368190e-05,-1.978026e-07,4.598521e-09,-8.143654e-07,-8.370691e-05,-1.741882e-07
5.516000e-10,-5.000344e-06,1.702847e-06,-8.407875e-05,-2.031066e-07,1.116883e-09,1.716058e-06,-8.409823e-05,-1.955755e-07
5.518000e-10,-5.000281e-06,3.912128e-06,-8.435396e-05,-2.108536e-07,-2.477908e-09,3.924086e-06,-8.436505e-05,-2.091916e-07
5.520000e-10,-5.000180e-06,5.502722e-06,-8.446910e-05,-2.203500e-07,-5.576358e-09,5.512403e-06,-8.447040e-05,-2.135479e-07
5.522000e-10,-5.000057e-06,6.275329e-06,-8.441257e-05,-2.307145e-07,-7.649604e-09,6.282083e-06,-8.440425e-05,-2.085156e-07
5.524000e-10,-4.999932e-06,6.152957e-06,-8.420033e-05,-2.409900e-07,-8.345238e-09,6.156570e-06,-8.418406e-05,-1.953777e-07
5.526000e-10,-4.999822e-06,5.185872e-06,-8.387212e-05,-2.502611e-07,-7.546777e-09,5.186573e-06,-8.385074e-05,-1.766605e-07
5.528000e-10,-4.999743e-06,3.541058e-06,-8.348402e-05,-2.577623e-07,-5.399185e-09,3.539469e-06,-8.346101e-05,-1.557675e-07
5.530000e-10,-4.999705e-06,1.478479e-06,-8.309877e-05,-2.629650e-07,-2.296180e-09,1.475528e-06,-8.307770e-05,-1.364683e-07
5.532000e-10,-4.999712e-06,-6.856609e-07,-8.277569e-05,-2.656326e-07,1.182056e-09,-6.888786e-07,-8.275966e-05,-1.223242e-07
5.534000e-10,-4.999761e-06,-2.626605e-06,-8.256182e-05,-2.658395e-07,4.381327e-09,-2.628996e-06,-8.255301e-05,-1.161412e-07
5.536000e-10,-4.999843e-06,-4.062204e-06,-8.248529e-05,-2.639514e-07,6.711594e-09,-4.062847e-06,-8.248469e-05,-1.195400e-07
5.538000e-10,-4.999945e-06,-4.796517e-06,-8.255202e-05,-2.605728e-07,7.769868e-09,-4.794801e-06,-8.255932e-05,-1.327134e-07
5.540000e-10,-5.000051e-06,-4.746938e-06,-8.274566e-05,-2.564671e-07,7.413885e-09,-4.742635e-06,-8.275938e-05,-1.544103e-07
5.542000e-10,-5.000145e-06,-3.951764e-06,-8.303097e-05,-2.524635e-07,5.775825e-09,-3.945048e-06,-8.304870e-05,-1.821504e-07
5.544000e-10,-5.000215e-06,-2.560106e-06,-8.335980e-05,-2.493606e-07,3.224822e-09,-2.551510e-06,-8.337859e-05,-2.126311e-07
5.546000e-10,-5.000251e-06,-8.072743e-07,-8.367896e-05,-2.478386e-07,2.918091e-10,-7.976053e-07,-8.369582e-05,-2.422595e-07
5.548000e-10,-5.000249e-06,1.021811e-06,-8.393868e-05,-2.483917e-07,-2.433060e-09,1.031601e-06,-8.395103e-05,-2.677207e-07
5.550000e-10,-5.000211e-06,2.637718e-06,-8.410031e-05,-2.512851e-07,-4.418040e-09,2.646685e-06,-8.410639e-05,-2.864859e-07
5.552000e-10,-5.000143e-06,3.793397e-06,-8.414209e-05,-2.565401e-07,-5.299936e-09,3.800762e-06,-8.414117e-05,-2.971781e-07
5.554000e-10,-5.000055e-06,4.323737e-06,-8.406191e-05,-2.639475e-07,-4.957935e-09,4.329009e-06,-8.405439e-05,-2.997357e-07
5.556000e-10,-4.999963e-06,4.169859e-06,-8.387683e-05,-2.731056e-07,-3.530421e-09,4.172904e-06,-8.386412e-05,-2.953538e-07
5.558000e-10,-4.999879e-06,3.384592e-06,-8.361955e-05,-2.834744e-07,-1.373293e-09,3.385633e-06,-8.360380e-05,-2.862193e-07
5.560000e-10,-4.999816e-06,2.119999e-06,-8.333251e-05,-2.944425e-07,1.024370e-09,2.119569e-06,-8.331622e-05,-2.750954e-07
5.562000e-10,-4.999783e-06,6.002447e-07,-8.306078e-05,-3.053947e-07,3.145128e-09,5.990908e-07,-8.304645e-05,-2.648342e-07
5.564000e-10,-4.999785e-06,-9.161207e-07,-8.284503e-05,-3.157759e-07,4.548535e-09,-9.171675e-07,-8.283471e-05,-2.579062e-07
5.566000e-10,-4.999821e-06,-2.179314e-06,-8.271547e-05,-3.251433e-07,4.959782e-09,-2.179476e-06,-8.271052e-05,-2.560289e-07
5.568000e-10,-4.999885e-06,-2.989976e-06,-8.268771e-05,-3.332026e-07,4.324730e-09,-2.988657e-06,-8.268863e-05,-2.599543e-07
5.570000e-10,-4.999966e-06,-3.231601e-06,-8.276107e-05,-3.398251e-07,2.817519e-09,-3.228482e-06,-8.276742e-05,-2.694445e-07
5.572000e-10,-5.000052e-06,-2.887609e-06,-8.291931e-05,-3.450466e-07,7.970676e-10,-2.882691e-06,-8.292984e-05,-2.834254e-07
5.574000e-10,-5.000128e-06,-2.040545e-06,-8.313368e-05,-3.490484e-07,-1.276821e-09,-2.034134e-06,-8.314658e-05,-3.002804e-07
5.576000e-10,-5.000184e-06,-8.546142e-07,-8.336784e-05,-3.521263e-07,-2.946277e-09,-8.472577e-07,-8.338099e-05,-3.182176e-07
5.578000e-10,-5.000208e-06,4.546759e-07,-8.358373e-05,-3.546513e-07,-3.853252e-09,4.622905e-07,-8.359504e-05,-3.356366e-07
5.580000e-10,-5.000199e-06,1.658574e-06,-8.374751e-05,-3.570288e-07,-3.813000e-09,1.665741e-06,-8.375528e-05,-3.514224e-07
5.582000e-10,-5.000157e-06,2.554682e-06,-8.383480e-05,-3.596611e-07,-2.850146e-09,2.560798e-06,-8.383794e-05,-3.651149e-07
5.584000e-10,-5.000090e-06,3.001307e-06,-8.383406e-05,-3.629154e-07,-1.190813e-09,3.005975e-06,-8.383223e-05,-3.769272e-07
5.586000e-10,-5.000010e-06,2.940361e-06,-8.374789e-05,-3.671016e-07,7.881710e-10,2.943452e-06,-8.374155e-05,-3.876179e-07
5.588000e-10,-4.999928e-06,2.404720e-06,-8.359205e-05,-3.724585e-07,2.642771e-09,2.406383e-06,-8.358232e-05,-3.982538e-07
5.590000e-10,-4.999861e-06,1.509171e-06,-8.339230e-05,-3.791495e-07,3.959444e-09,1.509798e-06,-8.338079e-05,-4.099186e-07
5.592000e-10,-4.999818e-06,4.272350e-07,-8.318001e-05,-3.872652e-07,4.444927e-09,4.273789e-07,-8.316850e-05,-4.234319e-07
5.594000e-10,-4.999808e-06,-6.415394e-07,-8.298697e-05,-3.968320e-07,3.988524e-09,-6.412660e-07,-8.297718e-05,-4.391427e-07
5.596000e-10,-4.999832e-06,-1.507823e-06,-8.284052e-05,-4.078246e-07,2.684355e-09,-1.506860e-06,-8.283382e-05,-4.568379e-07
5.598000e-10,-4.999885e-06,-2.025905e-06,-8.275957e-05,-4.201802e-07,8.099277e-10,-2.023844e-06,-8.275681e-05,-4.757856e-07
5.600000e-10,-4.999958e-06,-2.118343e-06,-8.275212e-05,-4.338133e-07,-1.233936e-09,-2.114992e-06,-8.275351e-05,-4.949011e-07
5.602000e-10,-5.000038e-06,-1.787526e-06,-8.281451e-05,-4.486288e-07,-3.009204e-09,-1.782938e-06,-8.281963e-05,-5.129966e-07
5.604000e-10,-5.000110e-06,-1.112332e-06,-8.293246e-05,-4.645332e-07,-4.134647e-09,-1.106784e-06,-8.294033e-05,-5.290604e-07
5.606000e-10,-5.000162e-06,-2.309116e-07,-8.308369e-05,-4.814432e-07,-4.367725e-09,-2.248442e-07,-8.309296e-05,-5.425021e-07
5.608000e-10,-5.000185e-06,6.867817e-07,-8.324163e-05,-4.992904e-07,-3.656699e-09,6.928510e-07,-8.325079e-05,-5.533138e-07
5.610000e-10,-5.000174e-06,1.471315e-06,-8.337966e-05,-5.180255e-07,-2.151882e-09,1.476891e-06,-8.338729e-05,-5.621097e-07
5.612000e-10,-5.000132e-06,1.984869e-06,-8.347529e-05,-5.376192e-07,-1.738280e-10,1.989566e-06,-8.348024e-05,-5.700394e-07
5.614000e-10,-5.000066e-06,2.145424e-06,-8.351338e-05,-5.580645e-07,1.854493e-09,2.149036e-06,-8.351499e-05,-5.785921e-07
5.616000e-10,-4.999989e-06,1.939798e-06,-8.348827e-05,-5.793776e-07,3.497021e-09,1.942329e-06,-8.348641e-05,-5.893350e-07
5.618000e-10,-4.999916e-06,1.423431e-06,-8.340419e-05,-6.016010e-07,4.396638e-09,1.425081e-06,-8.339925e-05,-6.036390e-07
5.620000e-10,-4.999859e-06,7.073296e-07,-8.327412e-05,-6.248074e-07,4.350666e-09,7.084539e-07,-8.326698e-05,-6.224501e-07
5.622000e-10,-4.999829e-06,-6.496226e-08,-8.311743e-05,-6.491030e-07,3.354042e-09,-6.392973e-08,-8.310924e-05,-6.461499e-07
5.624000e-10,-4.999831e-06,-7.456906e-07,-8.295653e-05,-6.746326e-07,1.600997e-09,-7.443211e-07,-8.294856e-05,-6.745320e-07
5.626000e-10,-4.999865e-06,-1.210934e-06,-8.281331e-05,-7.015824e-07,-5.552391e-10,-1.208885e-06,-8.280675e-05,-7.068951e-07
5.628000e-10,-4.999923e-06,-1.383047e-06,-8.270586e-05,-7.301833e-07,-2.676254e-09,-1.380122e-06,-8.270164e-05,-7.422282e-07
5.630000e-10,-4.999994e-06,-1.243461e-06,-8.264591e-05,-7.607123e-07,-4.330173e-09,-1.239640e-06,-8.264455e-05,-7.794479e-07
5.632000e-10,-5.000065e-06,-8.337566e-07,-8.263735e-05,-7.934929e-07,-5.181947e-09,-8.291961e-07,-8.263895e-05,-8.176348e-07
5.634000e-10,-5.000121e-06,-2.452224e-07,-8.267603e-05,-8.288960e-07,-5.063401e-09,-2.402120e-07,-8.268022e-05,-8.562215e-07
5.636000e-10,-5.000153e-06,4.007427e-07,-8.275073e-05,-8.673400e-07,-4.008539e-09,4.058389e-07,-8.275679e-05,-8.950958e-07
5.638000e-10,-5.000155e-06,9.772714e-07,-8.284515e-05,-9.092928e-07,-2.246841e-09,9.820889e-07,-8.285210e-05,-9.346014e-07
5.640000e-10,-5.000127e-06,1.376753e-06,-8.294061e-05,-9.552742e-07,-1.558586e-10,1.380998e-06,-8.294739e-05,-9.754436e-07
5.642000e-10,-5.000073e-06,1.530817e-06,-8.301894e-05,-1.005861e-06,1.817049e-09,1.534318e-06,-8.302457e-05,-1.018526e-06
5.644000e-10,-5.000007e-06,1.421867e-06,-8.306525e-05,-1.061694e-06,3.247488e-09,1.424606e-06,-8.306895e-05,-1.064759e-06
5.646000e-10,-4.999939e-06,1.084269e-06,-8.307001e-05,-1.123489e-06,3.821871e-09,1.086374e-06,-8.307135e-05,-1.114886e-06
5.648000e-10,-4.999883e-06,5.953478e-07,-8.303025e-05,-1.192047e-06,3.402026e-09,5.970625e-07,-8.302919e-05,-1.169367e-06
5.650000e-10,-4.999851e-06,5.835259e-08,-8.294972e-05,-1.268278e-06,2.053210e-09,5.998374e-08,-8.294658e-05,-1.228346e-06
5.652000e-10,-4.999846e-06,-4.189653e-07,-8.283796e-05,-1.353217e-06,2.984622e-11,-4.171116e-07,-8.283338e-05,-1.291701e-06
5.654000e-10,-4.999871e-06,-7.457637e-07,-8.270858e-05,-1.448054e-06,-2.278001e-09,-7.434422e-07,-8.270341e-05,-1.359181e-06
5.656000e-10,-4.999918e-06,-8.652596e-07,-8.257700e-05,-1.554169e-06,-4.426232e-09,-8.623311e-07,-8.257214e-05,-1.430572e-06
5.658000e-10,-4.999979e-06,-7.643913e-07,-8.245806e-05,-1.673172e-06,-6.009370e-09,-7.608451e-07,-8.245437e-05,-1.505875e-06
5.660000e-10,-5.000041e-06,-4.743884e-07,-8.236385e-05,-1.806950e-06,-6.744935e-09,-4.703381e-07,-8.236200e-05,-1.585451e-06
5.662000e-10,-5.000092e-06,-6.251694e-08,-8.230205e-05,-1.957728e-06,-6.532013e-09,-5.817181e-08,-8.230244e-05,-1.670094e-06
5.664000e-10,-5.000122e-06,3.829939e-07,-8.227503e-05,-2.128134e-06,-5.471996e-09,3.873752e-07,-8.227775e-05,-1.761028e-06
5.666000e-10,-5.000124e-06,7.715492e-07,-8.227975e-05,-2.321278e-06,-3.847399e-09,7.757129e-07,-8.228459e-05,-1.859833e-06
5.668000e-10,-5.000100e-06,1.028435e-06,-8.230848e-05,-2.540853e-06,-2.063396e-09,1.032182e-06,-8.231497e-05,-1.968315e-06
5.670000e-10,-5.000055e-06,1.109053e-06,-8.235013e-05,-2.791251e-06,-5.644365e-10,1.112279e-06,-8.235764e-05,-2.088359e-06
5.672000e-10,-4.999998e-06,1.006457e-06,-8.239201e-05,-3.077700e-06,2.565233e-10,1.009163e-06,-8.239988e-05,-2.221806e-06
5.674000e-10,-4.999940e-06,7.509411e-07,-8.242180e-05,-3.406447e-06,1.372028e-10,7.532336e-07,-8.242939e-05,-2.370386e-06
5.676000e-10,-4.999892e-06,4.021324e-07,-8.242927e-05,-3.784968e-06,-1.002900e-09,4.041935e-07,-8.243613e-05,-2.535717e-06
5.678000e-10,-4.999865e-06,3.550716e-08,-8.240771e-05,-4.222236e-06,-3.050001e-09,3.755450e-08,-8.241362e-05,-2.719396e-06
5.680000e-10,-4.999863e-06,-2.736846e-07,-8.235472e-05,-4.729052e-06,-5.724540e-09,-2.714438e-07,-8.235976e-05,-2.923151e-06
5.682000e-10,-4.999885e-06,-4.656959e-07,-8.227233e-05,-5.318451e-06,-8.644582e-09,-4.631063e-07,-8.227685e-05,-3.149041e-06
5.684000e-10,-4.999926e-06,-5.076825e-07,-8.216649e-05,-6.006212e-06,-1.141078e-08,-5.046699e-07,-8.217109e-05,-3.399664e-06
5.686000e-10,-4.999978e-06,-3.990731e-07,-8.204597e-05,-6.811485e-06,-1.369514e-08,-3.956555e-07,-8.205145e-05,-3.678349e-06
5.688000e-10,-5.000029e-06,-1.700872e-07,-8.192095e-05,-7.757575e-06,-1.531539e-08,-1.663665e-07,-8.192823e-05,-3.989307e-06
5.690000e-10,-5.000069e-06,1.259839e-07,-8.180149e-05,-8.872912e-06,-1.627967e-08,1.298470e-07,-8.181151e-05,-4.337731e-06
5.692000e-10,-5.000090e-06,4.248612e-07,-8.169605e-05,-1.019226e-05,-1.679310e-08,4.286829e-07,-8.170970e-05,-4.729856e-06
5.694000e-10,-5.000089e-06,6.650373e-07,-8.161036e-05,-1.175819e-05,-1.722550e-08,6.686492e-07,-8.162846e-05,-5.173001e-06
5.696000e-10,-5.000065e-06,8.002957e-07,-8.154675e-05,-1.362291e-05,-1.804799e-08,8.035784e-07,-8.157001e-05,-5.675623e-06
5.698000e-10,-5.000025e-06,8.084638e-07,-8.150392e-05,-1.585039e-05,-1.975273e-08,8.113683e-07,-8.153301e-05,-6.247422e-06
5.700000e-10,-4.999976e-06,6.947684e-07,-8.147731e-05,-1.851879e-05,-2.277342e-08,6.973220e-07,-8.151287e-05,-6.899531e-06
5.702000e-10,-4.999928e-06,4.893555e-07,-8.145981e-05,-2.172293e-05,-2.742378e-08,4.916513e-07,-8.150257e-05,-7.644815e-06
5.704000e-10,-4.999892e-06,2.397679e-07,-8.144288e-05,-2.557604e-05,-3.386715e-08,2.419409e-07,-8.149374e-05,-8.498289e-06
5.706000e-10,-4.999873e-06,1.842305e-10,-8.141771e-05,-3.020925e-05,-4.212250e-08,2.380128e-09,-8.147787e-05,-9.477670e-06
5.708000e-10,-4.999876e-06,-1.801830e-07,-8.137648e-05,-3.576520e-05,-5.210267e-08,-1.778401e-07,-8.144751e-05,-1.060404e-05
5.710000e-10,-4.999898e-06,-2.670708e-07,-8.131340e-05,-4.237886e-05,-6.366943e-08,-2.645044e-07,-8.139721e-05,-1.190265e-05
5.712000e-10,-4.999934e-06,-2.475272e-07,-8.122556e-05,-5.013458e-05,-7.667936e-08,-2.447239e-07,-8.132415e-05,-1.340376e-05
5.714000e-10,-4.999977e-06,-1.315012e-07,-8.111343e-05,-5.898735e-05,-9.098777e-08,-1.285114e-07,-8.122847e-05,-1.514368e-05
5.716000e-10,-5.000017e-06,5.143571e-08,-8.098111e-05,-6.865144e-05,-1.063842e-07,5.451039e-08,-8.111298e-05,-1.716580e-05
5.718000e-10,-5.000046e-06,2.593089e-07,-8.083608e-05,-7.850241e-05,-1.224651e-07,2.623393e-07,-8.098270e-05,-1.952178e-05
5.720000e-10,-5.000058e-06,4.471896e-07,-8.068818e-05,-8.758382e-05,-1.385002e-07,4.500484e-07,-8.084404e-05,-2.227264e-05
5.722000e-10,-5.000050e-06,5.767777e-07,-8.054785e-05,-9.478300e-05,-1.533730e-07,5.793677e-07,-8.070380e-05,-2.548974e-05
5.724000e-10,-5.000026e-06,6.240949e-07,-8.042387e-05,-9.912613e-05,-1.656472e-07,6.263714e-07,-8.056826e-05,-2.925511e-05
5.726000e-10,-4.999989e-06,5.837652e-07,-8.032148e-05,-1.000594e-04,-1.737594e-07,5.857465e-07,-8.044232e-05,-3.366027e-05
5.728000e-10,-4.999949e-06,4.691525e-07,-8.024131e-05,-9.760174e-05,-1.763097e-07,4.709185e-07,-8.032886e-05,-3.880205e-05
5.730000e-10,-4.999912e-06,3.085400e-07,-8.017946e-05,-9.232725e-05,-1.723912e-07,3.102169e-07,-8.022847e-05,-4.477282e-05
5.732000e-10,-4.999886e-06,1.383578e-07,-8.012860e-05,-8.519887e-05,-1.618827e-07,1.400956e-07,-8.013947e-05,-5.164131e-05
5.734000e-10,-4.999876e-06,-4.952676e-09,-8.007967e-05,-7.732459e-05,-1.456191e-07,-3.008710e-09,-8.005831e-05,-5.941958e-05
5.736000e-10,-4.999883e-06,-9.264752e-08,-8.002370e-05,-6.972578e-05,-1.253848e-07,-9.038269e-08,-7.998027e-05,-6.801336e-05
5.738000e-10,-4.999905e-06,-1.093477e-07,-7.995331e-05,-6.318851e-05,-1.037113e-07,-1.066983e-07,-7.990037e-05,-7.716118e-05
5.740000e-10,-4.999937e-06,-5.557181e-08,-7.986357e-05,-5.821896e-05,-8.350695e-08,-5.253505e-08,-7.981424e-05,-8.638416e-05
5.742000e-10,-4.999971e-06,5.324078e-08,-7.975233e-05,-5.507903e-05,-6.758798e-08,5.660764e-08,-7.971875e-05,-9.498634e-05
5.744000e-10,-5.000000e-06,1.908233e-07,-7.962004e-05,-5.385988e-05,-5.820672e-08,1.944149e-07,-7.961232e-05,-1.021416e-04
5.746000e-10,-5.000018e-06,3.262578e-07,-7.946923e-05,-5.455365e-05,-5.667880e-08,3.299407e-07,-7.949467e-05,-1.070643e-04
5.748000e-10,-5.000021e-06,4.308093e-07,-7.930393e-05,-5.709546e-05,-6.318648e-08,4.344447e-07,-7.936636e-05,-1.092085e-04
5.750000e-10,-5.000009e-06,4.839244e-07,-7.912912e-05,-6.135865e-05,-7.678790e-08,4.873912e-07,-7.922832e-05,-1.084162e-04
5.752000e-10,-4.999985e-06,4.771606e-07,-7.895024e-05,-6.710097e-05,-9.560895e-08,4.803727e-07,-7.908153e-05,-1.049579e-04
5.754000e-10,-4.999953e-06,4.153176e-07,-7.877292e-05,-7.388555e-05,-1.171574e-07,4.182340e-07,-7.892700e-05,-9.945772e-05
5.756000e-10,-4.999921e-06,3.146789e-07,-7.860257e-05,-8.103215e-05,-1.386916e-07,3.173047e-07,-7.876586e-05,-9.273922e-05
5.758000e-10,-4.999894e-06,1.988947e-07,-7.844381e-05,-8.766179e-05,-1.575886e-07,2.012743e-07,-7.859953e-05,-8.565183e-05
5.760000e-10,-4.999877e-06,9.351535e-08,-7.829961e-05,-9.285249e-05,-1.716719e-07,9.571984e-08,-7.842974e-05,-7.893322e-05
5.762000e-10,-4.999874e-06,2.041800e-08,-7.817034e-05,-9.585437e-05,-1.794600e-07,2.252959e-08,-7.825832e-05,-7.313679e-05
5.764000e-10,-4.999884e-06,-6.673462e-09,-7.805329e-05,-9.627703e-05,-1.803139e-07,-4.576431e-09,-7.808695e-05,-6.862338e-05
5.766000e-10,-4.999904e-06,1.532670e-08,-7.794275e-05,-9.418066e-05,-1.744737e-07,1.747203e-08,-7.791673e-05,-6.559613e-05
5.768000e-10,-4.999930e-06,7.880029e-08,-7.783083e-05,-9.004561e-05,-1.629907e-07,8.103480e-08,-7.774794e-05,-6.415146e-05
5.770000e-10,-4.999955e-06,1.676606e-07,-7.770877e-05,-8.463953e-05,-1.475677e-07,1.700024e-07,-7.757994e-05,-6.432328e-05
5.772000e-10,-4.999975e-06,2.612820e-07,-7.756849e-05,-7.883506e-05,-1.303272e-07,2.637306e-07,-7.741121e-05,-6.610535e-05
5.774000e-10,-4.999984e-06,3.391869e-07,-7.740392e-05,-7.344153e-05,-1.135363e-07,3.417305e-07,-7.723968e-05,-6.944508e-05
5.776000e-10,-4.999981e-06,3.854379e-07,-7.721187e-05,-6.909576e-05,-9.932259e-08,3.880617e-07,-7.706312e-05,-7.420963e-05
5.778000e-10,-4.999967e-06,3.918092e-07,-7.699224e-05,-6.622230e-05,-8.941491e-08,3.945023e-07,-7.687952e-05,-8.013505e-05
5.780000e-10,-4.999944e-06,3.591192e-07,-7.674777e-05,-6.504454e-05,-8.494282e-08,3.618785e-07,-7.668748e-05,-8.678107e-05
5.782000e-10,-4.999918e-06,2.965420e-07,-7.648332e-05,-6.561587e-05,-8.631903e-08,2.993720e-07,-7.648635e-05,-9.352367e-05
5.784000e-10,-4.999892e-06,2.191564e-07,-7.620510e-05,-6.784313e-05,-9.321827e-08,2.220655e-07,-7.627612e-05,-9.961281e-05
5.786000e-10,-4.999873e-06,1.443612e-07,-7.591988e-05,-7.148802e-05,-1.046479e-07,1.473558e-07,-7.605713e-05,-1.042973e-04
5.788000e-10,-4.999863e-06,8.799246e-08,-7.563434e-05,-7.615213e-05,-1.190923e-07,9.107011e-08,-7.582960e-05,-1.069834e-04
5.790000e-10,-4.999864e-06,6.099779e-08,-7.535447e-05,-8.127348e-05,-1.347080e-07,6.414197e-08,-7.559335e-05,-1.073715e-04
5.792000e-10,-4.999874e-06,6.735427e-08,-7.508499e-05,-8.616909e-05,-1.495485e-07,7.053232e-08,-7.534760e-05,-1.055217e-04
5.794000e-10,-4.999892e-06,1.036092e-07,-7.482870e-05,-9.013741e-05,-1.617978e-07,1.067741e-07,-7.509111e-05,-1.018279e-04
5.796000e-10,-4.999911e-06,1.600515e-07,-7.458588e-05,-9.259754e-05,-1.699907e-07,1.631472e-07,-7.482246e-05,-9.691579e-05
5.798000e-10,-4.999929e-06,2.231677e-07,-7.435398e-05,-9.321664e-05,-1.731911e-07,2.261382e-07,-7.454030e-05,-9.150610e-05
5.800000e-10,-4.999941e-06,2.787805e-07,-7.412763e-05,-9.198074e-05,-1.711096e-07,2.815787e-07,-7.424371e-05,-8.628602e-05
5.802000e-10,-4.999943e-06,3.151496e-07,-7.389925e-05,-8.918727e-05,-1.641413e-07,3.177471e-07,-7.393220e-05,-8.182201e-05
5.804000e-10,-4.999937e-06,3.253693e-07,-7.365999e-05,-8.536627e-05,-1.533184e-07,3.277619e-07,-7.360577e-05,-7.852107e-05
5.806000e-10,-4.999922e-06,3.085814e-07,-7.340091e-05,-8.116048e-05,-1.401781e-07,3.107920e-07,-7.326478e-05,-7.663102e-05
5.808000e-10,-4.999902e-06,2.698104e-07,-7.311414e-05,-7.720305e-05,-1.265607e-07,2.718865e-07,-7.290982e-05,-7.626038e-05
5.810000e-10,-4.999881e-06,2.185345e-07,-7.279373e-05,-7.402409e-05,-1.143634e-07,2.205418e-07,-7.254162e-05,-7.739914e-05
5.812000e-10,-4.999861e-06,1.663747e-07,-7.243622e-05,-7.199849e-05,-1.052827e-07,1.683879e-07,-7.216096e-05,-7.992842e-05
5.814000e-10,-4.999848e-06,1.244530e-07,-7.204065e-05,-7.132910e-05,-1.005816e-07,1.265448e-07,-7.176855e-05,-8.361654e-05
5.816000e-10,-4.999842e-06,1.010116e-07,-7.160839e-05,-7.205013e-05,-1.009150e-07,1.032430e-07,-7.136497e-05,-8.811028e-05
5.818000e-10,-4.999844e-06,9.979415e-08,-7.114268e-05,-7.403679e-05,-1.062388e-07,1.022065e-07,-7.095051e-05,-9.293834e-05
