time,"I(RIN1)","I(RIN2)","I(LQ|X11)","I(LOUT|X5)","I(LOUT|X6)","I(LQ|X9)"
9.176000e-10,4.999014e-06,-4.999898e-06,-7.061236e-06,2.117833e-06,1.942316e-06,-6.580793e-05
9.178000e-10,5.000499e-06,-4.999910e-06,-7.349378e-06,2.120163e-06,1.950045e-06,-6.541313e-05
9.180000e-10,5.001759e-06,-4.999939e-06,-7.647513e-06,2.106329e-06,1.956170e-06,-6.500830e-05
9.182000e-10,5.002545e-06,-4.999977e-06,-7.952156e-06,2.081235e-06,1.957286e-06,-6.461297e-05
9.184000e-10,5.002732e-06,-5.000018e-06,-8.258467e-06,2.049984e-06,1.950276e-06,-6.424718e-05
9.186000e-10,5.002333e-06,-5.000053e-06,-8.560209e-06,2.017121e-06,1.933479e-06,-6.392916e-05
9.188000e-10,5.001488e-06,-5.000074e-06,-8.849862e-06,1.986142e-06,1.907466e-06,-6.367320e-05
9.190000e-10,5.000421e-06,-5.000077e-06,-9.118932e-06,1.959310e-06,1.875204e-06,-6.348759e-05
9.192000e-10,4.999385e-06,-5.000062e-06,-9.358489e-06,1.937756e-06,1.841606e-06,-6.337316e-05
9.194000e-10,4.998604e-06,-5.000032e-06,-9.559918e-06,1.921763e-06,1.812584e-06,-6.332247e-05
9.196000e-10,4.998225e-06,-4.999993e-06,-9.715840e-06,1.911153e-06,1.793846e-06,-6.331995e-05
9.198000e-10,4.998293e-06,-4.999953e-06,-9.821080e-06,1.905650e-06,1.789734e-06,-6.334321e-05
9.200000e-10,4.998751e-06,-4.999921e-06,-9.873557e-06,1.905154e-06,1.802343e-06,-6.336525e-05
9.202000e-10,4.999458e-06,-4.999903e-06,-9.874920e-06,1.909855e-06,1.831098e-06,-6.335762e-05
9.204000e-10,5.000231e-06,-4.999902e-06,-9.830805e-06,1.920180e-06,1.872843e-06,-6.329386e-05
9.206000e-10,5.000889e-06,-4.999917e-06,-9.750601e-06,1.936583e-06,1.922379e-06,-6.315289e-05
9.208000e-10,5.001292e-06,-4.999945e-06,-9.646723e-06,1.959213e-06,1.973320e-06,-6.292171e-05
9.210000e-10,5.001371e-06,-4.999980e-06,-9.533468e-06,1.987552e-06,2.019092e-06,-6.259694e-05
9.212000e-10,5.001139e-06,-5.000012e-06,-9.425583e-06,2.020114e-06,2.053899e-06,-6.218524e-05
9.214000e-10,5.000679e-06,-5.000035e-06,-9.336789e-06,2.054314e-06,2.073531e-06,-6.170234e-05
9.216000e-10,5.000119e-06,-5.000044e-06,-9.278446e-06,2.086598e-06,2.075896e-06,-6.117120e-05
9.218000e-10,4.999601e-06,-5.000037e-06,-9.258565e-06,2.112861e-06,2.061234e-06,-6.061947e-05
9.220000e-10,4.999242e-06,-5.000016e-06,-9.281279e-06,2.129106e-06,2.032007e-06,-6.007679e-05
9.222000e-10,4.999113e-06,-4.999985e-06,-9.346798e-06,2.132244e-06,1.992498e-06,-5.957210e-05
9.224000e-10,4.999224e-06,-4.999953e-06,-9.451773e-06,2.120831e-06,1.948178e-06,-5.913129e-05
9.226000e-10,4.999527e-06,-4.999925e-06,-9.589962e-06,2.095589e-06,1.904945e-06,-5.877514e-05
9.228000e-10,4.999929e-06,-4.999908e-06,-9.753011e-06,2.059538e-06,1.868342e-06,-5.851780e-05
9.230000e-10,5.000325e-06,-4.999907e-06,-9.931233e-06,2.017670e-06,1.842845e-06,-5.836542e-05
9.232000e-10,5.000616e-06,-4.999920e-06,-1.011430e-05,1.976215e-06,1.831341e-06,-5.831532e-05
9.234000e-10,5.000740e-06,-4.999946e-06,-1.029180e-05,1.941596e-06,1.834835e-06,-5.835548e-05
9.236000e-10,5.000678e-06,-4.999977e-06,-1.045376e-05,1.919314e-06,1.852438e-06,-5.846462e-05
9.238000e-10,5.000462e-06,-5.000007e-06,-1.059114e-05,1.912962e-06,1.881591e-06,-5.861314e-05
9.240000e-10,5.000157e-06,-5.000029e-06,-1.069640e-05,1.923600e-06,1.918491e-06,-5.876492e-05
9.242000e-10,4.999848e-06,-5.000036e-06,-1.076415e-05,1.949587e-06,1.958618e-06,-5.888022e-05
9.244000e-10,4.999613e-06,-5.000028e-06,-1.079177e-05,1.986903e-06,1.997292e-06,-5.891940e-05
9.246000e-10,4.999506e-06,-5.000005e-06,-1.077999e-05,2.029873e-06,2.030180e-06,-5.884703e-05
9.248000e-10,4.999546e-06,-4.999972e-06,-1.073316e-05,2.072136e-06,2.053719e-06,-5.863599e-05
9.250000e-10,4.999713e-06,-4.999936e-06,-1.065914e-05,2.107650e-06,2.065417e-06,-5.827067e-05
9.252000e-10,4.999953e-06,-4.999903e-06,-1.056875e-05,2.131584e-06,2.064047e-06,-5.774897e-05
9.254000e-10,5.000200e-06,-4.999882e-06,-1.047461e-05,2.140929e-06,2.049722e-06,-5.708269e-05
9.256000e-10,5.000387e-06,-4.999875e-06,-1.038978e-05,2.134788e-06,2.023861e-06,-5.629632e-05
9.258000e-10,5.000468e-06,-4.999885e-06,-1.032611e-05,2.114315e-06,1.989053e-06,-5.542453e-05
9.260000e-10,5.000426e-06,-4.999909e-06,-1.029272e-05,2.082378e-06,1.948817e-06,-5.450885e-05
9.262000e-10,5.000278e-06,-4.999942e-06,-1.029485e-05,2.043032e-06,1.907268e-06,-5.359387e-05
9.264000e-10,5.000069e-06,-4.999976e-06,-1.033323e-05,2.000908e-06,1.868706e-06,-5.272347e-05
9.266000e-10,4.999856e-06,-5.000005e-06,-1.040411e-05,1.960614e-06,1.837156e-06,-5.193737e-05
9.268000e-10,4.999697e-06,-5.000023e-06,-1.049996e-05,1.926235e-06,1.815911e-06,-5.126805e-05
9.270000e-10,4.999633e-06,-5.000025e-06,-1.061062e-05,1.900960e-06,1.807125e-06,-5.073829e-05
9.272000e-10,4.999679e-06,-5.000012e-06,-1.072479e-05,1.886856e-06,1.811517e-06,-5.035917e-05
9.274000e-10,4.999819e-06,-4.999986e-06,-1.083161e-05,1.884769e-06,1.828235e-06,-5.012884e-05
9.276000e-10,5.000015e-06,-4.999953e-06,-1.092197e-05,1.894329e-06,1.854903e-06,-5.003201e-05
9.278000e-10,5.000213e-06,-4.999920e-06,-1.098955e-05,1.914037e-06,1.887868e-06,-5.004056e-05
9.280000e-10,5.000359e-06,-4.999892e-06,-1.103133e-05,1.941405e-06,1.922626e-06,-5.011522e-05
9.282000e-10,5.000415e-06,-4.999876e-06,-1.104763e-05,1.973150e-06,1.954382e-06,-5.020845e-05
9.284000e-10,5.000367e-06,-4.999873e-06,-1.104171e-05,2.005456e-06,1.978673e-06,-5.026841e-05
9.286000e-10,5.000227e-06,-4.999883e-06,-1.101902e-05,2.034295e-06,1.991977e-06,-5.024350e-05
9.288000e-10,5.000031e-06,-4.999903e-06,-1.098629e-05,2.055825e-06,1.992197e-06,-5.008720e-05
9.290000e-10,4.999831e-06,-4.999927e-06,-1.095057e-05,2.066831e-06,1.978960e-06,-4.976227e-05
9.292000e-10,4.999677e-06,-4.999949e-06,-1.091831e-05,2.065150e-06,1.953660e-06,-4.924404e-05
9.294000e-10,4.999609e-06,-4.999966e-06,-1.089464e-05,2.050019e-06,1.919237e-06,-4.852218e-05
9.296000e-10,4.999645e-06,-4.999972e-06,-1.088293e-05,2.022274e-06,1.879727e-06,-4.760092e-05
9.298000e-10,4.999774e-06,-4.999967e-06,-1.088452e-05,1.984325e-06,1.839638e-06,-4.649766e-05
9.300000e-10,4.999963e-06,-4.999953e-06,-1.089876e-05,1.939898e-06,1.803265e-06,-4.524040e-05
9.302000e-10,5.000166e-06,-4.999933e-06,-1.092322e-05,1.893545e-06,1.774047e-06,-4.386426e-05
9.304000e-10,5.000330e-06,-4.999911e-06,-1.095411e-05,1.850001e-06,1.754072e-06,-4.240772e-05
9.306000e-10,5.000417e-06,-4.999893e-06,-1.098681e-05,1.813480e-06,1.743809e-06,-4.090879e-05
9.308000e-10,5.000403e-06,-4.999882e-06,-1.101648e-05,1.787030e-06,1.742105e-06,-3.940174e-05
9.310000e-10,5.000294e-06,-4.999881e-06,-1.103863e-05,1.772062e-06,1.746430e-06,-3.791438e-05
9.312000e-10,5.000118e-06,-4.999889e-06,-1.104971e-05,1.768145e-06,1.753343e-06,-3.646623e-05
9.314000e-10,4.999918e-06,-4.999903e-06,-1.104753e-05,1.773095e-06,1.759078e-06,-3.506767e-05
9.316000e-10,4.999743e-06,-4.999920e-06,-1.103155e-05,1.783352e-06,1.760157e-06,-3.371983e-05
9.318000e-10,4.999637e-06,-4.999935e-06,-1.100295e-05,1.794580e-06,1.753934e-06,-3.241554e-05
9.320000e-10,4.999623e-06,-4.999944e-06,-1.096449e-05,1.802383e-06,1.738980e-06,-3.114075e-05
9.322000e-10,4.999704e-06,-4.999944e-06,-1.092018e-05,1.803016e-06,1.715249e-06,-2.987656e-05
9.324000e-10,4.999858e-06,-4.999935e-06,-1.087471e-05,1.793960e-06,1.684013e-06,-2.860149e-05
9.326000e-10,5.000046e-06,-4.999918e-06,-1.083288e-05,1.774276e-06,1.647598e-06,-2.729375e-05
9.328000e-10,5.000222e-06,-4.999896e-06,-1.079890e-05,1.744680e-06,1.608949e-06,-2.593339e-05
9.330000e-10,5.000342e-06,-4.999873e-06,-1.077580e-05,1.707331e-06,1.571139e-06,-2.450398e-05
9.332000e-10,5.000378e-06,-4.999855e-06,-1.076504e-05,1.665404e-06,1.536881e-06,-2.299404e-05
9.334000e-10,5.000324e-06,-4.999844e-06,-1.076624e-05,1.622514e-06,1.508128e-06,-2.139778e-05
9.336000e-10,5.000193e-06,-4.999842e-06,-1.077727e-05,1.582108e-06,1.485817e-06,-1.971546e-05
9.338000e-10,5.000018e-06,-4.999850e-06,-1.079452e-05,1.546936e-06,1.469791e-06,-1.795337e-05
9.340000e-10,4.999844e-06,-4.999865e-06,-1.081337e-05,1.518674e-06,1.458888e-06,-1.612336e-05
9.342000e-10,4.999712e-06,-4.999883e-06,-1.082889e-05,1.497756e-06,1.451182e-06,-1.424223e-05
9.344000e-10,4.999654e-06,-4.999901e-06,-1.083649e-05,1.483426e-06,1.444322e-06,-1.233102e-05
9.346000e-10,4.999682e-06,-4.999915e-06,-1.083256e-05,1.473973e-06,1.435925e-06,-1.041417e-05
9.348000e-10,4.999787e-06,-4.999921e-06,-1.081498e-05,1.467103e-06,1.423949e-06,-8.518754e-06
9.350000e-10,4.999944e-06,-4.999918e-06,-1.078339e-05,1.460379e-06,1.407014e-06,-6.673654e-06
9.352000e-10,5.000113e-06,-4.999906e-06,-1.073930e-05,1.451637e-06,1.384614e-06,-4.908710e-06
9.354000e-10,5.000254e-06,-4.999888e-06,-1.068588e-05,1.439342e-06,1.357203e-06,-3.253762e-06
9.356000e-10,5.000333e-06,-4.999867e-06,-1.062758e-05,1.422813e-06,1.326149e-06,-1.737531e-06
9.358000e-10,5.000333e-06,-4.999847e-06,-1.056966e-05,1.402307e-06,1.293558e-06,-3.863165e-07
9.360000e-10,5.000256e-06,-4.999832e-06,-1.051757e-05,1.378960e-06,1.262000e-06,7.774613e-07
9.362000e-10,5.000123e-06,-4.999825e-06,-1.047638e-05,1.354601e-06,1.234172e-06,1.736802e-06
9.364000e-10,4.999966e-06,-4.999825e-06,-1.045031e-05,1.331474e-06,1.212541e-06,2.481609e-06
9.366000e-10,4.999824e-06,-4.999833e-06,-1.044236e-05,1.311918e-06,1.199009e-06,3.009957e-06
9.368000e-10,4.999730e-06,-4.999847e-06,-1.045406e-05,1.298033e-06,1.194651e-06,3.328975e-06
9.370000e-10,4.999705e-06,-4.999862e-06,-1.048545e-05,1.291392e-06,1.199554e-06,3.455196e-06
9.372000e-10,4.999754e-06,-4.999876e-06,-1.053515e-05,1.292820e-06,1.212779e-06,3.414264e-06
9.374000e-10,4.999863e-06,-4.999885e-06,-1.060048e-05,1.302261e-06,1.232460e-06,3.239972e-06
9.376000e-10,5.000004e-06,-4.999887e-06,-1.067779e-05,1.318758e-06,1.256025e-06,2.972655e-06
9.378000e-10,5.000144e-06,-4.999881e-06,-1.076268e-05,1.340533e-06,1.280508e-06,2.657048e-06
9.380000e-10,5.000248e-06,-4.999869e-06,-1.085034e-05,1.365177e-06,1.302927e-06,2.339771e-06
9.382000e-10,5.000295e-06,-4.999853e-06,-1.093585e-05,1.389909e-06,1.320651e-06,2.066620e-06
9.384000e-10,5.000273e-06,-4.999834e-06,-1.101450e-05,1.411895e-06,1.331732e-06,1.879852e-06
9.386000e-10,5.000192e-06,-4.999817e-06,-1.108208e-05,1.428578e-06,1.335135e-06,1.815603e-06
9.388000e-10,5.000071e-06,-4.999804e-06,-1.113518e-05,1.437981e-06,1.330837e-06,1.901554e-06
9.390000e-10,4.999940e-06,-4.999796e-06,-1.117146e-05,1.438952e-06,1.319787e-06,2.154926e-06
9.392000e-10,4.999830e-06,-4.999793e-06,-1.118986e-05,1.431304e-06,1.303733e-06,2.580904e-06
9.394000e-10,4.999766e-06,-4.999794e-06,-1.119072e-05,1.415844e-06,1.284942e-06,3.171627e-06
9.396000e-10,4.999761e-06,-4.999798e-06,-1.117582e-05,1.394268e-06,1.265860e-06,3.905928e-06
9.398000e-10,4.999813e-06,-4.999801e-06,-1.114827e-05,1.368960e-06,1.248771e-06,4.750053e-06
9.400000e-10,4.999907e-06,-4.999801e-06,-1.111231e-05,1.342684e-06,1.235498e-06,5.659523e-06
9.402000e-10,5.000018e-06,-4.999797e-06,-1.107292e-05,1.318252e-06,1.227191e-06,6.582236e-06
9.404000e-10,5.000119e-06,-4.999786e-06,-1.103543e-05,1.298177e-06,1.224237e-06,7.462695e-06
9.406000e-10,5.000186e-06,-4.999769e-06,-1.100505e-05,1.284382e-06,1.226282e-06,8.247051e-06
9.408000e-10,5.000203e-06,-4.999749e-06,-1.098636e-05,1.277989e-06,1.232364e-06,8.888444e-06
9.410000e-10,5.000168e-06,-4.999727e-06,-1.098298e-05,1.279220e-06,1.241120e-06,9.352011e-06
9.412000e-10,5.000090e-06,-4.999706e-06,-1.099725e-05,1.287425e-06,1.251035e-06,9.618882e-06
9.414000e-10,4.999991e-06,-4.999691e-06,-1.103009e-05,1.301212e-06,1.260679e-06,9.688615e-06
9.416000e-10,4.999893e-06,-4.999683e-06,-1.108098e-05,1.318671e-06,1.268907e-06,9.579650e-06
9.418000e-10,4.999822e-06,-4.999683e-06,-1.114808e-05,1.337653e-06,1.274986e-06,9.327644e-06
9.420000e-10,4.999793e-06,-4.999692e-06,-1.122842e-05,1.356053e-06,1.278646e-06,8.981827e-06
9.422000e-10,4.999813e-06,-4.999708e-06,-1.131819e-05,1.372070e-06,1.280048e-06,8.599757e-06
9.424000e-10,4.999875e-06,-4.999728e-06,-1.141302e-05,1.384404e-06,1.279691e-06,8.241112e-06
9.426000e-10,4.999966e-06,-4.999749e-06,-1.150826e-05,1.392365e-06,1.278280e-06,7.961266e-06
9.428000e-10,5.000062e-06,-4.999767e-06,-1.159931e-05,1.395893e-06,1.276573e-06,7.805401e-06
9.430000e-10,5.000142e-06,-4.999778e-06,-1.168188e-05,1.395486e-06,1.275249e-06,7.803817e-06
9.432000e-10,5.000188e-06,-4.999780e-06,-1.175221e-05,1.392065e-06,1.274806e-06,7.968905e-06
9.434000e-10,5.000191e-06,-4.999773e-06,-1.180740e-05,1.386791e-06,1.275507e-06,8.294042e-06
9.436000e-10,5.000151e-06,-4.999755e-06,-1.184559e-05,1.380873e-06,1.277376e-06,8.754508e-06
9.438000e-10,5.000079e-06,-4.999729e-06,-1.186621e-05,1.375400e-06,1.280240e-06,9.310340e-06
9.440000e-10,4.999993e-06,-4.999697e-06,-1.187012e-05,1.371203e-06,1.283804e-06,9.910925e-06
9.442000e-10,4.999912e-06,-4.999662e-06,-1.185973e-05,1.368796e-06,1.287741e-06,1.050090e-05
9.444000e-10,4.999855e-06,-4.999629e-06,-1.183892e-05,1.368355e-06,1.291768e-06,1.102682e-05
9.446000e-10,4.999833e-06,-4.999600e-06,-1.181288e-05,1.369772e-06,1.295710e-06,1.144368e-05
9.448000e-10,4.999849e-06,-4.999577e-06,-1.178774e-05,1.372736e-06,1.299519e-06,1.172061e-05
9.450000e-10,4.999896e-06,-4.999561e-06,-1.177011e-05,1.376838e-06,1.303261e-06,1.184472e-05
9.452000e-10,4.999963e-06,-4.999554e-06,-1.176643e-05,1.381668e-06,1.307069e-06,1.182266e-05
9.454000e-10,5.000032e-06,-4.999553e-06,-1.178233e-05,1.386900e-06,1.311087e-06,1.167947e-05
9.456000e-10,5.000087e-06,-4.999558e-06,-1.182195e-05,1.392331e-06,1.315404e-06,1.145494e-05
9.458000e-10,5.000116e-06,-4.999565e-06,-1.188740e-05,1.397896e-06,1.320012e-06,1.119787e-05
9.460000e-10,5.000114e-06,-4.999574e-06,-1.197834e-05,1.403639e-06,1.324792e-06,1.095915e-05
9.462000e-10,5.000084e-06,-4.999582e-06,-1.209185e-05,1.409671e-06,1.329536e-06,1.078462e-05
9.464000e-10,5.000034e-06,-4.999587e-06,-1.222256e-05,1.416113e-06,1.333992e-06,1.070883e-05
9.466000e-10,4.999979e-06,-4.999590e-06,-1.236304e-05,1.423048e-06,1.337937e-06,1.075061e-05
9.468000e-10,4.999933e-06,-4.999590e-06,-1.250451e-05,1.430480e-06,1.341239e-06,1.091103e-05
9.470000e-10,4.999906e-06,-4.999588e-06,-1.263770e-05,1.438318e-06,1.343921e-06,1.117392e-05
9.472000e-10,4.999905e-06,-4.999582e-06,-1.275392e-05,1.446381e-06,1.346179e-06,1.150894e-05
9.474000e-10,4.999930e-06,-4.999575e-06,-1.284600e-05,1.454417e-06,1.348374e-06,1.187647e-05
9.476000e-10,4.999972e-06,-4.999565e-06,-1.290927e-05,1.462139e-06,1.350985e-06,1.223372e-05
9.478000e-10,5.000021e-06,-4.999553e-06,-1.294222e-05,1.469267e-06,1.354531e-06,1.254115e-05
9.480000e-10,5.000064e-06,-4.999537e-06,-1.294681e-05,1.475564e-06,1.359477e-06,1.276821e-05
9.482000e-10,5.000091e-06,-4.999516e-06,-1.292850e-05,1.480872e-06,1.366143e-06,1.289763e-05
9.484000e-10,5.000094e-06,-4.999490e-06,-1.289574e-05,1.485140e-06,1.374626e-06,1.292764e-05
9.486000e-10,5.000073e-06,-4.999458e-06,-1.285914e-05,1.488433e-06,1.384761e-06,1.287171e-05
9.488000e-10,5.000033e-06,-4.999421e-06,-1.283034e-05,1.490943e-06,1.396119e-06,1.275594e-05
9.490000e-10,4.999983e-06,-4.999380e-06,-1.282072e-05,1.492983e-06,1.408053e-06,1.261452e-05
9.492000e-10,4.999937e-06,-4.999337e-06,-1.283999e-05,1.494967e-06,1.419786e-06,1.248396e-05
9.494000e-10,4.999905e-06,-4.999296e-06,-1.289506e-05,1.497387e-06,1.430520e-06,1.239710e-05
9.496000e-10,4.999894e-06,-4.999260e-06,-1.298908e-05,1.500773e-06,1.439567e-06,1.237779e-05
9.498000e-10,4.999908e-06,-4.999234e-06,-1.312099e-05,1.505639e-06,1.446462e-06,1.243726e-05
9.500000e-10,4.999943e-06,-4.999221e-06,-1.328548e-05,1.512428e-06,1.451054e-06,1.257268e-05
9.502000e-10,3.045989e-06,-4.999223e-06,-1.347355e-05,1.521445e-06,1.453546e-06,1.276818e-05
9.504000e-10,1.038045e-06,-4.999239e-06,-1.367345e-05,1.532802e-06,1.454488e-06,1.299803e-05
9.506000e-10,-9.560389e-07,-4.999269e-06,-1.387202e-05,1.546367e-06,1.454709e-06,1.323152e-05
9.508000e-10,-2.949551e-06,-4.999307e-06,-1.405624e-05,1.561747e-06,1.455207e-06,1.343846e-05
9.510000e-10,-4.944780e-06,-4.999347e-06,-1.421473e-05,1.578301e-06,1.457010e-06,1.359448e-05
9.512000e-10,-4.988649e-06,-4.999383e-06,-1.433915e-05,1.595185e-06,1.461028e-06,1.368507e-05
9.514000e-10,-4.981475e-06,-4.999406e-06,-1.442522e-05,1.611449e-06,1.467926e-06,1.370774e-05
9.516000e-10,-4.990734e-06,-4.999410e-06,-1.447330e-05,1.626149e-06,1.478029e-06,1.367201e-05
9.518000e-10,-5.002195e-06,-4.999390e-06,-1.448839e-05,1.638491e-06,1.491281e-06,1.359717e-05
9.520000e-10,-5.012317e-06,-4.999342e-06,-1.447966e-05,1.647956e-06,1.507256e-06,1.350847e-05
9.522000e-10,-5.018918e-06,-4.999268e-06,-1.445938e-05,1.654413e-06,1.525220e-06,1.343231e-05
9.524000e-10,-5.020721e-06,-4.999170e-06,-1.444156e-05,1.658176e-06,1.544232e-06,1.339141e-05
9.526000e-10,-5.017636e-06,-4.999056e-06,-1.444035e-05,1.660000e-06,1.563270e-06,1.340090e-05
9.528000e-10,-5.010710e-06,-4.998934e-06,-1.446838e-05,1.661012e-06,1.581358e-06,1.346581e-05
9.530000e-10,-5.001800e-06,-4.998816e-06,-1.453532e-05,1.662569e-06,1.597674e-06,1.358059e-05
9.532000e-10,-4.993097e-06,-4.998713e-06,-1.464673e-05,1.666075e-06,1.611639e-06,1.373058e-05
9.534000e-10,-4.986586e-06,-4.998634e-06,-1.480348e-05,1.672776e-06,1.622963e-06,1.389511e-05
9.536000e-10,-4.983610e-06,-4.998587e-06,-1.500164e-05,1.683557e-06,1.631660e-06,1.405164e-05
9.538000e-10,-4.984601e-06,-4.998576e-06,-1.523298e-05,1.698796e-06,1.638025e-06,1.418008e-05
9.540000e-10,-4.989048e-06,-4.998602e-06,-1.548599e-05,1.718280e-06,1.642589e-06,1.426650e-05
9.542000e-10,-4.995683e-06,-4.998659e-06,-1.574723e-05,1.741217e-06,1.646061e-06,1.430555e-05
9.544000e-10,-5.002827e-06,-4.998739e-06,-1.600287e-05,1.766336e-06,1.649265e-06,1.430107e-05
9.546000e-10,-5.008807e-06,-4.998830e-06,-1.624025e-05,1.792070e-06,1.653076e-06,1.426495e-05
9.548000e-10,-5.012339e-06,-4.998918e-06,-1.644932e-05,1.816797e-06,1.658368e-06,1.421440e-05
9.550000e-10,-5.012795e-06,-4.998990e-06,-1.662362e-05,1.839091e-06,1.665963e-06,1.416835e-05
9.552000e-10,-5.010299e-06,-4.999031e-06,-1.676098e-05,1.857953e-06,1.676585e-06,1.414360e-05
9.554000e-10,-5.005640e-06,-4.999030e-06,-1.686363e-05,1.872973e-06,1.690805e-06,1.415160e-05
9.556000e-10,-5.000045e-06,-4.998982e-06,-1.693785e-05,1.884404e-06,1.708989e-06,1.419640e-05
9.558000e-10,-4.994861e-06,-4.998882e-06,-1.699325e-05,1.893119e-06,1.731233e-06,1.427421e-05
9.560000e-10,-4.991239e-06,-4.998735e-06,-1.704169e-05,1.900476e-06,1.757313e-06,1.437458e-05
9.562000e-10,-4.989884e-06,-4.998548e-06,-1.709599e-05,1.908090e-06,1.786640e-06,1.448287e-05
9.564000e-10,-4.990931e-06,-4.998332e-06,-1.716862e-05,1.917573e-06,1.818255e-06,1.458346e-05
9.566000e-10,-4.993957e-06,-4.998103e-06,-1.727045e-05,1.930269e-06,1.850861e-06,1.466309e-05
9.568000e-10,-4.998119e-06,-4.997876e-06,-1.740976e-05,1.947041e-06,1.882920e-06,1.471353e-05
9.570000e-10,-5.002385e-06,-4.997668e-06,-1.759148e-05,1.968140e-06,1.912790e-06,1.473311e-05
9.572000e-10,-5.005779e-06,-4.997492e-06,-1.781692e-05,1.993185e-06,1.938926e-06,1.472678e-05
9.574000e-10,-5.007600e-06,-4.997360e-06,-1.808377e-05,2.021256e-06,1.960087e-06,1.470481e-05
9.576000e-10,-5.007560e-06,-4.997278e-06,-1.838650e-05,2.051073e-06,1.975552e-06,1.468036e-05
9.578000e-10,-5.005818e-06,-4.997245e-06,-1.871710e-05,2.081242e-06,1.985290e-06,1.466657e-05
9.580000e-10,-5.002902e-06,-4.997259e-06,-1.906591e-05,2.110511e-06,1.990053e-06,1.467367e-05
9.582000e-10,-4.999565e-06,-4.997309e-06,-1.942267e-05,2.137998e-06,1.991380e-06,1.470694e-05
9.584000e-10,-4.996595e-06,-4.997382e-06,-1.977746e-05,2.163338e-06,1.991476e-06,1.476569e-05
9.586000e-10,-4.994631e-06,-4.997463e-06,-2.012161e-05,2.186742e-06,1.992990e-06,1.484361e-05
9.588000e-10,-4.994033e-06,-4.997533e-06,-2.044840e-05,2.208940e-06,1.998704e-06,1.493031e-05
9.590000e-10,-4.994823e-06,-4.997577e-06,-2.075359e-05,2.231033e-06,2.011178e-06,1.501369e-05
9.592000e-10,-4.996709e-06,-4.997580e-06,-2.103570e-05,2.254278e-06,2.032395e-06,1.508260e-05
9.594000e-10,-4.999178e-06,-4.997528e-06,-2.129603e-05,2.279853e-06,2.063474e-06,1.512921e-05
9.596000e-10,-5.001628e-06,-4.997416e-06,-2.153850e-05,2.308642e-06,2.104474e-06,1.515056e-05
9.598000e-10,-5.003512e-06,-4.997238e-06,-2.176925e-05,2.341077e-06,2.154356e-06,1.514907e-05
9.600000e-10,-5.004456e-06,-4.996996e-06,-2.199616e-05,2.377078e-06,2.211080e-06,1.513182e-05
9.602000e-10,-5.004328e-06,-4.996695e-06,-2.222820e-05,2.416083e-06,2.271853e-06,1.510890e-05
9.604000e-10,-5.003247e-06,-4.996345e-06,-2.247475e-05,2.457172e-06,2.333482e-06,1.509117e-05
9.606000e-10,-5.001535e-06,-4.995956e-06,-2.274491e-05,2.499256e-06,2.392782e-06,1.508791e-05
9.608000e-10,-4.999626e-06,-4.995541e-06,-2.304692e-05,2.541286e-06,2.446981e-06,1.510497e-05
9.610000e-10,-4.997962e-06,-4.995111e-06,-2.338757e-05,2.582458e-06,2.494062e-06,1.514369e-05
9.612000e-10,-4.996890e-06,-4.994678e-06,-2.377185e-05,2.622357e-06,2.533001e-06,1.520079e-05
9.614000e-10,-4.996598e-06,-4.994251e-06,-2.420268e-05,2.661037e-06,2.563861e-06,1.526938e-05
9.616000e-10,-4.997082e-06,-4.993836e-06,-2.468094e-05,2.699006e-06,2.587749e-06,1.534056e-05
9.618000e-10,-4.998170e-06,-4.993435e-06,-2.520550e-05,2.737143e-06,2.606635e-06,1.540549e-05
9.620000e-10,-4.999568e-06,-4.993047e-06,-2.577355e-05,2.776551e-06,2.623087e-06,1.545726e-05
9.622000e-10,-5.000941e-06,-4.992668e-06,-2.638098e-05,2.818388e-06,2.639945e-06,1.549230e-05
9.624000e-10,-5.001989e-06,-4.992289e-06,-2.702290e-05,2.863704e-06,2.660008e-06,1.551093e-05
9.626000e-10,-5.002510e-06,-4.991900e-06,-2.769412e-05,2.913313e-06,2.685750e-06,1.551712e-05
9.628000e-10,-5.002436e-06,-4.991490e-06,-2.838970e-05,2.967719e-06,2.719116e-06,1.551735e-05
9.630000e-10,-5.001834e-06,-4.991042e-06,-2.910545e-05,3.027102e-06,2.761413e-06,1.551905e-05
9.632000e-10,-5.000882e-06,-4.990542e-06,-2.983830e-05,3.091365e-06,2.813280e-06,1.552894e-05
9.634000e-10,-4.999819e-06,-4.989975e-06,-3.058661e-05,3.160206e-06,2.874746e-06,1.555159e-05
9.636000e-10,-4.998887e-06,-4.989324e-06,-3.135036e-05,3.233223e-06,2.945335e-06,1.558851e-05
9.638000e-10,-4.998277e-06,-4.988573e-06,-3.213121e-05,3.310000e-06,3.024200e-06,1.563810e-05
9.640000e-10,-4.998095e-06,-4.987706e-06,-3.293245e-05,3.390181e-06,3.110253e-06,1.569618e-05
9.642000e-10,-4.998341e-06,-4.986707e-06,-3.375884e-05,3.473507e-06,3.202296e-06,1.575713e-05
9.644000e-10,-4.998926e-06,-4.985559e-06,-3.461643e-05,3.559826e-06,3.299108e-06,1.581525e-05
9.646000e-10,-4.999692e-06,-4.984243e-06,-3.551225e-05,3.649082e-06,3.399523e-06,1.586610e-05
9.648000e-10,-5.000459e-06,-4.982739e-06,-3.645403e-05,3.741294e-06,3.502487e-06,1.590743e-05
