time,"I(RIN1)","I(RIN2)","I(LQ|X1)","I(LQ|X2)","I(RX1)","I(RX2)"
2.866800e-09,-4.998318e-06,-4.998318e-06,-4.232212e-05,-4.668821e-06,-7.013217e-04,4.076941e-04
2.867000e-09,-4.998167e-06,-4.998167e-06,-4.348974e-05,-4.797483e-06,-6.987490e-04,4.120909e-04
2.867200e-09,-4.997960e-06,-4.997960e-06,-4.468490e-05,-4.929005e-06,-6.961487e-04,4.164714e-04
2.867400e-09,-4.997733e-06,-4.997733e-06,-4.591007e-05,-5.063762e-06,-6.935209e-04,4.208354e-04
2.867600e-09,-4.997522e-06,-4.997522e-06,-4.716760e-05,-5.202163e-06,-6.908658e-04,4.251828e-04
2.867800e-09,-4.997357e-06,-4.997357e-06,-4.845928e-05,-5.344607e-06,-6.881834e-04,4.295133e-04
2.868000e-09,-4.997264e-06,-4.997264e-06,-4.978591e-05,-5.491415e-06,-6.854739e-04,4.338270e-04
2.868200e-09,-4.997258e-06,-4.997258e-06,-5.114682e-05,-5.642765e-06,-6.827373e-04,4.381236e-04
2.868400e-09,-4.997347e-06,-4.997347e-06,-5.253947e-05,-5.798627e-06,-6.799737e-04,4.424030e-04
2.868600e-09,-4.997530e-06,-4.997530e-06,-5.395920e-05,-5.958704e-06,-6.771833e-04,4.466650e-04
2.868800e-09,-4.997800e-06,-4.997800e-06,-5.539901e-05,-6.122388e-06,-6.743662e-04,4.509096e-04
2.869000e-09,-4.998141e-06,-4.998141e-06,-5.684960e-05,-6.288741e-06,-6.715224e-04,4.551364e-04
2.869200e-09,-4.998535e-06,-4.998535e-06,-5.829950e-05,-6.456496e-06,-6.686521e-04,4.593453e-04
2.869400e-09,-4.998961e-06,-4.998961e-06,-5.973544e-05,-6.624092e-06,-6.657554e-04,4.635362e-04
2.869600e-09,-4.999396e-06,-4.999396e-06,-6.114290e-05,-6.789729e-06,-6.628324e-04,4.677088e-04
2.869800e-09,-4.999817e-06,-4.999817e-06,-6.250676e-05,-6.951457e-06,-6.598832e-04,4.718630e-04
2.870000e-09,-5.000203e-06,-5.000203e-06,-6.381210e-05,-7.107282e-06,-6.569080e-04,4.759986e-04
2.870200e-09,-5.000534e-06,-5.000534e-06,-6.504508e-05,-7.255280e-06,-6.539068e-04,4.801154e-04
2.870400e-09,-5.000795e-06,-5.000795e-06,-6.619380e-05,-7.393727e-06,-6.508799e-04,4.842132e-04
2.870600e-09,-5.000974e-06,-5.000974e-06,-6.724910e-05,-7.521215e-06,-6.478272e-04,4.882918e-04
2.870800e-09,-5.001066e-06,-5.001066e-06,-6.820521e-05,-7.636758e-06,-6.447491e-04,4.923511e-04
2.871000e-09,-5.001071e-06,-5.001071e-06,-6.906023e-05,-7.739875e-06,-6.416455e-04,4.963909e-04
2.871200e-09,-5.000997e-06,-5.000997e-06,-6.981636e-05,-7.830640e-06,-6.385166e-04,5.004110e-04
2.871400e-09,-5.000858e-06,-5.000858e-06,-7.047983e-05,-7.909694e-06,-6.353625e-04,5.044113e-04
2.871600e-09,-5.000676e-06,-5.000676e-06,-7.106055e-05,-7.978223e-06,-6.321834e-04,5.083916e-04
2.871800e-09,-5.000477e-06,-5.000477e-06,-7.157156e-05,-8.037893e-06,-6.289793e-04,5.123518e-04
2.872000e-09,-5.000291e-06,-5.000291e-06,-7.202824e-05,-8.090744e-06,-6.257504e-04,5.162918e-04
2.872200e-09,-5.000147e-06,-5.000147e-06,-7.244737e-05,-8.139069e-06,-6.224967e-04,5.202114e-04
2.872400e-09,-5.000074e-06,-5.000074e-06,-7.284615e-05,-8.185261e-06,-6.192185e-04,5.241104e-04
2.872600e-09,-5.000093e-06,-5.000093e-06,-7.324124e-05,-8.231663e-06,-6.159158e-04,5.279887e-04
2.872800e-09,-5.000218e-06,-5.000218e-06,-7.364784e-05,-8.280424e-06,-6.125888e-04,5.318463e-04
2.873000e-09,-5.000452e-06,-5.000452e-06,-7.407884e-05,-8.333369e-06,-6.092376e-04,5.356828e-04
2.873200e-09,-5.000786e-06,-5.000786e-06,-7.454426e-05,-8.391902e-06,-6.058624e-04,5.394982e-04
2.873400e-09,-5.001201e-06,-5.001201e-06,-7.505070e-05,-8.456937e-06,-6.024632e-04,5.432923e-04
2.873600e-09,-5.001667e-06,-5.001667e-06,-7.560111e-05,-8.528865e-06,-5.990403e-04,5.470649e-04
2.873800e-09,-5.002147e-06,-5.002147e-06,-7.619471e-05,-8.607562e-06,-5.955938e-04,5.508159e-04
2.874000e-09,-5.002601e-06,-5.002601e-06,-7.682713e-05,-8.692421e-06,-5.921239e-04,5.545451e-04
2.874200e-09,-5.002992e-06,-5.002992e-06,-7.749082e-05,-8.782409e-06,-5.886306e-04,5.582525e-04
2.874400e-09,-5.003288e-06,-5.003288e-06,-7.817558e-05,-8.876152e-06,-5.851141e-04,5.619378e-04
2.874600e-09,-5.003467e-06,-5.003467e-06,-7.886935e-05,-8.972025e-06,-5.815746e-04,5.656009e-04
2.874800e-09,-5.003522e-06,-5.003522e-06,-7.955915e-05,-9.068265e-06,-5.780121e-04,5.692416e-04
2.875000e-09,-5.003459e-06,-5.003459e-06,-8.023207e-05,-9.163080e-06,-5.744270e-04,5.728599e-04
2.875200e-09,-5.003297e-06,-5.003297e-06,-8.087635e-05,-9.254771e-06,-5.708192e-04,5.764556e-04
2.875400e-09,-5.003069e-06,-5.003069e-06,-8.148238e-05,-9.341854e-06,-5.671890e-04,5.800285e-04
2.875600e-09,-5.002817e-06,-5.002817e-06,-8.204353e-05,-9.423176e-06,-5.635364e-04,5.835786e-04
2.875800e-09,-5.002585e-06,-5.002585e-06,-8.255686e-05,-9.498016e-06,-5.598617e-04,5.871057e-04
2.876000e-09,-5.002415e-06,-5.002415e-06,-8.302342e-05,-9.566176e-06,-5.561649e-04,5.906096e-04
2.876200e-09,-5.002345e-06,-5.002345e-06,-8.344834e-05,-9.628026e-06,-5.524463e-04,5.940902e-04
2.876400e-09,-5.002398e-06,-5.002398e-06,-8.384056e-05,-9.684527e-06,-5.487059e-04,5.975474e-04
2.876600e-09,-5.002586e-06,-5.002586e-06,-8.421220e-05,-9.737191e-06,-5.449440e-04,6.009809e-04
2.876800e-09,-5.002903e-06,-5.002903e-06,-8.457779e-05,-9.788003e-06,-5.411607e-04,6.043907e-04
2.877000e-09,-5.003330e-06,-5.003330e-06,-8.495330e-05,-9.839297e-06,-5.373560e-04,6.077766e-04
2.877200e-09,-5.003834e-06,-5.003834e-06,-8.535507e-05,-9.893591e-06,-5.335303e-04,6.111385e-04
2.877400e-09,-5.004372e-06,-5.004372e-06,-8.579877e-05,-9.953407e-06,-5.296836e-04,6.144762e-04
2.877600e-09,-5.004901e-06,-5.004901e-06,-8.629852e-05,-1.002108e-05,-5.258160e-04,6.177896e-04
2.877800e-09,-5.005375e-06,-5.005375e-06,-8.686607e-05,-1.009861e-05,-5.219276e-04,6.210786e-04
2.878000e-09,-5.005761e-06,-5.005761e-06,-8.751025e-05,-1.018750e-05,-5.180185e-04,6.243430e-04
2.878200e-09,-5.006032e-06,-5.006032e-06,-8.823658e-05,-1.028868e-05,-5.140888e-04,6.275828e-04
2.878400e-09,-5.006180e-06,-5.006180e-06,-8.904712e-05,-1.040248e-05,-5.101382e-04,6.307978e-04
2.878600e-09,-5.006210e-06,-5.006210e-06,-8.994042e-05,-1.052864e-05,-5.061667e-04,6.339879e-04
2.878800e-09,-5.006140e-06,-5.006140e-06,-9.091153e-05,-1.066638e-05,-5.021741e-04,6.371530e-04
2.879000e-09,-5.006001e-06,-5.006001e-06,-9.195206e-05,-1.081444e-05,-4.981600e-04,6.402929e-04
2.879200e-09,-5.005834e-06,-5.005834e-06,-9.305024e-05,-1.097122e-05,-4.941243e-04,6.434076e-04
2.879400e-09,-5.005679e-06,-5.005679e-06,-9.419089e-05,-1.113481e-05,-4.900668e-04,6.464970e-04
2.879600e-09,-5.005577e-06,-5.005577e-06,-9.535547e-05,-1.130304e-05,-4.859880e-04,6.495608e-04
2.879800e-09,-5.005561e-06,-5.005561e-06,-9.652246e-05,-1.147354e-05,-4.818886e-04,6.525991e-04
2.880000e-09,-5.005654e-06,-5.005654e-06,-9.766790e-05,-1.164370e-05,-4.777702e-04,6.556116e-04
2.880200e-09,-5.005868e-06,-5.005868e-06,-9.876643e-05,-1.181069e-05,-4.736343e-04,6.585983e-04
2.880400e-09,-5.006199e-06,-5.006199e-06,-9.979262e-05,-1.197149e-05,-4.694827e-04,6.615590e-04
2.880600e-09,-5.006631e-06,-5.006631e-06,-1.007225e-04,-1.212296e-05,-4.653164e-04,6.644936e-04
2.880800e-09,-5.007138e-06,-5.007138e-06,-1.015351e-04,-1.226195e-05,-4.611356e-04,6.674019e-04
2.881000e-09,-5.007686e-06,-5.007686e-06,-1.022133e-04,-1.238552e-05,-4.569399e-04,6.702840e-04
2.881200e-09,-5.008243e-06,-5.008243e-06,-1.027451e-04,-1.249105e-05,-4.527282e-04,6.731395e-04
2.881400e-09,-5.008775e-06,-5.008775e-06,-1.031232e-04,-1.257654e-05,-4.484995e-04,6.759685e-04
2.881600e-09,-5.009256e-06,-5.009256e-06,-1.033446e-04,-1.264073e-05,-4.442533e-04,6.787708e-04
2.881800e-09,-5.009668e-06,-5.009668e-06,-1.034096e-04,-1.268317e-05,-4.399896e-04,6.815463e-04
2.882000e-09,-5.010002e-06,-5.010002e-06,-1.033204e-04,-1.270421e-05,-4.357088e-04,6.842948e-04
2.882200e-09,-5.010258e-06,-5.010258e-06,-1.030799e-04,-1.270488e-05,-4.314116e-04,6.870162e-04
2.882400e-09,-5.010445e-06,-5.010445e-06,-1.026899e-04,-1.268660e-05,-4.270983e-04,6.897106e-04
2.882600e-09,-5.010577e-06,-5.010577e-06,-1.021509e-04,-1.265088e-05,-4.227687e-04,6.923777e-04
2.882800e-09,-5.010676e-06,-5.010676e-06,-1.014611e-04,-1.259898e-05,-4.184220e-04,6.950174e-04
2.883000e-09,-5.010767e-06,-5.010767e-06,-1.006174e-04,-1.253164e-05,-4.140571e-04,6.976298e-04
2.883200e-09,-5.010879e-06,-5.010879e-06,-9.961644e-05,-1.244891e-05,-4.096726e-04,7.002146e-04
2.883400e-09,-5.011037e-06,-5.011037e-06,-9.845666e-05,-1.235013e-05,-4.052671e-04,7.027718e-04
2.883600e-09,-5.011266e-06,-5.011266e-06,-9.714119e-05,-1.223419e-05,-4.008394e-04,7.053012e-04
2.883800e-09,-5.011583e-06,-5.011583e-06,-9.568094e-05,-1.209996e-05,-3.963892e-04,7.078028e-04
2.884000e-09,-5.011999e-06,-5.011999e-06,-9.409721e-05,-1.194682e-05,-3.919182e-04,7.102765e-04
2.884200e-09,-5.012515e-06,-5.012515e-06,-9.242313e-05,-1.177536e-05,-3.874301e-04,7.127221e-04
2.884400e-09,-5.013125e-06,-5.013125e-06,-9.070370e-05,-1.158802e-05,-3.829302e-04,7.151394e-04
2.884600e-09,-5.013812e-06,-5.013812e-06,-8.899434e-05,-1.138948e-05,-3.784239e-04,7.175285e-04
2.884800e-09,-5.014552e-06,-5.014552e-06,-8.735846e-05,-1.118695e-05,-3.739139e-04,7.198891e-04
2.885000e-09,-5.015319e-06,-5.015319e-06,-8.586404e-05,-1.099004e-05,-3.693995e-04,7.222213e-04
2.885200e-09,-5.016089e-06,-5.016089e-06,-8.457955e-05,-1.081029e-05,-3.648762e-04,7.245249e-04
2.885400e-09,-5.016841e-06,-5.016841e-06,-8.356912e-05,-1.066037e-05,-3.603379e-04,7.267998e-04
2.885600e-09,-5.017570e-06,-5.017570e-06,-8.288709e-05,-1.055299e-05,-3.557788e-04,7.290461e-04
2.885800e-09,-5.018277e-06,-5.018277e-06,-8.257208e-05,-1.049963e-05,-3.511955e-04,7.312636e-04
2.886000e-09,-5.018975e-06,-5.018975e-06,-8.264072e-05,-1.050918e-05,-3.465879e-04,7.334522e-04
2.886200e-09,-5.019679e-06,-5.019679e-06,-8.308199e-05,-1.058662e-05,-3.419590e-04,7.356120e-04
2.886400e-09,-5.020404e-06,-5.020404e-06,-8.385285e-05,-1.073188e-05,-3.373138e-04,7.377427e-04
2.886600e-09,-5.021157e-06,-5.021157e-06,-8.487617e-05,-1.093906e-05,-3.326579e-04,7.398443e-04
2.886800e-09,-5.021943e-06,-5.021943e-06,-8.604221e-05,-1.119603e-05,-3.279960e-04,7.419167e-04
2.887000e-09,-5.022759e-06,-5.022759e-06,-8.721440e-05,-1.148459e-05,-3.233304e-04,7.439600e-04
2.887200e-09,-5.023604e-06,-5.023604e-06,-8.824013e-05,-1.178128e-05,-3.186604e-04,7.459740e-04
2.887400e-09,-5.024479e-06,-5.024479e-06,-8.896610e-05,-1.205884e-05,-3.139829e-04,7.479587e-04
2.887600e-09,-5.025392e-06,-5.025392e-06,-8.925644e-05,-1.228839e-05,-3.092931e-04,7.499140e-04
2.887800e-09,-5.026356e-06,-5.026356e-06,-8.901088e-05,-1.244211e-05,-3.045865e-04,7.518398e-04
2.888000e-09,-5.027387e-06,-5.027387e-06,-8.817906e-05,-1.249629e-05,-2.998602e-04,7.537360e-04
2.888200e-09,-5.028502e-06,-5.028502e-06,-8.676823e-05,-1.243435e-05,-2.951135e-04,7.556024e-04
2.888400e-09,-5.029712e-06,-5.029712e-06,-8.484236e-05,-1.224947e-05,-2.903485e-04,7.574388e-04
2.888600e-09,-5.031020e-06,-5.031020e-06,-8.251338e-05,-1.194636e-05,-2.855696e-04,7.592451e-04
2.888800e-09,-5.032422e-06,-5.032422e-06,-7.992672e-05,-1.154186e-05,-2.807818e-04,7.610214e-04
2.889000e-09,-5.033906e-06,-5.033906e-06,-7.724492e-05,-1.106414e-05,-2.759899e-04,7.627675e-04
2.889200e-09,-5.035454e-06,-5.035454e-06,-7.463239e-05,-1.055044e-05,-2.711960e-04,7.644833e-04
2.889400e-09,-5.037044e-06,-5.037044e-06,-7.224365e-05,-1.004362e-05,-2.663990e-04,7.661689e-04
2.889600e-09,-5.038654e-06,-5.038654e-06,-7.021546e-05,-9.587885e-06,-2.615953e-04,7.678242e-04
2.889800e-09,-5.040264e-06,-5.040264e-06,-6.866205e-05,-9.224248e-06,-2.567795e-04,7.694492e-04
2.890000e-09,-5.041858e-06,-5.041858e-06,-6.767203e-05,-8.986400e-06,-2.519470e-04,7.710438e-04
2.890200e-09,-5.043415e-06,-5.043415e-06,-6.730535e-05,-8.897485e-06,-2.470957e-04,7.726080e-04
2.890400e-09,-5.044914e-06,-5.044914e-06,-6.758949e-05,-8.968178e-06,-2.422274e-04,7.741417e-04
2.890600e-09,-5.046324e-06,-5.046324e-06,-6.851420e-05,-9.196165e-06,-2.373466e-04,7.756449e-04
2.890800e-09,-5.047599e-06,-5.047599e-06,-7.002540e-05,-9.566915e-06,-2.324593e-04,7.771175e-04
2.891000e-09,-5.048682e-06,-5.048682e-06,-7.201959e-05,-1.005539e-05,-2.275701e-04,7.785595e-04
2.891200e-09,-5.049498e-06,-5.049498e-06,-7.434171e-05,-1.062833e-05,-2.226801e-04,7.799707e-04
2.891400e-09,-5.049968e-06,-5.049968e-06,-7.678975e-05,-1.124673e-05,-2.177868e-04,7.813513e-04
2.891600e-09,-5.050014e-06,-5.050014e-06,-7.912950e-05,-1.186832e-05,-2.128851e-04,7.827012e-04
2.891800e-09,-5.049564e-06,-5.049564e-06,-8.111978e-05,-1.245003e-05,-2.079697e-04,7.840203e-04
2.892000e-09,-5.048564e-06,-5.048564e-06,-8.254542e-05,-1.295046e-05,-2.030375e-04,7.853086e-04
2.892200e-09,-5.046979e-06,-5.046979e-06,-8.325121e-05,-1.333258e-05,-1.980897e-04,7.865659e-04
2.892400e-09,-5.044793e-06,-5.044793e-06,-8.316836e-05,-1.356655e-05,-1.931307e-04,7.877921e-04
2.892600e-09,-5.042016e-06,-5.042016e-06,-8.232641e-05,-1.363273e-05,-1.881665e-04,7.889870e-04
2.892800e-09,-5.038682e-06,-5.038682e-06,-8.084740e-05,-1.352440e-05,-1.832018e-04,7.901507e-04
2.893000e-09,-5.034857e-06,-5.034857e-06,-7.892398e-05,-1.324991e-05,-1.782376e-04,7.912830e-04
2.893200e-09,-5.030644e-06,-5.030644e-06,-7.678746e-05,-1.283365e-05,-1.732715e-04,7.923840e-04
2.893400e-09,-5.026187e-06,-5.026187e-06,-7.467315e-05,-1.231541e-05,-1.682986e-04,7.934537e-04
2.893600e-09,-5.021666e-06,-5.021666e-06,-7.278998e-05,-1.174776e-05,-1.633146e-04,7.944920e-04
2.893800e-09,-5.017289e-06,-5.017289e-06,-7.129864e-05,-1.119153e-05,-1.583177e-04,7.954991e-04
2.894000e-09,-5.013271e-06,-5.013271e-06,-7.029992e-05,-1.070958e-05,-1.533097e-04,7.964748e-04
2.894200e-09,-5.009818e-06,-5.009818e-06,-6.983188e-05,-1.035975e-05,-1.482950e-04,7.974190e-04
2.894400e-09,-5.007099e-06,-5.007099e-06,-6.987397e-05,-1.018781e-05,-1.432779e-04,7.983318e-04
2.894600e-09,-5.005234e-06,-5.005234e-06,-7.035562e-05,-1.022151e-05,-1.382608e-04,7.992130e-04
2.894800e-09,-5.004282e-06,-5.004282e-06,-7.116799e-05,-1.046664e-05,-1.332426e-04,8.000627e-04
2.895000e-09,-5.004241e-06,-5.004241e-06,-7.217811e-05,-1.090585e-05,-1.282200e-04,8.008809e-04
2.895200e-09,-5.005049e-06,-5.005049e-06,-7.324477e-05,-1.150028e-05,-1.231895e-04,8.016674e-04
2.895400e-09,-5.006593e-06,-5.006593e-06,-7.423544e-05,-1.219410e-05,-1.181492e-04,8.024225e-04
2.895600e-09,-5.008713e-06,-5.008713e-06,-7.504243e-05,-1.292105e-05,-1.131001e-04,8.031459e-04
2.895800e-09,-5.011213e-06,-5.011213e-06,-7.559614e-05,-1.361241e-05,-1.080456e-04,8.038377e-04
2.896000e-09,-5.013862e-06,-5.013862e-06,-7.587279e-05,-1.420498e-05,-1.029894e-04,8.044977e-04
2.896200e-09,-5.016414e-06,-5.016414e-06,-7.589503e-05,-1.464843e-05,-9.793335e-05,8.051259e-04
2.896400e-09,-5.018622e-06,-5.018622e-06,-7.572455e-05,-1.491085e-05,-9.287687e-05,8.057221e-04
2.896600e-09,-5.020265e-06,-5.020265e-06,-7.544807e-05,-1.498214e-05,-8.781738e-05,8.062865e-04
2.896800e-09,-5.021171e-06,-5.021171e-06,-7.515936e-05,-1.487488e-05,-8.275211e-05,8.068191e-04
2.897000e-09,-5.021234e-06,-5.021234e-06,-7.494081e-05,-1.462255e-05,-7.767994e-05,8.073198e-04
2.897200e-09,-5.020430e-06,-5.020430e-06,-7.484805e-05,-1.427547e-05,-7.260212e-05,8.077887e-04
2.897400e-09,-5.018820e-06,-5.018820e-06,-7.490027e-05,-1.389449e-05,-6.752160e-05,8.082258e-04
2.897600e-09,-5.016538e-06,-5.016538e-06,-7.507750e-05,-1.354349e-05,-6.244121e-05,8.086309e-04
2.897800e-09,-5.013778e-06,-5.013778e-06,-7.532513e-05,-1.328127e-05,-5.736208e-05,8.090041e-04
2.898000e-09,-5.010781e-06,-5.010781e-06,-7.556485e-05,-1.315401e-05,-5.228305e-05,8.093453e-04
2.898200e-09,-5.007804e-06,-5.007804e-06,-7.571014e-05,-1.318949e-05,-4.720150e-05,8.096546e-04
2.898400e-09,-5.005102e-06,-5.005102e-06,-7.568361e-05,-1.339371e-05,-4.211507e-05,8.099318e-04
2.898600e-09,-5.002899e-06,-5.002899e-06,-7.543331e-05,-1.375064e-05,-3.702312e-05,8.101772e-04
2.898800e-09,-5.001366e-06,-5.001366e-06,-7.494484e-05,-1.422496e-05,-3.192719e-05,8.103906e-04
2.899000e-09,-5.000602e-06,-5.000602e-06,-7.424693e-05,-1.476748e-05,-2.683014e-05,8.105721e-04
2.899200e-09,-5.000618e-06,-5.000618e-06,-7.340947e-05,-1.532227e-05,-2.173450e-05,8.107216e-04
2.899400e-09,-5.001339e-06,-5.001339e-06,-7.253415e-05,-1.583450e-05,-1.664122e-05,8.108391e-04
2.899600e-09,-5.002616e-06,-5.002616e-06,-7.173945e-05,-1.625783e-05,-1.154937e-05,8.109245e-04
2.899800e-09,-5.004241e-06,-5.004241e-06,-7.114260e-05,-1.656039e-05,-6.456928e-06,8.109778e-04
2.900000e-09,-5.005983e-06,-5.005983e-06,-7.084133e-05,-1.672861e-05,-1.362233e-06,8.109991e-04
2.900200e-09,-5.007609e-06,-5.007609e-06,-7.089819e-05,-1.676867e-05,3.734966e-06,8.109884e-04
2.900400e-09,-5.008919e-06,-5.008919e-06,-7.132954e-05,-1.670532e-05,8.833358e-06,8.109457e-04
2.900600e-09,-5.009765e-06,-5.009765e-06,-7.210061e-05,-1.657845e-05,1.393086e-05,8.108710e-04
2.900800e-09,-5.010062e-06,-5.010062e-06,-7.312752e-05,-1.643774e-05,1.902581e-05,8.107644e-04
2.901000e-09,-5.009801e-06,-5.009801e-06,-7.428639e-05,-1.633605e-05,2.411777e-05,8.106257e-04
2.901200e-09,-5.009042e-06,-5.009042e-06,-7.542905e-05,-1.632234e-05,2.920757e-05,8.104549e-04
2.901400e-09,-5.007907e-06,-5.007907e-06,-7.640343e-05,-1.643517e-05,3.429663e-05,8.102522e-04
2.901600e-09,-5.006563e-06,-5.006563e-06,-7.707606e-05,-1.669752e-05,3.938595e-05,8.100174e-04
2.901800e-09,-5.005197e-06,-5.005197e-06,-7.735282e-05,-1.711391e-05,4.447559e-05,8.097506e-04
2.902000e-09,-5.003989e-06,-5.003989e-06,-7.719402e-05,-1.767000e-05,4.956461e-05,8.094520e-04
2.902200e-09,-5.003086e-06,-5.003086e-06,-7.662101e-05,-1.833481e-05,5.465163e-05,8.091214e-04
2.902400e-09,-5.002578e-06,-5.002578e-06,-7.571273e-05,-1.906523e-05,5.973556e-05,8.087590e-04
2.902600e-09,-5.002487e-06,-5.002487e-06,-7.459330e-05,-1.981194e-05,6.481594e-05,8.083646e-04
2.902800e-09,-5.002768e-06,-5.002768e-06,-7.341291e-05,-2.052585e-05,6.989304e-05,8.079382e-04
2.903000e-09,-5.003318e-06,-5.003318e-06,-7.232602e-05,-2.116422e-05,7.496737e-05,8.074799e-04
2.903200e-09,-5.003994e-06,-5.003994e-06,-7.147016e-05,-2.169558e-05,8.003932e-05,8.069898e-04
2.903400e-09,-5.004643e-06,-5.004643e-06,-7.094843e-05,-2.210300e-05,8.510883e-05,8.064677e-04
2.903600e-09,-5.005120e-06,-5.005120e-06,-7.081754e-05,-2.238547e-05,9.017543e-05,8.059138e-04
2.903800e-09,-5.005318e-06,-5.005318e-06,-7.108217e-05,-2.255745e-05,9.523844e-05,8.053281e-04
2.904000e-09,-5.005179e-06,-5.005179e-06,-7.169586e-05,-2.264685e-05,1.002972e-04,8.047106e-04
2.904200e-09,-5.004705e-06,-5.004705e-06,-7.256805e-05,-2.269165e-05,1.053515e-04,8.040614e-04
2.904400e-09,-5.003955e-06,-5.003955e-06,-7.357636e-05,-2.273563e-05,1.104010e-04,8.033804e-04
2.904600e-09,-5.003040e-06,-5.003040e-06,-7.458297e-05,-2.282361e-05,1.154461e-04,8.026676e-04
2.904800e-09,-5.002098e-06,-5.002098e-06,-7.545305e-05,-2.299673e-05,1.204868e-04,8.019232e-04
2.905000e-09,-5.001277e-06,-5.001277e-06,-7.607278e-05,-2.328843e-05,1.255232e-04,8.011471e-04
2.905200e-09,-5.000709e-06,-5.000709e-06,-7.636440e-05,-2.372139e-05,1.305550e-04,8.003395e-04
2.905400e-09,-5.000483e-06,-5.000483e-06,-7.629572e-05,-2.430608e-05,1.355819e-04,7.995002e-04
2.905600e-09,-5.000637e-06,-5.000637e-06,-7.588286e-05,-2.504083e-05,1.406032e-04,7.986295e-04
2.905800e-09,-5.001144e-06,-5.001144e-06,-7.518579e-05,-2.591354e-05,1.456187e-04,7.977272e-04
2.906000e-09,-5.001921e-06,-5.001921e-06,-7.429804e-05,-2.690440e-05,1.506279e-04,7.967934e-04
2.906200e-09,-5.002840e-06,-5.002840e-06,-7.333245e-05,-2.798952e-05,1.556307e-04,7.958281e-04
2.906400e-09,-5.003753e-06,-5.003753e-06,-7.240557e-05,-2.914456e-05,1.606273e-04,7.948314e-04
2.906600e-09,-5.004511e-06,-5.004511e-06,-7.162280e-05,-3.034802e-05,1.656178e-04,7.938032e-04
2.906800e-09,-5.004992e-06,-5.004992e-06,-7.106615e-05,-3.158380e-05,1.706020e-04,7.927437e-04
2.907000e-09,-5.005115e-06,-5.005115e-06,-7.078553e-05,-3.284275e-05,1.755797e-04,7.916529e-04
2.907200e-09,-5.004857e-06,-5.004857e-06,-7.079407e-05,-3.412331e-05,1.805505e-04,7.905308e-04
2.907400e-09,-5.004251e-06,-5.004251e-06,-7.106760e-05,-3.543118e-05,1.855141e-04,7.893775e-04
2.907600e-09,-5.003381e-06,-5.003381e-06,-7.154802e-05,-3.677830e-05,1.904701e-04,7.881931e-04
2.907800e-09,-5.002366e-06,-5.002366e-06,-7.215056e-05,-3.818120e-05,1.954185e-04,7.869775e-04
2.908000e-09,-5.001342e-06,-5.001342e-06,-7.277413e-05,-3.965897e-05,2.003590e-04,7.857309e-04
2.908200e-09,-5.000436e-06,-5.000436e-06,-7.331406e-05,-4.123098e-05,2.052917e-04,7.844532e-04
2.908400e-09,-4.999753e-06,-4.999753e-06,-7.367581e-05,-4.291449e-05,2.102162e-04,7.831447e-04
2.908600e-09,-4.999356e-06,-4.999356e-06,-7.378781e-05,-4.472226e-05,2.151325e-04,7.818052e-04
2.908800e-09,-4.999261e-06,-4.999261e-06,-7.361159e-05,-4.666047e-05,2.200401e-04,7.804349e-04
2.909000e-09,-4.999439e-06,-4.999439e-06,-7.314748e-05,-4.872684e-05,2.249389e-04,7.790338e-04
2.909200e-09,-4.999823e-06,-4.999823e-06,-7.243491e-05,-5.090907e-05,2.298288e-04,7.776019e-04
2.909400e-09,-5.000325e-06,-5.000325e-06,-7.154720e-05,-5.318378e-05,2.347097e-04,7.761394e-04
2.909600e-09,-5.000851e-06,-5.000851e-06,-7.058173e-05,-5.551580e-05,2.395818e-04,7.746461e-04
2.909800e-09,-5.001319e-06,-5.001319e-06,-6.964681e-05,-5.785826e-05,2.444450e-04,7.731223e-04
2.910000e-09,-5.001667e-06,-5.001667e-06,-6.884709e-05,-6.015372e-05,2.492991e-04,7.715679e-04
2.910200e-09,-5.001865e-06,-5.001865e-06,-6.826923e-05,-6.233665e-05,2.541442e-04,7.699830e-04
2.910400e-09,-5.001909e-06,-5.001909e-06,-6.796960e-05,-6.433780e-05,2.589798e-04,7.683678e-04
2.910600e-09,-5.001823e-06,-5.001823e-06,-6.796567e-05,-6.609008e-05,2.638057e-04,7.667222e-04
2.910800e-09,-5.001644e-06,-5.001644e-06,-6.823243e-05,-6.753568e-05,2.686216e-04,7.650464e-04
2.911000e-09,-5.001415e-06,-5.001415e-06,-6.870500e-05,-6.863314e-05,2.734271e-04,7.633404e-04
2.911200e-09,-5.001173e-06,-5.001173e-06,-6.928774e-05,-6.936319e-05,2.782217e-04,7.616043e-04
2.911400e-09,-5.000944e-06,-5.000944e-06,-6.986884e-05,-6.973212e-05,2.830050e-04,7.598381e-04
2.911600e-09,-5.000740e-06,-5.000740e-06,-7.033825e-05,-6.977183e-05,2.877767e-04,7.580420e-04
2.911800e-09,-5.000558e-06,-5.000558e-06,-7.060557e-05,-6.953683e-05,2.925365e-04,7.562161e-04
2.912000e-09,-5.000389e-06,-5.000389e-06,-7.061440e-05,-6.909847e-05,2.972841e-04,7.543602e-04
2.912200e-09,-5.000218e-06,-5.000218e-06,-7.035034e-05,-6.853788e-05,3.020193e-04,7.524746e-04
2.912400e-09,-5.000037e-06,-5.000037e-06,-6.984136e-05,-6.793869e-05,3.067420e-04,7.505593e-04
