time,"I(RX2)","I(RX1)","I(RIN1)","I(RIN2)","I(LQ|X2)"
8.002000e-10,-8.109885e-04,-3.727078e-06,4.998956e-06,4.999033e-06,-7.819187e-06
8.004000e-10,-8.109458e-04,-8.819680e-06,4.999411e-06,4.998652e-06,-5.968652e-06
8.006000e-10,-8.108711e-04,-1.391589e-05,4.999802e-06,4.998245e-06,-3.644782e-06
8.008000e-10,-8.107644e-04,-1.901512e-05,5.000089e-06,4.997844e-06,-1.078087e-06
8.010000e-10,-8.106256e-04,-2.411548e-05,5.000237e-06,4.997480e-06,1.473300e-06
8.012000e-10,-8.104549e-04,-2.921438e-05,5.000222e-06,4.997181e-06,3.753055e-06
8.014000e-10,-8.102521e-04,-3.430945e-05,5.000032e-06,4.996972e-06,5.535986e-06
8.016000e-10,-8.100174e-04,-3.939932e-05,4.999672e-06,4.996872e-06,6.651546e-06
8.018000e-10,-8.097506e-04,-4.448416e-05,4.999159e-06,4.996888e-06,6.999176e-06
8.020000e-10,-8.094519e-04,-4.956544e-05,4.998527e-06,4.997017e-06,6.556372e-06
8.022000e-10,-8.091212e-04,-5.464534e-05,4.997818e-06,4.997247e-06,5.381171e-06
8.024000e-10,-8.087586e-04,-5.972577e-05,4.997085e-06,4.997556e-06,3.608976e-06
8.026000e-10,-8.083640e-04,-6.480746e-05,4.996382e-06,4.997913e-06,1.441529e-06
8.028000e-10,-8.079376e-04,-6.988962e-05,4.995763e-06,4.998283e-06,-8.739838e-07
8.030000e-10,-8.074793e-04,-7.497010e-05,4.995273e-06,4.998632e-06,-3.074438e-06
8.032000e-10,-8.069891e-04,-8.004627e-05,4.994951e-06,4.998923e-06,-4.913627e-06
8.034000e-10,-8.064671e-04,-8.511605e-05,4.994817e-06,4.999129e-06,-6.191686e-06
8.036000e-10,-8.059133e-04,-9.017872e-05,4.994879e-06,4.999229e-06,-6.776426e-06
8.038000e-10,-8.053277e-04,-9.523520e-05,4.995127e-06,4.999210e-06,-6.615623e-06
8.040000e-10,-8.047102e-04,-1.002876e-04,4.995533e-06,4.999071e-06,-5.741552e-06
8.042000e-10,-8.040610e-04,-1.053381e-04,4.996056e-06,4.998819e-06,-4.268486e-06
8.044000e-10,-8.033800e-04,-1.103882e-04,4.996646e-06,4.998471e-06,-2.381965e-06
8.046000e-10,-8.026673e-04,-1.154376e-04,4.997245e-06,4.998052e-06,-3.181215e-07
8.048000e-10,-8.019229e-04,-1.204845e-04,4.997793e-06,4.997588e-06,1.666130e-06
8.050000e-10,-8.011468e-04,-1.255263e-04,4.998236e-06,4.997109e-06,3.327338e-06
8.052000e-10,-8.003391e-04,-1.305606e-04,4.998528e-06,4.996644e-06,4.467340e-06
8.054000e-10,-7.994998e-04,-1.355862e-04,4.998634e-06,4.996216e-06,4.957206e-06
8.056000e-10,-7.986288e-04,-1.406035e-04,4.998535e-06,4.995846e-06,4.751183e-06
8.058000e-10,-7.977264e-04,-1.456144e-04,4.998226e-06,4.995545e-06,3.890995e-06
8.060000e-10,-7.967924e-04,-1.506209e-04,4.997719e-06,4.995317e-06,2.500953e-06
8.062000e-10,-7.958270e-04,-1.556245e-04,4.997038e-06,4.995161e-06,7.732678e-07
8.064000e-10,-7.948302e-04,-1.606248e-04,4.996218e-06,4.995066e-06,-1.056733e-06
8.066000e-10,-7.938021e-04,-1.656202e-04,4.995304e-06,4.995021e-06,-2.743134e-06
8.068000e-10,-7.927427e-04,-1.706083e-04,4.994342e-06,4.995008e-06,-4.064056e-06
8.070000e-10,-7.916520e-04,-1.755868e-04,4.993380e-06,4.995012e-06,-4.851745e-06
8.072000e-10,-7.905300e-04,-1.805551e-04,4.992460e-06,4.995017e-06,-5.013459e-06
8.074000e-10,-7.893768e-04,-1.855140e-04,4.991620e-06,4.995009e-06,-4.541654e-06
8.076000e-10,-7.881924e-04,-1.904653e-04,4.990887e-06,4.994980e-06,-3.513839e-06
8.078000e-10,-7.869769e-04,-1.954110e-04,4.990276e-06,4.994919e-06,-2.082339e-06
8.080000e-10,-7.857304e-04,-2.003521e-04,4.989791e-06,4.994823e-06,-4.539081e-07
8.082000e-10,-7.844528e-04,-2.052878e-04,4.989425e-06,4.994687e-06,1.139574e-06
8.084000e-10,-7.831442e-04,-2.102163e-04,4.989160e-06,4.994507e-06,2.475195e-06
8.086000e-10,-7.818047e-04,-2.151353e-04,4.988973e-06,4.994282e-06,3.371588e-06
8.088000e-10,-7.804343e-04,-2.200431e-04,4.988831e-06,4.994009e-06,3.714127e-06
8.090000e-10,-7.790330e-04,-2.249396e-04,4.988704e-06,4.993683e-06,3.469391e-06
8.092000e-10,-7.776010e-04,-2.298261e-04,4.988555e-06,4.993300e-06,2.688154e-06
8.094000e-10,-7.761383e-04,-2.347042e-04,4.988353e-06,4.992855e-06,1.497259e-06
8.096000e-10,-7.746449e-04,-2.395754e-04,4.988066e-06,4.992342e-06,8.099064e-08
8.098000e-10,-7.731210e-04,-2.444398e-04,4.987665e-06,4.991756e-06,-1.346504e-06
8.100000e-10,-7.715667e-04,-2.492959e-04,4.987128e-06,4.991091e-06,-2.573999e-06
8.102000e-10,-7.699819e-04,-2.541420e-04,4.986434e-06,4.990344e-06,-3.425421e-06
8.104000e-10,-7.683668e-04,-2.589762e-04,4.985570e-06,4.989512e-06,-3.785636e-06
8.106000e-10,-7.667213e-04,-2.637980e-04,4.984526e-06,4.988594e-06,-3.615914e-06
8.108000e-10,-7.650455e-04,-2.686081e-04,4.983297e-06,4.987590e-06,-2.957703e-06
8.110000e-10,-7.633395e-04,-2.734080e-04,4.981879e-06,4.986502e-06,-1.924993e-06
8.112000e-10,-7.616034e-04,-2.781990e-04,4.980269e-06,4.985326e-06,-6.862922e-07
8.114000e-10,-7.598372e-04,-2.829817e-04,4.978464e-06,4.984058e-06,5.618262e-07
8.116000e-10,-7.580410e-04,-2.877552e-04,4.976454e-06,4.982691e-06,1.625914e-06
8.118000e-10,-7.562148e-04,-2.925179e-04,4.974226e-06,4.981208e-06,2.346222e-06
8.120000e-10,-7.543588e-04,-2.972681e-04,4.971761e-06,4.979593e-06,2.621141e-06
8.122000e-10,-7.524730e-04,-3.020047e-04,4.969035e-06,4.977821e-06,2.421563e-06
8.124000e-10,-7.505575e-04,-3.067281e-04,4.966015e-06,4.975864e-06,1.793520e-06
8.126000e-10,-7.486123e-04,-3.114390e-04,4.962662e-06,4.973689e-06,8.493263e-07
8.128000e-10,-7.466376e-04,-3.161383e-04,4.958930e-06,4.971258e-06,-2.513476e-07
8.130000e-10,-7.446335e-04,-3.208263e-04,4.954768e-06,4.968528e-06,-1.327843e-06
8.132000e-10,-7.426001e-04,-3.255024e-04,4.950118e-06,4.965453e-06,-2.208210e-06
8.134000e-10,-7.405373e-04,-3.301650e-04,4.944918e-06,4.961980e-06,-2.757069e-06
8.136000e-10,-7.384454e-04,-3.348129e-04,4.939106e-06,4.958050e-06,-2.896694e-06
8.138000e-10,-7.363243e-04,-3.394453e-04,4.932626e-06,4.953601e-06,-2.617944e-06
8.140000e-10,-7.341741e-04,-3.440623e-04,4.925433e-06,4.948566e-06,-1.979815e-06
8.142000e-10,-7.319948e-04,-3.486648e-04,4.917507e-06,4.942872e-06,-1.098147e-06
8.144000e-10,-7.297866e-04,-3.532535e-04,4.908866e-06,4.936446e-06,-1.254194e-07
8.146000e-10,-7.275496e-04,-3.578289e-04,4.899593e-06,4.929215e-06,7.752238e-07
8.148000e-10,-7.252838e-04,-3.623908e-04,4.889867e-06,4.921113e-06,1.457422e-06
8.150000e-10,-7.229893e-04,-3.669382e-04,4.880011e-06,4.912096e-06,1.815700e-06
8.152000e-10,-7.206662e-04,-3.714704e-04,4.870549e-06,4.902160e-06,1.801994e-06
8.154000e-10,-7.183147e-04,-3.759873e-04,4.862262e-06,4.891375e-06,1.431983e-06
8.156000e-10,-7.159348e-04,-3.804892e-04,4.856224e-06,4.879935e-06,7.805713e-07
8.158000e-10,-7.135267e-04,-3.849772e-04,4.853777e-06,4.868220e-06,-3.238378e-08
8.160000e-10,-7.110904e-04,-3.894522e-04,4.856414e-06,4.856883e-06,-8.635647e-07
8.162000e-10,-7.086262e-04,-3.939149e-04,4.865515e-06,4.846923e-06,-1.571249e-06
8.164000e-10,-7.061341e-04,-3.983650e-04,4.881984e-06,4.839747e-06,-2.039550e-06
8.166000e-10,-7.036142e-04,-4.028020e-04,4.905850e-06,4.837126e-06,-2.197551e-06
8.168000e-10,-7.010665e-04,-4.072249e-04,4.935996e-06,4.841012e-06,-2.030083e-06
8.170000e-10,-6.984913e-04,-4.116328e-04,4.970154e-06,4.853150e-06,-1.578523e-06
8.172000e-10,-6.958884e-04,-4.160251e-04,5.005216e-06,4.874538e-06,-9.318586e-07
8.174000e-10,-6.932580e-04,-4.204014e-04,5.037789e-06,4.904891e-06,-2.097976e-07
8.176000e-10,-6.906003e-04,-4.247608e-04,5.064820e-06,4.942346e-06,4.589941e-07
8.178000e-10,-6.879151e-04,-4.291026e-04,5.084107e-06,4.983593e-06,9.596744e-07
8.180000e-10,-6.852028e-04,-4.334256e-04,5.094553e-06,5.024449e-06,1.210959e-06
8.182000e-10,-6.824634e-04,-4.377290e-04,5.096143e-06,5.060687e-06,1.178338e-06
8.184000e-10,-6.796969e-04,-4.420124e-04,5.089695e-06,5.088862e-06,8.785987e-07
8.186000e-10,-6.769036e-04,-4.462756e-04,5.076517e-06,5.106860e-06,3.751167e-07
8.188000e-10,-6.740835e-04,-4.505189e-04,5.058091e-06,5.114061e-06,-2.349510e-07
8.190000e-10,-6.712367e-04,-4.547426e-04,5.035853e-06,5.111124e-06,-8.390811e-07
8.192000e-10,-6.683635e-04,-4.589468e-04,5.011123e-06,5.099540e-06,-1.329989e-06
8.194000e-10,-6.654639e-04,-4.631317e-04,4.985134e-06,5.081153e-06,-1.624671e-06
8.196000e-10,-6.625380e-04,-4.672974e-04,4.959146e-06,5.057785e-06,-1.678481e-06
8.198000e-10,-6.595860e-04,-4.714442e-04,4.934570e-06,5.031038e-06,-1.491846e-06
8.200000e-10,-6.566080e-04,-4.755723e-04,4.913057e-06,5.002288e-06,-1.108627e-06
8.202000e-10,-6.536042e-04,-4.796826e-04,4.896493e-06,4.972799e-06,-6.066999e-07
8.204000e-10,-6.505747e-04,-4.837754e-04,4.886859e-06,4.943906e-06,-8.268144e-08
8.206000e-10,-6.475197e-04,-4.878511e-04,4.885915e-06,4.917193e-06,3.662456e-07
8.208000e-10,-6.444392e-04,-4.919098e-04,4.894758e-06,4.894593e-06,6.600271e-07
8.210000e-10,-6.413334e-04,-4.959511e-04,4.913367e-06,4.878351e-06,7.497213e-07
8.212000e-10,-6.382022e-04,-4.999742e-04,4.940296e-06,4.870783e-06,6.253226e-07
8.214000e-10,-6.350458e-04,-5.039785e-04,4.972702e-06,4.873821e-06,3.161839e-07
8.216000e-10,-6.318643e-04,-5.079632e-04,5.006750e-06,4.888406e-06,-1.158011e-07
8.218000e-10,-6.286577e-04,-5.119278e-04,5.038306e-06,4.913947e-06,-5.887667e-07
8.220000e-10,-6.254262e-04,-5.158718e-04,5.063700e-06,4.948061e-06,-1.016689e-06
8.222000e-10,-6.221698e-04,-5.197951e-04,5.080334e-06,4.986799e-06,-1.325409e-06
8.224000e-10,-6.188887e-04,-5.236976e-04,5.086983e-06,5.025334e-06,-1.465882e-06
8.226000e-10,-6.155830e-04,-5.275797e-04,5.083756e-06,5.058903e-06,-1.422284e-06
8.228000e-10,-6.122528e-04,-5.314422e-04,5.071811e-06,5.083710e-06,-1.213638e-06
8.230000e-10,-6.088985e-04,-5.352855e-04,5.052966e-06,5.097498e-06,-8.888653e-07
8.232000e-10,-6.055202e-04,-5.391094e-04,5.029348e-06,5.099695e-06,-5.164153e-07
8.234000e-10,-6.021181e-04,-5.429130e-04,5.003170e-06,5.091169e-06,-1.705747e-07
8.236000e-10,-5.986923e-04,-5.466945e-04,4.976628e-06,5.073762e-06,8.283407e-08
8.238000e-10,-5.952432e-04,-5.504520e-04,4.951903e-06,5.049803e-06,1.986487e-07
8.240000e-10,-5.917707e-04,-5.541850e-04,4.931168e-06,5.021754e-06,1.602049e-07
8.242000e-10,-5.882750e-04,-5.578941e-04,4.916527e-06,4.992023e-06,-1.853094e-08
8.244000e-10,-5.847563e-04,-5.615808e-04,4.909808e-06,4.962946e-06,-2.967601e-07
8.246000e-10,-5.812145e-04,-5.652467e-04,4.912232e-06,4.936845e-06,-6.156666e-07
8.248000e-10,-5.776499e-04,-5.688922e-04,4.924021e-06,4.916055e-06,-9.104016e-07
8.250000e-10,-5.740624e-04,-5.725164e-04,4.944114e-06,4.902831e-06,-1.122837e-06
8.252000e-10,-5.704522e-04,-5.761175e-04,4.970147e-06,4.899056e-06,-1.212611e-06
8.254000e-10,-5.668193e-04,-5.796936e-04,4.998759e-06,4.905797e-06,-1.164403e-06
8.256000e-10,-5.631639e-04,-5.832434e-04,5.026177e-06,4.922849e-06,-9.901532e-07
8.258000e-10,-5.594860e-04,-5.867670e-04,5.048898e-06,4.948467e-06,-7.259689e-07
8.260000e-10,-5.557859e-04,-5.902655e-04,5.064283e-06,4.979469e-06,-4.244703e-07
8.262000e-10,-5.520637e-04,-5.937406e-04,5.070902e-06,5.011740e-06,-1.441968e-07
8.264000e-10,-5.483197e-04,-5.971938e-04,5.068582e-06,5.040993e-06,6.179203e-08
8.266000e-10,-5.445539e-04,-6.006258e-04,5.058218e-06,5.063568e-06,1.558954e-07
8.268000e-10,-5.407666e-04,-6.040365e-04,5.041463e-06,5.077021e-06,1.226618e-07
8.270000e-10,-5.369580e-04,-6.074254e-04,5.020412e-06,5.080377e-06,-2.897661e-08
8.272000e-10,-5.331283e-04,-6.107916e-04,4.997363e-06,5.074032e-06,-2.681920e-07
8.274000e-10,-5.292777e-04,-6.141345e-04,4.974672e-06,5.059435e-06,-5.488181e-07
8.276000e-10,-5.254063e-04,-6.174536e-04,4.954648e-06,5.038686e-06,-8.185664e-07
8.278000e-10,-5.215143e-04,-6.207483e-04,4.939445e-06,5.014207e-06,-1.029035e-06
8.280000e-10,-5.176019e-04,-6.240184e-04,4.930871e-06,4.988523e-06,-1.144567e-06
8.282000e-10,-5.136692e-04,-6.272636e-04,4.930130e-06,4.964151e-06,-1.148330e-06
8.284000e-10,-5.097164e-04,-6.304841e-04,4.937535e-06,4.943533e-06,-1.044585e-06
8.286000e-10,-5.057436e-04,-6.336800e-04,4.952299e-06,4.928910e-06,-8.569061e-07
8.288000e-10,-5.017509e-04,-6.368511e-04,4.972530e-06,4.922105e-06,-6.228740e-07
8.290000e-10,-4.977383e-04,-6.399970e-04,4.995475e-06,4.924201e-06,-3.864232e-07
8.292000e-10,-4.937061e-04,-6.431166e-04,5.017972e-06,4.935210e-06,-1.894123e-07
8.294000e-10,-4.896542e-04,-6.462088e-04,5.037016e-06,4.953881e-06,-6.404592e-08
8.296000e-10,-4.855827e-04,-6.492729e-04,5.050247e-06,4.977761e-06,-2.753459e-08
8.298000e-10,-4.814919e-04,-6.523089e-04,5.056283e-06,5.003555e-06,-7.987088e-08
8.300000e-10,-4.773819e-04,-6.553174e-04,5.054808e-06,5.027711e-06,-2.049587e-07
8.302000e-10,-4.732528e-04,-6.582997e-04,5.046468e-06,5.047049e-06,-3.746785e-07
8.304000e-10,-4.691049e-04,-6.612573e-04,5.032646e-06,5.059285e-06,-5.549375e-07
8.306000e-10,-4.649384e-04,-6.641912e-04,5.015198e-06,5.063299e-06,-7.124314e-07
8.308000e-10,-4.607536e-04,-6.671017e-04,4.996225e-06,5.059147e-06,-8.207861e-07
8.310000e-10,-4.565506e-04,-6.699884e-04,4.977893e-06,5.047868e-06,-8.649519e-07
8.312000e-10,-4.523298e-04,-6.728502e-04,4.962274e-06,5.031190e-06,-8.431305e-07
8.314000e-10,-4.480912e-04,-6.756855e-04,4.951182e-06,5.011245e-06,-7.660354e-07
8.316000e-10,-4.438350e-04,-6.784932e-04,4.945984e-06,4.990341e-06,-6.538151e-07
8.318000e-10,-4.395616e-04,-6.812731e-04,4.947385e-06,4.970792e-06,-5.313966e-07
8.320000e-10,-4.352711e-04,-6.840253e-04,4.955251e-06,4.954770e-06,-4.232646e-07
8.322000e-10,-4.309636e-04,-6.867504e-04,4.968545e-06,4.944139e-06,-3.487328e-07
8.324000e-10,-4.266392e-04,-6.894491e-04,4.985425e-06,4.940232e-06,-3.185985e-07
8.326000e-10,-4.222981e-04,-6.921211e-04,5.003518e-06,4.943622e-06,-3.337394e-07
8.328000e-10,-4.179402e-04,-6.947657e-04,5.020320e-06,4.953932e-06,-3.857892e-07
8.330000e-10,-4.135659e-04,-6.973818e-04,5.033607e-06,4.969794e-06,-4.596127e-07
8.332000e-10,-4.091751e-04,-6.999684e-04,5.041776e-06,4.988999e-06,-5.369562e-07
8.334000e-10,-4.047680e-04,-7.025252e-04,5.044037e-06,5.008848e-06,-6.004627e-07
8.336000e-10,-4.003448e-04,-7.050526e-04,5.040435e-06,5.026611e-06,-6.372155e-07
8.338000e-10,-3.959058e-04,-7.075517e-04,5.031742e-06,5.039982e-06,-6.411247e-07
8.340000e-10,-3.914510e-04,-7.100238e-04,5.019278e-06,5.047420e-06,-6.137449e-07
8.342000e-10,-3.869807e-04,-7.124701e-04,5.004698e-06,5.048306e-06,-5.634537e-07
8.344000e-10,-3.824950e-04,-7.148908e-04,4.989810e-06,5.042919e-06,-5.032539e-07
8.346000e-10,-3.779940e-04,-7.172852e-04,4.976395e-06,5.032279e-06,-4.477288e-07
8.348000e-10,-3.734781e-04,-7.196521e-04,4.966052e-06,5.017930e-06,-4.098187e-07
8.350000e-10,-3.689474e-04,-7.219903e-04,4.960027e-06,5.001719e-06,-3.980927e-07
8.352000e-10,-3.644020e-04,-7.242988e-04,4.959060e-06,4.985601e-06,-4.150528e-07
8.354000e-10,-3.598423e-04,-7.265776e-04,4.963247e-06,4.971467e-06,-4.567746e-07
8.356000e-10,-3.552685e-04,-7.288270e-04,4.971989e-06,4.960983e-06,-5.139042e-07
8.358000e-10,-3.506807e-04,-7.310479e-04,4.984046e-06,4.955409e-06,-5.737572e-07
8.360000e-10,-3.460791e-04,-7.332405e-04,4.997707e-06,4.955436e-06,-6.230534e-07
8.362000e-10,-3.414640e-04,-7.354046e-04,5.011067e-06,4.961040e-06,-6.507101e-07
8.364000e-10,-3.368356e-04,-7.375395e-04,5.022329e-06,4.971437e-06,-6.501294e-07
8.366000e-10,-3.321940e-04,-7.396444e-04,5.030081e-06,4.985158e-06,-6.205320e-07
8.368000e-10,-3.275395e-04,-7.417186e-04,5.033476e-06,5.000266e-06,-5.670963e-07
8.370000e-10,-3.228722e-04,-7.437622e-04,5.032306e-06,5.014665e-06,-4.999035e-07
8.372000e-10,-3.181924e-04,-7.457757e-04,5.026962e-06,5.026443e-06,-4.319245e-07
8.374000e-10,-3.135002e-04,-7.477602e-04,5.018323e-06,5.034153e-06,-3.764627e-07
8.376000e-10,-3.087958e-04,-7.497164e-04,5.007604e-06,5.037000e-06,-3.445605e-07
8.378000e-10,-3.040793e-04,-7.516447e-04,4.996195e-06,5.034885e-06,-3.428707e-07
8.380000e-10,-2.993509e-04,-7.535449e-04,4.985509e-06,5.028340e-06,-3.723886e-07
8.382000e-10,-2.946105e-04,-7.554161e-04,4.976839e-06,5.018396e-06,-4.282681e-07
8.384000e-10,-2.898584e-04,-7.572573e-04,4.971219e-06,5.006407e-06,-5.007334e-07
8.386000e-10,-2.850947e-04,-7.590679e-04,4.969306e-06,4.993888e-06,-5.768922e-07
8.388000e-10,-2.803195e-04,-7.608475e-04,4.971289e-06,4.982351e-06,-6.430963e-07
8.390000e-10,-2.755331e-04,-7.625966e-04,4.976839e-06,4.973165e-06,-6.874053e-07
8.392000e-10,-2.707355e-04,-7.643154e-04,4.985150e-06,4.967411e-06,-7.017024e-07
8.394000e-10,-2.659271e-04,-7.660044e-04,4.995045e-06,4.965756e-06,-6.830925e-07
8.396000e-10,-2.611080e-04,-7.676635e-04,5.005153e-06,4.968351e-06,-6.343510e-07
8.398000e-10,-2.562784e-04,-7.692923e-04,5.014123e-06,4.974793e-06,-5.633723e-07
8.400000e-10,-2.514385e-04,-7.708903e-04,5.020820e-06,4.984155e-06,-4.817428e-07
8.402000e-10,-2.465886e-04,-7.724571e-04,5.024479e-06,4.995123e-06,-4.027160e-07
8.404000e-10,-2.417289e-04,-7.739926e-04,5.024785e-06,5.006184e-06,-3.389571e-07
8.406000e-10,-2.368597e-04,-7.754971e-04,5.021872e-06,5.015872e-06,-3.004526e-07
8.408000e-10,-2.319811e-04,-7.769712e-04,5.016268e-06,5.022975e-06,-2.929338e-07
8.410000e-10,-2.270935e-04,-7.784155e-04,5.008792e-06,5.026700e-06,-3.170588e-07
8.412000e-10,-2.221968e-04,-7.798300e-04,5.000442e-06,5.026748e-06,-3.684593e-07
8.414000e-10,-2.172914e-04,-7.812147e-04,4.992269e-06,5.023309e-06,-4.386059e-07
8.416000e-10,-2.123774e-04,-7.825690e-04,4.985266e-06,5.016991e-06,-5.163135e-07
8.418000e-10,-2.074549e-04,-7.838923e-04,4.980257e-06,5.008704e-06,-5.896092e-07
8.420000e-10,-2.025241e-04,-7.851842e-04,4.977810e-06,4.999540e-06,-6.476420e-07
8.422000e-10,-1.975852e-04,-7.864444e-04,4.978164e-06,4.990636e-06,-6.823261e-07
8.424000e-10,-1.926382e-04,-7.876732e-04,4.981198e-06,4.983062e-06,-6.894685e-07
8.426000e-10,-1.876836e-04,-7.888708e-04,4.986446e-06,4.977702e-06,-6.692329e-07
8.428000e-10,-1.827213e-04,-7.900374e-04,4.993155e-06,4.975160e-06,-6.259055e-07
8.430000e-10,-1.777518e-04,-7.911730e-04,5.000401e-06,4.975684e-06,-5.670415e-07
8.432000e-10,-1.727753e-04,-7.922774e-04,5.007219e-06,4.979131e-06,-5.021635e-07
8.434000e-10,-1.677920e-04,-7.933502e-04,5.012746e-06,4.984982e-06,-4.412383e-07
8.436000e-10,-1.628021e-04,-7.943913e-04,5.016334e-06,4.992408e-06,-3.931794e-07
8.438000e-10,-1.578060e-04,-7.954007e-04,5.017624e-06,5.000393e-06,-3.645981e-07
8.440000e-10,-1.528038e-04,-7.963785e-04,5.016571e-06,5.007884e-06,-3.589695e-07
8.442000e-10,-1.477959e-04,-7.973250e-04,5.013427e-06,5.013941e-06,-3.763096e-07
8.444000e-10,-1.427825e-04,-7.982406e-04,5.008679e-06,5.017866e-06,-4.133690e-07
8.446000e-10,-1.377637e-04,-7.991253e-04,5.002980e-06,5.019279e-06,-4.642798e-07
8.448000e-10,-1.327398e-04,-7.999789e-04,4.997055e-06,5.018141e-06,-5.215258e-07
8.450000e-10,-1.277109e-04,-8.008012e-04,4.991622e-06,5.014732e-06,-5.770774e-07
8.452000e-10,-1.226771e-04,-8.015918e-04,4.987308e-06,5.009586e-06,-6.235186e-07
8.454000e-10,-1.176385e-04,-8.023504e-04,4.984588e-06,5.003407e-06,-6.550144e-07
8.456000e-10,-1.125952e-04,-8.030769e-04,4.983725e-06,4.996978e-06,-6.679996e-07
8.458000e-10,-1.075474e-04,-8.037716e-04,4.984751e-06,4.991066e-06,-6.615220e-07
8.460000e-10,-1.024951e-04,-8.044344e-04,4.987461e-06,4.986345e-06,-6.372212e-07
8.462000e-10,-9.743862e-05,-8.050656e-04,4.991449e-06,4.983323e-06,-5.989779e-07
8.464000e-10,-9.237802e-05,-8.056650e-04,4.996160e-06,4.982287e-06,-5.523019e-07
8.466000e-10,-8.731353e-05,-8.062326e-04,5.000978e-06,4.983275e-06,-5.035580e-07
8.468000e-10,-8.224536e-05,-8.067681e-04,5.005302e-06,4.986078e-06,-4.591357e-07
8.470000e-10,-7.717372e-05,-8.072716e-04,5.008634e-06,4.990268e-06,-4.246667e-07
8.472000e-10,-7.209886e-05,-8.077431e-04,5.010630e-06,4.995262e-06,-4.043801e-07
8.474000e-10,-6.702104e-05,-8.081826e-04,5.011137e-06,5.000403e-06,-4.006591e-07
8.476000e-10,-6.194058e-05,-8.085904e-04,5.010194e-06,5.005055e-06,-4.138376e-07
8.478000e-10,-5.685778e-05,-8.089667e-04,5.008009e-06,5.008685e-06,-4.422439e-07
8.480000e-10,-5.177294e-05,-8.093113e-04,5.004919e-06,5.010924e-06,-4.824721e-07
8.482000e-10,-4.668633e-05,-8.096243e-04,5.001337e-06,5.011603e-06,-5.298387e-07
8.484000e-10,-4.159817e-05,-8.099054e-04,4.997698e-06,5.010758e-06,-5.789649e-07
8.486000e-10,-3.650864e-05,-8.101544e-04,4.994411e-06,5.008601e-06,-6.244150e-07
8.488000e-10,-3.141787e-05,-8.103713e-04,4.991812e-06,5.005478e-06,-6.613185e-07
8.490000e-10,-2.632601e-05,-8.105559e-04,4.990134e-06,5.001817e-06,-6.859073e-07
8.492000e-10,-2.123320e-05,-8.107085e-04,4.989487e-06,4.998067e-06,-6.959130e-07
8.494000e-10,-1.613958e-05,-8.108290e-04,4.989857e-06,4.994651e-06,-6.907831e-07
8.496000e-10,-1.104531e-05,-8.109174e-04,4.991116e-06,4.991915e-06,-6.716983e-07
8.498000e-10,-5.950558e-06,-8.109739e-04,4.993041e-06,4.990100e-06,-6.413940e-07
8.500000e-10,-8.554763e-07,-8.109983e-04,4.995357e-06,4.989322e-06,-6.038114e-07
8.502000e-10,4.239794e-06,-8.109905e-04,4.997768e-06,4.989570e-06,-5.636218e-07
8.504000e-10,9.335109e-06,-8.109506e-04,4.999998e-06,4.990716e-06,-5.256823e-07
8.506000e-10,1.443031e-05,-8.108786e-04,5.001825e-06,4.992540e-06,-4.944861e-07
8.508000e-10,1.952520e-05,-8.107747e-04,5.003096e-06,4.994767e-06,-4.736711e-07
8.510000e-10,2.461953e-05,-8.106390e-04,5.003745e-06,4.997104e-06,-4.656416e-07
8.512000e-10,2.971303e-05,-8.104714e-04,5.003782e-06,4.999279e-06,-4.713417e-07
8.514000e-10,3.480538e-05,-8.102721e-04,5.003284e-06,5.001072e-06,-4.902035e-07
8.516000e-10,3.989628e-05,-8.100409e-04,5.002374e-06,5.002337e-06,-5.202672e-07
8.518000e-10,4.498543e-05,-8.097778e-04,5.001197e-06,5.003010e-06,-5.584535e-07
8.520000e-10,5.007259e-05,-8.094826e-04,4.999899e-06,5.003106e-06,-6.009496e-07
8.522000e-10,5.515753e-05,-8.091553e-04,4.998608e-06,5.002704e-06,-6.436598e-07
8.524000e-10,6.024008e-05,-8.087960e-04,4.997425e-06,5.001926e-06,-6.826643e-07
8.526000e-10,6.532006e-05,-8.084047e-04,4.996412e-06,5.000913e-06,-7.146348e-07
8.528000e-10,7.039731e-05,-8.079814e-04,4.995600e-06,4.999806e-06,-7.371602e-07
8.530000e-10,7.547166e-05,-8.075262e-04,4.994990e-06,4.998720e-06,-7.489520e-07
8.532000e-10,8.054295e-05,-8.070391e-04,4.994563e-06,4.997742e-06,-7.499143e-07
8.534000e-10,8.561100e-05,-8.065200e-04,4.994294e-06,4.996917e-06,-7.410795e-07
8.536000e-10,9.067567e-05,-8.059690e-04,4.994154e-06,4.996256e-06,-7.244278e-07
8.538000e-10,9.573682e-05,-8.053862e-04,4.994125e-06,4.995741e-06,-7.026189e-07
8.540000e-10,1.007943e-04,-8.047715e-04,4.994196e-06,4.995339e-06,-6.786728e-07
8.542000e-10,1.058479e-04,-8.041252e-04,4.994366e-06,4.995010e-06,-6.556393e-07
8.544000e-10,1.108976e-04,-8.034473e-04,4.994642e-06,4.994723e-06,-6.362911e-07
8.546000e-10,1.159430e-04,-8.027378e-04,4.995027e-06,4.994460e-06,-6.228722e-07
8.548000e-10,1.209841e-04,-8.019968e-04,4.995519e-06,4.994222e-06,-6.169212e-07
8.550000e-10,1.260205e-04,-8.012242e-04,4.996102e-06,4.994030e-06,-6.191815e-07
