time,"I(LOUT)","I(LIN|XOUT)","I(LA|XAND)","I(LB|XAND)","I(LC|XAND)"
5.360000e-11,8.984390e-08,-9.035345e-09,-7.989327e-07,1.588830e-06,-7.989327e-07
5.380000e-11,9.678127e-08,-3.887839e-08,-8.266363e-07,1.614394e-06,-8.266363e-07
5.400000e-11,8.390846e-08,-9.297737e-08,-8.639449e-07,1.634912e-06,-8.639449e-07
5.420000e-11,5.204402e-08,-1.634665e-07,-9.055947e-07,1.647723e-06,-9.055947e-07
5.440000e-11,4.193136e-09,-2.402786e-07,-9.461956e-07,1.652113e-06,-9.461956e-07
5.460000e-11,-5.465298e-08,-3.126800e-07,-9.809369e-07,1.649194e-06,-9.809369e-07
5.480000e-11,-1.179785e-07,-3.708965e-07,-1.006159e-06,1.641422e-06,-1.006159e-06
5.500000e-11,-1.784359e-07,-4.075609e-07,-1.019724e-06,1.631888e-06,-1.019724e-06
5.520000e-11,-2.287044e-07,-4.187441e-07,-1.021144e-06,1.623544e-06,-1.021144e-06
5.540000e-11,-2.624126e-07,-4.044102e-07,-1.011477e-06,1.618544e-06,-1.011477e-06
5.560000e-11,-2.750052e-07,-3.682365e-07,-9.930261e-07,1.617816e-06,-9.930261e-07
5.580000e-11,-2.644254e-07,-3.168509e-07,-9.688974e-07,1.620944e-06,-9.688974e-07
5.600000e-11,-2.315033e-07,-2.586336e-07,-9.425038e-07,1.626374e-06,-9.425038e-07
5.620000e-11,-1.799719e-07,-2.023046e-07,-9.170846e-07,1.631864e-06,-9.170846e-07
5.640000e-11,-1.160826e-07,-1.555424e-07,-8.953130e-07,1.635084e-06,-8.953130e-07
5.660000e-11,-4.785188e-08,-1.238666e-07,-8.790386e-07,1.634211e-06,-8.790386e-07
5.680000e-11,1.597134e-08,-1.099615e-07,-8.691853e-07,1.628409e-06,-8.691853e-07
5.700000e-11,6.708078e-08,-1.135276e-07,-8.657989e-07,1.618070e-06,-8.657989e-07
5.720000e-11,9.876283e-08,-1.316507e-07,-8.682138e-07,1.604777e-06,-8.682138e-07
5.740000e-11,1.068514e-07,-1.595842e-07,-8.752914e-07,1.590998e-06,-8.752914e-07
5.760000e-11,9.034034e-08,-1.917710e-07,-8.856768e-07,1.579583e-06,-8.856768e-07
5.780000e-11,5.155363e-08,-2.228975e-07,-8.980259e-07,1.573154e-06,-8.980259e-07
5.800000e-11,-4.161037e-09,-2.487827e-07,-9.111652e-07,1.573548e-06,-9.111652e-07
5.820000e-11,-6.917783e-08,-2.669480e-07,-9.241669e-07,1.581386e-06,-9.241669e-07
5.840000e-11,-1.346714e-07,-2.767896e-07,-9.363447e-07,1.595900e-06,-9.363447e-07
5.860000e-11,-1.918696e-07,-2.793566e-07,-9.471882e-07,1.615020e-06,-9.471882e-07
5.880000e-11,-2.332930e-07,-2.768199e-07,-9.562709e-07,1.635722e-06,-9.562709e-07
5.900000e-11,-2.537952e-07,-2.717704e-07,-9.631681e-07,1.654566e-06,-9.631681e-07
5.920000e-11,-2.512488e-07,-2.665133e-07,-9.674152e-07,1.668317e-06,-9.674152e-07
5.940000e-11,-2.267786e-07,-2.625124e-07,-9.685255e-07,1.674539e-06,-9.685255e-07
5.960000e-11,-1.845126e-07,-2.601007e-07,-9.660691e-07,1.672037e-06,-9.660691e-07
5.980000e-11,-1.308987e-07,-2.585059e-07,-9.597966e-07,1.661087e-06,-9.597966e-07
6.000000e-11,-7.370061e-08,-2.561718e-07,-9.497782e-07,1.643385e-06,-9.497782e-07
6.020000e-11,-2.083286e-08,-2.512892e-07,-9.365205e-07,1.621752e-06,-9.365205e-07
6.040000e-11,2.078190e-08,-2.424046e-07,-9.210243e-07,1.599644e-06,-9.210243e-07
6.060000e-11,4.616085e-08,-2.289612e-07,-9.047561e-07,1.580551e-06,-9.047561e-07
6.080000e-11,5.287708e-08,-2.116379e-07,-8.895230e-07,1.567408e-06,-8.895230e-07
6.100000e-11,4.126435e-08,-1.924015e-07,-8.772580e-07,1.562115e-06,-8.772580e-07
6.120000e-11,1.419901e-08,-1.742441e-07,-8.697457e-07,1.565247e-06,-8.697457e-07
6.140000e-11,-2.348514e-08,-1.606516e-07,-8.683305e-07,1.576009e-06,-8.683305e-07
6.160000e-11,-6.583792e-08,-1.549040e-07,-8.736601e-07,1.592416e-06,-8.736601e-07
6.180000e-11,-1.067442e-07,-1.593496e-07,-8.855124e-07,1.611675e-06,-8.855124e-07
6.200000e-11,-1.408300e-07,-1.748063e-07,-9.027456e-07,1.630685e-06,-9.027456e-07
6.220000e-11,-1.641853e-07,-2.002198e-07,-9.233907e-07,1.646562e-06,-9.233907e-07
6.240000e-11,-1.748029e-07,-2.326648e-07,-9.448816e-07,1.657098e-06,-9.448816e-07
6.260000e-11,-1.726859e-07,-2.677073e-07,-9.643951e-07,1.661083e-06,-9.643951e-07
6.280000e-11,-1.596352e-07,-3.000763e-07,-9.792521e-07,1.658428e-06,-9.792521e-07
6.300000e-11,-1.387786e-07,-3.245346e-07,-9.873171e-07,1.650100e-06,-9.873171e-07
6.320000e-11,-1.139413e-07,-3.367915e-07,-9.873336e-07,1.637876e-06,-9.873336e-07
6.340000e-11,-8.897731e-08,-3.342929e-07,-9.791384e-07,1.623984e-06,-9.791384e-07
6.360000e-11,-6.717558e-08,-3.167400e-07,-9.637164e-07,1.610693e-06,-9.637164e-07
6.380000e-11,-5.083351e-08,-2.862336e-07,-9.430836e-07,1.599934e-06,-9.430836e-07
6.400000e-11,-4.105133e-08,-2.470087e-07,-9.200116e-07,1.593015e-06,-9.200116e-07
6.420000e-11,-3.775791e-08,-2.047969e-07,-8.976337e-07,1.590471e-06,-8.976337e-07
6.440000e-11,-3.993573e-08,-1.659210e-07,-8.789924e-07,1.592064e-06,-8.789924e-07
6.460000e-11,-4.597935e-08,-1.362767e-07,-8.665983e-07,1.596920e-06,-8.665983e-07
6.480000e-11,-5.410407e-08,-1.203735e-07,-8.620678e-07,1.603762e-06,-8.620678e-07
6.500000e-11,-6.271968e-08,-1.206017e-07,-8.658957e-07,1.611190e-06,-8.658957e-07
6.520000e-11,-7.069983e-08,-1.368492e-07,-8.773973e-07,1.617945e-06,-8.773973e-07
6.540000e-11,-7.750482e-08,-1.665303e-07,-8.948263e-07,1.623122e-06,-8.948263e-07
6.560000e-11,-8.314902e-08,-2.050213e-07,-9.156484e-07,1.626276e-06,-9.156484e-07
6.580000e-11,-8.803758e-08,-2.464215e-07,-9.369258e-07,1.627430e-06,-9.369258e-07
6.600000e-11,-9.272274e-08,-2.845103e-07,-9.557512e-07,1.626992e-06,-9.557512e-07
6.620000e-11,-9.764407e-08,-3.137351e-07,-9.696648e-07,1.625595e-06,-9.696648e-07
6.640000e-11,-1.029171e-07,-3.300669e-07,-9.769904e-07,1.623914e-06,-9.769904e-07
6.660000e-11,-1.082214e-07,-3.315844e-07,-9.770435e-07,1.622503e-06,-9.770435e-07
6.680000e-11,-1.128144e-07,-3.186997e-07,-9.701846e-07,1.621669e-06,-9.701846e-07
6.700000e-11,-1.156706e-07,-2.940005e-07,-9.577162e-07,1.621432e-06,-9.577162e-07
6.720000e-11,-1.157146e-07,-2.617477e-07,-9.416465e-07,1.621545e-06,-9.416465e-07
6.740000e-11,-1.120985e-07,-2.271279e-07,-9.243619e-07,1.621596e-06,-9.243619e-07
6.760000e-11,-1.044606e-07,-1.953914e-07,-9.082628e-07,1.621134e-06,-9.082628e-07
6.780000e-11,-9.310618e-08,-1.710255e-07,-8.954198e-07,1.619814e-06,-8.954198e-07
6.800000e-11,-7.906502e-08,-1.570968e-07,-8.873014e-07,1.617506e-06,-8.873014e-07
6.820000e-11,-6.400503e-08,-1.548615e-07,-8.846093e-07,1.614357e-06,-8.846093e-07
6.840000e-11,-5.000831e-08,-1.636936e-07,-8.872398e-07,1.610786e-06,-8.872398e-07
6.860000e-11,-3.924541e-08,-1.813240e-07,-8.943665e-07,1.607409e-06,-8.943665e-07
6.880000e-11,-3.360388e-08,-2.043289e-07,-9.046242e-07,1.604920e-06,-9.046242e-07
6.900000e-11,-3.433862e-08,-2.287711e-07,-9.163549e-07,1.603939e-06,-9.163549e-07
6.920000e-11,-4.180997e-08,-2.508744e-07,-9.278749e-07,1.604875e-06,-9.278749e-07
6.940000e-11,-5.536118e-08,-2.676152e-07,-9.377180e-07,1.607821e-06,-9.377180e-07
6.960000e-11,-7.336345e-08,-2.771374e-07,-9.448208e-07,1.612504e-06,-9.448208e-07
6.980000e-11,-9.342713e-08,-2.789342e-07,-9.486254e-07,1.618316e-06,-9.486254e-07
7.000000e-11,-1.127482e-07,-2.737844e-07,-9.490941e-07,1.624404e-06,-9.490941e-07
7.020000e-11,-1.285350e-07,-2.634769e-07,-9.466427e-07,1.629808e-06,-9.466427e-07
7.040000e-11,-1.384445e-07,-2.503894e-07,-9.420134e-07,1.633637e-06,-9.420134e-07
7.060000e-11,-1.409566e-07,-2.370096e-07,-9.361154e-07,1.635221e-06,-9.361154e-07
7.080000e-11,-1.356227e-07,-2.254898e-07,-9.298635e-07,1.634237e-06,-9.298635e-07
7.100000e-11,-1.231469e-07,-2.173116e-07,-9.240429e-07,1.630774e-06,-9.240429e-07
7.120000e-11,-1.052863e-07,-2.131125e-07,-9.192177e-07,1.625323e-06,-9.192177e-07
7.140000e-11,-8.458597e-08,-2.126893e-07,-9.156938e-07,1.618698e-06,-9.156938e-07
7.160000e-11,-6.399155e-08,-2.151619e-07,-9.135336e-07,1.611905e-06,-9.135336e-07
7.180000e-11,-4.640345e-08,-2.192491e-07,-9.126107e-07,1.605972e-06,-9.126107e-07
7.200000e-11,-3.424286e-08,-2.235937e-07,-9.126886e-07,1.601783e-06,-9.126886e-07
7.220000e-11,-2.909883e-08,-2.270664e-07,-9.135013e-07,1.599936e-06,-9.135013e-07
7.240000e-11,-3.151015e-08,-2.289898e-07,-9.148205e-07,1.600651e-06,-9.148205e-07
7.260000e-11,-4.091286e-08,-2.292420e-07,-9.164942e-07,1.603746e-06,-9.164942e-07
7.280000e-11,-5.575721e-08,-2.282290e-07,-9.184538e-07,1.608679e-06,-9.184538e-07
7.300000e-11,-7.377026e-08,-2.267374e-07,-9.206908e-07,1.614644e-06,-9.206908e-07
7.320000e-11,-9.231826e-08,-2.257094e-07,-9.232129e-07,1.620716e-06,-9.232129e-07
7.340000e-11,-1.088087e-07,-2.259891e-07,-9.259941e-07,1.625999e-06,-9.259941e-07
7.360000e-11,-1.210681e-07,-2.280981e-07,-9.289319e-07,1.629766e-06,-9.289319e-07
7.380000e-11,-1.276384e-07,-2.320874e-07,-9.318258e-07,1.631564e-06,-9.318258e-07
7.400000e-11,-1.279504e-07,-2.374966e-07,-9.343839e-07,1.631271e-06,-9.343839e-07
7.420000e-11,-1.223537e-07,-2.434282e-07,-9.362577e-07,1.629087e-06,-9.362577e-07
7.440000e-11,-1.120082e-07,-2.487213e-07,-9.371018e-07,1.625482e-06,-9.371018e-07
7.460000e-11,-9.866016e-08,-2.521880e-07,-9.366441e-07,1.621100e-06,-9.366441e-07
7.480000e-11,-8.434726e-08,-2.528657e-07,-9.347538e-07,1.616642e-06,-9.347538e-07
7.500000e-11,-7.108124e-08,-2.502327e-07,-9.314918e-07,1.612751e-06,-9.314918e-07
7.520000e-11,-6.055916e-08,-2.443444e-07,-9.271308e-07,1.609917e-06,-9.271308e-07
7.540000e-11,-5.394542e-08,-2.358612e-07,-9.221394e-07,1.608418e-06,-9.221394e-07
7.560000e-11,-5.175232e-08,-2.259616e-07,-9.171280e-07,1.608294e-06,-9.171280e-07
7.580000e-11,-5.382908e-08,-2.161543e-07,-9.127667e-07,1.609379e-06,-9.127667e-07
7.600000e-11,-5.945116e-08,-2.080234e-07,-9.096842e-07,1.611345e-06,-9.096842e-07
7.620000e-11,-6.748646e-08,-2.029530e-07,-9.083678e-07,1.613783e-06,-9.083678e-07
7.640000e-11,-7.660491e-08,-2.018809e-07,-9.090793e-07,1.616278e-06,-9.090793e-07
7.660000e-11,-8.549401e-08,-2.051261e-07,-9.118035e-07,1.618481e-06,-9.118035e-07
7.680000e-11,-9.304591e-08,-2.123208e-07,-9.162373e-07,1.620154e-06,-9.162373e-07
7.700000e-11,-9.848962e-08,-2.224592e-07,-9.218249e-07,1.621191e-06,-9.218249e-07
7.720000e-11,-1.014540e-07,-2.340552e-07,-9.278322e-07,1.621609e-06,-9.278322e-07
7.740000e-11,-1.019603e-07,-2.453800e-07,-9.334511e-07,1.621522e-06,-9.334511e-07
7.760000e-11,-1.003544e-07,-2.547397e-07,-9.379167e-07,1.621094e-06,-9.379167e-07
7.780000e-11,-9.719906e-08,-2.607459e-07,-9.406195e-07,1.620493e-06,-9.406195e-07
7.800000e-11,-9.314959e-08,-2.625325e-07,-9.411945e-07,1.619856e-06,-9.411945e-07
7.820000e-11,-8.883670e-08,-2.598859e-07,-9.395746e-07,1.619263e-06,-9.395746e-07
7.840000e-11,-8.477628e-08,-2.532667e-07,-9.359985e-07,1.618730e-06,-9.359985e-07
7.860000e-11,-8.131746e-08,-2.437240e-07,-9.309740e-07,1.618224e-06,-9.309740e-07
7.880000e-11,-7.863222e-08,-2.327180e-07,-9.252016e-07,1.617685e-06,-9.252016e-07
7.900000e-11,-7.674110e-08,-2.218835e-07,-9.194713e-07,1.617059e-06,-9.194713e-07
7.920000e-11,-7.556323e-08,-2.127736e-07,-9.145489e-07,1.616324e-06,-9.145489e-07
7.940000e-11,-7.497558e-08,-2.066264e-07,-9.110680e-07,1.615510e-06,-9.110680e-07
7.960000e-11,-7.486633e-08,-2.041907e-07,-9.094448e-07,1.614699e-06,-9.094448e-07
7.980000e-11,-7.517032e-08,-2.056360e-07,-9.098273e-07,1.614019e-06,-9.098273e-07
8.000000e-11,-7.588006e-08,-2.105560e-07,-9.120847e-07,1.613613e-06,-9.120847e-07
8.020000e-11,-7.703177e-08,-2.180615e-07,-9.158376e-07,1.613614e-06,-9.158376e-07
8.040000e-11,-7.867239e-08,-2.269418e-07,-9.205218e-07,1.614102e-06,-9.205218e-07
8.060000e-11,-8.081730e-08,-2.358654e-07,-9.254762e-07,1.615087e-06,-9.254762e-07
8.080000e-11,-8.341080e-08,-2.435859e-07,-9.300386e-07,1.616491e-06,-9.300386e-07
8.100000e-11,-8.630069e-08,-2.491205e-07,-9.336378e-07,1.618155e-06,-9.336378e-07
8.120000e-11,-8.923483e-08,-2.518748e-07,-9.358653e-07,1.619856e-06,-9.358653e-07
8.140000e-11,-9.188301e-08,-2.516993e-07,-9.365213e-07,1.621343e-06,-9.365213e-07
8.160000e-11,-9.388158e-08,-2.488728e-07,-9.356272e-07,1.622382e-06,-9.356272e-07
8.180000e-11,-9.489334e-08,-2.440231e-07,-9.334066e-07,1.622790e-06,-9.334066e-07
8.200000e-11,-9.467163e-08,-2.380019e-07,-9.302397e-07,1.622478e-06,-9.302397e-07
8.220000e-11,-9.311580e-08,-2.317381e-07,-9.265997e-07,1.621461e-06,-9.265997e-07
8.240000e-11,-9.030665e-08,-2.260941e-07,-9.229812e-07,1.619868e-06,-9.229812e-07
8.260000e-11,-8.651354e-08,-2.217480e-07,-9.198331e-07,1.617918e-06,-9.198331e-07
8.280000e-11,-8.216983e-08,-2.191172e-07,-9.175029e-07,1.615889e-06,-9.175029e-07
8.300000e-11,-7.781907e-08,-2.183298e-07,-9.162015e-07,1.614073e-06,-9.162015e-07
8.320000e-11,-7.403960e-08,-2.192444e-07,-9.159891e-07,1.612734e-06,-9.159891e-07
8.340000e-11,-7.135936e-08,-2.215080e-07,-9.167839e-07,1.612060e-06,-9.167839e-07
8.360000e-11,-7.017465e-08,-2.246384e-07,-9.183890e-07,1.612140e-06,-9.183890e-07
8.380000e-11,-7.068629e-08,-2.281136e-07,-9.205307e-07,1.612948e-06,-9.205307e-07
8.400000e-11,-7.286397e-08,-2.314550e-07,-9.229033e-07,1.614352e-06,-9.229033e-07
8.420000e-11,-7.644485e-08,-2.342881e-07,-9.252111e-07,1.616134e-06,-9.252111e-07
8.440000e-11,-8.096746e-08,-2.363783e-07,-9.272040e-07,1.618030e-06,-9.272040e-07
8.460000e-11,-8.583558e-08,-2.376354e-07,-9.287013e-07,1.619767e-06,-9.287013e-07
8.480000e-11,-9.040261e-08,-2.380955e-07,-9.296028e-07,1.621110e-06,-9.296028e-07
8.500000e-11,-9.406353e-08,-2.378839e-07,-9.298877e-07,1.621892e-06,-9.298877e-07
8.520000e-11,-9.634025e-08,-2.371728e-07,-9.296038e-07,1.622035e-06,-9.296038e-07
8.540000e-11,-9.694794e-08,-2.361391e-07,-9.288496e-07,1.621560e-06,-9.288496e-07
8.560000e-11,-9.583236e-08,-2.349347e-07,-9.277546e-07,1.620575e-06,-9.277546e-07
8.580000e-11,-9.317351e-08,-2.336688e-07,-9.264600e-07,1.619251e-06,-9.264600e-07
8.600000e-11,-8.935563e-08,-2.324075e-07,-9.251019e-07,1.617796e-06,-9.251019e-07
8.620000e-11,-8.490890e-08,-2.311841e-07,-9.238011e-07,1.616418e-06,-9.238011e-07
8.640000e-11,-8.043228e-08,-2.300177e-07,-9.226561e-07,1.615294e-06,-9.226561e-07
8.660000e-11,-7.650916e-08,-2.289321e-07,-9.217412e-07,1.614550e-06,-9.217412e-07
8.680000e-11,-7.362835e-08,-2.279706e-07,-9.211077e-07,1.614245e-06,-9.211077e-07
8.700000e-11,-7.212140e-08,-2.272008e-07,-9.207851e-07,1.614369e-06,-9.207851e-07
8.720000e-11,-7.212459e-08,-2.267096e-07,-9.207837e-07,1.614858e-06,-9.207837e-07
8.740000e-11,-7.356957e-08,-2.265882e-07,-9.210955e-07,1.615603e-06,-9.210955e-07
8.760000e-11,-7.620277e-08,-2.269103e-07,-9.216936e-07,1.616477e-06,-9.216936e-07
8.780000e-11,-7.962897e-08,-2.277104e-07,-9.225324e-07,1.617354e-06,-9.225324e-07
8.800000e-11,-8.337172e-08,-2.289649e-07,-9.235469e-07,1.618129e-06,-9.235469e-07
8.820000e-11,-8.694113e-08,-2.305830e-07,-9.246544e-07,1.618726e-06,-9.246544e-07
8.840000e-11,-8.989916e-08,-2.324096e-07,-9.257580e-07,1.619107e-06,-9.257580e-07
8.860000e-11,-9.191351e-08,-2.342402e-07,-9.267536e-07,1.619267e-06,-9.267536e-07
8.880000e-11,-9.279373e-08,-2.358474e-07,-9.275392e-07,1.619231e-06,-9.275392e-07
8.900000e-11,-9.250574e-08,-2.370133e-07,-9.280264e-07,1.619039e-06,-9.280264e-07
8.920000e-11,-9.116465e-08,-2.375635e-07,-9.281518e-07,1.618740e-06,-9.281518e-07
8.940000e-11,-8.900854e-08,-2.373967e-07,-9.278874e-07,1.618378e-06,-9.278874e-07
8.960000e-11,-8.635831e-08,-2.365039e-07,-9.272472e-07,1.617991e-06,-9.272472e-07
8.980000e-11,-8.357034e-08,-2.349745e-07,-9.262895e-07,1.617605e-06,-9.262895e-07
9.000000e-11,-8.098868e-08,-2.329874e-07,-9.251125e-07,1.617238e-06,-9.251125e-07
9.020000e-11,-7.890338e-08,-2.307884e-07,-9.238452e-07,1.616902e-06,-9.238452e-07
9.040000e-11,-7.751956e-08,-2.286567e-07,-9.226328e-07,1.616609e-06,-9.226328e-07
9.060000e-11,-7.694041e-08,-2.268667e-07,-9.216189e-07,1.616371e-06,-9.216189e-07
9.080000e-11,-7.716458e-08,-2.256493e-07,-9.209276e-07,1.616206e-06,-9.209276e-07
9.100000e-11,-7.809691e-08,-2.251604e-07,-9.206464e-07,1.616132e-06,-9.206464e-07
9.120000e-11,-7.956944e-08,-2.254592e-07,-9.208142e-07,1.616169e-06,-9.208142e-07
9.140000e-11,-8.136893e-08,-2.265010e-07,-9.214148e-07,1.616329e-06,-9.214148e-07
9.160000e-11,-8.326654e-08,-2.281448e-07,-9.223781e-07,1.616611e-06,-9.223781e-07
9.180000e-11,-8.504584e-08,-2.301732e-07,-9.235880e-07,1.617003e-06,-9.235880e-07
9.200000e-11,-8.652577e-08,-2.323234e-07,-9.248969e-07,1.617470e-06,-9.248969e-07
9.220000e-11,-8.757656e-08,-2.343226e-07,-9.261445e-07,1.617966e-06,-9.261445e-07
9.240000e-11,-8.812777e-08,-2.359245e-07,-9.271783e-07,1.618432e-06,-9.271783e-07
9.260000e-11,-8.816856e-08,-2.369404e-07,-9.278731e-07,1.618806e-06,-9.278731e-07
9.280000e-11,-8.774144e-08,-2.372615e-07,-9.281473e-07,1.619033e-06,-9.281473e-07
9.300000e-11,-8.693125e-08,-2.368704e-07,-9.279728e-07,1.619075e-06,-9.279728e-07
9.320000e-11,-8.585146e-08,-2.358394e-07,-9.273781e-07,1.618917e-06,-9.273781e-07
9.340000e-11,-8.462961e-08,-2.343177e-07,-9.264439e-07,1.618570e-06,-9.264439e-07
9.360000e-11,-8.339373e-08,-2.325096e-07,-9.252920e-07,1.618074e-06,-9.252920e-07
9.380000e-11,-8.226072e-08,-2.306458e-07,-9.240690e-07,1.617492e-06,-9.240690e-07
9.400000e-11,-8.132757e-08,-2.289543e-07,-9.229271e-07,1.616900e-06,-9.229271e-07
9.420000e-11,-8.066554e-08,-2.276318e-07,-9.220044e-07,1.616377e-06,-9.220044e-07
9.440000e-11,-8.031710e-08,-2.268213e-07,-9.214079e-07,1.615994e-06,-9.214079e-07
9.460000e-11,-8.029543e-08,-2.265975e-07,-9.212008e-07,1.615804e-06,-9.212008e-07
9.480000e-11,-8.058580e-08,-2.269611e-07,-9.213957e-07,1.615830e-06,-9.213957e-07
9.500000e-11,-8.114858e-08,-2.278423e-07,-9.219549e-07,1.616068e-06,-9.219549e-07
9.520000e-11,-8.192341e-08,-2.291133e-07,-9.227967e-07,1.616480e-06,-9.227967e-07
9.540000e-11,-8.283439e-08,-2.306061e-07,-9.238075e-07,1.617009e-06,-9.238075e-07
9.560000e-11,-8.379591e-08,-2.321345e-07,-9.248572e-07,1.617580e-06,-9.248572e-07
9.580000e-11,-8.471925e-08,-2.335174e-07,-9.258165e-07,1.618116e-06,-9.258165e-07
9.600000e-11,-8.551941e-08,-2.345996e-07,-9.265728e-07,1.618546e-06,-9.265728e-07
9.620000e-11,-8.612212e-08,-2.352689e-07,-9.270436e-07,1.618818e-06,-9.270436e-07
9.640000e-11,-8.647039e-08,-2.354668e-07,-9.271854e-07,1.618904e-06,-9.271854e-07
9.660000e-11,-8.653014e-08,-2.351930e-07,-9.269974e-07,1.618802e-06,-9.269974e-07
9.680000e-11,-8.629419e-08,-2.345020e-07,-9.265188e-07,1.618536e-06,-9.265188e-07
9.700000e-11,-8.578414e-08,-2.334948e-07,-9.258223e-07,1.618150e-06,-9.258223e-07
9.720000e-11,-8.504945e-08,-2.323040e-07,-9.250033e-07,1.617703e-06,-9.250033e-07
9.740000e-11,-8.416375e-08,-2.310772e-07,-9.241662e-07,1.617255e-06,-9.241662e-07
9.760000e-11,-8.321823e-08,-2.299589e-07,-9.234119e-07,1.616865e-06,-9.234119e-07
9.780000e-11,-8.231274e-08,-2.290735e-07,-9.228247e-07,1.616576e-06,-9.228247e-07
9.800000e-11,-8.154532e-08,-2.285120e-07,-9.224639e-07,1.616416e-06,-9.224639e-07
9.820000e-11,-8.100130e-08,-2.283225e-07,-9.223576e-07,1.616393e-06,-9.223576e-07
9.840000e-11,-8.074327e-08,-2.285072e-07,-9.225019e-07,1.616497e-06,-9.225019e-07
9.860000e-11,-8.080311e-08,-2.290242e-07,-9.228634e-07,1.616703e-06,-9.228634e-07
9.880000e-11,-8.117729e-08,-2.297949e-07,-9.233853e-07,1.616976e-06,-9.233853e-07
9.900000e-11,-8.182619e-08,-2.307155e-07,-9.239964e-07,1.617277e-06,-9.239964e-07
9.920000e-11,-8.267772e-08,-2.316704e-07,-9.246202e-07,1.617570e-06,-9.246202e-07
9.940000e-11,-8.363502e-08,-2.325471e-07,-9.251848e-07,1.617823e-06,-9.251848e-07
9.960000e-11,-8.458746e-08,-2.332493e-07,-9.256308e-07,1.618012e-06,-9.256308e-07
9.980000e-11,-8.542367e-08,-2.337073e-07,-9.259171e-07,1.618127e-06,-9.259171e-07
1.000000e-10,-8.604504e-08,-2.338847e-07,-9.260244e-07,1.618164e-06,-9.260244e-07
1.002000e-10,-8.542310e-08,-2.204527e-07,-9.225354e-07,1.624618e-06,-9.225354e-07
1.004000e-10,-8.366688e-08,-2.024907e-07,-9.182806e-07,1.634071e-06,-9.182806e-07
1.006000e-10,-8.036486e-08,-1.803749e-07,-9.131640e-07,1.645953e-06,-9.131640e-07
1.008000e-10,-7.502084e-08,-1.525891e-07,-9.061599e-07,1.659731e-06,-9.061599e-07
1.010000e-10,-6.726779e-08,-1.186608e-07,-8.964022e-07,1.674144e-06,-8.964022e-07
1.012000e-10,-5.693730e-08,-7.950422e-08,-8.836467e-07,1.687789e-06,-8.836467e-07
1.014000e-10,-4.410372e-08,-3.710850e-08,-8.684330e-07,1.699757e-06,-8.684330e-07
1.016000e-10,-2.911276e-08,6.006900e-09,-8.519350e-07,1.709877e-06,-8.519350e-07
1.018000e-10,-1.258320e-08,4.738200e-08,-8.355815e-07,1.718545e-06,-8.355815e-07
1.020000e-10,4.627542e-09,8.507986e-08,-8.206332e-07,1.726346e-06,-8.206332e-07
1.022000e-10,2.149824e-08,1.179392e-07,-8.078928e-07,1.733725e-06,-8.078928e-07
1.024000e-10,3.695621e-08,1.456311e-07,-7.976290e-07,1.740889e-06,-7.976290e-07
1.026000e-10,5.001558e-08,1.685826e-07,-7.896851e-07,1.747953e-06,-7.896851e-07
1.028000e-10,5.992173e-08,1.878241e-07,-7.836673e-07,1.755159e-06,-7.836673e-07
1.030000e-10,6.627773e-08,2.047893e-07,-7.791055e-07,1.763000e-06,-7.791055e-07
1.032000e-10,6.912869e-08,2.210812e-07,-7.755250e-07,1.772131e-06,-7.755250e-07
1.034000e-10,6.898589e-08,2.382267e-07,-7.724357e-07,1.783098e-06,-7.724357e-07
1.036000e-10,6.678152e-08,2.574485e-07,-7.692973e-07,1.796043e-06,-7.692973e-07
1.038000e-10,6.375636e-08,2.794903e-07,-7.655246e-07,1.810539e-06,-7.655246e-07
1.040000e-10,6.129395e-08,3.045213e-07,-7.605657e-07,1.825653e-06,-7.605657e-07
1.042000e-10,6.072464e-08,3.321396e-07,-7.540342e-07,1.840208e-06,-7.540342e-07
1.044000e-10,6.312914e-08,3.614757e-07,-7.458342e-07,1.853144e-06,-7.458342e-07
1.046000e-10,6.917257e-08,3.913782e-07,-7.362125e-07,1.863803e-06,-7.362125e-07
1.048000e-10,7.899642e-08,4.206449e-07,-7.257081e-07,1.872061e-06,-7.257081e-07
1.050000e-10,9.218702e-08,4.482490e-07,-7.150147e-07,1.878278e-06,-7.150147e-07
1.052000e-10,1.078278e-07,4.735130e-07,-7.048115e-07,1.883136e-06,-7.048115e-07
1.054000e-10,1.246285e-07,4.961996e-07,-6.956214e-07,1.887442e-06,-6.956214e-07
1.056000e-10,1.411138e-07,5.165116e-07,-6.877350e-07,1.891982e-06,-6.877350e-07
1.058000e-10,1.558412e-07,5.350130e-07,-6.812044e-07,1.897422e-06,-6.812044e-07
1.060000e-10,1.676163e-07,5.524937e-07,-6.758866e-07,1.904267e-06,-6.758866e-07
1.062000e-10,1.756716e-07,5.698083e-07,-6.715038e-07,1.912816e-06,-6.715038e-07
1.064000e-10,1.797805e-07,5.877184e-07,-6.677000e-07,1.923118e-06,-6.677000e-07
1.066000e-10,1.802896e-07,6.067679e-07,-6.640854e-07,1.934939e-06,-6.640854e-07
1.068000e-10,1.780643e-07,6.272119e-07,-6.602743e-07,1.947761e-06,-6.602743e-07
1.070000e-10,1.743555e-07,6.490042e-07,-6.559273e-07,1.960859e-06,-6.559273e-07
1.072000e-10,1.706095e-07,6.718392e-07,-6.507987e-07,1.973436e-06,-6.507987e-07
