time,"I(LQ|X2)","I(LQ|X5)","I(LQ|X9)","I(LQ|X12)"
7.194000e-10,6.774298e-05,-1.438244e-05,-1.436938e-05,9.968407e-06
7.196000e-10,6.767913e-05,-1.436613e-05,-1.436566e-05,9.967428e-06
7.198000e-10,6.760822e-05,-1.434761e-05,-1.435787e-05,9.920905e-06
7.200000e-10,6.750996e-05,-1.432855e-05,-1.434659e-05,9.838476e-06
7.202000e-10,6.736616e-05,-1.430975e-05,-1.433173e-05,9.732881e-06
7.204000e-10,6.716337e-05,-1.429123e-05,-1.431277e-05,9.618813e-06
7.206000e-10,6.689475e-05,-1.427257e-05,-1.428916e-05,9.511459e-06
7.208000e-10,6.656107e-05,-1.425327e-05,-1.426083e-05,9.424975e-06
7.210000e-10,6.617070e-05,-1.423327e-05,-1.422853e-05,9.371096e-06
7.212000e-10,6.573858e-05,-1.421324e-05,-1.419409e-05,9.358086e-06
7.214000e-10,6.528471e-05,-1.419469e-05,-1.416038e-05,9.390159e-06
7.216000e-10,6.483212e-05,-1.417988e-05,-1.413102e-05,9.467388e-06
7.218000e-10,6.440478e-05,-1.417136e-05,-1.410982e-05,9.586051e-06
7.220000e-10,6.402546e-05,-1.417142e-05,-1.410005e-05,9.739280e-06
7.222000e-10,6.371377e-05,-1.418140e-05,-1.410377e-05,9.917864e-06
7.224000e-10,6.348427e-05,-1.420116e-05,-1.412120e-05,1.011106e-05
7.226000e-10,6.334479e-05,-1.422877e-05,-1.415046e-05,1.030733e-05
7.228000e-10,6.329493e-05,-1.426050e-05,-1.418760e-05,1.049503e-05
7.230000e-10,6.332502e-05,-1.429128e-05,-1.422713e-05,1.066301e-05
7.232000e-10,6.341582e-05,-1.431543e-05,-1.426271e-05,1.080132e-05
7.234000e-10,6.353916e-05,-1.432755e-05,-1.428817e-05,1.090188e-05
7.236000e-10,6.365989e-05,-1.432348e-05,-1.429843e-05,1.095931e-05
7.238000e-10,6.373909e-05,-1.430100e-05,-1.429025e-05,1.097167e-05
7.240000e-10,6.373829e-05,-1.426017e-05,-1.426263e-05,1.094101e-05
7.242000e-10,6.362411e-05,-1.420329e-05,-1.421679e-05,1.087359e-05
7.244000e-10,6.337260e-05,-1.413440e-05,-1.415581e-05,1.077963e-05
7.246000e-10,6.297254e-05,-1.405857e-05,-1.408395e-05,1.067241e-05
7.248000e-10,6.242711e-05,-1.398103e-05,-1.400589e-05,1.056688e-05
7.250000e-10,6.175380e-05,-1.390648e-05,-1.392613e-05,1.047798e-05
7.252000e-10,6.098260e-05,-1.383853e-05,-1.384852e-05,1.041868e-05
7.254000e-10,6.015292e-05,-1.377952e-05,-1.377607e-05,1.039839e-05
7.256000e-10,5.930966e-05,-1.373061e-05,-1.371107e-05,1.042168e-05
7.258000e-10,5.849910e-05,-1.369203e-05,-1.365520e-05,1.048776e-05
7.260000e-10,5.776481e-05,-1.366339e-05,-1.360977e-05,1.059069e-05
7.262000e-10,5.714394e-05,-1.364392e-05,-1.357577e-05,1.072026e-05
7.264000e-10,5.666401e-05,-1.363257e-05,-1.355374e-05,1.086346e-05
7.266000e-10,5.634026e-05,-1.362795e-05,-1.354347e-05,1.100627e-05
7.268000e-10,5.617378e-05,-1.362808e-05,-1.354367e-05,1.113541e-05
7.270000e-10,5.615053e-05,-1.363029e-05,-1.355165e-05,1.123996e-05
7.272000e-10,5.624160e-05,-1.363112e-05,-1.356324e-05,1.131249e-05
7.274000e-10,5.640493e-05,-1.362637e-05,-1.357298e-05,1.134972e-05
7.276000e-10,5.658856e-05,-1.361153e-05,-1.357464e-05,1.135260e-05
7.278000e-10,5.673524e-05,-1.358220e-05,-1.356193e-05,1.132585e-05
7.280000e-10,5.678808e-05,-1.353471e-05,-1.352943e-05,1.127713e-05
7.282000e-10,5.669635e-05,-1.346665e-05,-1.347331e-05,1.121592e-05
7.284000e-10,5.642079e-05,-1.337730e-05,-1.339191e-05,1.115227e-05
7.286000e-10,5.593756e-05,-1.326780e-05,-1.328605e-05,1.109565e-05
7.288000e-10,5.524031e-05,-1.314108e-05,-1.315881e-05,1.105387e-05
7.290000e-10,5.434021e-05,-1.300159e-05,-1.301523e-05,1.103232e-05
7.292000e-10,5.326392e-05,-1.285482e-05,-1.286157e-05,1.103358e-05
7.294000e-10,5.205013e-05,-1.270679e-05,-1.270464e-05,1.105727e-05
7.296000e-10,5.074508e-05,-1.256336e-05,-1.255103e-05,1.110032e-05
7.298000e-10,4.939770e-05,-1.242975e-05,-1.240654e-05,1.115754e-05
7.300000e-10,4.805499e-05,-1.230999e-05,-1.227564e-05,1.122230e-05
7.302000e-10,4.675791e-05,-1.220656e-05,-1.216118e-05,1.128749e-05
7.304000e-10,4.553828e-05,-1.212013e-05,-1.206420e-05,1.134637e-05
7.306000e-10,4.441654e-05,-1.204949e-05,-1.198395e-05,1.139343e-05
7.308000e-10,4.340083e-05,-1.199168e-05,-1.191794e-05,1.142501e-05
7.310000e-10,4.248700e-05,-1.194220e-05,-1.186221e-05,1.143970e-05
7.312000e-10,4.165972e-05,-1.189550e-05,-1.181166e-05,1.143842e-05
7.314000e-10,4.089447e-05,-1.184542e-05,-1.176044e-05,1.142423e-05
7.316000e-10,4.016007e-05,-1.178583e-05,-1.170247e-05,1.140181e-05
7.318000e-10,3.942167e-05,-1.171109e-05,-1.163192e-05,1.137671e-05
7.320000e-10,3.864370e-05,-1.161653e-05,-1.154360e-05,1.135457e-05
7.322000e-10,3.779264e-05,-1.149869e-05,-1.143341e-05,1.134023e-05
7.324000e-10,3.683920e-05,-1.135546e-05,-1.129851e-05,1.133704e-05
7.326000e-10,3.575986e-05,-1.118603e-05,-1.113738e-05,1.134636e-05
7.328000e-10,3.453761e-05,-1.099071e-05,-1.094980e-05,1.136730e-05
7.330000e-10,3.316187e-05,-1.077067e-05,-1.073662e-05,1.139695e-05
7.332000e-10,3.162780e-05,-1.052768e-05,-1.049946e-05,1.143070e-05
7.334000e-10,2.993511e-05,-1.026385e-05,-1.024042e-05,1.146302e-05
7.336000e-10,2.808676e-05,-9.981360e-06,-9.961776e-06,1.148821e-05
7.338000e-10,2.608764e-05,-9.682347e-06,-9.665671e-06,1.150126e-05
7.340000e-10,2.394369e-05,-9.368736e-06,-9.353965e-06,1.149859e-05
7.342000e-10,2.166167e-05,-9.042169e-06,-9.028094e-06,1.147854e-05
7.344000e-10,1.924956e-05,-8.703948e-06,-8.689040e-06,1.144159e-05
7.346000e-10,1.671782e-05,-8.355023e-06,-8.337384e-06,1.139022e-05
7.348000e-10,1.408131e-05,-7.996036e-06,-7.973444e-06,1.132858e-05
7.350000e-10,1.136153e-05,-7.627427e-06,-7.597478e-06,1.126179e-05
7.352000e-10,8.588962e-06,-7.249627e-06,-7.209963e-06,1.119522e-05
7.354000e-10,5.804850e-06,-6.863318e-06,-6.811908e-06,1.113374e-05
7.356000e-10,3.061948e-06,-6.469760e-06,-6.405178e-06,1.108108e-05
7.358000e-10,4.237158e-07,-6.071123e-06,-5.992792e-06,1.103939e-05
7.360000e-10,-2.038323e-06,-5.670784e-06,-5.579130e-06,1.100910e-05
7.362000e-10,-4.249051e-06,-5.273499e-06,-5.170008e-06,1.098899e-05
7.364000e-10,-6.135689e-06,-4.885413e-06,-4.772574e-06,1.097660e-05
7.366000e-10,-7.634529e-06,-4.513831e-06,-4.394980e-06,1.096874e-05
7.368000e-10,-8.697591e-06,-4.166769e-06,-4.045855e-06,1.096210e-05
7.370000e-10,-9.298391e-06,-3.852293e-06,-3.733602e-06,1.095392e-05
7.372000e-10,-9.436090e-06,-3.577745e-06,-3.465600e-06,1.094243e-05
7.374000e-10,-9.137531e-06,-3.348944e-06,-3.247430e-06,1.092723e-05
7.376000e-10,-8.456859e-06,-3.169509e-06,-3.082216e-06,1.090937e-05
7.378000e-10,-7.472637e-06,-3.040396e-06,-2.970205e-06,1.089128e-05
7.380000e-10,-6.282596e-06,-2.959715e-06,-2.908635e-06,1.087639e-05
7.382000e-10,-4.996508e-06,-2.922871e-06,-2.891902e-06,1.086871e-05
7.384000e-10,-3.727951e-06,-2.922968e-06,-2.912012e-06,1.087223e-05
7.386000e-10,-2.585977e-06,-2.951426e-06,-2.959227e-06,1.089040e-05
7.388000e-10,-1.667621e-06,-2.998688e-06,-3.022823e-06,1.092554e-05
7.390000e-10,-1.051889e-06,-3.054941e-06,-3.091867e-06,1.097846e-05
7.392000e-10,-7.954246e-07,-3.110738e-06,-3.155908e-06,1.104825e-05
7.394000e-10,-9.296584e-07,-3.157473e-06,-3.205542e-06,1.113212e-05
7.396000e-10,-1.459082e-06,-3.187708e-06,-3.232833e-06,1.122564e-05
7.398000e-10,-2.360478e-06,-3.195373e-06,-3.231603e-06,1.132297e-05
7.400000e-10,-3.583237e-06,-3.175921e-06,-3.197670e-06,1.141742e-05
7.402000e-10,-5.051259e-06,-3.126491e-06,-3.129054e-06,1.150203e-05
7.404000e-10,-6.667024e-06,-3.046117e-06,-3.026192e-06,1.157032e-05
7.406000e-10,-8.318222e-06,-2.935970e-06,-2.892106e-06,1.161695e-05
7.408000e-10,-9.886823e-06,-2.799538e-06,-2.732451e-06,1.163842e-05
7.410000e-10,-1.125985e-05,-2.642646e-06,-2.555325e-06,1.163353e-05
7.412000e-10,-1.234060e-05,-2.473201e-06,-2.370757e-06,1.160373e-05
7.414000e-10,-1.305882e-05,-2.300615e-06,-2.189854e-06,1.155307e-05
7.416000e-10,-1.337840e-05,-2.134914e-06,-2.023678e-06,1.148800e-05
7.418000e-10,-1.330164e-05,-1.985659e-06,-1.881994e-06,1.141682e-05
7.420000e-10,-1.286924e-05,-1.860835e-06,-1.772108e-06,1.134887e-05
7.422000e-10,-1.215606e-05,-1.765903e-06,-1.697988e-06,1.129365e-05
7.424000e-10,-1.126296e-05,-1.703192e-06,-1.659836e-06,1.125984e-05
7.426000e-10,-1.030555e-05,-1.671704e-06,-1.654170e-06,1.125436e-05
7.428000e-10,-9.401291e-06,-1.667394e-06,-1.674402e-06,1.128164e-05
7.430000e-10,-8.656740e-06,-1.683824e-06,-1.711792e-06,1.134314e-05
7.432000e-10,-8.156530e-06,-1.713094e-06,-1.756619e-06,1.143708e-05
7.434000e-10,-7.955440e-06,-1.746869e-06,-1.799361e-06,1.155860e-05
7.436000e-10,-8.074157e-06,-1.777350e-06,-1.831714e-06,1.170014e-05
7.438000e-10,-8.498730e-06,-1.798036e-06,-1.847326e-06,1.185213e-05
7.440000e-10,-9.183328e-06,-1.804229e-06,-1.842201e-06,1.200385e-05
7.442000e-10,-1.005585e-05,-1.793244e-06,-1.814782e-06,1.214445e-05
7.444000e-10,-1.102591e-05,-1.764396e-06,-1.765819e-06,1.226396e-05
7.446000e-10,-1.199476e-05,-1.718822e-06,-1.698083e-06,1.235431e-05
7.448000e-10,-1.286635e-05,-1.659207e-06,-1.616010e-06,1.241016e-05
7.450000e-10,-1.355839e-05,-1.589439e-06,-1.525284e-06,1.242953e-05
7.452000e-10,-1.401211e-05,-1.514202e-06,-1.432339e-06,1.241411e-05
7.454000e-10,-1.419917e-05,-1.438492e-06,-1.343771e-06,1.236923e-05
7.456000e-10,-1.412483e-05,-1.367060e-06,-1.265652e-06,1.230348e-05
7.458000e-10,-1.382672e-05,-1.303852e-06,-1.202823e-06,1.222793e-05
7.460000e-10,-1.336928e-05,-1.251513e-06,-1.158260e-06,1.215506e-05
7.462000e-10,-1.283456e-05,-1.211058e-06,-1.132648e-06,1.209758e-05
7.464000e-10,-1.231062e-05,-1.181799e-06,-1.124250e-06,1.206706e-05
7.466000e-10,-1.187925e-05,-1.161546e-06,-1.129140e-06,1.207271e-05
7.468000e-10,-1.160481e-05,-1.147071e-06,-1.141779e-06,1.212034e-05
7.470000e-10,-1.152603e-05,-1.134737e-06,-1.155852e-06,1.221163e-05
7.472000e-10,-1.165188e-05,-1.121189e-06,-1.165217e-06,1.234386e-05
7.474000e-10,-1.196199e-05,-1.103947e-06,-1.164813e-06,1.251007e-05
7.476000e-10,-1.241115e-05,-1.081802e-06,-1.151360e-06,1.269968e-05
7.478000e-10,-1.293710e-05,-1.054925e-06,-1.123748e-06,1.289952e-05
7.480000e-10,-1.347028e-05,-1.024707e-06,-1.083070e-06,1.309515e-05
7.482000e-10,-1.394415e-05,-9.933631e-07,-1.032319e-06,1.327238e-05
7.484000e-10,-1.430457e-05,-9.634073e-07,-9.758287e-07,1.341879e-05
7.486000e-10,-1.451716e-05,-9.370983e-07,-9.185517e-07,1.352511e-05
7.488000e-10,-1.457138e-05,-9.159568e-07,-8.652964e-07,1.358637e-05
7.490000e-10,-1.448103e-05,-9.004238e-07,-8.200204e-07,1.360248e-05
7.492000e-10,-1.428110e-05,-8.897126e-07,-7.852808e-07,1.357847e-05
7.494000e-10,-1.402144e-05,-8.818770e-07,-7.619150e-07,1.352406e-05
7.496000e-10,-1.375848e-05,-8.740916e-07,-7.489955e-07,1.345269e-05
7.498000e-10,-1.354594e-05,-8.631093e-07,-7.440600e-07,1.338021e-05
7.500000e-10,-1.342638e-05,-8.458277e-07,-7.435749e-07,1.332313e-05
7.502000e-10,-1.342459e-05,-8.198727e-07,-7.435491e-07,1.329681e-05
7.504000e-10,-1.354424e-05,-7.840969e-07,-7.401894e-07,1.331377e-05
7.506000e-10,-1.376803e-05,-7.388939e-07,-7.304844e-07,1.338216e-05
7.508000e-10,-1.406147e-05,-6.862604e-07,-7.126191e-07,1.350480e-05
7.510000e-10,-1.437955e-05,-6.295783e-07,-6.861596e-07,1.367878e-05
7.512000e-10,-1.467491e-05,-5.731412e-07,-6.519925e-07,1.389565e-05
7.514000e-10,-1.490632e-05,-5.215022e-07,-6.120540e-07,1.414232e-05
7.516000e-10,-1.504561e-05,-4.787559e-07,-5.689204e-07,1.440246e-05
7.518000e-10,-1.508216e-05,-4.478805e-07,-5.253483e-07,1.465828e-05
7.520000e-10,-1.502398e-05,-4.302534e-07,-4.838527e-07,1.489253e-05
7.522000e-10,-1.489543e-05,-4.254228e-07,-4.463874e-07,1.509041e-05
7.524000e-10,-1.473209e-05,-4.311645e-07,-4.141660e-07,1.524128e-05
7.526000e-10,-1.457386e-05,-4.438074e-07,-3.876243e-07,1.533989e-05
7.528000e-10,-1.445754e-05,-4.587672e-07,-3.665036e-07,1.538697e-05
7.530000e-10,-1.441037e-05,-4.711947e-07,-3.500122e-07,1.538929e-05
7.532000e-10,-1.444553e-05,-4.766397e-07,-3.370191e-07,1.535886e-05
7.534000e-10,-1.456042e-05,-4.716274e-07,-3.262371e-07,1.531173e-05
7.536000e-10,-1.473788e-05,-4.540713e-07,-3.163663e-07,1.526623e-05
7.538000e-10,-1.495001e-05,-4.234728e-07,-3.061821e-07,1.524094e-05
7.540000e-10,-1.516383e-05,-3.808917e-07,-2.945719e-07,1.525269e-05
7.542000e-10,-1.534760e-05,-3.287094e-07,-2.805356e-07,1.531470e-05
7.544000e-10,-1.547673e-05,-2.702349e-07,-2.631750e-07,1.543515e-05
7.546000e-10,-1.553801e-05,-2.092234e-07,-2.416966e-07,1.561631e-05
7.548000e-10,-1.553160e-05,-1.493851e-07,-2.154491e-07,1.585433e-05
7.550000e-10,-1.547038e-05,-9.395910e-08,-1.840015e-07,1.613976e-05
7.552000e-10,-1.537687e-05,-4.540453e-08,-1.472522e-07,1.645858e-05
7.554000e-10,-1.527849e-05,-5.237763e-09,-1.055454e-07,1.679386e-05
7.556000e-10,-1.520194e-05,2.598557e-08,-5.975939e-08,1.712754e-05
7.558000e-10,-1.516806e-05,4.857106e-08,-1.132832e-08,1.744244e-05
7.560000e-10,-1.518796e-05,6.351220e-08,3.782787e-08,1.772400e-05
7.562000e-10,-1.526123e-05,7.229190e-08,8.547788e-08,1.796175e-05
7.564000e-10,-1.537656e-05,7.670012e-08,1.293439e-07,1.815034e-05
7.566000e-10,-1.551447e-05,7.869315e-08,1.674221e-07,1.828993e-05
7.568000e-10,-1.565159e-05,8.030012e-08,1.983060e-07,1.838609e-05
7.570000e-10,-1.576569e-05,8.356450e-08,2.214539e-07,1.844914e-05
7.572000e-10,-1.584014e-05,9.049709e-08,2.373481e-07,1.849306e-05
7.574000e-10,-1.586725e-05,1.030142e-07,2.475070e-07,1.853405e-05
7.576000e-10,-1.584953e-05,1.228411e-07,2.543399e-07,1.858897e-05
7.578000e-10,-1.579881e-05,1.513754e-07,2.608581e-07,1.867372e-05
7.580000e-10,-1.573350e-05,1.895204e-07,2.702844e-07,1.880182e-05
7.582000e-10,-1.567454e-05,2.375172e-07,2.856222e-07,1.898322e-05
7.584000e-10,-1.564092e-05,2.948148e-07,3.092528e-07,1.922353e-05
7.586000e-10,-1.564578e-05,3.600170e-07,3.426288e-07,1.952366e-05
7.588000e-10,-1.569391e-05,4.309408e-07,3.861116e-07,1.987996e-05
7.590000e-10,-1.578092e-05,5.047962e-07,4.389791e-07,2.028474e-05
7.592000e-10,-1.589452e-05,5.784772e-07,4.995955e-07,2.072718e-05
7.594000e-10,-1.601721e-05,6.489271e-07,5.657083e-07,2.119444e-05
7.596000e-10,-1.613011e-05,7.135212e-07,6.348141e-07,2.167291e-05
7.598000e-10,-1.621678e-05,7.704042e-07,7.045254e-07,2.214945e-05
7.600000e-10,-1.626654e-05,8.187221e-07,7.728742e-07,2.261251e-05
7.602000e-10,-1.627635e-05,8.587089e-07,8.385050e-07,2.305305e-05
7.604000e-10,-1.625117e-05,8.916151e-07,9.007353e-07,2.346523e-05
7.606000e-10,-1.620260e-05,9.194929e-07,9.594930e-07,2.384673e-05
7.608000e-10,-1.614623e-05,9.448845e-07,1.015162e-06,2.419888e-05
7.610000e-10,-1.609838e-05,9.704720e-07,1.068386e-06,2.452646e-05
7.612000e-10,-1.607272e-05,9.987564e-07,1.119891e-06,2.483722e-05
7.614000e-10,-1.607773e-05,1.031819e-06,1.170362e-06,2.514130e-05
7.616000e-10,-1.611522e-05,1.071200e-06,1.220409e-06,2.545041e-05
7.618000e-10,-1.618047e-05,1.117898e-06,1.270614e-06,2.577700e-05
7.620000e-10,-1.626351e-05,1.172474e-06,1.321640e-06,2.613343e-05
7.622000e-10,-1.635160e-05,1.235208e-06,1.374359e-06,2.653109e-05
7.624000e-10,-1.643202e-05,1.306269e-06,1.429945e-06,2.697981e-05
7.626000e-10,-1.649476e-05,1.385836e-06,1.489899e-06,2.748733e-05
7.628000e-10,-1.653443e-05,1.474152e-06,1.555980e-06,2.805899e-05
7.630000e-10,-1.655116e-05,1.571489e-06,1.630036e-06,2.869768e-05
7.632000e-10,-1.655017e-05,1.678049e-06,1.713782e-06,2.940399e-05
7.634000e-10,-1.654036e-05,1.793826e-06,1.808556e-06,3.017652e-05
7.636000e-10,-1.653223e-05,1.918493e-06,1.915118e-06,3.101237e-05
7.638000e-10,-1.653546e-05,2.051339e-06,2.033540e-06,3.190767e-05
7.640000e-10,-1.655701e-05,2.191302e-06,2.163228e-06,3.285820e-05
7.642000e-10,-1.659978e-05,2.337102e-06,2.303075e-06,3.385996e-05
7.644000e-10,-1.666228e-05,2.487456e-06,2.451719e-06,3.490963e-05
7.646000e-10,-1.673929e-05,2.641339e-06,2.607865e-06,3.600504e-05
7.648000e-10,-1.682321e-05,2.798232e-06,2.770596e-06,3.714540e-05
7.650000e-10,-1.690591e-05,2.958303e-06,2.939618e-06,3.833148e-05
7.652000e-10,-1.698051e-05,3.122476e-06,3.115374e-06,3.956563e-05
7.654000e-10,-1.704275e-05,3.292368e-06,3.299012e-06,4.085166e-05
7.656000e-10,-1.709179e-05,3.470091e-06,3.492198e-06,4.219470e-05
7.658000e-10,-1.713008e-05,3.657955e-06,3.696830e-06,4.360083e-05
7.660000e-10,-1.716265e-05,3.858129e-06,3.914679e-06,4.507681e-05
7.662000e-10,-1.719582e-05,4.072306e-06,4.147052e-06,4.662957e-05
7.664000e-10,-1.723574e-05,4.301436e-06,4.394507e-06,4.826583e-05
7.666000e-10,-1.728707e-05,4.545558e-06,4.656674e-06,4.999155e-05
7.668000e-10,-1.735207e-05,4.803745e-06,4.932188e-06,5.181134e-05
7.670000e-10,-1.743027e-05,5.074129e-06,5.218704e-06,5.372787e-05
7.672000e-10,-1.751873e-05,5.354001e-06,5.512978e-06,5.574110e-05
7.674000e-10,-1.761273e-05,5.639896e-06,5.810948e-06,5.784749e-05
7.676000e-10,-1.770684e-05,5.927674e-06,6.107805e-06,6.003908e-05
7.678000e-10,-1.779593e-05,6.212537e-06,6.398021e-06,6.230253e-05
7.680000e-10,-1.787595e-05,6.489030e-06,6.675393e-06,6.461822e-05
7.682000e-10,-1.794441e-05,6.751061e-06,6.933125e-06,6.695952e-05
7.684000e-10,-1.800044e-05,6.992009e-06,7.164045e-06,6.929240e-05
7.686000e-10,-1.804440e-05,7.204994e-06,7.361006e-06,7.157571e-05
7.688000e-10,-1.807734e-05,7.383347e-06,7.517493e-06,7.376235e-05
7.690000e-10,-1.810040e-05,7.521285e-06,7.628407e-06,7.580137e-05
7.692000e-10,-1.811427e-05,7.614711e-06,7.690929e-06,7.764136e-05
7.694000e-10,-1.811901e-05,7.662031e-06,7.705307e-06,7.923463e-05
7.696000e-10,-1.811403e-05,7.664815e-06,7.675395e-06,8.054202e-05
7.698000e-10,-1.809849e-05,7.628147e-06,7.608792e-06,8.153757e-05
7.700000e-10,-1.807171e-05,7.560542e-06,7.516481e-06,8.221233e-05
7.702000e-10,-1.803378e-05,7.473372e-06,7.411953e-06,8.257672e-05
7.704000e-10,-1.798591e-05,7.379851e-06,7.309918e-06,8.266084e-05
7.706000e-10,-1.793071e-05,7.293702e-06,7.224785e-06,8.251273e-05
7.708000e-10,-1.787210e-05,7.227713e-06,7.169124e-06,8.219473e-05
7.710000e-10,-1.781498e-05,7.192398e-06,7.152372e-06,8.177852e-05
7.712000e-10,-1.776469e-05,7.194969e-06,7.179952e-06,8.133950e-05
7.714000e-10,-1.772630e-05,7.238753e-06,7.252918e-06,8.095115e-05
7.716000e-10,-1.770391e-05,7.323113e-06,7.368130e-06,8.067989e-05
7.718000e-10,-1.770004e-05,7.443806e-06,7.518859e-06,8.058080e-05
7.720000e-10,-1.771516e-05,7.593674e-06,7.695670e-06,8.069419e-05
7.722000e-10,-1.774753e-05,7.763512e-06,7.887419e-06,8.104331e-05
7.724000e-10,-1.779329e-05,7.942960e-06,8.082222e-06,8.163277e-05
7.726000e-10,-1.784684e-05,8.121323e-06,8.268312e-06,8.244807e-05
7.728000e-10,-1.790144e-05,8.288279e-06,8.434782e-06,8.345608e-05
7.730000e-10,-1.795003e-05,8.434486e-06,8.572229e-06,8.460668e-05
7.732000e-10,-1.798598e-05,8.552135e-06,8.673360e-06,8.583595e-05
7.734000e-10,-1.800393e-05,8.635478e-06,8.733564e-06,8.707082e-05
7.736000e-10,-1.800032e-05,8.681339e-06,8.751434e-06,8.823520e-05
7.738000e-10,-1.797377e-05,8.689553e-06,8.729141e-06,8.925719e-05
7.740000e-10,-1.792510e-05,8.663234e-06,8.672552e-06,9.007650e-05
7.742000e-10,-1.785710e-05,8.608774e-06,8.590974e-06,9.065117e-05
7.744000e-10,-1.777406e-05,8.535458e-06,8.496446e-06,9.096238e-05
7.746000e-10,-1.768118e-05,8.454682e-06,8.402603e-06,9.101665e-05
7.748000e-10,-1.758397e-05,8.378792e-06,8.323199e-06,9.084490e-05
7.750000e-10,-1.748773e-05,8.319698e-06,8.270491e-06,9.049857e-05
7.752000e-10,-1.739719e-05,8.287428e-06,8.253721e-06,9.004343e-05
7.754000e-10,-1.731626e-05,8.288862e-06,8.277933e-06,8.955217e-05
7.756000e-10,-1.724794e-05,8.326852e-06,8.343332e-06,8.909652e-05
7.758000e-10,-1.719425e-05,8.399861e-06,8.445285e-06,8.874024e-05
7.760000e-10,-1.715620e-05,8.502194e-06,8.574967e-06,8.853332e-05
7.762000e-10,-1.713370e-05,8.624785e-06,8.720541e-06,8.850788e-05
7.764000e-10,-1.712547e-05,8.756405e-06,8.868695e-06,8.867603e-05
7.766000e-10,-1.712891e-05,8.885124e-06,9.006303e-06,8.902952e-05
7.768000e-10,-1.714012e-05,8.999810e-06,9.121982e-06,8.954123e-05
7.770000e-10,-1.715403e-05,9.091464e-06,9.207362e-06,9.016832e-05
7.772000e-10,-1.716474e-05,9.154232e-06,9.257911e-06,9.085687e-05
7.774000e-10,-1.716604e-05,9.185972e-06,9.273262e-06,9.154769e-05
7.776000e-10,-1.715207e-05,9.188332e-06,9.257031e-06,9.218280e-05
7.778000e-10,-1.711803e-05,9.166359e-06,9.216183e-06,9.271179e-05
7.780000e-10,-1.706075e-05,9.127705e-06,9.160046e-06,9.309743e-05
7.782000e-10,-1.697908e-05,9.081542e-06,9.099113e-06,9.331956e-05
7.784000e-10,-1.687401e-05,9.037355e-06,9.043763e-06,9.337676e-05
7.786000e-10,-1.674845e-05,9.003749e-06,9.003067e-06,9.328557e-05
7.788000e-10,-1.660683e-05,8.987422e-06,8.983797e-06,9.307744e-05
7.790000e-10,-1.645452e-05,8.992435e-06,8.989752e-06,9.279387e-05
7.792000e-10,-1.629720e-05,9.019851e-06,9.021464e-06,9.248067e-05
7.794000e-10,-1.614035e-05,9.067772e-06,9.076317e-06,9.218204e-05
7.796000e-10,-1.598875e-05,9.131747e-06,9.149045e-06,9.193541e-05
7.798000e-10,-1.584626e-05,9.205497e-06,9.232535e-06,9.176745e-05
7.800000e-10,-1.571553e-05,9.281830e-06,9.318843e-06,9.169179e-05
7.802000e-10,-1.559804e-05,9.353628e-06,9.400259e-06,9.170836e-05
7.804000e-10,-1.549397e-05,9.414785e-06,9.470303e-06,9.180455e-05
7.806000e-10,-1.540227e-05,9.460958e-06,9.524515e-06,9.195765e-05
7.808000e-10,-1.532072e-05,9.490068e-06,9.560928e-06,9.213848e-05
7.810000e-10,-1.524605e-05,9.502471e-06,9.580178e-06,9.231561e-05
7.812000e-10,-1.517410e-05,9.500813e-06,9.585253e-06,9.245959e-05
7.814000e-10,-1.510017e-05,9.489577e-06,9.580914e-06,9.254687e-05
7.816000e-10,-1.501931e-05,9.474411e-06,9.572897e-06,9.256254e-05
7.818000e-10,-1.492670e-05,9.461308e-06,9.567013e-06,9.250196e-05
7.820000e-10,-1.481803e-05,9.455772e-06,9.568284e-06,9.237068e-05
7.822000e-10,-1.468982e-05,9.462067e-06,9.580241e-06,9.218302e-05
7.824000e-10,-1.453951e-05,9.482653e-06,9.604469e-06,9.195943e-05
7.826000e-10,-1.436561e-05,9.517877e-06,9.640470e-06,9.172312e-05
7.828000e-10,-1.416753e-05,9.565967e-06,9.685832e-06,9.149638e-05
7.830000e-10,-1.394541e-05,9.623317e-06,9.736670e-06,9.129733e-05
7.832000e-10,-1.369991e-05,9.685013e-06,9.788272e-06,9.113722e-05
7.834000e-10,-1.343192e-05,9.745544e-06,9.835823e-06,9.101886e-05
7.836000e-10,-1.314241e-05,9.799567e-06,9.875122e-06,9.093626e-05
7.838000e-10,-1.283227e-05,9.842641e-06,9.903179e-06,9.087534e-05
7.840000e-10,-1.250230e-05,9.871811e-06,9.918611e-06,9.081586e-05
7.842000e-10,-1.215326e-05,9.885974e-06,9.921804e-06,9.073399e-05
7.844000e-10,-1.178591e-05,9.885969e-06,9.914809e-06,9.060541e-05
7.846000e-10,-1.140120e-05,9.874393e-06,9.901022e-06,9.040840e-05
7.848000e-10,-1.100035e-05,9.855175e-06,9.884679e-06,9.012652e-05
7.850000e-10,-1.058503e-05,9.832981e-06,9.870248e-06,8.975062e-05
7.852000e-10,-1.015751e-05,9.812534e-06,9.861818e-06,8.927980e-05
7.854000e-10,-9.720801e-06,9.797961e-06,9.862541e-06,8.872143e-05
7.856000e-10,-9.278776e-06,9.792246e-06,9.874215e-06,8.809015e-05
7.858000e-10,-8.836328e-06,9.796882e-06,9.897061e-06,8.740622e-05
