time,"I(LOUT)","I(LJOIN)","I(LQB|X2)","I(LQA|X2)","I(LIN|X2)","I(LINA|X2)","I(LINB|X2)"
2.324000e-09,-1.503029e-06,1.157000e-06,2.390505e-06,-5.105875e-06,1.157000e-06,-1.032976e-05,1.148676e-05
2.324250e-09,-1.506742e-06,1.158502e-06,2.403887e-06,-5.126038e-06,1.158502e-06,-1.036340e-05,1.152191e-05
2.324500e-09,-1.508773e-06,1.163923e-06,2.421204e-06,-5.142192e-06,1.163923e-06,-1.039432e-05,1.155824e-05
2.324750e-09,-1.509407e-06,1.172164e-06,2.441816e-06,-5.155046e-06,1.172164e-06,-1.042305e-05,1.159522e-05
2.325000e-09,-1.509340e-06,1.181320e-06,2.464107e-06,-5.166292e-06,1.181320e-06,-1.045064e-05,1.163196e-05
2.325250e-09,-1.509421e-06,1.189375e-06,2.486085e-06,-5.177982e-06,1.189375e-06,-1.047823e-05,1.166760e-05
2.325500e-09,-1.510364e-06,1.194877e-06,2.506061e-06,-5.191822e-06,1.194877e-06,-1.050668e-05,1.170156e-05
2.325750e-09,-1.512526e-06,1.197348e-06,2.523172e-06,-5.208650e-06,1.197348e-06,-1.053633e-05,1.173368e-05
2.326000e-09,-1.515817e-06,1.197346e-06,2.537596e-06,-5.228230e-06,1.197346e-06,-1.056692e-05,1.176427e-05
2.326250e-09,-1.519771e-06,1.196170e-06,2.550410e-06,-5.249416e-06,1.196170e-06,-1.059777e-05,1.179394e-05
2.326500e-09,-1.523724e-06,1.195361e-06,2.563162e-06,-5.270604e-06,1.195361e-06,-1.062798e-05,1.182334e-05
2.326750e-09,-1.527051e-06,1.196170e-06,2.577326e-06,-5.290292e-06,1.196170e-06,-1.065683e-05,1.185300e-05
2.327000e-09,-1.529365e-06,1.199178e-06,2.593823e-06,-5.307562e-06,1.199178e-06,-1.068393e-05,1.188311e-05
2.327250e-09,-1.530629e-06,1.204173e-06,2.612764e-06,-5.322339e-06,1.204173e-06,-1.070934e-05,1.191351e-05
2.327500e-09,-1.531133e-06,1.210304e-06,2.633478e-06,-5.335338e-06,1.210304e-06,-1.073351e-05,1.194382e-05
2.327750e-09,-1.531379e-06,1.216428e-06,2.654794e-06,-5.347771e-06,1.216428e-06,-1.075709e-05,1.197352e-05
2.328000e-09,-1.531893e-06,1.221520e-06,2.675464e-06,-5.360899e-06,1.221520e-06,-1.078069e-05,1.200221e-05
2.328250e-09,-1.533055e-06,1.224995e-06,2.694582e-06,-5.375618e-06,1.224995e-06,-1.080468e-05,1.202968e-05
2.328500e-09,-1.534980e-06,1.226854e-06,2.711850e-06,-5.392192e-06,1.226854e-06,-1.082914e-05,1.205599e-05
2.328750e-09,-1.537509e-06,1.227626e-06,2.727626e-06,-5.410214e-06,1.227626e-06,-1.085378e-05,1.208140e-05
2.329000e-09,-1.540277e-06,1.228130e-06,2.742749e-06,-5.428801e-06,1.228130e-06,-1.087815e-05,1.210628e-05
2.329250e-09,-1.542856e-06,1.229176e-06,2.758226e-06,-5.446921e-06,1.229176e-06,-1.090178e-05,1.213096e-05
2.329500e-09,-1.544901e-06,1.231297e-06,2.774878e-06,-5.463747e-06,1.231297e-06,-1.092432e-05,1.215562e-05
2.329750e-09,-1.546254e-06,1.234601e-06,2.793088e-06,-5.478915e-06,1.234601e-06,-1.094567e-05,1.218027e-05
2.330000e-09,-1.546985e-06,1.238782e-06,2.812703e-06,-5.492603e-06,1.238782e-06,-1.096597e-05,1.220475e-05
2.330250e-09,-1.547349e-06,1.243265e-06,2.833132e-06,-5.505428e-06,1.243265e-06,-1.098553e-05,1.222879e-05
2.330500e-09,-1.547685e-06,1.247430e-06,2.853574e-06,-5.518205e-06,1.247430e-06,-1.100472e-05,1.225215e-05
2.330750e-09,-1.548298e-06,1.250818e-06,2.873298e-06,-5.531656e-06,1.250818e-06,-1.102386e-05,1.227468e-05
2.331000e-09,-1.549361e-06,1.253270e-06,2.891877e-06,-5.546182e-06,1.253270e-06,-1.104307e-05,1.229634e-05
2.331250e-09,-1.550868e-06,1.254946e-06,2.909305e-06,-5.561752e-06,1.254946e-06,-1.106230e-05,1.231725e-05
2.331500e-09,-1.552651e-06,1.256234e-06,2.925962e-06,-5.577950e-06,1.256234e-06,-1.108135e-05,1.233759e-05
2.331750e-09,-1.554451e-06,1.257598e-06,2.942450e-06,-5.594147e-06,1.257598e-06,-1.109995e-05,1.235755e-05
2.332000e-09,-1.556010e-06,1.259413e-06,2.959381e-06,-5.609725e-06,1.259413e-06,-1.111786e-05,1.237728e-05
2.332250e-09,-1.557157e-06,1.261850e-06,2.977163e-06,-5.624281e-06,1.261850e-06,-1.113495e-05,1.239680e-05
2.332500e-09,-1.557860e-06,1.264843e-06,2.995885e-06,-5.637745e-06,1.264843e-06,-1.115122e-05,1.241606e-05
2.332750e-09,-1.558222e-06,1.268135e-06,3.015308e-06,-5.650374e-06,1.268135e-06,-1.116680e-05,1.243494e-05
2.333000e-09,-1.558439e-06,1.271387e-06,3.034971e-06,-5.662637e-06,1.271387e-06,-1.118191e-05,1.245330e-05
2.333250e-09,-1.558725e-06,1.274301e-06,3.054362e-06,-5.675040e-06,1.274301e-06,-1.119673e-05,1.247103e-05
2.333500e-09,-1.559241e-06,1.276714e-06,3.073086e-06,-5.687958e-06,1.276714e-06,-1.121141e-05,1.248812e-05
2.333750e-09,-1.560043e-06,1.278637e-06,3.090989e-06,-5.701512e-06,1.278637e-06,-1.122597e-05,1.250460e-05
2.334000e-09,-1.561078e-06,1.280231e-06,3.108184e-06,-5.715556e-06,1.280231e-06,-1.124034e-05,1.252057e-05
2.334250e-09,-1.562204e-06,1.281738e-06,3.124992e-06,-5.729747e-06,1.281738e-06,-1.125439e-05,1.253613e-05
2.334500e-09,-1.563251e-06,1.283389e-06,3.141813e-06,-5.743671e-06,1.283389e-06,-1.126799e-05,1.255137e-05
2.334750e-09,-1.564076e-06,1.285328e-06,3.158984e-06,-5.756990e-06,1.285328e-06,-1.128101e-05,1.256633e-05
2.335000e-09,-1.564613e-06,1.287573e-06,3.176674e-06,-5.769548e-06,1.287573e-06,-1.129342e-05,1.258099e-05
2.335250e-09,-1.564884e-06,1.290027e-06,3.194832e-06,-5.781406e-06,1.290027e-06,-1.130527e-05,1.259530e-05
2.335500e-09,-1.564988e-06,1.292521e-06,3.213228e-06,-5.792804e-06,1.292521e-06,-1.131665e-05,1.260917e-05
2.335750e-09,-1.565062e-06,1.294881e-06,3.231536e-06,-5.804063e-06,1.294881e-06,-1.132769e-05,1.262257e-05
2.336000e-09,-1.565228e-06,1.296985e-06,3.249450e-06,-5.815471e-06,1.296985e-06,-1.133847e-05,1.263546e-05
2.336250e-09,-1.565561e-06,1.298800e-06,3.266782e-06,-5.827190e-06,1.298800e-06,-1.134906e-05,1.264786e-05
2.336500e-09,-1.566061e-06,1.300381e-06,3.283513e-06,-5.839209e-06,1.300381e-06,-1.135945e-05,1.265983e-05
2.336750e-09,-1.566664e-06,1.301843e-06,3.299782e-06,-5.851364e-06,1.301843e-06,-1.136959e-05,1.267143e-05
2.337000e-09,-1.567268e-06,1.303314e-06,3.315824e-06,-5.863405e-06,1.303314e-06,-1.137940e-05,1.268271e-05
2.337250e-09,-1.567769e-06,1.304894e-06,3.331882e-06,-5.875083e-06,1.304894e-06,-1.138881e-05,1.269371e-05
2.337500e-09,-1.568099e-06,1.306619e-06,3.348122e-06,-5.886237e-06,1.306619e-06,-1.139779e-05,1.270441e-05
2.337750e-09,-1.568244e-06,1.308463e-06,3.364582e-06,-5.896837e-06,1.308463e-06,-1.140633e-05,1.271479e-05
2.338000e-09,-1.568244e-06,1.310350e-06,3.381169e-06,-5.906983e-06,1.310350e-06,-1.141447e-05,1.272482e-05
2.338250e-09,-1.568178e-06,1.312185e-06,3.397695e-06,-5.916860e-06,1.312185e-06,-1.142228e-05,1.273446e-05
2.338500e-09,-1.568131e-06,1.313892e-06,3.413949e-06,-5.926668e-06,1.313892e-06,-1.142982e-05,1.274371e-05
2.338750e-09,-1.568169e-06,1.315434e-06,3.429763e-06,-5.936552e-06,1.315434e-06,-1.143715e-05,1.275258e-05
2.339000e-09,-1.568316e-06,1.316821e-06,3.445064e-06,-5.946559e-06,1.316821e-06,-1.144428e-05,1.276110e-05
2.339250e-09,-1.568552e-06,1.318102e-06,3.459887e-06,-5.956628e-06,1.318102e-06,-1.145120e-05,1.276930e-05
2.339500e-09,-1.568822e-06,1.319344e-06,3.474354e-06,-5.966623e-06,1.319344e-06,-1.145788e-05,1.277723e-05
2.339750e-09,-1.569059e-06,1.320607e-06,3.488619e-06,-5.976377e-06,1.320607e-06,-1.146429e-05,1.278490e-05
2.340000e-09,-1.569206e-06,1.321923e-06,3.502817e-06,-5.985757e-06,1.321923e-06,-1.147039e-05,1.279231e-05
2.340250e-09,-1.569237e-06,1.323292e-06,3.517013e-06,-5.994701e-06,1.323292e-06,-1.147617e-05,1.279947e-05
2.340500e-09,-1.569160e-06,1.324684e-06,3.531188e-06,-6.003234e-06,1.324684e-06,-1.148165e-05,1.280633e-05
2.340750e-09,-1.569016e-06,1.326053e-06,3.545249e-06,-6.011450e-06,1.326053e-06,-1.148685e-05,1.281290e-05
2.341000e-09,-1.568858e-06,1.327354e-06,3.559060e-06,-6.019475e-06,1.327354e-06,-1.149181e-05,1.281916e-05
2.341250e-09,-1.568737e-06,1.328560e-06,3.572495e-06,-6.027420e-06,1.328560e-06,-1.149656e-05,1.282512e-05
2.341500e-09,-1.568682e-06,1.329665e-06,3.585470e-06,-6.035347e-06,1.329665e-06,-1.150115e-05,1.283081e-05
2.341750e-09,-1.568695e-06,1.330688e-06,3.597971e-06,-6.043248e-06,1.330688e-06,-1.150557e-05,1.283626e-05
2.342000e-09,-1.568751e-06,1.331660e-06,3.610046e-06,-6.051057e-06,1.331660e-06,-1.150981e-05,1.284147e-05
2.342250e-09,-1.568811e-06,1.332615e-06,3.621783e-06,-6.058674e-06,1.332615e-06,-1.151387e-05,1.284648e-05
2.342500e-09,-1.568833e-06,1.333575e-06,3.633276e-06,-6.066002e-06,1.333575e-06,-1.151772e-05,1.285129e-05
2.342750e-09,-1.568791e-06,1.334547e-06,3.644591e-06,-6.072977e-06,1.334547e-06,-1.152134e-05,1.285589e-05
2.343000e-09,-1.568680e-06,1.335522e-06,3.655742e-06,-6.079587e-06,1.335522e-06,-1.152475e-05,1.286027e-05
2.343250e-09,-1.568516e-06,1.336479e-06,3.666690e-06,-6.085874e-06,1.336479e-06,-1.152795e-05,1.286442e-05
2.343500e-09,-1.568330e-06,1.337394e-06,3.677361e-06,-6.091908e-06,1.337394e-06,-1.153095e-05,1.286835e-05
2.343750e-09,-1.568155e-06,1.338251e-06,3.687667e-06,-6.097766e-06,1.338251e-06,-1.153379e-05,1.287204e-05
2.344000e-09,-1.568019e-06,1.339041e-06,3.697537e-06,-6.103504e-06,1.339041e-06,-1.153649e-05,1.287553e-05
2.344250e-09,-1.567932e-06,1.339770e-06,3.706937e-06,-6.109137e-06,1.339770e-06,-1.153906e-05,1.287883e-05
2.344500e-09,-1.567885e-06,1.340450e-06,3.715877e-06,-6.114641e-06,1.340450e-06,-1.154150e-05,1.288195e-05
2.344750e-09,-1.567858e-06,1.341098e-06,3.724399e-06,-6.119961e-06,1.341098e-06,-1.154382e-05,1.288492e-05
2.345000e-09,-1.567824e-06,1.341728e-06,3.732562e-06,-6.125031e-06,1.341728e-06,-1.154600e-05,1.288773e-05
2.345250e-09,-1.567764e-06,1.342348e-06,3.740418e-06,-6.129800e-06,1.342348e-06,-1.154803e-05,1.289038e-05
2.345500e-09,-1.567665e-06,1.342956e-06,3.747994e-06,-6.134246e-06,1.342956e-06,-1.154991e-05,1.289286e-05
2.345750e-09,-1.567531e-06,1.343544e-06,3.755281e-06,-6.138378e-06,1.343544e-06,-1.155164e-05,1.289518e-05
2.346000e-09,-1.567379e-06,1.344101e-06,3.762243e-06,-6.142232e-06,1.344101e-06,-1.155323e-05,1.289733e-05
2.346250e-09,-1.567228e-06,1.344616e-06,3.768828e-06,-6.145858e-06,1.344616e-06,-1.155469e-05,1.289930e-05
2.346500e-09,-1.567100e-06,1.345084e-06,3.774982e-06,-6.149297e-06,1.345084e-06,-1.155603e-05,1.290112e-05
2.346750e-09,-1.567004e-06,1.345505e-06,3.780672e-06,-6.152572e-06,1.345505e-06,-1.155728e-05,1.290278e-05
2.347000e-09,-1.566943e-06,1.345883e-06,3.785890e-06,-6.155678e-06,1.345883e-06,-1.155843e-05,1.290431e-05
2.347250e-09,-1.566906e-06,1.346225e-06,3.790651e-06,-6.158589e-06,1.346225e-06,-1.155949e-05,1.290571e-05
2.347500e-09,-1.566879e-06,1.346540e-06,3.794990e-06,-6.161267e-06,1.346540e-06,-1.156045e-05,1.290700e-05
2.347750e-09,-1.566846e-06,1.346833e-06,3.798942e-06,-6.163675e-06,1.346833e-06,-1.156132e-05,1.290815e-05
2.348000e-09,-1.566797e-06,1.347104e-06,3.802534e-06,-6.165789e-06,1.347104e-06,-1.156208e-05,1.290918e-05
2.348250e-09,-1.566730e-06,1.347352e-06,3.805773e-06,-6.167606e-06,1.347352e-06,-1.156273e-05,1.291008e-05
2.348500e-09,-1.566650e-06,1.347571e-06,3.808645e-06,-6.169143e-06,1.347571e-06,-1.156327e-05,1.291084e-05
2.348750e-09,-1.566571e-06,1.347757e-06,3.811124e-06,-6.170427e-06,1.347757e-06,-1.156371e-05,1.291147e-05
2.349000e-09,-1.566503e-06,1.347905e-06,3.813176e-06,-6.171487e-06,1.347905e-06,-1.156405e-05,1.291196e-05
2.349250e-09,-1.566458e-06,1.348015e-06,3.814775e-06,-6.172343e-06,1.348015e-06,-1.156431e-05,1.291232e-05
2.349500e-09,-1.566438e-06,1.348086e-06,3.815909e-06,-6.173001e-06,1.348086e-06,-1.156448e-05,1.291256e-05
2.349750e-09,-1.566442e-06,1.348123e-06,3.816580e-06,-6.173451e-06,1.348123e-06,-1.156457e-05,1.291270e-05
2.350000e-09,-1.566460e-06,1.348128e-06,3.816807e-06,-6.173672e-06,1.348128e-06,-1.156459e-05,1.291272e-05
2.350250e-09,-1.566482e-06,1.348104e-06,3.816613e-06,-6.173641e-06,1.348104e-06,-1.156452e-05,1.291262e-05
2.350500e-09,-1.566501e-06,1.348054e-06,3.816020e-06,-6.173339e-06,1.348054e-06,-1.156436e-05,1.291242e-05
2.350750e-09,-1.566513e-06,1.347977e-06,3.815041e-06,-6.172760e-06,1.347977e-06,-1.156411e-05,1.291209e-05
2.351000e-09,-1.566519e-06,1.347871e-06,3.813676e-06,-6.171908e-06,1.347871e-06,-1.156376e-05,1.291163e-05
2.351250e-09,-1.566523e-06,1.347734e-06,3.811913e-06,-6.170800e-06,1.347734e-06,-1.156331e-05,1.291105e-05
2.351500e-09,-1.566534e-06,1.347564e-06,3.809737e-06,-6.169452e-06,1.347564e-06,-1.156277e-05,1.291033e-05
2.351750e-09,-1.566558e-06,1.347359e-06,3.807130e-06,-6.167881e-06,1.347359e-06,-1.156213e-05,1.290949e-05
2.352000e-09,-1.566600e-06,1.347119e-06,3.804083e-06,-6.166095e-06,1.347119e-06,-1.156140e-05,1.290851e-05
2.352250e-09,-1.566658e-06,1.346845e-06,3.800596e-06,-6.164092e-06,1.346845e-06,-1.156057e-05,1.290742e-05
2.352500e-09,-1.566729e-06,1.346538e-06,3.796677e-06,-6.161863e-06,1.346538e-06,-1.155966e-05,1.290620e-05
2.352750e-09,-1.566807e-06,1.346200e-06,3.792342e-06,-6.159395e-06,1.346200e-06,-1.155865e-05,1.290485e-05
2.353000e-09,-1.566885e-06,1.345831e-06,3.787608e-06,-6.156676e-06,1.345831e-06,-1.155755e-05,1.290338e-05
2.353250e-09,-1.566961e-06,1.345432e-06,3.782489e-06,-6.153699e-06,1.345432e-06,-1.155633e-05,1.290177e-05
2.353500e-09,-1.567033e-06,1.345003e-06,3.776991e-06,-6.150465e-06,1.345003e-06,-1.155501e-05,1.290001e-05
2.353750e-09,-1.567102e-06,1.344542e-06,3.771114e-06,-6.146982e-06,1.344542e-06,-1.155356e-05,1.289811e-05
2.354000e-09,-1.567172e-06,1.344050e-06,3.764852e-06,-6.143261e-06,1.344050e-06,-1.155200e-05,1.289605e-05
2.354250e-09,-1.567248e-06,1.343524e-06,3.758199e-06,-6.139313e-06,1.343524e-06,-1.155031e-05,1.289384e-05
2.354500e-09,-1.567332e-06,1.342964e-06,3.751148e-06,-6.135146e-06,1.342964e-06,-1.154850e-05,1.289147e-05
2.354750e-09,-1.567424e-06,1.342370e-06,3.743700e-06,-6.130762e-06,1.342370e-06,-1.154657e-05,1.288894e-05
2.355000e-09,-1.567523e-06,1.341742e-06,3.735862e-06,-6.126158e-06,1.341742e-06,-1.154451e-05,1.288625e-05
2.355250e-09,-1.567625e-06,1.341081e-06,3.727644e-06,-6.121328e-06,1.341081e-06,-1.154232e-05,1.288340e-05
2.355500e-09,-1.567726e-06,1.340387e-06,3.719060e-06,-6.116265e-06,1.340387e-06,-1.154000e-05,1.288038e-05
2.355750e-09,-1.567823e-06,1.339660e-06,3.710122e-06,-6.110965e-06,1.339660e-06,-1.153753e-05,1.287719e-05
2.356000e-09,-1.567914e-06,1.338901e-06,3.700840e-06,-6.105428e-06,1.338901e-06,-1.153491e-05,1.287381e-05
2.356250e-09,-1.567998e-06,1.338110e-06,3.691219e-06,-6.099657e-06,1.338110e-06,-1.153213e-05,1.287024e-05
2.356500e-09,-1.568078e-06,1.337285e-06,3.681260e-06,-6.093660e-06,1.337285e-06,-1.152919e-05,1.286648e-05
2.356750e-09,-1.568155e-06,1.336427e-06,3.670964e-06,-6.087445e-06,1.336427e-06,-1.152609e-05,1.286251e-05
2.357000e-09,-1.568230e-06,1.335535e-06,3.660329e-06,-6.081017e-06,1.335535e-06,-1.152281e-05,1.285834e-05
2.357250e-09,-1.568304e-06,1.334608e-06,3.649359e-06,-6.074380e-06,1.334608e-06,-1.151935e-05,1.285396e-05
2.357500e-09,-1.568376e-06,1.333645e-06,3.638059e-06,-6.067535e-06,1.333645e-06,-1.151572e-05,1.284936e-05
2.357750e-09,-1.568444e-06,1.332648e-06,3.626438e-06,-6.060479e-06,1.332648e-06,-1.151190e-05,1.284455e-05
2.358000e-09,-1.568505e-06,1.331616e-06,3.614506e-06,-6.053209e-06,1.331616e-06,-1.150790e-05,1.283951e-05
2.358250e-09,-1.568556e-06,1.330550e-06,3.602276e-06,-6.045724e-06,1.330550e-06,-1.150369e-05,1.283424e-05
2.358500e-09,-1.568596e-06,1.329449e-06,3.589758e-06,-6.038024e-06,1.329449e-06,-1.149928e-05,1.282873e-05
2.358750e-09,-1.568623e-06,1.328314e-06,3.576959e-06,-6.030111e-06,1.328314e-06,-1.149466e-05,1.282297e-05
2.359000e-09,-1.568639e-06,1.327145e-06,3.563885e-06,-6.021990e-06,1.327145e-06,-1.148981e-05,1.281696e-05
2.359250e-09,-1.568642e-06,1.325941e-06,3.550539e-06,-6.013666e-06,1.325941e-06,-1.148474e-05,1.281068e-05
2.359500e-09,-1.568634e-06,1.324702e-06,3.536926e-06,-6.005145e-06,1.324702e-06,-1.147944e-05,1.280414e-05
2.359750e-09,-1.568615e-06,1.323427e-06,3.523050e-06,-5.996429e-06,1.323427e-06,-1.147390e-05,1.279732e-05
2.360000e-09,-1.568584e-06,1.322116e-06,3.508916e-06,-5.987520e-06,1.322116e-06,-1.146811e-05,1.279023e-05
2.360250e-09,-1.568540e-06,1.320769e-06,3.494534e-06,-5.978419e-06,1.320769e-06,-1.146208e-05,1.278285e-05
2.360500e-09,-1.568480e-06,1.319386e-06,3.479912e-06,-5.969126e-06,1.319386e-06,-1.145580e-05,1.277518e-05
2.360750e-09,-1.568403e-06,1.317967e-06,3.465061e-06,-5.959639e-06,1.317967e-06,-1.144925e-05,1.276722e-05
2.361000e-09,-1.568307e-06,1.316512e-06,3.449990e-06,-5.949960e-06,1.316512e-06,-1.144243e-05,1.275895e-05
2.361250e-09,-1.568191e-06,1.315021e-06,3.434708e-06,-5.940092e-06,1.315021e-06,-1.143534e-05,1.275036e-05
2.361500e-09,-1.568055e-06,1.313495e-06,3.419223e-06,-5.930037e-06,1.313495e-06,-1.142796e-05,1.274146e-05
2.361750e-09,-1.567898e-06,1.311933e-06,3.403540e-06,-5.919799e-06,1.311933e-06,-1.142029e-05,1.273222e-05
2.362000e-09,-1.567719e-06,1.310335e-06,3.387665e-06,-5.909382e-06,1.310335e-06,-1.141232e-05,1.272266e-05
2.362250e-09,-1.567520e-06,1.308700e-06,3.371604e-06,-5.898790e-06,1.308700e-06,-1.140405e-05,1.271275e-05
2.362500e-09,-1.567298e-06,1.307030e-06,3.355363e-06,-5.888024e-06,1.307030e-06,-1.139547e-05,1.270250e-05
2.362750e-09,-1.567054e-06,1.305322e-06,3.338951e-06,-5.877086e-06,1.305322e-06,-1.138658e-05,1.269190e-05
2.363000e-09,-1.566785e-06,1.303578e-06,3.322375e-06,-5.865977e-06,1.303578e-06,-1.137737e-05,1.268094e-05
2.363250e-09,-1.566490e-06,1.301796e-06,3.305644e-06,-5.854698e-06,1.301796e-06,-1.136783e-05,1.266962e-05
2.363500e-09,-1.566168e-06,1.299979e-06,3.288768e-06,-5.843250e-06,1.299979e-06,-1.135795e-05,1.265793e-05
2.363750e-09,-1.565818e-06,1.298125e-06,3.271755e-06,-5.831635e-06,1.298125e-06,-1.134773e-05,1.264586e-05
2.364000e-09,-1.565439e-06,1.296235e-06,3.254612e-06,-5.819856e-06,1.296235e-06,-1.133717e-05,1.263340e-05
2.364250e-09,-1.565030e-06,1.294309e-06,3.237346e-06,-5.807916e-06,1.294309e-06,-1.132625e-05,1.262056e-05
2.364500e-09,-1.564591e-06,1.292347e-06,3.219963e-06,-5.795818e-06,1.292347e-06,-1.131497e-05,1.260731e-05
2.364750e-09,-1.564122e-06,1.290349e-06,3.202470e-06,-5.783564e-06,1.290349e-06,-1.130332e-05,1.259367e-05
2.365000e-09,-1.563621e-06,1.288314e-06,3.184873e-06,-5.771158e-06,1.288314e-06,-1.129130e-05,1.257962e-05
2.365250e-09,-1.563088e-06,1.286243e-06,3.167180e-06,-5.758600e-06,1.286243e-06,-1.127891e-05,1.256515e-05
2.365500e-09,-1.562522e-06,1.284136e-06,3.149397e-06,-5.745892e-06,1.284136e-06,-1.126613e-05,1.255027e-05
2.365750e-09,-1.561922e-06,1.281992e-06,3.131533e-06,-5.733036e-06,1.281992e-06,-1.125297e-05,1.253496e-05
2.366000e-09,-1.561287e-06,1.279812e-06,3.113595e-06,-5.720034e-06,1.279812e-06,-1.123942e-05,1.251923e-05
2.366250e-09,-1.560616e-06,1.277597e-06,3.095591e-06,-5.706886e-06,1.277597e-06,-1.122546e-05,1.250306e-05
2.366500e-09,-1.559907e-06,1.275346e-06,3.077527e-06,-5.693597e-06,1.275346e-06,-1.121110e-05,1.248645e-05
2.366750e-09,-1.559161e-06,1.273061e-06,3.059411e-06,-5.680167e-06,1.273061e-06,-1.119633e-05,1.246939e-05
2.367000e-09,-1.558378e-06,1.270740e-06,3.041248e-06,-5.666600e-06,1.270740e-06,-1.118115e-05,1.245189e-05
2.367250e-09,-1.557555e-06,1.268384e-06,3.023044e-06,-5.652897e-06,1.268384e-06,-1.116554e-05,1.243393e-05
2.367500e-09,-1.556693e-06,1.265993e-06,3.004806e-06,-5.639061e-06,1.265993e-06,-1.114951e-05,1.241551e-05
2.367750e-09,-1.555792e-06,1.263568e-06,2.986540e-06,-5.625094e-06,1.263568e-06,-1.113306e-05,1.239663e-05
2.368000e-09,-1.554849e-06,1.261108e-06,2.968251e-06,-5.610997e-06,1.261108e-06,-1.111617e-05,1.237728e-05
2.368250e-09,-1.553865e-06,1.258614e-06,2.949948e-06,-5.596772e-06,1.258614e-06,-1.109884e-05,1.235746e-05
2.368500e-09,-1.552839e-06,1.256086e-06,2.931635e-06,-5.582420e-06,1.256086e-06,-1.108108e-05,1.233716e-05
2.368750e-09,-1.551770e-06,1.253524e-06,2.913320e-06,-5.567944e-06,1.253524e-06,-1.106286e-05,1.231639e-05
2.369000e-09,-1.550657e-06,1.250929e-06,2.895009e-06,-5.553345e-06,1.250929e-06,-1.104420e-05,1.229513e-05
2.369250e-09,-1.549500e-06,1.248302e-06,2.876706e-06,-5.538626e-06,1.248302e-06,-1.102508e-05,1.227338e-05
2.369500e-09,-1.548298e-06,1.245642e-06,2.858418e-06,-5.523787e-06,1.245642e-06,-1.100551e-05,1.225115e-05
2.369750e-09,-1.547051e-06,1.242950e-06,2.840151e-06,-5.508832e-06,1.242950e-06,-1.098547e-05,1.222842e-05
2.370000e-09,-1.545758e-06,1.240226e-06,2.821909e-06,-5.493762e-06,1.240226e-06,-1.096497e-05,1.220520e-05
2.370250e-09,-1.544419e-06,1.237470e-06,2.803697e-06,-5.478578e-06,1.237470e-06,-1.094400e-05,1.218147e-05
2.370500e-09,-1.543033e-06,1.234684e-06,2.785521e-06,-5.463282e-06,1.234684e-06,-1.092256e-05,1.215725e-05
2.370750e-09,-1.541599e-06,1.231867e-06,2.767386e-06,-5.447876e-06,1.231867e-06,-1.090065e-05,1.213252e-05
2.371000e-09,-1.540118e-06,1.229019e-06,2.749298e-06,-5.432361e-06,1.229019e-06,-1.087826e-05,1.210728e-05
2.371250e-09,-1.538588e-06,1.226142e-06,2.731261e-06,-5.416739e-06,1.226142e-06,-1.085540e-05,1.208154e-05
2.371500e-09,-1.537009e-06,1.223236e-06,2.713280e-06,-5.401011e-06,1.223236e-06,-1.083205e-05,1.205528e-05
2.371750e-09,-1.535380e-06,1.220302e-06,2.695361e-06,-5.385179e-06,1.220302e-06,-1.080821e-05,1.202851e-05
2.372000e-09,-1.533701e-06,1.217339e-06,2.677508e-06,-5.369244e-06,1.217339e-06,-1.078389e-05,1.200123e-05
2.372250e-09,-1.531972e-06,1.214349e-06,2.659724e-06,-5.353209e-06,1.214349e-06,-1.075908e-05,1.197343e-05
2.372500e-09,-1.530193e-06,1.211332e-06,2.642016e-06,-5.337074e-06,1.211332e-06,-1.073378e-05,1.194512e-05
2.372750e-09,-1.528362e-06,1.208289e-06,2.624386e-06,-5.320840e-06,1.208289e-06,-1.070799e-05,1.191628e-05
2.373000e-09,-1.526480e-06,1.205220e-06,2.606839e-06,-5.304510e-06,1.205220e-06,-1.068170e-05,1.188692e-05
2.373250e-09,-1.524545e-06,1.202126e-06,2.589379e-06,-5.288085e-06,1.202126e-06,-1.065492e-05,1.185705e-05
2.373500e-09,-1.522558e-06,1.199007e-06,2.572011e-06,-5.271565e-06,1.199007e-06,-1.062764e-05,1.182665e-05
2.373750e-09,-1.520519e-06,1.195865e-06,2.554738e-06,-5.254952e-06,1.195865e-06,-1.059986e-05,1.179573e-05
2.374000e-09,-1.518426e-06,1.192700e-06,2.537564e-06,-5.238248e-06,1.192700e-06,-1.057159e-05,1.176429e-05
2.374250e-09,-1.516280e-06,1.189512e-06,2.520493e-06,-5.221453e-06,1.189512e-06,-1.054281e-05,1.173232e-05
2.374500e-09,-1.514081e-06,1.186303e-06,2.503529e-06,-5.204569e-06,1.186303e-06,-1.051353e-05,1.169983e-05
2.374750e-09,-1.511827e-06,1.183073e-06,2.486674e-06,-5.187597e-06,1.183073e-06,-1.048374e-05,1.166681e-05
2.375000e-09,-1.509518e-06,1.179824e-06,2.469934e-06,-5.170538e-06,1.179824e-06,-1.045345e-05,1.163328e-05
2.375250e-09,-1.507155e-06,1.176555e-06,2.453310e-06,-5.153393e-06,1.176555e-06,-1.042266e-05,1.159922e-05
2.375500e-09,-1.504738e-06,1.173268e-06,2.436807e-06,-5.136164e-06,1.173268e-06,-1.039137e-05,1.156463e-05
