time,"I(LIN|XBFR1)","I(LQ|XBFR1)","I(LIN|XBFR2)","I(LQ|XBFR2)","I(LIN|XBFR3)","I(LQ|XBFR3)","I(LIN|XBFR4)","I(LQ|XBFR4)"
3.460000e-11,-4.952291e-06,-1.030841e-05,-2.588041e-06,-4.471727e-06,-7.213732e-07,-4.754460e-06,-1.099810e-06,-3.587980e-06
3.480000e-11,-4.973373e-06,-1.143106e-05,-2.799691e-06,-5.351738e-06,-8.801770e-07,-5.389587e-06,-1.162224e-06,-4.734281e-06
3.500000e-11,-4.996019e-06,-1.179711e-05,-2.818927e-06,-5.967905e-06,-1.036909e-06,-5.568280e-06,-1.136584e-06,-5.373608e-06
3.520000e-11,-5.017995e-06,-1.140947e-05,-2.655046e-06,-6.260456e-06,-1.170378e-06,-5.314747e-06,-1.039473e-06,-5.445487e-06
3.540000e-11,-5.037245e-06,-1.035044e-05,-2.340214e-06,-6.182781e-06,-1.256348e-06,-4.685349e-06,-8.898332e-07,-4.953332e-06
3.560000e-11,-5.052060e-06,-8.768575e-06,-1.924070e-06,-5.710761e-06,-1.272132e-06,-3.759294e-06,-7.059277e-07,-3.963251e-06
3.580000e-11,-5.061226e-06,-6.859142e-06,-1.466356e-06,-4.851623e-06,-1.201418e-06,-2.628947e-06,-5.031577e-07,-2.595566e-06
3.600000e-11,-5.064141e-06,-4.839896e-06,-1.028349e-06,-3.650303e-06,-1.038438e-06,-1.390860e-06,-2.930035e-07,-1.009932e-06
3.620000e-11,-5.060874e-06,-2.924944e-06,-6.642766e-07,-2.191262e-06,-7.905508e-07,-1.384459e-07,-8.316636e-08,6.142120e-07
3.640000e-11,-5.052128e-06,-1.300399e-06,-4.141314e-07,-5.943107e-07,-4.785708e-07,1.043222e-06,1.212609e-07,2.099357e-06
3.660000e-11,-5.039114e-06,-1.054354e-07,-2.991065e-07,9.956910e-07,-1.346351e-07,2.080495e-06,3.160068e-07,3.290825e-06
3.680000e-11,-5.023371e-06,5.788771e-07,-3.202577e-07,2.423996e-06,2.019930e-07,2.912624e-06,4.957738e-07,4.074048e-06
3.700000e-11,-5.006568e-06,7.324201e-07,-4.602646e-07,3.543700e-06,4.904036e-07,3.492369e-06,6.528740e-07,4.386096e-06
3.720000e-11,-4.990327e-06,3.914571e-07,-6.876225e-07,4.233438e-06,6.938484e-07,3.786457e-06,7.767506e-07,4.220363e-06
3.740000e-11,-4.976075e-06,-3.616960e-07,-9.623834e-07,4.412701e-06,7.850020e-07,3.776439e-06,8.545859e-07,3.624258e-06
3.760000e-11,-4.964931e-06,-1.412885e-06,-1.242552e-06,4.052860e-06,7.499605e-07,3.460125e-06,8.729759e-07,2.690547e-06
3.780000e-11,-4.957627e-06,-2.632268e-06,-1.490268e-06,3.182450e-06,5.904427e-07,2.853432e-06,8.204362e-07,1.543649e-06
3.800000e-11,-4.954476e-06,-3.890307e-06,-1.676924e-06,1.885746e-06,3.238443e-07,1.992107e-06,6.902946e-07,3.227702e-07
3.820000e-11,-4.955387e-06,-5.071539e-06,-1.786459e-06,2.943396e-07,-1.894330e-08,9.325195e-07,4.833757e-07,-8.357784e-07
3.840000e-11,-4.959923e-06,-6.084430e-06,-1.816356e-06,-1.427530e-06,-3.976872e-07,-2.493545e-07,2.098418e-07,-1.814647e-06
3.860000e-11,-4.967391e-06,-6.866488e-06,-1.776320e-06,-3.102028e-06,-7.682973e-07,-1.461420e-06,-1.103256e-07,-2.527781e-06
3.880000e-11,-4.976941e-06,-7.384830e-06,-1.685107e-06,-4.558402e-06,-1.088727e-06,-2.601660e-06,-4.484738e-07,-2.927660e-06
3.900000e-11,-4.987655e-06,-7.633216e-06,-1.566307e-06,-5.652298e-06,-1.324322e-06,-3.566729e-06,-7.700154e-07,-3.006928e-06
3.920000e-11,-4.998630e-06,-7.626913e-06,-1.443938e-06,-6.281174e-06,-1.451849e-06,-4.262145e-06,-1.038430e-06,-2.794786e-06
3.940000e-11,-5.009032e-06,-7.396658e-06,-1.338564e-06,-6.394179e-06,-1.461756e-06,-4.612915e-06,-1.220001e-06,-2.349110e-06
3.960000e-11,-5.018147e-06,-6.982731e-06,-1.264432e-06,-5.995823e-06,-1.358549e-06,-4.573259e-06,-1.288616e-06,-1.745769e-06
3.980000e-11,-5.025406e-06,-6.429841e-06,-1.227890e-06,-5.143488e-06,-1.159436e-06,-4.134045e-06,-1.229936e-06,-1.066860e-06
4.000000e-11,-5.030405e-06,-5.783302e-06,-1.227213e-06,-3.939323e-06,-8.914994e-07,-3.326646e-06,-1.044231e-06,-3.896352e-07
4.020000e-11,-5.032914e-06,-5.086702e-06,-1.253786e-06,-2.517517e-06,-5.878281e-07,-2.222270e-06,-7.473570e-07,2.223460e-07
4.040000e-11,-5.032871e-06,-4.380973e-06,-1.294418e-06,-1.028426e-06,-2.831195e-07,-9.262912e-07,-3.695614e-07,7.247819e-07
4.060000e-11,-5.030378e-06,-3.704436e-06,-1.334309e-06,3.784407e-07,-9.379721e-09,4.320995e-07,4.782647e-08,1.094489e-06
4.080000e-11,-5.025690e-06,-3.093160e-06,-1.360110e-06,1.570362e-06,2.076555e-07,1.713838e-06,4.574170e-07,1.327793e-06
4.100000e-11,-5.019193e-06,-2.581006e-06,-1.362461e-06,2.444257e-06,3.509047e-07,2.785760e-06,8.117795e-07,1.436220e-06
4.120000e-11,-5.011387e-06,-2.198897e-06,-1.337616e-06,2.935128e-06,4.129175e-07,3.536099e-06,1.069583e-06,1.440608e-06
4.140000e-11,-5.002855e-06,-1.973216e-06,-1.287937e-06,3.019609e-06,3.955145e-07,3.887657e-06,1.200977e-06,1.364894e-06
4.160000e-11,-4.994231e-06,-1.923470e-06,-1.221297e-06,2.714895e-06,3.083668e-07,3.806938e-06,1.191468e-06,1.230776e-06
4.180000e-11,-4.986161e-06,-2.059606e-06,-1.149583e-06,2.073736e-06,1.668778e-07,3.308112e-06,1.043769e-06,1.054144e-06
4.200000e-11,-4.979263e-06,-2.379429e-06,-1.086563e-06,1.176446e-06,-1.026280e-08,2.451266e-06,7.773702e-07,8.438062e-07
4.220000e-11,-4.974078e-06,-2.866675e-06,-1.045461e-06,1.209499e-07,-2.035124e-07,1.335103e-06,4.258919e-07,6.024959e-07
4.240000e-11,-4.971026e-06,-3.490256e-06,-1.036627e-06,-9.879527e-07,-3.945991e-07,8.494064e-08,3.255586e-08,3.297298e-07
4.260000e-11,-4.970366e-06,-4.205122e-06,-1.065683e-06,-2.048919e-06,-5.680999e-07,-1.162479e-06,-3.555716e-07,2.569424e-08
4.280000e-11,-4.972168e-06,-4.954944e-06,-1.132450e-06,-2.972912e-06,-7.123491e-07,-2.275300e-06,-6.937340e-07,-3.048288e-07
4.300000e-11,-4.976295e-06,-5.676517e-06,-1.230821e-06,-3.689818e-06,-8.196905e-07,-3.141780e-06,-9.451348e-07,-6.494795e-07
4.320000e-11,-4.982414e-06,-6.305466e-06,-1.349575e-06,-4.152528e-06,-8.862142e-07,-3.682419e-06,-1.085287e-06,-9.870640e-07
4.340000e-11,-4.990015e-06,-6.782599e-06,-1.473943e-06,-4.338562e-06,-9.111908e-07,-3.857571e-06,-1.104507e-06,-1.288456e-06
4.360000e-11,-4.998454e-06,-7.060177e-06,-1.587673e-06,-4.249557e-06,-8.964125e-07,-3.669818e-06,-1.008320e-06,-1.519665e-06
4.380000e-11,-5.007004e-06,-7.107381e-06,-1.675295e-06,-3.909039e-06,-8.455997e-07,-3.161166e-06,-8.158362e-07,-1.646644e-06
4.400000e-11,-5.014913e-06,-6.914330e-06,-1.724270e-06,-3.358874e-06,-7.639528e-07,-2.405703e-06,-5.564330e-07,-1.641053e-06
4.420000e-11,-5.021477e-06,-6.494122e-06,-1.726769e-06,-2.654785e-06,-6.578647e-07,-1.498893e-06,-2.652927e-07,-1.485979e-06
4.440000e-11,-5.026096e-06,-5.882520e-06,-1.680824e-06,-1.861292e-06,-5.347494e-07,-5.450234e-07,2.154875e-08,-1.180529e-06
4.460000e-11,-5.028346e-06,-5.135136e-06,-1.590687e-06,-1.046442e-06,-4.029101e-07,3.554648e-07,2.719137e-07,-7.423939e-07
4.480000e-11,-5.028018e-06,-4.322271e-06,-1.466340e-06,-2.766408e-07,-2.713482e-07,1.117097e-06,4.612976e-07,-2.077342e-07
4.500000e-11,-5.025144e-06,-3.521908e-06,-1.322206e-06,3.881182e-07,-1.494306e-07,1.677583e-06,5.752924e-07,3.717967e-07
4.520000e-11,-5.020002e-06,-2.811649e-06,-1.175279e-06,8.983818e-07,-4.636930e-08,2.002315e-06,6.103748e-07,9.346316e-07
4.540000e-11,-5.013086e-06,-2.260563e-06,-1.042924e-06,1.218526e-06,2.947506e-08,2.084958e-06,5.730922e-07,1.416760e-06
4.560000e-11,-5.005058e-06,-1.921894e-06,-9.406926e-07,1.329025e-06,7.139910e-08,1.944541e-06,4.779243e-07,1.760050e-06
4.580000e-11,-4.996684e-06,-1.827479e-06,-8.804058e-07,1.227569e-06,7.516124e-08,1.619874e-06,3.442745e-07,1.920222e-06
4.600000e-11,-4.988757e-06,-1.984485e-06,-8.687674e-07,9.289274e-07,3.965314e-08,1.162388e-06,1.931291e-07,1.873263e-06
4.620000e-11,-4.982015e-06,-2.374786e-06,-9.066414e-07,4.635366e-07,-3.269280e-08,6.285697e-07,4.391948e-08,1.619329e-06
4.640000e-11,-4.977078e-06,-2.957057e-06,-9.890668e-07,-1.251468e-07,-1.358667e-07,7.305806e-08,-8.795391e-08,1.183475e-06
4.660000e-11,-4.974377e-06,-3.671312e-06,-1.105986e-06,-7.843701e-07,-2.606752e-07,-4.567376e-07,-1.926217e-07,6.130548e-07
4.680000e-11,-4.974120e-06,-4.445374e-06,-1.243573e-06,-1.456619e-06,-3.955589e-07,-9.240053e-07,-2.661367e-07,-2.790778e-08
4.700000e-11,-4.976275e-06,-5.202532e-06,-1.385969e-06,-2.084586e-06,-5.277558e-07,-1.303768e-06,-3.098211e-07,-6.666390e-07
4.720000e-11,-4.980577e-06,-5.869471e-06,-1.517199e-06,-2.616112e-06,-6.446634e-07,-1.582260e-06,-3.288078e-07,-1.230731e-06
4.740000e-11,-4.986563e-06,-6.383629e-06,-1.623015e-06,-3.008631e-06,-7.352211e-07,-1.754985e-06,-3.301373e-07,-1.657196e-06
4.760000e-11,-4.993625e-06,-6.699185e-06,-1.692466e-06,-3.232689e-06,-7.911232e-07,-1.824145e-06,-3.208155e-07,-1.900224e-06
4.780000e-11,-5.001068e-06,-6.791155e-06,-1.719013e-06,-3.274210e-06,-8.077054e-07,-1.796117e-06,-3.062056e-07,-1.936583e-06
4.800000e-11,-5.008186e-06,-6.657261e-06,-1.701119e-06,-3.135325e-06,-7.843943e-07,-1.679508e-06,-2.890341e-07,-1.768014e-06
4.820000e-11,-5.014320e-06,-6.317494e-06,-1.642254e-06,-2.833711e-06,-7.246710e-07,-1.484105e-06,-2.691505e-07,-1.420341e-06
4.840000e-11,-5.018928e-06,-5.811465e-06,-1.550345e-06,-2.400548e-06,-6.355668e-07,-1.220783e-06,-2.440322e-07,-9.395274e-07
4.860000e-11,-5.021625e-06,-5.193873e-06,-1.436736e-06,-1.877318e-06,-5.267657e-07,-9.021703e-07,-2.098851e-07,-3.852876e-07
4.880000e-11,-5.022222e-06,-4.528537e-06,-1.314791e-06,-1.311783e-06,-4.094417e-07,-5.436828e-07,-1.630789e-07,1.768212e-07
4.900000e-11,-5.020738e-06,-3.881660e-06,-1.198287e-06,-7.535505e-07,-2.949917e-07,-1.644570e-07,-1.016001e-07,6.837037e-07
4.920000e-11,-5.017392e-06,-3.315045e-06,-1.099810e-06,-2.496887e-07,-1.938306e-07,2.123070e-07,-2.620389e-08,1.082305e-06
4.940000e-11,-5.012570e-06,-2.880003e-06,-1.029344e-06,1.592068e-07,-1.143969e-07,5.599361e-07,5.898883e-08,1.335484e-06
4.960000e-11,-5.006788e-06,-2.612604e-06,-9.932161e-07,4.421518e-07,-6.247349e-08,8.499550e-07,1.465920e-07,1.425491e-06
4.980000e-11,-5.000627e-06,-2.530720e-06,-9.935245e-07,5.798986e-07,-4.086979e-08,1.054740e-06,2.267622e-07,1.354749e-06
5.000000e-11,-4.994679e-06,-2.633098e-06,-1.028099e-06,5.659506e-07,-4.945789e-08,1.150833e-06,2.885905e-07,1.144014e-06
5.020000e-11,-4.989488e-06,-2.900469e-06,-1.090973e-06,4.064806e-07,-8.550545e-08,1.122409e-06,3.218472e-07,8.283423e-07
5.040000e-11,-4.985498e-06,-3.298473e-06,-1.173302e-06,1.192563e-07,-1.442199e-07,9.643233e-07,3.187821e-07,4.515757e-07
5.060000e-11,-4.983017e-06,-3.781984e-06,-1.264575e-06,-2.682625e-07,-2.194045e-07,6.841453e-07,2.756648e-07,6.018653e-08
5.080000e-11,-4.982194e-06,-4.300302e-06,-1.353983e-06,-7.214511e-07,-3.041321e-07,3.027242e-07,1.937855e-07,-3.026311e-07
5.100000e-11,-4.983014e-06,-4.802590e-06,-1.431736e-06,-1.201448e-06,-3.913574e-07,-1.469772e-07,7.971911e-08,-6.018487e-07
5.120000e-11,-4.985312e-06,-5.242943e-06,-1.490167e-06,-1.668258e-06,-4.744192e-07,-6.227766e-07,-5.522097e-08,-8.139001e-07
5.140000e-11,-4.988797e-06,-5.584565e-06,-1.524503e-06,-2.083822e-06,-5.474132e-07,-1.077608e-06,-1.962826e-07,-9.281033e-07
5.160000e-11,-4.993088e-06,-5.802672e-06,-1.533208e-06,-2.414859e-06,-6.054437e-07,-1.464771e-06,-3.271438e-07,-9.462182e-07
5.180000e-11,-4.997756e-06,-5.885938e-06,-1.517898e-06,-2.635322e-06,-6.447855e-07,-1.743417e-06,-4.320762e-07,-8.804207e-07
5.200000e-11,-5.002369e-06,-5.836461e-06,-1.482855e-06,-2.728334e-06,-6.629879e-07,-1.883513e-06,-4.980832e-07,-7.501725e-07
5.220000e-11,-5.006525e-06,-5.668402e-06,-1.434251e-06,-2.687480e-06,-6.589551e-07,-1.869618e-06,-5.166973e-07,-5.785743e-07
5.240000e-11,-5.009893e-06,-5.405554e-06,-1.379193e-06,-2.517362e-06,-6.330126e-07,-1.702936e-06,-4.851729e-07,-3.888024e-07
5.260000e-11,-5.012229e-06,-5.078216e-06,-1.324720e-06,-2.233359e-06,-5.869573e-07,-1.401349e-06,-4.069015e-07,-2.011455e-07
5.280000e-11,-5.013397e-06,-4.719741e-06,-1.276906e-06,-1.860530e-06,-5.240627e-07,-9.974023e-07,-2.909907e-07,-3.100729e-08
5.300000e-11,-5.013370e-06,-4.363159e-06,-1.240166e-06,-1.431707e-06,-4.490022e-07,-5.345019e-07,-1.510727e-07,1.119617e-07
5.320000e-11,-5.012221e-06,-4.038220e-06,-1.216866e-06,-9.848393e-07,-3.676516e-07,-6.181483e-08,-3.517652e-09,2.236410e-07
5.340000e-11,-5.010116e-06,-3.769123e-06,-1.207260e-06,-5.597751e-07,-2.867427e-07,3.714523e-07,1.346858e-07,3.043446e-07
5.360000e-11,-5.007284e-06,-3.573058e-06,-1.209737e-06,-1.947188e-07,-2.133649e-07,7.216526e-07,2.480812e-07,3.571927e-07
5.380000e-11,-5.003999e-06,-3.459616e-06,-1.221335e-06,7.731199e-08,-1.543411e-07,9.554715e-07,3.246285e-07,3.863446e-07
5.400000e-11,-5.000553e-06,-3.430970e-06,-1.238392e-06,2.316841e-07,-1.155350e-07,1.053302e-06,3.570758e-07,3.954641e-07
5.420000e-11,-4.997229e-06,-3.482676e-06,-1.257247e-06,2.546570e-07,-1.011703e-07,1.010863e-06,3.436549e-07,3.867065e-07
5.440000e-11,-4.994282e-06,-3.604896e-06,-1.274857e-06,1.449023e-07,-1.132555e-07,8.389453e-07,2.880391e-07,3.603862e-07
5.460000e-11,-4.991923e-06,-3.783821e-06,-1.289240e-06,-8.617486e-08,-1.512064e-07,5.614197e-07,1.986084e-07,3.153340e-07
5.480000e-11,-4.990308e-06,-4.003110e-06,-1.299687e-06,-4.154092e-07,-2.117422e-07,2.118473e-07,8.715703e-08,2.498155e-07
5.500000e-11,-4.989526e-06,-4.245206e-06,-1.306699e-06,-8.100944e-07,-2.890978e-07,-1.708019e-07,-3.274982e-08,1.627692e-07
5.520000e-11,-4.989604e-06,-4.492439e-06,-1.311706e-06,-1.231254e-06,-3.755556e-07,-5.467439e-07,-1.475303e-07,5.506804e-08
5.540000e-11,-4.990503e-06,-4.727912e-06,-1.316602e-06,-1.637629e-06,-4.622485e-07,-8.797080e-07,-2.452104e-07,-6.949788e-08
5.560000e-11,-4.992129e-06,-4.936197e-06,-1.323214e-06,-1.989945e-06,-5.401446e-07,-1.140501e-06,-3.167142e-07,-2.037597e-07
5.580000e-11,-4.994336e-06,-5.103896e-06,-1.332788e-06,-2.254980e-06,-6.010883e-07,-1.309456e-06,-3.566786e-07,-3.373762e-07
5.600000e-11,-4.996941e-06,-5.220160e-06,-1.345618e-06,-2.408958e-06,-6.387644e-07,-1.377582e-06,-3.637285e-07,-4.577288e-07
5.620000e-11,-4.999735e-06,-5.277192e-06,-1.360867e-06,-2.439891e-06,-6.494526e-07,-1.346438e-06,-3.402307e-07,-5.513962e-07
5.640000e-11,-5.002499e-06,-5.270749e-06,-1.376624e-06,-2.348601e-06,-6.324720e-07,-1.226880e-06,-2.916122e-07,-6.059931e-07
5.660000e-11,-5.005015e-06,-5.200617e-06,-1.390199e-06,-2.148318e-06,-5.902503e-07,-1.036971e-06,-2.253813e-07,-6.120819e-07
5.680000e-11,-5.007086e-06,-5.070972e-06,-1.398595e-06,-1.862927e-06,-5.280067e-07,-7.994148e-07,-1.500132e-07,-5.648452e-07
5.700000e-11,-5.008545e-06,-4.890527e-06,-1.399082e-06,-1.524077e-06,-4.530880e-07,-5.388537e-07,-7.386475e-08,-4.652315e-07
5.720000e-11,-5.009275e-06,-4.672348e-06,-1.389774e-06,-1.167523e-06,-3.740453e-07,-2.793608e-07,-4.255117e-09,-3.203633e-07
5.740000e-11,-5.009215e-06,-4.433258e-06,-1.370099e-06,-8.291401e-07,-2.995778e-07,-4.237132e-08,5.318816e-08,-1.431055e-07
5.760000e-11,-5.008369e-06,-4.192767e-06,-1.341064e-06,-5.411058e-07,-2.374868e-07,1.548058e-07,9.487134e-08,4.918270e-08
5.780000e-11,-5.006809e-06,-3.971580e-06,-1.305276e-06,-3.286795e-07,-1.937808e-07,2.998481e-07,1.192694e-07,2.365647e-07
5.800000e-11,-5.004667e-06,-3.789756e-06,-1.266683e-06,-2.079418e-07,-1.720450e-07,3.856956e-07,1.267022e-07,3.988644e-07
5.820000e-11,-5.002131e-06,-3.664729e-06,-1.230073e-06,-1.846980e-07,-1.731504e-07,4.103506e-07,1.189320e-07,5.181135e-07
5.840000e-11,-4.999424e-06,-3.609379e-06,-1.200405e-06,-2.546013e-07,-1.953239e-07,3.763375e-07,9.867370e-08,5.807774e-07
5.860000e-11,-4.996792e-06,-3.630434e-06,-1.182074e-06,-4.043912e-07,-2.345499e-07,2.899666e-07,6.910886e-08,5.794608e-07
5.880000e-11,-4.994472e-06,-3.727413e-06,-1.178220e-06,-6.140176e-07,-2.852306e-07,1.605168e-07,3.347393e-08,5.138636e-07
5.900000e-11,-4.992676e-06,-3.892301e-06,-1.190192e-06,-8.593212e-07,-3.409967e-07,-5.782619e-10,-5.231509e-09,3.908637e-07
5.920000e-11,-4.991570e-06,-4.110056e-06,-1.217270e-06,-1.114905e-06,-3.955490e-07,-1.805050e-07,-4.440255e-08,2.237190e-07
5.940000e-11,-4.991252e-06,-4.359928e-06,-1.256667e-06,-1.356834e-06,-4.434103e-07,-3.657984e-07,-8.186621e-08,3.049945e-08
5.960000e-11,-4.991747e-06,-4.617506e-06,-1.303853e-06,-1.564866e-06,-4.804939e-07,-5.430452e-07,-1.158330e-07,-1.680428e-07
5.980000e-11,-4.992999e-06,-4.857240e-06,-1.353124e-06,-1.724004e-06,-5.044248e-07,-6.995830e-07,-1.448083e-07,-3.508890e-07
6.000000e-11,-4.994882e-06,-5.055184e-06,-1.398366e-06,-1.825273e-06,-5.145945e-07,-8.242099e-07,-1.675105e-07,-4.991483e-07
6.020000e-11,-4.997208e-06,-5.191619e-06,-1.433883e-06,-1.865755e-06,-5.119730e-07,-9.078933e-07,-1.828308e-07,-5.981398e-07
6.040000e-11,-4.999746e-06,-5.253233e-06,-1.455181e-06,-1.847981e-06,-4.987336e-07,-9.444406e-07,-1.898562e-07,-6.389191e-07
6.060000e-11,-5.002250e-06,-5.234607e-06,-1.459582e-06,-1.778877e-06,-4.777713e-07,-9.310664e-07,-1.879549e-07,-6.190861e-07
6.080000e-11,-5.004479e-06,-5.138804e-06,-1.446594e-06,-1.668475e-06,-4.522009e-07,-8.687798e-07,-1.769060e-07,-5.428087e-07
6.100000e-11,-5.006225e-06,-4.976989e-06,-1.417980e-06,-1.528585e-06,-4.249182e-07,-7.625085e-07,-1.570418e-07,-4.200943e-07
6.120000e-11,-5.007331e-06,-4.767128e-06,-1.377501e-06,-1.371611e-06,-3.982833e-07,-6.208991e-07,-1.293641e-07,-2.654336e-07
6.140000e-11,-5.007708e-06,-4.531905e-06,-1.330397e-06,-1.209607e-06,-3.739598e-07,-4.557596e-07,-9.559665e-08,-9.600697e-08
6.160000e-11,-5.007343e-06,-4.296127e-06,-1.282657e-06,-1.053629e-06,-3.529128e-07,-2.811578e-07,-5.814681e-08,7.031226e-08
6.180000e-11,-5.006296e-06,-4.083932e-06,-1.240206e-06,-9.133476e-07,-3.355369e-07,-1.122361e-07,-1.996464e-08,2.169159e-07
6.200000e-11,-5.004693e-06,-3.916134e-06,-1.208111e-06,-7.968647e-07,-3.218668e-07,3.615288e-08,1.569563e-08,3.301586e-07
6.220000e-11,-5.002713e-06,-3.808035e-06,-1.189923e-06,-7.106350e-07,-3.118095e-07,1.508506e-07,4.558713e-08,4.006192e-07
6.240000e-11,-5.000562e-06,-3.767948e-06,-1.187260e-06,-6.594074e-07,-3.053415e-07,2.216826e-07,6.681715e-08,4.238157e-07
6.260000e-11,-4.998456e-06,-3.796595e-06,-1.199657e-06,-6.461180e-07,-3.026240e-07,2.424862e-07,7.718336e-08,4.003347e-07
6.280000e-11,-4.996595e-06,-3.887401e-06,-1.224728e-06,-6.717124e-07,-3.040135e-07,2.117512e-07,7.545245e-08,3.354073e-07
6.300000e-11,-4.995144e-06,-4.027628e-06,-1.258575e-06,-7.349173e-07,-3.099658e-07,1.327951e-07,6.154085e-08,2.380243e-07
6.320000e-11,-4.994220e-06,-4.200148e-06,-1.296397e-06,-8.320258e-07,-3.208604e-07,1.344327e-08,3.656971e-08,1.197267e-07
6.340000e-11,-4.993878e-06,-4.385610e-06,-1.333192e-06,-9.567839e-07,-3.367857e-07,-1.347524e-07,2.782922e-09,-6.766694e-09
6.360000e-11,-4.994117e-06,-4.564713e-06,-1.364451e-06,-1.100474e-06,-3.573375e-07,-2.976732e-07,-3.666497e-08,-1.289329e-07
6.380000e-11,-4.994877e-06,-4.720300e-06,-1.386733e-06,-1.252271e-06,-3.814841e-07,-4.600423e-07,-7.802674e-08,-2.356704e-07
6.400000e-11,-4.996055e-06,-4.839035e-06,-1.398067e-06,-1.399905e-06,-4.075352e-07,-6.069289e-07,-1.173491e-07,-3.182628e-07
6.420000e-11,-4.997513e-06,-4.912489e-06,-1.398102e-06,-1.530621e-06,-4.332381e-07,-7.251856e-07,-1.508823e-07,-3.710049e-07
6.440000e-11,-4.999100e-06,-4.937570e-06,-1.388027e-06,-1.632356e-06,-4.559967e-07,-8.046702e-07,-1.754655e-07,-3.914631e-07
6.460000e-11,-5.000665e-06,-4.916301e-06,-1.370272e-06,-1.695009e-06,-4.731868e-07,-8.391336e-07,-1.888447e-07,-3.803846e-07
6.480000e-11,-5.002071e-06,-4.855048e-06,-1.348051e-06,-1.711646e-06,-4.825224e-07,-8.266938e-07,-1.898897e-07,-3.413043e-07
6.500000e-11,-5.003206e-06,-4.763347e-06,-1.324831e-06,-1.679467e-06,-4.824129e-07,-7.698691e-07,-1.786898e-07,-2.799285e-07
6.520000e-11,-5.003994e-06,-4.652527e-06,-1.303806e-06,-1.600383e-06,-4.722529e-07,-6.751852e-07,-1.565205e-07,-2.033824e-07
6.540000e-11,-5.004394e-06,-4.534319e-06,-1.287459e-06,-1.481086e-06,-4.525910e-07,-5.524181e-07,-1.256915e-07,-1.194177e-07
6.560000e-11,-5.004403e-06,-4.419622e-06,-1.277268e-06,-1.332563e-06,-4.251446e-07,-4.135651e-07,-8.929444e-08,-3.566152e-08
6.580000e-11,-5.004050e-06,-4.317559e-06,-1.273593e-06,-1.169076e-06,-3.926480e-07,-2.716565e-07,-5.088113e-08,4.102538e-08
6.600000e-11,-5.003392e-06,-4.234890e-06,-1.275753e-06,-1.006712e-06,-3.585502e-07,-1.395291e-07,-1.410753e-08,1.050349e-07
6.620000e-11,-5.002505e-06,-4.175796e-06,-1.282253e-06,-8.616621e-07,-3.266007e-07,-2.867610e-08,1.761989e-08,1.523217e-07
6.640000e-11,-5.001473e-06,-4.141984e-06,-1.291127e-06,-7.484378e-07,-3.003804e-07,5.172622e-08,4.146147e-08,1.805360e-07
6.660000e-11,-5.000385e-06,-4.133045e-06,-1.300326e-06,-6.782512e-07,-2.828450e-07,9.554103e-08,5.539634e-08,1.889994e-07
6.680000e-11,-4.999327e-06,-4.146940e-06,-1.308083e-06,-6.577574e-07,-2.759448e-07,1.000927e-07,5.838851e-08,1.785516e-07
6.700000e-11,-4.998374e-06,-4.180519e-06,-1.313197e-06,-6.883240e-07,-2.803765e-07,6.626917e-08,5.045515e-08,1.513096e-07
6.720000e-11,-4.997590e-06,-4.229993e-06,-1.315194e-06,-7.659170e-07,-2.955007e-07,-1.686598e-09,3.263461e-08,1.103739e-07
6.740000e-11,-4.997021e-06,-4.291277e-06,-1.314347e-06,-8.816176e-07,-3.194353e-07,-9.666470e-08,6.860762e-09,5.951875e-08
6.760000e-11,-4.996698e-06,-4.360211e-06,-1.311557e-06,-1.022697e-06,-3.493102e-07,-2.094026e-07,-2.424197e-08,2.890536e-09
6.780000e-11,-4.996636e-06,-4.432648e-06,-1.308125e-06,-1.174110e-06,-3.816444e-07,-3.293587e-07,-5.762199e-08,-5.526702e-08
6.800000e-11,-4.996830e-06,-4.504479e-06,-1.305458e-06,-1.320219e-06,-4.127917e-07,-4.456691e-07,-9.009708e-08,-1.108536e-07
6.820000e-11,-4.997260e-06,-4.571615e-06,-1.304777e-06,-1.446524e-06,-4.393913e-07,-5.481054e-07,-1.186563e-07,-1.601180e-07
6.840000e-11,-4.997891e-06,-4.630032e-06,-1.306858e-06,-1.541202e-06,-4.587630e-07,-6.279554e-07,-1.407395e-07,-1.998320e-07
6.860000e-11,-4.998675e-06,-4.675872e-06,-1.311868e-06,-1.596264e-06,-4.691965e-07,-6.787541e-07,-1.544692e-07,-2.274382e-07
6.880000e-11,-4.999554e-06,-4.705666e-06,-1.319319e-06,-1.608226e-06,-4.701010e-07,-6.968054e-07,-1.588125e-07,-2.411748e-07
6.900000e-11,-5.000459e-06,-4.716638e-06,-1.328137e-06,-1.578228e-06,-4.620033e-07,-6.814500e-07,-1.536606e-07,-2.401768e-07
6.920000e-11,-5.001322e-06,-4.707069e-06,-1.336851e-06,-1.511624e-06,-4.464050e-07,-6.350599e-07,-1.398158e-07,-2.245486e-07
6.940000e-11,-5.002074e-06,-4.676650e-06,-1.343844e-06,-1.417136e-06,-4.255279e-07,-5.627584e-07,-1.188919e-07,-1.953969e-07
6.960000e-11,-5.002653e-06,-4.626763e-06,-1.347643e-06,-1.305686e-06,-4.019891e-07,-4.718932e-07,-9.313379e-08,-1.548131e-07
6.980000e-11,-5.003010e-06,-4.560611e-06,-1.347187e-06,-1.189083e-06,-3.784554e-07,-3.713106e-07,-6.518004e-08,-1.057901e-07
