time,"I(RIN1)","I(RIN2)","I(LOUT)"
2.723600e-09,5.002104e-06,5.002104e-06,-4.410007e-06
2.723800e-09,5.001730e-06,5.001730e-06,-4.449792e-06
2.724000e-09,5.001251e-06,5.001251e-06,-4.496231e-06
2.724200e-09,5.000747e-06,5.000747e-06,-4.546609e-06
2.724400e-09,5.000300e-06,5.000300e-06,-4.597981e-06
2.724600e-09,4.999978e-06,4.999978e-06,-4.647484e-06
2.724800e-09,4.999829e-06,4.999829e-06,-4.692617e-06
2.725000e-09,4.999867e-06,4.999867e-06,-4.731450e-06
2.725200e-09,5.000078e-06,5.000078e-06,-4.762759e-06
2.725400e-09,5.000421e-06,5.000421e-06,-4.786087e-06
2.725600e-09,5.000834e-06,5.000834e-06,-4.801735e-06
2.725800e-09,5.001251e-06,5.001251e-06,-4.810677e-06
2.726000e-09,5.001610e-06,5.001610e-06,-4.814432e-06
2.726200e-09,5.001862e-06,5.001862e-06,-4.814882e-06
2.726400e-09,5.001982e-06,5.001982e-06,-4.814065e-06
2.726600e-09,5.001964e-06,5.001964e-06,-4.813957e-06
2.726800e-09,5.001828e-06,5.001828e-06,-4.816264e-06
2.727000e-09,5.001606e-06,5.001606e-06,-4.822253e-06
2.727200e-09,5.001342e-06,5.001342e-06,-4.832637e-06
2.727400e-09,5.001079e-06,5.001079e-06,-4.847526e-06
2.727600e-09,5.000856e-06,5.000856e-06,-4.866466e-06
2.727800e-09,5.000699e-06,5.000699e-06,-4.888537e-06
2.728000e-09,5.000624e-06,5.000624e-06,-4.912521e-06
2.728200e-09,5.000632e-06,5.000632e-06,-4.937097e-06
2.728400e-09,5.000713e-06,5.000713e-06,-4.961039e-06
2.728600e-09,5.000852e-06,5.000852e-06,-4.983392e-06
2.728800e-09,5.001028e-06,5.001028e-06,-5.003582e-06
2.729000e-09,5.001218e-06,5.001218e-06,-5.021468e-06
2.729200e-09,5.001404e-06,5.001404e-06,-5.037310e-06
2.729400e-09,5.001567e-06,5.001567e-06,-5.051669e-06
2.729600e-09,5.001695e-06,5.001695e-06,-5.065266e-06
2.729800e-09,5.001780e-06,5.001780e-06,-5.078815e-06
2.730000e-09,5.001816e-06,5.001816e-06,-5.092868e-06
2.730200e-09,5.001805e-06,5.001805e-06,-5.107700e-06
2.730400e-09,5.001750e-06,5.001750e-06,-5.123252e-06
2.730600e-09,5.001660e-06,5.001660e-06,-5.139129e-06
2.730800e-09,5.001549e-06,5.001549e-06,-5.154674e-06
2.731000e-09,5.001432e-06,5.001432e-06,-5.169085e-06
2.731200e-09,5.001327e-06,5.001327e-06,-5.181557e-06
2.731400e-09,5.001252e-06,5.001252e-06,-5.191432e-06
2.731600e-09,5.001221e-06,5.001221e-06,-5.198322e-06
2.731800e-09,5.001245e-06,5.001245e-06,-5.202190e-06
2.732000e-09,5.001326e-06,5.001326e-06,-5.203380e-06
2.732200e-09,5.001459e-06,5.001459e-06,-5.202581e-06
2.732400e-09,5.001634e-06,5.001634e-06,-5.200747e-06
2.732600e-09,5.001831e-06,5.001831e-06,-5.198972e-06
2.732800e-09,5.002029e-06,5.002029e-06,-5.198351e-06
2.733000e-09,5.002207e-06,5.002207e-06,-5.199843e-06
2.733200e-09,5.002347e-06,5.002347e-06,-5.204148e-06
2.733400e-09,5.002437e-06,5.002437e-06,-5.211625e-06
2.733600e-09,5.002471e-06,5.002471e-06,-5.222253e-06
2.733800e-09,5.002456e-06,5.002456e-06,-5.235639e-06
2.734000e-09,5.002402e-06,5.002402e-06,-5.251066e-06
2.734200e-09,5.002329e-06,5.002329e-06,-5.267580e-06
2.734400e-09,5.002255e-06,5.002255e-06,-5.284102e-06
2.734600e-09,5.002201e-06,5.002201e-06,-5.299539e-06
2.734800e-09,5.002182e-06,5.002182e-06,-5.312906e-06
2.735000e-09,5.002210e-06,5.002210e-06,-5.323421e-06
2.735200e-09,5.002288e-06,5.002288e-06,-5.330574e-06
2.735400e-09,5.002411e-06,5.002411e-06,-5.334174e-06
2.735600e-09,5.002573e-06,5.002573e-06,-5.334347e-06
2.735800e-09,5.002759e-06,5.002759e-06,-5.331518e-06
2.736000e-09,5.002958e-06,5.002958e-06,-5.326349e-06
2.736200e-09,5.003156e-06,5.003156e-06,-5.319672e-06
2.736400e-09,5.003343e-06,5.003343e-06,-5.312392e-06
2.736600e-09,5.003513e-06,5.003513e-06,-5.305406e-06
2.736800e-09,5.003663e-06,5.003663e-06,-5.299512e-06
2.737000e-09,5.003792e-06,5.003792e-06,-5.295347e-06
2.737200e-09,5.003905e-06,5.003905e-06,-5.293342e-06
2.737400e-09,5.004006e-06,5.004006e-06,-5.293705e-06
2.737600e-09,5.004101e-06,5.004101e-06,-5.296439e-06
2.737800e-09,5.004195e-06,5.004195e-06,-5.301373e-06
2.738000e-09,5.004294e-06,5.004294e-06,-5.308230e-06
2.738200e-09,5.004402e-06,5.004402e-06,-5.316685e-06
2.738400e-09,5.004521e-06,5.004521e-06,-5.326439e-06
2.738600e-09,5.004653e-06,5.004653e-06,-5.337270e-06
2.738800e-09,5.004799e-06,5.004799e-06,-5.349073e-06
2.739000e-09,5.004956e-06,5.004956e-06,-5.361874e-06
2.739200e-09,5.005122e-06,5.005122e-06,-5.375814e-06
2.739400e-09,5.005291e-06,5.005291e-06,-5.391119e-06
2.739600e-09,5.005457e-06,5.005457e-06,-5.408047e-06
2.739800e-09,5.005611e-06,5.005611e-06,-5.426822e-06
2.740000e-09,5.005742e-06,5.005742e-06,-5.447581e-06
2.740200e-09,5.005841e-06,5.005841e-06,-5.470310e-06
2.740400e-09,5.005897e-06,5.005897e-06,-5.494816e-06
2.740600e-09,5.005901e-06,5.005901e-06,-5.520707e-06
2.740800e-09,5.005846e-06,5.005846e-06,-5.547414e-06
2.741000e-09,5.005729e-06,5.005729e-06,-5.574226e-06
2.741200e-09,5.005548e-06,5.005548e-06,-5.600363e-06
2.741400e-09,5.005307e-06,5.005307e-06,-5.625052e-06
2.741600e-09,5.005013e-06,5.005013e-06,-5.647622e-06
2.741800e-09,5.004675e-06,5.004675e-06,-5.667590e-06
2.742000e-09,5.004303e-06,5.004303e-06,-5.684736e-06
2.742200e-09,5.003912e-06,5.003912e-06,-5.699153e-06
2.742400e-09,5.003512e-06,5.003512e-06,-5.711271e-06
2.742600e-09,5.003117e-06,5.003117e-06,-5.721840e-06
2.742800e-09,5.002739e-06,5.002739e-06,-5.731884e-06
2.743000e-09,5.002389e-06,5.002389e-06,-5.742620e-06
2.743200e-09,5.002074e-06,5.002074e-06,-5.755354e-06
2.743400e-09,5.001804e-06,5.001804e-06,-5.771355e-06
2.743600e-09,5.001585e-06,5.001585e-06,-5.791731e-06
2.743800e-09,5.001420e-06,5.001420e-06,-5.817311e-06
2.744000e-09,5.001314e-06,5.001314e-06,-5.848547e-06
2.744200e-09,5.001267e-06,5.001267e-06,-5.885453e-06
2.744400e-09,5.001279e-06,5.001279e-06,-5.927575e-06
2.744600e-09,5.001347e-06,5.001347e-06,-5.974017e-06
2.744800e-09,5.001465e-06,5.001465e-06,-6.023502e-06
2.745000e-09,5.001622e-06,5.001622e-06,-6.074482e-06
2.745200e-09,5.001808e-06,5.001808e-06,-6.125271e-06
2.745400e-09,5.002007e-06,5.002007e-06,-6.174207e-06
2.745600e-09,5.002199e-06,5.002199e-06,-6.219809e-06
2.745800e-09,5.002367e-06,5.002367e-06,-6.260940e-06
2.746000e-09,5.002490e-06,5.002490e-06,-6.296922e-06
2.746200e-09,5.002550e-06,5.002550e-06,-6.327632e-06
2.746400e-09,5.002532e-06,5.002532e-06,-6.353533e-06
2.746600e-09,5.002427e-06,5.002427e-06,-6.375648e-06
2.746800e-09,5.002234e-06,5.002234e-06,-6.395480e-06
2.747000e-09,5.001960e-06,5.001960e-06,-6.414875e-06
2.747200e-09,5.001621e-06,5.001621e-06,-6.435847e-06
2.747400e-09,5.001242e-06,5.001242e-06,-6.460381e-06
2.747600e-09,5.000855e-06,5.000855e-06,-6.490231e-06
2.747800e-09,5.000495e-06,5.000495e-06,-6.526739e-06
2.748000e-09,5.000197e-06,5.000197e-06,-6.570700e-06
2.748200e-09,4.999993e-06,4.999993e-06,-6.622274e-06
2.748400e-09,4.999904e-06,4.999904e-06,-6.680970e-06
2.748600e-09,4.999941e-06,4.999941e-06,-6.745695e-06
2.748800e-09,5.000100e-06,5.000100e-06,-6.814870e-06
2.749000e-09,5.000363e-06,5.000363e-06,-6.886591e-06
2.749200e-09,5.000697e-06,5.000697e-06,-6.958827e-06
2.749400e-09,5.001061e-06,5.001061e-06,-7.029630e-06
2.749600e-09,5.001408e-06,5.001408e-06,-7.097330e-06
2.749800e-09,5.001692e-06,5.001692e-06,-7.160707e-06
2.750000e-09,5.001874e-06,5.001874e-06,-7.219100e-06
2.750200e-09,5.001929e-06,5.001929e-06,-7.272470e-06
2.750400e-09,5.001845e-06,5.001845e-06,-7.321391e-06
2.750600e-09,5.001630e-06,5.001630e-06,-7.366976e-06
2.750800e-09,5.001309e-06,5.001309e-06,-7.410758e-06
2.751000e-09,5.000922e-06,5.000922e-06,-7.454524e-06
2.751200e-09,5.000517e-06,5.000517e-06,-7.500141e-06
2.751400e-09,5.000145e-06,5.000145e-06,-7.549370e-06
2.751600e-09,4.999854e-06,4.999854e-06,-7.603706e-06
2.751800e-09,4.999678e-06,4.999678e-06,-7.664258e-06
2.752000e-09,4.999638e-06,4.999638e-06,-7.731665e-06
2.752200e-09,4.999733e-06,4.999733e-06,-7.806072e-06
2.752400e-09,4.999945e-06,4.999945e-06,-7.887157e-06
2.752600e-09,5.000239e-06,5.000239e-06,-7.974193e-06
2.752800e-09,5.000566e-06,5.000566e-06,-8.066157e-06
2.753000e-09,5.000878e-06,5.000878e-06,-8.161842e-06
2.753200e-09,5.001125e-06,5.001125e-06,-8.259992e-06
2.753400e-09,5.001272e-06,5.001272e-06,-8.359408e-06
2.753600e-09,5.001297e-06,5.001297e-06,-8.459049e-06
2.753800e-09,5.001199e-06,5.001199e-06,-8.558105e-06
2.754000e-09,5.000997e-06,5.000997e-06,-8.656031e-06
2.754200e-09,5.000723e-06,5.000723e-06,-8.752572e-06
2.754400e-09,5.000422e-06,5.000422e-06,-8.847747e-06
2.754600e-09,5.000141e-06,5.000141e-06,-8.941827e-06
2.754800e-09,4.999922e-06,4.999922e-06,-9.035299e-06
2.755000e-09,4.999796e-06,4.999796e-06,-9.128828e-06
2.755200e-09,4.999777e-06,4.999777e-06,-9.223209e-06
2.755400e-09,4.999863e-06,4.999863e-06,-9.319336e-06
2.755600e-09,5.000030e-06,5.000030e-06,-9.418159e-06
2.755800e-09,5.000245e-06,5.000245e-06,-9.520651e-06
2.756000e-09,5.000467e-06,5.000467e-06,-9.627768e-06
2.756200e-09,5.000654e-06,5.000654e-06,-9.740418e-06
2.756400e-09,5.000773e-06,5.000773e-06,-9.859413e-06
2.756600e-09,5.000805e-06,5.000805e-06,-9.985430e-06
2.756800e-09,5.000745e-06,5.000745e-06,-1.011897e-05
2.757000e-09,5.000608e-06,5.000608e-06,-1.026031e-05
2.757200e-09,5.000420e-06,5.000420e-06,-1.040949e-05
2.757400e-09,5.000216e-06,5.000216e-06,-1.056630e-05
2.757600e-09,5.000032e-06,5.000032e-06,-1.073027e-05
2.757800e-09,4.999902e-06,4.999902e-06,-1.090072e-05
2.758000e-09,4.999844e-06,4.999844e-06,-1.107679e-05
2.758200e-09,4.999866e-06,4.999866e-06,-1.125754e-05
2.758400e-09,4.999956e-06,4.999956e-06,-1.144202e-05
2.758600e-09,5.000093e-06,5.000093e-06,-1.162936e-05
2.758800e-09,5.000248e-06,5.000248e-06,-1.181888e-05
2.759000e-09,5.000386e-06,5.000386e-06,-1.201017e-05
2.759200e-09,5.000480e-06,5.000480e-06,-1.220313e-05
2.759400e-09,5.000514e-06,5.000514e-06,-1.239804e-05
2.759600e-09,5.000480e-06,5.000480e-06,-1.259555e-05
2.759800e-09,5.000389e-06,5.000389e-06,-1.279663e-05
2.760000e-09,5.000261e-06,5.000261e-06,-1.300255e-05
2.760200e-09,5.000122e-06,5.000122e-06,-1.321478e-05
2.760400e-09,5.000000e-06,5.000000e-06,-1.343492e-05
2.760600e-09,4.999920e-06,4.999920e-06,-1.366454e-05
2.760800e-09,4.999894e-06,4.999894e-06,-1.390517e-05
2.761000e-09,4.999924e-06,4.999924e-06,-1.415812e-05
2.761200e-09,4.999998e-06,4.999998e-06,-1.442449e-05
2.761400e-09,5.000097e-06,5.000097e-06,-1.470506e-05
2.761600e-09,5.000196e-06,5.000196e-06,-1.500035e-05
2.761800e-09,5.000269e-06,5.000269e-06,-1.531054e-05
2.762000e-09,5.000299e-06,5.000299e-06,-1.563556e-05
2.762200e-09,5.000277e-06,5.000277e-06,-1.597512e-05
2.762400e-09,5.000207e-06,5.000207e-06,-1.632875e-05
2.762600e-09,5.000105e-06,5.000105e-06,-1.669589e-05
2.762800e-09,4.999993e-06,4.999993e-06,-1.707593e-05
2.763000e-09,4.999896e-06,4.999896e-06,-1.746825e-05
2.763200e-09,4.999837e-06,4.999837e-06,-1.787228e-05
2.763400e-09,4.999829e-06,4.999829e-06,-1.828752e-05
2.763600e-09,4.999875e-06,4.999875e-06,-1.871353e-05
2.763800e-09,4.999967e-06,4.999967e-06,-1.914993e-05
2.764000e-09,5.000084e-06,5.000084e-06,-1.959639e-05
2.764200e-09,5.000202e-06,5.000202e-06,-2.005256e-05
2.764400e-09,5.000293e-06,5.000293e-06,-2.051806e-05
2.764600e-09,5.000338e-06,5.000338e-06,-2.099237e-05
2.764800e-09,5.000325e-06,5.000325e-06,-2.147484e-05
2.765000e-09,5.000254e-06,5.000254e-06,-2.196460e-05
2.765200e-09,5.000140e-06,5.000140e-06,-2.246050e-05
2.765400e-09,5.000004e-06,5.000004e-06,-2.296113e-05
2.765600e-09,4.999875e-06,4.999875e-06,-2.346473e-05
2.765800e-09,4.999778e-06,4.999778e-06,-2.396925e-05
2.766000e-09,4.999733e-06,4.999733e-06,-2.447232e-05
2.766200e-09,4.999749e-06,4.999749e-06,-2.497132e-05
2.766400e-09,4.999821e-06,4.999821e-06,-2.546343e-05
2.766600e-09,4.999935e-06,4.999935e-06,-2.594572e-05
2.766800e-09,5.000067e-06,5.000067e-06,-2.641522e-05
2.767000e-09,5.000188e-06,5.000188e-06,-2.686907e-05
2.767200e-09,5.000275e-06,5.000275e-06,-2.730464e-05
2.767400e-09,5.000310e-06,5.000310e-06,-2.771962e-05
2.767600e-09,5.000287e-06,5.000287e-06,-2.811220e-05
2.767800e-09,5.000214e-06,5.000214e-06,-2.848113e-05
2.768000e-09,5.000106e-06,5.000106e-06,-2.882582e-05
2.768200e-09,4.999987e-06,4.999987e-06,-2.914639e-05
2.768400e-09,4.999882e-06,4.999882e-06,-2.944370e-05
2.768600e-09,4.999814e-06,4.999814e-06,-2.971931e-05
2.768800e-09,4.999793e-06,4.999793e-06,-2.997540e-05
2.769000e-09,4.999824e-06,4.999824e-06,-3.021470e-05
2.769200e-09,4.999896e-06,4.999896e-06,-3.044032e-05
2.769400e-09,4.999993e-06,4.999993e-06,-3.065557e-05
2.769600e-09,5.000092e-06,5.000092e-06,-3.086381e-05
2.769800e-09,5.000171e-06,5.000171e-06,-3.106822e-05
2.770000e-09,5.000215e-06,5.000215e-06,-3.127160e-05
2.770200e-09,5.000214e-06,5.000214e-06,-3.147628e-05
2.770400e-09,5.000169e-06,5.000169e-06,-3.168386e-05
2.770600e-09,5.000093e-06,5.000093e-06,-3.189522e-05
2.770800e-09,5.000002e-06,5.000002e-06,-3.211041e-05
2.771000e-09,4.999917e-06,4.999917e-06,-3.232869e-05
2.771200e-09,4.999855e-06,4.999855e-06,-3.254854e-05
2.771400e-09,4.999829e-06,4.999829e-06,-3.276785e-05
2.771600e-09,4.999842e-06,4.999842e-06,-3.298404e-05
2.771800e-09,4.999889e-06,4.999889e-06,-3.319429e-05
2.772000e-09,4.999959e-06,4.999959e-06,-3.339576e-05
2.772200e-09,5.000035e-06,5.000035e-06,-3.358585e-05
2.772400e-09,5.000100e-06,5.000100e-06,-3.376240e-05
2.772600e-09,5.000141e-06,5.000141e-06,-3.392393e-05
2.772800e-09,5.000150e-06,5.000150e-06,-3.406971e-05
2.773000e-09,5.000127e-06,5.000127e-06,-3.419988e-05
2.773200e-09,5.000079e-06,5.000079e-06,-3.431543e-05
2.773400e-09,5.000018e-06,5.000018e-06,-3.441812e-05
2.773600e-09,4.999959e-06,4.999959e-06,-3.451032e-05
2.773800e-09,4.999914e-06,4.999914e-06,-3.459482e-05
2.774000e-09,4.999892e-06,4.999892e-06,-3.467458e-05
2.774200e-09,4.999897e-06,4.999897e-06,-3.475249e-05
2.774400e-09,4.999925e-06,4.999925e-06,-3.483111e-05
2.774600e-09,4.999968e-06,4.999968e-06,-3.491248e-05
2.774800e-09,5.000014e-06,5.000014e-06,-3.499797e-05
2.775000e-09,5.000052e-06,5.000052e-06,-3.508817e-05
2.775200e-09,5.000073e-06,5.000073e-06,-3.518289e-05
2.775400e-09,5.000073e-06,5.000073e-06,-3.528119e-05
2.775600e-09,5.000053e-06,5.000053e-06,-3.538153e-05
2.775800e-09,5.000018e-06,5.000018e-06,-3.548188e-05
2.776000e-09,4.999979e-06,4.999979e-06,-3.558001e-05
2.776200e-09,4.999945e-06,4.999945e-06,-3.567360e-05
2.776400e-09,4.999924e-06,4.999924e-06,-3.576058e-05
2.776600e-09,4.999923e-06,4.999923e-06,-3.583920e-05
2.776800e-09,4.999941e-06,4.999941e-06,-3.590826e-05
2.777000e-09,4.999975e-06,4.999975e-06,-3.596716e-05
2.777200e-09,5.000017e-06,5.000017e-06,-3.601592e-05
2.777400e-09,5.000056e-06,5.000056e-06,-3.605517e-05
2.777600e-09,5.000085e-06,5.000085e-06,-3.608603e-05
2.777800e-09,5.000098e-06,5.000098e-06,-3.610999e-05
2.778000e-09,5.000090e-06,5.000090e-06,-3.612874e-05
2.778200e-09,5.000066e-06,5.000066e-06,-3.614402e-05
2.778400e-09,5.000030e-06,5.000030e-06,-3.615742e-05
2.778600e-09,4.999991e-06,4.999991e-06,-3.617029e-05
2.778800e-09,4.999958e-06,4.999958e-06,-3.618359e-05
2.779000e-09,4.999938e-06,4.999938e-06,-3.619790e-05
2.779200e-09,4.999936e-06,4.999936e-06,-3.621334e-05
2.779400e-09,4.999953e-06,4.999953e-06,-3.622966e-05
2.779600e-09,4.999984e-06,4.999984e-06,-3.624624e-05
2.779800e-09,5.000024e-06,5.000024e-06,-3.626223e-05
2.780000e-09,5.000065e-06,5.000065e-06,-3.627664e-05
2.780200e-09,5.000100e-06,5.000100e-06,-3.628843e-05
2.780400e-09,5.000122e-06,5.000122e-06,-3.629660e-05
2.780600e-09,5.000129e-06,5.000129e-06,-3.630028e-05
2.780800e-09,5.000121e-06,5.000121e-06,-3.629878e-05
2.781000e-09,5.000104e-06,5.000104e-06,-3.629160e-05
2.781200e-09,5.000081e-06,5.000081e-06,-3.627846e-05
2.781400e-09,5.000060e-06,5.000060e-06,-3.625925e-05
2.781600e-09,5.000047e-06,5.000047e-06,-3.623402e-05
2.781800e-09,5.000046e-06,5.000046e-06,-3.620293e-05
2.782000e-09,5.000057e-06,5.000057e-06,-3.616619e-05
2.782200e-09,5.000080e-06,5.000080e-06,-3.612404e-05
2.782400e-09,5.000111e-06,5.000111e-06,-3.607667e-05
2.782600e-09,5.000145e-06,5.000145e-06,-3.602427e-05
2.782800e-09,5.000177e-06,5.000177e-06,-3.596695e-05
2.783000e-09,5.000204e-06,5.000204e-06,-3.590477e-05
2.783200e-09,5.000223e-06,5.000223e-06,-3.583775e-05
2.783400e-09,5.000236e-06,5.000236e-06,-3.576588e-05
2.783600e-09,5.000244e-06,5.000244e-06,-3.568915e-05
2.783800e-09,5.000252e-06,5.000252e-06,-3.560752e-05
2.784000e-09,5.000265e-06,5.000265e-06,-3.552099e-05
2.784200e-09,5.000287e-06,5.000287e-06,-3.542952e-05
2.784400e-09,5.000322e-06,5.000322e-06,-3.533310e-05
2.784600e-09,5.000371e-06,5.000371e-06,-3.523167e-05
2.784800e-09,5.000435e-06,5.000435e-06,-3.512514e-05
2.785000e-09,5.000510e-06,5.000510e-06,-3.501340e-05
2.785200e-09,5.000594e-06,5.000594e-06,-3.489626e-05
2.785400e-09,5.000683e-06,5.000683e-06,-3.477346e-05
2.785600e-09,5.000773e-06,5.000773e-06,-3.464472e-05
2.785800e-09,5.000860e-06,5.000860e-06,-3.450972e-05
2.786000e-09,5.000943e-06,5.000943e-06,-3.436810e-05
2.786200e-09,5.001020e-06,5.001020e-06,-3.421958e-05
2.786400e-09,5.001091e-06,5.001091e-06,-3.406394e-05
2.786600e-09,5.001155e-06,5.001155e-06,-3.390107e-05
2.786800e-09,5.001214e-06,5.001214e-06,-3.373106e-05
2.787000e-09,5.001265e-06,5.001265e-06,-3.355420e-05
2.787200e-09,5.001308e-06,5.001308e-06,-3.337104e-05
2.787400e-09,5.001341e-06,5.001341e-06,-3.318238e-05
2.787600e-09,5.001359e-06,5.001359e-06,-3.298933e-05
2.787800e-09,5.001360e-06,5.001360e-06,-3.279327e-05
2.788000e-09,5.001339e-06,5.001339e-06,-3.259586e-05
2.788200e-09,5.001292e-06,5.001292e-06,-3.239903e-05
2.788400e-09,5.001215e-06,5.001215e-06,-3.220491e-05
2.788600e-09,5.001108e-06,5.001108e-06,-3.201580e-05
2.788800e-09,5.000969e-06,5.000969e-06,-3.183413e-05
2.789000e-09,5.000801e-06,5.000801e-06,-3.166233e-05
2.789200e-09,5.000608e-06,5.000608e-06,-3.150280e-05
2.789400e-09,5.000396e-06,5.000396e-06,-3.135774e-05
2.789600e-09,5.000174e-06,5.000174e-06,-3.122909e-05
2.789800e-09,4.999952e-06,4.999952e-06,-3.111839e-05
2.790000e-09,4.999742e-06,4.999742e-06,-3.102663e-05
2.790200e-09,4.999553e-06,4.999553e-06,-3.095420e-05
2.790400e-09,4.999398e-06,4.999398e-06,-3.090073e-05
2.790600e-09,4.999284e-06,4.999284e-06,-3.086505e-05
2.790800e-09,4.999216e-06,4.999216e-06,-3.084517e-05
2.791000e-09,4.999196e-06,4.999196e-06,-3.083825e-05
2.791200e-09,4.999221e-06,4.999221e-06,-3.084071e-05
2.791400e-09,4.999285e-06,4.999285e-06,-3.084838e-05
2.791600e-09,4.999379e-06,4.999379e-06,-3.085664e-05
2.791800e-09,4.999490e-06,4.999490e-06,-3.086077e-05
2.792000e-09,4.999605e-06,4.999605e-06,-3.085616e-05
2.792200e-09,4.999713e-06,4.999713e-06,-3.083871e-05
2.792400e-09,4.999803e-06,4.999803e-06,-3.080509e-05
2.792600e-09,4.999868e-06,4.999868e-06,-3.075305e-05
2.792800e-09,4.999904e-06,4.999904e-06,-3.068160e-05
2.793000e-09,4.999912e-06,4.999912e-06,-3.059116e-05
2.793200e-09,4.999896e-06,4.999896e-06,-3.048356e-05
2.793400e-09,4.999864e-06,4.999864e-06,-3.036198e-05
2.793600e-09,4.999826e-06,4.999826e-06,-3.023071e-05
2.793800e-09,4.999790e-06,4.999790e-06,-3.009487e-05
2.794000e-09,4.999766e-06,4.999766e-06,-2.996012e-05
2.794200e-09,4.999758e-06,4.999758e-06,-2.983219e-05
2.794400e-09,4.999768e-06,4.999768e-06,-2.971654e-05
2.794600e-09,4.999793e-06,4.999793e-06,-2.961795e-05
2.794800e-09,4.999826e-06,4.999826e-06,-2.954014e-05
2.795000e-09,4.999856e-06,4.999856e-06,-2.948556e-05
2.795200e-09,4.999871e-06,4.999871e-06,-2.945514e-05
2.795400e-09,4.999858e-06,4.999858e-06,-2.944820e-05
2.795600e-09,4.999807e-06,4.999807e-06,-2.946248e-05
2.795800e-09,4.999710e-06,4.999710e-06,-2.949427e-05
2.796000e-09,4.999567e-06,4.999567e-06,-2.953863e-05
2.796200e-09,4.999383e-06,4.999383e-06,-2.958975e-05
2.796400e-09,4.999168e-06,4.999168e-06,-2.964139e-05
2.796600e-09,4.998941e-06,4.998941e-06,-2.968729e-05
2.796800e-09,4.998724e-06,4.998724e-06,-2.972176e-05
2.797000e-09,4.998539e-06,4.998539e-06,-2.974005e-05
2.797200e-09,4.998411e-06,4.998411e-06,-2.973874e-05
2.797400e-09,4.998359e-06,4.998359e-06,-2.971607e-05
2.797600e-09,4.998397e-06,4.998397e-06,-2.967199e-05
2.797800e-09,4.998529e-06,4.998529e-06,-2.960814e-05
2.798000e-09,4.998748e-06,4.998748e-06,-2.952773e-05
2.798200e-09,4.999037e-06,4.999037e-06,-2.943514e-05
2.798400e-09,4.999370e-06,4.999370e-06,-2.933559e-05
2.798600e-09,4.999712e-06,4.999712e-06,-2.923466e-05
2.798800e-09,5.000025e-06,5.000025e-06,-2.913785e-05
2.799000e-09,5.000270e-06,5.000270e-06,-2.905017e-05
2.799200e-09,5.000415e-06,5.000415e-06,-2.897577e-05
2.799400e-09,5.000432e-06,5.000432e-06,-2.891772e-05
2.799600e-09,5.000309e-06,5.000309e-06,-2.887782e-05
2.799800e-09,5.000047e-06,5.000047e-06,-2.885659e-05
2.800000e-09,4.999663e-06,4.999663e-06,-2.885326e-05
2.800200e-09,4.999188e-06,4.999188e-06,-2.886594e-05
2.800400e-09,4.998664e-06,4.998664e-06,-2.889179e-05
2.800600e-09,4.998142e-06,4.998142e-06,-2.892727e-05
2.800800e-09,4.997676e-06,4.997676e-06,-2.896838e-05
2.801000e-09,4.997313e-06,4.997313e-06,-2.901098e-05
2.801200e-09,4.997094e-06,4.997094e-06,-2.905101e-05
2.801400e-09,4.997043e-06,4.997043e-06,-2.908476e-05
2.801600e-09,4.997167e-06,4.997167e-06,-2.910907e-05
2.801800e-09,4.997453e-06,4.997453e-06,-2.912151e-05
2.802000e-09,4.997869e-06,4.997869e-06,-2.912050e-05
2.802200e-09,4.998369e-06,4.998369e-06,-2.910538e-05
2.802400e-09,4.998894e-06,4.998894e-06,-2.907641e-05
2.802600e-09,4.999384e-06,4.999384e-06,-2.903477e-05
2.802800e-09,4.999779e-06,4.999779e-06,-2.898245e-05
2.803000e-09,5.000031e-06,5.000031e-06,-2.892211e-05
2.803200e-09,5.000107e-06,5.000107e-06,-2.885695e-05
2.803400e-09,4.999992e-06,4.999992e-06,-2.879048e-05
2.803600e-09,4.999694e-06,4.999694e-06,-2.872627e-05
2.803800e-09,4.999242e-06,4.999242e-06,-2.866777e-05
2.804000e-09,4.998679e-06,4.998679e-06,-2.861803e-05
2.804200e-09,4.998060e-06,4.998060e-06,-2.857951e-05
2.804400e-09,4.997447e-06,4.997447e-06,-2.855388e-05
2.804600e-09,4.996897e-06,4.996897e-06,-2.854192e-05
2.804800e-09,4.996458e-06,4.996458e-06,-2.854339e-05
2.805000e-09,4.996163e-06,4.996163e-06,-2.855710e-05
2.805200e-09,4.996029e-06,4.996029e-06,-2.858095e-05
2.805400e-09,4.996051e-06,4.996051e-06,-2.861211e-05
2.805600e-09,4.996209e-06,4.996209e-06,-2.864719e-05
2.805800e-09,4.996469e-06,4.996469e-06,-2.868259e-05
2.806000e-09,4.996786e-06,4.996786e-06,-2.871471e-05
2.806200e-09,4.997113e-06,4.997113e-06,-2.874030e-05
2.806400e-09,4.997405e-06,4.997405e-06,-2.875667e-05
2.806600e-09,4.997623e-06,4.997623e-06,-2.876194e-05
2.806800e-09,4.997743e-06,4.997743e-06,-2.875514e-05
2.807000e-09,4.997748e-06,4.997748e-06,-2.873625e-05
2.807200e-09,4.997639e-06,4.997639e-06,-2.870616e-05
2.807400e-09,4.997425e-06,4.997425e-06,-2.866656e-05
2.807600e-09,4.997126e-06,4.997126e-06,-2.861973e-05
2.807800e-09,4.996764e-06,4.996764e-06,-2.856833e-05
2.808000e-09,4.996364e-06,4.996364e-06,-2.851519e-05
