time,"I(LQ|XCOUT)","I(LQ|XSUM)"
1.469600e-09,-7.928680e-05,6.620976e-05
1.469800e-09,-7.909050e-05,6.630536e-05
1.470000e-09,-7.875083e-05,6.623828e-05
1.470200e-09,-7.833314e-05,6.605593e-05
1.470400e-09,-7.790827e-05,6.581764e-05
1.470600e-09,-7.754336e-05,6.558753e-05
1.470800e-09,-7.729400e-05,6.542709e-05
1.471000e-09,-7.719840e-05,6.538857e-05
1.471200e-09,-7.727395e-05,6.550963e-05
1.471400e-09,-7.751632e-05,6.580985e-05
1.471600e-09,-7.790097e-05,6.628901e-05
1.471800e-09,-7.838683e-05,6.692756e-05
1.472000e-09,-7.892185e-05,6.768904e-05
1.472200e-09,-7.944972e-05,6.852461e-05
1.472400e-09,-7.991712e-05,6.937931e-05
1.472600e-09,-8.028049e-05,7.019954e-05
1.472800e-09,-8.051133e-05,7.094092e-05
1.473000e-09,-8.059927e-05,7.157543e-05
1.473200e-09,-8.055242e-05,7.209667e-05
1.473400e-09,-8.039521e-05,7.252245e-05
1.473600e-09,-8.016400e-05,7.289436e-05
1.473800e-09,-7.990153e-05,7.327430e-05
1.474000e-09,-7.965092e-05,7.373854e-05
1.474200e-09,-7.945022e-05,7.436961e-05
1.474400e-09,-7.932814e-05,7.524597e-05
1.474600e-09,-7.930135e-05,7.642849e-05
1.474800e-09,-7.937340e-05,7.794273e-05
1.475000e-09,-7.953539e-05,7.975819e-05
1.475200e-09,-7.976795e-05,8.177173e-05
1.475400e-09,-8.004441e-05,8.380536e-05
1.475600e-09,-8.033449e-05,8.562415e-05
1.475800e-09,-8.060828e-05,8.697306e-05
1.476000e-09,-8.083984e-05,8.762622e-05
1.476200e-09,-8.101001e-05,8.743711e-05
1.476400e-09,-8.110816e-05,8.637567e-05
1.476600e-09,-8.113275e-05,8.454132e-05
1.476800e-09,-8.109059e-05,8.214870e-05
1.477000e-09,-8.099530e-05,7.949052e-05
1.477200e-09,-8.086497e-05,7.688871e-05
1.477400e-09,-8.071966e-05,7.464590e-05
1.477600e-09,-8.057894e-05,7.300684e-05
1.477800e-09,-8.045979e-05,7.213370e-05
1.478000e-09,-8.037507e-05,7.209456e-05
1.478200e-09,-8.033266e-05,7.286235e-05
1.478400e-09,-8.033515e-05,7.432193e-05
1.478600e-09,-8.038015e-05,7.628469e-05
1.478800e-09,-8.046102e-05,7.851111e-05
1.479000e-09,-8.056789e-05,8.074081e-05
1.479200e-09,-8.068892e-05,8.272689e-05
1.479400e-09,-8.081159e-05,8.426891e-05
1.479600e-09,-8.092384e-05,8.523803e-05
1.479800e-09,-8.101518e-05,8.558918e-05
1.480000e-09,-8.107747e-05,8.535827e-05
1.480200e-09,-8.110548e-05,8.464596e-05
1.480400e-09,-8.109715e-05,8.359290e-05
1.480600e-09,-8.105361e-05,8.235256e-05
1.480800e-09,-8.097895e-05,8.106746e-05
1.481000e-09,-8.087971e-05,7.985242e-05
1.481200e-09,-8.076429e-05,7.878613e-05
1.481400e-09,-8.064208e-05,7.791004e-05
1.481600e-09,-8.052256e-05,7.723300e-05
1.481800e-09,-8.041445e-05,7.673928e-05
1.482000e-09,-8.032480e-05,7.639827e-05
1.482200e-09,-8.025840e-05,7.617439e-05
1.482400e-09,-8.021735e-05,7.603583e-05
1.482600e-09,-8.020095e-05,7.596101e-05
1.482800e-09,-8.020580e-05,7.594195e-05
1.483000e-09,-8.022628e-05,7.598399e-05
1.483200e-09,-8.025514e-05,7.610189e-05
1.483400e-09,-8.028428e-05,7.631306e-05
1.483600e-09,-8.030561e-05,7.662909e-05
1.483800e-09,-8.031181e-05,7.704736e-05
1.484000e-09,-8.029712e-05,7.754464e-05
1.484200e-09,-8.025776e-05,7.807455e-05
1.484400e-09,-8.019229e-05,7.857002e-05
1.484600e-09,-8.010152e-05,7.895125e-05
1.484800e-09,-7.998828e-05,7.913763e-05
1.485000e-09,-7.985689e-05,7.906179e-05
1.485200e-09,-7.971260e-05,7.868242e-05
1.485400e-09,-7.956089e-05,7.799297e-05
1.485600e-09,-7.940689e-05,7.702433e-05
1.485800e-09,-7.925490e-05,7.584070e-05
1.486000e-09,-7.910808e-05,7.452983e-05
1.486200e-09,-7.896830e-05,7.318991e-05
1.486400e-09,-7.883618e-05,7.191585e-05
1.486600e-09,-7.871122e-05,7.078720e-05
1.486800e-09,-7.859205e-05,6.985977e-05
1.487000e-09,-7.847676e-05,6.916117e-05
1.487200e-09,-7.836315e-05,6.869077e-05
1.487400e-09,-7.824900e-05,6.842315e-05
1.487600e-09,-7.813229e-05,6.831440e-05
1.487800e-09,-7.801125e-05,6.831021e-05
1.488000e-09,-7.788443e-05,6.835460e-05
1.488200e-09,-7.775066e-05,6.839814e-05
1.488400e-09,-7.760900e-05,6.840453e-05
1.488600e-09,-7.745866e-05,6.835468e-05
1.488800e-09,-7.729896e-05,6.824778e-05
1.489000e-09,-7.712933e-05,6.809931e-05
1.489200e-09,-7.694932e-05,6.793653e-05
1.489400e-09,-7.675869e-05,6.779226e-05
1.489600e-09,-7.655754e-05,6.769807e-05
1.489800e-09,-7.634637e-05,6.767792e-05
1.490000e-09,-7.612620e-05,6.774315e-05
1.490200e-09,-7.589868e-05,6.788957e-05
1.490400e-09,-7.566608e-05,6.809703e-05
1.490600e-09,-7.543125e-05,6.833145e-05
1.490800e-09,-7.519752e-05,6.854921e-05
1.491000e-09,-7.496857e-05,6.870309e-05
1.491200e-09,-7.474815e-05,6.874912e-05
1.491400e-09,-7.453991e-05,6.865299e-05
1.491600e-09,-7.434714e-05,6.839523e-05
1.491800e-09,-7.417248e-05,6.797417e-05
1.492000e-09,-7.401781e-05,6.740627e-05
1.492200e-09,-7.388401e-05,6.672410e-05
1.492400e-09,-7.377093e-05,6.597221e-05
1.492600e-09,-7.367732e-05,6.520201e-05
1.492800e-09,-7.360088e-05,6.446625e-05
1.493000e-09,-7.353837e-05,6.381401e-05
1.493200e-09,-7.348582e-05,6.328662e-05
1.493400e-09,-7.343874e-05,6.291474e-05
1.493600e-09,-7.339242e-05,6.271653e-05
1.493800e-09,-7.334229e-05,6.269682e-05
1.494000e-09,-7.328421e-05,6.284724e-05
1.494200e-09,-7.321482e-05,6.314695e-05
1.494400e-09,-7.313181e-05,6.356419e-05
1.494600e-09,-7.303413e-05,6.405848e-05
1.494800e-09,-7.292210e-05,6.458350e-05
1.495000e-09,-7.279743e-05,6.509062e-05
1.495200e-09,-7.266312e-05,6.553283e-05
1.495400e-09,-7.252329e-05,6.586870e-05
1.495600e-09,-7.238285e-05,6.606606e-05
1.495800e-09,-7.224710e-05,6.610488e-05
1.496000e-09,-7.212135e-05,6.597892e-05
1.496200e-09,-7.201040e-05,6.569610e-05
1.496400e-09,-7.191807e-05,6.527748e-05
1.496600e-09,-7.184687e-05,6.475499e-05
1.496800e-09,-7.179760e-05,6.416851e-05
1.497000e-09,-7.176925e-05,6.356235e-05
1.497200e-09,-7.175893e-05,6.298174e-05
1.497400e-09,-7.176211e-05,6.246955e-05
1.497600e-09,-7.177289e-05,6.206325e-05
1.497800e-09,-7.178462e-05,6.179233e-05
1.498000e-09,-7.179048e-05,6.167608e-05
1.498200e-09,-7.178423e-05,6.172180e-05
1.498400e-09,-7.176085e-05,6.192357e-05
1.498600e-09,-7.171720e-05,6.226178e-05
1.498800e-09,-7.165237e-05,6.270358e-05
1.499000e-09,-7.156790e-05,6.320478e-05
1.499200e-09,-7.146766e-05,6.371315e-05
1.499400e-09,-7.135748e-05,6.417316e-05
1.499600e-09,-7.124456e-05,6.453187e-05
1.499800e-09,-7.113667e-05,6.474519e-05
1.500000e-09,-7.104129e-05,6.478356e-05
1.500200e-09,-7.096471e-05,6.463610e-05
1.500400e-09,-7.091130e-05,6.431251e-05
1.500600e-09,-7.088295e-05,6.384222e-05
1.500800e-09,-7.087876e-05,6.327115e-05
1.501000e-09,-7.089511e-05,6.265640e-05
1.501200e-09,-7.092598e-05,6.205988e-05
1.501400e-09,-7.096367e-05,6.154157e-05
1.501600e-09,-7.099968e-05,6.115327e-05
1.501800e-09,-7.102569e-05,6.093328e-05
1.502000e-09,-7.103467e-05,6.090242e-05
1.502200e-09,-7.102172e-05,6.106160e-05
1.502400e-09,-7.098471e-05,6.139112e-05
1.502600e-09,-7.092461e-05,6.185199e-05
1.502800e-09,-7.084533e-05,6.238938e-05
1.503000e-09,-7.075327e-05,6.293817e-05
1.503200e-09,-7.065652e-05,6.343037e-05
1.503400e-09,-7.056378e-05,6.380353e-05
1.503600e-09,-7.048329e-05,6.400893e-05
1.503800e-09,-7.042176e-05,6.401831e-05
1.504000e-09,-7.038353e-05,6.382785e-05
1.504200e-09,-7.036997e-05,6.345862e-05
1.504400e-09,-7.037938e-05,6.295358e-05
1.504600e-09,-7.040717e-05,6.237164e-05
1.504800e-09,-7.044649e-05,6.177987e-05
1.505000e-09,-7.048910e-05,6.124514e-05
1.505200e-09,-7.052652e-05,6.082625e-05
1.505400e-09,-7.055109e-05,6.056741e-05
1.505600e-09,-7.055702e-05,6.049359e-05
1.505800e-09,-7.054110e-05,6.060797e-05
1.506000e-09,-7.050310e-05,6.089166e-05
1.506200e-09,-7.044577e-05,6.130577e-05
1.506400e-09,-7.037438e-05,6.179572e-05
1.506600e-09,-7.029595e-05,6.229764e-05
1.506800e-09,-7.021827e-05,6.274626e-05
1.507000e-09,-7.014886e-05,6.308331e-05
1.507200e-09,-7.009392e-05,6.326528e-05
1.507400e-09,-7.005756e-05,6.326921e-05
1.507600e-09,-7.004133e-05,6.309552e-05
1.507800e-09,-7.004404e-05,6.276737e-05
1.508000e-09,-7.006202e-05,6.232684e-05
1.508200e-09,-7.008970e-05,6.182861e-05
1.508400e-09,-7.012040e-05,6.133234e-05
1.508600e-09,-7.014726e-05,6.089492e-05
1.508800e-09,-7.016418e-05,6.056375e-05
1.509000e-09,-7.016661e-05,6.037147e-05
1.509200e-09,-7.015212e-05,6.033288e-05
1.509400e-09,-7.012061e-05,6.044394e-05
1.509600e-09,-7.007427e-05,6.068285e-05
1.509800e-09,-7.001716e-05,6.101316e-05
1.510000e-09,-6.995456e-05,6.138843e-05
1.510200e-09,-6.989224e-05,6.175812e-05
1.510400e-09,-6.983563e-05,6.207393e-05
1.510600e-09,-6.978910e-05,6.229586e-05
1.510800e-09,-6.975546e-05,6.239699e-05
1.511000e-09,-6.973563e-05,6.236647e-05
1.511200e-09,-6.972860e-05,6.221017e-05
1.511400e-09,-6.973166e-05,6.194894e-05
1.511600e-09,-6.974083e-05,6.161510e-05
1.511800e-09,-6.975142e-05,6.124764e-05
1.512000e-09,-6.975870e-05,6.088700e-05
1.512200e-09,-6.975850e-05,6.057018e-05
1.512400e-09,-6.974773e-05,6.032679e-05
1.512600e-09,-6.972473e-05,6.017629e-05
1.512800e-09,-6.968942e-05,6.012655e-05
1.513000e-09,-6.964323e-05,6.017385e-05
1.513200e-09,-6.958884e-05,6.030392e-05
1.513400e-09,-6.952980e-05,6.049408e-05
1.513600e-09,-6.947000e-05,6.071603e-05
1.513800e-09,-6.941314e-05,6.093914e-05
1.514000e-09,-6.936232e-05,6.113381e-05
1.514200e-09,-6.931964e-05,6.127464e-05
1.514400e-09,-6.928594e-05,6.134307e-05
1.514600e-09,-6.926079e-05,6.132911e-05
1.514800e-09,-6.924257e-05,6.123211e-05
1.515000e-09,-6.922872e-05,6.106044e-05
1.515200e-09,-6.921608e-05,6.083017e-05
1.515400e-09,-6.920134e-05,6.056296e-05
1.515600e-09,-6.918146e-05,6.028355e-05
1.515800e-09,-6.915402e-05,6.001690e-05
1.516000e-09,-6.911757e-05,5.978567e-05
1.516200e-09,-6.907171e-05,5.960786e-05
1.516400e-09,-6.901718e-05,5.949514e-05
1.516600e-09,-6.895570e-05,5.945178e-05
1.516800e-09,-6.888969e-05,5.947437e-05
1.517000e-09,-6.882201e-05,5.955225e-05
1.517200e-09,-6.875549e-05,5.966877e-05
1.517400e-09,-6.869265e-05,5.980310e-05
1.517600e-09,-6.863532e-05,5.993256e-05
1.517800e-09,-6.858448e-05,6.003520e-05
1.518000e-09,-6.854011e-05,6.009228e-05
1.518200e-09,-6.850124e-05,6.009042e-05
1.518400e-09,-6.846612e-05,6.002307e-05
1.518600e-09,-6.843242e-05,5.989108e-05
1.518800e-09,-6.839755e-05,5.970242e-05
1.519000e-09,-6.835901e-05,5.947095e-05
1.519200e-09,-6.831465e-05,5.921456e-05
1.519400e-09,-6.826296e-05,5.895293e-05
1.519600e-09,-6.820318e-05,5.870520e-05
1.519800e-09,-6.813536e-05,5.848783e-05
1.520000e-09,-6.806033e-05,5.831290e-05
1.520200e-09,-6.797949e-05,5.818710e-05
1.520400e-09,-6.789467e-05,5.811122e-05
1.520600e-09,-6.780781e-05,5.808045e-05
1.520800e-09,-6.772074e-05,5.808512e-05
1.521000e-09,-6.763497e-05,5.811204e-05
1.521200e-09,-6.755149e-05,5.814597e-05
1.521400e-09,-6.747071e-05,5.817137e-05
1.521600e-09,-6.739240e-05,5.817399e-05
1.521800e-09,-6.731582e-05,5.814221e-05
1.522000e-09,-6.723976e-05,5.806809e-05
1.522200e-09,-6.716279e-05,5.794790e-05
1.522400e-09,-6.708336e-05,5.778223e-05
1.522600e-09,-6.700003e-05,5.757559e-05
1.522800e-09,-6.691161e-05,5.733571e-05
1.523000e-09,-6.681726e-05,5.707254e-05
1.523200e-09,-6.671660e-05,5.679719e-05
1.523400e-09,-6.660964e-05,5.652083e-05
1.523600e-09,-6.649680e-05,5.625366e-05
1.523800e-09,-6.637880e-05,5.600417e-05
1.524000e-09,-6.625653e-05,5.577845e-05
1.524200e-09,-6.613094e-05,5.557991e-05
1.524400e-09,-6.600291e-05,5.540906e-05
1.524600e-09,-6.587309e-05,5.526368e-05
1.524800e-09,-6.574188e-05,5.513905e-05
1.525000e-09,-6.560936e-05,5.502847e-05
1.525200e-09,-6.547529e-05,5.492379e-05
1.525400e-09,-6.533915e-05,5.481615e-05
1.525600e-09,-6.520018e-05,5.469666e-05
1.525800e-09,-6.505753e-05,5.455708e-05
1.526000e-09,-6.491027e-05,5.439044e-05
1.526200e-09,-6.475753e-05,5.419150e-05
1.526400e-09,-6.459857e-05,5.395705e-05
1.526600e-09,-6.443279e-05,5.368603e-05
1.526800e-09,-6.425986e-05,5.337945e-05
1.527000e-09,-6.407963e-05,5.304016e-05
1.527200e-09,-6.389217e-05,5.267248e-05
1.527400e-09,-6.369774e-05,5.228167e-05
1.527600e-09,-6.349666e-05,5.187348e-05
1.527800e-09,-6.328933e-05,5.145356e-05
1.528000e-09,-6.307606e-05,5.102706e-05
1.528200e-09,-6.285707e-05,5.059821e-05
1.528400e-09,-6.263241e-05,5.017004e-05
1.528600e-09,-6.240192e-05,4.974428e-05
1.528800e-09,-6.216527e-05,4.932124e-05
1.529000e-09,-6.192189e-05,4.889991e-05
1.529200e-09,-6.167108e-05,4.847801e-05
1.529400e-09,-6.141202e-05,4.805221e-05
1.529600e-09,-6.114381e-05,4.761828e-05
1.529800e-09,-6.086551e-05,4.717126e-05
1.530000e-09,-6.057620e-05,4.670571e-05
1.530200e-09,-6.027499e-05,4.621579e-05
1.530400e-09,-5.996108e-05,4.569553e-05
1.530600e-09,-5.963372e-05,4.513890e-05
1.530800e-09,-5.929226e-05,4.453995e-05
1.531000e-09,-5.893611e-05,4.389295e-05
1.531200e-09,-5.856473e-05,4.319240e-05
1.531400e-09,-5.817759e-05,4.243304e-05
1.531600e-09,-5.777411e-05,4.160985e-05
1.531800e-09,-5.735365e-05,4.071789e-05
1.532000e-09,-5.691543e-05,3.975219e-05
1.532200e-09,-5.645847e-05,3.870751e-05
1.532400e-09,-5.598162e-05,3.757810e-05
1.532600e-09,-5.548350e-05,3.635746e-05
1.532800e-09,-5.496245e-05,3.503804e-05
1.533000e-09,-5.441658e-05,3.361107e-05
1.533200e-09,-5.384370e-05,3.206632e-05
1.533400e-09,-5.324135e-05,3.039205e-05
1.533600e-09,-5.260675e-05,2.857506e-05
1.533800e-09,-5.193677e-05,2.660085e-05
1.534000e-09,-5.122795e-05,2.445413e-05
1.534200e-09,-5.047642e-05,2.211950e-05
1.534400e-09,-4.967792e-05,1.958257e-05
1.534600e-09,-4.882769e-05,1.683144e-05
1.534800e-09,-4.792044e-05,1.385856e-05
1.535000e-09,-4.695027e-05,1.066296e-05
1.535200e-09,-4.591054e-05,7.252622e-06
1.535400e-09,-4.479382e-05,3.646584e-06
1.535600e-09,-4.359171e-05,-1.235450e-07
1.535800e-09,-4.229479e-05,-4.013248e-06
1.536000e-09,-4.089253e-05,-7.966119e-06
1.536200e-09,-3.937321e-05,-1.191614e-05
1.536400e-09,-3.772397e-05,-1.579069e-05
1.536600e-09,-3.593089e-05,-1.951346e-05
1.536800e-09,-3.397929e-05,-2.300671e-05
1.537000e-09,-3.185417e-05,-2.619260e-05
1.537200e-09,-2.954105e-05,-2.899414e-05
1.537400e-09,-2.702715e-05,-3.133650e-05
1.537600e-09,-2.430310e-05,-3.314928e-05
1.537800e-09,-2.136517e-05,-3.436990e-05
1.538000e-09,-1.821800e-05,-3.494761e-05
1.538200e-09,-1.487752e-05,-3.484703e-05
1.538400e-09,-1.137374e-05,-3.405055e-05
1.538600e-09,-7.752661e-06,-3.255912e-05
1.538800e-09,-4.076597e-06,-3.039201e-05
1.539000e-09,-4.225204e-07,-2.758650e-05
1.539200e-09,3.121747e-06,-2.419892e-05
1.539400e-09,6.462833e-06,-2.030766e-05
1.539600e-09,9.507578e-06,-1.601770e-05
1.539800e-09,1.216816e-05,-1.146458e-05
1.540000e-09,1.436591e-05,-6.814551e-06
1.540200e-09,1.603381e-05,-2.258284e-06
1.540400e-09,1.711822e-05,2.002274e-06
1.540600e-09,1.758049e-05,5.771101e-06
1.540800e-09,1.739899e-05,8.874557e-06
1.541000e-09,1.657174e-05,1.117317e-05
1.541200e-09,1.511938e-05,1.256775e-05
1.541400e-09,1.308811e-05,1.300183e-05
1.541600e-09,1.055204e-05,1.246343e-05
1.541800e-09,7.614269e-06,1.098825e-05
1.542000e-09,4.405506e-06,8.663854e-06
1.542200e-09,1.079410e-06,5.632242e-06
1.542400e-09,-2.195936e-06,2.087317e-06
1.542600e-09,-5.249573e-06,-1.735367e-06
1.542800e-09,-7.920275e-06,-5.576463e-06
1.543000e-09,-1.006782e-05,-9.175249e-06
1.543200e-09,-1.158130e-05,-1.229179e-05
1.543400e-09,-1.238428e-05,-1.472455e-05
1.543600e-09,-1.243796e-05,-1.632171e-05
1.543800e-09,-1.174368e-05,-1.698714e-05
1.544000e-09,-1.034544e-05,-1.668362e-05
1.544200e-09,-8.331630e-06,-1.543563e-05
1.544400e-09,-5.834226e-06,-1.333223e-05
1.544600e-09,-3.023576e-06,-1.052812e-05
1.544800e-09,-9.765664e-08,-7.239560e-06
1.545000e-09,2.733390e-06,-3.731535e-06
1.545200e-09,5.265148e-06,-2.954033e-07
1.545400e-09,7.316245e-06,2.780226e-06
1.545600e-09,8.742671e-06,5.239450e-06
1.545800e-09,9.448071e-06,6.883978e-06
1.546000e-09,9.390320e-06,7.589931e-06
1.546200e-09,8.585102e-06,7.316914e-06
1.546400e-09,7.106742e-06,6.111343e-06
1.546600e-09,5.085457e-06,4.104867e-06
1.546800e-09,2.699536e-06,1.506232e-06
1.547000e-09,1.613968e-07,-1.416210e-06
1.547200e-09,-2.301886e-06,-4.362102e-06
1.547400e-09,-4.470949e-06,-7.033107e-06
1.547600e-09,-6.155735e-06,-9.166346e-06
1.547800e-09,-7.213152e-06,-1.056072e-05
1.548000e-09,-7.559329e-06,-1.109352e-05
1.548200e-09,-7.176535e-06,-1.072875e-05
1.548400e-09,-6.115255e-06,-9.519711e-06
1.548600e-09,-4.491203e-06,-7.606420e-06
1.548800e-09,-2.476205e-06,-5.205552e-06
1.549000e-09,-2.821006e-07,-2.589772e-06
1.549200e-09,1.861570e-06,-5.647455e-08
1.549400e-09,3.733124e-06,2.109370e-06
1.549600e-09,5.143333e-06,3.670753e-06
1.549800e-09,5.955420e-06,4.466214e-06
1.550000e-09,6.098555e-06,4.426804e-06
1.550200e-09,5.574532e-06,3.582610e-06
1.550400e-09,4.457727e-06,2.059333e-06
1.550600e-09,2.887937e-06,6.422446e-08
1.550800e-09,1.055558e-06,-2.139356e-06
1.551000e-09,-8.204463e-07,-4.266765e-06
1.551200e-09,-2.519260e-06,-6.050573e-06
1.551400e-09,-3.845412e-06,-7.275305e-06
1.551600e-09,-4.652123e-06,-7.802879e-06
1.551800e-09,-4.857852e-06,-7.586809e-06
1.552000e-09,-4.454845e-06,-6.675794e-06
1.552200e-09,-3.509445e-06,-5.207288e-06
1.552400e-09,-2.154015e-06,-3.390539e-06
1.552600e-09,-5.705073e-07,-1.478967e-06
1.552800e-09,1.033151e-06,2.655446e-07
1.553000e-09,2.450830e-06,1.610435e-06
1.553200e-09,3.505656e-06,2.385220e-06
1.553400e-09,4.072793e-06,2.503902e-06
1.553600e-09,4.094573e-06,1.974781e-06
1.553800e-09,3.586680e-06,8.974902e-07
1.554000e-09,2.635109e-06,-5.523048e-07
1.554200e-09,1.384092e-06,-2.149380e-06
1.554400e-09,1.588423e-08,-3.653446e-06
1.554600e-09,-1.275248e-06,-4.845922e-06
1.554800e-09,-2.310907e-06,-5.562193e-06
1.555000e-09,-2.953696e-06,-5.714045e-06
1.555200e-09,-3.125716e-06,-5.299833e-06
1.555400e-09,-2.818127e-06,-4.402224e-06
1.555600e-09,-2.090945e-06,-3.174311e-06
1.555800e-09,-1.063274e-06,-1.815439e-06
1.556000e-09,1.049749e-07,-5.395488e-07
1.556200e-09,1.237538e-06,4.590445e-07
1.556400e-09,2.168713e-06,1.036232e-06
1.556600e-09,2.768197e-06,1.119597e-06
1.556800e-09,2.959814e-06,7.176274e-07
1.557000e-09,2.731468e-06,-8.409281e-08
1.557200e-09,2.135282e-06,-1.138733e-06
1.557400e-09,1.278175e-06,-2.263694e-06
1.557600e-09,3.041979e-07,-3.271728e-06
1.557800e-09,-6.288258e-07,-4.002238e-06
1.558000e-09,-1.374627e-06,-4.347062e-06
1.558200e-09,-1.821484e-06,-4.266333e-06
1.558400e-09,-1.909013e-06,-3.792372e-06
1.558600e-09,-1.636217e-06,-3.021697e-06
1.558800e-09,-1.059860e-06,-2.096838e-06
1.559000e-09,-2.836782e-07,-1.180901e-06
1.559200e-09,5.598037e-07,-4.290636e-07
1.559400e-09,1.331885e-06,3.795017e-08
1.559600e-09,1.910891e-06,1.535880e-07
1.559800e-09,2.211914e-06,-8.502186e-08
1.560000e-09,2.199735e-06,-6.190521e-07
1.560200e-09,1.893005e-06,-1.340644e-06
1.560400e-09,1.359288e-06,-2.113758e-06
1.560600e-09,7.020581e-07,-2.799380e-06
1.560800e-09,4.193369e-08,-3.280467e-06
1.561000e-09,-5.045904e-07,-3.482027e-06
1.561200e-09,-8.451475e-07,-3.382758e-06
1.561400e-09,-9.267029e-07,-3.016505e-06
1.561600e-09,-7.433825e-07,-2.463739e-06
1.561800e-09,-3.357913e-07,-1.835004e-06
1.562000e-09,2.177860e-07,-1.249556e-06
1.562200e-09,8.165448e-07,-8.131718e-07
1.562400e-09,1.355869e-06,-5.992600e-07
1.562600e-09,1.746162e-06,-6.367046e-07
1.562800e-09,1.928368e-06,-9.065107e-07
1.563000e-09,1.883450e-06,-1.347525e-06
1.563200e-09,1.634294e-06,-1.869788e-06
1.563400e-09,1.239963e-06,-2.372712e-06
1.563600e-09,7.835938e-07,-2.764487e-06
1.563800e-09,3.563017e-07,-2.978989e-06
1.564000e-09,4.015811e-08,-2.987065e-06
1.564200e-09,-1.066046e-07,-2.800253e-06
1.564400e-09,-5.946271e-08,-2.466587e-06
1.564600e-09,1.691421e-07,-2.059614e-06
1.564800e-09,5.335445e-07,-1.663055e-06
1.565000e-09,9.646576e-07,-1.354230e-06
1.565200e-09,1.383799e-06,-1.189486e-06
1.565400e-09,1.717815e-06,-1.194387e-06
1.565600e-09,1.912591e-06,-1.360340e-06
1.565800e-09,1.942459e-06,-1.648044e-06
1.566000e-09,1.813835e-06,-1.996740e-06
1.566200e-09,1.562622e-06,-2.337192e-06
1.566400e-09,1.246103e-06,-2.605637e-06
1.566600e-09,9.310655e-07,-2.755948e-06
1.566800e-09,6.805935e-07,-2.767687e-06
1.567000e-09,5.420983e-07,-2.648675e-06
1.567200e-09,5.388744e-07,-2.431861e-06
1.567400e-09,6.666812e-07,-2.167386e-06
1.567600e-09,8.958271e-07,-1.911695e-06
1.567800e-09,1.178134e-06,-1.715991e-06
1.568000e-09,1.457221e-06,-1.616395e-06
1.568200e-09,1.679967e-06,-1.627679e-06
1.568400e-09,1.806841e-06,-1.741634e-06
1.568600e-09,1.819115e-06,-1.930133e-06
1.568800e-09,1.721654e-06,-2.152019e-06
1.569000e-09,1.540923e-06,-2.362195e-06
1.569200e-09,1.318779e-06,-2.520952e-06
1.569400e-09,1.103468e-06,-2.601641e-06
1.569600e-09,9.397233e-07,-2.595232e-06
1.569800e-09,8.599804e-07,-2.511029e-06
1.570000e-09,8.784275e-07,-2.373627e-06
1.570200e-09,9.889563e-07,-2.216960e-06
1.570400e-09,1.167269e-06,-2.076818e-06
1.570600e-09,1.376540e-06,-1.983463e-06
1.570800e-09,1.575341e-06,-1.955841e-06
1.571000e-09,1.726138e-06,-1.998465e-06
1.571200e-09,1.802625e-06,-2.101445e-06
1.571400e-09,1.794466e-06,-2.243456e-06
1.571600e-09,1.708616e-06,-2.396834e-06
1.571800e-09,1.567098e-06,-2.533625e-06
1.572000e-09,1.401862e-06,-2.631280e-06
1.572200e-09,1.247890e-06,-2.676853e-06
1.572400e-09,1.136030e-06,-2.668942e-06
1.572600e-09,1.087025e-06,-2.617133e-06
1.572800e-09,1.107889e-06,-2.539238e-06
1.573000e-09,1.191253e-06,-2.457032e-06
1.573200e-09,1.317656e-06,-2.391486e-06
1.573400e-09,1.460167e-06,-2.358493e-06
1.573600e-09,1.590271e-06,-2.365948e-06
1.573800e-09,1.683744e-06,-2.412668e-06
1.574000e-09,1.725314e-06,-2.489262e-06
1.574200e-09,1.711225e-06,-2.580621e-06
1.574400e-09,1.649291e-06,-2.669408e-06
1.574600e-09,1.556567e-06,-2.739761e-06
1.574800e-09,1.455260e-06,-2.780442e-06
1.575000e-09,1.367818e-06,-2.786825e-06
1.575200e-09,1.312273e-06,-2.761419e-06
1.575400e-09,1.298779e-06,-2.712920e-06
1.575600e-09,1.328010e-06,-2.654092e-06
1.575800e-09,1.391630e-06,-2.599018e-06
1.576000e-09,1.474624e-06,-2.560295e-06
1.576200e-09,1.558882e-06,-2.546762e-06
1.576400e-09,1.627216e-06,-2.562162e-06
1.576600e-09,1.666931e-06,-2.604926e-06
1.576800e-09,1.672228e-06,-2.669011e-06
1.577000e-09,1.645002e-06,-2.745518e-06
1.577200e-09,1.593960e-06,-2.824663e-06
1.577400e-09,1.532344e-06,-2.897635e-06
1.577600e-09,1.474832e-06,-2.957961e-06
1.577800e-09,1.434319e-06,-3.002122e-06
1.578000e-09,1.419272e-06,-3.029387e-06
1.578200e-09,1.432192e-06,-3.041010e-06
1.578400e-09,1.469439e-06,-3.039108e-06
1.578600e-09,1.522378e-06,-3.025561e-06
1.578800e-09,1.579534e-06,-3.001293e-06
1.579000e-09,1.629212e-06,-2.966132e-06
1.579200e-09,1.662017e-06,-2.919291e-06
1.579400e-09,1.672723e-06,-2.860301e-06
1.579600e-09,1.661141e-06,-2.790118e-06
1.579800e-09,1.631857e-06,-2.712006e-06
1.580000e-09,1.592950e-06,-2.631885e-06
1.580200e-09,1.554055e-06,-2.557930e-06
1.580400e-09,1.524190e-06,-2.499428e-06
1.580600e-09,1.509860e-06,-2.465087e-06
1.580800e-09,1.513802e-06,-2.461196e-06
