time,"I(LQ|XBFR1)","I(LQ|XCONST1)","I(LQ|XBFR2)","I(LQ|XCONST2)","I(LQ|XBFR3)","I(LQ|X1)","I(LQ|X2)"
1.776200e-09,9.135514e-05,7.871757e-05,9.135514e-05,7.871757e-05,9.135512e-05,1.290268e-05,6.900292e-05
1.776400e-09,9.115060e-05,8.060508e-05,9.115060e-05,8.060508e-05,9.115058e-05,1.309848e-05,6.987411e-05
1.776600e-09,9.098900e-05,8.166101e-05,9.098900e-05,8.166101e-05,9.098899e-05,1.311026e-05,7.110773e-05
1.776800e-09,9.089575e-05,8.181893e-05,9.089575e-05,8.181893e-05,9.089575e-05,1.295562e-05,7.254803e-05
1.777000e-09,9.088422e-05,8.112939e-05,9.088422e-05,8.112939e-05,9.088422e-05,1.267059e-05,7.400820e-05
1.777200e-09,9.095465e-05,7.974991e-05,9.095465e-05,7.974991e-05,9.095466e-05,1.230548e-05,7.529580e-05
1.777400e-09,9.109511e-05,7.791689e-05,9.109511e-05,7.791689e-05,9.109513e-05,1.191742e-05,7.624172e-05
1.777600e-09,9.128414e-05,7.590738e-05,9.128414e-05,7.590738e-05,9.128416e-05,1.156171e-05,7.672759e-05
1.777800e-09,9.149454e-05,7.399937e-05,9.149454e-05,7.399937e-05,9.149456e-05,1.128408e-05,7.670511e-05
1.778000e-09,9.169772e-05,7.243816e-05,9.169772e-05,7.243816e-05,9.169774e-05,1.111617e-05,7.620304e-05
1.778200e-09,9.186789e-05,7.141241e-05,9.186789e-05,7.141241e-05,9.186791e-05,1.107456e-05,7.532024e-05
1.778400e-09,9.198556e-05,7.104037e-05,9.198556e-05,7.104037e-05,9.198557e-05,1.116252e-05,7.420710e-05
1.778600e-09,9.203990e-05,7.136409e-05,9.203990e-05,7.136409e-05,9.203991e-05,1.137272e-05,7.304006e-05
1.778800e-09,9.202981e-05,7.234931e-05,9.202981e-05,7.234931e-05,9.202982e-05,1.168925e-05,7.199470e-05
1.779000e-09,9.196341e-05,7.388977e-05,9.196341e-05,7.388977e-05,9.196341e-05,1.208857e-05,7.122209e-05
1.779200e-09,9.185630e-05,7.581623e-05,9.185630e-05,7.581623e-05,9.185629e-05,1.253980e-05,7.083073e-05
1.779400e-09,9.172871e-05,7.791206e-05,9.172871e-05,7.791206e-05,9.172870e-05,1.300577e-05,7.087523e-05
1.779600e-09,9.160204e-05,7.993683e-05,9.160204e-05,7.993683e-05,9.160202e-05,1.344597e-05,7.135127e-05
1.779800e-09,9.149522e-05,8.165692e-05,9.149522e-05,8.165692e-05,9.149520e-05,1.382145e-05,7.219679e-05
1.780000e-09,9.142170e-05,8.287923e-05,9.142170e-05,8.287923e-05,9.142168e-05,1.410083e-05,7.329936e-05
1.780200e-09,9.138742e-05,8.348123e-05,9.138742e-05,8.348123e-05,9.138740e-05,1.426551e-05,7.451018e-05
1.780400e-09,9.139018e-05,8.343003e-05,9.139018e-05,8.343003e-05,9.139016e-05,1.431236e-05,7.566415e-05
1.780600e-09,9.142055e-05,8.278596e-05,9.142055e-05,8.278596e-05,9.142054e-05,1.425303e-05,7.660410e-05
1.780800e-09,9.146402e-05,8.168965e-05,9.146402e-05,8.168965e-05,9.146401e-05,1.411055e-05,7.720530e-05
1.781000e-09,9.150394e-05,8.033638e-05,9.150394e-05,8.033638e-05,9.150394e-05,1.391466e-05,7.739542e-05
1.781200e-09,9.152464e-05,7.894376e-05,9.152464e-05,7.894376e-05,9.152464e-05,1.369774e-05,7.716559e-05
1.781400e-09,9.151413e-05,7.771968e-05,9.151413e-05,7.771968e-05,9.151414e-05,1.349204e-05,7.657024e-05
1.781600e-09,9.146598e-05,7.683560e-05,9.146598e-05,7.683560e-05,9.146599e-05,1.332836e-05,7.571600e-05
1.781800e-09,9.138013e-05,7.640806e-05,9.138013e-05,7.640806e-05,9.138015e-05,1.323482e-05,7.474286e-05
1.782000e-09,9.126265e-05,7.648881e-05,9.126265e-05,7.648881e-05,9.126267e-05,1.323484e-05,7.380150e-05
1.782200e-09,9.112457e-05,7.706258e-05,9.112457e-05,7.706258e-05,9.112459e-05,1.334396e-05,7.303138e-05
1.782400e-09,9.097995e-05,7.805157e-05,9.097995e-05,7.805157e-05,9.097996e-05,1.356604e-05,7.254240e-05
1.782600e-09,9.084353e-05,7.932600e-05,9.084353e-05,7.932600e-05,9.084354e-05,1.389049e-05,7.240200e-05
1.782800e-09,9.072822e-05,8.072057e-05,9.072822e-05,8.072057e-05,9.072823e-05,1.429193e-05,7.262814e-05
1.783000e-09,9.064277e-05,8.205620e-05,9.064277e-05,8.205620e-05,9.064278e-05,1.473314e-05,7.318818e-05
1.783200e-09,9.059000e-05,8.316510e-05,9.059000e-05,8.316510e-05,9.058999e-05,1.517075e-05,7.400365e-05
1.783400e-09,9.056597e-05,8.391554e-05,9.056597e-05,8.391554e-05,9.056596e-05,1.556233e-05,7.496071e-05
1.783600e-09,9.056038e-05,8.423171e-05,9.056038e-05,8.423171e-05,9.056036e-05,1.587293e-05,7.592582e-05
1.783800e-09,9.055805e-05,8.410434e-05,9.055805e-05,8.410434e-05,9.055804e-05,1.607944e-05,7.676513e-05
1.784000e-09,9.054148e-05,8.359000e-05,9.054148e-05,8.359000e-05,9.054146e-05,1.617236e-05,7.736481e-05
1.784200e-09,9.049379e-05,8.279907e-05,9.049379e-05,8.279907e-05,9.049377e-05,1.615548e-05,7.764866e-05
1.784400e-09,9.040166e-05,8.187574e-05,9.040166e-05,8.187574e-05,9.040164e-05,1.604430e-05,7.758966e-05
1.784600e-09,9.025753e-05,8.097401e-05,9.025753e-05,8.097401e-05,9.025752e-05,1.586430e-05,7.721296e-05
1.784800e-09,9.006082e-05,8.023454e-05,9.006082e-05,8.023454e-05,9.006081e-05,1.564902e-05,7.659003e-05
1.785000e-09,8.981795e-05,7.976580e-05,8.981795e-05,7.976580e-05,8.981794e-05,1.543770e-05,7.582556e-05
1.785200e-09,8.954128e-05,7.963150e-05,8.954128e-05,7.963150e-05,8.954128e-05,1.527159e-05,7.504011e-05
1.785400e-09,8.924731e-05,7.984497e-05,8.924731e-05,7.984497e-05,8.924731e-05,1.518884e-05,7.435179e-05
1.785600e-09,8.895427e-05,8.037028e-05,8.895427e-05,8.037028e-05,8.895428e-05,1.521858e-05,7.385986e-05
1.785800e-09,8.867969e-05,8.112923e-05,8.867969e-05,8.112923e-05,8.867970e-05,1.537535e-05,7.363232e-05
1.786000e-09,8.843793e-05,8.201348e-05,8.843793e-05,8.201348e-05,8.843794e-05,1.565570e-05,7.369818e-05
1.786200e-09,8.823812e-05,8.290050e-05,8.823812e-05,8.290050e-05,8.823813e-05,1.603806e-05,7.404502e-05
1.786400e-09,8.808269e-05,8.367158e-05,8.808269e-05,8.367158e-05,8.808270e-05,1.648610e-05,7.462150e-05
1.786600e-09,8.796681e-05,8.422944e-05,8.796681e-05,8.422944e-05,8.796682e-05,1.695481e-05,7.534490e-05
1.786800e-09,8.787880e-05,8.451253e-05,8.787880e-05,8.451253e-05,8.787880e-05,1.739766e-05,7.611278e-05
1.787000e-09,8.780168e-05,8.450344e-05,8.780168e-05,8.450344e-05,8.780169e-05,1.777326e-05,7.681789e-05
1.787200e-09,8.771563e-05,8.422976e-05,8.771563e-05,8.422976e-05,8.771563e-05,1.805038e-05,7.736407e-05
1.787400e-09,8.760095e-05,8.375761e-05,8.760095e-05,8.375761e-05,8.760095e-05,1.821087e-05,7.768072e-05
1.787600e-09,8.744110e-05,8.317907e-05,8.744110e-05,8.317907e-05,8.744110e-05,1.825094e-05,7.773316e-05
1.787800e-09,8.722516e-05,8.259633e-05,8.722516e-05,8.259633e-05,8.722517e-05,1.818114e-05,7.752701e-05
1.788000e-09,8.694939e-05,8.210544e-05,8.694939e-05,8.210544e-05,8.694940e-05,1.802538e-05,7.710584e-05
1.788200e-09,8.661759e-05,8.178235e-05,8.661759e-05,8.178235e-05,8.661759e-05,1.781895e-05,7.654283e-05
1.788400e-09,8.624037e-05,8.167309e-05,8.624037e-05,8.167309e-05,8.624037e-05,1.760502e-05,7.592840e-05
1.788600e-09,8.583356e-05,8.178904e-05,8.583356e-05,8.178904e-05,8.583356e-05,1.742963e-05,7.535612e-05
1.788800e-09,8.541604e-05,8.210740e-05,8.541604e-05,8.210740e-05,8.541603e-05,1.733534e-05,7.490932e-05
1.789000e-09,8.500727e-05,8.257639e-05,8.500727e-05,8.257639e-05,8.500727e-05,1.735476e-05,7.465016e-05
1.789200e-09,8.462499e-05,8.312428e-05,8.462499e-05,8.312428e-05,8.462498e-05,1.750506e-05,7.461222e-05
1.789400e-09,8.428308e-05,8.367094e-05,8.428308e-05,8.367094e-05,8.428307e-05,1.778516e-05,7.479724e-05
1.789600e-09,8.398996e-05,8.414025e-05,8.398996e-05,8.414025e-05,8.398995e-05,1.817589e-05,7.517596e-05
1.789800e-09,8.374772e-05,8.447156e-05,8.374772e-05,8.447156e-05,8.374771e-05,1.864348e-05,7.569290e-05
1.790000e-09,8.355193e-05,8.462844e-05,8.355193e-05,8.462844e-05,8.355193e-05,1.914509e-05,7.627463e-05
1.790200e-09,8.339253e-05,8.460324e-05,8.339253e-05,8.460324e-05,8.339252e-05,1.963536e-05,7.684042e-05
1.790400e-09,8.325541e-05,8.441680e-05,8.325541e-05,8.441680e-05,8.325541e-05,2.007260e-05,7.731412e-05
1.790600e-09,8.312475e-05,8.411356e-05,8.312475e-05,8.411356e-05,8.312475e-05,2.042377e-05,7.763523e-05
1.790800e-09,8.298554e-05,8.375317e-05,8.298554e-05,8.375317e-05,8.298554e-05,2.066797e-05,7.776757e-05
1.791000e-09,8.282597e-05,8.340006e-05,8.282597e-05,8.340006e-05,8.282597e-05,2.079853e-05,7.770393e-05
1.791200e-09,8.263925e-05,8.311314e-05,8.263925e-05,8.311314e-05,8.263926e-05,2.082367e-05,7.746600e-05
1.791400e-09,8.242450e-05,8.293689e-05,8.242450e-05,8.293689e-05,8.242451e-05,2.076582e-05,7.709984e-05
1.791600e-09,8.218670e-05,8.289548e-05,8.218670e-05,8.289548e-05,8.218671e-05,2.065957e-05,7.666783e-05
1.791800e-09,8.193569e-05,8.299028e-05,8.193569e-05,8.299028e-05,8.193570e-05,2.054781e-05,7.623879e-05
1.792000e-09,8.168452e-05,8.320104e-05,8.168452e-05,8.320104e-05,8.168453e-05,2.047651e-05,7.587785e-05
1.792200e-09,8.144736e-05,8.349030e-05,8.144736e-05,8.349030e-05,8.144737e-05,2.048849e-05,7.563765e-05
1.792400e-09,8.123732e-05,8.381022e-05,8.123732e-05,8.381022e-05,8.123733e-05,2.061720e-05,7.555182e-05
1.792600e-09,8.106444e-05,8.411064e-05,8.106444e-05,8.411064e-05,8.106444e-05,2.088178e-05,7.563145e-05
1.792800e-09,8.093407e-05,8.434716e-05,8.093407e-05,8.434716e-05,8.093407e-05,2.128423e-05,7.586459e-05
1.793000e-09,8.084591e-05,8.448800e-05,8.084591e-05,8.448800e-05,8.084591e-05,2.180926e-05,7.621886e-05
1.793200e-09,8.079375e-05,8.451838e-05,8.079375e-05,8.451838e-05,8.079375e-05,2.242671e-05,7.664653e-05
1.793400e-09,8.076614e-05,8.444200e-05,8.076614e-05,8.444200e-05,8.076614e-05,2.309602e-05,7.709171e-05
1.793600e-09,8.074789e-05,8.427940e-05,8.074789e-05,8.427940e-05,8.074788e-05,2.377158e-05,7.749836e-05
1.793800e-09,8.072217e-05,8.406367e-05,8.072217e-05,8.406367e-05,8.072216e-05,2.440842e-05,7.781834e-05
1.794000e-09,8.067310e-05,8.383430e-05,8.067310e-05,8.383430e-05,8.067309e-05,2.496732e-05,7.801793e-05
1.794200e-09,8.058818e-05,8.363044e-05,8.058818e-05,8.363044e-05,8.058818e-05,2.541904e-05,7.808210e-05
1.794400e-09,8.046026e-05,8.348458e-05,8.046026e-05,8.348458e-05,8.046025e-05,2.574752e-05,7.801572e-05
1.794600e-09,8.028862e-05,8.341763e-05,8.028862e-05,8.341763e-05,8.028861e-05,2.595179e-05,7.784178e-05
1.794800e-09,8.007909e-05,8.343620e-05,8.007909e-05,8.343620e-05,8.007909e-05,2.604652e-05,7.759689e-05
1.795000e-09,7.984309e-05,8.353222e-05,7.984309e-05,8.353222e-05,7.984309e-05,2.606092e-05,7.732529e-05
1.795200e-09,7.959585e-05,8.368503e-05,7.959585e-05,8.368503e-05,7.959585e-05,2.603585e-05,7.707204e-05
1.795400e-09,7.935419e-05,8.386533e-05,7.935419e-05,8.386533e-05,7.935419e-05,2.601929e-05,7.687684e-05
1.795600e-09,7.913420e-05,8.404038e-05,7.913420e-05,8.404038e-05,7.913420e-05,2.606049e-05,7.676906e-05
1.795800e-09,7.894906e-05,8.417965e-05,7.894906e-05,8.417965e-05,7.894906e-05,2.620367e-05,7.676456e-05
1.796000e-09,7.880748e-05,8.425975e-05,7.880748e-05,8.425975e-05,7.880748e-05,2.648229e-05,7.686463e-05
1.796200e-09,7.871264e-05,8.426806e-05,7.871264e-05,8.426806e-05,7.871264e-05,2.691461e-05,7.705693e-05
1.796400e-09,7.866199e-05,8.420434e-05,7.866199e-05,8.420434e-05,7.866199e-05,2.750149e-05,7.731809e-05
1.796600e-09,7.864766e-05,8.408025e-05,7.864766e-05,8.408025e-05,7.864767e-05,2.822652e-05,7.761767e-05
1.796800e-09,7.865765e-05,8.391676e-05,7.865765e-05,8.391676e-05,7.865766e-05,2.905841e-05,7.792275e-05
1.797000e-09,7.867745e-05,8.374030e-05,7.867745e-05,8.374030e-05,7.867746e-05,2.995512e-05,7.820255e-05
1.797200e-09,7.869205e-05,8.357803e-05,7.869205e-05,8.357803e-05,7.869205e-05,3.086911e-05,7.843248e-05
1.797400e-09,7.868796e-05,8.345335e-05,7.868796e-05,8.345335e-05,7.868796e-05,3.175288e-05,7.859694e-05
1.797600e-09,7.865504e-05,8.338215e-05,7.865504e-05,8.338215e-05,7.865504e-05,3.256432e-05,7.869067e-05
1.797800e-09,7.858769e-05,8.337056e-05,7.858769e-05,8.337056e-05,7.858769e-05,3.327122e-05,7.871846e-05
1.798000e-09,7.848540e-05,8.341431e-05,7.848540e-05,8.341431e-05,7.848539e-05,3.385471e-05,7.869344e-05
1.798200e-09,7.835241e-05,8.349986e-05,7.835241e-05,8.349986e-05,7.835240e-05,3.431120e-05,7.863434e-05
1.798400e-09,7.819675e-05,8.360699e-05,7.819675e-05,8.360699e-05,7.819674e-05,3.465278e-05,7.856223e-05
1.798600e-09,7.802867e-05,8.371236e-05,7.802867e-05,8.371236e-05,7.802866e-05,3.490583e-05,7.849739e-05
1.798800e-09,7.785895e-05,8.379349e-05,7.785895e-05,8.379349e-05,7.785894e-05,3.510803e-05,7.845657e-05
1.799000e-09,7.769728e-05,8.383246e-05,7.769728e-05,8.383246e-05,7.769728e-05,3.530397e-05,7.845130e-05
1.799200e-09,7.755101e-05,8.381867e-05,7.755101e-05,8.381867e-05,7.755101e-05,3.554001e-05,7.848702e-05
1.799400e-09,7.742441e-05,8.375040e-05,7.742441e-05,8.375040e-05,7.742441e-05,3.585874e-05,7.856341e-05
1.799600e-09,7.731855e-05,8.363471e-05,7.731855e-05,8.363471e-05,7.731855e-05,3.629419e-05,7.867533e-05
1.799800e-09,7.723164e-05,8.348596e-05,7.723164e-05,8.348596e-05,7.723164e-05,3.686803e-05,7.881449e-05
1.800000e-09,7.715981e-05,8.332319e-05,7.715981e-05,8.332319e-05,7.715982e-05,3.758755e-05,7.897118e-05
1.800200e-09,7.709809e-05,8.316676e-05,7.709809e-05,8.316676e-05,7.709810e-05,3.844541e-05,7.913599e-05
1.800400e-09,7.704139e-05,8.303497e-05,7.704139e-05,8.303497e-05,7.704140e-05,3.942126e-05,7.930115e-05
1.800600e-09,7.698533e-05,8.294113e-05,7.698533e-05,8.294113e-05,7.698534e-05,4.048471e-05,7.946128e-05
1.800800e-09,7.692683e-05,8.289157e-05,7.692683e-05,8.289157e-05,7.692684e-05,4.159926e-05,7.961363e-05
1.801000e-09,7.686433e-05,8.288481e-05,7.686433e-05,8.288481e-05,7.686433e-05,4.272665e-05,7.975773e-05
1.801200e-09,7.679765e-05,8.291215e-05,7.679765e-05,8.291215e-05,7.679765e-05,4.383097e-05,7.989464e-05
1.801400e-09,7.672760e-05,8.295931e-05,7.672760e-05,8.295931e-05,7.672760e-05,4.488224e-05,8.002610e-05
1.801600e-09,7.665540e-05,8.300907e-05,7.665540e-05,8.300907e-05,7.665540e-05,4.585894e-05,8.015364e-05
1.801800e-09,7.658203e-05,8.304419e-05,7.658203e-05,8.304419e-05,7.658203e-05,4.674956e-05,8.027797e-05
1.802000e-09,7.650776e-05,8.305032e-05,7.650776e-05,8.305032e-05,7.650775e-05,4.755283e-05,8.039865e-05
1.802200e-09,7.643186e-05,8.301831e-05,7.643186e-05,8.301831e-05,7.643185e-05,4.827690e-05,8.051423e-05
1.802400e-09,7.635267e-05,8.294550e-05,7.635267e-05,8.294550e-05,7.635267e-05,4.893759e-05,8.062266e-05
1.802600e-09,7.626796e-05,8.283597e-05,7.626796e-05,8.283597e-05,7.626796e-05,4.955597e-05,8.072196e-05
1.802800e-09,7.617547e-05,8.269956e-05,7.617547e-05,8.269956e-05,7.617547e-05,5.015569e-05,8.081092e-05
1.803000e-09,7.607361e-05,8.255002e-05,7.607361e-05,8.255002e-05,7.607361e-05,5.076027e-05,8.088973e-05
1.803200e-09,7.596209e-05,8.240257e-05,7.596209e-05,8.240257e-05,7.596210e-05,5.139080e-05,8.096032e-05
1.803400e-09,7.584235e-05,8.227130e-05,7.584235e-05,8.227130e-05,7.584236e-05,5.206421e-05,8.102638e-05
1.803600e-09,7.571762e-05,8.216696e-05,7.571762e-05,8.216696e-05,7.571763e-05,5.279222e-05,8.109300e-05
1.803800e-09,7.559266e-05,8.209524e-05,7.559266e-05,8.209524e-05,7.559266e-05,5.358095e-05,8.116597e-05
1.804000e-09,7.547312e-05,8.205609e-05,7.547312e-05,8.205609e-05,7.547313e-05,5.443115e-05,8.125097e-05
1.804200e-09,7.536470e-05,8.204394e-05,7.536470e-05,8.204394e-05,7.536470e-05,5.533878e-05,8.135261e-05
1.804400e-09,7.527213e-05,8.204882e-05,7.527213e-05,8.204882e-05,7.527213e-05,5.629583e-05,8.147362e-05
1.804600e-09,7.519829e-05,8.205820e-05,7.519829e-05,8.205820e-05,7.519829e-05,5.729127e-05,8.161435e-05
1.804800e-09,7.514357e-05,8.205918e-05,7.514357e-05,8.205918e-05,7.514357e-05,5.831185e-05,8.177252e-05
1.805000e-09,7.510562e-05,8.204066e-05,7.510562e-05,8.204066e-05,7.510561e-05,5.934286e-05,8.194346e-05
1.805200e-09,7.507951e-05,8.199520e-05,7.507951e-05,8.199520e-05,7.507950e-05,6.036884e-05,8.212063e-05
1.805400e-09,7.505844e-05,8.192010e-05,7.505844e-05,8.192010e-05,7.505843e-05,6.137418e-05,8.229650e-05
1.805600e-09,7.503470e-05,8.181775e-05,7.503470e-05,8.181775e-05,7.503470e-05,6.234380e-05,8.246349e-05
1.805800e-09,7.500093e-05,8.169503e-05,7.500093e-05,8.169503e-05,7.500093e-05,6.326390e-05,8.261496e-05
1.806000e-09,7.495126e-05,8.156200e-05,7.495126e-05,8.156200e-05,7.495126e-05,6.412288e-05,8.274602e-05
1.806200e-09,7.488229e-05,8.143012e-05,7.488229e-05,8.143012e-05,7.488229e-05,6.491227e-05,8.285410e-05
1.806400e-09,7.479367e-05,8.131021e-05,7.479367e-05,8.131021e-05,7.479367e-05,6.562771e-05,8.293912e-05
1.806600e-09,7.468816e-05,8.121072e-05,7.468816e-05,8.121072e-05,7.468816e-05,6.626974e-05,8.300338e-05
1.806800e-09,7.457115e-05,8.113635e-05,7.457115e-05,8.113635e-05,7.457115e-05,6.684429e-05,8.305111e-05
1.807000e-09,7.444978e-05,8.108741e-05,7.444978e-05,8.108741e-05,7.444979e-05,6.736264e-05,8.308783e-05
1.807200e-09,7.433180e-05,8.105993e-05,7.433180e-05,8.105993e-05,7.433180e-05,6.784076e-05,8.311959e-05
1.807400e-09,7.422429e-05,8.104644e-05,7.422429e-05,8.104644e-05,7.422430e-05,6.829803e-05,8.315229e-05
1.807600e-09,7.413263e-05,8.103739e-05,7.413263e-05,8.103739e-05,7.413263e-05,6.875538e-05,8.319102e-05
1.807800e-09,7.405969e-05,8.102281e-05,7.405969e-05,8.102281e-05,7.405969e-05,6.923301e-05,8.323961e-05
1.808000e-09,7.400554e-05,8.099402e-05,7.400554e-05,8.099402e-05,7.400554e-05,6.974802e-05,8.330047e-05
1.808200e-09,7.396758e-05,8.094502e-05,7.396758e-05,8.094502e-05,7.396757e-05,7.031219e-05,8.337442e-05
1.808400e-09,7.394109e-05,8.087346e-05,7.394109e-05,8.087346e-05,7.394109e-05,7.093032e-05,8.346090e-05
1.808600e-09,7.392019e-05,8.078090e-05,7.392019e-05,8.078090e-05,7.392019e-05,7.159926e-05,8.355807e-05
1.808800e-09,7.389881e-05,8.067241e-05,7.389881e-05,8.067241e-05,7.389880e-05,7.230801e-05,8.366315e-05
1.809000e-09,7.387168e-05,8.055560e-05,7.387168e-05,8.055560e-05,7.387167e-05,7.303880e-05,8.377265e-05
1.809200e-09,7.383513e-05,8.043925e-05,7.383513e-05,8.043925e-05,7.383513e-05,7.376919e-05,8.388265e-05
1.809400e-09,7.378751e-05,8.033175e-05,7.378751e-05,8.033175e-05,7.378751e-05,7.447489e-05,8.398911e-05
1.809600e-09,7.372920e-05,8.023968e-05,7.372920e-05,8.023968e-05,7.372920e-05,7.513294e-05,8.408809e-05
1.809800e-09,7.366229e-05,8.016673e-05,7.366229e-05,8.016673e-05,7.366229e-05,7.572491e-05,8.417606e-05
1.810000e-09,7.358994e-05,8.011308e-05,7.358994e-05,8.011308e-05,7.358995e-05,7.623947e-05,8.425019e-05
1.810200e-09,7.351568e-05,8.007551e-05,7.351568e-05,8.007551e-05,7.351569e-05,7.667397e-05,8.430866e-05
1.810400e-09,7.344265e-05,8.004798e-05,7.344265e-05,8.004798e-05,7.344265e-05,7.703491e-05,8.435092e-05
1.810600e-09,7.337308e-05,8.002275e-05,7.337308e-05,8.002275e-05,7.337308e-05,7.733689e-05,8.437785e-05
1.810800e-09,7.330801e-05,7.999173e-05,7.330801e-05,7.999173e-05,7.330801e-05,7.760052e-05,8.439189e-05
1.811000e-09,7.324736e-05,7.994792e-05,7.324736e-05,7.994792e-05,7.324736e-05,7.784941e-05,8.439684e-05
1.811200e-09,7.319014e-05,7.988656e-05,7.319014e-05,7.988656e-05,7.319014e-05,7.810677e-05,8.439762e-05
1.811400e-09,7.313497e-05,7.980589e-05,7.313497e-05,7.980589e-05,7.313497e-05,7.839221e-05,8.439970e-05
1.811600e-09,7.308050e-05,7.970743e-05,7.308050e-05,7.970743e-05,7.308050e-05,7.871915e-05,8.440851e-05
1.811800e-09,7.302590e-05,7.959559e-05,7.302590e-05,7.959559e-05,7.302590e-05,7.909320e-05,8.442868e-05
1.812000e-09,7.297106e-05,7.947691e-05,7.297106e-05,7.947691e-05,7.297105e-05,7.951177e-05,8.446336e-05
1.812200e-09,7.291660e-05,7.935883e-05,7.291660e-05,7.935883e-05,7.291660e-05,7.996490e-05,8.451370e-05
1.812400e-09,7.286371e-05,7.924844e-05,7.286371e-05,7.924844e-05,7.286371e-05,8.043707e-05,8.457851e-05
1.812600e-09,7.281373e-05,7.915129e-05,7.281373e-05,7.915129e-05,7.281373e-05,8.090979e-05,8.465433e-05
1.812800e-09,7.276769e-05,7.907040e-05,7.276769e-05,7.907040e-05,7.276769e-05,8.136451e-05,8.473583e-05
1.813000e-09,7.272592e-05,7.900586e-05,7.272592e-05,7.900586e-05,7.272592e-05,8.178533e-05,8.481644e-05
1.813200e-09,7.268772e-05,7.895477e-05,7.268772e-05,7.895477e-05,7.268773e-05,8.216122e-05,8.488936e-05
1.813400e-09,7.265136e-05,7.891181e-05,7.265136e-05,7.891181e-05,7.265136e-05,8.248729e-05,8.494851e-05
1.813600e-09,7.261422e-05,7.887015e-05,7.261422e-05,7.887015e-05,7.261423e-05,8.276505e-05,8.498953e-05
1.813800e-09,7.257326e-05,7.882263e-05,7.257326e-05,7.882263e-05,7.257326e-05,8.300169e-05,8.501046e-05
1.814000e-09,7.252556e-05,7.876291e-05,7.252556e-05,7.876291e-05,7.252557e-05,8.320845e-05,8.501210e-05
1.814200e-09,7.246894e-05,7.868659e-05,7.246894e-05,7.868659e-05,7.246894e-05,8.339857e-05,8.499794e-05
1.814400e-09,7.240243e-05,7.859183e-05,7.240243e-05,7.859183e-05,7.240243e-05,8.358511e-05,8.497363e-05
1.814600e-09,7.232660e-05,7.847965e-05,7.232660e-05,7.847965e-05,7.232660e-05,8.377901e-05,8.494613e-05
1.814800e-09,7.224355e-05,7.835366e-05,7.224355e-05,7.835366e-05,7.224355e-05,8.398779e-05,8.492259e-05
1.815000e-09,7.215663e-05,7.821943e-05,7.215663e-05,7.821943e-05,7.215663e-05,8.421485e-05,8.490927e-05
1.815200e-09,7.206991e-05,7.808350e-05,7.206991e-05,7.808350e-05,7.206991e-05,8.445961e-05,8.491050e-05
1.815400e-09,7.198753e-05,7.795227e-05,7.198753e-05,7.795227e-05,7.198753e-05,8.471817e-05,8.492811e-05
1.815600e-09,7.191294e-05,7.783099e-05,7.191294e-05,7.783099e-05,7.191294e-05,8.498449e-05,8.496106e-05
1.815800e-09,7.184832e-05,7.772289e-05,7.184832e-05,7.772289e-05,7.184831e-05,8.525160e-05,8.500576e-05
1.816000e-09,7.179415e-05,7.762873e-05,7.179415e-05,7.762873e-05,7.179415e-05,8.551285e-05,8.505662e-05
1.816200e-09,7.174910e-05,7.754673e-05,7.174910e-05,7.754673e-05,7.174910e-05,8.576281e-05,8.510705e-05
1.816400e-09,7.171021e-05,7.747289e-05,7.171021e-05,7.747289e-05,7.171021e-05,8.599784e-05,8.515050e-05
1.816600e-09,7.167332e-05,7.740173e-05,7.167332e-05,7.740173e-05,7.167333e-05,8.621614e-05,8.518156e-05
1.816800e-09,7.163377e-05,7.732717e-05,7.163377e-05,7.732717e-05,7.163377e-05,8.641761e-05,8.519679e-05
1.817000e-09,7.158705e-05,7.724350e-05,7.158705e-05,7.724350e-05,7.158705e-05,8.660333e-05,8.519519e-05
1.817200e-09,7.152955e-05,7.714624e-05,7.152955e-05,7.714624e-05,7.152955e-05,8.677511e-05,8.517829e-05
1.817400e-09,7.145904e-05,7.703282e-05,7.145904e-05,7.703282e-05,7.145904e-05,8.693493e-05,8.514976e-05
1.817600e-09,7.137497e-05,7.690290e-05,7.137497e-05,7.690290e-05,7.137497e-05,8.708470e-05,8.511471e-05
1.817800e-09,7.127847e-05,7.675828e-05,7.127847e-05,7.675828e-05,7.127847e-05,8.722611e-05,8.507879e-05
1.818000e-09,7.117213e-05,7.660255e-05,7.117213e-05,7.660255e-05,7.117213e-05,8.736068e-05,8.504719e-05
1.818200e-09,7.105946e-05,7.644044e-05,7.105946e-05,7.644044e-05,7.105946e-05,8.748991e-05,8.502383e-05
1.818400e-09,7.094438e-05,7.627705e-05,7.094438e-05,7.627705e-05,7.094438e-05,8.761540e-05,8.501079e-05
1.818600e-09,7.083057e-05,7.611701e-05,7.083057e-05,7.611701e-05,7.083057e-05,8.773896e-05,8.500806e-05
1.818800e-09,7.072095e-05,7.596385e-05,7.072095e-05,7.596385e-05,7.072095e-05,8.786245e-05,8.501368e-05
1.819000e-09,7.061729e-05,7.581948e-05,7.061729e-05,7.581948e-05,7.061729e-05,8.798760e-05,8.502422e-05
1.819200e-09,7.052001e-05,7.568399e-05,7.052001e-05,7.568399e-05,7.052001e-05,8.811566e-05,8.503544e-05
1.819400e-09,7.042818e-05,7.555574e-05,7.042818e-05,7.555574e-05,7.042817e-05,8.824705e-05,8.504308e-05
