time,"I(ROUT)"
4.910000e-10,-1.580968e-06
4.912000e-10,-1.654801e-06
4.914000e-10,-1.729485e-06
4.916000e-10,-1.803259e-06
4.918000e-10,-1.874468e-06
4.920000e-10,-1.941877e-06
4.922000e-10,-2.004899e-06
4.924000e-10,-2.063692e-06
4.926000e-10,-2.119116e-06
4.928000e-10,-2.172549e-06
4.930000e-10,-2.225599e-06
4.932000e-10,-2.279789e-06
4.934000e-10,-2.336251e-06
4.936000e-10,-2.395515e-06
4.938000e-10,-2.457418e-06
4.940000e-10,-2.521165e-06
4.942000e-10,-2.585507e-06
4.944000e-10,-2.649015e-06
4.946000e-10,-2.710388e-06
4.948000e-10,-2.768717e-06
4.950000e-10,-2.823670e-06
4.952000e-10,-2.875539e-06
4.954000e-10,-2.925163e-06
4.956000e-10,-2.973727e-06
4.958000e-10,-3.022501e-06
4.960000e-10,-3.072557e-06
4.962000e-10,-3.124551e-06
4.964000e-10,-3.178589e-06
4.966000e-10,-3.234232e-06
4.968000e-10,-3.290612e-06
4.970000e-10,-3.346642e-06
4.972000e-10,-3.401270e-06
4.974000e-10,-3.453715e-06
4.976000e-10,-3.503635e-06
4.978000e-10,-3.551183e-06
4.980000e-10,-3.596958e-06
4.982000e-10,-3.641846e-06
4.984000e-10,-3.686806e-06
4.986000e-10,-3.732647e-06
4.988000e-10,-3.779845e-06
4.990000e-10,-3.828449e-06
4.992000e-10,-3.878090e-06
4.994000e-10,-3.928087e-06
4.996000e-10,-3.977623e-06
4.998000e-10,-4.025945e-06
5.000000e-10,-4.072544e-06
5.002000e-10,-4.117264e-06
5.004000e-10,-4.160321e-06
5.006000e-10,-4.202239e-06
5.008000e-10,-4.243703e-06
5.010000e-10,-4.285388e-06
5.012000e-10,-4.327795e-06
5.014000e-10,-4.371139e-06
5.016000e-10,-4.415307e-06
5.018000e-10,-4.459909e-06
5.020000e-10,-4.504384e-06
5.022000e-10,-4.548153e-06
5.024000e-10,-4.590763e-06
5.026000e-10,-4.631991e-06
5.028000e-10,-4.671892e-06
5.030000e-10,-4.710770e-06
5.032000e-10,-4.749085e-06
5.034000e-10,-4.787331e-06
5.036000e-10,-4.825909e-06
5.038000e-10,-4.865030e-06
5.040000e-10,-4.904671e-06
5.042000e-10,-4.944598e-06
5.044000e-10,-4.984435e-06
5.046000e-10,-5.023770e-06
5.048000e-10,-5.062265e-06
5.050000e-10,-5.099736e-06
5.052000e-10,-5.136196e-06
5.054000e-10,-5.171836e-06
5.056000e-10,-5.206968e-06
5.058000e-10,-5.241935e-06
5.060000e-10,-5.277019e-06
5.062000e-10,-5.312374e-06
5.064000e-10,-5.347990e-06
5.066000e-10,-5.383708e-06
5.068000e-10,-5.419270e-06
5.070000e-10,-5.454395e-06
5.072000e-10,-5.488853e-06
5.074000e-10,-5.522524e-06
5.076000e-10,-5.555423e-06
5.078000e-10,-5.587686e-06
5.080000e-10,-5.619530e-06
5.082000e-10,-5.651185e-06
5.084000e-10,-5.682833e-06
5.086000e-10,-5.714568e-06
5.088000e-10,-5.746366e-06
5.090000e-10,-5.778111e-06
5.092000e-10,-5.809622e-06
5.094000e-10,-5.840712e-06
5.096000e-10,-5.871239e-06
5.098000e-10,-5.901136e-06
5.100000e-10,-5.930431e-06
5.102000e-10,-5.959229e-06
5.104000e-10,-5.987677e-06
5.106000e-10,-6.015926e-06
5.108000e-10,-6.044087e-06
5.110000e-10,-6.072202e-06
5.112000e-10,-6.100240e-06
5.114000e-10,-6.128109e-06
5.116000e-10,-6.155686e-06
5.118000e-10,-6.182851e-06
5.120000e-10,-6.209523e-06
5.122000e-10,-6.235673e-06
5.124000e-10,-6.261337e-06
5.126000e-10,-6.286594e-06
5.128000e-10,-6.311545e-06
5.130000e-10,-6.336283e-06
5.132000e-10,-6.360868e-06
5.134000e-10,-6.385312e-06
5.136000e-10,-6.409583e-06
5.138000e-10,-6.433608e-06
5.140000e-10,-6.457308e-06
5.142000e-10,-6.480608e-06
5.144000e-10,-6.503466e-06
5.146000e-10,-6.525880e-06
5.148000e-10,-6.547881e-06
5.150000e-10,-6.569530e-06
5.152000e-10,-6.590892e-06
5.154000e-10,-6.612022e-06
5.156000e-10,-6.632948e-06
5.158000e-10,-6.653667e-06
5.160000e-10,-6.674149e-06
5.162000e-10,-6.694342e-06
5.164000e-10,-6.714194e-06
5.166000e-10,-6.733664e-06
5.168000e-10,-6.752734e-06
5.170000e-10,-6.771409e-06
5.172000e-10,-6.789720e-06
5.174000e-10,-6.807708e-06
5.176000e-10,-6.825413e-06
5.178000e-10,-6.842866e-06
5.180000e-10,-6.860079e-06
5.182000e-10,-6.877042e-06
5.184000e-10,-6.893730e-06
5.186000e-10,-6.910109e-06
5.188000e-10,-6.926147e-06
5.190000e-10,-6.941822e-06
5.192000e-10,-6.957129e-06
5.194000e-10,-6.972078e-06
5.196000e-10,-6.986691e-06
5.198000e-10,-7.000996e-06
5.200000e-10,-7.015019e-06
5.202000e-10,-7.028775e-06
5.204000e-10,-7.042268e-06
5.206000e-10,-7.055487e-06
5.208000e-10,-7.068415e-06
5.210000e-10,-7.081030e-06
5.212000e-10,-7.093313e-06
5.214000e-10,-7.105254e-06
5.216000e-10,-7.116854e-06
5.218000e-10,-7.128122e-06
5.220000e-10,-7.139076e-06
5.222000e-10,-7.149733e-06
5.224000e-10,-7.160109e-06
5.226000e-10,-7.170213e-06
5.228000e-10,-7.180044e-06
5.230000e-10,-7.189595e-06
5.232000e-10,-7.198854e-06
5.234000e-10,-7.207808e-06
5.236000e-10,-7.216447e-06
5.238000e-10,-7.224767e-06
5.240000e-10,-7.232771e-06
5.242000e-10,-7.240468e-06
5.244000e-10,-7.247869e-06
5.246000e-10,-7.254989e-06
5.248000e-10,-7.261835e-06
5.250000e-10,-7.268414e-06
5.252000e-10,-7.274725e-06
5.254000e-10,-7.280764e-06
5.256000e-10,-7.286523e-06
5.258000e-10,-7.291995e-06
5.260000e-10,-7.297176e-06
5.262000e-10,-7.302065e-06
5.264000e-10,-7.306667e-06
5.266000e-10,-7.310988e-06
5.268000e-10,-7.315038e-06
5.270000e-10,-7.318826e-06
5.272000e-10,-7.322359e-06
5.274000e-10,-7.325642e-06
5.276000e-10,-7.328674e-06
5.278000e-10,-7.331454e-06
5.280000e-10,-7.333979e-06
5.282000e-10,-7.336245e-06
5.284000e-10,-7.338252e-06
5.286000e-10,-7.340001e-06
5.288000e-10,-7.341495e-06
5.290000e-10,-7.342743e-06
5.292000e-10,-7.343752e-06
5.294000e-10,-7.344528e-06
5.296000e-10,-7.345078e-06
5.298000e-10,-7.345407e-06
5.300000e-10,-7.345515e-06
5.302000e-10,-7.345404e-06
5.304000e-10,-7.345073e-06
5.306000e-10,-7.344521e-06
5.308000e-10,-7.343751e-06
5.310000e-10,-7.342764e-06
5.312000e-10,-7.341566e-06
5.314000e-10,-7.340163e-06
5.316000e-10,-7.338561e-06
5.318000e-10,-7.336767e-06
5.320000e-10,-7.334787e-06
5.322000e-10,-7.332626e-06
5.324000e-10,-7.330287e-06
5.326000e-10,-7.327772e-06
5.328000e-10,-7.325083e-06
5.330000e-10,-7.322222e-06
5.332000e-10,-7.319191e-06
5.334000e-10,-7.315995e-06
5.336000e-10,-7.312638e-06
5.338000e-10,-7.309127e-06
5.340000e-10,-7.305467e-06
5.342000e-10,-7.301666e-06
5.344000e-10,-7.297730e-06
5.346000e-10,-7.293663e-06
5.348000e-10,-7.289470e-06
5.350000e-10,-7.285155e-06
5.352000e-10,-7.280721e-06
5.354000e-10,-7.276172e-06
5.356000e-10,-7.271510e-06
5.358000e-10,-7.266742e-06
5.360000e-10,-7.261871e-06
5.362000e-10,-7.256904e-06
5.364000e-10,-7.251848e-06
5.366000e-10,-7.246708e-06
5.368000e-10,-7.241491e-06
5.370000e-10,-7.236203e-06
5.372000e-10,-7.230849e-06
5.374000e-10,-7.225433e-06
5.376000e-10,-7.219959e-06
5.378000e-10,-7.214433e-06
5.380000e-10,-7.208858e-06
5.382000e-10,-7.203239e-06
5.384000e-10,-7.197581e-06
5.386000e-10,-7.191891e-06
5.388000e-10,-7.186174e-06
5.390000e-10,-7.180437e-06
5.392000e-10,-7.174685e-06
5.394000e-10,-7.168925e-06
5.396000e-10,-7.163161e-06
5.398000e-10,-7.157400e-06
5.400000e-10,-7.151645e-06
5.402000e-10,-7.145901e-06
5.404000e-10,-7.140172e-06
5.406000e-10,-7.134464e-06
5.408000e-10,-7.128782e-06
5.410000e-10,-7.123130e-06
5.412000e-10,-7.117514e-06
5.414000e-10,-7.111941e-06
5.416000e-10,-7.106415e-06
5.418000e-10,-7.100941e-06
5.420000e-10,-7.095526e-06
5.422000e-10,-7.090174e-06
5.424000e-10,-7.084888e-06
5.426000e-10,-7.079674e-06
5.428000e-10,-7.074536e-06
5.430000e-10,-7.069477e-06
5.432000e-10,-7.064503e-06
5.434000e-10,-7.059618e-06
5.436000e-10,-7.054825e-06
5.438000e-10,-7.050130e-06
5.440000e-10,-7.045538e-06
5.442000e-10,-7.041052e-06
5.444000e-10,-7.036678e-06
5.446000e-10,-7.032418e-06
5.448000e-10,-7.028277e-06
5.450000e-10,-7.024258e-06
5.452000e-10,-7.020364e-06
5.454000e-10,-7.016598e-06
5.456000e-10,-7.012964e-06
5.458000e-10,-7.009465e-06
5.460000e-10,-7.006103e-06
5.462000e-10,-7.002882e-06
5.464000e-10,-6.999806e-06
5.466000e-10,-6.996877e-06
5.468000e-10,-6.994097e-06
5.470000e-10,-6.991470e-06
5.472000e-10,-6.988998e-06
5.474000e-10,-6.986682e-06
5.476000e-10,-6.984525e-06
5.478000e-10,-6.982529e-06
5.480000e-10,-6.980694e-06
5.482000e-10,-6.979023e-06
5.484000e-10,-6.977516e-06
5.486000e-10,-6.976176e-06
5.488000e-10,-6.975004e-06
5.490000e-10,-6.974000e-06
5.492000e-10,-6.973167e-06
5.494000e-10,-6.972504e-06
5.496000e-10,-6.972012e-06
5.498000e-10,-6.971692e-06
5.500000e-10,-6.971544e-06
5.502000e-10,-6.971568e-06
5.504000e-10,-6.971763e-06
5.506000e-10,-6.972130e-06
5.508000e-10,-6.972667e-06
5.510000e-10,-6.973375e-06
5.512000e-10,-6.974253e-06
5.514000e-10,-6.975300e-06
5.516000e-10,-6.976515e-06
5.518000e-10,-6.977898e-06
5.520000e-10,-6.979447e-06
5.522000e-10,-6.981160e-06
5.524000e-10,-6.983037e-06
5.526000e-10,-6.985075e-06
5.528000e-10,-6.987272e-06
5.530000e-10,-6.989627e-06
5.532000e-10,-6.992136e-06
5.534000e-10,-6.994799e-06
5.536000e-10,-6.997612e-06
5.538000e-10,-7.000573e-06
5.540000e-10,-7.003679e-06
5.542000e-10,-7.006929e-06
5.544000e-10,-7.010317e-06
5.546000e-10,-7.013843e-06
5.548000e-10,-7.017502e-06
5.550000e-10,-7.021292e-06
5.552000e-10,-7.025208e-06
5.554000e-10,-7.029248e-06
5.556000e-10,-7.033407e-06
5.558000e-10,-7.037682e-06
5.560000e-10,-7.042069e-06
5.562000e-10,-7.046564e-06
5.564000e-10,-7.051162e-06
5.566000e-10,-7.055861e-06
5.568000e-10,-7.060656e-06
5.570000e-10,-7.065541e-06
5.572000e-10,-7.070514e-06
5.574000e-10,-7.075570e-06
5.576000e-10,-7.080704e-06
5.578000e-10,-7.085910e-06
5.580000e-10,-7.091186e-06
5.582000e-10,-7.096525e-06
5.584000e-10,-7.101923e-06
5.586000e-10,-7.107375e-06
5.588000e-10,-7.112876e-06
5.590000e-10,-7.118422e-06
5.592000e-10,-7.124006e-06
5.594000e-10,-7.129625e-06
5.596000e-10,-7.135273e-06
5.598000e-10,-7.140944e-06
5.600000e-10,-7.146634e-06
5.602000e-10,-7.152338e-06
5.604000e-10,-7.158049e-06
5.606000e-10,-7.163764e-06
5.608000e-10,-7.169476e-06
5.610000e-10,-7.175180e-06
5.612000e-10,-7.180870e-06
5.614000e-10,-7.186543e-06
5.616000e-10,-7.192191e-06
5.618000e-10,-7.197811e-06
5.620000e-10,-7.203396e-06
5.622000e-10,-7.208942e-06
5.624000e-10,-7.214442e-06
5.626000e-10,-7.219892e-06
5.628000e-10,-7.225286e-06
5.630000e-10,-7.230619e-06
5.632000e-10,-7.235886e-06
5.634000e-10,-7.241081e-06
5.636000e-10,-7.246200e-06
5.638000e-10,-7.251236e-06
5.640000e-10,-7.256186e-06
5.642000e-10,-7.261043e-06
5.644000e-10,-7.265803e-06
5.646000e-10,-7.270460e-06
5.648000e-10,-7.275010e-06
5.650000e-10,-7.279448e-06
5.652000e-10,-7.283768e-06
5.654000e-10,-7.287966e-06
5.656000e-10,-7.292037e-06
5.658000e-10,-7.295976e-06
5.660000e-10,-7.299778e-06
5.662000e-10,-7.303439e-06
5.664000e-10,-7.306954e-06
5.666000e-10,-7.310318e-06
5.668000e-10,-7.313528e-06
5.670000e-10,-7.316577e-06
5.672000e-10,-7.319463e-06
5.674000e-10,-7.322181e-06
5.676000e-10,-7.324725e-06
5.678000e-10,-7.327094e-06
5.680000e-10,-7.329281e-06
5.682000e-10,-7.331283e-06
5.684000e-10,-7.333095e-06
5.686000e-10,-7.334715e-06
5.688000e-10,-7.336138e-06
5.690000e-10,-7.337360e-06
5.692000e-10,-7.338377e-06
5.694000e-10,-7.339187e-06
5.696000e-10,-7.339784e-06
5.698000e-10,-7.340166e-06
5.700000e-10,-7.340330e-06
5.702000e-10,-7.340271e-06
5.704000e-10,-7.339986e-06
5.706000e-10,-7.339473e-06
5.708000e-10,-7.338727e-06
5.710000e-10,-7.337747e-06
5.712000e-10,-7.336528e-06
5.714000e-10,-7.335068e-06
5.716000e-10,-7.333364e-06
5.718000e-10,-7.331413e-06
5.720000e-10,-7.329212e-06
5.722000e-10,-7.326759e-06
5.724000e-10,-7.324051e-06
5.726000e-10,-7.321085e-06
5.728000e-10,-7.317860e-06
5.730000e-10,-7.314372e-06
5.732000e-10,-7.310619e-06
5.734000e-10,-7.306599e-06
5.736000e-10,-7.302310e-06
5.738000e-10,-7.297750e-06
5.740000e-10,-7.292916e-06
5.742000e-10,-7.287807e-06
5.744000e-10,-7.282420e-06
5.746000e-10,-7.276754e-06
5.748000e-10,-7.270807e-06
5.750000e-10,-7.264576e-06
5.752000e-10,-7.258062e-06
5.754000e-10,-7.251261e-06
5.756000e-10,-7.244172e-06
5.758000e-10,-7.236795e-06
5.760000e-10,-7.229126e-06
5.762000e-10,-7.221165e-06
5.764000e-10,-7.212911e-06
5.766000e-10,-7.204363e-06
5.768000e-10,-7.195518e-06
5.770000e-10,-7.186376e-06
5.772000e-10,-7.176936e-06
5.774000e-10,-7.167196e-06
5.776000e-10,-7.157157e-06
5.778000e-10,-7.146816e-06
5.780000e-10,-7.136173e-06
5.782000e-10,-7.125226e-06
5.784000e-10,-7.113976e-06
5.786000e-10,-7.102422e-06
5.788000e-10,-7.090561e-06
5.790000e-10,-7.078395e-06
5.792000e-10,-7.065922e-06
5.794000e-10,-7.053142e-06
5.796000e-10,-7.040054e-06
5.798000e-10,-7.026658e-06
5.800000e-10,-7.012953e-06
5.802000e-10,-6.998938e-06
5.804000e-10,-6.984614e-06
5.806000e-10,-6.969980e-06
5.808000e-10,-6.955035e-06
5.810000e-10,-6.939780e-06
5.812000e-10,-6.924214e-06
5.814000e-10,-6.908336e-06
5.816000e-10,-6.892147e-06
5.818000e-10,-6.875647e-06
5.820000e-10,-6.858834e-06
5.822000e-10,-6.841710e-06
5.824000e-10,-6.824274e-06
5.826000e-10,-6.806526e-06
5.828000e-10,-6.788466e-06
5.830000e-10,-6.770093e-06
5.832000e-10,-6.751409e-06
5.834000e-10,-6.732412e-06
5.836000e-10,-6.713103e-06
5.838000e-10,-6.693483e-06
5.840000e-10,-6.673550e-06
5.842000e-10,-6.653305e-06
5.844000e-10,-6.632749e-06
5.846000e-10,-6.611881e-06
5.848000e-10,-6.590701e-06
5.850000e-10,-6.569211e-06
5.852000e-10,-6.547408e-06
5.854000e-10,-6.525295e-06
5.856000e-10,-6.502871e-06
5.858000e-10,-6.480136e-06
5.860000e-10,-6.457091e-06
5.862000e-10,-6.433735e-06
5.864000e-10,-6.410069e-06
5.866000e-10,-6.386093e-06
5.868000e-10,-6.361807e-06
5.870000e-10,-6.337212e-06
5.872000e-10,-6.312307e-06
5.874000e-10,-6.287093e-06
5.876000e-10,-6.261570e-06
5.878000e-10,-6.235738e-06
5.880000e-10,-6.209598e-06
5.882000e-10,-6.183150e-06
5.884000e-10,-6.156393e-06
5.886000e-10,-6.129328e-06
5.888000e-10,-6.101955e-06
5.890000e-10,-6.074275e-06
5.892000e-10,-6.046287e-06
5.894000e-10,-6.017991e-06
5.896000e-10,-5.989389e-06
5.898000e-10,-5.960479e-06
5.900000e-10,-5.931262e-06
5.902000e-10,-5.901738e-06
5.904000e-10,-5.871907e-06
5.906000e-10,-5.841769e-06
5.908000e-10,-5.811324e-06
5.910000e-10,-5.780573e-06
5.912000e-10,-5.749514e-06
5.914000e-10,-5.718149e-06
5.916000e-10,-5.686477e-06
5.918000e-10,-5.654498e-06
5.920000e-10,-5.622211e-06
5.922000e-10,-5.589617e-06
5.924000e-10,-5.556716e-06
5.926000e-10,-5.523508e-06
5.928000e-10,-5.489991e-06
5.930000e-10,-5.456166e-06
5.932000e-10,-5.422033e-06
5.934000e-10,-5.387591e-06
5.936000e-10,-5.352840e-06
5.938000e-10,-5.317780e-06
5.940000e-10,-5.282410e-06
5.942000e-10,-5.246729e-06
5.944000e-10,-5.210738e-06
5.946000e-10,-5.174435e-06
5.948000e-10,-5.137820e-06
5.950000e-10,-5.100892e-06
5.952000e-10,-5.063651e-06
5.954000e-10,-5.026096e-06
5.956000e-10,-4.988226e-06
5.958000e-10,-4.950040e-06
5.960000e-10,-4.911537e-06
5.962000e-10,-4.872717e-06
5.964000e-10,-4.833578e-06
5.966000e-10,-4.794119e-06
5.968000e-10,-4.754340e-06
5.970000e-10,-4.714238e-06
5.972000e-10,-4.673813e-06
5.974000e-10,-4.633064e-06
5.976000e-10,-4.591989e-06
5.978000e-10,-4.550586e-06
5.980000e-10,-4.508853e-06
5.982000e-10,-4.466791e-06
5.984000e-10,-4.424396e-06
5.986000e-10,-4.381667e-06
5.988000e-10,-4.338601e-06
5.990000e-10,-4.295198e-06
5.992000e-10,-4.251455e-06
5.994000e-10,-4.207370e-06
5.996000e-10,-4.162941e-06
5.998000e-10,-4.118165e-06
6.000000e-10,-4.073040e-06
6.002000e-10,-4.027563e-06
6.004000e-10,-3.981732e-06
6.006000e-10,-3.935545e-06
6.008000e-10,-3.888998e-06
6.010000e-10,-3.842088e-06
6.012000e-10,-3.794812e-06
6.014000e-10,-3.747168e-06
6.016000e-10,-3.699152e-06
6.018000e-10,-3.650760e-06
6.020000e-10,-3.601988e-06
6.022000e-10,-3.552834e-06
6.024000e-10,-3.503293e-06
6.026000e-10,-3.453362e-06
6.028000e-10,-3.403035e-06
6.030000e-10,-3.352309e-06
6.032000e-10,-3.301180e-06
6.034000e-10,-3.249643e-06
6.036000e-10,-3.197692e-06
6.038000e-10,-3.145324e-06
6.040000e-10,-3.092532e-06
6.042000e-10,-3.039312e-06
6.044000e-10,-2.985657e-06
6.046000e-10,-2.931563e-06
6.048000e-10,-2.877023e-06
6.050000e-10,-2.822032e-06
6.052000e-10,-2.766582e-06
6.054000e-10,-2.710667e-06
6.056000e-10,-2.654281e-06
6.058000e-10,-2.597416e-06
6.060000e-10,-2.540065e-06
6.062000e-10,-2.482221e-06
6.064000e-10,-2.423875e-06
6.066000e-10,-2.365019e-06
6.068000e-10,-2.305645e-06
6.070000e-10,-2.245745e-06
6.072000e-10,-2.185309e-06
6.074000e-10,-2.124328e-06
6.076000e-10,-2.062792e-06
6.078000e-10,-2.000691e-06
6.080000e-10,-1.938015e-06
6.082000e-10,-1.874754e-06
6.084000e-10,-1.810895e-06
6.086000e-10,-1.746428e-06
6.088000e-10,-1.681341e-06
6.090000e-10,-1.615621e-06
6.092000e-10,-1.549256e-06
6.094000e-10,-1.482232e-06
6.096000e-10,-1.414536e-06
6.098000e-10,-1.346153e-06
6.100000e-10,-1.277069e-06
6.102000e-10,-1.207269e-06
6.104000e-10,-1.136736e-06
6.106000e-10,-1.065455e-06
6.108000e-10,-9.934085e-07
6.110000e-10,-9.205791e-07
6.112000e-10,-8.469485e-07
6.114000e-10,-7.724980e-07
6.116000e-10,-6.972079e-07
6.118000e-10,-6.210582e-07
6.120000e-10,-5.440277e-07
6.122000e-10,-4.660947e-07
6.124000e-10,-3.872366e-07
6.126000e-10,-3.074300e-07
6.128000e-10,-2.266507e-07
6.130000e-10,-1.448734e-07
6.132000e-10,-6.207188e-08
6.134000e-10,2.178088e-08
6.136000e-10,1.067131e-07
6.138000e-10,1.927541e-07
6.140000e-10,2.799341e-07
6.142000e-10,3.682848e-07
6.144000e-10,4.578389e-07
6.146000e-10,5.486304e-07
6.148000e-10,6.406948e-07
6.150000e-10,7.340687e-07
6.152000e-10,8.287903e-07
6.154000e-10,9.248994e-07
6.156000e-10,1.022437e-06
6.158000e-10,1.121447e-06
6.160000e-10,1.221972e-06
6.162000e-10,1.324061e-06
6.164000e-10,1.427761e-06
6.166000e-10,1.533121e-06
6.168000e-10,1.640196e-06
6.170000e-10,1.749039e-06
6.172000e-10,1.859706e-06
6.174000e-10,1.972258e-06
6.176000e-10,2.086754e-06
6.178000e-10,2.203260e-06
6.180000e-10,2.321842e-06
6.182000e-10,2.442570e-06
6.184000e-10,2.565515e-06
6.186000e-10,2.690754e-06
6.188000e-10,2.818365e-06
6.190000e-10,2.948429e-06
6.192000e-10,3.081033e-06
6.194000e-10,3.216265e-06
6.196000e-10,3.354218e-06
6.198000e-10,3.494989e-06
6.200000e-10,3.638678e-06
6.202000e-10,3.785391e-06
6.204000e-10,3.935237e-06
6.206000e-10,4.088330e-06
6.208000e-10,4.244789e-06
6.210000e-10,4.404738e-06
6.212000e-10,4.568306e-06
6.214000e-10,4.735627e-06
6.216000e-10,4.906841e-06
6.218000e-10,5.082094e-06
6.220000e-10,5.261537e-06
6.222000e-10,5.445327e-06
6.224000e-10,5.633629e-06
6.226000e-10,5.826611e-06
6.228000e-10,6.024451e-06
6.230000e-10,6.227330e-06
6.232000e-10,6.435437e-06
6.234000e-10,6.648969e-06
6.236000e-10,6.868127e-06
6.238000e-10,7.093119e-06
6.240000e-10,7.324159e-06
6.242000e-10,7.561468e-06
6.244000e-10,7.805272e-06
6.246000e-10,8.055800e-06
6.248000e-10,8.313287e-06
6.250000e-10,8.577973e-06
6.252000e-10,8.850098e-06
6.254000e-10,9.129904e-06
6.256000e-10,9.417633e-06
6.258000e-10,9.713528e-06
6.260000e-10,1.001782e-05
6.262000e-10,1.033075e-05
6.264000e-10,1.065254e-05
6.266000e-10,1.098339e-05
6.268000e-10,1.132350e-05
6.270000e-10,1.167305e-05
6.272000e-10,1.203220e-05
6.274000e-10,1.240106e-05
6.276000e-10,1.277973e-05
6.278000e-10,1.316825e-05
6.280000e-10,1.356664e-05
6.282000e-10,1.397483e-05
6.284000e-10,1.439271e-05
6.286000e-10,1.482010e-05
6.288000e-10,1.525673e-05
6.290000e-10,1.570225e-05
6.292000e-10,1.615622e-05
6.294000e-10,1.661807e-05
6.296000e-10,1.708715e-05
6.298000e-10,1.756267e-05
6.300000e-10,1.804373e-05
6.302000e-10,1.852930e-05
6.304000e-10,1.901822e-05
6.306000e-10,1.950922e-05
6.308000e-10,2.000089e-05
6.310000e-10,2.049174e-05
6.312000e-10,2.098018e-05
6.314000e-10,2.146455e-05
6.316000e-10,2.194315e-05
6.318000e-10,2.241428e-05
6.320000e-10,2.287624e-05
6.322000e-10,2.332741e-05
6.324000e-10,2.376627e-05
6.326000e-10,2.419143e-05
6.328000e-10,2.460170e-05
6.330000e-10,2.499612e-05
6.332000e-10,2.537397e-05
6.334000e-10,2.573483e-05
6.336000e-10,2.607857e-05
6.338000e-10,2.640539e-05
6.340000e-10,2.671576e-05
6.342000e-10,2.701048e-05
6.344000e-10,2.729059e-05
6.346000e-10,2.755733e-05
6.348000e-10,2.781213e-05
6.350000e-10,2.805655e-05
6.352000e-10,2.829215e-05
6.354000e-10,2.852051e-05
6.356000e-10,2.874312e-05
6.358000e-10,2.896130e-05
6.360000e-10,2.917620e-05
6.362000e-10,2.938871e-05
6.364000e-10,2.959945e-05
6.366000e-10,2.980874e-05
6.368000e-10,3.001658e-05
6.370000e-10,3.022271e-05
6.372000e-10,3.042658e-05
6.374000e-10,3.062743e-05
6.376000e-10,3.082430e-05
6.378000e-10,3.101613e-05
6.380000e-10,3.120182e-05
6.382000e-10,3.138029e-05
6.384000e-10,3.155052e-05
6.386000e-10,3.171170e-05
6.388000e-10,3.186318e-05
6.390000e-10,3.200459e-05
6.392000e-10,3.213584e-05
6.394000e-10,3.225713e-05
6.396000e-10,3.236894e-05
6.398000e-10,3.247202e-05
6.400000e-10,3.256735e-05
6.402000e-10,3.265608e-05
6.404000e-10,3.273947e-05
6.406000e-10,3.281884e-05
6.408000e-10,3.289546e-05
6.410000e-10,3.297055e-05
6.412000e-10,3.304513e-05
6.414000e-10,3.312005e-05
6.416000e-10,3.319590e-05
6.418000e-10,3.327303e-05
6.420000e-10,3.335148e-05
6.422000e-10,3.343105e-05
6.424000e-10,3.351129e-05
6.426000e-10,3.359153e-05
6.428000e-10,3.367096e-05
6.430000e-10,3.374866e-05
6.432000e-10,3.382368e-05
6.434000e-10,3.389508e-05
6.436000e-10,3.396204e-05
6.438000e-10,3.402383e-05
6.440000e-10,3.407995e-05
6.442000e-10,3.413010e-05
6.444000e-10,3.417421e-05
6.446000e-10,3.421246e-05
6.448000e-10,3.424524e-05
6.450000e-10,3.427317e-05
6.452000e-10,3.429700e-05
6.454000e-10,3.431761e-05
6.456000e-10,3.433593e-05
6.458000e-10,3.435289e-05
6.460000e-10,3.436938e-05
6.462000e-10,3.438619e-05
6.464000e-10,3.440395e-05
6.466000e-10,3.442313e-05
6.468000e-10,3.444397e-05
6.470000e-10,3.446654e-05
6.472000e-10,3.449067e-05
6.474000e-10,3.451604e-05
6.476000e-10,3.454214e-05
6.478000e-10,3.456835e-05
6.480000e-10,3.459398e-05
6.482000e-10,3.461829e-05
6.484000e-10,3.464057e-05
6.486000e-10,3.466017e-05
6.488000e-10,3.467654e-05
6.490000e-10,3.468927e-05
6.492000e-10,3.469810e-05
6.494000e-10,3.470294e-05
6.496000e-10,3.470389e-05
6.498000e-10,3.470119e-05
6.500000e-10,3.469525e-05
6.502000e-10,3.468655e-05
6.504000e-10,3.467569e-05
6.506000e-10,3.466329e-05
6.508000e-10,3.464997e-05
6.510000e-10,3.463632e-05
6.512000e-10,3.462284e-05
6.514000e-10,3.460994e-05
6.516000e-10,3.459787e-05
6.518000e-10,3.458678e-05
6.520000e-10,3.457664e-05
6.522000e-10,3.456730e-05
6.524000e-10,3.455845e-05
6.526000e-10,3.454971e-05
6.528000e-10,3.454058e-05
6.530000e-10,3.453054e-05
6.532000e-10,3.451904e-05
6.534000e-10,3.450553e-05
6.536000e-10,3.448952e-05
6.538000e-10,3.447060e-05
6.540000e-10,3.444844e-05
6.542000e-10,3.442282e-05
6.544000e-10,3.439366e-05
6.546000e-10,3.436097e-05
6.548000e-10,3.432487e-05
6.550000e-10,3.428559e-05
6.552000e-10,3.424342e-05
6.554000e-10,3.419872e-05
6.556000e-10,3.415185e-05
6.558000e-10,3.410318e-05
6.560000e-10,3.405304e-05
6.562000e-10,3.400173e-05
6.564000e-10,3.394944e-05
6.566000e-10,3.389631e-05
6.568000e-10,3.384236e-05
6.570000e-10,3.378752e-05
6.572000e-10,3.373163e-05
6.574000e-10,3.367442e-05
6.576000e-10,3.361558e-05
6.578000e-10,3.355472e-05
6.580000e-10,3.349142e-05
