time,"I(LQ|X2)","I(LQ|X5)","I(LQ|X9)","I(LQ|X12)"
1.583400e-09,1.438181e-05,-9.675292e-06,-9.773979e-06,-9.101806e-05
1.583600e-09,1.409337e-05,-9.735184e-06,-9.816265e-06,-9.093481e-05
1.583800e-09,1.378258e-05,-9.784653e-06,-9.848050e-06,-9.087519e-05
1.584000e-09,1.345047e-05,-9.819866e-06,-9.867456e-06,-9.081919e-05
1.584200e-09,1.309797e-05,-9.838875e-06,-9.874341e-06,-9.074299e-05
1.584400e-09,1.272605e-05,-9.841827e-06,-9.870281e-06,-9.062199e-05
1.584600e-09,1.233580e-05,-9.830877e-06,-9.858311e-06,-9.043396e-05
1.584800e-09,1.192855e-05,-9.809822e-06,-9.842470e-06,-9.016182e-05
1.585000e-09,1.150605e-05,-9.783521e-06,-9.827223e-06,-8.979570e-05
1.585200e-09,1.107063e-05,-9.757180e-06,-9.816834e-06,-8.933400e-05
1.585400e-09,1.062541e-05,-9.735625e-06,-9.814790e-06,-8.878352e-05
1.585600e-09,1.017442e-05,-9.722663e-06,-9.823326e-06,-8.815845e-05
1.585800e-09,9.722795e-06,-9.720609e-06,-9.843138e-06,-8.747877e-05
1.586000e-09,9.276791e-06,-9.730069e-06,-9.873303e-06,-8.676812e-05
1.586200e-09,8.843773e-06,-9.749963e-06,-9.911411e-06,-8.605159e-05
1.586400e-09,8.432000e-06,-9.777808e-06,-9.953909e-06,-8.535373e-05
1.586600e-09,8.050235e-06,-9.810193e-06,-9.996584e-06,-8.469700e-05
1.586800e-09,7.707169e-06,-9.843373e-06,-1.003516e-05,-8.410075e-05
1.587000e-09,7.410711e-06,-9.873898e-06,-1.006589e-05,-8.358072e-05
1.587200e-09,7.167218e-06,-9.899180e-06,-1.008612e-05,-8.314906e-05
1.587400e-09,6.980786e-06,-9.917930e-06,-1.009470e-05,-8.281456e-05
1.587600e-09,6.852711e-06,-9.930392e-06,-1.009225e-05,-8.258303e-05
1.587800e-09,6.781184e-06,-9.938356e-06,-1.008112e-05,-8.245763e-05
1.588000e-09,6.761298e-06,-9.944938e-06,-1.006522e-05,-8.243897e-05
1.588200e-09,6.785332e-06,-9.954160e-06,-1.004959e-05,-8.252494e-05
1.588400e-09,6.843296e-06,-9.970384e-06,-1.003978e-05,-8.271028e-05
1.588600e-09,6.923654e-06,-9.997661e-06,-1.004116e-05,-8.298599e-05
1.588800e-09,7.014130e-06,-1.003909e-05,-1.005822e-05,-8.333868e-05
1.589000e-09,7.102503e-06,-1.009627e-05,-1.009390e-05,-8.375007e-05
1.589200e-09,7.177312e-06,-1.016891e-05,-1.014916e-05,-8.419692e-05
1.589400e-09,7.228426e-06,-1.025466e-05,-1.022271e-05,-8.465148e-05
1.589600e-09,7.247487e-06,-1.034921e-05,-1.031103e-05,-8.508260e-05
1.589800e-09,7.228283e-06,-1.044669e-05,-1.040869e-05,-8.545765e-05
1.590000e-09,7.167087e-06,-1.054022e-05,-1.050891e-05,-8.574490e-05
1.590200e-09,7.063010e-06,-1.062273e-05,-1.060433e-05,-8.591638e-05
1.590400e-09,6.918308e-06,-1.068780e-05,-1.068781e-05,-8.595077e-05
1.590600e-09,6.738560e-06,-1.073048e-05,-1.075331e-05,-8.583593e-05
1.590800e-09,6.532562e-06,-1.074801e-05,-1.079657e-05,-8.557082e-05
1.591000e-09,6.311843e-06,-1.074021e-05,-1.081563e-05,-8.516637e-05
1.591200e-09,6.089727e-06,-1.070971e-05,-1.081105e-05,-8.464532e-05
1.591400e-09,5.880027e-06,-1.066169e-05,-1.078585e-05,-8.404086e-05
1.591600e-09,5.695531e-06,-1.060346e-05,-1.074527e-05,-8.339432e-05
1.591800e-09,5.546523e-06,-1.054374e-05,-1.069614e-05,-8.275211e-05
1.592000e-09,5.439590e-06,-1.049174e-05,-1.064630e-05,-8.216216e-05
1.592200e-09,5.376924e-06,-1.045626e-05,-1.060385e-05,-8.167015e-05
1.592400e-09,5.356206e-06,-1.044482e-05,-1.057640e-05,-8.131586e-05
1.592600e-09,5.371097e-06,-1.046295e-05,-1.057046e-05,-8.112970e-05
1.592800e-09,5.412199e-06,-1.051360e-05,-1.059083e-05,-8.112970e-05
1.593000e-09,5.468325e-06,-1.059689e-05,-1.064020e-05,-8.131919e-05
1.593200e-09,5.527858e-06,-1.071000e-05,-1.071885e-05,-8.168531e-05
1.593400e-09,5.579998e-06,-1.084737e-05,-1.082446e-05,-8.219878e-05
1.593600e-09,5.615722e-06,-1.100103e-05,-1.095221e-05,-8.281509e-05
1.593800e-09,5.628414e-06,-1.116122e-05,-1.109498e-05,-8.347743e-05
1.594000e-09,5.614146e-06,-1.131716e-05,-1.124380e-05,-8.412129e-05
1.594200e-09,5.571712e-06,-1.145793e-05,-1.138861e-05,-8.468066e-05
1.594400e-09,5.502496e-06,-1.157354e-05,-1.151915e-05,-8.509508e-05
1.594600e-09,5.410236e-06,-1.165593e-05,-1.162601e-05,-8.531672e-05
1.594800e-09,5.300702e-06,-1.169998e-05,-1.170173e-05,-8.531654e-05
1.595000e-09,5.181222e-06,-1.170425e-05,-1.174181e-05,-8.508829e-05
1.595200e-09,5.060045e-06,-1.167146e-05,-1.174545e-05,-8.464988e-05
1.595400e-09,4.945503e-06,-1.160846e-05,-1.171591e-05,-8.404175e-05
1.595600e-09,4.845076e-06,-1.152584e-05,-1.166045e-05,-8.332248e-05
1.595800e-09,4.764465e-06,-1.143697e-05,-1.158968e-05,-8.256241e-05
1.596000e-09,4.706867e-06,-1.135669e-05,-1.151654e-05,-8.183613e-05
1.596200e-09,4.672579e-06,-1.129975e-05,-1.145489e-05,-8.121484e-05
1.596400e-09,4.659027e-06,-1.127910e-05,-1.141797e-05,-8.075918e-05
1.596600e-09,4.661232e-06,-1.130439e-05,-1.141678e-05,-8.051340e-05
1.596800e-09,4.672625e-06,-1.138071e-05,-1.145879e-05,-8.050094e-05
1.597000e-09,4.686076e-06,-1.150790e-05,-1.154700e-05,-8.072190e-05
1.597200e-09,4.694933e-06,-1.168030e-05,-1.167942e-05,-8.115247e-05
1.597400e-09,4.693907e-06,-1.188725e-05,-1.184927e-05,-8.174651e-05
1.597600e-09,4.679654e-06,-1.211408e-05,-1.204558e-05,-8.243960e-05
1.597800e-09,4.651000e-06,-1.234363e-05,-1.225436e-05,-8.315520e-05
1.598000e-09,4.608825e-06,-1.255805e-05,-1.246012e-05,-8.381283e-05
1.598200e-09,4.555668e-06,-1.274079e-05,-1.264751e-05,-8.433734e-05
1.598400e-09,4.495153e-06,-1.287846e-05,-1.280311e-05,-8.466811e-05
1.598600e-09,4.431344e-06,-1.296244e-05,-1.291688e-05,-8.476679e-05
1.598800e-09,4.368108e-06,-1.298999e-05,-1.298343e-05,-8.462223e-05
1.599000e-09,4.308589e-06,-1.296477e-05,-1.300269e-05,-8.425181e-05
1.599200e-09,4.254850e-06,-1.289664e-05,-1.298004e-05,-8.369887e-05
1.599400e-09,4.207728e-06,-1.280072e-05,-1.292588e-05,-8.302686e-05
1.599600e-09,4.166924e-06,-1.269587e-05,-1.285449e-05,-8.231109e-05
1.599800e-09,4.131269e-06,-1.260267e-05,-1.278257e-05,-8.162962e-05
1.600000e-09,4.099131e-06,-1.254106e-05,-1.272734e-05,-8.105429e-05
1.600200e-09,4.068841e-06,-1.252810e-05,-1.270459e-05,-8.064312e-05
1.600400e-09,4.039064e-06,-1.257590e-05,-1.272685e-05,-8.043462e-05
1.600600e-09,4.009030e-06,-1.269013e-05,-1.280193e-05,-8.044434e-05
1.600800e-09,3.978584e-06,-1.286925e-05,-1.293192e-05,-8.066384e-05
1.601000e-09,3.948053e-06,-1.310455e-05,-1.311300e-05,-8.106209e-05
1.601200e-09,3.917994e-06,-1.338106e-05,-1.333578e-05,-8.158903e-05
1.601400e-09,3.888879e-06,-1.367920e-05,-1.358645e-05,-8.218127e-05
1.601600e-09,3.860832e-06,-1.397701e-05,-1.384832e-05,-8.276925e-05
1.601800e-09,3.833460e-06,-1.425263e-05,-1.410385e-05,-8.328534e-05
1.602000e-09,3.805850e-06,-1.448684e-05,-1.433658e-05,-8.367177e-05
1.602200e-09,3.776708e-06,-1.466529e-05,-1.453306e-05,-8.388738e-05
1.602400e-09,3.744621e-06,-1.478012e-05,-1.468427e-05,-8.391217e-05
1.602600e-09,3.708374e-06,-1.483089e-05,-1.478662e-05,-8.374898e-05
1.602800e-09,3.667252e-06,-1.482465e-05,-1.484218e-05,-8.342217e-05
1.603000e-09,3.621254e-06,-1.477510e-05,-1.485834e-05,-8.297348e-05
1.603200e-09,3.571180e-06,-1.470106e-05,-1.484686e-05,-8.245609e-05
1.603400e-09,3.518559e-06,-1.462434e-05,-1.482245e-05,-8.192770e-05
1.603600e-09,3.465431e-06,-1.456725e-05,-1.480114e-05,-8.144371e-05
1.603800e-09,3.414020e-06,-1.455016e-05,-1.479854e-05,-8.105139e-05
1.604000e-09,3.366353e-06,-1.458927e-05,-1.482827e-05,-8.078539e-05
1.604200e-09,3.323900e-06,-1.469491e-05,-1.490067e-05,-8.066515e-05
1.604400e-09,3.287302e-06,-1.487051e-05,-1.502199e-05,-8.069394e-05
1.604600e-09,3.256228e-06,-1.511252e-05,-1.519394e-05,-8.085956e-05
1.604800e-09,3.229419e-06,-1.541090e-05,-1.541384e-05,-8.113650e-05
1.605000e-09,3.204885e-06,-1.575050e-05,-1.567511e-05,-8.148913e-05
1.605200e-09,3.180242e-06,-1.611285e-05,-1.596808e-05,-8.187576e-05
1.605400e-09,3.153116e-06,-1.647817e-05,-1.628102e-05,-8.225303e-05
1.605600e-09,3.121541e-06,-1.682751e-05,-1.660124e-05,-8.258041e-05
1.605800e-09,3.084269e-06,-1.714455e-05,-1.691618e-05,-8.282412e-05
1.606000e-09,3.040950e-06,-1.741711e-05,-1.721434e-05,-8.296036e-05
1.606200e-09,2.992130e-06,-1.763808e-05,-1.748623e-05,-8.297725e-05
1.606400e-09,2.939093e-06,-1.780586e-05,-1.772493e-05,-8.287551e-05
1.606600e-09,2.883575e-06,-1.792425e-05,-1.792667e-05,-8.266778e-05
1.606800e-09,2.827411e-06,-1.800188e-05,-1.809111e-05,-8.237671e-05
1.607000e-09,2.772194e-06,-1.805133e-05,-1.822145e-05,-8.203218e-05
1.607200e-09,2.719004e-06,-1.808792e-05,-1.832436e-05,-8.166803e-05
1.607400e-09,2.668256e-06,-1.812837e-05,-1.840960e-05,-8.131855e-05
1.607600e-09,2.619697e-06,-1.818947e-05,-1.848943e-05,-8.101522e-05
1.607800e-09,2.572535e-06,-1.828670e-05,-1.857772e-05,-8.078387e-05
1.608000e-09,2.525662e-06,-1.843306e-05,-1.868891e-05,-8.064245e-05
1.608200e-09,2.477932e-06,-1.863809e-05,-1.883668e-05,-8.059962e-05
1.608400e-09,2.428404e-06,-1.890718e-05,-1.903275e-05,-8.065409e-05
1.608600e-09,2.376526e-06,-1.924125e-05,-1.928568e-05,-8.079490e-05
1.608800e-09,2.322194e-06,-1.963671e-05,-1.959991e-05,-8.100255e-05
1.609000e-09,2.265697e-06,-2.008587e-05,-1.997529e-05,-8.125088e-05
1.609200e-09,2.207559e-06,-2.057765e-05,-2.040698e-05,-8.150975e-05
1.609400e-09,2.148323e-06,-2.109858e-05,-2.088592e-05,-8.174809e-05
1.609600e-09,2.088333e-06,-2.163394e-05,-2.139979e-05,-8.193721e-05
1.609800e-09,2.027579e-06,-2.216909e-05,-2.193426e-05,-8.205391e-05
1.610000e-09,1.965635e-06,-2.269070e-05,-2.247462e-05,-8.208298e-05
1.610200e-09,1.901708e-06,-2.318797e-05,-2.300725e-05,-8.201883e-05
1.610400e-09,1.834800e-06,-2.365347e-05,-2.352105e-05,-8.186596e-05
1.610600e-09,1.763921e-06,-2.408387e-05,-2.400857e-05,-8.163824e-05
1.610800e-09,1.688319e-06,-2.448013e-05,-2.446660e-05,-8.135705e-05
1.611000e-09,1.607658e-06,-2.484750e-05,-2.489637e-05,-8.104872e-05
1.611200e-09,1.522092e-06,-2.519496e-05,-2.530324e-05,-8.074133e-05
1.611400e-09,1.432223e-06,-2.553452e-05,-2.569600e-05,-8.046164e-05
1.611600e-09,1.338936e-06,-2.588015e-05,-2.608590e-05,-8.023222e-05
1.611800e-09,1.243153e-06,-2.624668e-05,-2.648552e-05,-8.006920e-05
1.612000e-09,1.145563e-06,-2.664864e-05,-2.690774e-05,-7.998093e-05
1.612200e-09,1.046378e-06,-2.709929e-05,-2.736473e-05,-7.996737e-05
1.612400e-09,9.451974e-07,-2.760980e-05,-2.786732e-05,-8.002054e-05
1.612600e-09,8.409880e-07,-2.818881e-05,-2.842454e-05,-8.012567e-05
1.612800e-09,7.322092e-07,-2.884221e-05,-2.904351e-05,-8.026305e-05
1.613000e-09,6.170443e-07,-2.957331e-05,-2.972956e-05,-8.041025e-05
1.613200e-09,4.936897e-07,-3.038323e-05,-3.048649e-05,-8.054456e-05
1.613400e-09,3.606355e-07,-3.127143e-05,-3.131698e-05,-8.064537e-05
1.613600e-09,2.168687e-07,-3.223636e-05,-3.222288e-05,-8.069614e-05
1.613800e-09,6.195223e-08,-3.327606e-05,-3.320560e-05,-8.068592e-05
1.614000e-09,-1.040436e-07,-3.438870e-05,-3.426633e-05,-8.061013e-05
1.614200e-09,-2.807424e-07,-3.557304e-05,-3.540619e-05,-8.047066e-05
1.614400e-09,-4.677513e-07,-3.682868e-05,-3.662634e-05,-8.027528e-05
1.614600e-09,-6.649727e-07,-3.815625e-05,-3.792806e-05,-8.003652e-05
1.614800e-09,-8.728627e-07,-3.955743e-05,-3.931286e-05,-7.977011e-05
1.615000e-09,-1.092574e-06,-4.103495e-05,-4.078259e-05,-7.949333e-05
1.615200e-09,-1.325940e-06,-4.259245e-05,-4.233951e-05,-7.922323e-05
1.615400e-09,-1.575299e-06,-4.423428e-05,-4.398645e-05,-7.897509e-05
1.615600e-09,-1.843170e-06,-4.596527e-05,-4.572671e-05,-7.876118e-05
1.615800e-09,-2.131841e-06,-4.779028e-05,-4.756392e-05,-7.858974e-05
1.616000e-09,-2.442924e-06,-4.971365e-05,-4.950160e-05,-7.846452e-05
1.616200e-09,-2.776944e-06,-5.173851e-05,-5.154246e-05,-7.838458e-05
1.616400e-09,-3.132986e-06,-5.386576e-05,-5.368735e-05,-7.834458e-05
1.616600e-09,-3.508444e-06,-5.609289e-05,-5.593395e-05,-7.833535e-05
1.616800e-09,-3.898842e-06,-5.841262e-05,-5.827520e-05,-7.834485e-05
1.617000e-09,-4.297749e-06,-6.081139e-05,-6.069764e-05,-7.835925e-05
1.617200e-09,-4.696761e-06,-6.326787e-05,-6.317977e-05,-7.836424e-05
1.617400e-09,-5.085599e-06,-6.575175e-05,-6.569080e-05,-7.834636e-05
1.617600e-09,-5.452373e-06,-6.822312e-05,-6.818994e-05,-7.829415e-05
1.617800e-09,-5.784093e-06,-7.063276e-05,-7.062679e-05,-7.819919e-05
1.618000e-09,-6.067517e-06,-7.292374e-05,-7.294305e-05,-7.805675e-05
1.618200e-09,-6.290329e-06,-7.503454e-05,-7.507578e-05,-7.786610e-05
1.618400e-09,-6.442602e-06,-7.690379e-05,-7.696231e-05,-7.763036e-05
1.618600e-09,-6.518356e-06,-7.847611e-05,-7.854628e-05,-7.735600e-05
1.618800e-09,-6.516956e-06,-7.970854e-05,-7.978418e-05,-7.705205e-05
1.619000e-09,-6.444054e-06,-8.057638e-05,-8.065128e-05,-7.672902e-05
1.619200e-09,-6.311801e-06,-8.107746e-05,-8.114588e-05,-7.639781e-05
1.619400e-09,-6.138183e-06,-8.123400e-05,-8.129114e-05,-7.606869e-05
1.619600e-09,-5.945476e-06,-8.109162e-05,-8.113390e-05,-7.575033e-05
1.619800e-09,-5.757989e-06,-8.071564e-05,-8.074087e-05,-7.544913e-05
1.620000e-09,-5.599437e-06,-8.018537e-05,-8.019276e-05,-7.516883e-05
1.620200e-09,-5.490341e-06,-7.958732e-05,-7.957735e-05,-7.491036e-05
1.620400e-09,-5.445883e-06,-7.900819e-05,-7.898250e-05,-7.467197e-05
1.620600e-09,-5.474507e-06,-7.852865e-05,-7.848979e-05,-7.444959e-05
1.620800e-09,-5.577440e-06,-7.821808e-05,-7.816943e-05,-7.423732e-05
1.621000e-09,-5.749072e-06,-7.813068e-05,-7.807627e-05,-7.402806e-05
1.621200e-09,-5.978005e-06,-7.830264e-05,-7.824698e-05,-7.381413e-05
1.621400e-09,-6.248490e-06,-7.875025e-05,-7.869814e-05,-7.358790e-05
1.621600e-09,-6.541964e-06,-7.946877e-05,-7.942503e-05,-7.334230e-05
1.621800e-09,-6.838499e-06,-8.043221e-05,-8.040126e-05,-7.307128e-05
1.622000e-09,-7.118108e-06,-8.159403e-05,-8.157947e-05,-7.277010e-05
1.622200e-09,-7.361973e-06,-8.288939e-05,-8.289351e-05,-7.243550e-05
1.622400e-09,-7.553676e-06,-8.423923e-05,-8.426261e-05,-7.206571e-05
1.622600e-09,-7.680536e-06,-8.555633e-05,-8.559765e-05,-7.166041e-05
1.622800e-09,-7.734986e-06,-8.675333e-05,-8.680940e-05,-7.122053e-05
1.623000e-09,-7.715830e-06,-8.775176e-05,-8.781781e-05,-7.074797e-05
1.623200e-09,-7.629098e-06,-8.849099e-05,-8.856131e-05,-7.024534e-05
1.623400e-09,-7.488186e-06,-8.893560e-05,-8.900429e-05,-6.971559e-05
1.623600e-09,-7.313048e-06,-8.907975e-05,-8.914151e-05,-6.916170e-05
1.623800e-09,-7.128347e-06,-8.894771e-05,-8.899860e-05,-6.858640e-05
1.624000e-09,-6.960708e-06,-8.859055e-05,-8.862840e-05,-6.799188e-05
1.624200e-09,-6.835412e-06,-8.807945e-05,-8.810409e-05,-6.737957e-05
1.624400e-09,-6.773049e-06,-8.749696e-05,-8.751006e-05,-6.675004e-05
1.624600e-09,-6.786658e-06,-8.692760e-05,-8.693232e-05,-6.610289e-05
1.624800e-09,-6.879869e-06,-8.644906e-05,-8.644948e-05,-6.543677e-05
1.625000e-09,-7.046333e-06,-8.612494e-05,-8.612545e-05,-6.474940e-05
1.625200e-09,-7.270541e-06,-8.599954e-05,-8.600426e-05,-6.403765e-05
1.625400e-09,-7.529883e-06,-8.609487e-05,-8.610710e-05,-6.329772e-05
1.625600e-09,-7.797624e-06,-8.640964e-05,-8.643151e-05,-6.252519e-05
1.625800e-09,-8.046349e-06,-8.692031e-05,-8.695262e-05,-6.171516e-05
1.626000e-09,-8.251417e-06,-8.758394e-05,-8.762610e-05,-6.086235e-05
1.626200e-09,-8.393970e-06,-8.834267e-05,-8.839289e-05,-5.996114e-05
1.626400e-09,-8.463153e-06,-8.912980e-05,-8.918540e-05,-5.900557e-05
1.626600e-09,-8.457292e-06,-8.987690e-05,-8.993476e-05,-5.798937e-05
1.626800e-09,-8.383923e-06,-9.052140e-05,-9.057843e-05,-5.690583e-05
1.627000e-09,-8.258693e-06,-9.101366e-05,-9.106731e-05,-5.574779e-05
1.627200e-09,-8.103298e-06,-9.132255e-05,-9.137117e-05,-5.450754e-05
1.627400e-09,-7.942713e-06,-9.143861e-05,-9.148170e-05,-5.317678e-05
1.627600e-09,-7.802058e-06,-9.137426e-05,-9.141252e-05,-5.174647e-05
1.627800e-09,-7.703498e-06,-9.116115e-05,-9.119636e-05,-5.020689e-05
1.628000e-09,-7.663538e-06,-9.084503e-05,-9.087975e-05,-4.854754e-05
1.628200e-09,-7.691072e-06,-9.047919e-05,-9.051639e-05,-4.675719e-05
1.628400e-09,-7.786385e-06,-9.011740e-05,-9.016006e-05,-4.482398e-05
1.628600e-09,-7.941253e-06,-8.980746e-05,-8.985817e-05,-4.273556e-05
1.628800e-09,-8.140088e-06,-8.958608e-05,-8.964670e-05,-4.047938e-05
1.629000e-09,-8.361999e-06,-8.947547e-05,-8.954695e-05,-3.804317e-05
1.629200e-09,-8.583497e-06,-8.948208e-05,-8.956427e-05,-3.541557e-05
1.629400e-09,-8.781520e-06,-8.959710e-05,-8.968880e-05,-3.258715e-05
1.629600e-09,-8.936388e-06,-8.979880e-05,-8.989782e-05,-2.955168e-05
1.629800e-09,-9.034330e-06,-9.005614e-05,-9.015960e-05,-2.630777e-05
1.630000e-09,-9.069232e-06,-9.033336e-05,-9.043794e-05,-2.286091e-05
1.630200e-09,-9.043385e-06,-9.059481e-05,-9.069720e-05,-1.922558e-05
1.630400e-09,-8.967103e-06,-9.080962e-05,-9.090696e-05,-1.542749e-05
1.630600e-09,-8.857264e-06,-9.095546e-05,-9.104570e-05,-1.150531e-05
1.630800e-09,-8.734956e-06,-9.102094e-05,-9.110314e-05,-7.511691e-06
1.631000e-09,-8.622570e-06,-9.100630e-05,-9.108083e-05,-3.513019e-06
1.631200e-09,-8.540720e-06,-9.092245e-05,-9.099093e-05,4.123227e-07
1.631400e-09,-8.505459e-06,-9.078843e-05,-9.085352e-05,4.177108e-06
1.631600e-09,-8.526162e-06,-9.062783e-05,-9.069292e-05,7.689525e-06
1.631800e-09,-8.604382e-06,-9.046484e-05,-9.053356e-05,1.085788e-05
1.632000e-09,-8.733817e-06,-9.032032e-05,-9.039611e-05,1.359511e-05
1.632200e-09,-8.901387e-06,-9.020878e-05,-9.029434e-05,1.582260e-05
1.632400e-09,-9.089229e-06,-9.013628e-05,-9.023325e-05,1.747317e-05
1.632600e-09,-9.277325e-06,-9.009981e-05,-9.020847e-05,1.849358e-05
1.632800e-09,-9.446374e-06,-9.008797e-05,-9.020714e-05,1.884671e-05
1.633000e-09,-9.580494e-06,-9.008280e-05,-9.020992e-05,1.851403e-05
1.633200e-09,-9.669391e-06,-9.006262e-05,-9.019393e-05,1.749833e-05
1.633400e-09,-9.709679e-06,-9.000518e-05,-9.013614e-05,1.582663e-05
1.633600e-09,-9.705203e-06,-8.989092e-05,-9.001664e-05,1.355289e-05
1.633800e-09,-9.666319e-06,-8.970572e-05,-8.982147e-05,1.075979e-05
1.634000e-09,-9.608275e-06,-8.944272e-05,-8.954442e-05,7.558956e-06
1.634200e-09,-9.548919e-06,-8.910314e-05,-8.918779e-05,4.088775e-06
1.634400e-09,-9.506097e-06,-8.869581e-05,-8.876177e-05,5.093081e-07
1.634600e-09,-9.495107e-06,-8.823576e-05,-8.828292e-05,-3.005895e-06
1.634800e-09,-9.526568e-06,-8.774196e-05,-8.777168e-05,-6.280396e-06
1.635000e-09,-9.605004e-06,-8.723468e-05,-8.724968e-05,-9.146558e-06
1.635200e-09,-9.728328e-06,-8.673295e-05,-8.673694e-05,-1.145664e-05
1.635400e-09,-9.888256e-06,-8.625226e-05,-8.624962e-05,-1.309188e-05
1.635600e-09,-1.007160e-05,-8.580313e-05,-8.579841e-05,-1.396905e-05
1.635800e-09,-1.026219e-05,-8.539035e-05,-8.538784e-05,-1.404470e-05
1.636000e-09,-1.044319e-05,-8.501320e-05,-8.501651e-05,-1.331811e-05
1.636200e-09,-1.059943e-05,-8.466649e-05,-8.467818e-05,-1.183347e-05
1.636400e-09,-1.071943e-05,-8.434215e-05,-8.436354e-05,-9.681139e-06
1.636600e-09,-1.079687e-05,-8.403127e-05,-8.406232e-05,-6.996834e-06
1.636800e-09,-1.083129e-05,-8.372619e-05,-8.376557e-05,-3.956926e-06
1.637000e-09,-1.082797e-05,-8.342236e-05,-8.346764e-05,-7.686291e-07
1.637200e-09,-1.079696e-05,-8.311975e-05,-8.316773e-05,2.344922e-06
1.637400e-09,-1.075151e-05,-8.282349e-05,-8.287060e-05,5.162925e-06
1.637600e-09,-1.070611e-05,-8.254377e-05,-8.258649e-05,7.485554e-06
1.637800e-09,-1.067438e-05,-8.229491e-05,-8.233018e-05,9.150173e-06
1.638000e-09,-1.066716e-05,-8.209364e-05,-8.211927e-05,1.004350e-05
1.638200e-09,-1.069113e-05,-8.195697e-05,-8.197184e-05,1.010955e-05
1.638400e-09,-1.074793e-05,-8.189968e-05,-8.190390e-05,9.354170e-06
1.638600e-09,-1.083420e-05,-8.193185e-05,-8.192676e-05,7.846515e-06
1.638800e-09,-1.094220e-05,-8.205675e-05,-8.204477e-05,5.717089e-06
1.639000e-09,-1.106112e-05,-8.226924e-05,-8.225362e-05,3.150743e-06
1.639200e-09,-1.117882e-05,-8.255509e-05,-8.253958e-05,3.732841e-07
1.639400e-09,-1.128363e-05,-8.289133e-05,-8.287971e-05,-2.368295e-06
1.639600e-09,-1.136616e-05,-8.324767e-05,-8.324335e-05,-4.829750e-06
1.639800e-09,-1.142063e-05,-8.358904e-05,-8.359466e-05,-6.793882e-06
1.640000e-09,-1.144570e-05,-8.387895e-05,-8.389610e-05,-8.091400e-06
1.640200e-09,-1.144462e-05,-8.408342e-05,-8.411243e-05,-8.616033e-06
1.640400e-09,-1.142468e-05,-8.417486e-05,-8.421482e-05,-8.333463e-06
1.640600e-09,-1.139611e-05,-8.413549e-05,-8.418435e-05,-7.284649e-06
1.640800e-09,-1.137045e-05,-8.395968e-05,-8.401452e-05,-5.583753e-06
1.641000e-09,-1.135885e-05,-8.365505e-05,-8.371238e-05,-3.409870e-06
1.641200e-09,-1.137038e-05,-8.324190e-05,-8.329800e-05,-9.913695e-07
1.641400e-09,-1.141064e-05,-8.275143e-05,-8.280264e-05,1.417203e-06
1.641600e-09,-1.148097e-05,-8.222261e-05,-8.226561e-05,3.563302e-06
1.641800e-09,-1.157824e-05,-8.169854e-05,-8.173052e-05,5.225209e-06
1.642000e-09,-1.169538e-05,-8.122234e-05,-8.124123e-05,6.236730e-06
1.642200e-09,-1.182247e-05,-8.083329e-05,-8.083791e-05,6.504545e-06
1.642400e-09,-1.194823e-05,-8.056331e-05,-8.055354e-05,6.017218e-06
1.642600e-09,-1.206177e-05,-8.043412e-05,-8.041106e-05,4.846177e-06
1.642800e-09,-1.215420e-05,-8.045521e-05,-8.042126e-05,3.138893e-06
1.643000e-09,-1.221990e-05,-8.062269e-05,-8.058156e-05,1.103818e-06
1.643200e-09,-1.225734e-05,-8.091921e-05,-8.087574e-05,-1.012982e-06
1.643400e-09,-1.226920e-05,-8.131499e-05,-8.127480e-05,-2.957741e-06
1.643600e-09,-1.226192e-05,-8.177007e-05,-8.173903e-05,-4.501135e-06
1.643800e-09,-1.224462e-05,-8.223773e-05,-8.222125e-05,-5.467153e-06
1.644000e-09,-1.222777e-05,-8.266887e-05,-8.267124e-05,-5.754116e-06
1.644200e-09,-1.222161e-05,-8.301707e-05,-8.304078e-05,-5.345655e-06
1.644400e-09,-1.223469e-05,-8.324363e-05,-8.328891e-05,-4.311538e-06
1.644600e-09,-1.227272e-05,-8.332202e-05,-8.338664e-05,-2.798910e-06
1.644800e-09,-1.233783e-05,-8.324111e-05,-8.332048e-05,-1.014348e-06
1.645000e-09,-1.242841e-05,-8.300651e-05,-8.309407e-05,8.024753e-07
1.645200e-09,-1.253947e-05,-8.264006e-05,-8.272792e-05,2.411001e-06
1.645400e-09,-1.266341e-05,-8.217732e-05,-8.225706e-05,3.603083e-06
1.645600e-09,-1.279123e-05,-8.166362e-05,-8.172720e-05,4.231539e-06
1.645800e-09,-1.291378e-05,-8.114909e-05,-8.118972e-05,4.229263e-06
1.646000e-09,-1.302308e-05,-8.068346e-05,-8.069643e-05,3.616645e-06
1.646200e-09,-1.311335e-05,-8.031098e-05,-8.029435e-05,2.497297e-06
1.646400e-09,-1.318180e-05,-8.006618e-05,-8.002124e-05,1.043084e-06
1.646600e-09,-1.322894e-05,-7.997055e-05,-7.990194e-05,-5.300823e-07
1.646800e-09,-1.325838e-05,-8.003041e-05,-7.994595e-05,-1.993331e-06
1.647000e-09,-1.327630e-05,-8.023624e-05,-8.014628e-05,-3.138618e-06
1.647200e-09,-1.329049e-05,-8.056329e-05,-8.047970e-05,-3.809605e-06
1.647400e-09,-1.330928e-05,-8.097386e-05,-8.090866e-05,-3.924117e-06
