time,"V(4,0)","V(B1)","I(B1)","P(B1)","I(LQ)"
5.500000e-11,-3.493532e-06,-3.493532e-06,-4.975975e-05,1.585242e+00,-4.931284e-06
5.520000e-11,-1.810709e-06,-1.810709e-06,-4.970485e-05,1.583699e+00,-5.027407e-06
5.540000e-11,3.652465e-08,3.652465e-08,-4.968725e-05,1.583200e+00,-5.058579e-06
5.560000e-11,1.812876e-06,1.812876e-06,-4.970814e-05,1.583768e+00,-5.023397e-06
5.580000e-11,3.300021e-06,3.300021e-06,-4.976336e-05,1.585294e+00,-4.928570e-06
5.600000e-11,4.324818e-06,4.324818e-06,-4.984427e-05,1.587555e+00,-4.787812e-06
5.620000e-11,4.779908e-06,4.779908e-06,-4.993927e-05,1.590245e+00,-4.619917e-06
5.640000e-11,4.633995e-06,4.633995e-06,-5.003577e-05,1.593019e+00,-4.446296e-06
5.660000e-11,3.931214e-06,3.931214e-06,-5.012191e-05,1.595537e+00,-4.288272e-06
5.680000e-11,2.780906e-06,2.780906e-06,-5.018803e-05,1.597503e+00,-4.164496e-06
5.700000e-11,1.340399e-06,1.340399e-06,-5.022749e-05,1.598701e+00,-4.088768e-06
5.720000e-11,-2.061817e-07,-2.061817e-07,-5.023708e-05,1.599017e+00,-4.068537e-06
5.740000e-11,-1.670304e-06,-1.670304e-06,-5.021698e-05,1.598445e+00,-4.104226e-06
5.760000e-11,-2.880397e-06,-2.880397e-06,-5.017053e-05,1.597088e+00,-4.189438e-06
5.780000e-11,-3.700499e-06,-3.700499e-06,-5.010384e-05,1.595136e+00,-4.311987e-06
5.800000e-11,-4.044735e-06,-4.044735e-06,-5.002520e-05,1.592847e+00,-4.455593e-06
5.820000e-11,-3.886312e-06,-3.886312e-06,-4.994426e-05,1.590510e+00,-4.602017e-06
5.840000e-11,-3.259859e-06,-3.259859e-06,-4.987095e-05,1.588410e+00,-4.733351e-06
5.860000e-11,-2.256443e-06,-2.256443e-06,-4.981423e-05,1.586796e+00,-4.834182e-06
5.880000e-11,-1.011423e-06,-1.011423e-06,-4.978088e-05,1.585848e+00,-4.893373e-06
5.900000e-11,3.135340e-07,3.135340e-07,-4.977451e-05,1.585659e+00,-4.905259e-06
5.920000e-11,1.551857e-06,1.551857e-06,-4.979505e-05,1.586225e+00,-4.870131e-06
5.940000e-11,2.553749e-06,2.553749e-06,-4.983885e-05,1.587448e+00,-4.793985e-06
5.960000e-11,3.204880e-06,3.204880e-06,-4.989934e-05,1.589154e+00,-4.687582e-06
5.980000e-11,3.439447e-06,3.439447e-06,-4.996818e-05,1.591116e+00,-4.564968e-06
6.000000e-11,3.246045e-06,3.246045e-06,-5.003643e-05,1.593085e+00,-4.441648e-06
6.020000e-11,2.666116e-06,2.666116e-06,-5.009587e-05,1.594822e+00,-4.332646e-06
6.040000e-11,1.785924e-06,1.785924e-06,-5.013983e-05,1.596124e+00,-4.250693e-06
6.060000e-11,7.237432e-07,7.237432e-07,-5.016390e-05,1.596852e+00,-4.204767e-06
6.080000e-11,-3.857019e-07,-3.857019e-07,-5.016616e-05,1.596938e+00,-4.199130e-06
6.100000e-11,-1.407606e-06,-1.407606e-06,-5.014721e-05,1.596396e+00,-4.232989e-06
6.120000e-11,-2.222571e-06,-2.222571e-06,-5.011000e-05,1.595315e+00,-4.300775e-06
6.140000e-11,-2.739810e-06,-2.739810e-06,-5.005945e-05,1.593845e+00,-4.392993e-06
6.160000e-11,-2.906868e-06,-2.906868e-06,-5.000191e-05,1.592177e+00,-4.497532e-06
6.180000e-11,-2.714911e-06,-2.714911e-06,-4.994449e-05,1.590521e+00,-4.601224e-06
6.200000e-11,-2.198899e-06,-2.198899e-06,-4.989421e-05,1.589078e+00,-4.691493e-06
6.220000e-11,-1.432464e-06,-1.432464e-06,-4.985712e-05,1.588017e+00,-4.757855e-06
6.240000e-11,-5.179683e-07,-5.179683e-07,-4.983750e-05,1.587454e+00,-4.793122e-06
6.260000e-11,4.270555e-07,4.270555e-07,-4.983728e-05,1.587439e+00,-4.794148e-06
6.280000e-11,1.285227e-06,1.285227e-06,-4.985582e-05,1.587954e+00,-4.762064e-06
6.300000e-11,1.954241e-06,1.954241e-06,-4.989006e-05,1.588918e+00,-4.701988e-06
6.320000e-11,2.359260e-06,2.359260e-06,-4.993505e-05,1.590195e+00,-4.622250e-06
6.340000e-11,2.461159e-06,2.461159e-06,-4.998473e-05,1.591618e+00,-4.533266e-06
6.360000e-11,2.259707e-06,2.259707e-06,-5.003280e-05,1.593008e+00,-4.446197e-06
6.380000e-11,1.791648e-06,1.791648e-06,-5.007352e-05,1.594197e+00,-4.371562e-06
6.400000e-11,1.124356e-06,1.124356e-06,-5.010235e-05,1.595049e+00,-4.317981e-06
6.420000e-11,3.462420e-07,3.462420e-07,-5.011640e-05,1.595473e+00,-4.291200e-06
6.440000e-11,-4.446964e-07,-4.446964e-07,-5.011465e-05,1.595434e+00,-4.293491e-06
6.460000e-11,-1.152775e-06,-1.152775e-06,-5.009788e-05,1.594954e+00,-4.323508e-06
6.480000e-11,-1.695705e-06,-1.695705e-06,-5.006861e-05,1.594107e+00,-4.376581e-06
6.500000e-11,-2.013762e-06,-2.013762e-06,-5.003070e-05,1.593009e+00,-4.445409e-06
6.520000e-11,-2.076153e-06,-2.076153e-06,-4.998894e-05,1.591802e+00,-4.521040e-06
6.540000e-11,-1.883913e-06,-1.883913e-06,-4.994850e-05,1.590636e+00,-4.594029e-06
6.560000e-11,-1.468996e-06,-1.468996e-06,-4.991429e-05,1.589653e+00,-4.655597e-06
6.580000e-11,-8.896102e-07,-8.896102e-07,-4.989036e-05,1.588964e+00,-4.698677e-06
6.600000e-11,-2.223478e-07,-2.223478e-07,-4.987936e-05,1.588645e+00,-4.718711e-06
6.620000e-11,4.478861e-07,4.478861e-07,-4.988224e-05,1.588720e+00,-4.714109e-06
6.640000e-11,1.038783e-06,1.038783e-06,-4.989814e-05,1.589165e+00,-4.686335e-06
6.660000e-11,1.480876e-06,1.480876e-06,-4.992459e-05,1.589914e+00,-4.639617e-06
6.680000e-11,1.725747e-06,1.725747e-06,-4.995785e-05,1.590863e+00,-4.580329e-06
6.700000e-11,1.751170e-06,1.751170e-06,-4.999356e-05,1.591888e+00,-4.516144e-06
6.720000e-11,1.562674e-06,1.562674e-06,-5.002724e-05,1.592863e+00,-4.455045e-06
6.740000e-11,1.191577e-06,1.191577e-06,-5.005491e-05,1.593671e+00,-4.404351e-06
6.760000e-11,6.899788e-07,6.899788e-07,-5.007351e-05,1.594220e+00,-4.369844e-06
6.780000e-11,1.235611e-07,1.235611e-07,-5.008120e-05,1.594453e+00,-4.355127e-06
6.800000e-11,-4.368247e-07,-4.368247e-07,-5.007751e-05,1.594354e+00,-4.361264e-06
6.820000e-11,-9.237502e-07,-9.237502e-07,-5.006329e-05,1.593946e+00,-4.386742e-06
6.840000e-11,-1.281049e-06,-1.281049e-06,-5.004059e-05,1.593292e+00,-4.427752e-06
6.860000e-11,-1.470080e-06,-1.470080e-06,-5.001243e-05,1.592478e+00,-4.478736e-06
6.880000e-11,-1.473787e-06,-1.473787e-06,-4.998235e-05,1.591609e+00,-4.533126e-06
6.900000e-11,-1.298110e-06,-1.298110e-06,-4.995407e-05,1.590794e+00,-4.584185e-06
6.920000e-11,-9.706279e-07,-9.706279e-07,-4.993099e-05,1.590129e+00,-4.625824e-06
6.940000e-11,-5.365759e-07,-5.365759e-07,-4.991580e-05,1.589690e+00,-4.653328e-06
6.960000e-11,-5.275745e-08,-5.275745e-08,-4.991010e-05,1.589522e+00,-4.663871e-06
6.980000e-11,4.198568e-07,4.198568e-07,-4.991429e-05,1.589636e+00,-4.656794e-06
7.000000e-11,8.238536e-07,8.238536e-07,-4.992748e-05,1.590008e+00,-4.633605e-06
7.020000e-11,1.112393e-06,1.112393e-06,-4.994769e-05,1.590583e+00,-4.597714e-06
7.040000e-11,1.254617e-06,1.254617e-06,-4.997215e-05,1.591283e+00,-4.553952e-06
7.060000e-11,1.238798e-06,1.238798e-06,-4.999769e-05,1.592018e+00,-4.507929e-06
7.080000e-11,1.072966e-06,1.072966e-06,-5.002115e-05,1.592698e+00,-4.465326e-06
7.100000e-11,7.830493e-07,7.830493e-07,-5.003978e-05,1.593241e+00,-4.431197e-06
7.120000e-11,4.089580e-07,4.089580e-07,-5.005155e-05,1.593588e+00,-4.409382e-06
7.140000e-11,-8.214680e-10,-8.214680e-10,-5.005531e-05,1.593704e+00,-4.402083e-06
7.160000e-11,-3.953770e-07,-3.953770e-07,-5.005092e-05,1.593582e+00,-4.409654e-06
7.180000e-11,-7.275353e-07,-7.275353e-07,-5.003922e-05,1.593247e+00,-4.430628e-06
7.200000e-11,-9.593452e-07,-9.593452e-07,-5.002184e-05,1.592746e+00,-4.461961e-06
7.220000e-11,-1.066291e-06,-1.066291e-06,-5.000109e-05,1.592147e+00,-4.499464e-06
7.240000e-11,-1.039799e-06,-1.039799e-06,-4.997957e-05,1.591526e+00,-4.538348e-06
7.260000e-11,-8.877729e-07,-8.877729e-07,-4.995993e-05,1.590960e+00,-4.573834e-06
7.280000e-11,-6.331365e-07,-6.331365e-07,-4.994451e-05,1.590514e+00,-4.601732e-06
7.300000e-11,-3.105692e-07,-3.105692e-07,-4.993506e-05,1.590240e+00,-4.618928e-06
7.320000e-11,3.812579e-08,3.812579e-08,-4.993255e-05,1.590164e+00,-4.623724e-06
7.340000e-11,3.694148e-07,3.694148e-07,-4.993703e-05,1.590288e+00,-4.615994e-06
7.360000e-11,6.434761e-07,6.434761e-07,-4.994770e-05,1.590591e+00,-4.597135e-06
7.380000e-11,8.289871e-07,8.289871e-07,-4.996300e-05,1.591027e+00,-4.569850e-06
7.400000e-11,9.066603e-07,9.066603e-07,-4.998088e-05,1.591540e+00,-4.537767e-06
7.420000e-11,8.711289e-07,8.711289e-07,-4.999905e-05,1.592064e+00,-4.504962e-06
7.440000e-11,7.310263e-07,7.310263e-07,-5.001529e-05,1.592535e+00,-4.475452e-06
7.460000e-11,5.073473e-07,5.073473e-07,-5.002771e-05,1.592897e+00,-4.452705e-06
7.480000e-11,2.303896e-07,2.303896e-07,-5.003497e-05,1.593111e+00,-4.439238e-06
7.500000e-11,-6.427884e-08,-6.427884e-08,-5.003639e-05,1.593157e+00,-4.436348e-06
7.520000e-11,-3.402999e-07,-3.402999e-07,-5.003202e-05,1.593034e+00,-4.443999e-06
7.540000e-11,-5.649135e-07,-5.649135e-07,-5.002260e-05,1.592764e+00,-4.460874e-06
7.560000e-11,-7.127534e-07,-7.127534e-07,-5.000945e-05,1.592385e+00,-4.484580e-06
7.580000e-11,-7.686368e-07,-7.686368e-07,-4.999427e-05,1.591948e+00,-4.511984e-06
7.600000e-11,-7.290541e-07,-7.290541e-07,-4.997897e-05,1.591507e+00,-4.539619e-06
7.620000e-11,-6.022132e-07,-6.022132e-07,-4.996543e-05,1.591116e+00,-4.564113e-06
7.640000e-11,-4.066645e-07,-4.066645e-07,-4.995524e-05,1.590820e+00,-4.582606e-06
7.660000e-11,-1.686991e-07,-1.686991e-07,-4.994952e-05,1.590654e+00,-4.593068e-06
7.680000e-11,8.113199e-08,8.113199e-08,-4.994883e-05,1.590631e+00,-4.594521e-06
7.700000e-11,3.119198e-07,3.119198e-07,-4.995307e-05,1.590750e+00,-4.587121e-06
7.720000e-11,4.962146e-07,4.962146e-07,-4.996154e-05,1.590990e+00,-4.572092e-06
7.740000e-11,6.132748e-07,6.132748e-07,-4.997304e-05,1.591319e+00,-4.551541e-06
7.760000e-11,6.513572e-07,6.513572e-07,-4.998603e-05,1.591693e+00,-4.528171e-06
7.780000e-11,6.087994e-07,6.087994e-07,-4.999889e-05,1.592064e+00,-4.504927e-06
7.800000e-11,4.938166e-07,4.938166e-07,-5.001005e-05,1.592387e+00,-4.484630e-06
7.820000e-11,3.231031e-07,3.231031e-07,-5.001824e-05,1.592626e+00,-4.469641e-06
7.840000e-11,1.194680e-07,1.194680e-07,-5.002256e-05,1.592754e+00,-4.461589e-06
7.860000e-11,-9.116009e-08,-9.116009e-08,-5.002266e-05,1.592760e+00,-4.461196e-06
7.880000e-11,-2.829778e-07,-2.829778e-07,-5.001867e-05,1.592647e+00,-4.468231e-06
7.900000e-11,-4.334070e-07,-4.334070e-07,-5.001123e-05,1.592434e+00,-4.481565e-06
7.920000e-11,-5.256963e-07,-5.256963e-07,-5.000136e-05,1.592150e+00,-4.499344e-06
7.940000e-11,-5.507368e-07,-5.507368e-07,-4.999033e-05,1.591832e+00,-4.519243e-06
7.960000e-11,-5.079014e-07,-5.079014e-07,-4.997953e-05,1.591521e+00,-4.538765e-06
7.980000e-11,-4.048360e-07,-4.048360e-07,-4.997027e-05,1.591253e+00,-4.555550e-06
8.000000e-11,-2.562519e-07,-2.562519e-07,-4.996361e-05,1.591060e+00,-4.567657e-06
8.020000e-11,-8.189137e-08,-8.189137e-08,-4.996028e-05,1.590962e+00,-4.573785e-06
8.040000e-11,9.606141e-08,9.606141e-08,-4.996058e-05,1.590968e+00,-4.573409e-06
8.060000e-11,2.557858e-07,2.557858e-07,-4.996434e-05,1.591074e+00,-4.566813e-06
8.080000e-11,3.784884e-07,3.784884e-07,-4.997095e-05,1.591263e+00,-4.555029e-06
8.100000e-11,4.505947e-07,4.505947e-07,-4.997952e-05,1.591508e+00,-4.539679e-06
8.120000e-11,4.652122e-07,4.652122e-07,-4.998891e-05,1.591778e+00,-4.522760e-06
8.140000e-11,4.227124e-07,4.227124e-07,-4.999796e-05,1.592040e+00,-4.506389e-06
8.160000e-11,3.303999e-07,3.303999e-07,-5.000558e-05,1.592261e+00,-4.492535e-06
8.180000e-11,2.013516e-07,2.013516e-07,-5.001089e-05,1.592416e+00,-4.482792e-06
8.200000e-11,5.260528e-08,5.260528e-08,-5.001335e-05,1.592489e+00,-4.478192e-06
8.220000e-11,-9.705366e-08,-9.705366e-08,-5.001276e-05,1.592474e+00,-4.479107e-06
8.240000e-11,-2.294270e-07,-2.294270e-07,-5.000931e-05,1.592376e+00,-4.485223e-06
8.260000e-11,-3.290785e-07,-3.290785e-07,-5.000352e-05,1.592210e+00,-4.495604e-06
8.280000e-11,-3.850980e-07,-3.850980e-07,-4.999617e-05,1.591999e+00,-4.508833e-06
8.300000e-11,-3.922601e-07,-3.922601e-07,-4.998821e-05,1.591769e+00,-4.523195e-06
8.320000e-11,-3.514599e-07,-3.514599e-07,-4.998063e-05,1.591551e+00,-4.536902e-06
8.340000e-11,-2.693930e-07,-2.693930e-07,-4.997434e-05,1.591369e+00,-4.548313e-06
8.360000e-11,-1.575410e-07,-1.575410e-07,-4.997006e-05,1.591244e+00,-4.556122e-06
8.380000e-11,-3.060447e-08,-3.060447e-08,-4.996824e-05,1.591190e+00,-4.559513e-06
8.400000e-11,9.540598e-08,9.540598e-08,-4.996901e-05,1.591211e+00,-4.558237e-06
8.420000e-11,2.051758e-07,2.051758e-07,-4.997219e-05,1.591301e+00,-4.552618e-06
8.440000e-11,2.859349e-07,2.859349e-07,-4.997730e-05,1.591447e+00,-4.543501e-06
8.460000e-11,3.289248e-07,3.289248e-07,-4.998364e-05,1.591629e+00,-4.532122e-06
8.480000e-11,3.303168e-07,3.303168e-07,-4.999039e-05,1.591823e+00,-4.519948e-06
8.500000e-11,2.914898e-07,2.914898e-07,-4.999672e-05,1.592006e+00,-4.508489e-06
8.520000e-11,2.186609e-07,2.186609e-07,-5.000187e-05,1.592155e+00,-4.499112e-06
8.540000e-11,1.219438e-07,1.219438e-07,-5.000526e-05,1.592255e+00,-4.492880e-06
8.560000e-11,1.397206e-08,1.397206e-08,-5.000655e-05,1.592293e+00,-4.490437e-06
8.580000e-11,-9.172629e-08,-9.172629e-08,-5.000567e-05,1.592269e+00,-4.491940e-06
8.600000e-11,-1.823988e-07,-1.823988e-07,-5.000278e-05,1.592187e+00,-4.497061e-06
8.620000e-11,-2.475824e-07,-2.475824e-07,-4.999833e-05,1.592060e+00,-4.505046e-06
8.640000e-11,-2.802873e-07,-2.802873e-07,-4.999291e-05,1.591904e+00,-4.514816e-06
8.660000e-11,-2.777192e-07,-2.777192e-07,-4.998720e-05,1.591739e+00,-4.525120e-06
8.680000e-11,-2.414707e-07,-2.414707e-07,-4.998191e-05,1.591586e+00,-4.534684e-06
8.700000e-11,-1.771735e-07,-1.771735e-07,-4.997768e-05,1.591464e+00,-4.542373e-06
8.720000e-11,-9.367180e-08,-9.367180e-08,-4.997498e-05,1.591385e+00,-4.547320e-06
8.740000e-11,-1.829614e-09,-1.829614e-09,-4.997408e-05,1.591358e+00,-4.549024e-06
8.760000e-11,8.686667e-08,8.686667e-08,-4.997503e-05,1.591384e+00,-4.547398e-06
8.780000e-11,1.617340e-07,1.617340e-07,-4.997764e-05,1.591458e+00,-4.542761e-06
8.800000e-11,2.141682e-07,2.141682e-07,-4.998154e-05,1.591570e+00,-4.535788e-06
8.820000e-11,2.386170e-07,2.386170e-07,-4.998620e-05,1.591704e+00,-4.527412e-06
8.840000e-11,2.331425e-07,2.331425e-07,-4.999102e-05,1.591843e+00,-4.518704e-06
8.860000e-11,1.995201e-07,1.995201e-07,-4.999542e-05,1.591970e+00,-4.510734e-06
8.880000e-11,1.428810e-07,1.428810e-07,-4.999887e-05,1.592070e+00,-4.504446e-06
8.900000e-11,7.096076e-08,7.096076e-08,-5.000099e-05,1.592132e+00,-4.500541e-06
8.920000e-11,-6.937341e-09,-6.937341e-09,-5.000158e-05,1.592150e+00,-4.499407e-06
8.940000e-11,-8.112941e-08,-8.112941e-08,-5.000061e-05,1.592123e+00,-4.501081e-06
8.960000e-11,-1.427380e-07,-1.427380e-07,-4.999827e-05,1.592056e+00,-4.505255e-06
8.980000e-11,-1.847382e-07,-1.847382e-07,-4.999488e-05,1.591959e+00,-4.511330e-06
9.000000e-11,-2.027415e-07,-2.027415e-07,-4.999090e-05,1.591845e+00,-4.518498e-06
9.020000e-11,-1.954340e-07,-1.954340e-07,-4.998684e-05,1.591728e+00,-4.525847e-06
9.040000e-11,-1.646260e-07,-1.646260e-07,-4.998318e-05,1.591622e+00,-4.532476e-06
9.060000e-11,-1.149208e-07,-1.149208e-07,-4.998036e-05,1.591540e+00,-4.537606e-06
9.080000e-11,-5.305545e-08,-5.305545e-08,-4.997869e-05,1.591491e+00,-4.540668e-06
9.100000e-11,1.299700e-08,1.299700e-08,-4.997834e-05,1.591480e+00,-4.541365e-06
9.120000e-11,7.504409e-08,7.504409e-08,-4.997929e-05,1.591507e+00,-4.539700e-06
9.140000e-11,1.256815e-07,1.256815e-07,-4.998139e-05,1.591567e+00,-4.535962e-06
9.160000e-11,1.591671e-07,1.591671e-07,-4.998434e-05,1.591651e+00,-4.530682e-06
9.180000e-11,1.720598e-07,1.720598e-07,-4.998774e-05,1.591749e+00,-4.524557e-06
9.200000e-11,1.635525e-07,1.635525e-07,-4.999117e-05,1.591848e+00,-4.518365e-06
9.220000e-11,1.354711e-07,1.354711e-07,-4.999421e-05,1.591936e+00,-4.512860e-06
9.240000e-11,9.195325e-08,9.195325e-08,-4.999649e-05,1.592002e+00,-4.508687e-06
9.260000e-11,3.885851e-08,3.885851e-08,-4.999778e-05,1.592040e+00,-4.506304e-06
9.280000e-11,-1.700746e-08,-1.700746e-08,-4.999796e-05,1.592046e+00,-4.505936e-06
9.300000e-11,-6.875383e-08,-6.875383e-08,-4.999704e-05,1.592020e+00,-4.507553e-06
9.320000e-11,-1.102434e-07,-1.102434e-07,-4.999517e-05,1.591967e+00,-4.510885e-06
9.340000e-11,-1.368093e-07,-1.368093e-07,-4.999262e-05,1.591893e+00,-4.515465e-06
9.360000e-11,-1.457678e-07,-1.457678e-07,-4.998972e-05,1.591810e+00,-4.520689e-06
9.380000e-11,-1.366728e-07,-1.366728e-07,-4.998684e-05,1.591727e+00,-4.525900e-06
9.400000e-11,-1.112891e-07,-1.112891e-07,-4.998432e-05,1.591654e+00,-4.530462e-06
9.420000e-11,-7.329919e-08,-7.329919e-08,-4.998246e-05,1.591600e+00,-4.533846e-06
9.440000e-11,-2.778548e-08,-2.778548e-08,-4.998147e-05,1.591571e+00,-4.535684e-06
9.460000e-11,1.943878e-08,1.943878e-08,-4.998142e-05,1.591569e+00,-4.535808e-06
9.480000e-11,6.256463e-08,6.256463e-08,-4.998230e-05,1.591594e+00,-4.534267e-06
9.500000e-11,9.649526e-08,9.649526e-08,-4.998396e-05,1.591641e+00,-4.531308e-06
9.520000e-11,1.174410e-07,1.174410e-07,-4.998617e-05,1.591704e+00,-4.527344e-06
9.540000e-11,1.233325e-07,1.233325e-07,-4.998864e-05,1.591775e+00,-4.522895e-06
9.560000e-11,1.140087e-07,1.140087e-07,-4.999106e-05,1.591845e+00,-4.518517e-06
9.580000e-11,9.116494e-08,9.116494e-08,-4.999314e-05,1.591906e+00,-4.514743e-06
9.600000e-11,5.807736e-08,5.807736e-08,-4.999464e-05,1.591949e+00,-4.512007e-06
9.620000e-11,1.914575e-08,1.914575e-08,-4.999539e-05,1.591971e+00,-4.510605e-06
9.640000e-11,-2.068266e-08,-2.068266e-08,-4.999534e-05,1.591970e+00,-4.510659e-06
9.660000e-11,-5.653394e-08,-5.653394e-08,-4.999452e-05,1.591947e+00,-4.512108e-06
9.680000e-11,-8.419637e-08,-8.419637e-08,-4.999306e-05,1.591905e+00,-4.514725e-06
9.700000e-11,-1.006074e-07,-1.006074e-07,-4.999115e-05,1.591851e+00,-4.518148e-06
9.720000e-11,-1.041835e-07,-1.041835e-07,-4.998905e-05,1.591790e+00,-4.521932e-06
9.740000e-11,-9.495939e-08,-9.495939e-08,-4.998702e-05,1.591732e+00,-4.525604e-06
9.760000e-11,-7.452472e-08,-7.452472e-08,-4.998530e-05,1.591682e+00,-4.528721e-06
9.780000e-11,-4.577506e-08,-4.577506e-08,-4.998410e-05,1.591647e+00,-4.530924e-06
9.800000e-11,-1.251208e-08,-1.251208e-08,-4.998353e-05,1.591630e+00,-4.531979e-06
9.820000e-11,2.105217e-08,2.105217e-08,-4.998365e-05,1.591633e+00,-4.531800e-06
9.840000e-11,5.082325e-08,5.082325e-08,-4.998441e-05,1.591655e+00,-4.530454e-06
9.860000e-11,7.331873e-08,7.331873e-08,-4.998570e-05,1.591691e+00,-4.528147e-06
9.880000e-11,8.606984e-08,8.606984e-08,-4.998734e-05,1.591739e+00,-4.525196e-06
9.900000e-11,8.788450e-08,8.788450e-08,-4.998912e-05,1.591790e+00,-4.521983e-06
9.920000e-11,7.894504e-08,7.894504e-08,-4.999082e-05,1.591839e+00,-4.518907e-06
9.940000e-11,6.073482e-08,6.073482e-08,-4.999224e-05,1.591880e+00,-4.516339e-06
9.960000e-11,3.580947e-08,3.580947e-08,-4.999320e-05,1.591908e+00,-4.514572e-06
9.980000e-11,7.446420e-09,7.446420e-09,-4.999362e-05,1.591921e+00,-4.513791e-06
1.000000e-10,-2.077995e-08,-2.077995e-08,-4.999346e-05,1.591916e+00,-4.514055e-06
1.002000e-10,5.672964e-06,5.672964e-06,-4.859175e-05,1.594213e+00,-4.524671e-06
1.004000e-10,1.513146e-05,1.513146e-05,-4.808738e-05,1.601109e+00,-4.532799e-06
1.006000e-10,2.321324e-05,2.321324e-05,-4.865404e-05,1.612812e+00,-4.531627e-06
1.008000e-10,2.593319e-05,2.593319e-05,-4.977909e-05,1.627220e+00,-4.514458e-06
1.010000e-10,2.271322e-05,2.271322e-05,-5.074818e-05,1.641224e+00,-4.476440e-06
1.012000e-10,1.628303e-05,1.628303e-05,-5.103709e-05,1.652489e+00,-4.416711e-06
1.014000e-10,1.073941e-05,1.073941e-05,-5.056540e-05,1.660595e+00,-4.339033e-06
1.016000e-10,9.100672e-06,9.100672e-06,-4.967986e-05,1.666984e+00,-4.250780e-06
1.018000e-10,1.177804e-05,1.177804e-05,-4.890689e-05,1.673886e+00,-4.160874e-06
1.020000e-10,1.668431e-05,1.668431e-05,-4.863932e-05,1.682946e+00,-4.077652e-06
1.022000e-10,2.070672e-05,2.070672e-05,-4.893740e-05,1.694355e+00,-4.007411e-06
1.024000e-10,2.156349e-05,2.156349e-05,-4.953848e-05,1.706894e+00,-3.953897e-06
1.026000e-10,1.897446e-05,1.897446e-05,-5.004312e-05,1.718761e+00,-3.918499e-06
1.028000e-10,1.458187e-05,1.458187e-05,-5.015248e-05,1.728624e+00,-3.900704e-06
1.030000e-10,1.081971e-05,1.081971e-05,-4.981933e-05,1.736296e+00,-3.898432e-06
1.032000e-10,9.491740e-06,9.491740e-06,-4.924067e-05,1.742698e+00,-3.908156e-06
1.034000e-10,1.088147e-05,1.088147e-05,-4.871726e-05,1.749241e+00,-3.924945e-06
1.036000e-10,1.381137e-05,1.381137e-05,-4.847517e-05,1.757017e+00,-3.942746e-06
1.038000e-10,1.648928e-05,1.648928e-05,-4.855282e-05,1.766290e+00,-3.955082e-06
1.040000e-10,1.757000e-05,1.757000e-05,-4.880680e-05,1.776499e+00,-3.956144e-06
1.042000e-10,1.681848e-05,1.681848e-05,-4.901723e-05,1.786716e+00,-3.941989e-06
1.044000e-10,1.506240e-05,1.506240e-05,-4.902056e-05,1.796224e+00,-3.911422e-06
1.046000e-10,1.355896e-05,1.355896e-05,-4.879238e-05,1.804886e+00,-3.866245e-06
1.048000e-10,1.321174e-05,1.321174e-05,-4.844107e-05,1.813126e+00,-3.810804e-06
1.050000e-10,1.409819e-05,1.409819e-05,-4.812813e-05,1.821585e+00,-3.751021e-06
1.052000e-10,1.553093e-05,1.553093e-05,-4.796982e-05,1.830697e+00,-3.693228e-06
1.054000e-10,1.654718e-05,1.654718e-05,-4.797759e-05,1.840438e+00,-3.643105e-06
1.056000e-10,1.649479e-05,1.649479e-05,-4.806528e-05,1.850367e+00,-3.604894e-06
1.058000e-10,1.537274e-05,1.537274e-05,-4.811006e-05,1.859905e+00,-3.580923e-06
1.060000e-10,1.376573e-05,1.376573e-05,-4.802564e-05,1.868662e+00,-3.571425e-06
1.062000e-10,1.246128e-05,1.246128e-05,-4.780535e-05,1.876629e+00,-3.574592e-06
1.064000e-10,1.200395e-05,1.200395e-05,-4.751501e-05,1.884148e+00,-3.586853e-06
1.066000e-10,1.244182e-05,1.244182e-05,-4.724675e-05,1.891695e+00,-3.603378e-06
1.068000e-10,1.337747e-05,1.337747e-05,-4.706489e-05,1.899630e+00,-3.618787e-06
1.070000e-10,1.425107e-05,1.425107e-05,-4.697521e-05,1.908049e+00,-3.628008e-06
1.072000e-10,1.466456e-05,1.466456e-05,-4.693121e-05,1.916797e+00,-3.627152e-06
1.074000e-10,1.456160e-05,1.456160e-05,-4.686850e-05,1.925612e+00,-3.614204e-06
1.076000e-10,1.418603e-05,1.418603e-05,-4.674375e-05,1.934298e+00,-3.589385e-06
1.078000e-10,1.387783e-05,1.387783e-05,-4.655580e-05,1.942815e+00,-3.555068e-06
1.080000e-10,1.384874e-05,1.384874e-05,-4.633946e-05,1.951265e+00,-3.515282e-06
1.082000e-10,1.407004e-05,1.407004e-05,-4.613977e-05,1.959782e+00,-3.474917e-06
1.084000e-10,1.432147e-05,1.432147e-05,-4.598414e-05,1.968423e+00,-3.438816e-06
1.086000e-10,1.435056e-05,1.435056e-05,-4.586853e-05,1.977118e+00,-3.410930e-06
1.088000e-10,1.403498e-05,1.403498e-05,-4.576371e-05,1.985702e+00,-3.393683e-06
1.090000e-10,1.345275e-05,1.345275e-05,-4.563506e-05,1.994013e+00,-3.387632e-06
1.092000e-10,1.283032e-05,1.283032e-05,-4.546298e-05,2.001982e+00,-3.391452e-06
1.094000e-10,1.241192e-05,1.241192e-05,-4.525210e-05,2.009667e+00,-3.402233e-06
1.096000e-10,1.233240e-05,1.233240e-05,-4.502577e-05,2.017225e+00,-3.416022e-06
