time,"I(RIN)","I(RX1)","I(RX2)","I(LQ|XBFR1)","I(LQ|XBFR2)"
1.669800e-09,4.997662e-06,-6.591938e-04,4.722776e-04,8.304105e-05,8.304105e-05
1.670000e-09,4.998648e-06,-6.562125e-04,4.764121e-04,8.388561e-05,8.388561e-05
1.670200e-09,4.999635e-06,-6.532054e-04,4.805276e-04,8.454216e-05,8.454216e-05
1.670400e-09,5.000589e-06,-6.501724e-04,4.846239e-04,8.502938e-05,8.502938e-05
1.670600e-09,5.001466e-06,-6.471137e-04,4.887010e-04,8.537420e-05,8.537420e-05
1.670800e-09,5.002220e-06,-6.440296e-04,4.927584e-04,8.561031e-05,8.561031e-05
1.671000e-09,5.002805e-06,-6.409200e-04,4.967962e-04,8.577611e-05,8.577611e-05
1.671200e-09,5.003178e-06,-6.377850e-04,5.008141e-04,8.591225e-05,8.591225e-05
1.671400e-09,5.003309e-06,-6.346249e-04,5.048120e-04,8.605911e-05,8.605911e-05
1.671600e-09,5.003181e-06,-6.314397e-04,5.087898e-04,8.625422e-05,8.625422e-05
1.671800e-09,5.002798e-06,-6.282296e-04,5.127473e-04,8.652995e-05,8.652995e-05
1.672000e-09,5.002184e-06,-6.249947e-04,5.166845e-04,8.691146e-05,8.691146e-05
1.672200e-09,5.001385e-06,-6.217351e-04,5.206012e-04,8.741519e-05,8.741519e-05
1.672400e-09,5.000465e-06,-6.184509e-04,5.244974e-04,8.804769e-05,8.804769e-05
1.672600e-09,4.999502e-06,-6.151423e-04,5.283729e-04,8.880517e-05,8.880517e-05
1.672800e-09,4.998585e-06,-6.118094e-04,5.322278e-04,8.967354e-05,8.967354e-05
1.673000e-09,4.997800e-06,-6.084523e-04,5.360617e-04,9.062921e-05,9.062921e-05
1.673200e-09,4.997229e-06,-6.050713e-04,5.398748e-04,9.164049e-05,9.164049e-05
1.673400e-09,4.996941e-06,-6.016663e-04,5.436667e-04,9.266976e-05,9.266976e-05
1.673600e-09,4.996981e-06,-5.982377e-04,5.474374e-04,9.367620e-05,9.367620e-05
1.673800e-09,4.997369e-06,-5.947854e-04,5.511867e-04,9.461907e-05,9.461907e-05
1.674000e-09,4.998095e-06,-5.913097e-04,5.549144e-04,9.546113e-05,9.546113e-05
1.674200e-09,4.999118e-06,-5.878107e-04,5.586203e-04,9.617202e-05,9.617202e-05
1.674400e-09,5.000370e-06,-5.842885e-04,5.623041e-04,9.673111e-05,9.673111e-05
1.674600e-09,5.001761e-06,-5.807432e-04,5.659658e-04,9.712956e-05,9.712956e-05
1.674800e-09,5.003186e-06,-5.771750e-04,5.696050e-04,9.737127e-05,9.737127e-05
1.675000e-09,5.004534e-06,-5.735841e-04,5.732216e-04,9.747254e-05,9.747254e-05
1.675200e-09,5.005701e-06,-5.699704e-04,5.768154e-04,9.746051e-05,9.746051e-05
1.675400e-09,5.006598e-06,-5.663343e-04,5.803863e-04,9.737060e-05,9.737060e-05
1.675600e-09,5.007157e-06,-5.626758e-04,5.839340e-04,9.724314e-05,9.724314e-05
1.675800e-09,5.007344e-06,-5.589951e-04,5.874585e-04,9.711967e-05,9.711967e-05
1.676000e-09,5.007153e-06,-5.552922e-04,5.909596e-04,9.703929e-05,9.703929e-05
1.676200e-09,5.006614e-06,-5.515674e-04,5.944373e-04,9.703524e-05,9.703524e-05
1.676400e-09,5.005788e-06,-5.478208e-04,5.978914e-04,9.713224e-05,9.713224e-05
1.676600e-09,5.004760e-06,-5.440525e-04,6.013220e-04,9.734451e-05,9.734451e-05
1.676800e-09,5.003633e-06,-5.402628e-04,6.047288e-04,9.767474e-05,9.767474e-05
1.677000e-09,5.002519e-06,-5.364517e-04,6.081118e-04,9.811407e-05,9.811407e-05
1.677200e-09,5.001533e-06,-5.326194e-04,6.114710e-04,9.864301e-05,9.864301e-05
1.677400e-09,5.000778e-06,-5.287662e-04,6.148061e-04,9.923324e-05,9.923324e-05
1.677600e-09,5.000338e-06,-5.248920e-04,6.181172e-04,9.985033e-05,9.985033e-05
1.677800e-09,5.000272e-06,-5.209972e-04,6.214039e-04,1.004570e-04,1.004570e-04
1.678000e-09,5.000607e-06,-5.170819e-04,6.246663e-04,1.010167e-04,1.010167e-04
1.678200e-09,5.001332e-06,-5.131462e-04,6.279041e-04,1.014972e-04,1.014972e-04
1.678400e-09,5.002404e-06,-5.091903e-04,6.311172e-04,1.018741e-04,1.018741e-04
1.678600e-09,5.003746e-06,-5.052143e-04,6.343054e-04,1.021327e-04,1.021327e-04
1.678800e-09,5.005253e-06,-5.012184e-04,6.374685e-04,1.022698e-04,1.022698e-04
1.679000e-09,5.006809e-06,-4.972027e-04,6.406063e-04,1.022936e-04,1.022936e-04
1.679200e-09,5.008289e-06,-4.931674e-04,6.437188e-04,1.022228e-04,1.022228e-04
1.679400e-09,5.009576e-06,-4.891126e-04,6.468057e-04,1.020841e-04,1.020841e-04
1.679600e-09,5.010571e-06,-4.850384e-04,6.498670e-04,1.019091e-04,1.019091e-04
1.679800e-09,5.011205e-06,-4.809451e-04,6.529025e-04,1.017315e-04,1.017315e-04
1.680000e-09,5.011440e-06,-4.768328e-04,6.559122e-04,1.015829e-04,1.015829e-04
1.680200e-09,5.011275e-06,-4.727016e-04,6.588959e-04,1.014902e-04,1.014902e-04
1.680400e-09,5.010748e-06,-4.685517e-04,6.618535e-04,1.014730e-04,1.014730e-04
1.680600e-09,5.009928e-06,-4.643832e-04,6.647850e-04,1.015420e-04,1.015420e-04
1.680800e-09,5.008911e-06,-4.601964e-04,6.676903e-04,1.016983e-04,1.016983e-04
1.681000e-09,5.007813e-06,-4.559914e-04,6.705693e-04,1.019333e-04,1.019333e-04
1.681200e-09,5.006755e-06,-4.517684e-04,6.734219e-04,1.022306e-04,1.022306e-04
1.681400e-09,5.005860e-06,-4.475275e-04,6.762480e-04,1.025672e-04,1.025672e-04
1.681600e-09,5.005234e-06,-4.432691e-04,6.790475e-04,1.029164e-04,1.029164e-04
1.681800e-09,5.004963e-06,-4.389931e-04,6.818202e-04,1.032505e-04,1.032505e-04
1.682000e-09,5.005104e-06,-4.346999e-04,6.845661e-04,1.035440e-04,1.035440e-04
1.682200e-09,5.005676e-06,-4.303896e-04,6.872850e-04,1.037758e-04,1.037758e-04
1.682400e-09,5.006662e-06,-4.260624e-04,6.899767e-04,1.039316e-04,1.039316e-04
1.682600e-09,5.008007e-06,-4.217184e-04,6.926412e-04,1.040050e-04,1.040050e-04
1.682800e-09,5.009627e-06,-4.173578e-04,6.952784e-04,1.039979e-04,1.039979e-04
1.683000e-09,5.011411e-06,-4.129807e-04,6.978880e-04,1.039199e-04,1.039199e-04
1.683200e-09,5.013237e-06,-4.085874e-04,7.004700e-04,1.037871e-04,1.037871e-04
1.683400e-09,5.014984e-06,-4.041779e-04,7.030244e-04,1.036195e-04,1.036195e-04
1.683600e-09,5.016537e-06,-3.997525e-04,7.055509e-04,1.034391e-04,1.034391e-04
1.683800e-09,5.017806e-06,-3.953113e-04,7.080495e-04,1.032673e-04,1.032673e-04
1.684000e-09,5.018728e-06,-3.908544e-04,7.105202e-04,1.031225e-04,1.031225e-04
1.684200e-09,5.019275e-06,-3.863820e-04,7.129628e-04,1.030185e-04,1.030185e-04
1.684400e-09,5.019452e-06,-3.818944e-04,7.153772e-04,1.029633e-04,1.029633e-04
1.684600e-09,5.019298e-06,-3.773915e-04,7.177634e-04,1.029587e-04,1.029587e-04
1.684800e-09,5.018881e-06,-3.728738e-04,7.201213e-04,1.030003e-04,1.030003e-04
1.685000e-09,5.018289e-06,-3.683412e-04,7.224508e-04,1.030783e-04,1.030783e-04
1.685200e-09,5.017626e-06,-3.637941e-04,7.247518e-04,1.031794e-04,1.031794e-04
1.685400e-09,5.017000e-06,-3.592327e-04,7.270242e-04,1.032877e-04,1.032877e-04
1.685600e-09,5.016515e-06,-3.546571e-04,7.292680e-04,1.033873e-04,1.033873e-04
1.685800e-09,5.016266e-06,-3.500675e-04,7.314829e-04,1.034633e-04,1.034633e-04
1.686000e-09,5.016330e-06,-3.454641e-04,7.336691e-04,1.035041e-04,1.035041e-04
1.686200e-09,5.016760e-06,-3.408472e-04,7.358262e-04,1.035019e-04,1.035019e-04
1.686400e-09,5.017584e-06,-3.362169e-04,7.379543e-04,1.034536e-04,1.034536e-04
1.686600e-09,5.018803e-06,-3.315734e-04,7.400532e-04,1.033607e-04,1.033607e-04
1.686800e-09,5.020393e-06,-3.269168e-04,7.421229e-04,1.032285e-04,1.032285e-04
1.687000e-09,5.022309e-06,-3.222475e-04,7.441633e-04,1.030657e-04,1.030657e-04
1.687200e-09,5.024486e-06,-3.175655e-04,7.461743e-04,1.028824e-04,1.028824e-04
1.687400e-09,5.026852e-06,-3.128710e-04,7.481559e-04,1.026894e-04,1.026894e-04
1.687600e-09,5.029328e-06,-3.081642e-04,7.501078e-04,1.024963e-04,1.024963e-04
1.687800e-09,5.031842e-06,-3.034452e-04,7.520302e-04,1.023107e-04,1.023107e-04
1.688000e-09,5.034327e-06,-2.987142e-04,7.539229e-04,1.021369e-04,1.021369e-04
1.688200e-09,5.036730e-06,-2.939715e-04,7.557858e-04,1.019764e-04,1.019764e-04
1.688400e-09,5.039015e-06,-2.892171e-04,7.576189e-04,1.018269e-04,1.018269e-04
1.688600e-09,5.041157e-06,-2.844512e-04,7.594221e-04,1.016835e-04,1.016835e-04
1.688800e-09,5.043151e-06,-2.796741e-04,7.611953e-04,1.015387e-04,1.015387e-04
1.689000e-09,5.044999e-06,-2.748859e-04,7.629384e-04,1.013842e-04,1.013842e-04
1.689200e-09,5.046713e-06,-2.700868e-04,7.646515e-04,1.012113e-04,1.012113e-04
1.689400e-09,5.048308e-06,-2.652770e-04,7.663344e-04,1.010121e-04,1.010121e-04
1.689600e-09,5.049797e-06,-2.604567e-04,7.679870e-04,1.007806e-04,1.007806e-04
1.689800e-09,5.051186e-06,-2.556260e-04,7.696093e-04,1.005131e-04,1.005131e-04
1.690000e-09,5.052472e-06,-2.507853e-04,7.712012e-04,1.002088e-04,1.002088e-04
1.690200e-09,5.053634e-06,-2.459345e-04,7.727627e-04,9.986966e-05,9.986966e-05
1.690400e-09,5.054640e-06,-2.410740e-04,7.742936e-04,9.950010e-05,9.950010e-05
1.690600e-09,5.055434e-06,-2.362039e-04,7.757940e-04,9.910670e-05,9.910670e-05
1.690800e-09,5.055946e-06,-2.313245e-04,7.772637e-04,9.869742e-05,9.869742e-05
1.691000e-09,5.056092e-06,-2.264357e-04,7.787028e-04,9.828085e-05,9.828085e-05
1.691200e-09,5.055775e-06,-2.215380e-04,7.801111e-04,9.786560e-05,9.786560e-05
1.691400e-09,5.054897e-06,-2.166314e-04,7.814886e-04,9.745961e-05,9.745961e-05
1.691600e-09,5.053368e-06,-2.117161e-04,7.828353e-04,9.706979e-05,9.706979e-05
1.691800e-09,5.051116e-06,-2.067923e-04,7.841510e-04,9.670173e-05,9.670173e-05
1.692000e-09,5.048098e-06,-2.018603e-04,7.854358e-04,9.635970e-05,9.635970e-05
1.692200e-09,5.044316e-06,-1.969202e-04,7.866896e-04,9.604672e-05,9.604672e-05
1.692400e-09,5.039822e-06,-1.919723e-04,7.879123e-04,9.576484e-05,9.576484e-05
1.692600e-09,5.034727e-06,-1.870168e-04,7.891040e-04,9.551545e-05,9.551545e-05
1.692800e-09,5.029199e-06,-1.820539e-04,7.902644e-04,9.529952e-05,9.529952e-05
1.693000e-09,5.023459e-06,-1.770839e-04,7.913937e-04,9.511786e-05,9.511786e-05
1.693200e-09,5.017765e-06,-1.721070e-04,7.924918e-04,9.497124e-05,9.497124e-05
1.693400e-09,5.012397e-06,-1.671233e-04,7.935585e-04,9.486031e-05,9.486031e-05
1.693600e-09,5.007633e-06,-1.621332e-04,7.945939e-04,9.478546e-05,9.478546e-05
1.693800e-09,5.003727e-06,-1.571367e-04,7.955980e-04,9.474646e-05,9.474646e-05
1.694000e-09,5.000884e-06,-1.521342e-04,7.965706e-04,9.474209e-05,9.474209e-05
1.694200e-09,4.999246e-06,-1.471258e-04,7.975119e-04,9.476969e-05,9.476969e-05
1.694400e-09,4.998871e-06,-1.421118e-04,7.984216e-04,9.482483e-05,9.482483e-05
1.694600e-09,4.999732e-06,-1.370922e-04,7.992998e-04,9.490108e-05,9.490108e-05
1.694800e-09,5.001715e-06,-1.320674e-04,8.001464e-04,9.498993e-05,9.498993e-05
1.695000e-09,5.004622e-06,-1.270376e-04,8.009615e-04,9.508106e-05,9.508106e-05
1.695200e-09,5.008192e-06,-1.220027e-04,8.017450e-04,9.516281e-05,9.516281e-05
1.695400e-09,5.012108e-06,-1.169632e-04,8.024968e-04,9.522292e-05,9.522292e-05
1.695600e-09,5.016027e-06,-1.119189e-04,8.032169e-04,9.524953e-05,9.524953e-05
1.695800e-09,5.019600e-06,-1.068702e-04,8.039053e-04,9.523221e-05,9.523221e-05
1.696000e-09,5.022501e-06,-1.018172e-04,8.045620e-04,9.516313e-05,9.516313e-05
1.696200e-09,5.024454e-06,-9.675993e-05,8.051869e-04,9.503801e-05,9.503801e-05
1.696400e-09,5.025260e-06,-9.169872e-05,8.057800e-04,9.485688e-05,9.485688e-05
1.696600e-09,5.024820e-06,-8.663375e-05,8.063413e-04,9.462453e-05,9.462453e-05
1.696800e-09,5.023146e-06,-8.156524e-05,8.068708e-04,9.435043e-05,9.435043e-05
1.697000e-09,5.020370e-06,-7.649344e-05,8.073684e-04,9.404834e-05,9.404834e-05
1.697200e-09,5.016729e-06,-7.141859e-05,8.078341e-04,9.373538e-05,9.373538e-05
1.697400e-09,5.012553e-06,-6.634093e-05,8.082680e-04,9.343077e-05,9.343077e-05
1.697600e-09,5.008222e-06,-6.126067e-05,8.086699e-04,9.315429e-05,9.315429e-05
1.697800e-09,5.004133e-06,-5.617805e-05,8.090399e-04,9.292460e-05,9.292460e-05
1.698000e-09,5.000656e-06,-5.109327e-05,8.093780e-04,9.275754e-05,9.275754e-05
1.698200e-09,4.998092e-06,-4.600653e-05,8.096841e-04,9.266456e-05,9.266456e-05
1.698400e-09,4.996639e-06,-4.091806e-05,8.099583e-04,9.265150e-05,9.265150e-05
1.698600e-09,4.996375e-06,-3.582806e-05,8.102005e-04,9.271767e-05,9.271767e-05
1.698800e-09,4.997253e-06,-3.073674e-05,8.104107e-04,9.285556e-05,9.285556e-05
1.699000e-09,4.999100e-06,-2.564430e-05,8.105889e-04,9.305112e-05,9.305112e-05
1.699200e-09,5.001651e-06,-2.055092e-05,8.107351e-04,9.328463e-05,9.328463e-05
1.699400e-09,5.004572e-06,-1.545677e-05,8.108493e-04,9.353225e-05,9.353225e-05
1.699600e-09,5.007499e-06,-1.036201e-05,8.109315e-04,9.376811e-05,9.376811e-05
1.699800e-09,5.010086e-06,-5.266794e-06,8.109817e-04,9.396664e-05,9.396664e-05
1.700000e-09,5.012035e-06,-1.712860e-07,8.109998e-04,9.410516e-05,9.410516e-05
1.700200e-09,5.013135e-06,4.924330e-06,8.109860e-04,9.416624e-05,9.416624e-05
1.700400e-09,5.013287e-06,1.001985e-05,8.109401e-04,9.413959e-05,9.413959e-05
1.700600e-09,5.012510e-06,1.511505e-05,8.108622e-04,9.402333e-05,9.402333e-05
1.700800e-09,5.010939e-06,2.020969e-05,8.107523e-04,9.382429e-05,9.382429e-05
1.701000e-09,5.008806e-06,2.530355e-05,8.106104e-04,9.355748e-05,9.355748e-05
1.701200e-09,5.006406e-06,3.039640e-05,8.104365e-04,9.324459e-05,9.324459e-05
1.701400e-09,5.004054e-06,3.548802e-05,8.102306e-04,9.291191e-05,9.291191e-05
1.701600e-09,5.002043e-06,4.057820e-05,8.099927e-04,9.258766e-05,9.258766e-05
1.701800e-09,5.000604e-06,4.566674e-05,8.097229e-04,9.229923e-05,9.229923e-05
1.702000e-09,4.999874e-06,5.075345e-05,8.094210e-04,9.207053e-05,9.207053e-05
1.702200e-09,4.999881e-06,5.583811e-05,8.090873e-04,9.191967e-05,9.191967e-05
1.702400e-09,5.000544e-06,6.092052e-05,8.087215e-04,9.185729e-05,9.185729e-05
1.702600e-09,5.001691e-06,6.600049e-05,8.083239e-04,9.188555e-05,9.188555e-05
1.702800e-09,5.003089e-06,7.107783e-05,8.078943e-04,9.199798e-05,9.199798e-05
1.703000e-09,5.004479e-06,7.615235e-05,8.074328e-04,9.218014e-05,9.218014e-05
1.703200e-09,5.005618e-06,8.122390e-05,8.069395e-04,9.241107e-05,9.241107e-05
1.703400e-09,5.006319e-06,8.629227e-05,8.064143e-04,9.266536e-05,9.266536e-05
1.703600e-09,5.006475e-06,9.135729e-05,8.058573e-04,9.291577e-05,9.291577e-05
1.703800e-09,5.006074e-06,9.641876e-05,8.052684e-04,9.313594e-05,9.313594e-05
1.704000e-09,5.005203e-06,1.014764e-04,8.046478e-04,9.330308e-05,9.330308e-05
1.704200e-09,5.004028e-06,1.065301e-04,8.039954e-04,9.340025e-05,9.340025e-05
1.704400e-09,5.002763e-06,1.115796e-04,8.033112e-04,9.341795e-05,9.341795e-05
1.704600e-09,5.001638e-06,1.166247e-04,8.025954e-04,9.335488e-05,9.335488e-05
1.704800e-09,5.000853e-06,1.216651e-04,8.018479e-04,9.321779e-05,9.321779e-05
1.705000e-09,5.000544e-06,1.267007e-04,8.010687e-04,9.302044e-05,9.302044e-05
1.705200e-09,5.000761e-06,1.317313e-04,8.002579e-04,9.278183e-05,9.278183e-05
1.705400e-09,5.001460e-06,1.367566e-04,7.994155e-04,9.252403e-05,9.252403e-05
1.705600e-09,5.002506e-06,1.417765e-04,7.985415e-04,9.226978e-05,9.226978e-05
1.705800e-09,5.003701e-06,1.467908e-04,7.976360e-04,9.204026e-05,9.204026e-05
1.706000e-09,5.004819e-06,1.517994e-04,7.966991e-04,9.185305e-05,9.185305e-05
1.706200e-09,5.005641e-06,1.568019e-04,7.957306e-04,9.172081e-05,9.172081e-05
1.706400e-09,5.005998e-06,1.617983e-04,7.947307e-04,9.165037e-05,9.165037e-05
1.706600e-09,5.005802e-06,1.667883e-04,7.936995e-04,9.164252e-05,9.164252e-05
1.706800e-09,5.005059e-06,1.717718e-04,7.926369e-04,9.169240e-05,9.169240e-05
1.707000e-09,5.003870e-06,1.767485e-04,7.915430e-04,9.179030e-05,9.179030e-05
1.707200e-09,5.002418e-06,1.817182e-04,7.904179e-04,9.192291e-05,9.192291e-05
1.707400e-09,5.000935e-06,1.866808e-04,7.892616e-04,9.207467e-05,9.207467e-05
1.707600e-09,4.999659e-06,1.916360e-04,7.880741e-04,9.222931e-05,9.222931e-05
1.707800e-09,4.998799e-06,1.965836e-04,7.868556e-04,9.237124e-05,9.237124e-05
1.708000e-09,4.998493e-06,2.015234e-04,7.856059e-04,9.248681e-05,9.248681e-05
1.708200e-09,4.998785e-06,2.064552e-04,7.843253e-04,9.256528e-05,9.256528e-05
1.708400e-09,4.999620e-06,2.113789e-04,7.830137e-04,9.259950e-05,9.259950e-05
1.708600e-09,5.000853e-06,2.162942e-04,7.816712e-04,9.258616e-05,9.258616e-05
1.708800e-09,5.002271e-06,2.212009e-04,7.802978e-04,9.252586e-05,9.252586e-05
1.709000e-09,5.003635e-06,2.260990e-04,7.788937e-04,9.242277e-05,9.242277e-05
1.709200e-09,5.004719e-06,2.309881e-04,7.774588e-04,9.228412e-05,9.228412e-05
1.709400e-09,5.005349e-06,2.358681e-04,7.759931e-04,9.211948e-05,9.211948e-05
1.709600e-09,5.005433e-06,2.407388e-04,7.744969e-04,9.193997e-05,9.193997e-05
1.709800e-09,5.004972e-06,2.456000e-04,7.729701e-04,9.175739e-05,9.175739e-05
1.710000e-09,5.004060e-06,2.504516e-04,7.714127e-04,9.158332e-05,9.158332e-05
1.710200e-09,5.002866e-06,2.552933e-04,7.698249e-04,9.142836e-05,9.142836e-05
1.710400e-09,5.001599e-06,2.601249e-04,7.682066e-04,9.130127e-05,9.130127e-05
1.710600e-09,5.000470e-06,2.649462e-04,7.665581e-04,9.120840e-05,9.120840e-05
1.710800e-09,4.999656e-06,2.697571e-04,7.648793e-04,9.115318e-05,9.115318e-05
1.711000e-09,4.999267e-06,2.745572e-04,7.631702e-04,9.113578e-05,9.113578e-05
1.711200e-09,4.999333e-06,2.793466e-04,7.614311e-04,9.115313e-05,9.115313e-05
1.711400e-09,4.999799e-06,2.841248e-04,7.596619e-04,9.119904e-05,9.119904e-05
1.711600e-09,5.000541e-06,2.888919e-04,7.578627e-04,9.126468e-05,9.126468e-05
1.711800e-09,5.001394e-06,2.936475e-04,7.560336e-04,9.133933e-05,9.133933e-05
1.712000e-09,5.002185e-06,2.983916e-04,7.541746e-04,9.141128e-05,9.141128e-05
1.712200e-09,5.002765e-06,3.031239e-04,7.522859e-04,9.146888e-05,9.146888e-05
1.712400e-09,5.003040e-06,3.078442e-04,7.503675e-04,9.150162e-05,9.150162e-05
1.712600e-09,5.002981e-06,3.125524e-04,7.484196e-04,9.150114e-05,9.150114e-05
1.712800e-09,5.002632e-06,3.172483e-04,7.464420e-04,9.146202e-05,9.146202e-05
1.713000e-09,5.002091e-06,3.219317e-04,7.444350e-04,9.138227e-05,9.138227e-05
1.713200e-09,5.001490e-06,3.266023e-04,7.423987e-04,9.126346e-05,9.126346e-05
1.713400e-09,5.000966e-06,3.312600e-04,7.403330e-04,9.111050e-05,9.111050e-05
1.713600e-09,5.000631e-06,3.359047e-04,7.382381e-04,9.093102e-05,9.093102e-05
1.713800e-09,5.000550e-06,3.405361e-04,7.361140e-04,9.073458e-05,9.073458e-05
1.714000e-09,5.000728e-06,3.451540e-04,7.339608e-04,9.053161e-05,9.053161e-05
1.714200e-09,5.001113e-06,3.497583e-04,7.317787e-04,9.033237e-05,9.033237e-05
1.714400e-09,5.001609e-06,3.543488e-04,7.295676e-04,9.014600e-05,9.014600e-05
1.714600e-09,5.002094e-06,3.589253e-04,7.273277e-04,8.997968e-05,8.997968e-05
1.714800e-09,5.002454e-06,3.634876e-04,7.250591e-04,8.983814e-05,8.983814e-05
1.715000e-09,5.002602e-06,3.680356e-04,7.227619e-04,8.972331e-05,8.972331e-05
1.715200e-09,5.002498e-06,3.725691e-04,7.204362e-04,8.963437e-05,8.963437e-05
1.715400e-09,5.002156e-06,3.770879e-04,7.180820e-04,8.956802e-05,8.956802e-05
1.715600e-09,5.001643e-06,3.815917e-04,7.156994e-04,8.951886e-05,8.951886e-05
1.715800e-09,5.001061e-06,3.860806e-04,7.132887e-04,8.948007e-05,8.948007e-05
1.716000e-09,5.000526e-06,3.905541e-04,7.108498e-04,8.944398e-05,8.944398e-05
1.716200e-09,5.000143e-06,3.950123e-04,7.083828e-04,8.940281e-05,8.940281e-05
1.716400e-09,4.999988e-06,3.994549e-04,7.058879e-04,8.934918e-05,8.934918e-05
1.716600e-09,5.000086e-06,4.038816e-04,7.033651e-04,8.927671e-05,8.927671e-05
1.716800e-09,5.000415e-06,4.082925e-04,7.008146e-04,8.918034e-05,8.918034e-05
1.717000e-09,5.000907e-06,4.126872e-04,6.982364e-04,8.905668e-05,8.905668e-05
1.717200e-09,5.001463e-06,4.170656e-04,6.956307e-04,8.890404e-05,8.890404e-05
1.717400e-09,5.001977e-06,4.214275e-04,6.929975e-04,8.872252e-05,8.872252e-05
1.717600e-09,5.002356e-06,4.257728e-04,6.903369e-04,8.851389e-05,8.851389e-05
1.717800e-09,5.002539e-06,4.301013e-04,6.876491e-04,8.828135e-05,8.828135e-05
1.718000e-09,5.002505e-06,4.344129e-04,6.849341e-04,8.802927e-05,8.802927e-05
1.718200e-09,5.002279e-06,4.387073e-04,6.821921e-04,8.776284e-05,8.776284e-05
1.718400e-09,5.001923e-06,4.429844e-04,6.794232e-04,8.748765e-05,8.748765e-05
1.718600e-09,5.001519e-06,4.472439e-04,6.766274e-04,8.720925e-05,8.720925e-05
1.718800e-09,5.001153e-06,4.514859e-04,6.738048e-04,8.693275e-05,8.693275e-05
1.719000e-09,5.000896e-06,4.557100e-04,6.709557e-04,8.666241e-05,8.666241e-05
1.719200e-09,5.000789e-06,4.599161e-04,6.680801e-04,8.640134e-05,8.640134e-05
1.719400e-09,5.000838e-06,4.641040e-04,6.651780e-04,8.615120e-05,8.615120e-05
1.719600e-09,5.001015e-06,4.682736e-04,6.622498e-04,8.591211e-05,8.591211e-05
1.719800e-09,5.001265e-06,4.724248e-04,6.592953e-04,8.568268e-05,8.568268e-05
1.720000e-09,5.001523e-06,4.765572e-04,6.563149e-04,8.546008e-05,8.546008e-05
1.720200e-09,5.001726e-06,4.806709e-04,6.533086e-04,8.524030e-05,8.524030e-05
1.720400e-09,5.001831e-06,4.847656e-04,6.502765e-04,8.501853e-05,8.501853e-05
1.720600e-09,5.001821e-06,4.888412e-04,6.472187e-04,8.478948e-05,8.478948e-05
1.720800e-09,5.001708e-06,4.928974e-04,6.441354e-04,8.454786e-05,8.454786e-05
1.721000e-09,5.001530e-06,4.969342e-04,6.410267e-04,8.428874e-05,8.428874e-05
1.721200e-09,5.001339e-06,5.009514e-04,6.378927e-04,8.400788e-05,8.400788e-05
1.721400e-09,5.001191e-06,5.049488e-04,6.347336e-04,8.370197e-05,8.370197e-05
1.721600e-09,5.001130e-06,5.089263e-04,6.315493e-04,8.336878e-05,8.336878e-05
1.721800e-09,5.001180e-06,5.128837e-04,6.283402e-04,8.300720e-05,8.300720e-05
1.722000e-09,5.001338e-06,5.168208e-04,6.251063e-04,8.261715e-05,8.261715e-05
1.722200e-09,5.001578e-06,5.207376e-04,6.218477e-04,8.219946e-05,8.219946e-05
1.722400e-09,5.001857e-06,5.246337e-04,6.185645e-04,8.175570e-05,8.175570e-05
1.722600e-09,5.002122e-06,5.285092e-04,6.152569e-04,8.128791e-05,8.128791e-05
1.722800e-09,5.002328e-06,5.323638e-04,6.119250e-04,8.079841e-05,8.079841e-05
1.723000e-09,5.002442e-06,5.361973e-04,6.085690e-04,8.028959e-05,8.028959e-05
1.723200e-09,5.002452e-06,5.400098e-04,6.051889e-04,7.976368e-05,7.976368e-05
1.723400e-09,5.002371e-06,5.438009e-04,6.017849e-04,7.922264e-05,7.922264e-05
1.723600e-09,5.002228e-06,5.475705e-04,5.983572e-04,7.866797e-05,7.866797e-05
1.723800e-09,5.002067e-06,5.513185e-04,5.949058e-04,7.810067e-05,7.810067e-05
1.724000e-09,5.001929e-06,5.550447e-04,5.914310e-04,7.752113e-05,7.752113e-05
1.724200e-09,5.001852e-06,5.587491e-04,5.879328e-04,7.692909e-05,7.692909e-05
1.724400e-09,5.001855e-06,5.624313e-04,5.844114e-04,7.632365e-05,7.632365e-05
1.724600e-09,5.001942e-06,5.660914e-04,5.808669e-04,7.570321e-05,7.570321e-05
1.724800e-09,5.002095e-06,5.697291e-04,5.772995e-04,7.506558e-05,7.506558e-05
1.725000e-09,5.002287e-06,5.733443e-04,5.737094e-04,7.440802e-05,7.440802e-05
1.725200e-09,5.002484e-06,5.769369e-04,5.700966e-04,7.372728e-05,7.372728e-05
1.725400e-09,5.002656e-06,5.805067e-04,5.664613e-04,7.301977e-05,7.301977e-05
1.725600e-09,5.002781e-06,5.840536e-04,5.628037e-04,7.228164e-05,7.228164e-05
1.725800e-09,5.002854e-06,5.875775e-04,5.591239e-04,7.150888e-05,7.150888e-05
1.726000e-09,5.002884e-06,5.910781e-04,5.554221e-04,7.069743e-05,7.069743e-05
1.726200e-09,5.002891e-06,5.945554e-04,5.516983e-04,6.984329e-05,6.984329e-05
1.726400e-09,5.002904e-06,5.980093e-04,5.479528e-04,6.894252e-05,6.894252e-05
1.726600e-09,5.002949e-06,6.014395e-04,5.441856e-04,6.799131e-05,6.799131e-05
1.726800e-09,5.003046e-06,6.048460e-04,5.403971e-04,6.698592e-05,6.698592e-05
1.727000e-09,5.003207e-06,6.082286e-04,5.365871e-04,6.592268e-05,6.592268e-05
