time,"I(RINA)","I(RINB)","I(LQ|XCOUT)","I(LQ|XSUM)"
1.209000e-09,-4.996551e-06,4.994237e-06,9.842611e-05,-9.841460e-05
1.209200e-09,-4.996409e-06,4.993918e-06,9.834569e-05,-9.836861e-05
1.209400e-09,-4.996206e-06,4.993626e-06,9.809128e-05,-9.814233e-05
1.209600e-09,-4.995952e-06,4.993352e-06,9.769930e-05,-9.776877e-05
1.209800e-09,-4.995654e-06,4.993085e-06,9.722199e-05,-9.729821e-05
1.210000e-09,-4.995319e-06,4.992812e-06,9.671987e-05,-9.679085e-05
1.210200e-09,-4.994953e-06,4.992524e-06,9.625364e-05,-9.630857e-05
1.210400e-09,-4.994557e-06,4.992214e-06,9.587656e-05,-9.590713e-05
1.210600e-09,-4.994132e-06,4.991875e-06,9.562831e-05,-9.562961e-05
1.210800e-09,-4.993676e-06,4.991505e-06,9.553085e-05,-9.550182e-05
1.211000e-09,-4.993188e-06,4.991101e-06,9.558664e-05,-9.552998e-05
1.211200e-09,-4.992663e-06,4.990661e-06,9.577908e-05,-9.570084e-05
1.211400e-09,-4.992101e-06,4.990179e-06,9.607525e-05,-9.598392e-05
1.211600e-09,-4.991499e-06,4.989649e-06,9.643036e-05,-9.633579e-05
1.211800e-09,-4.990856e-06,4.989060e-06,9.679360e-05,-9.670572e-05
1.212000e-09,-4.990172e-06,4.988402e-06,9.711458e-05,-9.704215e-05
1.212200e-09,-4.989449e-06,4.987661e-06,9.734964e-05,-9.729916e-05
1.212400e-09,-4.988685e-06,4.986824e-06,9.746716e-05,-9.744212e-05
1.212600e-09,-4.987877e-06,4.985878e-06,9.745125e-05,-9.745179e-05
1.212800e-09,-4.987021e-06,4.984813e-06,9.730315e-05,-9.732617e-05
1.213000e-09,-4.986109e-06,4.983617e-06,9.704042e-05,-9.708012e-05
1.213200e-09,-4.985127e-06,4.982281e-06,9.669398e-05,-9.674272e-05
1.213400e-09,-4.984059e-06,4.980796e-06,9.630352e-05,-9.635290e-05
1.213600e-09,-4.982885e-06,4.979151e-06,9.591219e-05,-9.595411e-05
1.213800e-09,-4.981584e-06,4.977336e-06,9.556107e-05,-9.558869e-05
1.214000e-09,-4.980132e-06,4.975336e-06,9.528427e-05,-9.529281e-05
1.214200e-09,-4.978505e-06,4.973135e-06,9.510524e-05,-9.509240e-05
1.214400e-09,-4.976680e-06,4.970710e-06,9.503447e-05,-9.500059e-05
1.214600e-09,-4.974632e-06,4.968037e-06,9.506878e-05,-9.501669e-05
1.214800e-09,-4.972336e-06,4.965083e-06,9.519232e-05,-9.512690e-05
1.215000e-09,-4.969764e-06,4.961813e-06,9.537885e-05,-9.530639e-05
1.215200e-09,-4.966888e-06,4.958189e-06,9.559521e-05,-9.552260e-05
1.215400e-09,-4.963673e-06,4.954170e-06,9.580548e-05,-9.573943e-05
1.215600e-09,-4.960085e-06,4.949718e-06,9.597542e-05,-9.592159e-05
1.215800e-09,-4.956083e-06,4.944800e-06,9.607649e-05,-9.603891e-05
1.216000e-09,-4.951626e-06,4.939391e-06,9.608917e-05,-9.606976e-05
1.216200e-09,-4.946672e-06,4.933484e-06,9.600499e-05,-9.600345e-05
1.216400e-09,-4.941187e-06,4.927097e-06,9.582714e-05,-9.584101e-05
1.216600e-09,-4.935143e-06,4.920287e-06,9.556952e-05,-9.559464e-05
1.216800e-09,-4.928537e-06,4.913168e-06,9.525460e-05,-9.528564e-05
1.217000e-09,-4.921398e-06,4.905933e-06,9.491026e-05,-9.494140e-05
1.217200e-09,-4.913810e-06,4.898885e-06,9.456620e-05,-9.459184e-05
1.217400e-09,-4.905937e-06,4.892466e-06,9.425030e-05,-9.426571e-05
1.217600e-09,-4.898053e-06,4.887275e-06,9.398552e-05,-9.398732e-05
1.217800e-09,-4.890582e-06,4.884075e-06,9.378749e-05,-9.377396e-05
1.218000e-09,-4.884124e-06,4.883750e-06,9.366309e-05,-9.363431e-05
1.218200e-09,-4.879473e-06,4.887213e-06,9.361013e-05,-9.356787e-05
1.218400e-09,-4.877597e-06,4.895239e-06,9.361798e-05,-9.356546e-05
1.218600e-09,-4.879549e-06,4.908254e-06,9.366912e-05,-9.361060e-05
1.218800e-09,-4.886308e-06,4.926124e-06,9.374141e-05,-9.368169e-05
1.219000e-09,-4.898539e-06,4.948016e-06,9.381074e-05,-9.375458e-05
1.219200e-09,-4.916330e-06,4.972415e-06,9.385376e-05,-9.380538e-05
1.219400e-09,-4.938998e-06,4.997303e-06,9.385052e-05,-9.381312e-05
1.219600e-09,-4.965037e-06,5.020480e-06,9.378651e-05,-9.376195e-05
1.219800e-09,-4.992288e-06,5.039935e-06,9.365404e-05,-9.364271e-05
1.220000e-09,-5.018278e-06,5.054148e-06,9.345279e-05,-9.345356e-05
1.220200e-09,-5.040658e-06,5.062269e-06,9.318943e-05,-9.319988e-05
1.220400e-09,-5.057584e-06,5.064131e-06,9.287649e-05,-9.289323e-05
1.220600e-09,-5.067961e-06,5.060137e-06,9.253061e-05,-9.254970e-05
1.220800e-09,-5.071487e-06,5.051087e-06,9.217051e-05,-9.218790e-05
1.221000e-09,-5.068537e-06,5.037988e-06,9.181478e-05,-9.182677e-05
1.221200e-09,-5.059959e-06,5.021931e-06,9.147993e-05,-9.148352e-05
1.221400e-09,-5.046848e-06,5.004009e-06,9.117875e-05,-9.117192e-05
1.221600e-09,-5.030374e-06,4.985312e-06,9.091922e-05,-9.090110e-05
1.221800e-09,-5.011691e-06,4.966948e-06,9.070397e-05,-9.067484e-05
1.222000e-09,-4.991912e-06,4.950079e-06,9.053031e-05,-9.049155e-05
1.222200e-09,-4.972142e-06,4.935932e-06,9.039078e-05,-9.034466e-05
1.222400e-09,-4.953528e-06,4.925752e-06,9.027414e-05,-9.022354e-05
1.222600e-09,-4.937301e-06,4.920695e-06,9.016663e-05,-9.011476e-05
1.222800e-09,-4.924759e-06,4.921635e-06,9.005344e-05,-9.000348e-05
1.223000e-09,-4.917187e-06,4.928940e-06,8.992013e-05,-8.987495e-05
1.223200e-09,-4.915678e-06,4.942262e-06,8.975402e-05,-8.971590e-05
1.223400e-09,-4.920894e-06,4.960438e-06,8.954521e-05,-8.951566e-05
1.223600e-09,-4.932812e-06,4.981569e-06,8.928741e-05,-8.926704e-05
1.223800e-09,-4.950543e-06,5.003273e-06,8.897821e-05,-8.896674e-05
1.224000e-09,-4.972333e-06,5.023079e-06,8.861904e-05,-8.861538e-05
1.224200e-09,-4.995769e-06,5.038831e-06,8.821476e-05,-8.821713e-05
1.224400e-09,-5.018161e-06,5.049004e-06,8.777286e-05,-8.777899e-05
1.224600e-09,-5.037004e-06,5.052869e-06,8.730256e-05,-8.730996e-05
1.224800e-09,-5.050376e-06,5.050478e-06,8.681378e-05,-8.681993e-05
1.225000e-09,-5.057179e-06,5.042525e-06,8.631614e-05,-8.631871e-05
1.225200e-09,-5.057190e-06,5.030158e-06,8.581808e-05,-8.581512e-05
1.225400e-09,-5.050934e-06,5.014782e-06,8.532616e-05,-8.531624e-05
1.225600e-09,-5.039489e-06,4.997926e-06,8.484462e-05,-8.482689e-05
1.225800e-09,-5.024257e-06,4.981142e-06,8.437514e-05,-8.434933e-05
1.226000e-09,-5.006796e-06,4.965954e-06,8.391683e-05,-8.388328e-05
1.226200e-09,-4.988706e-06,4.953795e-06,8.346640e-05,-8.342596e-05
1.226400e-09,-4.971570e-06,4.945913e-06,8.301858e-05,-8.297251e-05
1.226600e-09,-4.956912e-06,4.943239e-06,8.256649e-05,-8.251636e-05
1.226800e-09,-4.946133e-06,4.946211e-06,8.210227e-05,-8.204981e-05
1.227000e-09,-4.940400e-06,4.954625e-06,8.161752e-05,-8.156449e-05
1.227200e-09,-4.940473e-06,4.967566e-06,8.110390e-05,-8.105196e-05
1.227400e-09,-4.946523e-06,4.983468e-06,8.055351e-05,-8.050411e-05
1.227600e-09,-4.957992e-06,5.000331e-06,7.995925e-05,-7.991355e-05
1.227800e-09,-4.973572e-06,5.016036e-06,7.931503e-05,-7.927384e-05
1.228000e-09,-4.991349e-06,5.028688e-06,7.861587e-05,-7.857961e-05
1.228200e-09,-5.009089e-06,5.036902e-06,7.785783e-05,-7.782655e-05
1.228400e-09,-5.024605e-06,5.039954e-06,7.703791e-05,-7.701128e-05
1.228600e-09,-5.036112e-06,5.037811e-06,7.615376e-05,-7.613117e-05
1.228800e-09,-5.042462e-06,5.031040e-06,7.520343e-05,-7.518401e-05
1.229000e-09,-5.043246e-06,5.020660e-06,7.418506e-05,-7.416773e-05
1.229200e-09,-5.038743e-06,5.007979e-06,7.309649e-05,-7.308006e-05
1.229400e-09,-5.029789e-06,4.994452e-06,7.193495e-05,-7.191817e-05
1.229600e-09,-5.017601e-06,4.981559e-06,7.069675e-05,-7.067837e-05
1.229800e-09,-5.003614e-06,4.970699e-06,6.937698e-05,-6.935577e-05
1.230000e-09,-4.989347e-06,4.963074e-06,6.796926e-05,-6.794406e-05
1.230200e-09,-4.976300e-06,4.959567e-06,6.646549e-05,-6.643521e-05
1.230400e-09,-4.965850e-06,4.960609e-06,6.485564e-05,-6.481928e-05
1.230600e-09,-4.959140e-06,4.966081e-06,6.312762e-05,-6.308425e-05
1.230800e-09,-4.956949e-06,4.975278e-06,6.126710e-05,-6.121585e-05
1.231000e-09,-4.959564e-06,4.986976e-06,5.925740e-05,-5.919743e-05
1.231200e-09,-4.966678e-06,4.999605e-06,5.707945e-05,-5.700993e-05
1.231400e-09,-4.977387e-06,5.011491e-06,5.471178e-05,-5.463186e-05
1.231600e-09,-4.990284e-06,5.021122e-06,5.213070e-05,-5.203951e-05
1.231800e-09,-5.003663e-06,5.027374e-06,4.931068e-05,-4.920730e-05
1.232000e-09,-5.015792e-06,5.029639e-06,4.622514e-05,-4.610862e-05
1.232200e-09,-5.025180e-06,5.027862e-06,4.284765e-05,-4.271703e-05
1.232400e-09,-5.030789e-06,5.022492e-06,3.915403e-05,-3.900842e-05
1.232600e-09,-5.032143e-06,5.014367e-06,3.512524e-05,-3.496390e-05
1.232800e-09,-5.029330e-06,5.004584e-06,3.075143e-05,-3.057396e-05
1.233000e-09,-5.022928e-06,4.994365e-06,2.603702e-05,-2.584351e-05
1.233200e-09,-5.013878e-06,4.984936e-06,2.100632e-05,-2.079756e-05
1.233400e-09,-5.003346e-06,4.977405e-06,1.570896e-05,-1.548665e-05
1.233600e-09,-4.992596e-06,4.972651e-06,1.022364e-05,-9.990480e-06
1.233800e-09,-4.982869e-06,4.971225e-06,4.658543e-06,-4.418211e-06
1.234000e-09,-4.975270e-06,4.973262e-06,-8.525758e-07,1.095650e-06
1.234200e-09,-4.970664e-06,4.978448e-06,-6.158928e-06,6.399905e-06
1.234400e-09,-4.969574e-06,4.986044e-06,-1.110413e-05,1.133819e-05
1.234600e-09,-4.972093e-06,4.994990e-06,-1.553795e-05,1.576069e-05
1.234800e-09,-4.977857e-06,5.004057e-06,-1.932563e-05,1.953332e-05
1.235000e-09,-4.986068e-06,5.012041e-06,-2.235323e-05,2.254288e-05
1.235200e-09,-4.995603e-06,5.017941e-06,-2.452929e-05,2.469860e-05
1.235400e-09,-5.005181e-06,5.021093e-06,-2.578460e-05,2.593187e-05
1.235600e-09,-5.013557e-06,5.021238e-06,-2.607249e-05,2.619650e-05
1.235800e-09,-5.019706e-06,5.018521e-06,-2.537116e-05,2.547115e-05
1.236000e-09,-5.022959e-06,5.013433e-06,-2.368861e-05,2.376434e-05
1.236200e-09,-5.023062e-06,5.006725e-06,-2.106930e-05,2.112115e-05
1.236400e-09,-5.020178e-06,4.999299e-06,-1.760100e-05,1.763008e-05
1.236600e-09,-5.014819e-06,4.992100e-06,-1.341970e-05,1.342790e-05
1.236800e-09,-5.007755e-06,4.986017e-06,-8.710566e-06,8.700602e-06
1.237000e-09,-4.999912e-06,4.981778e-06,-3.703100e-06,3.678493e-06
1.237200e-09,-4.992259e-06,4.979876e-06,1.340683e-06,-1.375721e-06
1.237400e-09,-4.985709e-06,4.980502e-06,6.144579e-06,-6.185347e-06
1.237600e-09,-4.981029e-06,4.983516e-06,1.044037e-05,-1.048196e-05
1.237800e-09,-4.978750e-06,4.988460e-06,1.398947e-05,-1.402710e-05
1.238000e-09,-4.979104e-06,4.994626e-06,1.659981e-05,-1.662913e-05
1.238200e-09,-4.981991e-06,5.001152e-06,1.813588e-05,-1.815320e-05
1.238400e-09,-4.986981e-06,5.007158e-06,1.852291e-05,-1.852535e-05
1.238600e-09,-4.993370e-06,5.011873e-06,1.774837e-05,-1.773395e-05
1.238800e-09,-5.000285e-06,5.014736e-06,1.586398e-05,-1.583175e-05
1.239000e-09,-5.006805e-06,5.015467e-06,1.298913e-05,-1.293930e-05
1.239200e-09,-5.012104e-06,5.014078e-06,9.313429e-06,-9.247497e-06
1.239400e-09,-5.015557e-06,5.010854e-06,5.093282e-06,-5.014056e-06
1.239600e-09,-5.016815e-06,5.006293e-06,6.380695e-07,-5.495303e-07
1.239800e-09,-5.015832e-06,5.001032e-06,-3.715139e-06,3.808216e-06
1.240000e-09,-5.012844e-06,4.995767e-06,-7.634149e-06,7.726710e-06
1.240200e-09,-5.008321e-06,4.991163e-06,-1.082397e-05,1.091121e-05
1.240400e-09,-5.002888e-06,4.987786e-06,-1.305216e-05,1.312993e-05
1.240600e-09,-4.997248e-06,4.986030e-06,-1.416448e-05,1.422951e-05
1.240800e-09,-4.992102e-06,4.986077e-06,-1.409270e-05,1.414274e-05
1.241000e-09,-4.988065e-06,4.987868e-06,-1.285847e-05,1.289234e-05
1.241200e-09,-4.985604e-06,4.991114e-06,-1.057521e-05,1.059287e-05
1.241400e-09,-4.984984e-06,4.995341e-06,-7.446704e-06,7.449331e-06
1.241600e-09,-4.986230e-06,4.999952e-06,-3.757524e-06,3.747518e-06
1.241800e-09,-4.989130e-06,5.004321e-06,1.489530e-07,-1.681291e-07
1.242000e-09,-4.993261e-06,5.007881e-06,3.904782e-06,-3.928923e-06
1.242200e-09,-4.998047e-06,5.010199e-06,7.158106e-06,-7.182696e-06
1.242400e-09,-5.002845e-06,5.011029e-06,9.611318e-06,-9.631992e-06
1.242600e-09,-5.007034e-06,5.010336e-06,1.104974e-05,-1.106267e-05
1.242800e-09,-5.010101e-06,5.008282e-06,1.135870e-05,-1.136092e-05
1.243000e-09,-5.011707e-06,5.005194e-06,1.053131e-05,-1.052096e-05
1.243200e-09,-5.011719e-06,5.001515e-06,8.669634e-06,-8.646140e-06
1.243400e-09,-5.010214e-06,4.997739e-06,5.979405e-06,-5.943635e-06
1.243600e-09,-5.007451e-06,4.994353e-06,2.755011e-06,-2.709222e-06
1.243800e-09,-5.003832e-06,4.991776e-06,-6.487075e-07,7.011004e-07
1.244000e-09,-4.999843e-06,4.990311e-06,-3.856981e-06,3.911844e-06
1.244200e-09,-4.995990e-06,4.990109e-06,-6.521220e-06,6.574245e-06
1.244400e-09,-4.992746e-06,4.991153e-06,-8.361017e-06,8.408254e-06
1.244600e-09,-4.990489e-06,4.993261e-06,-9.194553e-06,9.232831e-06
1.244800e-09,-4.989468e-06,4.996117e-06,-8.955236e-06,8.982437e-06
1.245000e-09,-4.989768e-06,4.999316e-06,-7.696399e-06,7.711627e-06
1.245200e-09,-4.991305e-06,5.002420e-06,-5.586109e-06,5.589761e-06
1.245400e-09,-4.993841e-06,5.005026e-06,-2.891402e-06,2.885137e-06
1.245600e-09,-4.997013e-06,5.006815e-06,5.036485e-08,-6.379751e-08
1.245800e-09,-5.000390e-06,5.007590e-06,2.872996e-06,-2.890090e-06
1.246000e-09,-5.003529e-06,5.007301e-06,5.230221e-06,-5.247167e-06
1.246200e-09,-5.006041e-06,5.006036e-06,6.842033e-06,-6.855218e-06
1.246400e-09,-5.007633e-06,5.004005e-06,7.529597e-06,-7.536038e-06
1.246600e-09,-5.008149e-06,5.001503e-06,7.234436e-06,-7.232129e-06
1.246800e-09,-5.007575e-06,4.998870e-06,6.022474e-06,-6.010614e-06
1.247000e-09,-5.006035e-06,4.996448e-06,4.074895e-06,-4.053980e-06
1.247200e-09,-5.003766e-06,4.994537e-06,1.666400e-06,-1.638181e-06
1.247400e-09,-5.001083e-06,4.993359e-06,-8.695492e-07,9.023045e-07
1.247600e-09,-4.998335e-06,4.993034e-06,-3.186470e-06,3.220384e-06
1.247800e-09,-4.995863e-06,4.993568e-06,-4.974779e-06,5.006382e-06
1.248000e-09,-4.993958e-06,4.994854e-06,-6.006061e-06,6.032306e-06
1.248200e-09,-4.992833e-06,4.996693e-06,-6.163352e-06,6.182022e-06
1.248400e-09,-4.992594e-06,4.998818e-06,-5.453879e-06,5.463846e-06
1.248600e-09,-4.993233e-06,5.000938e-06,-4.004952e-06,4.006281e-06
1.248800e-09,-4.994631e-06,5.002778e-06,-2.045046e-06,2.038952e-06
1.249000e-09,-4.996579e-06,5.004112e-06,1.283497e-07,-1.396826e-07
1.249200e-09,-4.998804e-06,5.004792e-06,2.191902e-06,-2.205649e-06
1.249400e-09,-5.001011e-06,5.004765e-06,3.845309e-06,-3.858434e-06
1.249600e-09,-5.002921e-06,5.004072e-06,4.857271e-06,-4.866985e-06
1.249800e-09,-5.004307e-06,5.002835e-06,5.099547e-06,-5.103722e-06
1.250000e-09,-5.005022e-06,5.001241e-06,4.563443e-06,-4.560903e-06
1.250200e-09,-5.005011e-06,4.999509e-06,3.357599e-06,-3.348265e-06
1.250400e-09,-5.004313e-06,4.997865e-06,1.689056e-06,-1.673938e-06
1.250600e-09,-5.003051e-06,4.996511e-06,-1.694224e-07,1.883991e-07
1.250800e-09,-5.001409e-06,4.995602e-06,-1.922053e-06,1.942359e-06
1.251000e-09,-4.999608e-06,4.995227e-06,-3.297113e-06,3.316038e-06
1.251200e-09,-4.997875e-06,4.995404e-06,-4.090500e-06,4.105602e-06
1.251400e-09,-4.996417e-06,4.996078e-06,-4.197488e-06,4.206990e-06
1.251600e-09,-4.995397e-06,4.997131e-06,-3.626993e-06,3.630044e-06
1.251800e-09,-4.994913e-06,4.998405e-06,-2.496751e-06,2.493524e-06
1.252000e-09,-4.994993e-06,4.999721e-06,-1.011373e-06,1.003000e-06
1.252200e-09,-4.995593e-06,5.000904e-06,5.727397e-07,-5.843783e-07
1.252400e-09,-4.996606e-06,5.001810e-06,1.990390e-06,-2.002997e-06
1.252600e-09,-4.997878e-06,5.002339e-06,3.011937e-06,-3.023188e-06
1.252800e-09,-4.999233e-06,5.002446e-06,3.481403e-06,-3.489341e-06
1.253000e-09,-5.000492e-06,5.002145e-06,3.341286e-06,-3.344639e-06
1.253200e-09,-5.001503e-06,5.001502e-06,2.639611e-06,-2.637982e-06
1.253400e-09,-5.002153e-06,5.000622e-06,1.518516e-06,-1.512421e-06
1.253600e-09,-5.002384e-06,4.999631e-06,1.871150e-07,-1.778625e-07
1.253800e-09,-5.002194e-06,4.998662e-06,-1.116310e-06,1.126870e-06
1.254000e-09,-5.001635e-06,4.997834e-06,-2.166334e-06,2.176145e-06
1.254200e-09,-5.000802e-06,4.997239e-06,-2.789488e-06,2.796656e-06
1.254400e-09,-4.999815e-06,4.996932e-06,-2.893534e-06,2.896654e-06
1.254600e-09,-4.998808e-06,4.996925e-06,-2.481567e-06,2.479960e-06
1.254800e-09,-4.997903e-06,4.997188e-06,-1.648552e-06,1.642361e-06
1.255000e-09,-4.997201e-06,4.997661e-06,-5.613530e-07,5.514830e-07
1.255200e-09,-4.996770e-06,4.998256e-06,5.736394e-07,-5.857091e-07
1.255400e-09,-4.996636e-06,4.998877e-06,1.549069e-06,-1.561574e-06
1.255600e-09,-4.996785e-06,4.999434e-06,2.194324e-06,-2.205544e-06
1.255800e-09,-4.997164e-06,4.999851e-06,2.405577e-06,-2.414151e-06
1.256000e-09,-4.997698e-06,5.000081e-06,2.162775e-06,-2.167937e-06
1.256200e-09,-4.998292e-06,5.000104e-06,1.530625e-06,-1.532323e-06
1.256400e-09,-4.998856e-06,4.999934e-06,6.436917e-07,-6.425683e-07
1.256600e-09,-4.999307e-06,4.999610e-06,-3.211912e-07,3.239472e-07
1.256800e-09,-4.999588e-06,4.999189e-06,-1.179628e-06,1.182529e-06
1.257000e-09,-4.999668e-06,4.998737e-06,-1.774708e-06,1.776259e-06
1.257200e-09,-4.999549e-06,4.998320e-06,-2.005729e-06,2.004711e-06
1.257400e-09,-4.999261e-06,4.997990e-06,-1.845335e-06,1.841027e-06
1.257600e-09,-4.998853e-06,4.997783e-06,-1.342099e-06,1.334392e-06
1.257800e-09,-4.998391e-06,4.997712e-06,-6.084229e-07,5.978165e-07
1.258000e-09,-4.997940e-06,4.997765e-06,2.035343e-07,-2.160526e-07
1.258200e-09,-4.997560e-06,4.997913e-06,9.328788e-07,-9.460453e-07
1.258400e-09,-4.997294e-06,4.998109e-06,1.441665e-06,-1.454197e-06
1.258600e-09,-4.997164e-06,4.998302e-06,1.640970e-06,-1.651817e-06
1.258800e-09,-4.997167e-06,4.998441e-06,1.506417e-06,-1.514958e-06
1.259000e-09,-4.997279e-06,4.998485e-06,1.080421e-06,-1.086569e-06
1.259200e-09,-4.997458e-06,4.998408e-06,4.611584e-07,-4.653524e-07
1.259400e-09,-4.997651e-06,4.998203e-06,-2.191669e-07,2.160703e-07
1.259600e-09,-4.997801e-06,4.997883e-06,-8.220697e-07,8.189868e-07
1.259800e-09,-4.997860e-06,4.997477e-06,-1.230784e-06,1.226632e-06
1.260000e-09,-4.997789e-06,4.997023e-06,-1.372838e-06,1.366753e-06
1.260200e-09,-4.997570e-06,4.996569e-06,-1.232810e-06,1.224312e-06
1.260400e-09,-4.997205e-06,4.996157e-06,-8.530378e-07,8.421093e-07
1.260600e-09,-4.996714e-06,4.995823e-06,-3.225597e-07,3.096288e-07
1.260800e-09,-4.996133e-06,4.995586e-06,2.430285e-07,-2.571955e-07
1.261000e-09,-4.995508e-06,4.995451e-06,7.263632e-07,-7.408337e-07
1.261200e-09,-4.994888e-06,4.995401e-06,1.032483e-06,-1.046357e-06
1.261400e-09,-4.994317e-06,4.995408e-06,1.107405e-06,-1.119997e-06
1.261600e-09,-4.993825e-06,4.995427e-06,9.474600e-07,-9.584329e-07
1.261800e-09,-4.993428e-06,4.995410e-06,5.978014e-07,-6.072175e-07
1.262000e-09,-4.993121e-06,4.995308e-06,1.408181e-07,-1.491073e-07
1.262200e-09,-4.992881e-06,4.995080e-06,-3.227380e-07,3.148852e-07
1.262400e-09,-4.992667e-06,4.994695e-06,-6.956660e-07,6.874559e-07
1.262600e-09,-4.992426e-06,4.994137e-06,-9.045464e-07,8.952536e-07
1.262800e-09,-4.992100e-06,4.993404e-06,-9.140905e-07,9.032067e-07
1.263000e-09,-4.991630e-06,4.992508e-06,-7.328085e-07,7.201390e-07
1.263200e-09,-4.990968e-06,4.991472e-06,-4.091501e-07,3.948392e-07
1.263400e-09,-4.990075e-06,4.990321e-06,-1.933088e-08,3.813675e-09
1.263600e-09,-4.988929e-06,4.989079e-06,3.502122e-07,-3.663167e-07
1.263800e-09,-4.987524e-06,4.987764e-06,6.217553e-07,-6.377861e-07
1.264000e-09,-4.985866e-06,4.986382e-06,7.424959e-07,-7.578939e-07
1.264200e-09,-4.983977e-06,4.984923e-06,6.946672e-07,-7.090905e-07
1.264400e-09,-4.981886e-06,4.983364e-06,4.976480e-07,-5.110349e-07
1.264600e-09,-4.979628e-06,4.981673e-06,2.019598e-07,-2.145284e-07
1.264800e-09,-4.977248e-06,4.979815e-06,-1.231917e-07,1.110045e-07
1.265000e-09,-4.974806e-06,4.977766e-06,-4.058398e-07,3.934834e-07
1.265200e-09,-4.972387e-06,4.975532e-06,-5.870229e-07,5.739580e-07
1.265400e-09,-4.970124e-06,4.973167e-06,-6.329630e-07,6.187774e-07
1.265600e-09,-4.968217e-06,4.970808e-06,-5.411601e-07,5.256511e-07
1.265800e-09,-4.966951e-06,4.968690e-06,-3.393482e-07,3.225549e-07
1.266000e-09,-4.966698e-06,4.967165e-06,-7.787427e-08,6.005564e-08
1.266200e-09,-4.967881e-06,4.966691e-06,1.825188e-07,-2.009526e-07
1.266400e-09,-4.970907e-06,4.967780e-06,3.845951e-07,-4.031811e-07
1.266600e-09,-4.976067e-06,4.970903e-06,4.870653e-07,-5.053922e-07
1.266800e-09,-4.983418e-06,4.976376e-06,4.728783e-07,-4.906735e-07
1.267000e-09,-4.992698e-06,4.984228e-06,3.517277e-07,-3.689083e-07
1.267200e-09,-5.003289e-06,4.994114e-06,1.564950e-07,-1.731741e-07
1.267400e-09,-5.014253e-06,5.005296e-06,-6.528243e-08,4.883504e-08
1.267600e-09,-5.024450e-06,5.016702e-06,-2.627740e-07,2.462043e-07
1.267800e-09,-5.032700e-06,5.027071e-06,-3.933703e-07,3.763275e-07
1.268000e-09,-5.037976e-06,5.035152e-06,-4.317637e-07,4.139837e-07
1.268200e-09,-5.039558e-06,5.039902e-06,-3.746829e-07,3.560463e-07
1.268400e-09,-5.037141e-06,5.040652e-06,-2.404349e-07,2.209902e-07
1.268600e-09,-5.030862e-06,5.037197e-06,-6.362228e-08,4.356833e-08
1.268800e-09,-5.021279e-06,5.029809e-06,1.135298e-07,-1.338948e-07
1.269000e-09,-5.009291e-06,5.019190e-06,2.511051e-07,-2.714563e-07
1.269200e-09,-4.996044e-06,5.006378e-06,3.203778e-07,-3.404396e-07
1.269400e-09,-4.982836e-06,4.992639e-06,3.096867e-07,-3.292949e-07
1.269600e-09,-4.971013e-06,4.979354e-06,2.261293e-07,-2.452657e-07
1.269800e-09,-4.961858e-06,4.967910e-06,9.290806e-08,-1.117007e-07
1.270000e-09,-4.956468e-06,4.959577e-06,-5.683697e-08,3.814692e-08
1.270200e-09,-4.955613e-06,4.955380e-06,-1.881205e-07,1.692359e-07
1.270400e-09,-4.959597e-06,4.955950e-06,-2.721816e-07,2.528171e-07
1.270600e-09,-4.968153e-06,4.961406e-06,-2.926898e-07,2.726345e-07
1.270800e-09,-4.980413e-06,4.971267e-06,-2.487702e-07,2.279310e-07
1.271000e-09,-4.994987e-06,4.984466e-06,-1.543249e-07,1.327416e-07
1.271200e-09,-5.010137e-06,4.999463e-06,-3.400818e-08,1.183946e-08
1.271400e-09,-5.024035e-06,5.014457e-06,8.303943e-08,-1.055566e-07
1.271600e-09,-5.035029e-06,5.027645e-06,1.701372e-07,-1.927426e-07
1.271800e-09,-5.041875e-06,5.037491e-06,2.090540e-07,-2.315210e-07
1.272000e-09,-5.043884e-06,5.042925e-06,1.937159e-07,-2.158978e-07
1.272200e-09,-5.040968e-06,5.043456e-06,1.309027e-07,-1.527586e-07
1.272400e-09,-5.033588e-06,5.039179e-06,3.793996e-08,-5.953536e-08
1.272600e-09,-5.022659e-06,5.030714e-06,-6.191259e-08,4.042912e-08
1.272800e-09,-5.009416e-06,5.019082e-06,-1.451818e-07,1.236182e-07
1.273000e-09,-4.995299e-06,5.005582e-06,-1.936237e-07,1.717909e-07
1.273200e-09,-4.981829e-06,4.991671e-06,-1.981419e-07,1.758963e-07
1.273400e-09,-4.970505e-06,4.978851e-06,-1.603608e-07,1.376322e-07
1.273600e-09,-4.962664e-06,4.968555e-06,-9.161894e-08,6.842014e-08
1.273800e-09,-4.959338e-06,4.962016e-06,-9.765309e-09,-1.381897e-08
1.274000e-09,-4.961087e-06,4.960119e-06,6.537237e-08,-8.921201e-08
1.274200e-09,-4.967860e-06,4.963247e-06,1.167159e-07,-1.406707e-07
1.274400e-09,-4.978932e-06,4.971162e-06,1.337491e-07,-1.577034e-07
1.274600e-09,-4.992952e-06,4.982974e-06,1.145783e-07,-1.384673e-07
1.274800e-09,-5.008116e-06,4.997223e-06,6.586163e-08,-8.968275e-08
1.275000e-09,-5.022443e-06,5.012074e-06,7.462040e-10,-2.455454e-08
1.275200e-09,-5.034085e-06,5.025601e-06,-6.458820e-08,4.069855e-08
