time,"I(LOUT1)","I(LOUT2)","I(RIN)"
3.781500e-09,1.382125e-05,1.382125e-05,5.004673e-06
3.781750e-09,1.379023e-05,1.379023e-05,5.004828e-06
3.782000e-09,1.375731e-05,1.375731e-05,5.005190e-06
3.782250e-09,1.372114e-05,1.372114e-05,5.005743e-06
3.782500e-09,1.368053e-05,1.368053e-05,5.006445e-06
3.782750e-09,1.363469e-05,1.363469e-05,5.007235e-06
3.783000e-09,1.358324e-05,1.358324e-05,5.008045e-06
3.783250e-09,1.352629e-05,1.352629e-05,5.008811e-06
3.783500e-09,1.346430e-05,1.346430e-05,5.009484e-06
3.783750e-09,1.339802e-05,1.339802e-05,5.010036e-06
3.784000e-09,1.332828e-05,1.332828e-05,5.010462e-06
3.784250e-09,1.325588e-05,1.325588e-05,5.010781e-06
3.784500e-09,1.318141e-05,1.318141e-05,5.011031e-06
3.784750e-09,1.310518e-05,1.310518e-05,5.011259e-06
3.785000e-09,1.302712e-05,1.302712e-05,5.011520e-06
3.785250e-09,1.294683e-05,1.294683e-05,5.011861e-06
3.785500e-09,1.286359e-05,1.286359e-05,5.012324e-06
3.785750e-09,1.277646e-05,1.277646e-05,5.012935e-06
3.786000e-09,1.268436e-05,1.268436e-05,5.013707e-06
3.786250e-09,1.258616e-05,1.258616e-05,5.014638e-06
3.786500e-09,1.248079e-05,1.248079e-05,5.015716e-06
3.786750e-09,1.236729e-05,1.236729e-05,5.016919e-06
3.787000e-09,1.224486e-05,1.224486e-05,5.018226e-06
3.787250e-09,1.211282e-05,1.211282e-05,5.019616e-06
3.787500e-09,1.197064e-05,1.197064e-05,5.021073e-06
3.787750e-09,1.181783e-05,1.181783e-05,5.022592e-06
3.788000e-09,1.165393e-05,1.165393e-05,5.024177e-06
3.788250e-09,1.147839e-05,1.147839e-05,5.025843e-06
3.788500e-09,1.129051e-05,1.129051e-05,5.027615e-06
3.788750e-09,1.108940e-05,1.108940e-05,5.029528e-06
3.789000e-09,1.087388e-05,1.087388e-05,5.031624e-06
3.789250e-09,1.064247e-05,1.064247e-05,5.033949e-06
3.789500e-09,1.039333e-05,1.039333e-05,5.036555e-06
3.789750e-09,1.012424e-05,1.012424e-05,5.039498e-06
3.790000e-09,9.832570e-06,9.832570e-06,5.042834e-06
3.790250e-09,9.515307e-06,9.515307e-06,5.046621e-06
3.790500e-09,9.169007e-06,9.169007e-06,5.050918e-06
3.790750e-09,8.789838e-06,8.789838e-06,5.055777e-06
3.791000e-09,8.373627e-06,8.373627e-06,5.061242e-06
3.791250e-09,7.915968e-06,7.915968e-06,5.067340e-06
3.791500e-09,7.412422e-06,7.412422e-06,5.074060e-06
3.791750e-09,6.858872e-06,6.858872e-06,5.081334e-06
3.792000e-09,6.252066e-06,6.252066e-06,5.089002e-06
3.792250e-09,5.590432e-06,5.590432e-06,5.096775e-06
3.792500e-09,4.875170e-06,4.875170e-06,5.104189e-06
3.792750e-09,4.111580e-06,4.111580e-06,5.110579e-06
3.793000e-09,3.310443e-06,3.310443e-06,5.115085e-06
3.793250e-09,2.489121e-06,2.489121e-06,5.116710e-06
3.793500e-09,1.671926e-06,1.671926e-06,5.114457e-06
3.793750e-09,8.893506e-07,8.893506e-07,5.107514e-06
3.794000e-09,1.760484e-07,1.760484e-07,5.095440e-06
3.794250e-09,-4.322095e-07,-4.322095e-07,5.078288e-06
3.794500e-09,-9.020374e-07,-9.020374e-07,5.056633e-06
3.794750e-09,-1.205852e-06,-1.205852e-06,5.031523e-06
3.795000e-09,-1.324893e-06,-1.324893e-06,5.004400e-06
3.795250e-09,-1.251801e-06,-1.251801e-06,4.977036e-06
3.795500e-09,-9.927293e-07,-9.927293e-07,4.951465e-06
3.795750e-09,-5.687762e-07,-5.687762e-07,4.929875e-06
3.796000e-09,-1.616586e-08,-1.616586e-08,4.914394e-06
3.796250e-09,6.154657e-07,6.154657e-07,4.906778e-06
3.796500e-09,1.267003e-06,1.267003e-06,4.908081e-06
3.796750e-09,1.875606e-06,1.875606e-06,4.918427e-06
3.797000e-09,2.381243e-06,2.381243e-06,4.936971e-06
3.797250e-09,2.732818e-06,2.732818e-06,4.962041e-06
3.797500e-09,2.893201e-06,2.893201e-06,4.991337e-06
3.797750e-09,2.843116e-06,2.843116e-06,5.022093e-06
3.798000e-09,2.584063e-06,2.584063e-06,5.051204e-06
3.798250e-09,2.140147e-06,2.140147e-06,5.075385e-06
3.798500e-09,1.557951e-06,1.557951e-06,5.091500e-06
3.798750e-09,9.032684e-07,9.032684e-07,5.097090e-06
3.799000e-09,2.539706e-07,2.539706e-07,5.090957e-06
3.799250e-09,-3.102586e-07,-3.102586e-07,5.073557e-06
3.799500e-09,-7.193036e-07,-7.193036e-07,5.047012e-06
3.799750e-09,-9.227665e-07,-9.227665e-07,5.014783e-06
3.800000e-09,-8.973668e-07,-8.973668e-07,4.981173e-06
3.800250e-09,-6.509965e-07,-6.509965e-07,4.950820e-06
3.800500e-09,-2.229876e-07,-2.229876e-07,4.928139e-06
3.800750e-09,3.201816e-07,3.201816e-07,4.916629e-06
3.801000e-09,8.942042e-07,8.942042e-07,4.918140e-06
3.801250e-09,1.410197e-06,1.410197e-06,4.932397e-06
3.801500e-09,1.789066e-06,1.789066e-06,4.957038e-06
3.801750e-09,1.973861e-06,1.973861e-06,4.988114e-06
3.802000e-09,1.938281e-06,1.938281e-06,5.020749e-06
3.802250e-09,1.690882e-06,1.690882e-06,5.049780e-06
3.802500e-09,1.274748e-06,1.274748e-06,5.070401e-06
3.802750e-09,7.617812e-07,7.617812e-07,5.078976e-06
3.803000e-09,2.411152e-07,2.411152e-07,5.073894e-06
3.803250e-09,-1.968990e-07,-1.968990e-07,5.056092e-06
3.803500e-09,-4.775489e-07,-4.775489e-07,5.028919e-06
3.803750e-09,-5.555230e-07,-5.555230e-07,4.997441e-06
3.804000e-09,-4.230625e-07,-4.230625e-07,4.967471e-06
3.804250e-09,-1.114656e-07,-1.114656e-07,4.944578e-06
3.804500e-09,3.144815e-07,3.144815e-07,4.933059e-06
3.804750e-09,7.689106e-07,7.689106e-07,4.935008e-06
3.805000e-09,1.162127e-06,1.162127e-06,4.949766e-06
3.805250e-09,1.418749e-06,1.418749e-06,4.974081e-06
3.805500e-09,1.492419e-06,1.492419e-06,5.002874e-06
3.805750e-09,1.374294e-06,1.374294e-06,5.030312e-06
3.806000e-09,1.094287e-06,1.094287e-06,5.050888e-06
3.806250e-09,7.149151e-07,7.149151e-07,5.060469e-06
3.806500e-09,3.182831e-07,3.182831e-07,5.057211e-06
3.806750e-09,-1.163937e-08,-1.163937e-08,5.042077e-06
3.807000e-09,-2.073990e-07,-2.073990e-07,5.018648e-06
3.807250e-09,-2.325156e-07,-2.325156e-07,4.992254e-06
3.807500e-09,-8.877163e-08,-8.877163e-08,4.968754e-06
3.807750e-09,1.849628e-07,1.849628e-07,4.953253e-06
3.808000e-09,5.220608e-07,5.220608e-07,4.948990e-06
3.808250e-09,8.437879e-07,8.437879e-07,4.956579e-06
3.808500e-09,1.077713e-06,1.077713e-06,4.973865e-06
3.808750e-09,1.174284e-06,1.174284e-06,4.996504e-06
3.809000e-09,1.117525e-06,1.117525e-06,5.019058e-06
3.809250e-09,9.276482e-07,9.276482e-07,5.036284e-06
3.809500e-09,6.552921e-07,6.552921e-07,5.044324e-06
3.809750e-09,3.687511e-07,3.687511e-07,5.041590e-06
3.810000e-09,1.371043e-07,1.371043e-07,5.029137e-06
3.810250e-09,1.340257e-08,1.340257e-08,5.010368e-06
3.810500e-09,2.222426e-08,2.222426e-08,4.990127e-06
3.810750e-09,1.546590e-07,1.546590e-07,4.973445e-06
3.811000e-09,3.717337e-07,3.717337e-07,4.964293e-06
3.811250e-09,6.152133e-07,6.152133e-07,4.964619e-06
3.811500e-09,8.229443e-07,8.229443e-07,4.973913e-06
3.811750e-09,9.447361e-07,9.447361e-07,4.989404e-06
3.812000e-09,9.546338e-07,9.546338e-07,5.006852e-06
3.812250e-09,8.565090e-07,8.565090e-07,5.021698e-06
3.812500e-09,6.817736e-07,6.817736e-07,5.030246e-06
3.812750e-09,4.800704e-07,4.800704e-07,5.030589e-06
3.813000e-09,3.055495e-07,3.055495e-07,5.023044e-06
3.813250e-09,2.024586e-07,2.024586e-07,5.009991e-06
3.813500e-09,1.939165e-07,1.939165e-07,4.995161e-06
3.813750e-09,2.767811e-07,2.767811e-07,4.982586e-06
3.814000e-09,4.237669e-07,4.237669e-07,4.975496e-06
3.814250e-09,5.919585e-07,5.919585e-07,4.975490e-06
3.814500e-09,7.351659e-07,7.351659e-07,4.982175e-06
3.814750e-09,8.166001e-07,8.166001e-07,4.993359e-06
3.815000e-09,8.183863e-07,8.183863e-07,5.005738e-06
3.815250e-09,7.454424e-07,7.454424e-07,5.015854e-06
3.815500e-09,6.229034e-07,6.229034e-07,5.021057e-06
3.815750e-09,4.880842e-07,4.880842e-07,5.020196e-06
3.816000e-09,3.794557e-07,3.794557e-07,5.013871e-06
3.816250e-09,3.258567e-07,3.258567e-07,5.004176e-06
3.816500e-09,3.389727e-07,3.389727e-07,4.994030e-06
3.816750e-09,4.110475e-07,4.110475e-07,4.986313e-06
3.817000e-09,5.182172e-07,5.182172e-07,4.983047e-06
3.817250e-09,6.282322e-07,6.282322e-07,4.984874e-06
3.817500e-09,7.101336e-07,7.101336e-07,4.990945e-06
3.817750e-09,7.430049e-07,7.430049e-07,4.999249e-06
3.818000e-09,7.213358e-07,7.213358e-07,5.007261e-06
3.818250e-09,6.556415e-07,6.556415e-07,5.012694e-06
3.818500e-09,5.684200e-07,5.684200e-07,5.014150e-06
3.818750e-09,4.868765e-07,4.868765e-07,5.011474e-06
3.819000e-09,4.347171e-07,4.347171e-07,5.005722e-06
3.819250e-09,4.254682e-07,4.254682e-07,4.998780e-06
3.819500e-09,4.591926e-07,4.591926e-07,4.992758e-06
3.819750e-09,5.233684e-07,5.233684e-07,4.989359e-06
3.820000e-09,5.974186e-07,5.974186e-07,4.989395e-06
3.820250e-09,6.593263e-07,6.593263e-07,4.992613e-06
3.820500e-09,6.922435e-07,6.922435e-07,4.997832e-06
3.820750e-09,6.891282e-07,6.891282e-07,5.003359e-06
3.821000e-09,6.541544e-07,6.541544e-07,5.007527e-06
3.821250e-09,6.006817e-07,6.006817e-07,5.009191e-06
3.821500e-09,5.466130e-07,5.466130e-07,5.008035e-06
3.821750e-09,5.087070e-07,5.087070e-07,5.004613e-06
3.822000e-09,4.976250e-07,4.976250e-07,5.000119e-06
3.822250e-09,5.151624e-07,5.151624e-07,4.995987e-06
3.822500e-09,5.543528e-07,5.543528e-07,4.993434e-06
3.822750e-09,6.022178e-07,6.022178e-07,4.993113e-06
3.823000e-09,6.441446e-07,6.441446e-07,4.994951e-06
3.823250e-09,6.684441e-07,6.684441e-07,4.998223e-06
3.823500e-09,6.696883e-07,6.696883e-07,5.001822e-06
3.823750e-09,6.498933e-07,6.498933e-07,5.004625e-06
3.824000e-09,6.173403e-07,6.173403e-07,5.005836e-06
3.824250e-09,5.835644e-07,5.835644e-07,5.005207e-06
3.824500e-09,5.595687e-07,5.595687e-07,5.003075e-06
3.824750e-09,5.524857e-07,5.524857e-07,5.000212e-06
3.825000e-09,5.636825e-07,5.636825e-07,4.997556e-06
3.825250e-09,5.887875e-07,5.887875e-07,4.995908e-06
3.825500e-09,6.194885e-07,6.194885e-07,4.995696e-06
3.825750e-09,6.464118e-07,6.464118e-07,4.996869e-06
3.826000e-09,6.621071e-07,6.621071e-07,4.998952e-06
3.826250e-09,6.632040e-07,6.632040e-07,5.001225e-06
3.826500e-09,6.511335e-07,6.511335e-07,5.002966e-06
3.826750e-09,6.312987e-07,6.312987e-07,5.003677e-06
3.827000e-09,6.110747e-07,6.110747e-07,5.003219e-06
3.827250e-09,5.973505e-07,5.973505e-07,5.001830e-06
3.827500e-09,5.944188e-07,5.944188e-07,5.000020e-06
3.827750e-09,6.028458e-07,6.028458e-07,4.998387e-06
3.828000e-09,6.195977e-07,6.195977e-07,4.997428e-06
3.828250e-09,6.392852e-07,6.392852e-07,4.997386e-06
3.828500e-09,6.560458e-07,6.560458e-07,4.998197e-06
3.828750e-09,6.654221e-07,6.654221e-07,4.999536e-06
3.829000e-09,6.656450e-07,6.656450e-07,5.000936e-06
3.829250e-09,6.579667e-07,6.579667e-07,5.001952e-06
3.829500e-09,6.460157e-07,6.460157e-07,5.002296e-06
3.829750e-09,6.344559e-07,6.344559e-07,5.001916e-06
3.830000e-09,6.274297e-07,6.274297e-07,5.000991e-06
3.830250e-09,6.272955e-07,6.272955e-07,4.999860e-06
3.830500e-09,6.340327e-07,6.340327e-07,4.998896e-06
3.830750e-09,6.454488e-07,6.454488e-07,4.998389e-06
3.831000e-09,6.580557e-07,6.580557e-07,4.998460e-06
3.831250e-09,6.682830e-07,6.682830e-07,4.999036e-06
3.831500e-09,6.736150e-07,6.736150e-07,4.999892e-06
3.831750e-09,6.732974e-07,6.732974e-07,5.000731e-06
3.832000e-09,6.684264e-07,6.684264e-07,5.001289e-06
3.832250e-09,6.614428e-07,6.614428e-07,5.001413e-06
3.832500e-09,6.552424e-07,6.552424e-07,5.001099e-06
3.832750e-09,6.522176e-07,6.522176e-07,5.000486e-06
3.833000e-09,6.535409e-07,6.535409e-07,4.999793e-06
3.833250e-09,6.588967e-07,6.588967e-07,4.999246e-06
3.833500e-09,6.667104e-07,6.667104e-07,4.999007e-06
3.833750e-09,6.747574e-07,6.747574e-07,4.999124e-06
3.834000e-09,6.809269e-07,6.809269e-07,4.999529e-06
3.834250e-09,6.838842e-07,6.838842e-07,5.000067e-06
3.834500e-09,6.834279e-07,6.834279e-07,5.000555e-06
3.834750e-09,6.804561e-07,6.804561e-07,5.000842e-06
3.835000e-09,6.765837e-07,6.765837e-07,5.000852e-06
3.835250e-09,6.735662e-07,6.735662e-07,5.000608e-06
3.835500e-09,6.727270e-07,6.727270e-07,5.000207e-06
3.835750e-09,6.745733e-07,6.745733e-07,4.999793e-06
3.836000e-09,6.787054e-07,6.787054e-07,4.999496e-06
3.836250e-09,6.840234e-07,6.840234e-07,4.999402e-06
3.836500e-09,6.891396e-07,6.891396e-07,4.999523e-06
3.836750e-09,6.928464e-07,6.928464e-07,4.999799e-06
3.837000e-09,6.944859e-07,6.944859e-07,5.000130e-06
3.837250e-09,6.941121e-07,6.941121e-07,5.000404e-06
3.837500e-09,6.924105e-07,6.924105e-07,5.000539e-06
3.837750e-09,6.904241e-07,6.904241e-07,5.000503e-06
3.838000e-09,6.891883e-07,6.891883e-07,5.000322e-06
3.838250e-09,6.894009e-07,6.894009e-07,5.000067e-06
3.838500e-09,6.912287e-07,6.912287e-07,4.999826e-06
3.838750e-09,6.943009e-07,6.943009e-07,4.999673e-06
3.839000e-09,6.978749e-07,6.978749e-07,4.999650e-06
3.839250e-09,7.011065e-07,7.011065e-07,4.999752e-06
3.839500e-09,7.033287e-07,7.033287e-07,4.999936e-06
3.839750e-09,7.042490e-07,7.042490e-07,5.000134e-06
3.840000e-09,7.040101e-07,7.040101e-07,5.000282e-06
3.840250e-09,7.031057e-07,7.031057e-07,5.000337e-06
3.840500e-09,7.021913e-07,7.021913e-07,5.000289e-06
3.840750e-09,7.018606e-07,7.018606e-07,5.000163e-06
3.841000e-09,7.024608e-07,7.024608e-07,5.000004e-06
3.841250e-09,7.040035e-07,7.040035e-07,4.999867e-06
3.841500e-09,7.061903e-07,7.061903e-07,4.999794e-06
3.841750e-09,7.085361e-07,7.085361e-07,4.999801e-06
3.842000e-09,7.105404e-07,7.105404e-07,4.999879e-06
3.842250e-09,7.118487e-07,7.118487e-07,4.999997e-06
3.842500e-09,7.123532e-07,7.123532e-07,5.000113e-06
3.842750e-09,7.122049e-07,7.122049e-07,5.000189e-06
3.843000e-09,7.117428e-07,7.117428e-07,5.000206e-06
3.843250e-09,7.113686e-07,7.113686e-07,5.000161e-06
3.843500e-09,7.114125e-07,7.114125e-07,5.000076e-06
3.843750e-09,7.120341e-07,7.120341e-07,4.999980e-06
3.844000e-09,7.131865e-07,7.131865e-07,4.999904e-06
3.844250e-09,7.146490e-07,7.146490e-07,4.999872e-06
3.844500e-09,7.161140e-07,7.161140e-07,4.999889e-06
3.844750e-09,7.172921e-07,7.172921e-07,4.999945e-06
3.845000e-09,7.180037e-07,7.180037e-07,5.000018e-06
3.845250e-09,7.182263e-07,7.182263e-07,5.000084e-06
3.845500e-09,7.180879e-07,7.180879e-07,5.000121e-06
3.845750e-09,7.178126e-07,7.178126e-07,5.000121e-06
3.846000e-09,7.176404e-07,7.176404e-07,5.000086e-06
3.846250e-09,7.177494e-07,7.177494e-07,5.000030e-06
3.846500e-09,7.182035e-07,7.182035e-07,4.999973e-06
3.846750e-09,7.189429e-07,7.189429e-07,4.999933e-06
3.847000e-09,7.198136e-07,7.198136e-07,4.999921e-06
3.847250e-09,7.206254e-07,7.206254e-07,4.999938e-06
3.847500e-09,7.212155e-07,7.212155e-07,4.999976e-06
3.847750e-09,7.214984e-07,7.214984e-07,5.000020e-06
3.848000e-09,7.214862e-07,7.214862e-07,5.000056e-06
3.848250e-09,7.212764e-07,7.212764e-07,5.000073e-06
3.848500e-09,7.210126e-07,7.210126e-07,5.000067e-06
3.848750e-09,7.208350e-07,7.208350e-07,5.000040e-06
3.849000e-09,7.208355e-07,7.208355e-07,5.000005e-06
3.849250e-09,7.210330e-07,7.210330e-07,4.999972e-06
3.849500e-09,7.213733e-07,7.213733e-07,4.999951e-06
3.849750e-09,7.217533e-07,7.217533e-07,4.999948e-06
3.850000e-09,7.220581e-07,7.220581e-07,4.999963e-06
3.850250e-09,7.221989e-07,7.221989e-07,4.999987e-06
3.850500e-09,7.221391e-07,7.221391e-07,5.000014e-06
3.850750e-09,7.219010e-07,7.219010e-07,5.000033e-06
3.851000e-09,7.215541e-07,7.215541e-07,5.000039e-06
3.851250e-09,7.211881e-07,7.211881e-07,5.000031e-06
3.851500e-09,7.208830e-07,7.208830e-07,5.000013e-06
3.851750e-09,7.206837e-07,7.206837e-07,4.999991e-06
3.852000e-09,7.205894e-07,7.205894e-07,4.999972e-06
3.852250e-09,7.205576e-07,7.205576e-07,4.999962e-06
3.852500e-09,7.205214e-07,7.205214e-07,4.999963e-06
3.852750e-09,7.204131e-07,7.204131e-07,4.999973e-06
3.853000e-09,7.201860e-07,7.201860e-07,4.999989e-06
3.853250e-09,7.198274e-07,7.198274e-07,5.000004e-06
3.853500e-09,7.193596e-07,7.193596e-07,5.000013e-06
3.853750e-09,7.188300e-07,7.188300e-07,5.000014e-06
3.854000e-09,7.182933e-07,7.182933e-07,5.000007e-06
3.854250e-09,7.177937e-07,7.177937e-07,4.999995e-06
3.854500e-09,7.173515e-07,7.173515e-07,4.999981e-06
3.854750e-09,7.169591e-07,7.169591e-07,4.999970e-06
3.855000e-09,7.165855e-07,7.165855e-07,4.999966e-06
3.855250e-09,7.161885e-07,7.161885e-07,4.999968e-06
3.855500e-09,7.157293e-07,7.157293e-07,4.999975e-06
3.855750e-09,7.151844e-07,7.151844e-07,4.999984e-06
3.856000e-09,7.145522e-07,7.145522e-07,4.999992e-06
3.856250e-09,7.138510e-07,7.138510e-07,4.999997e-06
3.856500e-09,7.131120e-07,7.131120e-07,4.999995e-06
3.856750e-09,7.123679e-07,7.123679e-07,4.999990e-06
3.857000e-09,7.116424e-07,7.116424e-07,4.999981e-06
3.857250e-09,7.109435e-07,7.109435e-07,4.999973e-06
3.857500e-09,7.102622e-07,7.102622e-07,4.999967e-06
3.857750e-09,7.095772e-07,7.095772e-07,4.999965e-06
3.858000e-09,7.088627e-07,7.088627e-07,4.999966e-06
3.858250e-09,7.080969e-07,7.080969e-07,4.999971e-06
3.858500e-09,7.072691e-07,7.072691e-07,4.999976e-06
3.858750e-09,7.063818e-07,7.063818e-07,4.999980e-06
3.859000e-09,7.054488e-07,7.054488e-07,4.999982e-06
3.859250e-09,7.044902e-07,7.044902e-07,4.999980e-06
3.859500e-09,7.035249e-07,7.035249e-07,4.999975e-06
3.859750e-09,7.025653e-07,7.025653e-07,4.999969e-06
3.860000e-09,7.016134e-07,7.016134e-07,4.999964e-06
3.860250e-09,7.006616e-07,7.006616e-07,4.999961e-06
3.860500e-09,6.996957e-07,6.996957e-07,4.999959e-06
3.860750e-09,6.987004e-07,6.987004e-07,4.999961e-06
3.861000e-09,6.976639e-07,6.976639e-07,4.999963e-06
3.861250e-09,6.965820e-07,6.965820e-07,4.999966e-06
3.861500e-09,6.954582e-07,6.954582e-07,4.999967e-06
3.861750e-09,6.943025e-07,6.943025e-07,4.999967e-06
3.862000e-09,6.931273e-07,6.931273e-07,4.999965e-06
3.862250e-09,6.919435e-07,6.919435e-07,4.999961e-06
3.862500e-09,6.907572e-07,6.907572e-07,4.999957e-06
3.862750e-09,6.895681e-07,6.895681e-07,4.999954e-06
3.863000e-09,6.883705e-07,6.883705e-07,4.999952e-06
3.863250e-09,6.871553e-07,6.871553e-07,4.999951e-06
3.863500e-09,6.859136e-07,6.859136e-07,4.999951e-06
3.863750e-09,6.846395e-07,6.846395e-07,4.999952e-06
3.864000e-09,6.833316e-07,6.833316e-07,4.999953e-06
3.864250e-09,6.819935e-07,6.819935e-07,4.999953e-06
3.864500e-09,6.806319e-07,6.806319e-07,4.999952e-06
3.864750e-09,6.792545e-07,6.792545e-07,4.999950e-06
3.865000e-09,6.778674e-07,6.778674e-07,4.999947e-06
3.865250e-09,6.764735e-07,6.764735e-07,4.999944e-06
3.865500e-09,6.750719e-07,6.750719e-07,4.999941e-06
3.865750e-09,6.736586e-07,6.736586e-07,4.999940e-06
3.866000e-09,6.722281e-07,6.722281e-07,4.999939e-06
3.866250e-09,6.707753e-07,6.707753e-07,4.999938e-06
3.866500e-09,6.692975e-07,6.692975e-07,4.999938e-06
3.866750e-09,6.677947e-07,6.677947e-07,4.999938e-06
3.867000e-09,6.662698e-07,6.662698e-07,4.999937e-06
3.867250e-09,6.647273e-07,6.647273e-07,4.999936e-06
3.867500e-09,6.631719e-07,6.631719e-07,4.999933e-06
3.867750e-09,6.616071e-07,6.616071e-07,4.999931e-06
3.868000e-09,6.600343e-07,6.600343e-07,4.999928e-06
3.868250e-09,6.584526e-07,6.584526e-07,4.999926e-06
3.868500e-09,6.568594e-07,6.568594e-07,4.999924e-06
3.868750e-09,6.552516e-07,6.552516e-07,4.999923e-06
3.869000e-09,6.536265e-07,6.536265e-07,4.999922e-06
3.869250e-09,6.519829e-07,6.519829e-07,4.999921e-06
3.869500e-09,6.503213e-07,6.503213e-07,4.999920e-06
3.869750e-09,6.486441e-07,6.486441e-07,4.999919e-06
3.870000e-09,6.469542e-07,6.469542e-07,4.999917e-06
3.870250e-09,6.452546e-07,6.452546e-07,4.999914e-06
3.870500e-09,6.435473e-07,6.435473e-07,4.999912e-06
3.870750e-09,6.418333e-07,6.418333e-07,4.999909e-06
3.871000e-09,6.401118e-07,6.401118e-07,4.999907e-06
3.871250e-09,6.383814e-07,6.383814e-07,4.999905e-06
3.871500e-09,6.366403e-07,6.366403e-07,4.999903e-06
3.871750e-09,6.348874e-07,6.348874e-07,4.999902e-06
3.872000e-09,6.331223e-07,6.331223e-07,4.999900e-06
3.872250e-09,6.313457e-07,6.313457e-07,4.999898e-06
3.872500e-09,6.295593e-07,6.295593e-07,4.999896e-06
3.872750e-09,6.277652e-07,6.277652e-07,4.999894e-06
3.873000e-09,6.259654e-07,6.259654e-07,4.999891e-06
3.873250e-09,6.241613e-07,6.241613e-07,4.999889e-06
3.873500e-09,6.223535e-07,6.223535e-07,4.999886e-06
3.873750e-09,6.205419e-07,6.205419e-07,4.999883e-06
3.874000e-09,6.187257e-07,6.187257e-07,4.999881e-06
3.874250e-09,6.169042e-07,6.169042e-07,4.999879e-06
3.874500e-09,6.150769e-07,6.150769e-07,4.999876e-06
3.874750e-09,6.132439e-07,6.132439e-07,4.999874e-06
3.875000e-09,6.114061e-07,6.114061e-07,4.999872e-06
3.875250e-09,6.095648e-07,6.095648e-07,4.999869e-06
3.875500e-09,6.077216e-07,6.077216e-07,4.999866e-06
3.875750e-09,6.058780e-07,6.058780e-07,4.999863e-06
3.876000e-09,6.040351e-07,6.040351e-07,4.999860e-06
3.876250e-09,6.021936e-07,6.021936e-07,4.999857e-06
3.876500e-09,6.003537e-07,6.003537e-07,4.999854e-06
3.876750e-09,5.985153e-07,5.985153e-07,4.999851e-06
3.877000e-09,5.966783e-07,5.966783e-07,4.999848e-06
3.877250e-09,5.948428e-07,5.948428e-07,4.999845e-06
3.877500e-09,5.930092e-07,5.930092e-07,4.999842e-06
3.877750e-09,5.911784e-07,5.911784e-07,4.999838e-06
3.878000e-09,5.893515e-07,5.893515e-07,4.999835e-06
3.878250e-09,5.875300e-07,5.875300e-07,4.999831e-06
3.878500e-09,5.857151e-07,5.857151e-07,4.999828e-06
3.878750e-09,5.839081e-07,5.839081e-07,4.999824e-06
3.879000e-09,5.821097e-07,5.821097e-07,4.999820e-06
3.879250e-09,5.803206e-07,5.803206e-07,4.999816e-06
3.879500e-09,5.785412e-07,5.785412e-07,4.999812e-06
3.879750e-09,5.767719e-07,5.767719e-07,4.999808e-06
3.880000e-09,5.750131e-07,5.750131e-07,4.999804e-06
3.880250e-09,5.732657e-07,5.732657e-07,4.999800e-06
3.880500e-09,5.715306e-07,5.715306e-07,4.999796e-06
3.880750e-09,5.698091e-07,5.698091e-07,4.999791e-06
3.881000e-09,5.681026e-07,5.681026e-07,4.999787e-06
3.881250e-09,5.664123e-07,5.664123e-07,4.999782e-06
3.881500e-09,5.647398e-07,5.647398e-07,4.999777e-06
3.881750e-09,5.630861e-07,5.630861e-07,4.999772e-06
3.882000e-09,5.614524e-07,5.614524e-07,4.999767e-06
3.882250e-09,5.598394e-07,5.598394e-07,4.999761e-06
3.882500e-09,5.582483e-07,5.582483e-07,4.999756e-06
3.882750e-09,5.566798e-07,5.566798e-07,4.999751e-06
3.883000e-09,5.551353e-07,5.551353e-07,4.999745e-06
3.883250e-09,5.536158e-07,5.536158e-07,4.999739e-06
3.883500e-09,5.521231e-07,5.521231e-07,4.999733e-06
3.883750e-09,5.506586e-07,5.506586e-07,4.999727e-06
3.884000e-09,5.492242e-07,5.492242e-07,4.999721e-06
3.884250e-09,5.478215e-07,5.478215e-07,4.999714e-06
3.884500e-09,5.464521e-07,5.464521e-07,4.999707e-06
3.884750e-09,5.451179e-07,5.451179e-07,4.999700e-06
3.885000e-09,5.438202e-07,5.438202e-07,4.999693e-06
3.885250e-09,5.425608e-07,5.425608e-07,4.999686e-06
3.885500e-09,5.413413e-07,5.413413e-07,4.999678e-06
3.885750e-09,5.401634e-07,5.401634e-07,4.999670e-06
3.886000e-09,5.390289e-07,5.390289e-07,4.999662e-06
3.886250e-09,5.379401e-07,5.379401e-07,4.999654e-06
3.886500e-09,5.368989e-07,5.368989e-07,4.999645e-06
3.886750e-09,5.359080e-07,5.359080e-07,4.999636e-06
3.887000e-09,5.349695e-07,5.349695e-07,4.999627e-06
3.887250e-09,5.340862e-07,5.340862e-07,4.999618e-06
3.887500e-09,5.332604e-07,5.332604e-07,4.999608e-06
3.887750e-09,5.324948e-07,5.324948e-07,4.999598e-06
3.888000e-09,5.317921e-07,5.317921e-07,4.999587e-06
3.888250e-09,5.311549e-07,5.311549e-07,4.999576e-06
3.888500e-09,5.305860e-07,5.305860e-07,4.999565e-06
3.888750e-09,5.300885e-07,5.300885e-07,4.999553e-06
3.889000e-09,5.296655e-07,5.296655e-07,4.999541e-06
3.889250e-09,5.293204e-07,5.293204e-07,4.999528e-06
3.889500e-09,5.290567e-07,5.290567e-07,4.999515e-06
3.889750e-09,5.288783e-07,5.288783e-07,4.999502e-06
3.890000e-09,5.287890e-07,5.287890e-07,4.999488e-06
