time,"I(RINA)","I(RINB)","I(RINC)","I(LQ|XBS)","I(LQ|XBC)"
1.633200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.373343e-05,2.704599e-06
1.633400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.417495e-05,2.718668e-06
1.633600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.507019e-05,2.732260e-06
1.633800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.635412e-05,2.745415e-06
1.634000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.793566e-05,2.758211e-06
1.634200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.970256e-05,2.770748e-06
1.634400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.152816e-05,2.783124e-06
1.634600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.328032e-05,2.795417e-06
1.634800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.483213e-05,2.807674e-06
1.635000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.607353e-05,2.819907e-06
1.635200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.692211e-05,2.832087e-06
1.635400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.733136e-05,2.844157e-06
1.635600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.729497e-05,2.856040e-06
1.635800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.684617e-05,2.867647e-06
1.636000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.605254e-05,2.878895e-06
1.636200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.500727e-05,2.889717e-06
1.636400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.381848e-05,2.900068e-06
1.636600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.259837e-05,2.909934e-06
1.636800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.145355e-05,2.919335e-06
1.637000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.047741e-05,2.928326e-06
1.637200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.974473e-05,2.936988e-06
1.637400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.930846e-05,2.945427e-06
1.637600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.919811e-05,2.953760e-06
1.637800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.941934e-05,2.962111e-06
1.638000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.995451e-05,2.970598e-06
1.638200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.076382e-05,2.979330e-06
1.638400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.178754e-05,2.988401e-06
1.638600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.294919e-05,2.997893e-06
1.638800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.416026e-05,3.007873e-06
1.639000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.532653e-05,3.018405e-06
1.639200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.635567e-05,3.029548e-06
1.639400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.716568e-05,3.041372e-06
1.639600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.769310e-05,3.053955e-06
1.639800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.789974e-05,3.067397e-06
1.640000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.777697e-05,3.081817e-06
1.640200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.734663e-05,3.097352e-06
1.640400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.665850e-05,3.114158e-06
1.640600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.578483e-05,3.132392e-06
1.640800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.481259e-05,3.152210e-06
1.641000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.383488e-05,3.173744e-06
1.641200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.294229e-05,3.197087e-06
1.641400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.221530e-05,3.222280e-06
1.641600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.171805e-05,3.249295e-06
1.641800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.149377e-05,3.278031e-06
1.642000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.156193e-05,3.308306e-06
1.642200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.191704e-05,3.339861e-06
1.642400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.252907e-05,3.372373e-06
1.642600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.334563e-05,3.405467e-06
1.642800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.429595e-05,3.438743e-06
1.643000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.529664e-05,3.471804e-06
1.643200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.625920e-05,3.504287e-06
1.643400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.709845e-05,3.535899e-06
1.643600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.774135e-05,3.566446e-06
1.643800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.813475e-05,3.595860e-06
1.644000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.825115e-05,3.624221e-06
1.644200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.809139e-05,3.651762e-06
1.644400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.768397e-05,3.678866e-06
1.644600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.708112e-05,3.706054e-06
1.644800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.635227e-05,3.733948e-06
1.645000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.557607e-05,3.763237e-06
1.645200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.483210e-05,3.794626e-06
1.645400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.419312e-05,3.828784e-06
1.645600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.371872e-05,3.866286e-06
1.645800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.345074e-05,3.907566e-06
1.646000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.341049e-05,3.952874e-06
1.646200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.359794e-05,4.002245e-06
1.646400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.399255e-05,4.055493e-06
1.646600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.455573e-05,4.112209e-06
1.646800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.523477e-05,4.171792e-06
1.647000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.596792e-05,4.233487e-06
1.647200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.669033e-05,4.296443e-06
1.647400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.734037e-05,4.359781e-06
1.647600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.786566e-05,4.422663e-06
1.647800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.822808e-05,4.484368e-06
1.648000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.840724e-05,4.544357e-06
1.648200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.840183e-05,4.602329e-06
1.648400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.822879e-05,4.658263e-06
1.648600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.792052e-05,4.712434e-06
1.648800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.752050e-05,4.765416e-06
1.649000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.707815e-05,4.818051e-06
1.649200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.664347e-05,4.871401e-06
1.649400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.626216e-05,4.926682e-06
1.649600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.597173e-05,4.985174e-06
1.649800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.579880e-05,5.048132e-06
1.650000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.575761e-05,5.116684e-06
1.650200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.584993e-05,5.191745e-06
1.650400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.606590e-05,5.273936e-06
1.650600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.638586e-05,5.363534e-06
1.650800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.678286e-05,5.460436e-06
1.651000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.722546e-05,5.564173e-06
1.651200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.768086e-05,5.673933e-06
1.651400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.811779e-05,5.788637e-06
1.651600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.850910e-05,5.907028e-06
1.651800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.883384e-05,6.027779e-06
1.652000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.907851e-05,6.149621e-06
1.652200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.923768e-05,6.271457e-06
1.652400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.931364e-05,6.392473e-06
1.652600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.931554e-05,6.512227e-06
1.652800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.925794e-05,6.630707e-06
1.653000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.915905e-05,6.748354e-06
1.653200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.903889e-05,6.866052e-06
1.653400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.891758e-05,6.985077e-06
1.653600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.881381e-05,7.107023e-06
1.653800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.874363e-05,7.233693e-06
1.654000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.871969e-05,7.366986e-06
1.654200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.875066e-05,7.508769e-06
1.654400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.884109e-05,7.660765e-06
1.654600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.899146e-05,7.824447e-06
1.654800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.919840e-05,8.000962e-06
1.655000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.945516e-05,8.191081e-06
1.655200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.975215e-05,8.395184e-06
1.655400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.007765e-05,8.613275e-06
1.655600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.041855e-05,8.845026e-06
1.655800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.076131e-05,9.089852e-06
1.656000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.109286e-05,9.346996e-06
1.656200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.140159e-05,9.615632e-06
1.656400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.167822e-05,9.894963e-06
1.656600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.191660e-05,1.018433e-05
1.656800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.211421e-05,1.048328e-05
1.657000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.227243e-05,1.079167e-05
1.657200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.239643e-05,1.110968e-05
1.657400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.249473e-05,1.143790e-05
1.657600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.257841e-05,1.177730e-05
1.657800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.266005e-05,1.212925e-05
1.658000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.275261e-05,1.249550e-05
1.658200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.286808e-05,1.287817e-05
1.658400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.301643e-05,1.327969e-05
1.658600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.320458e-05,1.370276e-05
1.658800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.343585e-05,1.415032e-05
1.659000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.370963e-05,1.462552e-05
1.659200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.402163e-05,1.513164e-05
1.659400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.436440e-05,1.567208e-05
1.659600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.472829e-05,1.625030e-05
1.659800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.510262e-05,1.686984e-05
1.660000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.547698e-05,1.753425e-05
1.660200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.584249e-05,1.824712e-05
1.660400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.619282e-05,1.901206e-05
1.660600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.652490e-05,1.983269e-05
1.660800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.683921e-05,2.071275e-05
1.661000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.713955e-05,2.165602e-05
1.661200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.743234e-05,2.266644e-05
1.661400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.772565e-05,2.374813e-05
1.661600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.802789e-05,2.490543e-05
1.661800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.834649e-05,2.614295e-05
1.662000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.868670e-05,2.746559e-05
1.662200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.905067e-05,2.887853e-05
1.662400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.943692e-05,3.038721e-05
1.662600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.984034e-05,3.199724e-05
1.662800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.002526e-04,3.371430e-05
1.663000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.006632e-04,3.554389e-05
1.663200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.010605e-04,3.749108e-05
1.663400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.014334e-04,3.956014e-05
1.663600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.017725e-04,4.175408e-05
1.663800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.020713e-04,4.407412e-05
1.664000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.023271e-04,4.651899e-05
1.664200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.025412e-04,4.908430e-05
1.664400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.027186e-04,5.176173e-05
1.664600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.028672e-04,5.453826e-05
1.664800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.029971e-04,5.739550e-05
1.665000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.031186e-04,6.030912e-05
1.665200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.032414e-04,6.324849e-05
1.665400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.033732e-04,6.617682e-05
1.665600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.035191e-04,6.905171e-05
1.665800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.036805e-04,7.182642e-05
1.666000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.038559e-04,7.445191e-05
1.666200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.040410e-04,7.687959e-05
1.666400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.042293e-04,7.906485e-05
1.666600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.044136e-04,8.097083e-05
1.666800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.045868e-04,8.257228e-05
1.667000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.047430e-04,8.385881e-05
1.667200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.048780e-04,8.483713e-05
1.667400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.049903e-04,8.553174e-05
1.667600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.050802e-04,8.598394e-05
1.667800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.051505e-04,8.624917e-05
1.668000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.052050e-04,8.639296e-05
1.668200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.052482e-04,8.648590e-05
1.668400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.052843e-04,8.659837e-05
1.668600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.053166e-04,8.679522e-05
1.668800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.053471e-04,8.713121e-05
1.669000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.053760e-04,8.764725e-05
1.669200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.054023e-04,8.836778e-05
1.669400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.054238e-04,8.929926e-05
1.669600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.054379e-04,9.042994e-05
1.669800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.054423e-04,9.173076e-05
1.670000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.054356e-04,9.315750e-05
1.670200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.054174e-04,9.465409e-05
1.670400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.053891e-04,9.615696e-05
1.670600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.053532e-04,9.760027e-05
1.670800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.053132e-04,9.892164e-05
1.671000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.052732e-04,1.000679e-04
1.671200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.052367e-04,1.009999e-04
1.671400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.052064e-04,1.016968e-04
1.671600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.051835e-04,1.021573e-04
1.671800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.051672e-04,1.024000e-04
1.672000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.051550e-04,1.024613e-04
1.672200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.051429e-04,1.023907e-04
1.672400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.051259e-04,1.022467e-04
1.672600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.050988e-04,1.020899e-04
1.672800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.050573e-04,1.019786e-04
1.673000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.049987e-04,1.019626e-04
1.673200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.049223e-04,1.020800e-04
1.673400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.048301e-04,1.023540e-04
1.673600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.047267e-04,1.027914e-04
1.673800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.046192e-04,1.033824e-04
1.674000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.045161e-04,1.041021e-04
1.674200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.044272e-04,1.049126e-04
1.674400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.043623e-04,1.057668e-04
1.674600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.043309e-04,1.066130e-04
1.674800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.043412e-04,1.074002e-04
1.675000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.044007e-04,1.080830e-04
1.675200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.045156e-04,1.086272e-04
1.675400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.046916e-04,1.090127e-04
1.675600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.049340e-04,1.092362e-04
1.675800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.052481e-04,1.093108e-04
1.676000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.056375e-04,1.092644e-04
1.676200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.061020e-04,1.091365e-04
1.676400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.066337e-04,1.089728e-04
1.676600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.072126e-04,1.088204e-04
1.676800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.078030e-04,1.087222e-04
1.677000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.083510e-04,1.087129e-04
1.677200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.087854e-04,1.088146e-04
1.677400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.090229e-04,1.090357e-04
1.677600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.089769e-04,1.093698e-04
1.677800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.085696e-04,1.097972e-04
1.678000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.077462e-04,1.102873e-04
1.678200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.064868e-04,1.108027e-04
1.678400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.048150e-04,1.113039e-04
1.678600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.028001e-04,1.117538e-04
1.678800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.005534e-04,1.121224e-04
1.679000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.821788e-05,1.123902e-04
1.679200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.595518e-05,1.125502e-04
1.679400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.392948e-05,1.126081e-04
1.679600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.229225e-05,1.125810e-04
1.679800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.116823e-05,1.124947e-04
1.680000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.064361e-05,1.123800e-04
1.680200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.075686e-05,1.122685e-04
1.680400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.149244e-05,1.121885e-04
1.680600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.277809e-05,1.121621e-04
1.680800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.448651e-05,1.122025e-04
1.681000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.644251e-05,1.123129e-04
1.681200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.843638e-05,1.124873e-04
1.681400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.002432e-04,1.127112e-04
1.681600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.016461e-04,1.129647e-04
1.681800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.024609e-04,1.132250e-04
1.682000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.025566e-04,1.134694e-04
1.682200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.018691e-04,1.136788e-04
1.682400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,1.004056e-04,1.138393e-04
1.682600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.823761e-05,1.139438e-04
1.682800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.548774e-05,1.139927e-04
1.683000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,9.231061e-05,1.139930e-04
1.683200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.887392e-05,1.139569e-04
1.683400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.534188e-05,1.139000e-04
1.683600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,8.186310e-05,1.138389e-04
1.683800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.856346e-05,1.137886e-04
1.684000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.554313e-05,1.137611e-04
1.684200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.287659e-05,1.137637e-04
1.684400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,7.061423e-05,1.137983e-04
1.684600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.878439e-05,1.138619e-04
1.684800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.739519e-05,1.139468e-04
1.685000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.643592e-05,1.140424e-04
1.685200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.587809e-05,1.141367e-04
1.685400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.567646e-05,1.142177e-04
1.685600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.577050e-05,1.142755e-04
1.685800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.608655e-05,1.143033e-04
1.686000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.654074e-05,1.142982e-04
1.686200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.704294e-05,1.142617e-04
1.686400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.750115e-05,1.141990e-04
1.686600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.782648e-05,1.141185e-04
1.686800e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.793783e-05,1.140302e-04
1.687000e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.776630e-05,1.139447e-04
1.687200e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.725862e-05,1.138715e-04
1.687400e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.637958e-05,1.138178e-04
1.687600e-09,-0.000000e+00,-0.000000e+00,-0.000000e+00,6.511306e-05,1.137876e-04
