time,"I(RIN2)","I(RIN1)","I(LQ|X11)"
7.226000e-10,-4.999716e-06,-4.999716e-06,-1.100983e-05
7.228000e-10,-4.999535e-06,-4.999535e-06,-1.101326e-05
7.230000e-10,-4.999590e-06,-4.999590e-06,-1.099057e-05
7.232000e-10,-4.999872e-06,-4.999872e-06,-1.094823e-05
7.234000e-10,-5.000337e-06,-5.000337e-06,-1.089496e-05
7.236000e-10,-5.000910e-06,-5.000910e-06,-1.084079e-05
7.238000e-10,-5.001501e-06,-5.001501e-06,-1.079587e-05
7.240000e-10,-5.002019e-06,-5.002019e-06,-1.076932e-05
7.242000e-10,-5.002387e-06,-5.002387e-06,-1.076801e-05
7.244000e-10,-5.002555e-06,-5.002555e-06,-1.079573e-05
7.246000e-10,-5.002503e-06,-5.002503e-06,-1.085265e-05
7.248000e-10,-5.002243e-06,-5.002243e-06,-1.093536e-05
7.250000e-10,-5.001816e-06,-5.001816e-06,-1.103722e-05
7.252000e-10,-5.001283e-06,-5.001283e-06,-1.114930e-05
7.254000e-10,-5.000716e-06,-5.000716e-06,-1.126149e-05
7.256000e-10,-5.000191e-06,-5.000191e-06,-1.136381e-05
7.258000e-10,-4.999773e-06,-4.999773e-06,-1.144765e-05
7.260000e-10,-4.999514e-06,-4.999514e-06,-1.150684e-05
7.262000e-10,-4.999448e-06,-4.999448e-06,-1.153837e-05
7.264000e-10,-4.999586e-06,-4.999586e-06,-1.154265e-05
7.266000e-10,-4.999924e-06,-4.999924e-06,-1.152339e-05
7.268000e-10,-5.000437e-06,-5.000437e-06,-1.148700e-05
7.270000e-10,-5.001083e-06,-5.001083e-06,-1.144170e-05
7.272000e-10,-5.001809e-06,-5.001809e-06,-1.139644e-05
7.274000e-10,-5.002547e-06,-5.002547e-06,-1.135974e-05
7.276000e-10,-5.003227e-06,-5.003227e-06,-1.133863e-05
7.278000e-10,-5.003775e-06,-5.003775e-06,-1.133784e-05
7.280000e-10,-5.004126e-06,-5.004126e-06,-1.135927e-05
7.282000e-10,-5.004232e-06,-5.004232e-06,-1.140188e-05
7.284000e-10,-5.004070e-06,-5.004070e-06,-1.146189e-05
7.286000e-10,-5.003647e-06,-5.003647e-06,-1.153345e-05
7.288000e-10,-5.003002e-06,-5.003002e-06,-1.160942e-05
7.290000e-10,-5.002201e-06,-5.002201e-06,-1.168239e-05
7.292000e-10,-5.001333e-06,-5.001333e-06,-1.174568e-05
7.294000e-10,-5.000498e-06,-5.000498e-06,-1.179419e-05
7.296000e-10,-4.999793e-06,-4.999793e-06,-1.182498e-05
7.298000e-10,-4.999301e-06,-4.999301e-06,-1.183756e-05
7.300000e-10,-4.999081e-06,-4.999081e-06,-1.183387e-05
7.302000e-10,-4.999164e-06,-4.999164e-06,-1.181784e-05
7.304000e-10,-4.999547e-06,-4.999547e-06,-1.179479e-05
7.306000e-10,-5.000195e-06,-5.000195e-06,-1.177064e-05
7.308000e-10,-5.001046e-06,-5.001046e-06,-1.175104e-05
7.310000e-10,-5.002019e-06,-5.002019e-06,-1.174065e-05
7.312000e-10,-5.003024e-06,-5.003024e-06,-1.174250e-05
7.314000e-10,-5.003971e-06,-5.003971e-06,-1.175763e-05
7.316000e-10,-5.004782e-06,-5.004782e-06,-1.178506e-05
7.318000e-10,-5.005400e-06,-5.005400e-06,-1.182200e-05
7.320000e-10,-5.005793e-06,-5.005793e-06,-1.186437e-05
7.322000e-10,-5.005960e-06,-5.005960e-06,-1.190744e-05
7.324000e-10,-5.005924e-06,-5.005924e-06,-1.194663e-05
7.326000e-10,-5.005734e-06,-5.005734e-06,-1.197816e-05
7.328000e-10,-5.005448e-06,-5.005448e-06,-1.199961e-05
7.330000e-10,-5.005133e-06,-5.005133e-06,-1.201023e-05
7.332000e-10,-5.004852e-06,-5.004852e-06,-1.201098e-05
7.334000e-10,-5.004656e-06,-5.004656e-06,-1.200425e-05
7.336000e-10,-5.004584e-06,-5.004584e-06,-1.199344e-05
7.338000e-10,-5.004657e-06,-5.004657e-06,-1.198236e-05
7.340000e-10,-5.004883e-06,-5.004883e-06,-1.197461e-05
7.342000e-10,-5.005256e-06,-5.005256e-06,-1.197301e-05
7.344000e-10,-5.005765e-06,-5.005765e-06,-1.197919e-05
7.346000e-10,-5.006396e-06,-5.006396e-06,-1.199335e-05
7.348000e-10,-5.007137e-06,-5.007137e-06,-1.201427e-05
7.350000e-10,-5.007982e-06,-5.007982e-06,-1.203947e-05
7.352000e-10,-5.008930e-06,-5.008930e-06,-1.206563e-05
7.354000e-10,-5.009988e-06,-5.009988e-06,-1.208910e-05
7.356000e-10,-5.011169e-06,-5.011169e-06,-1.210640e-05
7.358000e-10,-5.012488e-06,-5.012488e-06,-1.211478e-05
7.360000e-10,-5.013956e-06,-5.013956e-06,-1.211257e-05
7.362000e-10,-5.015576e-06,-5.015576e-06,-1.209942e-05
7.364000e-10,-5.017334e-06,-5.017334e-06,-1.207626e-05
7.366000e-10,-5.019188e-06,-5.019188e-06,-1.204510e-05
7.368000e-10,-5.021061e-06,-5.021061e-06,-1.200867e-05
7.370000e-10,-5.022828e-06,-5.022828e-06,-1.196993e-05
7.372000e-10,-5.024315e-06,-5.024315e-06,-1.193159e-05
7.374000e-10,-5.025306e-06,-5.025306e-06,-1.189569e-05
7.376000e-10,-5.025566e-06,-5.025566e-06,-1.186327e-05
7.378000e-10,-5.024873e-06,-5.024873e-06,-1.183422e-05
7.380000e-10,-5.023066e-06,-5.023066e-06,-1.180731e-05
7.382000e-10,-5.020082e-06,-5.020082e-06,-1.178036e-05
7.384000e-10,-5.015983e-06,-5.015983e-06,-1.175056e-05
7.386000e-10,-5.010954e-06,-5.010954e-06,-1.171487e-05
7.388000e-10,-5.005288e-06,-5.005288e-06,-1.167051e-05
7.390000e-10,-4.999345e-06,-4.999345e-06,-1.161539e-05
7.392000e-10,-4.993504e-06,-4.993504e-06,-1.154853e-05
7.394000e-10,-4.988125e-06,-4.988125e-06,-1.147039e-05
7.396000e-10,-4.983516e-06,-4.983516e-06,-1.138300e-05
7.398000e-10,-4.979921e-06,-4.979921e-06,-1.128997e-05
7.400000e-10,-4.977519e-06,-4.977519e-06,-1.119636e-05
7.402000e-10,-4.976427e-06,-4.976427e-06,-1.110830e-05
7.404000e-10,-4.976707e-06,-4.976707e-06,-1.103264e-05
7.406000e-10,-4.978356e-06,-4.978356e-06,-1.097639e-05
7.408000e-10,-4.981308e-06,-4.981308e-06,-1.094618e-05
7.410000e-10,-4.985422e-06,-4.985422e-06,-1.094774e-05
7.412000e-10,-4.990482e-06,-4.990482e-06,-1.098526e-05
7.414000e-10,-4.996200e-06,-4.996200e-06,-1.106094e-05
7.416000e-10,-5.002226e-06,-5.002226e-06,-1.117448e-05
7.418000e-10,-5.008167e-06,-5.008167e-06,-1.132271e-05
7.420000e-10,-5.013610e-06,-5.013610e-06,-1.149944e-05
7.422000e-10,-5.018147e-06,-5.018147e-06,-1.169542e-05
7.424000e-10,-5.021398e-06,-5.021398e-06,-1.189877e-05
7.426000e-10,-5.023054e-06,-5.023054e-06,-1.209562e-05
7.428000e-10,-5.022908e-06,-5.022908e-06,-1.227120e-05
7.430000e-10,-5.020892e-06,-5.020892e-06,-1.241118e-05
7.432000e-10,-5.017105e-06,-5.017105e-06,-1.250328e-05
7.434000e-10,-5.011818e-06,-5.011818e-06,-1.253875e-05
7.436000e-10,-5.005462e-06,-5.005462e-06,-1.251379e-05
7.438000e-10,-4.998594e-06,-4.998594e-06,-1.243041e-05
7.440000e-10,-4.991849e-06,-4.991849e-06,-1.229673e-05
7.442000e-10,-4.985883e-06,-4.985883e-06,-1.212658e-05
7.444000e-10,-4.981301e-06,-4.981301e-06,-1.193834e-05
7.446000e-10,-4.978592e-06,-4.978592e-06,-1.175316e-05
7.448000e-10,-4.978064e-06,-4.978064e-06,-1.159276e-05
7.450000e-10,-4.979789e-06,-4.979789e-06,-1.147714e-05
7.452000e-10,-4.983594e-06,-4.983594e-06,-1.142235e-05
7.454000e-10,-4.989068e-06,-4.989068e-06,-1.143882e-05
7.456000e-10,-4.995616e-06,-4.995616e-06,-1.153019e-05
7.458000e-10,-5.002529e-06,-5.002529e-06,-1.169302e-05
7.460000e-10,-5.009064e-06,-5.009064e-06,-1.191716e-05
7.462000e-10,-5.014520e-06,-5.014520e-06,-1.218675e-05
7.464000e-10,-5.018315e-06,-5.018315e-06,-1.248177e-05
7.466000e-10,-5.020045e-06,-5.020045e-06,-1.277988e-05
7.468000e-10,-5.019533e-06,-5.019533e-06,-1.305833e-05
7.470000e-10,-5.016856e-06,-5.016856e-06,-1.329597e-05
7.472000e-10,-5.012334e-06,-5.012334e-06,-1.347505e-05
7.474000e-10,-5.006496e-06,-5.006496e-06,-1.358280e-05
7.476000e-10,-5.000016e-06,-5.000016e-06,-1.361272e-05
7.478000e-10,-4.993641e-06,-4.993641e-06,-1.356539e-05
7.480000e-10,-4.988113e-06,-4.988113e-06,-1.344877e-05
7.482000e-10,-4.984084e-06,-4.984084e-06,-1.327793e-05
7.484000e-10,-4.982040e-06,-4.982040e-06,-1.307392e-05
7.486000e-10,-4.982238e-06,-4.982238e-06,-1.286219e-05
7.488000e-10,-4.984656e-06,-4.984656e-06,-1.267018e-05
7.490000e-10,-4.988991e-06,-4.988991e-06,-1.252470e-05
7.492000e-10,-4.994690e-06,-4.994690e-06,-1.244913e-05
7.494000e-10,-5.001018e-06,-5.001018e-06,-1.246081e-05
7.496000e-10,-5.007154e-06,-5.007154e-06,-1.256898e-05
7.498000e-10,-5.012289e-06,-5.012289e-06,-1.277345e-05
7.500000e-10,-5.015736e-06,-5.015736e-06,-1.306427e-05
7.502000e-10,-5.017025e-06,-3.047953e-06,-1.342236e-05
7.504000e-10,-5.015977e-06,-1.043418e-06,-1.382111e-05
7.506000e-10,-5.012742e-06,9.534296e-07,-1.422892e-05
7.508000e-10,-5.007778e-06,2.951976e-06,-1.461220e-05
7.510000e-10,-5.001794e-06,4.953363e-06,-1.493889e-05
7.512000e-10,-4.995649e-06,4.988595e-06,-1.518184e-05
7.514000e-10,-4.990225e-06,4.991682e-06,-1.532193e-05
7.516000e-10,-4.986306e-06,5.005643e-06,-1.535052e-05
7.518000e-10,-4.984456e-06,5.019010e-06,-1.527092e-05
7.520000e-10,-4.984937e-06,5.028344e-06,-1.509857e-05
7.522000e-10,-4.987657e-06,5.031539e-06,-1.485995e-05
7.524000e-10,-4.992188e-06,5.027892e-06,-1.459012e-05
7.526000e-10,-4.997825e-06,5.018267e-06,-1.432914e-05
7.528000e-10,-5.003696e-06,5.004857e-06,-1.411771e-05
7.530000e-10,-5.008898e-06,4.990647e-06,-1.399265e-05
7.532000e-10,-5.012636e-06,4.978715e-06,-1.398256e-05
7.534000e-10,-5.014347e-06,4.971543e-06,-1.410440e-05
7.536000e-10,-5.013787e-06,4.970487e-06,-1.436131e-05
7.538000e-10,-5.011075e-06,4.975525e-06,-1.474200e-05
7.540000e-10,-5.006672e-06,4.985327e-06,-1.522173e-05
7.542000e-10,-5.001309e-06,4.997615e-06,-1.576489e-05
7.544000e-10,-4.995861e-06,5.009705e-06,-1.632877e-05
7.546000e-10,-4.991210e-06,5.019114e-06,-1.686815e-05
7.548000e-10,-4.988098e-06,5.024076e-06,-1.734023e-05
7.550000e-10,-4.987008e-06,5.023872e-06,-1.770927e-05
7.552000e-10,-4.988083e-06,5.018911e-06,-1.795050e-05
7.554000e-10,-4.991107e-06,5.010561e-06,-1.805292e-05
7.556000e-10,-4.995544e-06,5.000783e-06,-1.802058e-05
7.558000e-10,-5.000625e-06,4.991667e-06,-1.787230e-05
7.560000e-10,-5.005487e-06,4.984989e-06,-1.763978e-05
7.562000e-10,-5.009312e-06,4.981858e-06,-1.736436e-05
7.564000e-10,-5.011472e-06,4.982555e-06,-1.709271e-05
7.566000e-10,-5.011631e-06,4.986554e-06,-1.687188e-05
7.568000e-10,-5.009798e-06,4.992718e-06,-1.674442e-05
7.570000e-10,-5.006330e-06,4.999599e-06,-1.674388e-05
7.572000e-10,-5.001860e-06,5.005769e-06,-1.689137e-05
7.574000e-10,-4.997186e-06,5.010116e-06,-1.719351e-05
7.576000e-10,-4.993131e-06,5.012028e-06,-1.764190e-05
7.578000e-10,-4.990394e-06,5.011453e-06,-1.821429e-05
7.580000e-10,-4.989430e-06,5.008836e-06,-1.887716e-05
7.582000e-10,-4.990372e-06,5.004953e-06,-1.958940e-05
7.584000e-10,-4.993010e-06,5.000710e-06,-2.030673e-05
7.586000e-10,-4.996836e-06,4.996938e-06,-2.098614e-05
7.588000e-10,-5.001136e-06,4.994243e-06,-2.159008e-05
7.590000e-10,-5.005123e-06,4.992924e-06,-2.208983e-05
7.592000e-10,-5.008082e-06,4.992975e-06,-2.246778e-05
7.594000e-10,-5.009496e-06,4.994147e-06,-2.271855e-05
7.596000e-10,-5.009143e-06,4.996044e-06,-2.284897e-05
7.598000e-10,-5.007127e-06,4.998236e-06,-2.287696e-05
7.600000e-10,-5.003860e-06,5.000342e-06,-2.282960e-05
7.602000e-10,-4.999975e-06,5.002086e-06,-2.274054e-05
7.604000e-10,-4.996209e-06,5.003310e-06,-2.264704e-05
7.606000e-10,-4.993262e-06,5.003957e-06,-2.258680e-05
7.608000e-10,-4.991667e-06,5.004047e-06,-2.259491e-05
7.610000e-10,-4.991689e-06,5.003639e-06,-2.270111e-05
7.612000e-10,-4.993283e-06,5.002810e-06,-2.292763e-05
7.614000e-10,-4.996110e-06,5.001656e-06,-2.328777e-05
7.616000e-10,-4.999599e-06,5.000288e-06,-2.378539e-05
7.618000e-10,-5.003070e-06,4.998851e-06,-2.441520e-05
7.620000e-10,-5.005859e-06,4.997520e-06,-2.516396e-05
7.622000e-10,-5.007449e-06,4.996492e-06,-2.601219e-05
7.624000e-10,-5.007564e-06,4.995954e-06,-2.693638e-05
7.626000e-10,-5.006222e-06,4.996046e-06,-2.791126e-05
7.628000e-10,-5.003721e-06,4.996815e-06,-2.891207e-05
7.630000e-10,-5.000578e-06,4.998184e-06,-2.991639e-05
7.632000e-10,-4.997424e-06,4.999951e-06,-3.090565e-05
7.634000e-10,-4.994875e-06,5.001809e-06,-3.186613e-05
7.636000e-10,-4.993414e-06,5.003399e-06,-3.278950e-05
7.638000e-10,-4.993298e-06,5.004387e-06,-3.367293e-05
7.640000e-10,-4.994511e-06,5.004537e-06,-3.451896e-05
7.642000e-10,-4.996777e-06,5.003773e-06,-3.533491e-05
7.644000e-10,-4.999615e-06,5.002209e-06,-3.613223e-05
7.646000e-10,-5.002447e-06,5.000138e-06,-3.692557e-05
7.648000e-10,-5.004707e-06,4.997974e-06,-3.773175e-05
7.650000e-10,-5.005963e-06,4.996168e-06,-3.856873e-05
7.652000e-10,-5.005992e-06,4.995112e-06,-3.945460e-05
7.654000e-10,-5.004824e-06,4.995046e-06,-4.040670e-05
7.656000e-10,-5.002731e-06,4.996004e-06,-4.144100e-05
7.658000e-10,-5.000160e-06,4.997796e-06,-4.257163e-05
7.660000e-10,-4.997647e-06,5.000048e-06,-4.381070e-05
7.662000e-10,-4.995696e-06,5.002284e-06,-4.516824e-05
7.664000e-10,-4.994686e-06,5.004021e-06,-4.665225e-05
7.666000e-10,-4.994792e-06,5.004885e-06,-4.826872e-05
7.668000e-10,-4.995958e-06,5.004688e-06,-5.002162e-05
7.670000e-10,-4.997912e-06,5.003476e-06,-5.191267e-05
7.672000e-10,-5.000231e-06,5.001514e-06,-5.394091e-05
7.674000e-10,-5.002430e-06,4.999229e-06,-5.610205e-05
7.676000e-10,-5.004061e-06,4.997119e-06,-5.838753e-05
7.678000e-10,-5.004809e-06,4.995639e-06,-6.078339e-05
7.680000e-10,-5.004548e-06,4.995100e-06,-6.326900e-05
7.682000e-10,-5.003365e-06,4.995607e-06,-6.581575e-05
7.684000e-10,-5.001534e-06,4.997034e-06,-6.838603e-05
7.686000e-10,-4.999454e-06,4.999054e-06,-7.093280e-05
7.688000e-10,-4.997563e-06,5.001220e-06,-7.340012e-05
7.690000e-10,-4.996245e-06,5.003057e-06,-7.572510e-05
7.692000e-10,-4.995754e-06,5.004174e-06,-7.784152e-05
7.694000e-10,-4.996164e-06,5.004345e-06,-7.968496e-05
7.696000e-10,-4.997358e-06,5.003553e-06,-8.119921e-05
7.698000e-10,-4.999061e-06,5.001995e-06,-8.234298e-05
7.700000e-10,-5.000902e-06,5.000028e-06,-8.309581e-05
7.702000e-10,-5.002492e-06,4.998091e-06,-8.346216e-05
7.704000e-10,-5.003508e-06,4.996601e-06,-8.347276e-05
7.706000e-10,-5.003758e-06,4.995871e-06,-8.318290e-05
7.708000e-10,-5.003217e-06,4.996035e-06,-8.266801e-05
7.710000e-10,-5.002026e-06,4.997030e-06,-8.201709e-05
7.712000e-10,-5.000456e-06,4.998614e-06,-8.132522e-05
7.714000e-10,-4.998851e-06,5.000425e-06,-8.068601e-05
7.716000e-10,-4.997547e-06,5.002061e-06,-8.018479e-05
7.718000e-10,-4.996806e-06,5.003174e-06,-7.989305e-05
7.720000e-10,-4.996765e-06,5.003540e-06,-7.986421e-05
7.722000e-10,-4.997405e-06,5.003105e-06,-8.013063e-05
7.724000e-10,-4.998567e-06,5.001992e-06,-8.070181e-05
7.726000e-10,-4.999987e-06,5.000466e-06,-8.156355e-05
7.728000e-10,-5.001358e-06,4.998872e-06,-8.267826e-05
7.730000e-10,-5.002392e-06,4.997558e-06,-8.398667e-05
7.732000e-10,-5.002884e-06,4.996795e-06,-8.541115e-05
7.734000e-10,-5.002751e-06,4.996729e-06,-8.686122e-05
7.736000e-10,-5.002043e-06,4.997345e-06,-8.824108e-05
7.738000e-10,-5.000932e-06,4.998484e-06,-8.945871e-05
7.740000e-10,-4.999666e-06,4.999879e-06,-9.043570e-05
7.742000e-10,-4.998518e-06,5.001218e-06,-9.111612e-05
7.744000e-10,-4.997725e-06,5.002214e-06,-9.147318e-05
7.746000e-10,-4.997441e-06,5.002668e-06,-9.151217e-05
7.748000e-10,-4.997706e-06,5.002502e-06,-9.126943e-05
7.750000e-10,-4.998442e-06,5.001779e-06,-9.080743e-05
7.752000e-10,-4.999477e-06,5.000677e-06,-9.020697e-05
7.754000e-10,-5.000579e-06,4.999447e-06,-8.955771e-05
7.756000e-10,-5.001515e-06,4.998359e-06,-8.894853e-05
7.758000e-10,-5.002092e-06,4.997639e-06,-8.845859e-05
7.760000e-10,-5.002203e-06,4.997426e-06,-8.815015e-05
7.762000e-10,-5.001843e-06,4.997741e-06,-8.806347e-05
7.764000e-10,-5.001107e-06,4.998495e-06,-8.821403e-05
7.766000e-10,-5.000162e-06,4.999507e-06,-8.859215e-05
7.768000e-10,-4.999218e-06,5.000548e-06,-8.916486e-05
7.770000e-10,-4.998472e-06,5.001396e-06,-8.988002e-05
7.772000e-10,-4.998072e-06,5.001877e-06,-9.067213e-05
7.774000e-10,-4.998089e-06,5.001906e-06,-9.146963e-05
7.776000e-10,-4.998502e-06,5.001496e-06,-9.220284e-05
7.778000e-10,-4.999209e-06,5.000753e-06,-9.281156e-05
7.780000e-10,-5.000047e-06,4.999850e-06,-9.325169e-05
7.782000e-10,-5.000837e-06,4.998985e-06,-9.349961e-05
7.784000e-10,-5.001414e-06,4.998338e-06,-9.355406e-05
7.786000e-10,-5.001666e-06,4.998036e-06,-9.343505e-05
7.788000e-10,-5.001553e-06,4.998125e-06,-9.318024e-05
7.790000e-10,-5.001113e-06,4.998569e-06,-9.283927e-05
7.792000e-10,-5.000452e-06,4.999256e-06,-9.246691e-05
7.794000e-10,-4.999716e-06,5.000030e-06,-9.211601e-05
7.796000e-10,-4.999062e-06,5.000724e-06,-9.183111e-05
7.798000e-10,-4.998624e-06,5.001196e-06,-9.164342e-05
7.800000e-10,-4.998482e-06,5.001356e-06,-9.156779e-05
7.802000e-10,-4.998655e-06,5.001185e-06,-9.160205e-05
7.804000e-10,-4.999093e-06,5.000733e-06,-9.172851e-05
7.806000e-10,-4.999694e-06,5.000108e-06,-9.191769e-05
7.808000e-10,-5.000326e-06,4.999446e-06,-9.213316e-05
7.810000e-10,-5.000856e-06,4.998886e-06,-9.233720e-05
7.812000e-10,-5.001179e-06,4.998538e-06,-9.249599e-05
7.814000e-10,-5.001236e-06,4.998463e-06,-9.258393e-05
7.816000e-10,-5.001027e-06,4.998664e-06,-9.258646e-05
7.818000e-10,-5.000606e-06,4.999084e-06,-9.250120e-05
7.820000e-10,-5.000069e-06,4.999627e-06,-9.233746e-05
7.822000e-10,-4.999531e-06,5.000173e-06,-9.211422e-05
7.824000e-10,-4.999103e-06,5.000610e-06,-9.185714e-05
7.826000e-10,-4.998867e-06,5.000851e-06,-9.159464e-05
7.828000e-10,-4.998864e-06,5.000856e-06,-9.135383e-05
7.830000e-10,-4.999084e-06,5.000633e-06,-9.115652e-05
7.832000e-10,-4.999473e-06,5.000236e-06,-9.101594e-05
7.834000e-10,-4.999945e-06,4.999754e-06,-9.093455e-05
7.836000e-10,-5.000401e-06,4.999287e-06,-9.090347e-05
7.838000e-10,-5.000751e-06,4.998926e-06,-9.090346e-05
7.840000e-10,-5.000929e-06,4.998737e-06,-9.090760e-05
7.842000e-10,-5.000907e-06,4.998748e-06,-9.088498e-05
7.844000e-10,-5.000699e-06,4.998944e-06,-9.080497e-05
7.846000e-10,-5.000357e-06,4.999274e-06,-9.064126e-05
7.848000e-10,-4.999956e-06,4.999664e-06,-9.037510e-05
7.850000e-10,-4.999582e-06,5.000029e-06,-8.999728e-05
7.852000e-10,-4.999310e-06,5.000294e-06,-8.950881e-05
7.854000e-10,-4.999193e-06,5.000409e-06,-8.892037e-05
7.856000e-10,-4.999250e-06,5.000352e-06,-8.825067e-05
7.858000e-10,-4.999465e-06,5.000138e-06,-8.752428e-05
7.860000e-10,-4.999793e-06,4.999812e-06,-8.676910e-05
7.862000e-10,-5.000168e-06,4.999437e-06,-8.601386e-05
7.864000e-10,-5.000519e-06,4.999081e-06,-8.528581e-05
7.866000e-10,-5.000783e-06,4.998807e-06,-8.460895e-05
7.868000e-10,-5.000917e-06,4.998658e-06,-8.400278e-05
7.870000e-10,-5.000907e-06,4.998651e-06,-8.348180e-05
7.872000e-10,-5.000764e-06,4.998774e-06,-8.305562e-05
7.874000e-10,-5.000526e-06,4.998993e-06,-8.272972e-05
7.876000e-10,-5.000243e-06,4.999259e-06,-8.250638e-05
7.878000e-10,-4.999972e-06,4.999516e-06,-8.238566e-05
7.880000e-10,-4.999761e-06,4.999717e-06,-8.236607e-05
7.882000e-10,-4.999644e-06,4.999830e-06,-8.244479e-05
7.884000e-10,-4.999632e-06,4.999841e-06,-8.261726e-05
7.886000e-10,-4.999713e-06,4.999762e-06,-8.287641e-05
7.888000e-10,-4.999857e-06,4.999620e-06,-8.321160e-05
7.890000e-10,-5.000020e-06,4.999456e-06,-8.360776e-05
7.892000e-10,-5.000157e-06,4.999314e-06,-8.404479e-05
7.894000e-10,-5.000228e-06,4.999232e-06,-8.449764e-05
7.896000e-10,-5.000207e-06,4.999236e-06,-8.493711e-05
7.898000e-10,-5.000085e-06,4.999336e-06,-8.533139e-05
7.900000e-10,-4.999876e-06,4.999520e-06,-8.564832e-05
7.902000e-10,-4.999608e-06,4.999763e-06,-8.585808e-05
7.904000e-10,-4.999322e-06,5.000026e-06,-8.593614e-05
7.906000e-10,-4.999063e-06,5.000266e-06,-8.586611e-05
7.908000e-10,-4.998872e-06,5.000445e-06,-8.564207e-05
7.910000e-10,-4.998778e-06,5.000530e-06,-8.527010e-05
7.912000e-10,-4.998796e-06,5.000507e-06,-8.476879e-05
7.914000e-10,-4.998926e-06,5.000373e-06,-8.416844e-05
7.916000e-10,-4.999150e-06,5.000147e-06,-8.350917e-05
7.918000e-10,-4.999435e-06,4.999856e-06,-8.283798e-05
7.920000e-10,-4.999746e-06,4.999536e-06,-8.220510e-05
7.922000e-10,-5.000041e-06,4.999227e-06,-8.165995e-05
7.924000e-10,-5.000287e-06,4.998962e-06,-8.124709e-05
7.926000e-10,-5.000456e-06,4.998769e-06,-8.100225e-05
7.928000e-10,-5.000535e-06,4.998664e-06,-8.094900e-05
7.930000e-10,-5.000522e-06,4.998648e-06,-8.109586e-05
7.932000e-10,-5.000427e-06,4.998716e-06,-8.143450e-05
7.934000e-10,-5.000268e-06,4.998851e-06,-8.193896e-05
7.936000e-10,-5.000069e-06,4.999029e-06,-8.256647e-05
7.938000e-10,-4.999853e-06,4.999229e-06,-8.325999e-05
7.940000e-10,-4.999642e-06,4.999426e-06,-8.395264e-05
7.942000e-10,-4.999454e-06,4.999603e-06,-8.457388e-05
7.944000e-10,-4.999299e-06,4.999746e-06,-8.505698e-05
7.946000e-10,-4.999183e-06,4.999849e-06,-8.534675e-05
7.948000e-10,-4.999106e-06,4.999909e-06,-8.540662e-05
7.950000e-10,-4.999066e-06,4.999928e-06,-8.522364e-05
7.952000e-10,-4.999058e-06,4.999911e-06,-8.481072e-05
7.954000e-10,-4.999078e-06,4.999862e-06,-8.420561e-05
7.956000e-10,-4.999124e-06,4.999785e-06,-8.346677e-05
7.958000e-10,-4.999192e-06,4.999685e-06,-8.266690e-05
7.960000e-10,-4.999281e-06,4.999563e-06,-8.188501e-05
7.962000e-10,-4.999389e-06,4.999424e-06,-8.119818e-05
7.964000e-10,-4.999511e-06,4.999271e-06,-8.067382e-05
7.966000e-10,-4.999642e-06,4.999111e-06,-8.036309e-05
7.968000e-10,-4.999773e-06,4.998952e-06,-8.029596e-05
7.970000e-10,-4.999892e-06,4.998806e-06,-8.047810e-05
7.972000e-10,-4.999986e-06,4.998686e-06,-8.088978e-05
7.974000e-10,-5.000041e-06,4.998604e-06,-8.148710e-05
7.976000e-10,-5.000045e-06,4.998572e-06,-8.220558e-05
7.978000e-10,-4.999989e-06,4.998598e-06,-8.296624e-05
7.980000e-10,-4.999871e-06,4.998684e-06,-8.368383e-05
7.982000e-10,-4.999694e-06,4.998824e-06,-8.427653e-05
7.984000e-10,-4.999471e-06,4.999009e-06,-8.467592e-05
7.986000e-10,-4.999219e-06,4.999218e-06,-8.483567e-05
7.988000e-10,-4.998963e-06,4.999430e-06,-8.473759e-05
7.990000e-10,-4.998730e-06,4.999617e-06,-8.439389e-05
7.992000e-10,-4.998544e-06,4.999755e-06,-8.384525e-05
7.994000e-10,-4.998429e-06,4.999821e-06,-8.315522e-05
7.996000e-10,-4.998401e-06,4.999800e-06,-8.240182e-05
7.998000e-10,-4.998466e-06,4.999686e-06,-8.166791e-05
8.000000e-10,-4.998619e-06,4.999483e-06,-8.103157e-05
8.002000e-10,-4.998845e-06,4.999207e-06,-8.055768e-05
8.004000e-10,-4.999120e-06,4.998881e-06,-8.029156e-05
8.006000e-10,-4.999410e-06,4.998537e-06,-8.025479e-05
8.008000e-10,-4.999682e-06,4.998211e-06,-8.044373e-05
8.010000e-10,-4.999899e-06,4.997937e-06,-8.083034e-05
8.012000e-10,-5.000033e-06,4.997745e-06,-8.136555e-05
8.014000e-10,-5.000060e-06,4.997656e-06,-8.198474e-05
8.016000e-10,-4.999970e-06,4.997681e-06,-8.261502e-05
8.018000e-10,-4.999767e-06,4.997816e-06,-8.318361e-05
8.020000e-10,-4.999465e-06,4.998045e-06,-8.362643e-05
8.022000e-10,-4.999093e-06,4.998340e-06,-8.389560e-05
8.024000e-10,-4.998687e-06,4.998663e-06,-8.396490e-05
8.026000e-10,-4.998289e-06,4.998976e-06,-8.383231e-05
8.028000e-10,-4.997938e-06,4.999237e-06,-8.351917e-05
8.030000e-10,-4.997673e-06,4.999409e-06,-8.306645e-05
8.032000e-10,-4.997519e-06,4.999468e-06,-8.252869e-05
8.034000e-10,-4.997490e-06,4.999398e-06,-8.196675e-05
8.036000e-10,-4.997587e-06,4.999200e-06,-8.144050e-05
