time,"I(LQ|X1)","I(LQ|X2)"
1.221600e-09,-1.346633e-05,-1.830047e-06
1.221800e-09,-1.369241e-05,-1.861564e-06
1.222000e-09,-1.376271e-05,-1.844305e-06
1.222200e-09,-1.366877e-05,-1.785708e-06
1.222400e-09,-1.341907e-05,-1.698765e-06
1.222600e-09,-1.304089e-05,-1.599039e-06
1.222800e-09,-1.257934e-05,-1.501637e-06
1.223000e-09,-1.209292e-05,-1.418797e-06
1.223200e-09,-1.164604e-05,-1.358498e-06
1.223400e-09,-1.129981e-05,-1.324205e-06
1.223600e-09,-1.110278e-05,-1.315551e-06
1.223800e-09,-1.108333e-05,-1.329570e-06
1.224000e-09,-1.124538e-05,-1.362020e-06
1.224200e-09,-1.156811e-05,-1.408419e-06
1.224400e-09,-1.200959e-05,-1.464565e-06
1.224600e-09,-1.251363e-05,-1.526551e-06
1.224800e-09,-1.301837e-05,-1.590434e-06
1.225000e-09,-1.346518e-05,-1.651843e-06
1.225200e-09,-1.380643e-05,-1.705814e-06
1.225400e-09,-1.401098e-05,-1.747020e-06
1.225600e-09,-1.406699e-05,-1.770455e-06
1.225800e-09,-1.398178e-05,-1.772408e-06
1.226000e-09,-1.377940e-05,-1.751496e-06
1.226200e-09,-1.349622e-05,-1.709427e-06
1.226400e-09,-1.317560e-05,-1.651238e-06
1.226600e-09,-1.286230e-05,-1.584856e-06
1.226800e-09,-1.259720e-05,-1.520011e-06
1.227000e-09,-1.241299e-05,-1.466663e-06
1.227200e-09,-1.233103e-05,-1.433288e-06
1.227400e-09,-1.235962e-05,-1.425342e-06
1.227600e-09,-1.249361e-05,-1.444255e-06
1.227800e-09,-1.271548e-05,-1.487153e-06
1.228000e-09,-1.299761e-05,-1.547367e-06
1.228200e-09,-1.330565e-05,-1.615620e-06
1.228400e-09,-1.360273e-05,-1.681652e-06
1.228600e-09,-1.385405e-05,-1.735958e-06
1.228800e-09,-1.403137e-05,-1.771318e-06
1.229000e-09,-1.411674e-05,-1.783849e-06
1.229200e-09,-1.410511e-05,-1.773434e-06
1.229400e-09,-1.400508e-05,-1.743493e-06
1.229600e-09,-1.383774e-05,-1.700194e-06
1.229800e-09,-1.363373e-05,-1.651300e-06
1.230000e-09,-1.342861e-05,-1.604862e-06
1.230200e-09,-1.325757e-05,-1.567999e-06
1.230400e-09,-1.314998e-05,-1.545929e-06
1.230600e-09,-1.312489e-05,-1.541379e-06
1.230800e-09,-1.318813e-05,-1.554394e-06
1.231000e-09,-1.333153e-05,-1.582540e-06
1.231200e-09,-1.353436e-05,-1.621405e-06
1.231400e-09,-1.376682e-05,-1.665319e-06
1.231600e-09,-1.399495e-05,-1.708167e-06
1.231800e-09,-1.418610e-05,-1.744213e-06
1.232000e-09,-1.431413e-05,-1.768830e-06
1.232200e-09,-1.436341e-05,-1.779072e-06
1.232400e-09,-1.433102e-05,-1.774031e-06
1.232600e-09,-1.422690e-05,-1.754936e-06
1.232800e-09,-1.407183e-05,-1.724984e-06
1.233000e-09,-1.389392e-05,-1.688901e-06
1.233200e-09,-1.372393e-05,-1.652296e-06
1.233400e-09,-1.359045e-05,-1.620863e-06
1.233600e-09,-1.351564e-05,-1.599560e-06
1.233800e-09,-1.351215e-05,-1.591858e-06
1.234000e-09,-1.358162e-05,-1.599208e-06
1.234200e-09,-1.371497e-05,-1.620803e-06
1.234400e-09,-1.389423e-05,-1.653686e-06
1.234600e-09,-1.409563e-05,-1.693206e-06
1.234800e-09,-1.429330e-05,-1.733753e-06
1.235000e-09,-1.446312e-05,-1.769643e-06
1.235200e-09,-1.458600e-05,-1.796021e-06
1.235400e-09,-1.465037e-05,-1.809617e-06
1.235600e-09,-1.465336e-05,-1.809228e-06
1.235800e-09,-1.460071e-05,-1.795849e-06
1.236000e-09,-1.450554e-05,-1.772442e-06
1.236200e-09,-1.438606e-05,-1.743379e-06
1.236400e-09,-1.426274e-05,-1.713680e-06
1.236600e-09,-1.415532e-05,-1.688182e-06
1.236800e-09,-1.408008e-05,-1.670767e-06
1.237000e-09,-1.404764e-05,-1.663809e-06
1.237200e-09,-1.406181e-05,-1.667885e-06
1.237400e-09,-1.411935e-05,-1.681809e-06
1.237600e-09,-1.421087e-05,-1.702946e-06
1.237800e-09,-1.432253e-05,-1.727737e-06
1.238000e-09,-1.443839e-05,-1.752334e-06
1.238200e-09,-1.454295e-05,-1.773232e-06
1.238400e-09,-1.462355e-05,-1.787797e-06
1.238600e-09,-1.467228e-05,-1.794607e-06
1.238800e-09,-1.468704e-05,-1.793594e-06
1.239000e-09,-1.467169e-05,-1.785949e-06
1.239200e-09,-1.463527e-05,-1.773862e-06
1.239400e-09,-1.459037e-05,-1.760119e-06
1.239600e-09,-1.455109e-05,-1.747660e-06
1.239800e-09,-1.453069e-05,-1.739127e-06
1.240000e-09,-1.453949e-05,-1.736504e-06
1.240200e-09,-1.458325e-05,-1.740858e-06
1.240400e-09,-1.466229e-05,-1.752225e-06
1.240600e-09,-1.477148e-05,-1.769639e-06
1.240800e-09,-1.490107e-05,-1.791297e-06
1.241000e-09,-1.503819e-05,-1.814824e-06
1.241200e-09,-1.516881e-05,-1.837609e-06
1.241400e-09,-1.527986e-05,-1.857161e-06
1.241600e-09,-1.536116e-05,-1.871450e-06
1.241800e-09,-1.540684e-05,-1.879178e-06
1.242000e-09,-1.541617e-05,-1.879952e-06
1.242200e-09,-1.539359e-05,-1.874340e-06
1.242400e-09,-1.534800e-05,-1.863791e-06
1.242600e-09,-1.529144e-05,-1.850438e-06
1.242800e-09,-1.523739e-05,-1.836806e-06
1.243000e-09,-1.519887e-05,-1.825462e-06
1.243200e-09,-1.518671e-05,-1.818664e-06
1.243400e-09,-1.520816e-05,-1.818045e-06
1.243600e-09,-1.526607e-05,-1.824399e-06
1.243800e-09,-1.535866e-05,-1.837575e-06
1.244000e-09,-1.547993e-05,-1.856525e-06
1.244200e-09,-1.562062e-05,-1.879463e-06
1.244400e-09,-1.576949e-05,-1.904134e-06
1.244600e-09,-1.591486e-05,-1.928148e-06
1.244800e-09,-1.604606e-05,-1.949306e-06
1.245000e-09,-1.615469e-05,-1.965899e-06
1.245200e-09,-1.623553e-05,-1.976916e-06
1.245400e-09,-1.628704e-05,-1.982141e-06
1.245600e-09,-1.631139e-05,-1.982136e-06
1.245800e-09,-1.631402e-05,-1.978114e-06
1.246000e-09,-1.630286e-05,-1.971736e-06
1.246200e-09,-1.628729e-05,-1.964864e-06
1.246400e-09,-1.627699e-05,-1.959309e-06
1.246600e-09,-1.628079e-05,-1.956607e-06
1.246800e-09,-1.630566e-05,-1.957863e-06
1.247000e-09,-1.635601e-05,-1.963651e-06
1.247200e-09,-1.643327e-05,-1.974005e-06
1.247400e-09,-1.653587e-05,-1.988462e-06
1.247600e-09,-1.665959e-05,-2.006165e-06
1.247800e-09,-1.679809e-05,-2.025987e-06
1.248000e-09,-1.694378e-05,-2.046674e-06
1.248200e-09,-1.708870e-05,-2.066983e-06
1.248400e-09,-1.722540e-05,-2.085798e-06
1.248600e-09,-1.734780e-05,-2.102230e-06
1.248800e-09,-1.745174e-05,-2.115680e-06
1.249000e-09,-1.753546e-05,-2.125890e-06
1.249200e-09,-1.759966e-05,-2.132945e-06
1.249400e-09,-1.764743e-05,-2.137267e-06
1.249600e-09,-1.768383e-05,-2.139570e-06
1.249800e-09,-1.771533e-05,-2.140797e-06
1.250000e-09,-1.774908e-05,-2.142031e-06
1.250200e-09,-1.779213e-05,-2.144388e-06
1.250400e-09,-1.785069e-05,-2.148909e-06
1.250600e-09,-1.792945e-05,-2.156445e-06
1.250800e-09,-1.803108e-05,-2.167560e-06
1.251000e-09,-1.815593e-05,-2.182461e-06
1.251200e-09,-1.830202e-05,-2.200962e-06
1.251400e-09,-1.846519e-05,-2.222493e-06
1.251600e-09,-1.863959e-05,-2.246152e-06
1.251800e-09,-1.881826e-05,-2.270805e-06
1.252000e-09,-1.899395e-05,-2.295205e-06
1.252200e-09,-1.915991e-05,-2.318142e-06
1.252400e-09,-1.931070e-05,-2.338588e-06
1.252600e-09,-1.944283e-05,-2.355820e-06
1.252800e-09,-1.955528e-05,-2.369520e-06
1.253000e-09,-1.964963e-05,-2.379821e-06
1.253200e-09,-1.973004e-05,-2.387305e-06
1.253400e-09,-1.980277e-05,-2.392947e-06
1.253600e-09,-1.987558e-05,-2.398011e-06
1.253800e-09,-1.995683e-05,-2.403909e-06
1.254000e-09,-2.005455e-05,-2.412041e-06
1.254200e-09,-2.017548e-05,-2.423631e-06
1.254400e-09,-2.032424e-05,-2.439581e-06
1.254600e-09,-2.050270e-05,-2.460355e-06
1.254800e-09,-2.070974e-05,-2.485916e-06
1.255000e-09,-2.094126e-05,-2.515718e-06
1.255200e-09,-2.119063e-05,-2.548754e-06
1.255400e-09,-2.144942e-05,-2.583667e-06
1.255600e-09,-2.170841e-05,-2.618900e-06
1.255800e-09,-2.195863e-05,-2.652880e-06
1.256000e-09,-2.219251e-05,-2.684203e-06
1.256200e-09,-2.240479e-05,-2.711810e-06
1.256400e-09,-2.259321e-05,-2.735125e-06
1.256600e-09,-2.275888e-05,-2.754140e-06
1.256800e-09,-2.290621e-05,-2.769430e-06
1.257000e-09,-2.304250e-05,-2.782105e-06
1.257200e-09,-2.317718e-05,-2.793690e-06
1.257400e-09,-2.332080e-05,-2.805960e-06
1.257600e-09,-2.348389e-05,-2.820737e-06
1.257800e-09,-2.367577e-05,-2.839684e-06
1.258000e-09,-2.390352e-05,-2.864113e-06
1.258200e-09,-2.417121e-05,-2.894830e-06
1.258400e-09,-2.447939e-05,-2.932049e-06
1.258600e-09,-2.482507e-05,-2.975362e-06
1.258800e-09,-2.520206e-05,-3.023791e-06
1.259000e-09,-2.560164e-05,-3.075899e-06
1.259200e-09,-2.601357e-05,-3.129960e-06
1.259400e-09,-2.642721e-05,-3.184154e-06
1.259600e-09,-2.683273e-05,-3.236773e-06
1.259800e-09,-2.722217e-05,-3.286412e-06
1.260000e-09,-2.759031e-05,-3.332126e-06
1.260200e-09,-2.793527e-05,-3.373524e-06
1.260400e-09,-2.825870e-05,-3.410816e-06
1.260600e-09,-2.856567e-05,-3.444779e-06
1.260800e-09,-2.886419e-05,-3.476683e-06
1.261000e-09,-2.916447e-05,-3.508149e-06
1.261200e-09,-2.947795e-05,-3.540996e-06
1.261400e-09,-2.981624e-05,-3.577059e-06
1.261600e-09,-3.019006e-05,-3.618022e-06
1.261800e-09,-3.060827e-05,-3.665269e-06
1.262000e-09,-3.107714e-05,-3.719764e-06
1.262200e-09,-3.159985e-05,-3.781989e-06
1.262400e-09,-3.217635e-05,-3.851917e-06
1.262600e-09,-3.280357e-05,-3.929041e-06
1.262800e-09,-3.347587e-05,-4.012452e-06
1.263000e-09,-3.418581e-05,-4.100944e-06
1.263200e-09,-3.492500e-05,-4.193152e-06
1.263400e-09,-3.568507e-05,-4.287702e-06
1.263600e-09,-3.645854e-05,-4.383350e-06
1.263800e-09,-3.723954e-05,-4.479113e-06
1.264000e-09,-3.802438e-05,-4.574360e-06
1.264200e-09,-3.881184e-05,-4.668868e-06
1.264400e-09,-3.960319e-05,-4.762836e-06
1.264600e-09,-4.040201e-05,-4.856846e-06
1.264800e-09,-4.121379e-05,-4.951799e-06
1.265000e-09,-4.204535e-05,-5.048807e-06
1.265200e-09,-4.290418e-05,-5.149087e-06
1.265400e-09,-4.379776e-05,-5.253831e-06
1.265600e-09,-4.473282e-05,-5.364102e-06
1.265800e-09,-4.571478e-05,-5.480738e-06
1.266000e-09,-4.674726e-05,-5.604285e-06
1.266200e-09,-4.783174e-05,-5.734961e-06
1.266400e-09,-4.896737e-05,-5.872642e-06
1.266600e-09,-5.015102e-05,-6.016881e-06
1.266800e-09,-5.137738e-05,-6.166936e-06
1.267000e-09,-5.263921e-05,-6.321820e-06
1.267200e-09,-5.392761e-05,-6.480349e-06
1.267400e-09,-5.523239e-05,-6.641199e-06
1.267600e-09,-5.654239e-05,-6.802944e-06
1.267800e-09,-5.784576e-05,-6.964104e-06
1.268000e-09,-5.913034e-05,-7.123173e-06
1.268200e-09,-6.038389e-05,-7.278648e-06
1.268400e-09,-6.159447e-05,-7.429055e-06
1.268600e-09,-6.275073e-05,-7.572979e-06
1.268800e-09,-6.384228e-05,-7.709093e-06
1.269000e-09,-6.486014e-05,-7.836203e-06
1.269200e-09,-6.579707e-05,-7.953299e-06
1.269400e-09,-6.664808e-05,-8.059607e-06
1.269600e-09,-6.741073e-05,-8.154657e-06
1.269800e-09,-6.808546e-05,-8.238334e-06
1.270000e-09,-6.867582e-05,-8.310926e-06
1.270200e-09,-6.918842e-05,-8.373155e-06
1.270400e-09,-6.963289e-05,-8.426174e-06
1.270600e-09,-7.002144e-05,-8.471540e-06
1.270800e-09,-7.036833e-05,-8.511155e-06
1.271000e-09,-7.068918e-05,-8.547163e-06
1.271200e-09,-7.099997e-05,-8.581833e-06
1.271400e-09,-7.131615e-05,-8.617412e-06
1.271600e-09,-7.165153e-05,-8.655970e-06
1.271800e-09,-7.201735e-05,-8.699250e-06
1.272000e-09,-7.242141e-05,-8.748530e-06
1.272200e-09,-7.286739e-05,-8.804516e-06
1.272400e-09,-7.335453e-05,-8.867265e-06
1.272600e-09,-7.387753e-05,-8.936168e-06
1.272800e-09,-7.442690e-05,-9.009976e-06
1.273000e-09,-7.498971e-05,-9.086882e-06
1.273200e-09,-7.555063e-05,-9.164660e-06
1.273400e-09,-7.609338e-05,-9.240848e-06
1.273600e-09,-7.660223e-05,-9.312968e-06
1.273800e-09,-7.706366e-05,-9.378761e-06
1.274000e-09,-7.746780e-05,-9.436425e-06
1.274200e-09,-7.780954e-05,-9.484812e-06
1.274400e-09,-7.808921e-05,-9.523592e-06
1.274600e-09,-7.831266e-05,-9.553317e-06
1.274800e-09,-7.849070e-05,-9.575414e-06
1.275000e-09,-7.863807e-05,-9.592067e-06
1.275200e-09,-7.877194e-05,-9.606010e-06
1.275400e-09,-7.891012e-05,-9.620251e-06
1.275600e-09,-7.906931e-05,-9.637752e-06
1.275800e-09,-7.926342e-05,-9.661106e-06
1.276000e-09,-7.950229e-05,-9.692252e-06
1.276200e-09,-7.979079e-05,-9.732266e-06
1.276400e-09,-8.012859e-05,-9.781260e-06
1.276600e-09,-8.051047e-05,-9.838392e-06
1.276800e-09,-8.092721e-05,-9.902006e-06
1.277000e-09,-8.136703e-05,-9.969871e-06
1.277200e-09,-8.181733e-05,-1.003949e-05
1.277400e-09,-8.226663e-05,-1.010848e-05
1.277600e-09,-8.270643e-05,-1.017487e-05
1.277800e-09,-8.313278e-05,-1.023745e-05
1.278000e-09,-8.354728e-05,-1.029598e-05
1.278200e-09,-8.395744e-05,-1.035126e-05
1.278400e-09,-8.437618e-05,-1.040514e-05
1.278600e-09,-8.482062e-05,-1.046031e-05
1.278800e-09,-8.531015e-05,-1.052010e-05
1.279000e-09,-8.586398e-05,-1.058802e-05
1.279200e-09,-8.649861e-05,-1.066737e-05
1.279400e-09,-8.722530e-05,-1.076081e-05
1.279600e-09,-8.804783e-05,-1.086993e-05
1.279800e-09,-8.896040e-05,-1.099490e-05
1.280000e-09,-8.994535e-05,-1.113418e-05
1.280200e-09,-9.097066e-05,-1.128424e-05
1.280400e-09,-9.198820e-05,-1.143947e-05
1.280600e-09,-9.293420e-05,-1.159205e-05
1.280800e-09,-9.373365e-05,-1.173230e-05
1.281000e-09,-9.430846e-05,-1.184921e-05
1.281200e-09,-9.458803e-05,-1.193139e-05
1.281400e-09,-9.452030e-05,-1.196837e-05
1.281600e-09,-9.408101e-05,-1.195208e-05
1.281800e-09,-9.327924e-05,-1.187834e-05
1.282000e-09,-9.215778e-05,-1.174806e-05
1.282200e-09,-9.078821e-05,-1.156784e-05
1.282400e-09,-8.926155e-05,-1.134975e-05
1.282600e-09,-8.767636e-05,-1.111032e-05
1.282800e-09,-8.612655e-05,-1.086856e-05
1.283000e-09,-8.469094e-05,-1.064355e-05
1.283200e-09,-8.342575e-05,-1.045179e-05
1.283400e-09,-8.236077e-05,-1.030482e-05
1.283600e-09,-8.149905e-05,-1.020762e-05
1.283800e-09,-8.081987e-05,-1.015796e-05
1.284000e-09,-8.028442e-05,-1.014697e-05
1.284200e-09,-7.984314e-05,-1.016082e-05
1.284400e-09,-7.944380e-05,-1.018314e-05
1.284600e-09,-7.903904e-05,-1.019788e-05
1.284800e-09,-7.859249e-05,-1.019191e-05
1.285000e-09,-7.808272e-05,-1.015710e-05
1.285200e-09,-7.750487e-05,-1.009137e-05
1.285400e-09,-7.686988e-05,-9.998738e-06
1.285600e-09,-7.620194e-05,-9.888227e-06
1.285800e-09,-7.553452e-05,-9.772095e-06
1.286000e-09,-7.490571e-05,-9.663609e-06
1.286200e-09,-7.435327e-05,-9.574859e-06
1.286400e-09,-7.390994e-05,-9.514962e-06
1.286600e-09,-7.359962e-05,-9.488923e-06
1.286800e-09,-7.343440e-05,-9.497276e-06
1.287000e-09,-7.341287e-05,-9.536449e-06
1.287200e-09,-7.351966e-05,-9.599691e-06
1.287400e-09,-7.372598e-05,-9.678294e-06
1.287600e-09,-7.399135e-05,-9.762834e-06
1.287800e-09,-7.426629e-05,-9.844223e-06
1.288000e-09,-7.449595e-05,-9.914407e-06
1.288200e-09,-7.462453e-05,-9.966702e-06
1.288400e-09,-7.460006e-05,-9.995816e-06
1.288600e-09,-7.437924e-05,-9.997690e-06
1.288800e-09,-7.393137e-05,-9.969309e-06
1.289000e-09,-7.324102e-05,-9.908586e-06
1.289200e-09,-7.230879e-05,-9.814406e-06
1.289400e-09,-7.115043e-05,-9.686811e-06
1.289600e-09,-6.979440e-05,-9.527269e-06
1.289800e-09,-6.827889e-05,-9.338945e-06
1.290000e-09,-6.664863e-05,-9.126840e-06
1.290200e-09,-6.495210e-05,-8.897744e-06
1.290400e-09,-6.323941e-05,-8.659948e-06
1.290600e-09,-6.156086e-05,-8.422749e-06
1.290800e-09,-5.996618e-05,-8.195830e-06
1.291000e-09,-5.850424e-05,-7.988618e-06
1.291200e-09,-5.722322e-05,-7.809750e-06
1.291400e-09,-5.617052e-05,-7.666732e-06
1.291600e-09,-5.539221e-05,-7.565813e-06
1.291800e-09,-5.493133e-05,-7.512043e-06
1.292000e-09,-5.482494e-05,-7.509427e-06
1.292200e-09,-5.509976e-05,-7.561033e-06
1.292400e-09,-5.576689e-05,-7.668926e-06
1.292600e-09,-5.681590e-05,-7.833818e-06
1.292800e-09,-5.820923e-05,-8.054383e-06
1.293000e-09,-5.987782e-05,-8.326297e-06
1.293200e-09,-6.171933e-05,-8.641152e-06
1.293400e-09,-6.360074e-05,-8.985519e-06
1.293600e-09,-6.536653e-05,-9.340496e-06
1.293800e-09,-6.685315e-05,-9.682085e-06
1.294000e-09,-6.790826e-05,-9.982614e-06
1.294200e-09,-6.841162e-05,-1.021326e-05
1.294400e-09,-6.829298e-05,-1.034740e-05
1.294600e-09,-6.754284e-05,-1.036446e-05
1.294800e-09,-6.621351e-05,-1.025339e-05
1.295000e-09,-6.441066e-05,-1.001539e-05
1.295200e-09,-6.227783e-05,-9.665099e-06
1.295400e-09,-5.997787e-05,-9.230029e-06
1.295600e-09,-5.767515e-05,-8.748080e-06
1.295800e-09,-5.552143e-05,-8.263525e-06
1.296000e-09,-5.364661e-05,-7.821960e-06
1.296200e-09,-5.215426e-05,-7.465024e-06
1.296400e-09,-5.112057e-05,-7.225703e-06
1.296600e-09,-5.059504e-05,-7.124924e-06
1.296800e-09,-5.060110e-05,-7.169898e-06
1.297000e-09,-5.113574e-05,-7.354339e-06
1.297200e-09,-5.216770e-05,-7.660317e-06
1.297400e-09,-5.363496e-05,-8.061265e-06
1.297600e-09,-5.544281e-05,-8.525482e-06
1.297800e-09,-5.746422e-05,-9.019506e-06
1.298000e-09,-5.954462e-05,-9.510870e-06
1.298200e-09,-6.151233e-05,-9.970012e-06
1.298400e-09,-6.319485e-05,-1.037139e-05
1.298600e-09,-6.443916e-05,-1.069399e-05
1.298800e-09,-6.513219e-05,-1.092162e-05
1.299000e-09,-6.521667e-05,-1.104319e-05
1.299200e-09,-6.469855e-05,-1.105318e-05
1.299400e-09,-6.364409e-05,-1.095231e-05
1.299600e-09,-6.216774e-05,-1.074821e-05
1.299800e-09,-6.041411e-05,-1.045585e-05
1.300000e-09,-5.853830e-05,-1.009742e-05
1.300200e-09,-5.668827e-05,-9.701388e-06
1.300400e-09,-5.499185e-05,-9.300704e-06
1.300600e-09,-5.354921e-05,-8.930102e-06
1.300800e-09,-5.243032e-05,-8.622927e-06
1.301000e-09,-5.167618e-05,-8.407825e-06
1.301200e-09,-5.130216e-05,-8.305806e-06
1.301400e-09,-5.130204e-05,-8.328126e-06
1.301600e-09,-5.165170e-05,-8.475292e-06
1.301800e-09,-5.231204e-05,-8.737308e-06
1.302000e-09,-5.323111e-05,-9.095088e-06
1.302200e-09,-5.434573e-05,-9.522769e-06
1.302400e-09,-5.558304e-05,-9.990558e-06
1.302600e-09,-5.686285e-05,-1.046768e-05
1.302800e-09,-5.810096e-05,-1.092508e-05
1.303000e-09,-5.921400e-05,-1.133757e-05
1.303200e-09,-6.012535e-05,-1.168532e-05
1.303400e-09,-6.077154e-05,-1.195457e-05
1.303600e-09,-6.110816e-05,-1.213786e-05
1.303800e-09,-6.111408e-05,-1.223356e-05
1.304000e-09,-6.079344e-05,-1.224530e-05
1.304200e-09,-6.017476e-05,-1.218107e-05
1.304400e-09,-5.930755e-05,-1.205234e-05
1.304600e-09,-5.825691e-05,-1.187325e-05
1.304800e-09,-5.709720e-05,-1.165975e-05
1.305000e-09,-5.590549e-05,-1.142896e-05
1.305200e-09,-5.475586e-05,-1.119843e-05
1.305400e-09,-5.371477e-05,-1.098552e-05
1.305600e-09,-5.283782e-05,-1.080674e-05
1.305800e-09,-5.216769e-05,-1.067708e-05
1.306000e-09,-5.173310e-05,-1.060931e-05
1.306200e-09,-5.154834e-05,-1.061345e-05
1.306400e-09,-5.161338e-05,-1.069613e-05
1.306600e-09,-5.191417e-05,-1.086025e-05
1.306800e-09,-5.242329e-05,-1.110468e-05
1.307000e-09,-5.310104e-05,-1.142421e-05
1.307200e-09,-5.389713e-05,-1.180963e-05
1.307400e-09,-5.475330e-05,-1.224814e-05
1.307600e-09,-5.560678e-05,-1.272378e-05
1.307800e-09,-5.639472e-05,-1.321825e-05
1.308000e-09,-5.705906e-05,-1.371178e-05
1.308200e-09,-5.755154e-05,-1.418416e-05
1.308400e-09,-5.783788e-05,-1.461596e-05
1.308600e-09,-5.790076e-05,-1.498969e-05
1.308800e-09,-5.774081e-05,-1.529097e-05
1.309000e-09,-5.737572e-05,-1.550962e-05
1.309200e-09,-5.683746e-05,-1.564047e-05
1.309400e-09,-5.616820e-05,-1.568390e-05
1.309600e-09,-5.541566e-05,-1.564609e-05
1.309800e-09,-5.462848e-05,-1.553878e-05
1.310000e-09,-5.385227e-05,-1.537867e-05
1.310200e-09,-5.312671e-05,-1.518649e-05
1.310400e-09,-5.248374e-05,-1.498565e-05
1.310600e-09,-5.194677e-05,-1.480082e-05
1.310800e-09,-5.153074e-05,-1.465628e-05
1.311000e-09,-5.124278e-05,-1.457442e-05
1.311200e-09,-5.108301e-05,-1.457432e-05
1.311400e-09,-5.104554e-05,-1.467066e-05
1.311600e-09,-5.111933e-05,-1.487295e-05
1.311800e-09,-5.128894e-05,-1.518517e-05
1.312000e-09,-5.153522e-05,-1.560577e-05
1.312200e-09,-5.183597e-05,-1.612810e-05
1.312400e-09,-5.216674e-05,-1.674106e-05
1.312600e-09,-5.250179e-05,-1.743002e-05
1.312800e-09,-5.281527e-05,-1.817789e-05
1.313000e-09,-5.308271e-05,-1.896613e-05
1.313200e-09,-5.328247e-05,-1.977587e-05
1.313400e-09,-5.339732e-05,-2.058883e-05
1.313600e-09,-5.341567e-05,-2.138821e-05
1.313800e-09,-5.333240e-05,-2.215934e-05
1.314000e-09,-5.314919e-05,-2.289025e-05
1.314200e-09,-5.287409e-05,-2.357210e-05
1.314400e-09,-5.252065e-05,-2.419940e-05
1.314600e-09,-5.210646e-05,-2.477015e-05
1.314800e-09,-5.165147e-05,-2.528585e-05
1.315000e-09,-5.117625e-05,-2.575138e-05
1.315200e-09,-5.070030e-05,-2.617475e-05
1.315400e-09,-5.024074e-05,-2.656679e-05
1.315600e-09,-4.981132e-05,-2.694072e-05
1.315800e-09,-4.942189e-05,-2.731167e-05
1.316000e-09,-4.907825e-05,-2.769618e-05
1.316200e-09,-4.878231e-05,-2.811167e-05
1.316400e-09,-4.853254e-05,-2.857591e-05
1.316600e-09,-4.832452e-05,-2.910655e-05
1.316800e-09,-4.815163e-05,-2.972067e-05
1.317000e-09,-4.800566e-05,-3.043442e-05
1.317200e-09,-4.787747e-05,-3.126278e-05
1.317400e-09,-4.775755e-05,-3.221933e-05
1.317600e-09,-4.763652e-05,-3.331620e-05
1.317800e-09,-4.750563e-05,-3.456400e-05
1.318000e-09,-4.735717e-05,-3.597191e-05
1.318200e-09,-4.718487e-05,-3.754771e-05
1.318400e-09,-4.698425e-05,-3.929780e-05
1.318600e-09,-4.675296e-05,-4.122716e-05
1.318800e-09,-4.649097e-05,-4.333912e-05
1.319000e-09,-4.620074e-05,-4.563488e-05
1.319200e-09,-4.588721e-05,-4.811277e-05
1.319400e-09,-4.555774e-05,-5.076710e-05
1.319600e-09,-4.522190e-05,-5.358653e-05
1.319800e-09,-4.489109e-05,-5.655212e-05
1.320000e-09,-4.457812e-05,-5.963502e-05
1.320200e-09,-4.429660e-05,-6.279422e-05
1.320400e-09,-4.406011e-05,-6.597466e-05
1.320600e-09,-4.388118e-05,-6.910649e-05
1.320800e-09,-4.376991e-05,-7.210624e-05
1.321000e-09,-4.373232e-05,-7.488053e-05
1.321200e-09,-4.376844e-05,-7.733270e-05
1.321400e-09,-4.387051e-05,-7.937206e-05
1.321600e-09,-4.402154e-05,-8.092455e-05
1.321800e-09,-4.419496e-05,-8.194303e-05
1.322000e-09,-4.435552e-05,-8.241510e-05
1.322200e-09,-4.446176e-05,-8.236668e-05
1.322400e-09,-4.446984e-05,-8.186057e-05
1.322600e-09,-4.433818e-05,-8.099023e-05
1.322800e-09,-4.403205e-05,-7.987005e-05
1.323000e-09,-4.352756e-05,-7.862404e-05
1.323200e-09,-4.281413e-05,-7.737478e-05
1.323400e-09,-4.189547e-05,-7.623395e-05
1.323600e-09,-4.078895e-05,-7.529548e-05
1.323800e-09,-3.952379e-05,-7.463107e-05
1.324000e-09,-3.813860e-05,-7.428806e-05
1.324200e-09,-3.667857e-05,-7.428886e-05
1.324400e-09,-3.519289e-05,-7.463143e-05
1.324600e-09,-3.373232e-05,-7.529061e-05
1.324800e-09,-3.234704e-05,-7.622003e-05
1.325000e-09,-3.108457e-05,-7.735505e-05
1.325200e-09,-2.998763e-05,-7.861672e-05
1.325400e-09,-2.909172e-05,-7.991732e-05
1.325600e-09,-2.842255e-05,-8.116720e-05
1.325800e-09,-2.799336e-05,-8.228271e-05
1.326000e-09,-2.780262e-05,-8.319426e-05
1.326200e-09,-2.783234e-05,-8.385338e-05
1.326400e-09,-2.804772e-05,-8.423774e-05
1.326600e-09,-2.839822e-05,-8.435295e-05
1.326800e-09,-2.882034e-05,-8.423107e-05
1.327000e-09,-2.924185e-05,-8.392579e-05
1.327200e-09,-2.958717e-05,-8.350527e-05
1.327400e-09,-2.978318e-05,-8.304364e-05
1.327600e-09,-2.976496e-05,-8.261235e-05
1.327800e-09,-2.948057e-05,-8.227242e-05
1.328000e-09,-2.889467e-05,-8.206829e-05
1.328200e-09,-2.799036e-05,-8.202368e-05
1.328400e-09,-2.676939e-05,-8.213975e-05
1.328600e-09,-2.525073e-05,-8.239545e-05
1.328800e-09,-2.346785e-05,-8.275017e-05
