time,"I(RIN1)","I(LQ|XBFR2)","I(LQ|XBFR3)","I(LQ|XBFR4)","I(LQ|XBFR5)","I(LQ|XBFR6)","I(LQ|XBFR7)","I(LQ|XBFR8)"
4.108000e-10,4.995918e-06,-3.808957e-06,-1.500729e-05,8.109684e-05,4.110903e-05,9.448413e-06,1.291146e-05,-7.841906e-05
4.110000e-10,4.995698e-06,-3.838375e-06,-1.511152e-05,8.100274e-05,4.198644e-05,9.571927e-06,1.296795e-05,-7.840815e-05
4.112000e-10,4.995462e-06,-3.869733e-06,-1.521716e-05,8.090671e-05,4.289155e-05,9.699181e-06,1.302383e-05,-7.837740e-05
4.114000e-10,4.995208e-06,-3.903251e-06,-1.532487e-05,8.080945e-05,4.382637e-05,9.830386e-06,1.307770e-05,-7.832411e-05
4.116000e-10,4.994935e-06,-3.939148e-06,-1.543497e-05,8.071129e-05,4.479338e-05,9.965831e-06,1.312827e-05,-7.824698e-05
4.118000e-10,4.994641e-06,-3.977625e-06,-1.554745e-05,8.061212e-05,4.579537e-05,1.010587e-05,1.317459e-05,-7.814614e-05
4.120000e-10,4.994324e-06,-4.018857e-06,-1.566203e-05,8.051149e-05,4.683530e-05,1.025095e-05,1.321624e-05,-7.802311e-05
4.122000e-10,4.993981e-06,-4.062989e-06,-1.577822e-05,8.040864e-05,4.791611e-05,1.040155e-05,1.325345e-05,-7.788067e-05
4.124000e-10,4.993611e-06,-4.110145e-06,-1.589549e-05,8.030261e-05,4.904059e-05,1.055825e-05,1.328705e-05,-7.772258e-05
4.126000e-10,4.993211e-06,-4.160440e-06,-1.601343e-05,8.019245e-05,5.021115e-05,1.072163e-05,1.331836e-05,-7.755326e-05
4.128000e-10,4.992777e-06,-4.213999e-06,-1.613186e-05,8.007727e-05,5.142978e-05,1.089228e-05,1.334892e-05,-7.737748e-05
4.130000e-10,4.992307e-06,-4.270982e-06,-1.625084e-05,7.995642e-05,5.269783e-05,1.107077e-05,1.338026e-05,-7.719996e-05
4.132000e-10,4.991797e-06,-4.331600e-06,-1.637072e-05,7.982952e-05,5.401596e-05,1.125753e-05,1.341365e-05,-7.702506e-05
4.134000e-10,4.991242e-06,-4.396128e-06,-1.649203e-05,7.969657e-05,5.538398e-05,1.145284e-05,1.344993e-05,-7.685646e-05
4.136000e-10,4.990637e-06,-4.464906e-06,-1.661536e-05,7.955789e-05,5.680078e-05,1.165677e-05,1.348938e-05,-7.669694e-05
4.138000e-10,4.989977e-06,-4.538340e-06,-1.674123e-05,7.941410e-05,5.826416e-05,1.186913e-05,1.353174e-05,-7.654823e-05
4.140000e-10,4.989253e-06,-4.616884e-06,-1.687000e-05,7.926606e-05,5.977070e-05,1.208943e-05,1.357635e-05,-7.641094e-05
4.142000e-10,4.988459e-06,-4.701024e-06,-1.700169e-05,7.911478e-05,6.131568e-05,1.231689e-05,1.362227e-05,-7.628457e-05
4.144000e-10,4.987586e-06,-4.791268e-06,-1.713604e-05,7.896134e-05,6.289291e-05,1.255045e-05,1.366848e-05,-7.616761e-05
4.146000e-10,4.986624e-06,-4.888133e-06,-1.727247e-05,7.880679e-05,6.449465e-05,1.278876e-05,1.371407e-05,-7.605765e-05
4.148000e-10,4.985562e-06,-4.992147e-06,-1.741019e-05,7.865210e-05,6.611160e-05,1.303026e-05,1.375830e-05,-7.595162e-05
4.150000e-10,4.984388e-06,-5.103858e-06,-1.754831e-05,7.849805e-05,6.773289e-05,1.327315e-05,1.380070e-05,-7.584595e-05
4.152000e-10,4.983088e-06,-5.223856e-06,-1.768591e-05,7.834525e-05,6.934624e-05,1.351546e-05,1.384100e-05,-7.573687e-05
4.154000e-10,4.981647e-06,-5.352803e-06,-1.782220e-05,7.819409e-05,7.093818e-05,1.375508e-05,1.387902e-05,-7.562060e-05
4.156000e-10,4.980047e-06,-5.491470e-06,-1.795655e-05,7.804471e-05,7.249440e-05,1.398976e-05,1.391460e-05,-7.549358e-05
4.158000e-10,4.978269e-06,-5.640763e-06,-1.808851e-05,7.789701e-05,7.400027e-05,1.421721e-05,1.394745e-05,-7.535267e-05
4.160000e-10,4.976291e-06,-5.801762e-06,-1.821783e-05,7.775062e-05,7.544138e-05,1.443507e-05,1.397706e-05,-7.519535e-05
4.162000e-10,4.974088e-06,-5.975742e-06,-1.834436e-05,7.760493e-05,7.680426e-05,1.464106e-05,1.400273e-05,-7.501979e-05
4.164000e-10,4.971632e-06,-6.164191e-06,-1.846805e-05,7.745909e-05,7.807714e-05,1.483307e-05,1.402358e-05,-7.482496e-05
4.166000e-10,4.968894e-06,-6.368826e-06,-1.858888e-05,7.731201e-05,7.925067e-05,1.500924e-05,1.403868e-05,-7.461066e-05
4.168000e-10,4.965841e-06,-6.591602e-06,-1.870683e-05,7.716241e-05,8.031858e-05,1.516817e-05,1.404722e-05,-7.437748e-05
4.170000e-10,4.962437e-06,-6.834724e-06,-1.882192e-05,7.700890e-05,8.127829e-05,1.530901e-05,1.404862e-05,-7.412674e-05
4.172000e-10,4.958647e-06,-7.100658e-06,-1.893426e-05,7.685005e-05,8.213123e-05,1.543162e-05,1.404269e-05,-7.386036e-05
4.174000e-10,4.954434e-06,-7.392148e-06,-1.904413e-05,7.668450e-05,8.288299e-05,1.553662e-05,1.402968e-05,-7.358070e-05
4.176000e-10,4.949767e-06,-7.712218e-06,-1.915206e-05,7.651109e-05,8.354316e-05,1.562548e-05,1.401028e-05,-7.329039e-05
4.178000e-10,4.944620e-06,-8.064174e-06,-1.925887e-05,7.632901e-05,8.412490e-05,1.570041e-05,1.398558e-05,-7.299213e-05
4.180000e-10,4.938978e-06,-8.451565e-06,-1.936578e-05,7.613788e-05,8.464424e-05,1.576430e-05,1.395689e-05,-7.268846e-05
4.182000e-10,4.932851e-06,-8.878118e-06,-1.947431e-05,7.593787e-05,8.511917e-05,1.582054e-05,1.392562e-05,-7.238162e-05
4.184000e-10,4.926279e-06,-9.347589e-06,-1.958625e-05,7.572975e-05,8.556855e-05,1.587274e-05,1.389310e-05,-7.207336e-05
4.186000e-10,4.919352e-06,-9.863536e-06,-1.970355e-05,7.551485e-05,8.601096e-05,1.592451e-05,1.386043e-05,-7.176483e-05
4.188000e-10,4.912232e-06,-1.042896e-05,-1.982812e-05,7.529502e-05,8.646349e-05,1.597918e-05,1.382839e-05,-7.145650e-05
4.190000e-10,4.905173e-06,-1.104580e-05,-1.996163e-05,7.507251e-05,8.694067e-05,1.603952e-05,1.379737e-05,-7.114813e-05
4.192000e-10,4.898557e-06,-1.171424e-05,-2.010532e-05,7.484980e-05,8.745350e-05,1.610763e-05,1.376741e-05,-7.083879e-05
4.194000e-10,4.892907e-06,-1.243182e-05,-2.025978e-05,7.462940e-05,8.800869e-05,1.618469e-05,1.373823e-05,-7.052689e-05
4.196000e-10,4.888905e-06,-1.319239e-05,-2.042470e-05,7.441366e-05,8.860821e-05,1.627099e-05,1.370930e-05,-7.021029e-05
4.198000e-10,4.887362e-06,-1.398499e-05,-2.059873e-05,7.420456e-05,8.924917e-05,1.636590e-05,1.367995e-05,-6.988643e-05
4.200000e-10,4.889154e-06,-1.479276e-05,-2.077926e-05,7.400353e-05,8.992399e-05,1.646792e-05,1.364941e-05,-6.955242e-05
4.202000e-10,4.895088e-06,-1.559233e-05,-2.096231e-05,7.381135e-05,9.062099e-05,1.657486e-05,1.361688e-05,-6.920524e-05
4.204000e-10,4.905718e-06,-1.635390e-05,-2.114251e-05,7.362805e-05,9.132535e-05,1.668397e-05,1.358157e-05,-6.884184e-05
4.206000e-10,4.921140e-06,-1.704246e-05,-2.131320e-05,7.345293e-05,9.202027e-05,1.679214e-05,1.354265e-05,-6.845926e-05
4.208000e-10,4.940834e-06,-1.762047e-05,-2.146670e-05,7.328460e-05,9.268842e-05,1.689615e-05,1.349934e-05,-6.805478e-05
4.210000e-10,4.963612e-06,-1.805184e-05,-2.159485e-05,7.312116e-05,9.331350e-05,1.699288e-05,1.345080e-05,-6.762599e-05
4.212000e-10,4.987728e-06,-1.830696e-05,-2.168982e-05,7.296032e-05,9.388168e-05,1.707958e-05,1.339623e-05,-6.717086e-05
4.214000e-10,5.011139e-06,-1.836789e-05,-2.174511e-05,7.279965e-05,9.438293e-05,1.715406e-05,1.333486e-05,-6.668776e-05
4.216000e-10,5.031837e-06,-1.823276e-05,-2.175664e-05,7.263680e-05,9.481194e-05,1.721495e-05,1.326604e-05,-6.617546e-05
4.218000e-10,5.048171e-06,-1.791821e-05,-2.172380e-05,7.246964e-05,9.516868e-05,1.726177e-05,1.318925e-05,-6.563315e-05
4.220000e-10,5.059064e-06,-1.745917e-05,-2.165020e-05,7.229641e-05,9.545839e-05,1.729506e-05,1.310423e-05,-6.506034e-05
4.222000e-10,5.064086e-06,-1.690576e-05,-2.154388e-05,7.211579e-05,9.569104e-05,1.731640e-05,1.301097e-05,-6.445683e-05
4.224000e-10,5.063392e-06,-1.631743e-05,-2.141687e-05,7.192691e-05,9.588042e-05,1.732822e-05,1.290977e-05,-6.382259e-05
4.226000e-10,5.057574e-06,-1.575555e-05,-2.128405e-05,7.172924e-05,9.604275e-05,1.733366e-05,1.280121e-05,-6.315770e-05
4.228000e-10,5.047483e-06,-1.527572e-05,-2.116137e-05,7.152259e-05,9.619512e-05,1.733628e-05,1.268606e-05,-6.246220e-05
4.230000e-10,5.034081e-06,-1.492125e-05,-2.106368e-05,7.130691e-05,9.635390e-05,1.733965e-05,1.256518e-05,-6.173602e-05
4.232000e-10,5.018341e-06,-1.471913e-05,-2.100264e-05,7.108235e-05,9.653317e-05,1.734705e-05,1.243941e-05,-6.097886e-05
4.234000e-10,5.001209e-06,-1.467894e-05,-2.098500e-05,7.084918e-05,9.674343e-05,1.736108e-05,1.230942e-05,-6.019014e-05
4.236000e-10,4.983615e-06,-1.479481e-05,-2.101168e-05,7.060788e-05,9.699072e-05,1.738339e-05,1.217557e-05,-5.936885e-05
4.238000e-10,4.966502e-06,-1.504934e-05,-2.107784e-05,7.035917e-05,9.727609e-05,1.741449e-05,1.203785e-05,-5.851361e-05
4.240000e-10,4.950867e-06,-1.541850e-05,-2.117399e-05,7.010413e-05,9.759563e-05,1.745373e-05,1.189583e-05,-5.762257e-05
4.242000e-10,4.937769e-06,-1.587596e-05,-2.128788e-05,6.984416e-05,9.794099e-05,1.749935e-05,1.174867e-05,-5.669341e-05
4.244000e-10,4.928298e-06,-1.639585e-05,-2.140676e-05,6.958093e-05,9.830027e-05,1.754868e-05,1.159521e-05,-5.572338e-05
4.246000e-10,4.923477e-06,-1.695345e-05,-2.151947e-05,6.931615e-05,9.865939e-05,1.759845e-05,1.143401e-05,-5.470930e-05
4.248000e-10,4.924105e-06,-1.752412e-05,-2.161797e-05,6.905130e-05,9.900356e-05,1.764518e-05,1.126354e-05,-5.364762e-05
4.250000e-10,4.930555e-06,-1.808134e-05,-2.169792e-05,6.878727e-05,9.931894e-05,1.768551e-05,1.108227e-05,-5.253440e-05
4.252000e-10,4.942591e-06,-1.859510e-05,-2.175817e-05,6.852403e-05,9.959409e-05,1.771660e-05,1.088878e-05,-5.136539e-05
4.254000e-10,4.959259e-06,-1.903195e-05,-2.179959e-05,6.826044e-05,9.982121e-05,1.773642e-05,1.068183e-05,-5.013601e-05
4.256000e-10,4.978933e-06,-1.935731e-05,-2.182340e-05,6.799420e-05,9.999696e-05,1.774391e-05,1.046044e-05,-4.884141e-05
4.258000e-10,4.999523e-06,-1.954005e-05,-2.182976e-05,6.772212e-05,1.001227e-04,1.773911e-05,1.022382e-05,-4.747648e-05
4.260000e-10,5.018799e-06,-1.955843e-05,-2.181695e-05,6.744051e-05,1.002041e-04,1.772310e-05,9.971408e-06,-4.603581e-05
4.262000e-10,5.034751e-06,-1.940600e-05,-2.178163e-05,6.714581e-05,1.002506e-04,1.769783e-05,9.702753e-06,-4.451377e-05
4.264000e-10,5.045889e-06,-1.909581e-05,-2.171999e-05,6.683525e-05,1.002741e-04,1.766587e-05,9.417470e-06,-4.290444e-05
4.266000e-10,5.051407e-06,-1.866142e-05,-2.162959e-05,6.650739e-05,1.002875e-04,1.763010e-05,9.115159e-06,-4.120171e-05
4.268000e-10,5.051191e-06,-1.815429e-05,-2.151133e-05,6.616254e-05,1.003034e-04,1.759336e-05,8.795337e-06,-3.939925e-05
4.270000e-10,5.045716e-06,-1.763737e-05,-2.137094e-05,6.580278e-05,1.003325e-04,1.755812e-05,8.457401e-06,-3.749065e-05
4.272000e-10,5.035877e-06,-1.717634e-05,-2.121931e-05,6.543170e-05,1.003830e-04,1.752621e-05,8.100604e-06,-3.546946e-05
4.274000e-10,5.022819e-06,-1.682995e-05,-2.107153e-05,6.505382e-05,1.004593e-04,1.749862e-05,7.724066e-06,-3.332939e-05
4.276000e-10,5.007801e-06,-1.664156e-05,-2.094454e-05,6.467380e-05,1.005622e-04,1.747543e-05,7.326810e-06,-3.106453e-05
4.278000e-10,4.992112e-06,-1.663338e-05,-2.085402e-05,6.429553e-05,1.006885e-04,1.745582e-05,6.907830e-06,-2.866962e-05
4.280000e-10,4.977027e-06,-1.680451e-05,-2.081100e-05,6.392141e-05,1.008321e-04,1.743822e-05,6.466185e-06,-2.614045e-05
4.282000e-10,4.963785e-06,-1.713266e-05,-2.081924e-05,6.355172e-05,1.009845e-04,1.742052e-05,6.001122e-06,-2.347427e-05
4.284000e-10,4.953544e-06,-1.757906e-05,-2.087382e-05,6.318447e-05,1.011355e-04,1.740033e-05,5.512223e-06,-2.067042e-05
4.286000e-10,4.947307e-06,-1.809499e-05,-2.096160e-05,6.281549e-05,1.012751e-04,1.737528e-05,4.999572e-06,-1.773093e-05
4.288000e-10,4.945805e-06,-1.862868e-05,-2.106330e-05,6.243900e-05,1.013939e-04,1.734332e-05,4.463941e-06,-1.466127e-05
4.290000e-10,4.949348e-06,-1.913126e-05,-2.115692e-05,6.204833e-05,1.014843e-04,1.730296e-05,3.906968e-06,-1.147118e-05
4.292000e-10,4.957700e-06,-1.956116e-05,-2.122171e-05,6.163684e-05,1.015413e-04,1.725342e-05,3.331335e-06,-8.175433e-06
4.294000e-10,4.970019e-06,-1.988678e-05,-2.124173e-05,6.119878e-05,1.015627e-04,1.719481e-05,2.740916e-06,-4.794643e-06
4.296000e-10,4.984918e-06,-2.008766e-05,-2.120848e-05,6.073001e-05,1.015492e-04,1.712804e-05,2.140878e-06,-1.355927e-06
4.298000e-10,5.000645e-06,-2.015483e-05,-2.112175e-05,6.022845e-05,1.015044e-04,1.705489e-05,1.537724e-06,2.106629e-06
4.300000e-10,5.015348e-06,-2.009058e-05,-2.098889e-05,5.969420e-05,1.014339e-04,1.697779e-05,9.392618e-07,5.551777e-06
4.302000e-10,5.027367e-06,-1.990798e-05,-2.082269e-05,5.912937e-05,1.013449e-04,1.689969e-05,3.544932e-07,8.931278e-06
4.304000e-10,5.035469e-06,-1.963011e-05,-2.063838e-05,5.853772e-05,1.012451e-04,1.682384e-05,-2.065847e-07,1.219051e-05
4.306000e-10,5.038986e-06,-1.928869e-05,-2.045069e-05,5.792404e-05,1.011423e-04,1.675356e-05,-7.332543e-07,1.526955e-05
4.308000e-10,5.037833e-06,-1.892182e-05,-2.027141e-05,5.729354e-05,1.010431e-04,1.669202e-05,-1.214420e-06,1.810473e-05
4.310000e-10,5.032439e-06,-1.857085e-05,-2.010812e-05,5.665123e-05,1.009527e-04,1.664204e-05,-1.639004e-06,2.063067e-05
4.312000e-10,5.023621e-06,-1.827626e-05,-1.996403e-05,5.600141e-05,1.008742e-04,1.660591e-05,-1.996378e-06,2.278269e-05
4.314000e-10,5.012447e-06,-1.807322e-05,-1.983882e-05,5.534721e-05,1.008088e-04,1.658530e-05,-2.276805e-06,2.449955e-05
4.316000e-10,5.000118e-06,-1.798735e-05,-1.973006e-05,5.469034e-05,1.007553e-04,1.658113e-05,-2.471877e-06,2.572633e-05
4.318000e-10,4.987873e-06,-1.803142e-05,-1.963465e-05,5.403091e-05,1.007107e-04,1.659364e-05,-2.574927e-06,2.641730e-05
4.320000e-10,4.976907e-06,-1.820355e-05,-1.954988e-05,5.336736e-05,1.006704e-04,1.662235e-05,-2.581384e-06,2.653864e-05
4.322000e-10,4.968300e-06,-1.848735e-05,-1.947376e-05,5.269658e-05,1.006289e-04,1.666617e-05,-2.489070e-06,2.607083e-05
4.324000e-10,4.962929e-06,-1.885386e-05,-1.940465e-05,5.201400e-05,1.005802e-04,1.672351e-05,-2.298432e-06,2.501052e-05
4.326000e-10,4.961374e-06,-1.926508e-05,-1.934047e-05,5.131386e-05,1.005185e-04,1.679238e-05,-2.012712e-06,2.337196e-05
4.328000e-10,4.963819e-06,-1.967853e-05,-1.927773e-05,5.058959e-05,1.004388e-04,1.687057e-05,-1.638069e-06,2.118786e-05
4.330000e-10,4.969992e-06,-2.005221e-05,-1.921088e-05,4.983423e-05,1.003369e-04,1.695569e-05,-1.183666e-06,1.850980e-05
4.332000e-10,4.979156e-06,-2.034933e-05,-1.913232e-05,4.904088e-05,1.002099e-04,1.704529e-05,-6.617058e-07,1.540810e-05
4.334000e-10,4.990187e-06,-2.054229e-05,-1.903311e-05,4.820326e-05,1.000564e-04,1.713693e-05,-8.737455e-08,1.197114e-05
4.336000e-10,5.001723e-06,-2.061553e-05,-1.890434e-05,4.731614e-05,9.987617e-05,1.722813e-05,5.213617e-07,8.303903e-06
4.338000e-10,5.012369e-06,-2.056695e-05,-1.873886e-05,4.637575e-05,9.967005e-05,1.731643e-05,1.144187e-06,4.525552e-06
4.340000e-10,5.020900e-06,-2.040790e-05,-1.853295e-05,4.538000e-05,9.943979e-05,1.739933e-05,1.759131e-06,7.658094e-07
4.342000e-10,5.026421e-06,-2.016168e-05,-1.828748e-05,4.432856e-05,9.918767e-05,1.747433e-05,2.343524e-06,-2.839849e-06
4.344000e-10,5.028467e-06,-1.986083e-05,-1.800822e-05,4.322277e-05,9.891617e-05,1.753895e-05,2.875134e-06,-6.156036e-06
4.346000e-10,5.027012e-06,-1.954334e-05,-1.770521e-05,4.206534e-05,9.862774e-05,1.759084e-05,3.333352e-06,-9.053922e-06
4.348000e-10,5.022424e-06,-1.924842e-05,-1.739130e-05,4.085997e-05,9.832460e-05,1.762788e-05,3.700300e-06,-1.141783e-05
4.350000e-10,5.015375e-06,-1.901199e-05,-1.708000e-05,3.961095e-05,9.800855e-05,1.764838e-05,3.961762e-06,-1.315152e-05
4.352000e-10,5.006741e-06,-1.886272e-05,-1.678327e-05,3.832264e-05,9.768100e-05,1.765118e-05,4.107902e-06,-1.418369e-05
4.354000e-10,4.997502e-06,-1.881885e-05,-1.650955e-05,3.699921e-05,9.734292e-05,1.763585e-05,4.133793e-06,-1.447274e-05
4.356000e-10,4.988650e-06,-1.888625e-05,-1.626249e-05,3.564433e-05,9.699492e-05,1.760275e-05,4.039794e-06,-1.401034e-05
4.358000e-10,4.981115e-06,-1.905799e-05,-1.604059e-05,3.426114e-05,9.663738e-05,1.755311e-05,3.831814e-06,-1.282382e-05
4.360000e-10,4.975682e-06,-1.931539e-05,-1.583775e-05,3.285229e-05,9.627051e-05,1.748895e-05,3.521403e-06,-1.097717e-05
4.362000e-10,4.972917e-06,-1.963029e-05,-1.564465e-05,3.142021e-05,9.589451e-05,1.741308e-05,3.125615e-06,-8.570121e-06
4.364000e-10,4.973101e-06,-1.996856e-05,-1.545057e-05,2.996740e-05,9.550965e-05,1.732890e-05,2.666517e-06,-5.735042e-06
4.366000e-10,4.976180e-06,-2.029403e-05,-1.524526e-05,2.849678e-05,9.511631e-05,1.724025e-05,2.170260e-06,-2.631438e-06
4.368000e-10,4.981752e-06,-2.057269e-05,-1.502067e-05,2.701210e-05,9.471507e-05,1.715122e-05,1.665673e-06,5.621045e-07
4.370000e-10,4.989109e-06,-2.077659e-05,-1.477198e-05,2.551821e-05,9.430674e-05,1.706590e-05,1.182482e-06,3.658107e-06
4.372000e-10,4.997324e-06,-2.088698e-05,-1.449810e-05,2.402119e-05,9.389234e-05,1.698811e-05,7.492914e-07,6.471833e-06
4.374000e-10,5.005382e-06,-2.089636e-05,-1.420151e-05,2.252847e-05,9.347312e-05,1.692121e-05,3.916035e-07,8.833361e-06
4.376000e-10,5.012322e-06,-2.080928e-05,-1.388753e-05,2.104869e-05,9.305058e-05,1.686782e-05,1.300736e-07,1.059904e-05
4.378000e-10,5.017368e-06,-2.064169e-05,-1.356341e-05,1.959141e-05,9.262642e-05,1.682968e-05,-2.083487e-08,1.166139e-05
4.380000e-10,5.020018e-06,-2.041890e-05,-1.323729e-05,1.816679e-05,9.220258e-05,1.680747e-05,-5.375756e-08,1.195694e-05
4.382000e-10,5.020092e-06,-2.017247e-05,-1.291732e-05,1.678505e-05,9.178120e-05,1.680080e-05,3.106909e-08,1.147148e-05
4.384000e-10,5.017719e-06,-1.993634e-05,-1.261095e-05,1.545594e-05,9.136462e-05,1.680823e-05,2.256684e-07,1.024273e-05
4.386000e-10,5.013296e-06,-1.974267e-05,-1.232451e-05,1.418822e-05,9.095534e-05,1.682742e-05,5.145626e-07,8.359849e-06
4.388000e-10,5.007416e-06,-1.961806e-05,-1.206296e-05,1.298907e-05,9.055600e-05,1.685528e-05,8.754834e-07,5.959542e-06
4.390000e-10,5.000796e-06,-1.958048e-05,-1.182977e-05,1.186369e-05,9.016934e-05,1.688830e-05,1.280677e-06,3.218232e-06
4.392000e-10,4.994196e-06,-1.963741e-05,-1.162679e-05,1.081493e-05,8.979811e-05,1.692282e-05,1.698860e-06,3.402518e-07
4.394000e-10,4.988346e-06,-1.978531e-05,-1.145422e-05,9.843162e-06,8.944504e-05,1.695541e-05,2.097721e-06,-2.457365e-06
4.396000e-10,4.983879e-06,-2.001052e-05,-1.131050e-05,8.946230e-06,8.911269e-05,1.698321e-05,2.446698e-06,-4.962180e-06
4.398000e-10,4.981267e-06,-2.029127e-05,-1.119236e-05,8.119673e-06,8.880345e-05,1.700424e-05,2.719637e-06,-6.983932e-06
4.400000e-10,4.980772e-06,-2.060054e-05,-1.109490e-05,7.357077e-06,8.851932e-05,1.701765e-05,2.896999e-06,-8.370522e-06
4.402000e-10,4.982408e-06,-2.090937e-05,-1.101199e-05,6.650584e-06,8.826189e-05,1.702381e-05,2.967397e-06,-9.020962e-06
4.404000e-10,4.985937e-06,-2.119014e-05,-1.093672e-05,5.991516e-06,8.803221e-05,1.702436e-05,2.928433e-06,-8.894332e-06
4.406000e-10,4.990891e-06,-2.141957e-05,-1.086221e-05,5.371030e-06,8.783061e-05,1.702203e-05,2.786878e-06,-8.014240e-06
4.408000e-10,4.996638e-06,-2.158107e-05,-1.078233e-05,4.780773e-06,8.765669e-05,1.702041e-05,2.558223e-06,-6.468346e-06
4.410000e-10,5.002457e-06,-2.166624e-05,-1.069253e-05,4.213448e-06,8.750918e-05,1.702354e-05,2.265549e-06,-4.402553e-06
4.412000e-10,5.007649e-06,-2.167553e-05,-1.059039e-05,3.663245e-06,8.738590e-05,1.703547e-05,1.937645e-06,-2.009592e-06
4.414000e-10,5.011620e-06,-2.161791e-05,-1.047595e-05,3.126092e-06,8.728371e-05,1.705974e-05,1.606381e-06,4.876296e-07
4.416000e-10,5.013957e-06,-2.150977e-05,-1.035160e-05,2.599697e-06,8.719861e-05,1.709894e-05,1.303571e-06,2.856645e-06
4.418000e-10,5.014469e-06,-2.137301e-05,-1.022172e-05,2.083375e-06,8.712576e-05,1.715425e-05,1.057724e-06,4.877789e-06
4.420000e-10,5.013189e-06,-2.123257e-05,-1.009195e-05,1.577700e-06,8.705971e-05,1.722519e-05,8.911743e-07,6.365652e-06
4.422000e-10,5.010356e-06,-2.111376e-05,-9.968249e-06,1.084013e-06,8.699457e-05,1.730954e-05,8.179597e-07,7.187213e-06
4.424000e-10,5.006366e-06,-2.103937e-05,-9.856033e-06,6.038657e-07,8.692432e-05,1.740341e-05,8.426116e-07,7.274920e-06
4.426000e-10,5.001722e-06,-2.102725e-05,-9.759350e-06,1.384766e-07,8.684314e-05,1.750163e-05,9.598566e-07,6.633693e-06
4.428000e-10,4.996972e-06,-2.108830e-05,-9.680332e-06,-3.117136e-07,8.674575e-05,1.759822e-05,1.155171e-06,5.341264e-06
4.430000e-10,4.992652e-06,-2.122526e-05,-9.618956e-06,-7.473201e-07,8.662775e-05,1.768710e-05,1.406185e-06,3.541473e-06
4.432000e-10,4.989231e-06,-2.143247e-05,-9.573141e-06,-1.170075e-06,8.648601e-05,1.776282e-05,1.684947e-06,1.430458e-06
4.434000e-10,4.987066e-06,-2.169658e-05,-9.539132e-06,-1.582655e-06,8.631891e-05,1.782125e-05,1.960967e-06,-7.635125e-07
4.436000e-10,4.986363e-06,-2.199808e-05,-9.512093e-06,-1.988306e-06,8.612660e-05,1.786030e-05,2.204721e-06,-2.804686e-06
4.438000e-10,4.987158e-06,-2.231366e-05,-9.486807e-06,-2.390300e-06,8.591117e-05,1.788029e-05,2.391118e-06,-4.475971e-06
4.440000e-10,4.989310e-06,-2.261887e-05,-9.458367e-06,-2.791337e-06,8.567667e-05,1.788419e-05,2.502367e-06,-5.603174e-06
4.442000e-10,4.992523e-06,-2.289096e-05,-9.422774e-06,-3.192968e-06,8.542908e-05,1.787743e-05,2.529855e-06,-6.074344e-06
4.444000e-10,4.996377e-06,-2.311154e-05,-9.377383e-06,-3.595142e-06,8.517607e-05,1.786744e-05,2.474892e-06,-5.852129e-06
4.446000e-10,5.000393e-06,-2.326861e-05,-9.321143e-06,-3.995964e-06,8.492670e-05,1.786291e-05,2.348359e-06,-4.978021e-06
4.448000e-10,5.004088e-06,-2.335796e-05,-9.254662e-06,-4.391716e-06,8.469085e-05,1.787283e-05,2.169346e-06,-3.567947e-06
4.450000e-10,5.007042e-06,-2.338353e-05,-9.180081e-06,-4.777144e-06,8.447862e-05,1.790537e-05,1.962868e-06,-1.799262e-06
4.452000e-10,5.008945e-06,-2.335691e-05,-9.100803e-06,-5.146009e-06,8.429950e-05,1.796686e-05,1.756775e-06,1.100124e-07
4.454000e-10,5.009628e-06,-2.329591e-05,-9.021112e-06,-5.491831e-06,8.416152e-05,1.806089e-05,1.578183e-06,1.927600e-06
4.456000e-10,5.009074e-06,-2.322240e-05,-8.945704e-06,-5.808743e-06,8.407039e-05,1.818767e-05,1.449931e-06,3.435699e-06
4.458000e-10,5.007411e-06,-2.315973e-05,-8.879186e-06,-6.092353e-06,8.402866e-05,1.834378e-05,1.387663e-06,4.458008e-06
4.460000e-10,5.004881e-06,-2.312999e-05,-8.825558e-06,-6.340496e-06,8.403516e-05,1.852240e-05,1.397997e-06,4.881364e-06
4.462000e-10,5.001810e-06,-2.315146e-05,-8.787744e-06,-6.553776e-06,8.408460e-05,1.871397e-05,1.477967e-06,4.669327e-06
4.464000e-10,4.998565e-06,-2.323658e-05,-8.767213e-06,-6.735803e-06,8.416767e-05,1.890723e-05,1.615680e-06,3.866247e-06
4.466000e-10,4.995514e-06,-2.339064e-05,-8.763730e-06,-6.893081e-06,8.427144e-05,1.909062e-05,1.792053e-06,2.591355e-06
4.468000e-10,4.992987e-06,-2.361135e-05,-8.775299e-06,-7.034506e-06,8.438029e-05,1.925369e-05,1.983453e-06,1.023247e-06
4.470000e-10,4.991243e-06,-2.388929e-05,-8.798315e-06,-7.170536e-06,8.447720e-05,1.938858e-05,2.164986e-06,-6.237427e-07
4.472000e-10,4.990445e-06,-2.420916e-05,-8.827925e-06,-7.312083e-06,8.454531e-05,1.949121e-05,2.314042e-06,-2.128443e-06
4.474000e-10,4.990645e-06,-2.455174e-05,-8.858572e-06,-7.469268e-06,8.456969e-05,1.956197e-05,2.413513e-06,-3.292938e-06
4.476000e-10,4.991776e-06,-2.489607e-05,-8.884658e-06,-7.650173e-06,8.453897e-05,1.960592e-05,2.454123e-06,-3.969353e-06
